All ^abn++++=All
her ^pp$+pp3+++=her
case ^nn++++=case.
. ^zz++++=EXTRAWORD
" ^zz++++="Dear
dear ^jj+atrb+++=EXTRAWORD
John ^np++++=John."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
motor ^nn++++=motor
waited ^vbd+++xvbn+=waited
in ^in++++=in
the ^ati++++=the
rain ^nn++++=rain.
. ^zz++++=EXTRAWORD
Hammond ^np++++=Hammond
tucked ^vbd+++xvbn+=tucked
a ^at++++=a
rug ^nn++++=rug
round ^rp++++=round
her ^pp3o+pp3+++=her
knees ^nns++++=knees
and ^cc++++=and
climbed ^vpsv++agls+xvbn+=climbed
in ^in++++=in
beside ^in+pl+++=beside
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
The ^ati++++=The
luggage ^nn+nom+++=luggage
was ^vbd+bedz+aux++=was
loaded ^vpsv++agls+xvbnx+=loaded
behind ^in+pl+++=behind
and ^cc++++=and
above ^rb++++=above
them ^pp3o+pp3+++=them
until ^cs+sub+++=until
the ^ati++++=the
vehicle ^nn++++=vehicle
resembled ^vbd+++xvbn+=resembled
a ^at++++=a
travelling ^jj+atrb++xvbg+=travelling
shop ^nn++++=shop.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
they ^pp3a+pp3+++=they
started ^vbd+++xvbnx+=started,
, ^zz++++=EXTRAWORD
the ^ati++++=the
hatbox ^nn++++=hatbox
swayed ^vwbn+++xvbn+=swayed
ominously ^rb++++=ominously
at ^in++++=at
the ^ati++++=the
rear ^jjb+atrb+++=rear
window ^nn++++=window.
. ^zz++++=EXTRAWORD
" ^zz++++="Look!"
look ^vb++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
cried ^vbd+++xvbnx+=cried.
. ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+aux++0=EXTRAWORD
following ^vbg+++xvbgx+=following
us ^pp1o+pp1+++=us
home ^nr++++=home
like ^in++++=like
a ^at++++=a
moon ^nn++++=moon."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Janey ^np+++??+=Janey
turned ^vbd+++xvbn+=turned
and ^cc+phrs+++=and
smiled ^vbd+++xvbn+=smiled.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
removed ^vprf+++xvbnx+=removed
her ^pp$+pp3+++=her
gloves ^nns++++=gloves.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
hands ^nns++++=hands
lay ^vbd+++xvbn+=lay
loosely ^rb++++=loosely
together ^nn+nom+++=together
upon ^in++++=upon
the ^ati++++=the
rug ^nn++++=rug,
, ^zz++++=EXTRAWORD
smaller ^jjr++++=smaller
and ^cc+phrs+++=and
paler ^jjr++++=paler
than ^in++++=than
he ^pp3a+pp3+++=he
remembered ^vbd+vprv++xvbnx+=remembered.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
covered ^vbd+++xvbnx+=covered
them ^pp3o+pp3+++=them
with ^in++++=with
his ^pp$+pp3+++=his
own ^ap++++=own.
. ^zz++++=EXTRAWORD
" ^zz++++="Warm
warm ^vb++++=EXTRAWORD
enough ^qlp++++=enough?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Comfortable?"
comfortable ^jj++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Perfectly."
perfectly ^rb+amp+++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Sure?"
sure ^jj++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
John ^np++++=John."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
could ^md+pos+++=could
not ^xnot++not++=not
stop ^vb++++=stop
looking ^vbg+++xvbg+=looking
at ^in++++=at
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
The ^ati++++=The
city ^npl++++=city
passed ^vbd+++xvbn+=passed
in ^in++++=in
wet ^jj+atrb+++=wet
fragments ^nns+nom+++=fragments:
: ^zz++++=EXTRAWORD
shop ^nn++++=shop
lamps ^nns++++=lamps
blurred ^vbd+++xvbn+=blurred
in ^in++++=in
puddles ^nns++++=puddles,
, ^zz++++=EXTRAWORD
tram ^nn+++??+=tram
wires ^nns++++=wires
trembled ^vbd+++xvbn+=trembled
above ^jjb++++=above
the ^ati++++=the
streets ^nns++++=streets,
, ^zz++++=EXTRAWORD
umbrellas ^nns++++=umbrellas
bumped ^vbd+++xvbn+=bumped
and ^cc+phrs+++=and
separated ^vbd+++xvbn+=separated.
. ^zz++++=EXTRAWORD
People ^nns++++=People
hurried ^vbd+++xvbn+=hurried
beneath ^in+pl+++=beneath
the ^ati++++=the
rain ^nn++++=rain
with ^in++++=with
no ^at++++=no
idea ^nn++++=idea
that ^tht+ncmp+++=that
Janey ^np+++??+=Janey
Hammond ^np++++=Hammond
had ^vbd+hvd+aux++=had
returned ^vprf+++xvbnx+=returned.
. ^zz++++=EXTRAWORD
Extraordinary ^jj++++=Extraordinary.
. ^zz++++=EXTRAWORD
The ^ati++++=The
whole ^jj+atrb+++=whole
city ^nn++++=city
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
know ^vb+vprv+++=know.
. ^zz++++=EXTRAWORD
" ^zz++++="Tell
tell ^vb++++=EXTRAWORD
me ^pp1o+pp1+++=me
everything ^pn++++=everything,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Everything?"
everything ^pn++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Start
start ^vb++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
moment ^nn++++=moment
you ^pp2+pp2+++=you
sailed ^vbd+++xvbn+=sailed.
. ^zz++++=EXTRAWORD
No ^at++++=No,
, ^zz++++=EXTRAWORD
start ^vb++++=start
with ^in++++=with
yesterday ^nr+tm+++=yesterday
morning ^nn++++=morning.
. ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
did ^vbd+dod+aux++=did
you ^pp2+pp2+++=you
have ^vb+hv+vrb++=have
for ^in++++=for
breakfast ^nn++++=breakfast?
? ^zz++++=EXTRAWORD
Where ^wrb+who+whq++=Where
was ^vbd+bedz+vrb++=was
your ^pp$+pp2+++=your
cabin ^nn++++=cabin?
? ^zz++++=EXTRAWORD
Did ^vbd+dod+aux++=Did
you ^pp2+pp2+++=you
sleep ^vb++++=sleep?
? ^zz++++=EXTRAWORD
Who ^whp+who+whq++=Who
did ^vbd+dod+aux++=did
you ^pp2+pp2+++=you
dine ^vb++++=dine
with ^in+strn+++=with?
? ^zz++++=EXTRAWORD
Why ^wrb+who+whq++=Why
were ^vbd+bed+vrb++=were
you ^pp2+pp2+++=you
late ^jj++++=late?
? ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
did ^vbd+dod+aux++=did
the ^ati++++=the
doctor ^nn++++=doctor
mean ^jj++++=mean
about ^in++++=about
resting ^xvbg+++xvbg+=resting?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
many ^ap++++=many
questions ^nns+nom+++=questions."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+vrb++=have
ten ^cd++++=ten
months ^nns++++=months
to ^in++++=to
account ^nn++++=account
for ^in+strn+++=for."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
leaned ^vbd+++xvbnx+=leaned
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
engines ^nns++++=engines
slowed ^vwbn+++xvbn+=slowed
in ^in++++=in
the ^ati++++=the
night ^nn++++=night."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why?"
why ^wrb+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
fog ^nn++++=fog."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Fog?
fog ^nn++++=EXTRAWORD
? ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
said ^vbd+vpub++xvbnx+=said
no ^at++++=no
fog ^nn++++=fog
at ^in++++=at
the ^ati++++=the
office ^nn++++=office."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
cleared ^vbd+++xvbn+=cleared
before ^in++++=before
dawn ^nn++++=dawn."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
why ^wrb+who+++=why
three ^cd++++=three
hours ^nns++++=hours
late ^jj++++=late?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Janey ^np+++??+=Janey
looked ^vbd+++xvbn+=looked
towards ^in++++=towards
the ^ati++++=the
streaming ^jj+atrb++xvbg+=streaming
glass ^nn++++=glass.
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
some ^dti++++=some
confusion ^nn++++=confusion."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
sort ^nn++++=sort
of ^in++++=of
confusion ^nn++++=confusion?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oh
oh ^uh++++=EXTRAWORD
on ^in++++=on
board ^nn++++=board."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
waited ^vbd+++xvbnx+=waited.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
did ^vbd+dod+aux++=did
not ^xnot++not++=not
continue ^vb++++=continue.
. ^zz++++=EXTRAWORD
A ^at++++=A
cart ^nn++++=cart
blocked ^vbd+++xvbn+=blocked
the ^ati++++=the
street ^nn++++=street
ahead ^rb+cnj+++=ahead,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
motor ^nn++++=motor
slowed ^vwbn+++xvbn+=slowed.
. ^zz++++=EXTRAWORD
Hammond ^np++++=Hammond
lifted ^vbd+++xvbn+=lifted
her ^pp3o+pp3+++=her
hand ^nn++++=hand
to ^in++++=to
his ^pp$+pp3+++=his
lips ^nns++++=lips.
. ^zz++++=EXTRAWORD
" ^zz++++="Never
never ^rb++++=EXTRAWORD
mind ^nn++++=mind.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
care ^nn++++=care
if ^cs+cnd+++=if
the ^ati++++=the
captain ^npt++++=captain
lost ^vbd+++xvbn+=lost
the ^ati++++=the
harbour ^nn++++=harbour.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You're
're ^vb+ber+vrb++0=EXTRAWORD
here ^rn+pl+++=here."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Say
say ^vb+vpub+tht0++=EXTRAWORD
you ^pp2+pp2+++=you
missed ^vbd+++xvbn+=missed
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Of
of ^in+emph+++=EXTRAWORD
course ^nn+emph"+++=course
I ^pp1a+pp1+++=I
missed ^vbd+++xvbnx+=missed
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Dreadfully?"
dreadfully ^rb++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Dreadfully."
dreadfully ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="As
as ^ql++++=EXTRAWORD
much ^ap++++=much
as ^ql++++=as
I ^pp1a+pp1+++=I
missed ^vbd+++xvbnx+=missed
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
turned ^vbd+++xvbnx+=turned
her ^pp$+pp3+++=her
eyes ^nns++++=eyes
to ^in++++=to
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+whq++=EXTRAWORD
can ^md+pos+++=can
one ^cd1++++=one
measure ^nn++++=measure
that ^tht+rel+++=that?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
There ^ex+pex+++=There
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
that ^dt+dem+++=that
little ^ap++++=little
door ^nn++++=door
she ^pp3a+pp3+++=she
sometimes ^rb++++=sometimes
shut ^vbd+++xvbn+=shut
without ^in++++=without
seeming ^vb++++=seeming
to ^to+vcmp+++=to
touch ^vb++++=touch
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
laughed ^vbd+++xvbnx+=laughed
to ^to++++=to
make ^vbi++++=make
nothing ^pn++++=nothing
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
invented ^vprf+++xvbnx+=invented
a ^at++++=a
scale ^nn++++=scale.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
begins ^vbz++++=begins
with ^in++++=with
sleeplessness ^nns+nom+++=sleeplessness
and ^cc++++=and
ends ^nns++++=ends
with ^in++++=with
talking ^xvbg+++xvbg+=talking
to ^in++++=to
one ^cd1++++=one's
's ^nns+bez+++0=EXTRAWORD
wife ^nn++++=wife's
's ^$++++=EXTRAWORD
photograph ^nn++++=photograph."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+vrb++=EXTRAWORD
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Every
every ^at++++=EXTRAWORD
night ^nn++++=night."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
did ^vbd+dod+aux++=did
I ^pp1a+pp1+++=I
say ^vb+vpub+++=say?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Very
very ^ql+amp+++=EXTRAWORD
little ^ap++++=little.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
were ^vbd+bed+vrb++=were
most ^ql+emph+++=most
unsympathetic ^jj++++=unsympathetic."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
This ^dt+dem+++=This
time ^nn++++=time
she ^pp3a+pp3+++=she
laughed ^vbd+++xvbnx+=laughed
fully ^rb+cnj+++=fully,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
drew ^vbd+++xvbnx+=drew
her ^pp$+pp3+++=her
close ^jj++++=close.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
hat ^nn++++=hat
brushed ^vbd+++xvbn+=brushed
his ^pp$+pp3+++=his
chin ^nn++++=chin.
. ^zz++++=EXTRAWORD
Beneath ^in+pl+++=Beneath
the ^ati++++=the
faint ^jj+atrb+++=faint
smell ^nn++++=smell
of ^in++++=of
rain ^nn++++=rain
and ^cc++++=and
travel ^nn++++=travel
he ^pp3a+pp3+++=he
found ^vbd+vprv++xvbnx+=found
the ^ati++++=the
scent ^nn++++=scent
that ^tht+rel+subj++=that
was ^vbd+bedz+aux++=was
Janey ^np+++??+=Janey's,
's, ^vb+++??+=EXTRAWORD
altered ^vbd+++xvbn+=altered
perhaps ^rb+cnj+++=perhaps,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
unmistakable ^jj++++=unmistakable.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
closed ^vbd+++xvbnx+=closed
his ^pp$+pp3+++=his
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
Yes ^uh++++=Yes.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This.
. ^zz++++=EXTRAWORD
The ^ati++++=The
months ^nns++++=months
collapsed ^vbd+++xvbn+=collapsed
like ^in++++=like
empty ^jj+atrb+++=empty
boxes ^nns++++=boxes.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
held ^vbd+vprv+tht0+xvbnx+=held
her ^pp$+pp3+++=her
tighter ^jjr++++=tighter
she ^pp3a+pp3+++=she
became ^vbd+++xvbnx+=became,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
resistant ^jj++++=resistant,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
still ^rb++++=still.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
stillness ^nns+nom+++=stillness
made ^vbd+++xvbn+=made
him ^pp3o+pp3+++=him
conscious ^jj++++=conscious
of ^in++++=of
his ^pp$+pp3+++=his
arms ^nns++++=arms.
. ^zz++++=EXTRAWORD
" ^zz++++="Tired?"
tired ^jj+++xvbn+=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^rb++++=EXTRAWORD
little ^rb"++++=little."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You've
you ^pp2+pp2+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
changed ^vprf+++xvbnx+=changed."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
looked ^vbd+++xvbnx+=looked
startled ^vbd+++xvbn+=startled.
. ^zz++++=EXTRAWORD
" ^zz++++="Changed?"
changed ^vbd+++xvbn+=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
no ^at++++=no,
, ^zz++++=EXTRAWORD
nonsense ^nn++++=nonsense.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
mean ^vb+vprv+tht0++=mean
your ^pp$+pp2+++=your
hair ^nn++++=hair.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You've
've ^vb+hv+aux++0=EXTRAWORD
changed ^vprf+++xvbnx+=changed
your ^pp$+pp2+++=your
hair ^nn++++=hair."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+aux++0=EXTRAWORD
only ^rb+down+++=only
flatter ^vb++++=flatter
from ^in++++=from
the ^ati++++=the
hat ^nn++++=hat."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Of
of ^in+emph+++=EXTRAWORD
course ^nn+emph"+++=course."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
What ^wdt+who+++=What
a ^at++++=a
fool ^jjb++++=fool
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was!
! ^zz++++=EXTRAWORD
In ^in++++=In
ten ^cd++++=ten
months ^nns++++=months
anyone ^pn++++=anyone
changed ^vbd+++xvbn+=changed.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
himself ^ppl+pp3+++=himself
had ^vbd+hvd+aux++=had
grown ^vprf+++xvbnx+=grown
grey ^np++++=grey
at ^rb++++=at
the ^ati++++=the
temples ^nns++++=temples
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
noticed ^vprf++tht0+xvbnx+=noticed
that ^tht+vcmp+++=that,
, ^zz++++=EXTRAWORD
surely ^rb++++=surely?
? ^zz++++=EXTRAWORD
But ^cc+cls+++=But
change ^nn++++=change
in ^in++++=in
Janey ^np+++??+=Janey
seemed ^vbd+seem++xvbn+=seemed
unlawful ^jj++++=unlawful.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
must ^md+nec+++=must
return ^vb++++=return
carrying ^vbg+++xvbg+=carrying
every ^at++++=every
gesture ^nn++++=gesture,
, ^zz++++=EXTRAWORD
every ^at++++=every
look ^nn++++=look,
, ^zz++++=EXTRAWORD
precisely ^rb++++=precisely
as ^ql++++=as
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
stored ^vprf+++xvbnx+=stored
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
hotel ^nn++++=hotel
Hammond ^np++++=Hammond
sprang ^vbd+++xvbn+=sprang
out ^rp+pl+++=out
before ^cs+sub+++=before
the ^ati++++=the
motor ^nn++++=motor
fully ^rb+amp+++=fully
stopped ^vbd+++xvbn+=stopped.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
directed ^vbd+++xvbnx+=directed
the ^ati++++=the
luggage ^nn+nom+++=luggage,
, ^zz++++=EXTRAWORD
corrected ^xvbn+++xvbn+=corrected
the ^ati++++=the
clerk ^nn++++=clerk,
, ^zz++++=EXTRAWORD
demanded ^j+++xvbn+=demanded
more ^rbr++++=more
coal ^nn++++=coal,
, ^zz++++=EXTRAWORD
ordered ^jj+atrb++xvbn+=ordered
tea ^nn++++=tea,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
cancelled ^vbd+++xvbn+=cancelled
it ^pp3+it+++=it
and ^cc++++=and
ordered ^jj+atrb++xvbn+=ordered
supper ^nn++++=supper,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
restored ^vbd+++xvbn+=restored
the ^ati++++=the
tea ^nn++++=tea
as ^rb++++=as
well ^rb++++=well.
. ^zz++++=EXTRAWORD
" ^zz++++="Flowers,"
flowers ^nns+nom+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
told ^vbd+vpub++xvbnx+=told
the ^ati++++=the
waiter ^nn++++=waiter.
. ^zz++++=EXTRAWORD
" ^zz++++="Have
have ^vb+hv+vrb++=EXTRAWORD
you ^pp2+pp2+++=you
flowers ^nns+nom+++=flowers?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
are ^vb+ber+vrb++=are
roses ^nns++++=roses
in ^in++++=in
the ^ati++++=the
room ^nn++++=room,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Fresh?"
fresh ^jj++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
arrived ^vbd+++xvbnx+=arrived
this ^dt+dem+++=this
afternoon ^nn++++=afternoon."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
sent ^vbd+++xvbnx+=sent
them ^pp3o+pp3+++=them,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Hammond ^np++++=Hammond
explained ^vbd+vpub++xvbn+=explained
to ^in++++=to
Janey ^np+++??+=Janey.
. ^zz++++=EXTRAWORD
" ^zz++++="All
all ^abn++++=EXTRAWORD
white ^jj++++=white.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
used ^md"++pmd"++=used
to ^to++++=to
say ^vb+vpub+tht0++=say
white ^jj+atrb+++=white
roses ^nns++++=roses
smelled ^vbd+++xvbn+=smelled
of ^in++++=of
pepper ^nn++++=pepper."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+vrb++=EXTRAWORD
I ^pp1a+pp1+++=I?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
did ^vbd+dod+vrb++=did.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
Marshalls ^np+++??+=Marshalls'
' ^zz++++=EXTRAWORD
dance ^nn++++=dance."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
years ^nns++++=years
ago ^rb++++=ago."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Six
six ^cd++++=EXTRAWORD
years ^nns++++=years,
, ^zz++++=EXTRAWORD
four ^cd++++=four
months ^nns++++=months."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
waiter ^nn++++=waiter
concealed ^vbd+++xvbn+=concealed
a ^at++++=a
smile ^nn++++=smile.
. ^zz++++=EXTRAWORD
Let ^j+++xvbn+=Let
him ^pp3o+pp3+++=him
smile ^nn++++=smile.
. ^zz++++=EXTRAWORD
Let ^j+++xvbn+=Let
the ^ati++++=the
whole ^jj+atrb+++=whole
hotel ^npl++++=hotel
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
sort ^nn++++=sort
of ^in++++=of
husband ^nn++++=husband
she ^pp3a+pp3+++=she
had ^vb+hv+vrb++=had.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
room ^nn++++=room
was ^vbd+bedz+vrb++=was
at ^rb++++=at
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
a ^at++++=a
long ^jj+atrb+++=long
corridor ^nn++++=corridor.
. ^zz++++=EXTRAWORD
The ^ati++++=The
porter ^nn++++=porter
opened ^vbd+++xvbn+=opened
the ^ati++++=the
door ^nn++++=door,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
warmth ^nn++++=warmth
breathed ^vbd+++xvbn+=breathed
out ^rp+pl+++=out
upon ^in++++=upon
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
A ^at++++=A
fire ^nn++++=fire
burned ^vbd+++xvbn+=burned
in ^in++++=in
the ^ati++++=the
grate ^nn++++=grate.
. ^zz++++=EXTRAWORD
Lamps ^nns++++=Lamps
with ^in++++=with
rose ^vbd+++xvbn+=rose-coloured
- ^zz++++=EXTRAWORD
coloured ^jj+atrb++xvbn+=EXTRAWORD
shades ^nns++++=shades
stood ^vbd+++xvbn+=stood
beside ^in+pl+++=beside
the ^ati++++=the
wide ^jj+atrb+++=wide
bed ^nn++++=bed.
. ^zz++++=EXTRAWORD
White ^jj+atrb+++=White
roses ^nns++++=roses
crowded ^vbd+++xvbn+=crowded
a ^at++++=a
blue ^jj+atrb+++=blue
bowl ^nn++++=bowl
upon ^in++++=upon
the ^ati++++=the
dressing ^jj+atrb++xvbg+=dressing
table ^nn++++=table,
