For ^in++++=For
troubled ^vpsv++agls+xvbnx+=troubled."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
word ^nn++++=word
troubled ^vbd+++xvbn+=troubled
was ^vbd+bedz+aux++=was
spoken ^vpsv++agls+xvbnx+=spoken
almost ^rb+hdg+++=almost
soundlessly ^rb++++=soundlessly.
. ^zz++++=EXTRAWORD
Rain ^nn++++=Rain
began ^vbd+++xvbn+=began
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
faintly ^rb++++=faintly
ticking ^nvbg+++xvbg+=ticking
against ^in++++=against
the ^ati++++=the
window ^nn++++=window.
. ^zz++++=EXTRAWORD
Somewhere ^rb++++=Somewhere
below ^in+strn+++=below,
, ^zz++++=EXTRAWORD
a ^at++++=a
pipe ^nn++++=pipe
knocked ^vbd+++xvbn+=knocked
in ^in++++=in
the ^ati++++=the
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
Eliza ^np++++=Eliza
filled ^vbd+++xvbn+=filled
her ^pp$+pp3+++=her
glass ^nn++++=glass,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
empty ^jj++++=empty.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
night ^nn++++=night
they ^pp3a+pp3+++=they
found ^vbd+vprv++xvbnx+=found
him ^pp3o+pp3+++=him,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="we
we ^pp1a+pp1+++=EXTRAWORD
thought ^vbd+++xvbn+=thought
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
in ^in++++=in
bed ^nn++++=bed.
. ^zz++++=EXTRAWORD
Nannie ^np+++??+=Nannie
brought ^vbd+++xvbn+=brought
up ^rb+phrv+++=up
his ^pp$+pp3+++=his
tea ^nn++++=tea
and ^cc++++=and
the ^ati++++=the
room ^nn++++=room
was ^vbd+bedz+vrb++=was
empty ^jj+pred+++=empty.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
coat ^nn++++=coat
was ^vbd+bedz+aux++=was
gone ^vpsv++agls+xvbnx+=gone,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
not ^xnot++not++=not
his ^pp$+pp3+++=his
hat ^nn++++=hat.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
waited ^vbd+++xvbn+=waited.
. ^zz++++=EXTRAWORD
Ten ^cd++++=Ten
o'clock ^rb++++=o'clock
came ^vbd+++xvbn+=came,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
eleven ^cd++++=eleven.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub+tht0+xvbnx+=said
he ^pp3a+pp3+++=he
might ^md+pos+++=might
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
called ^vpsv++agls+xvbnx+=called
to ^in++++=to
the ^ati++++=the
hospital ^nn+nom+++=hospital,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
he ^pp3a+pp3+++0=he'd
'd ^md+prd+vrb++=EXTRAWORD
no ^at++++=no
business ^nns+nom+++=business
going ^vwbg+++xvbg+=going
in ^in++++=in
his ^pp$+pp3+++=his
condition ^nn+nom+++=condition."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
could ^md+pos+++=could
scarcely ^rb+down+splt++=scarcely
manage ^vb++++=manage
the ^ati++++=the
stairs ^nns++++=stairs,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Nannie ^np+++??+=Nannie
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="At
at ^rb++++=EXTRAWORD
last ^rb"++++=last
we ^pp1a+pp1+++=we
sent ^vbd+++xvbn+=sent
for ^in++++=for
Father ^npt++++=Father
O ^zz++++=O'Rourke.
'rourke. ^nn+++??+=EXTRAWORD
He ^pp3a+pp3+++=He
came ^vbd+++xvbnx+=came
straightaway ^nn+++??+=straightaway,
, ^zz++++=EXTRAWORD
good ^jj+atrb+++=good
man ^nn++++=man
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is.
. ^zz++++=EXTRAWORD
The ^ati++++=The
church ^nn++++=church
was ^vbd+bedz+aux++=was
locked ^vpsv++agls+xvbnx+=locked,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
side ^nn++++=side
door ^nn++++=door
had ^vb+hv+aux++=had
not ^xnot++not++=not
caught ^vbd+++xvbn+=caught
properly ^rb++++=properly.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
searched ^vbd+++xvbnx+=searched
the ^ati++++=the
sacristy ^nn++++=sacristy
and ^cc++++=and
behind ^in+pl+++=behind
the ^ati++++=the
altar ^nn++++=altar."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Eliza ^np++++=Eliza
stopped ^vbd+++xvbn+=stopped.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
fingers ^nns+nom+++=fingers
pressed ^vbd+++xvbn+=pressed
against ^in++++=against
the ^ati++++=the
stem ^nn++++=stem
of ^in++++=of
the ^ati++++=the
glass ^nn++++=glass.
. ^zz++++=EXTRAWORD
" ^zz++++="Well?"
well ^rb++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
aunt ^npt++++=aunt
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
heard ^vbd+vprv++xvbnx+=heard
a ^at++++=a
sound ^nn++++=sound."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Nannie ^np+++??+=Nannie
lifted ^vbd+++xvbn+=lifted
her ^pp3o+pp3+++=her
eyes ^nns++++=eyes
to ^in++++=to
her ^pp3o+pp3+++=her
sister ^npt++++=sister.
. ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
crying ^nvbg+++xvbg+=crying,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Eliza ^np++++=Eliza
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="At
at ^rb++++=EXTRAWORD
first ^rb"++++=first
Father ^npt++++=Father
O ^zz++++=O'Rourke
'rourke ^vb+++??+=EXTRAWORD
thought ^vbd+++xvbn+=thought
it ^pp3+it+++=it
might ^md+pos+++=might
be ^vb+be+aux++=be
crying ^vbg+++xvbgx+=crying.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
came ^vbd+++xvbn+=came
from ^in+ppvb+++=from
the ^ati++++=the
confessionals ^nns+nom+++=confessionals."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
rain ^nn++++=rain
tapped ^vwbn+++xvbn+=tapped
more ^rbr++++=more
distinctly ^rb++++=distinctly.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
became ^vbd+++xvbnx+=became
aware ^jj++++=aware
of ^in++++=of
the ^ati++++=the
cracker ^jjr+atrb+++=cracker
softening ^nn++++=softening
in ^in++++=in
my ^pp$+pp1+++=my
palm ^nn++++=palm.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
inside ^jjb+pred+++=inside
one ^pn++++=one
of ^in++++=of
them ^pp3o+pp3+++=them,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
continued ^vbd+++xvbnx+=continued.
. ^zz++++=EXTRAWORD
" ^zz++++="Sitting
sitting ^vbg+++xvbg+=EXTRAWORD
where ^wrb+who+++=where
the ^ati++++=the
priest ^nn++++=priest
sits ^vbz++++=sits,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
dark ^nn++++=dark.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
hat ^nn++++=hat
was ^vbd+bedz+vrb++=was
on ^in++++=on
the ^ati++++=the
floor ^nn++++=floor
and ^cc++++=and
his ^pp$+pp3+++=his
breviary ^nn+nom+++=breviary
open ^jj++++=open
across ^in+pl+++=across
his ^pp$+pp3+++=his
knees ^nns++++=knees.
. ^zz++++=EXTRAWORD
Wide ^jj++++=Wide
awake ^jj++++=awake
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
paused ^vbd+++xvbnx+=paused
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
laughing ^nvbg+++xvbg+=laughing,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Nannie ^np+++??+=Nannie
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
Eliza ^np++++=Eliza
looked ^vbd+++xvbn+=looked
displeased ^jj++++=displeased
that ^cs+sub+++=that
the ^ati++++=the
word ^nn++++=word
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
supplied ^vpsv++agls+xvbnx+=supplied.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
laughing ^vbg+++xvbg+=laughing
as ^ql++++=as
people ^nns++++=people
laugh ^nn++++=laugh.
. ^zz++++=EXTRAWORD
A ^rb++++=A
little ^rb"++++=little
sound ^nn++++=sound
to ^in++++=to
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
Soft ^jj++++=Soft-like.
- ^zz++++=EXTRAWORD
like ^in+strn+++=EXTRAWORD
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
he ^pp3a+pp3+++=he
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
answer ^nn++++=answer
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Father ^npt++++=Father
O ^zz++++=O'Rourke
'rourke ^jj+++??+0=EXTRAWORD
called ^jj+++xvbn+=called
his ^pp$+pp3+++=his
name ^nn++++=name
and ^cc++++=and
took ^vbd+++xvbn+=took
him ^pp3o+pp3+++=him
by ^in++++=by
the ^ati++++=the
shoulder ^nn+nom+++=shoulder,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
James ^np++++=James
only ^ap+down+++=only
looked ^jj+++xvbn+=looked
through ^in++++=through
the ^ati++++=the
grille ^nn+++??+=grille
into ^in++++=into
the ^ati++++=the
empty ^jj+atrb+++=empty
side ^nn++++=side,
, ^zz++++=EXTRAWORD
smiling ^jj+++xvbg+=smiling
away ^rp+pl+++=away."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
aunt ^npt++++=aunt
set ^vbd+++xvbn+=set
down ^rb+phrv+++=down
her ^pp3o+pp3+++=her
glass ^nn++++=glass.
. ^zz++++=EXTRAWORD
" ^zz++++="God
god ^np++++=EXTRAWORD
preserve ^nn++++=preserve
us ^pp1o+pp1+++=us."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
when ^wrb+who+++=when
Father ^npt++++=Father
O ^zz++++=O'Rourke
'rourke ^nn+++??+=EXTRAWORD
knew ^vbd+vprv++xvbn+=knew,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Eliza ^np++++=Eliza.
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
was ^vbd+bedz+aux++=was
something ^pn++++=something
gone ^vbd+++xvbn+=gone
wrong ^jj++++=wrong."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
No ^at++++=No
one ^cd1++++=one
spoke ^vbd+++xvbn+=spoke.
. ^zz++++=EXTRAWORD
From ^in++++=From
the ^ati++++=the
room ^nn++++=room
opposite ^in++++=opposite
came ^vbd+++xvbn+=came
the ^ati++++=the
smell ^nn++++=smell
of ^in++++=of
lilies ^nns++++=lilies,
, ^zz++++=EXTRAWORD
thick ^jj++++=thick
and ^cc++++=and
sweet ^nn++++=sweet,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
beneath ^in+pl+++=beneath
it ^pp3+it+++=it
another ^dt++++=another
odour ^nn++++=odour
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not
name ^nn++++=name.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
pictured ^vbd+++xvbnx+=pictured
the ^ati++++=the
empty ^jj+atrb+++=empty
confessional ^nn+nom+++=confessional:
: ^zz++++=EXTRAWORD
the ^ati++++=the
narrow ^jj+atrb+++=narrow
seat ^nn++++=seat,
, ^zz++++=EXTRAWORD
the ^ati++++=the
polished ^jj+atrb+++=polished
ledge ^nn++++=ledge,
, ^zz++++=EXTRAWORD
the ^ati++++=the
pierced ^jj+atrb++xvbn+=pierced
screen ^nn++++=screen.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
knelt ^vprf+++xvbnx+=knelt
there ^rn+pl+++=there
often ^rb++++=often
while ^cs+sub+++=while
Father ^nn++++=Father
Flynn ^np++++=Flynn's
's ^$++++=EXTRAWORD
shadow ^nn++++=shadow
waited ^vbd+++xvbn+=waited
on ^in+ppvb+++=on
the ^ati++++=the
other ^ap++++=other
side ^nn++++=side.
. ^zz++++=EXTRAWORD
In ^in++++=In
my ^pp$+pp1+++=my
mind ^nn++++=mind
he ^pp3a+pp3+++=he
sat ^vbd+++xvbnx+=sat
alone ^rb+cnj+++=alone,
, ^zz++++=EXTRAWORD
hearing ^vbg+vprv++xvbg+=hearing
the ^ati++++=the
sins ^nns++++=sins
of ^in++++=of
no ^at++++=no
one ^pn++++=one,
, ^zz++++=EXTRAWORD
laughing ^vbg+++xvbg+=laughing
very ^ql+amp+++=very
softly ^rb++++=softly
into ^in++++=into
the ^ati++++=the
dark ^nn++++=dark.
. ^zz++++=EXTRAWORD
Nannie ^np+++??+=Nannie
rose ^vbd+++xvbn+=rose
to ^to++++=to
attend ^vbi++++=attend
to ^in++++=to
the ^ati++++=the
candles ^nns++++=candles.
. ^zz++++=EXTRAWORD
As ^ql++++=As
she ^pp3a+pp3+++=she
crossed ^vbd+++xvbnx+=crossed
the ^ati++++=the
passage ^nn+nom+++=passage,
, ^zz++++=EXTRAWORD
the ^ati++++=the
boards ^nns++++=boards
gave ^vbd+++xvbn+=gave
a ^at++++=a
long ^rb++++=long
creak ^vb++++=creak.
. ^zz++++=EXTRAWORD
Eliza ^np++++=Eliza
watched ^vbd+++xvbn+=watched
her ^pp$+pp3+++=her
go ^vb++++=go.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
never ^rb++++=never
said ^vbd+vpub++xvbn+=said
what ^wdt+who+whcl++=what
happened ^vbd+++xvbn+=happened,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
whispered ^vbd+vpub++xvbnx+=whispered.
. ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
afterward ^rb++++=afterward.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
he ^pp3a+pp3+++=he
remembered ^vbd+vprv+tht0+xvbnx+=remembered
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
kept ^vbd+++xvbnx+=kept
it ^pp3+it+++=it
between ^in++++=between
himself ^ppl+pp3+++=himself
and ^cc++++=and
God ^nn++++=God."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
aunt ^npt++++=aunt
crossed ^vbd+++xvbn+=crossed
herself ^ppl+pp3+++=herself.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+vrb++=did
the ^ati++++=the
same ^ap++++=same,
, ^zz++++=EXTRAWORD
a ^at++++=a
moment ^nn++++=moment
too ^ql++++=too
late ^jj++++=late.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
we ^pp1a+pp1+++=we
left ^vbd+++xvbn+=left,
, ^zz++++=EXTRAWORD
Nannie ^np+++??+=Nannie
kissed ^vbd+++xvbn+=kissed
my ^pp$+pp1+++=my
forehead ^nn++++=forehead
at ^in++++=at
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
lips ^nns++++=lips
were ^vbd+bed+vrb++=were
cold ^jj+pred+++=cold.
. ^zz++++=EXTRAWORD
Eliza ^np++++=Eliza
told ^vbd+vpub+tht0+xvbn+=told
my ^pp$+pp1+++=my
aunt ^nn++++=aunt
to ^to++++=to
come ^vbi++++=come
again ^rb+tm+++=again
after ^in++++=after
the ^ati++++=the
funeral ^nn++++=funeral,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
things ^nns++++=things
had ^vbd+hvd+aux++=had
settled ^vprf+++xvbnx+=settled,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
her ^pp3o+pp3+++=her
manner ^nn++++=manner
suggested ^vbd+vpub++xvbn+=suggested
that ^tht+vcmp+++=that
nothing ^pn++++=nothing
would ^md+prd+++=would
ever ^rb++splt++=ever
settle ^vb++++=settle.
. ^zz++++=EXTRAWORD
Outside ^jjb++++=Outside,
, ^zz++++=EXTRAWORD
the ^ati++++=the
rain ^nn++++=rain
had ^vbd+hvd+aux++=had
freshened ^vprf+++xvbnx+=freshened.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
aunt ^npt++++=aunt
opened ^vbd+++xvbn+=opened
her ^pp$+pp3+++=her
umbrella ^nn++++=umbrella
and ^cc++++=and
drew ^vbd+++xvbn+=drew
me ^pp1o+pp1+++=me
under ^in++++=under
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
walked ^vbd+++xvbn+=walked
close ^jj++++=close
together ^nn+nom+++=together,
, ^zz++++=EXTRAWORD
avoiding ^vbg+++xvbg+=avoiding
the ^ati++++=the
streams ^nns++++=streams
along ^in++++=along
the ^ati++++=the
kerb ^nn++++=kerb.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
corner ^nn++++=corner
I ^pp1a+pp1+++=I
looked ^vbd+++xvbnx+=looked
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
The ^ati++++=The
upper ^jjb+atrb+++=upper
room ^nn++++=room
was ^vbd+bedz+aux++=was
lighted ^vpsv++agls+xvbnx+=lighted
once ^rb+tm+++=once
more ^rbr++++=more,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
now ^rn+tm+++=now
I ^pp1a+pp1+++=I
knew ^vbd+vprv+tht0+xvbnx+=knew
the ^ati++++=the
lamp ^nn++++=lamp
burned ^vbd+++xvbn+=burned
for ^in++++=for
the ^ati++++=the
corpse ^nn++++=corpse.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
aunt ^npt++++=aunt
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
must ^md+nec+++=must
remember ^nn+nom+++=remember
him ^pp3o+pp3+++=him
in ^in++++=in
your ^pp$+pp2+++=your
prayers ^nns+nom+++=prayers."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
promised ^vbd+vpub+tht0+xvbnx+=promised
I ^pp1a+pp1+++=I
would ^md+prd+++=would.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
as ^ql++++=as
we ^pp1a+pp1+++=we
went ^vbd+++xvbn+=went
home ^nr++++=home
I ^pp1a+pp1+++=I
felt ^vbd+vprv++xvbnx+=felt
again ^rb+tm+++=again
that ^dt+dem+++=that
secret ^nn++++=secret
loosening ^vwbg+++xvbg+=loosening,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
a ^at++++=a
knot ^nn++++=knot
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
cut ^vpsv++agls+xvbnx+=cut
somewhere ^rb++++=somewhere
inside ^rp+pl+++=inside
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
happiness ^nns+nom+++=happiness.
. ^zz++++=EXTRAWORD
The ^ati++++=The
dark ^jj+atrb+++=dark
streets ^nns++++=streets
seemed ^vbd+seem++xvbn+=seemed
wider ^jjr++++=wider
than ^in++++=than
before ^in+strn+++=before,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^dt+dem+++=that
width ^nn++++=width
frightened ^vbd+++xvbn+=frightened
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
of ^in++++=of
the ^ati++++=the
catechism ^nn+nom+++=catechism
closed ^vbd+++xvbn+=closed
forever ^rb+cnj+++=forever,
, ^zz++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
unanswered ^jj+atrb+++=unanswered
questions ^nns+nom+++=questions,
, ^zz++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
chalice ^nn++++=chalice
resting ^vwbg+++xvbg+=resting
idle ^jj++++=idle
upon ^in++++=upon
his ^pp$+pp3+++=his
breast ^nn++++=breast.
. ^zz++++=EXTRAWORD
Above ^in+pl+++=Above
the ^ati++++=the
roofs ^nns++++=roofs,
, ^zz++++=EXTRAWORD
a ^at++++=a
strip ^nn++++=strip
of ^in++++=of
cloud ^nn++++=cloud
had ^vbd+hvd+aux++=had
opened ^vprf+++xvbnx+=opened.
. ^zz++++=EXTRAWORD
A ^ap++++=A
few ^ap"++++=few
stars ^nns++++=stars
showed ^vbd+vprv++xvbn+=showed
through ^in+strn+++=through,
, ^zz++++=EXTRAWORD
weak ^jj++++=weak
and ^cc+phrs+++=and
remote ^jj++++=remote.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
tried ^vbd+++xvbnx+=tried
to ^to+vcmp+++=to
imagine ^vbi+vprv+++=imagine
Father ^nn++++=Father
Flynn ^np+++??+=Flynn
beyond ^in++++=beyond
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
restored ^xvbn+++xvbn+=restored
to ^in++++=to
speech ^nn++++=speech
and ^cc++++=and
motion ^nn++++=motion,
, ^zz++++=EXTRAWORD
all ^abn++++=all
mysteries ^nns+nom+++=mysteries
made ^vbd+++xvbn+=made
plain ^nn++++=plain
to ^in++++=to
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
only ^ap+down+++=only
figure ^nn++++=figure
I ^pp1a+pp1+++=I
could ^md+pos+++=could
summon ^vb++++=summon
was ^vbd+bedz+vrb++=was
the ^ati++++=the
one ^pn++++=one
in ^in++++=in
the ^ati++++=the
confession ^nn++++=confession-box:
- ^zz++++=EXTRAWORD
box ^nn++++=EXTRAWORD
: ^zz++++=EXTRAWORD
awake ^jj++++=awake
in ^in++++=in
the ^ati++++=the
darkness ^nns+nom+++=darkness,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
fallen ^vprf+++xvbn+=fallen
book ^nn++++=book
upon ^in++++=upon
his ^pp$+pp3+++=his
knees ^nns++++=knees,
, ^zz++++=EXTRAWORD
listening ^jj+++xvbg+=listening
at ^rb++++=at
the ^ati++++=the
grille ^nn+++??+=grille
where ^wrb+who+++=where
no ^at++++=no
penitent ^nn++++=penitent
waited ^vbd+++xvbn+=waited,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
smiling ^jj++++=smiling
at ^rb++++=at
whatever ^nn+nom+++=whatever
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
to ^in++++=to
confess ^nn++++=confess.
. ^zz++++=EXTRAWORD
