One ^cd1++++=One
next ^ap++++=next
day ^nn++++=day
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
nailing ^nn+nom+++=nailing
up ^rp++++=up
some ^dti++++=some
honeysuckle ^nn++++=honeysuckle
against ^in++++=against
the ^ati++++=the
porch ^nn++++=porch,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
heard ^vbd+vprv++xvbnx+=heard
the ^ati++++=the
Miller ^np++++=Miller's
's ^$++++=EXTRAWORD
voice ^nn++++=voice
calling ^vwbg+++xvbg+=calling
to ^in++++=to
him ^pp3o+pp3+++=him
from ^in++++=from
the ^ati++++=the
road ^nn++++=road.
. ^zz++++=EXTRAWORD
So ^ql++++=So
he ^pp3a+pp3+++=he
jumped ^vbd+++xvbnx+=jumped
off ^in+pl+++=off
the ^ati++++=the
ladder ^nn++++=ladder,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
ran ^vpsv++agls+xvbn+=ran
down ^rb+phrv+++=down
the ^ati++++=the
garden ^nn++++=garden,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
looked ^vpsv++agls+xvbn+=looked
over ^in++++=over
the ^ati++++=the
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
the ^ati++++=the
Miller ^nn++++=Miller
with ^in++++=with
a ^at++++=a
large ^jj+atrb+++=large
sack ^nn++++=sack
of ^in++++=of
flour ^nn++++=flour
on ^in++++=on
his ^pp$+pp3+++=his
back ^nn++++=back.
. ^zz++++=EXTRAWORD
" ^zz++++="'Dear
' ^zz++++=EXTRAWORD
dear ^uh++++=EXTRAWORD
little ^ap++++=little
Hans ^np++++=Hans,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Miller ^nn++++=Miller,
, ^zz++++=EXTRAWORD
' ^zz++++='would
would ^md+prd+++=EXTRAWORD
you ^pp2+pp2+++=you
mind ^nn++++=mind
carrying ^vwbg+++xvbg+=carrying
this ^dt+dem+++=this
sack ^nn++++=sack
of ^in++++=of
flour ^nn++++=flour
for ^in++++=for
me ^pp1o+pp1+++=me
to ^in++++=to
market ^nn++++=market?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'Oh,
' ^zz++++=EXTRAWORD
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
so ^ql++++=so
sorry ^uh++++=sorry,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Hans ^np++++=Hans,
, ^zz++++=EXTRAWORD
' ^zz++++='but
but ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
really ^rb+emph+++=really
very ^ql+amp+++=very
busy ^jj++++=busy
to ^to++++=to-day.
- ^zz++++=EXTRAWORD
day ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
got ^vprf+++xvbnx+=got
all ^abn++++=all
my ^pp$+pp1+++=my
creepers ^nns+nom+++=creepers
to ^to++++=to
nail ^vbi++++=nail
up ^rp++++=up,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
all ^rb++++=all
my ^pp$+pp1+++=my
flowers ^nns+nom+++=flowers
to ^in++++=to
water ^nn++++=water,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
all ^rb++++=all
my ^pp$+pp1+++=my
grass ^nn++++=grass
to ^in++++=to
roll ^nn++++=roll.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'Well,
' ^zz++++=EXTRAWORD
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
really ^rb+cnj+++=really,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Miller ^nn++++=Miller,
, ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
think ^vb+vprv+tht0++=think
that ^tht+vcmp+++=that,
, ^zz++++=EXTRAWORD
considering ^vbg+++xvbg+=considering
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
going ^md"++pmd"++=going
to ^md+prd+++=to
give ^vb++++=give
you ^pp2+pp2+++=you
my ^pp$+pp1+++=my
wheelbarrow ^nn++++=wheelbarrow,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
rather ^rb++++=rather
unfriendly ^jj+pred+++=unfriendly
of ^in++++=of
you ^pp2+pp2+++=you
to ^to++++=to
refuse ^vbi++++=refuse.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'Oh,
' ^zz++++=EXTRAWORD
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
say ^vb+vpub+tht0++=say
that ^tht+vcmp+++=that,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
little ^jj+atrb+++=little
Hans ^np++++=Hans,
, ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+vrb++=be
unfriendly ^jj+pred+++=unfriendly
for ^in++++=for
the ^ati++++=the
whole ^jj+atrb+++=whole
world ^nn++++=world';
'; ^nn+++??+=EXTRAWORD
and ^cc++++=and
he ^pp3a+pp3+++=he
ran ^vbd+++xvbnx+=ran
in ^in++++=in
for ^in++++=for
his ^pp$+pp3+++=his
cap ^nn++++=cap,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
trudged ^vpsv++agls+xvbn+=trudged
off ^in+pl+++=off
with ^in++++=with
the ^ati++++=the
big ^jj+atrb+++=big
sack ^nn++++=sack
on ^in++++=on
his ^pp$+pp3+++=his
shoulders ^nns+nom+++=shoulders.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
very ^ql+amp+++=very
hot ^jj+atrb+++=hot
day ^nn++++=day,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
road ^nn++++=road
was ^vbd+bedz+vrb++=was
terribly ^rb++++=terribly
dusty ^jj+pred+++=dusty,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
before ^cs+sub+++=before
Hans ^np++++=Hans
had ^vbd+hvd+aux++=had
reached ^vprf+++xvbnx+=reached
the ^ati++++=the
sixth ^od++++=sixth
milestone ^nn++++=milestone
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
tired ^jj+++xvbn+=tired
that ^dt+dem+++=that
he ^pp3a+pp3+++=he
had ^md"++pmd"++=had
to ^md+nec+++=to
sit ^vb++++=sit
down ^rb+phrv+++=down
and ^cc++++=and
rest ^nn++++=rest.
. ^zz++++=EXTRAWORD
However ^rb+cnj+++=However,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
on ^in++++=on
bravely ^rb+cnj+++=bravely,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
as ^ql++++=as
last ^rb++++=last
he ^pp3a+pp3+++=he
reached ^vbd+++xvbnx+=reached
the ^ati++++=the
market ^nn++++=market.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
waited ^vprf+++xvbnx+=waited
there ^rn+pl+++=there
some ^dti++++=some
time ^nn++++=time,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
sold ^vbd+++xvbnx+=sold
the ^ati++++=the
sack ^nn++++=sack
of ^in++++=of
flour ^nn++++=flour
for ^in++++=for
a ^at++++=a
very ^ql+amp+++=very
good ^jj+atrb+++=good
price ^nn++++=price,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
he ^pp3a+pp3+++=he
returned ^vbd+++xvbnx+=returned
home ^nr++++=home
at ^rb++++=at
once ^rb"+tm+++=once,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
afraid ^jj+pred+++=afraid
that ^tht+jcmp+++=that
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
stopped ^vbd+++xvbnx+=stopped
too ^ql++++=too
late ^jj++++=late
he ^pp3a+pp3+++=he
might ^md+pos+++=might
meet ^vb++++=meet
some ^dti++++=some
robbers ^nns+nom+++=robbers
on ^in++++=on
the ^ati++++=the
way ^nn++++=way.
. ^zz++++=EXTRAWORD
" ^zz++++="'It
' ^zz++++=EXTRAWORD
it ^pp3+it+++=EXTRAWORD
has ^vbz+hvz+aux++=has
certainly ^rb++splt++=certainly
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
hard ^jj+atrb+++=hard
day ^nn++++=day,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
little ^ap++++=little
Hans ^np++++=Hans
to ^in++++=to
himself ^ppl+pp3+++=himself
as ^ql++++=as
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
going ^vbg+++xvbgx+=going
to ^in++++=to
bed ^nn++++=bed,
, ^zz++++=EXTRAWORD
' ^zz++++='but
but ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
glad ^jj+pred+++=glad
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=did
not ^xnot++not++=not
refuse ^vb++++=refuse
the ^ati++++=the
Miller ^nn++++=Miller,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
my ^pp$+pp1+++=my
best ^jjt+atrb+++=best
friend ^nn++++=friend,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
besides ^rb++++=besides,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
is ^vbz+bez+aux++=is
going ^md"++pmd"++=going
to ^md+prd+++=to
give ^vb++++=give
me ^pp1o+pp1+++=me
his ^pp$+pp3+++=his
wheelbarrow ^nn++++=wheelbarrow.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="Early
early ^jj++++=EXTRAWORD
the ^ati++++=the
next ^ap++++=next
morning ^nn++++=morning
the ^ati++++=the
Miller ^nn++++=Miller
came ^vbd+++xvbn+=came
down ^rp++++=down
to ^to++++=to
get ^vbi++++=get
the ^ati++++=the
money ^nn++++=money
for ^in++++=for
his ^pp$+pp3+++=his
sack ^nn++++=sack
of ^in++++=of
flour ^nn++++=flour,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
little ^jj+atrb+++=little
Hans ^np++++=Hans
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
tired ^jj+++xvbn+=tired
that ^dt+dem+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
still ^rb++++=still
in ^in++++=in
bed ^nn++++=bed.
. ^zz++++=EXTRAWORD
" ^zz++++="'Upon
' ^zz++++=EXTRAWORD
upon ^in++++=EXTRAWORD
my ^pp$+pp1+++=my
word ^nn++++=word,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Miller ^nn++++=Miller,
, ^zz++++=EXTRAWORD
' ^zz++++='you
you ^pp2+pp2+++=EXTRAWORD
are ^vb+ber+vrb++=are
very ^ql+amp+++=very
lazy ^jj++++=lazy.
. ^zz++++=EXTRAWORD
Really ^rb+cnj+++=Really,
, ^zz++++=EXTRAWORD
considering ^vbg+++xvbg+=considering
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
going ^md"++pmd"++=going
to ^md+prd+++=to
give ^vb++++=give
you ^pp2+pp2+++=you
my ^pp$+pp1+++=my
wheelbarrow ^nn++++=wheelbarrow,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
think ^vb+vprv+tht0++=think
you ^pp2+pp2+++=you
might ^md+pos+++=might
work ^vb++++=work
harder ^jjr++++=harder.
. ^zz++++=EXTRAWORD
Idleness ^nns+nom+++=Idleness
is ^vbz+bez+vrb++=is
a ^at++++=a
great ^jj+atrb+++=great
sin ^nn++++=sin,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
certainly ^rb++++=certainly
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
like ^in++++=like
any ^dti++++=any
of ^in++++=of
my ^pp$+pp1+++=my
friends ^nns++++=friends
to ^to++++=to
be ^vbi++vrb++=be
idle ^jj+pred+++=idle
or ^cc+phrs+++=or
sluggish ^jj++++=sluggish.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
must ^md+nec+++=must
not ^xnot++not++=not
mind ^vb+++??+=mind
my ^pp$+pp1+++=my
speaking ^vbg+++xvbg+=speaking
quite ^rb++++=quite
plainly ^rb++++=plainly
to ^in++++=to
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
Of ^in+emph+++=Of
course ^nn+emph"+++=course
I ^pp1a+pp1+++=I
should ^md+nec+++=should
not ^xnot++not++=not
dream ^nn++++=dream
of ^in++++=of
doing ^xvbg+++xvbg+=doing
so ^ql++++=so
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
were ^vbd+bed+vrb++=were
not ^xnot++not++=not
your ^pp$+pp2+++=your
friend ^nn++++=friend.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
what ^wdt+who+whq++=what
is ^vbz+bez+aux++=is
the ^ati++++=the
good ^nn++++=good
of ^in++++=of
friendship ^nn+nom+++=friendship
if ^cs+cnd+++=if
one ^cd1++++=one
cannot ^md+pos+not++=cannot
say ^vb+vpub+++=say
exactly ^rb++++=exactly
what ^wdt+who+++=what
one ^cd1++++=one
means ^vbz+vprv+++=means?
? ^zz++++=EXTRAWORD
Anybody ^pn++++=Anybody
can ^md+pos+++=can
say ^vb+vpub+++=say
charming ^jj+atrb++xvbg+=charming
things ^nns++++=things
and ^cc++++=and
try ^vb++++=try
to ^to+vcmp+++=to
please ^vbi++++=please
and ^cc++++=and
to ^to++++=to
flatter ^vbi++++=flatter,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
a ^at++++=a
true ^jj+atrb+++=true
friend ^nn++++=friend
always ^rb++++=always
says ^vbz+vpub+++=says
unpleasant ^jj+atrb+++=unpleasant
things ^nns++++=things,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
does ^vbz+doz+vrb++=does
not ^xnot++not++=not
mind ^nn++++=mind
giving ^vwbg+++xvbg+=giving
pain ^nn++++=pain.
. ^zz++++=EXTRAWORD
Indeed ^rb+cnj+++=Indeed,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
a ^at++++=a
really ^rb+emph+++=really
true ^jj+atrb+++=true
friend ^nn++++=friend
he ^pp3a+pp3+++=he
prefers ^nns+nom+++=prefers
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
knows ^vbz+vprv+++=knows
that ^tht+vcmp+++=that
then ^rn+tm+++=then
he ^pp3a+pp3+++=he
is ^vbz+bez+aux++=is
doing ^vbg+++xvbgx+=doing
good ^jj++++=good.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'I
' ^zz++++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
very ^ql+amp+++=very
sorry ^uh++++=sorry,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
little ^ap++++=little
Hans ^np++++=Hans,
, ^zz++++=EXTRAWORD
rubbing ^vbg+++xvbg+=rubbing
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
and ^cc++++=and
pulling ^vbg+nom++xvbg+=pulling
off ^in+pl+++=off
his ^pp$+pp3+++=his
night ^nn++++=night-cap,
- ^zz++++=EXTRAWORD
cap ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++='but
but ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
tired ^jj+++xvbn+=tired
that ^dt+dem+++=that
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
I ^pp1a+pp1+++=I
would ^md+prd+++=would
lie ^vb++++=lie
in ^in++++=in
bed ^nn++++=bed
for ^in++++=for
a ^rb++++=a
little ^rb"++++=little
time ^nn++++=time,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
listen ^vb++++=listen
to ^in++++=to
the ^ati++++=the
birds ^nns++++=birds
singing ^vwbg+++xvbg+=singing.
. ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Do
you ^pp2+pp2+++=you
know ^vb+vprv+++=know
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
always ^rb++++=always
work ^nn++++=work
better ^jjr++++=better
after ^cs+sub+++=after
hearing ^xvbg+++xvbg+=hearing
the ^ati++++=the
birds ^nns++++=birds
sing ^vb++++=sing?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'Well,
' ^zz++++=EXTRAWORD
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
glad ^jj+pred+++=glad
of ^in++++=of
that ^dt+pdem+++=that,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Miller ^nn++++=Miller,
, ^zz++++=EXTRAWORD
clapping ^vbg+++xvbg+=clapping
little ^jj+atrb+++=little
Hans ^np++++=Hans
on ^in++++=on
the ^ati++++=the
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
' ^zz++++='for
for ^in++++=EXTRAWORD
I ^pp1a+pp1+++=I
want ^vb++++=want
you ^pp2+pp2+++=you
to ^to++++=to
come ^vbi++++=come
up ^in+cmpx+++=up
to ^in"++++=to
the ^ati++++=the
mill ^npl++++=mill
as ^ql++++=as
soon ^rb+tm+++=soon
as ^ql++++=as
you ^pp2+pp2+++=you
are ^vb+ber+aux++=are
dressed ^vpsv++agls+xvbnx+=dressed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
mend ^vb++++=mend
my ^pp$+pp1+++=my
barn ^nn++++=barn-roof
- ^zz++++=EXTRAWORD
roof ^nn++++=EXTRAWORD
for ^in++++=for
me ^pp1o+pp1+++=me.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="Poor
poor ^jj+atrb+++=EXTRAWORD
little ^jj+atrb+++=little
Hans ^np++++=Hans
was ^vbd+bedz+vrb++=was
very ^ql+amp+++=very
anxious ^jj++++=anxious
to ^to+jcmp+++=to
go ^vbi++++=go
and ^cc++++=and
work ^nn++++=work
in ^in++++=in
his ^pp$+pp3+++=his
garden ^nn++++=garden,
, ^zz++++=EXTRAWORD
for ^in++++=for
his ^pp$+pp3+++=his
flowers ^nns+nom+++=flowers
had ^vb+hv+aux++=had
not ^xnot++not++=not
been ^vprf+ben+aux+xvbn+=been
watered ^vpsv++agls+xvbnx+=watered
for ^in++++=for
two ^cd++++=two
days ^nns++++=days,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=did
not ^xnot++not++=not
like ^vb++++=like
to ^to+vcmp+++=to
refuse ^vbi++++=refuse
the ^ati++++=the
Miller ^nn++++=Miller,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
such ^abl++++=such
a ^at++++=a
good ^jj+atrb+++=good
friend ^nn++++=friend
to ^in++++=to
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="'Do
' ^zz++++=EXTRAWORD
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
think ^vb+vprv+tht0++=think
it ^pp3+it+++=it
would ^md+prd+++=would
be ^vb+be+vrb++=be
unfriendly ^jj+pred+++=unfriendly
of ^in++++=of
me ^pp1o+pp1+++=me
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
said ^vbd+vpub+tht0+xvbnx+=said
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
busy ^jj+pred+++=busy?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
inquired ^vbd+++xvbnx+=inquired
in ^in++++=in
a ^at++++=a
shy ^jj+atrb+++=shy
and ^cc+phrs+++=and
timid ^jj+atrb+++=timid
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
" ^zz++++="'Well,
' ^zz++++=EXTRAWORD
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
really ^rb+cnj+++=really,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
answered ^vbd+vpub++xvbn+=answered
the ^ati++++=the
Miller ^nn++++=Miller,
, ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=do
not ^xnot++not++=not
think ^vb+vprv+tht0++=think
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
much ^ap++++=much
to ^to++++=to
ask ^vbi++++=ask
of ^in++++=of
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
considering ^vbg+++xvbg+=considering
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
going ^md"++pmd"++=going
to ^md+prd+++=to
give ^vb++++=give
you ^pp2+pp2+++=you
my ^pp$+pp1+++=my
wheelbarrow ^nn++++=wheelbarrow;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
of ^in+emph+++=of
course ^nn+emph"+++=course
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
refuse ^vb++++=refuse
I ^pp1a+pp1+++=I
will ^md+prd+++=will
go ^vb++++=go
and ^cc++++=and
do ^vb+do+vrb++=do
it ^pp3+it+++=it
myself ^ppl+pp1+++=myself.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'Oh!
' ^zz++++=EXTRAWORD
oh ^uh++++=EXTRAWORD
! ^zz++++=EXTRAWORD
on ^in++++=on
no ^at++++=no
account ^nn++++=account,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
little ^jj+atrb+++=little
Hans ^np++++=Hans
and ^cc++++=and
he ^pp3a+pp3+++=he
jumped ^vbd+++xvbnx+=jumped
out ^rp+pl+++=out
of ^in++++=of
bed ^nn++++=bed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
dressed ^vbd+++xvbn+=dressed
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
went ^vbd+++xvbn+=went
up ^in+cmpx+++=up
to ^in"++++=to
the ^ati++++=the
barn ^nn++++=barn.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
worked ^vbd+++xvbnx+=worked
there ^rn+pl+++=there
all ^abn++++=all
day ^nn++++=day
long ^rb+cnj+++=long,
, ^zz++++=EXTRAWORD
till ^cs+sub+++=till
sunset ^nn++++=sunset,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^in++++=at
sunset ^nn++++=sunset
the ^ati++++=the
Miller ^nn++++=Miller
came ^vbd+++xvbn+=came
to ^to++++=to
see ^vbi+vprv+++=see
how ^wrb+who+whcl++=how
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
getting ^vbg+++xvbgx+=getting
on ^in+strn+++=on.
. ^zz++++=EXTRAWORD
" ^zz++++="'Have
' ^zz++++=EXTRAWORD
have ^vb+hv+aux++=EXTRAWORD
you ^pp2+pp2+++=you
mended ^vbd+++xvbn+=mended
the ^ati++++=the
hole ^nn++++=hole
in ^in++++=in
the ^ati++++=the
roof ^nn++++=roof
yet ^rb+cnj+++=yet,
, ^zz++++=EXTRAWORD
little ^ap++++=little
Hans ^np++++=Hans?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
the ^ati++++=the
Miller ^nn++++=Miller
in ^in++++=in
a ^at++++=a
cheery ^jj+atrb+++=cheery
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
" ^zz++++="'It
' ^zz++++=EXTRAWORD
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
quite ^abl++++=quite
mended ^jj+++xvbn+=mended,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
answered ^vbd+vpub++xvbn+=answered
little ^ap++++=little
Hans ^np++++=Hans,
, ^zz++++=EXTRAWORD
coming ^vbg+++xvbg+=coming
down ^rp++++=down
the ^ati++++=the
ladder ^nn++++=ladder.
. ^zz++++=EXTRAWORD
" ^zz++++="'Ah'!
' ^zz++++=EXTRAWORD
ah ^uh++++=EXTRAWORD
'! ^vb+++??+=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Miller ^nn++++=Miller,
, ^zz++++=EXTRAWORD
' ^zz++++='there
there ^ex+pex+++=EXTRAWORD
is ^vbz+bez+vrb++=is
no ^at++++=no
work ^nn++++=work
so ^ql+emph+++=so
delightful ^jj++++=delightful
as ^in++++=as
the ^ati++++=the
work ^nn++++=work
one ^cd1++++=one
does ^vbz+doz+vrb++=does
for ^in++++=for
others ^aps++++=others.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'It
' ^zz++++=EXTRAWORD
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
certainly ^rb++++=certainly
a ^at++++=a
great ^jj+atrb+++=great
privilege ^nn++++=privilege
to ^to++++=to
hear ^vbi+vprv+tht0++=hear
you ^pp2+pp2+++=you
talk ^vb++++=talk,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
answered ^vbd+vpub++xvbn+=answered
little ^ap++++=little
Hans ^np++++=Hans,
, ^zz++++=EXTRAWORD
sitting ^vbg+++xvbg+=sitting
down ^rb+cnj+++=down,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
wiping ^vbg+++xvbg+=wiping
his ^pp$+pp3+++=his
forehead ^nn++++=forehead,
, ^zz++++=EXTRAWORD
' ^zz++++='a
a ^at++++=EXTRAWORD
very ^ql+amp+++=very
great ^np++++=great
privilege ^nn++++=privilege.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
afraid ^jj+pred+++=afraid
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
never ^rb++++=never
have ^vb+hv+vrb++=have
such ^abl++++=such
beautiful ^jj+atrb+++=beautiful
ideas ^nns++++=ideas
as ^ql++++=as
you ^pp2+pp2+++=you
have ^vb+hv+vrb++=have.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'Oh!
' ^zz++++=EXTRAWORD
oh ^uh++++=EXTRAWORD
! ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
