One ^cd1++++=One
realized ^vbd+vprv+tht0+xvbn+=realized
something ^pn++++=something
was ^vbd+bedz+vrb++=was
wrong ^jj+pred+++=wrong.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
they ^pp3a+pp3+++=they
imagined ^vbd+vprv+tht0+xvbnx+=imagined
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
in ^in++++=in
themselves ^ppls+pp3+++=themselves,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
after ^in++++=after
a ^at++++=a
short ^jj+atrb+++=short
spell ^nn++++=spell
of ^in++++=of
rattles ^nns+++??+=rattles,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
steadied ^vbd+++xvbnx+=steadied
up ^rp++++=up
and ^cc++++=and
tried ^vbd+++xvbn+=tried
harder ^jjr++++=harder
than ^in++++=than
ever ^rb++++=ever.
. ^zz++++=EXTRAWORD
The ^ati++++=The
motions ^nns+nom+++=motions
they ^pp3a+pp3+++=they
went ^vbd+++xvbnx+=went
through ^in++++=through
trying ^vb+++xvbg+=trying
to ^to+vcmp+++=to
stop ^vbi++++=stop
that ^dt+dem+++=that
jumping ^vbg+++xvbg+=jumping
jackrabbit ^nn+++??+=jackrabbit
of ^in++++=of
a ^at++++=a
ball ^nn++++=ball
were ^vbd+bed+vrb++=were
ludicrous ^jj+pred+++=ludicrous
in ^in++++=in
the ^ati++++=the
extreme ^nn++++=extreme.
. ^zz++++=EXTRAWORD
Finally ^rb+cnj+++=Finally,
, ^zz++++=EXTRAWORD
through ^in++++=through
a ^at++++=a
foul ^nn++++=foul,
, ^zz++++=EXTRAWORD
a ^at++++=a
short ^nn++++=short
fly ^vb++++=fly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
scratch ^nn++++=scratch
hit ^vbd+++xvbn+=hit
to ^to++++=to
first ^rb+cnj+++=first,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
retired ^vbd+++xvbnx+=retired
the ^ati++++=the
side ^nn++++=side
and ^cc++++=and
we ^pp1a+pp1+++=we
went ^vbd+++xvbn+=went
into ^in++++=into
the ^ati++++=the
field ^nn++++=field
with ^in++++=with
the ^ati++++=the
score ^nn++++=score
14 ^cd++++=14
to ^to++++=to
2 ^zz++++=2
in ^in++++=in
our ^pp$+pp1+++=our
favor ^nn++++=favor.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
Merritt ^np+++??+=Merritt
had ^vb+hv+aux++=had
not ^xnot++not++=not
found ^vbd+vprv++xvbn+=found
it ^pp3+it+++=it
possible ^jj++++=possible
to ^to+jcmp+++=to
get ^vbi++++=get
the ^ati++++=the
` ^zz++++=``rabbit''
` ^zz++++=EXTRAWORD
rabbit ^nn++++=EXTRAWORD
'' ^nn+++??+=EXTRAWORD
out ^rp+pl+++=out
of ^in++++=of
play ^nn++++=play!
! ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
spent ^vbd+++xvbn+=spent
a ^at++++=a
fatefully ^jj++++=fatefully
anxious ^jj++++=anxious
few ^ap++++=few
moments ^nns+nom+++=moments
squabbling ^jj++++=squabbling
with ^in++++=with
the ^ati++++=the
umpire ^nn++++=umpire
and ^cc++++=and
captain ^npt++++=captain
over ^in++++=over
the ^ati++++=the
` ^zz++++=``rabbit.''
` ^zz++++=EXTRAWORD
rabbit. ^nn+++??+=EXTRAWORD
'' ^nn+++??+=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
idea ^nn++++=idea
of ^in++++=of
letting ^xvbg+++xvbg+=letting
those ^dt+dem+++=those
herculean ^jj+atrb+++=herculean
railsplitters ^nns+nom+++=railsplitters
have ^vb+hv+vrb++=have
a ^at++++=a
chance ^nn++++=chance
to ^to+ncmp+++=to
hit ^vbi++++=hit
the ^ati++++=the
rubber ^nn++++=rubber
ball ^nn++++=ball
we ^pp1a+pp1+++=we
felt ^vbd+vprv+tht0+xvbn+=felt
our ^pp$+pp1+++=our
blood ^nn++++=blood
run ^vbd+++xvbn+=run
cold ^jj++++=cold.
. ^zz++++=EXTRAWORD
` ^zz++++=``But
` ^zz++++=EXTRAWORD
but ^cc++++=EXTRAWORD
this ^dt+dem+++=this
ball ^nn++++=ball
has ^vbz+hvz+vrb++=has
a ^at++++=a
rip ^nn++++=rip
in ^in++++=in
it, ^nn+++??+=it,''
'' ^nn+++??+=EXTRAWORD
blustered ^vbd+++xvbn+=blustered
Gillinger ^np+nom++??+=Gillinger.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
lied ^vbd+++xvbnx+=lied
atrociously ^rb++++=atrociously.
. ^zz++++=EXTRAWORD
A ^at++++=A
microscope ^nn++++=microscope
could ^md+pos+++=could
not ^xnot++not++=not
have ^vb+hv+aux++=have
discovered ^vprf+++xvbnx+=discovered
as ^ql++++=as
much ^ap++++=much
as ^ql++++=as
a ^at++++=a
scratch ^nn++++=scratch
in ^cs+sub+++=in
that ^cs"++++=that
smooth ^jj+atrb+++=smooth
leather ^nn++++=leather.
. ^zz++++=EXTRAWORD
` ^zz++++=``Sure
` ^zz++++=EXTRAWORD
sure ^jj++++=EXTRAWORD
it ^pp3+it+++=it
has, ^nn+++??+=has,''
'' ^nn+++??+=EXTRAWORD
supplemented ^vbd+++xvbn+=supplemented
Merritt ^np+++??+=Merritt,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
suave ^jj+atrb+++=suave
tones ^nns++++=tones
of ^in++++=of
a ^at++++=a
stage ^nn++++=stage
villain ^nn++++=villain.
. ^zz++++=EXTRAWORD
` ^zz++++=``We're
` ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=EXTRAWORD
're ^vb+ber+aux++0=EXTRAWORD
used ^vpsv++++=used
to ^to++++=to
playing ^vb++++=playing
with ^in++++=with
good ^jj+atrb+++=good
balls. ^nn+++??+=balls.''
'' ^nn+++??+=EXTRAWORD
` ^zz++++=``Why
` ^zz++++=EXTRAWORD
why ^wrb+who+++=EXTRAWORD
did ^vbd+dod+vrb++=did
you ^pp2+pp2+++=you
ring ^vb++++=ring
this ^dt+dem+++=this
one ^pn++++=one
in ^in++++=in
on ^in++++=on
us? ^nn+++??+=us?''
'' ^vb+++??+=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
the ^ati++++=the
captain ^nn++++=captain.
. ^zz++++=EXTRAWORD
` ^zz++++=``We
` ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=EXTRAWORD
never ^rb++++=never
threw ^vbd+++xvbn+=threw
out ^rb+phrv+++=out
this ^dt+dem+++=this
ball ^nn++++=ball.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
want ^vb++++=want
a ^at++++=a
chance ^nn++++=chance
to ^to+ncmp+++=to
hit ^vbi++++=hit
it. ^nn+++??+=it.''
'' ^nn+++??+=EXTRAWORD
That ^tht+rel+subj++=That
was ^vbd+bedz+vrb++=was
just ^rb+emph+++=just
the ^ati++++=the
one ^cd1++++=one
thing ^nn++++=thing
we ^pp1a+pp1+++=we
did ^vbd+dod+aux++=did
not ^xnot++not++=not
want ^vb++++=want
them ^pp3o+pp3+++=them
to ^to++++=to
have ^vbi++vrb++=have.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
fate ^nn++++=fate
played ^vbd+++xvbn+=played
against ^in++++=against
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
` ^zz++++=``Get
` ^zz++++=EXTRAWORD
get ^vb++++=EXTRAWORD
up ^rp++++=up
on ^in++++=on
your ^pp$+pp2+++=your
toes ^nns++++=toes,
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now
and ^cc++++0=an'
dust, ^nn+++??+=dust,''
'' ^nn+++??+=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Merritt ^np+++??+=Merritt.
. ^zz++++=EXTRAWORD
` ^zz++++=``Take
` ^zz++++=EXTRAWORD
take ^vb++++=EXTRAWORD
your ^pp$+pp2+++=your
medicine ^nn++++=medicine,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
lazy ^jj++++=lazy
sit ^vb++++=sit-in-frontof-the-hotel
- ^zz++++=EXTRAWORD
in ^in++++=EXTRAWORD
- ^zz++++=EXTRAWORD
frontof ^nn+++??+=EXTRAWORD
- ^zz++++=EXTRAWORD
the ^ati++++=EXTRAWORD
- ^zz++++=EXTRAWORD
hotel ^npl++++=EXTRAWORD
stiffs ^nns+++??+=stiffs!
! ^zz++++=EXTRAWORD
Think ^vb+vprv+++=Think
of ^in++++=of
pay ^nn++++=pay
day! ^nn+++??+=day!''
'' ^nn+++??+=EXTRAWORD
Not ^xnot++not++=Not
improbably ^rb++++=improbably
we ^pp1a+pp1+++=we
all ^abn++++=all
entertained ^jj+++xvbn+=entertained
the ^ati++++=the
identical ^nn++++=identical
thought ^vbd+++xvbn+=thought
that ^tht+vcmp+++=that
old ^jj+atrb+++=old
man ^nn++++=man
Hathaway ^np+++??+=Hathaway
was ^vbd+bedz+vrb++=was
the ^ati++++=the
last ^jj+atrb+++=last
pitcher ^nn++++=pitcher
under ^in++++=under
the ^ati++++=the
sun ^nn++++=sun
calculated ^vwbn+++xvbn+=calculated
to ^to++++=to
be ^vbi++vrb++=be
effective ^jj+pred+++=effective
with ^in++++=with
the ^ati++++=the
` ^zz++++=``rabbit.''
` ^zz++++=EXTRAWORD
rabbit. ^nn+++??+=EXTRAWORD
'' ^nn+++??+=EXTRAWORD
He ^pp3a+pp3+++=He
never ^rb++++=never
relied ^vbd+++xvbn+=relied
on ^in++++=on
speed ^nn++++=speed;
; ^zz++++=EXTRAWORD
in ^in++++=in
fact ^nn++++=fact,
, ^zz++++=EXTRAWORD
Merritt ^np+++??+=Merritt
often ^rb++++=often
scornfully ^rb++++=scornfully
accused ^vbd+++xvbn+=accused
him ^pp3o+pp3+++=him
of ^in++++=of
being ^xvbg+++xvbg+=being
unable ^jj++++=unable
to ^to+jcmp+++=to
break ^vbi++++=break
a ^at++++=a
pane ^nn+++??+=pane
of ^in++++=of
glass ^nn++++=glass;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
used ^vbd+++xvbnx+=used
principally ^rb+down+++=principally
what ^wdt+who+++=what
we ^pp1a+pp1+++=we
called ^vbd+++xvbn+=called
floaters ^nns+nom+++=floaters
and ^cc++++=and
a ^at++++=a
change ^nn++++=change
of ^in++++=of
pace ^nn++++=pace.
. ^zz++++=EXTRAWORD
Both ^abx++++=Both
styles ^nns++++=styles
were ^vbd+bed+vrb++=were
absolutely ^rb+amp+++=absolutely
impractical ^jj+pred+++=impractical
with ^in++++=with
the ^ati++++=the
` ^zz++++=``rabbit.''
` ^zz++++=EXTRAWORD
rabbit. ^nn+++??+=EXTRAWORD
'' ^nn+++??+=EXTRAWORD
` ^zz++++=``It's
` ^zz++++=EXTRAWORD
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
comin ^nn+++??+=comin'
' ^zz++++=EXTRAWORD
to ^in++++=to
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
all ^abn++++=all
right ^jj++++=right,
, ^zz++++=EXTRAWORD
all ^abn++++=all
right! ^nn+++??+=right!''
'' ^nn+++??+=EXTRAWORD
yelled ^vbd+++xvbn+=yelled
Deerfoot ^np+++??+=Deerfoot
to ^in++++=to
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
across ^in+pl+++=across
the ^ati++++=the
intervening ^jj+atrb++xvbg+=intervening
grass ^nn++++=grass.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
of ^in++++=of
the ^ati++++=the
opinion ^nn++++=opinion
that ^tht+ncmp+++=that
it ^pp3+it+++=it
did ^vbd+dod+aux++=did
not ^xnot++not++=not
take ^vb++++=take
any ^dti++++=any
genius ^nn++++=genius
to ^to++++=to
make ^vbi++++=make
Deerfoot ^np++++=Deerfoot's
's ^$++++=EXTRAWORD
ominous ^jj+atrb+++=ominous
prophecy ^nn++++=prophecy.
. ^zz++++=EXTRAWORD
Old ^jj+atrb+++=Old
man ^nn++++=man
Hathaway ^np+++??+=Hathaway
gazed ^vbd+++xvbn+=gazed
at ^rb++++=at
Merritt ^np+++??+=Merritt
on ^in++++=on
the ^ati++++=the
bench ^nn++++=bench
as ^cs+sub+++=as
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
wished ^vbd+vprv+tht0+xvbnx+=wished
the ^ati++++=the
manager ^nn++++=manager
could ^md+pos+++=could
hear ^vb+vprv+++=hear
what ^wdt+who+whcl++=what
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
calling ^nvbg+++xvbg+=calling
him ^pp3o+pp3+++=him
and ^cc++++=and
then ^rn+tm+++=then
at ^in++++=at
his ^pp$+pp3+++=his
fellowplayers ^nns+nom+++=fellowplayers
as ^cs+sub+++=as
if ^cs+cnd+++=if
both ^abx++++=both
to ^to++++=to
warn ^vbi+vpub+++=warn
and ^cc++++=and
beseech ^nn+++??+=beseech
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
pitched ^vbd+++xvbnx+=pitched
the ^ati++++=the
` ^zz++++=``rabbit.''
` ^zz++++=EXTRAWORD
rabbit. ^nn+++??+=EXTRAWORD
'' ^nn+++??+=EXTRAWORD
Crack ^jjb++++=Crack!
! ^zz++++=EXTRAWORD
The ^ati++++=The
big ^jj+atrb+++=big
lumbering ^jj+atrb++xvbg+=lumbering
Canadian ^nn++++=Canadian
rapped ^vbd+++xvbn+=rapped
the ^ati++++=the
ball ^nn++++=ball
at ^rb++++=at
Crab ^nn++++=Crab
Bane ^np+++??+=Bane.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=did
not ^xnot++not++=not
see ^vb+vprv+++=see
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
it ^pp3+it+++=it
went ^vbd+++xvbn+=went
so ^ql++++=so
fast ^rb+cnj+++=fast,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
gathered ^vbd+++xvbnx+=gathered
from ^in++++=from
Crab ^np++++=Crab's
's ^$++++=EXTRAWORD
actions ^nns+nom+++=actions
that ^tht+rel+obj++=that
it ^pp3+it+++=it
must ^md+nec+++=must
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
hit ^vpsv++agls+xvbnx+=hit
in ^in++++=in
his ^pp$+pp3+++=his
direction ^nn+nom+++=direction.
. ^zz++++=EXTRAWORD
At ^rb++++=At
any ^dti++++=any
rate ^nn++++=rate,
, ^zz++++=EXTRAWORD
one ^pn++++=one
of ^in++++=of
his ^pp$+pp3+++=his
legs ^nns++++=legs
flopped ^vbd+++xvbn+=flopped
out ^rp+pl+++=out
sidewise ^jj++++=sidewise
as ^cs+sub+++=as
if ^cs+cnd+++=if
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
suddenly ^rb++splt++=suddenly
jerked ^vbd+++xvbn+=jerked,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
fell ^vbd+++xvbnx+=fell
in ^in++++=in
a ^at++++=a
heap ^nn++++=heap.
. ^zz++++=EXTRAWORD
The ^ati++++=The
ball ^nn++++=ball,
, ^zz++++=EXTRAWORD
a ^at++++=a
veritable ^jj++++=veritable
` ^zz++++=``rabbit''
` ^zz++++=EXTRAWORD
rabbit ^nn++++=EXTRAWORD
'' ^nn+++??+=EXTRAWORD
in ^in++++=in
its ^pp$+it+++=its
wild ^jj+atrb+++=wild
jumps ^nns++++=jumps,
, ^zz++++=EXTRAWORD
headed ^xvbn+++xvbn+=headed
on ^in++++=on
for ^in++++=for
Deerfoot ^np+++??+=Deerfoot,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
contrived ^vbd+++xvbn+=contrived
to ^to++++=to
stop ^vbi++++=stop
it ^pp3+it+++=it
with ^in++++=with
his ^pp$+pp3+++=his
knees ^nns++++=knees.
. ^zz++++=EXTRAWORD
The ^ati++++=The
next ^ap++++=next
batter ^vb++++=batter
resembled ^vbd+++xvbn+=resembled
the ^ati++++=the
first ^rb++++=first
one ^pn++++=one,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
hit ^nn+++xvbn+=hit
likewise ^rb+cnj+++=likewise,
, ^zz++++=EXTRAWORD
only ^rb+down+++=only
it ^pp3+it+++=it
leaped ^vbd+++xvbn+=leaped
wickedly ^rb++++=wickedly
at ^in++++=at
Doran ^np+++??+=Doran
and ^cc++++=and
went ^vpsv++agls+xvbn+=went
through ^in++++=through
his ^pp$+pp3+++=his
hands ^nns++++=hands
as ^cs+sub+++=as
if ^cs+cnd+++=if
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
paper ^nn++++=paper.
. ^zz++++=EXTRAWORD
The ^ati++++=The
third ^nn++++=third
man ^nn++++=man
batted ^vbd+++xvbn+=batted
up ^rp++++=up
a ^at++++=a
very ^ql+amp+++=very
high ^np++++=high
fly ^vb++++=fly
to ^in++++=to
Gillinger ^np+nom++??+=Gillinger.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
clutched ^vbd+++xvbnx+=clutched
at ^rb++++=at
it ^pp3+it+++=it
with ^in++++=with
his ^pp$+pp3+++=his
huge ^jj+atrb+++=huge
shovel ^nn++++=shovel
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
could ^md+pos+++=could
not ^xnot++not++=not
hold ^vb+vprv+++=hold
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
way ^nn++++=way
he ^pp3a+pp3+++=he
pounced ^vbd+++xvbnx+=pounced
upon ^in++++=upon
the ^ati++++=the
ball ^nn++++=ball,
, ^zz++++=EXTRAWORD
dug ^xvbn+++xvbn+=dug
it ^pp3+it+++=it
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
grass ^nn++++=grass,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
hurled ^vbd+++xvbn+=hurled
it ^pp3+it+++=it
at ^in++++=at
Hathaway ^np+++??+=Hathaway,
, ^zz++++=EXTRAWORD
showed ^j+++xvbn+=showed
his ^pp$+pp3+++=his
anger ^nn++++=anger.
. ^zz++++=EXTRAWORD
Obviously ^rb+amp+++=Obviously
Hathaway ^np+++??+=Hathaway
had ^md"++pmd"++=had
to ^md+nec+++=to
stop ^vb++++=stop
the ^ati++++=the
throw ^vb++++=throw,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
could ^md+pos+++=could
not ^xnot++not++=not
get ^vb++++=get
out ^rb+phrv+++=out
of ^in++++=of
the ^ati++++=the
road ^nn++++=road,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
spoke ^vbd+++xvbnx+=spoke
to ^in++++=to
his ^pp$+pp3+++=his
captain ^nn++++=captain
in ^in++++=in
what ^wdt+who+++=what
I ^pp1a+pp1+++=I
knew ^vbd+vprv++xvbnx+=knew
were ^vbd+bed+vrb++=were
no ^at++++=no
complimentary ^jj+atrb+++=complimentary
terms ^nns++++=terms.
. ^zz++++=EXTRAWORD
Thus ^rb+cnj+++=Thus
began ^vbd+++xvbn+=began
retribution ^nn+nom+++=retribution.
. ^zz++++=EXTRAWORD
Those ^dt+dem+++=Those
husky ^nn+++??+=husky
lads ^nns++++=lads
continued ^vbd+++xvbn+=continued
to ^to++++=to
hammer ^vbi++++=hammer
the ^ati++++=the
` ^zz++++=``rabbit''
` ^zz++++=EXTRAWORD
rabbit ^nn++++=EXTRAWORD
'' ^nn+++??+=EXTRAWORD
at ^rb++++=at
the ^ati++++=the
infielders ^nns+nom+++=infielders
and ^cc++++=and
as ^ql++++=as
it ^pp3+it+++=it
bounced ^vbd+++xvbn+=bounced
harder ^jjr++++=harder
at ^in++++=at
every ^at++++=every
bounce ^nn++++=bounce
so ^ql++++=so
they ^pp3a+pp3+++=they
batted ^vbd+++xvbnx+=batted
harder ^jjr++++=harder
at ^in++++=at
every ^at++++=every
bat ^nn++++=bat.
. ^zz++++=EXTRAWORD
Another ^dt++++=Another
singular ^nn++++=singular
feature ^nn++++=feature
about ^in++++=about
the ^ati++++=the
` ^zz++++=``rabbit''
` ^zz++++=EXTRAWORD
rabbit ^nn++++=EXTRAWORD
'' ^nn+++??+=EXTRAWORD
was ^vbd+bedz+vrb++=was
the ^ati++++=the
seeming ^jj+atrb++xvbg+=seeming
impossibility ^nn+nom+++=impossibility
for ^in++++=for
professionals ^nns+nom+++=professionals
to ^to++++=to
hold ^vbi+vprv+++=hold
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
familiarity ^nn+nom+++=familiarity
with ^in++++=with
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
understanding ^nvbg+++xvbg+=understanding
of ^in++++=of
its ^pp$+it+++=its
vagaries ^nns++++=vagaries
and ^cc++++=and
inconsistencies ^nns++++=inconsistencies,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
mortal ^nn++++=mortal
dread ^nn++++=dread
made ^vbd+++xvbn+=made
fielding ^np++++=fielding
it ^pp3+it+++=it
a ^at++++=a
much ^ap++++=much
more ^rbr++++=more
difficult ^jj+atrb+++=difficult
thing ^nn++++=thing
than ^in++++=than
for ^in++++=for
their ^pp$+pp3+++=their
opponents ^nns++++=opponents.
. ^zz++++=EXTRAWORD
By ^in++++=By
way ^in"++++=way
of ^in"++++=of
variety ^nn++++=variety,
, ^zz++++=EXTRAWORD
the ^ati++++=the
lambasting ^jj+atrb++xvbg+=lambasting
Canadians ^nn++++=Canadians
commenced ^vwbn+++xvbn+=commenced
to ^to++++=to
lambast ^vbi++++=lambast
a ^ap++++=a
few ^ap"++++=few
over ^in++++=over
the ^ati++++=the
hills ^nns++++=hills
and ^cc++++=and
far ^rb+pl+++=far
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
chased ^vbd+++xvbn+=chased
Deerfoot ^np+++??+=Deerfoot
and ^cc++++=and
me ^pp1o+pp1+++=me
until ^cs+sub+++=until
our ^pp$+pp1+++=our
tongues ^nns++++=tongues
lolled ^vbd+++xvbn+=lolled
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
time ^nn++++=time
a ^at++++=a
run ^nn++++=run
crossed ^vbd+++xvbn+=crossed
the ^ati++++=the
plate ^nn++++=plate
the ^ati++++=the
motley ^jj+atrb+++=motley
crowd ^nn++++=crowd
howled ^vbd+++xvbn+=howled,
, ^zz++++=EXTRAWORD
roared ^j+++xvbn+=roared,
, ^zz++++=EXTRAWORD
danced ^j+++xvbn+=danced
and ^cc+phrs+++=and
threw ^j+++xvbn+=threw
up ^rp++++=up
their ^pp$+pp3+++=their
hats ^nns++++=hats.
. ^zz++++=EXTRAWORD
The ^ati++++=The
members ^nns+nom+++=members
of ^in++++=of
the ^ati++++=the
batting ^nn++++=batting
team ^nn++++=team
pranced ^vbd+++xvbn+=pranced
up ^rp++++=up
and ^cc++++=and
down ^in++++=down
the ^ati++++=the
side ^nn++++=side
lines ^nns++++=lines,
, ^zz++++=EXTRAWORD
giving ^vbg+++xvbg+=giving
a ^at++++=a
splendid ^jj+atrb+++=splendid
imitation ^nn+nom+++=imitation
of ^in++++=of
cannibals ^nns+nom+++=cannibals
celebrating ^vwbg+++xvbg+=celebrating
the ^ati++++=the
occasion ^nn++++=occasion
of ^in++++=of
a ^at++++=a
feast ^nn++++=feast.
. ^zz++++=EXTRAWORD
Once ^rb+tm+++=Once
Snead ^np+++??+=Snead
stooped ^vbd+++xvbn+=stooped
down ^rp++++=down
to ^to++++=to
trap ^vbi++++=trap
the ^ati++++=the
` ^zz++++=``rabbit,''
` ^zz++++=EXTRAWORD
rabbit, ^nn+++??+=EXTRAWORD
'' ^nn+++??+=EXTRAWORD
and ^cc++++=and
it ^pp3+it+++=it
slipped ^vbd+++xvbn+=slipped
through ^in++++=through
his ^pp$+pp3+++=his
legs ^nns++++=legs,
, ^zz++++=EXTRAWORD
for ^in++++=for
which ^whp+rel+pied++=which
his ^pp$+pp3+++=his
comrades ^nns++++=comrades
jeered ^vbd+++xvbn+=jeered
him ^pp3o+pp3+++=him
unmercifully ^rb++++=unmercifully.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
a ^at++++=a
brawny ^nn++++=brawny
batter ^vb++++=batter
sent ^vbd+++xvbn+=sent
up ^rb+phrv+++=up
a ^at++++=a
tremendously ^rb++++=tremendously
high ^jj++++=high
fly ^vb++++=fly
between ^in++++=between
short ^jj++++=short
and ^cc++++=and
third ^nn++++=third.
. ^zz++++=EXTRAWORD
` ^zz++++=``You
` ^zz++++=EXTRAWORD
you ^pp2+pp2+++=EXTRAWORD
take ^vb++++=take
it! ^nn+++??+=it!''
'' ^nn+++??+=EXTRAWORD
yelled ^vbd+++xvbn+=yelled
Gillinger ^np+nom++??+=Gillinger
to ^in++++=to
Bane ^np+++??+=Bane.
. ^zz++++=EXTRAWORD
` ^zz++++=``You
` ^zz++++=EXTRAWORD
you ^pp2+pp2+++=EXTRAWORD
take ^vb++++=take
it! ^nn+++??+=it!''
'' ^nn+++??+=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
the ^ati++++=the
Crab ^nn++++=Crab,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
actually ^rb+amp+++=actually
walked ^vbd+++xvbn+=walked
backward ^jj++++=backward.
. ^zz++++=EXTRAWORD
That ^dt+dem+++=That
ball ^nn++++=ball
went ^vbd+++xvbn+=went
a ^at++++=a
mile ^nn++++=mile
high ^jj++++=high.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sky ^nn++++=sky
was ^vbd+bedz+vrb++=was
hazy ^jj+pred+++=hazy,
, ^zz++++=EXTRAWORD
gray ^np++++=gray,
, ^zz++++=EXTRAWORD
the ^ati++++=the
most ^ql+emph+++=most
perplexing ^jj++++=perplexing
in ^in++++=in
which ^whp+rel+pied++=which
to ^to++++=to
judge ^vbi++++=judge
a ^at++++=a
fly ^vb++++=fly
ball ^nn++++=ball.
. ^zz++++=EXTRAWORD
An ^at++++=An
ordinary ^jj+atrb+++=ordinary
fly ^nn++++=fly
gave ^vbd+++xvbn+=gave
trouble ^nn++++=trouble
enough ^dt++++=enough
in ^in++++=in
the ^ati++++=the
gauging ^nn++++=gauging.
. ^zz++++=EXTRAWORD
Gillinger ^np+nom++??+=Gillinger
wandered ^vbd+++xvbn+=wandered
around ^rp++++=around
under ^in++++=under
the ^ati++++=the
ball ^nn++++=ball
for ^in++++=for
what ^wdt+who+++=what
seemed ^vbd+seem++xvbn+=seemed
an ^at++++=an
age ^nn++++=age.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
dropped ^vbd+++xvbn+=dropped
as ^ql++++=as
swiftly ^rb++++=swiftly
as ^in++++=as
a ^at++++=a
rocket ^nn++++=rocket
shoots ^vbz++++=shoots
upward ^jjb++++=upward.
. ^zz++++=EXTRAWORD
Gillinger ^np+nom++??+=Gillinger
went ^vbd+++xvbn+=went
forward ^rb++++=forward
in ^in++++=in
a ^at++++=a
circle ^nn++++=circle,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
sidestepped ^vbd+++xvbn+=sidestepped,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
threw ^vbd+++xvbn+=threw
up ^rp++++=up
his ^pp$+pp3+++=his
