They ^pp3a+pp3+++=They
submitted ^vbd+vpub++xvbn+=submitted
their ^pp$+pp3+++=their
decisions ^nns++++=decisions,
, ^zz++++=EXTRAWORD
like ^in++++=like
offerings ^nns++++=offerings,
, ^zz++++=EXTRAWORD
to ^in++++=to
his ^pp$+pp3+++=his
unresponsive ^jj+atrb+++=unresponsive
shrine ^nn++++=shrine.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
same ^ap++++=same
way ^nn++++=way,
, ^zz++++=EXTRAWORD
all ^abn++++=all
material ^nn++++=material
events ^nns++++=events--expeditions,
-- ^--+clp+++=EXTRAWORD
expeditions ^nns+nom+++=EXTRAWORD
, ^zz++++=EXTRAWORD
trophies ^nns+++??+=trophies,
, ^zz++++=EXTRAWORD
industries ^nns++++=industries--were
-- ^--+clp+++=EXTRAWORD
were ^vbd+bed+aux++=EXTRAWORD
supposed ^vb++pmd"+xvbnx+=supposed
to ^to+vcmp+pmd++=to
pass ^vb++++=pass
before ^in++++=before
the ^ati++++=the
dull ^jj+atrb+++=dull,
, ^zz++++=EXTRAWORD
impassive ^jj+atrb+++=impassive
eyes ^nns++++=eyes
of ^in++++=of
the ^ati++++=the
great ^jj++++=great
chief ^jjb++++=chief,
, ^zz++++=EXTRAWORD
for ^in++++=for
direct ^jj+atrb+++=direct
acceptance ^nn+nom+++=acceptance.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
second ^od++++=second
day ^nn++++=day
of ^in++++=of
Elijah ^np++++=Elijah's
's ^$++++=EXTRAWORD
accession ^nn++++=accession,
, ^zz++++=EXTRAWORD
two ^cd++++=two
of ^in++++=of
the ^ati++++=the
braves ^nns++++=braves
brought ^vbd+++xvbn+=brought
a ^at++++=a
bleeding ^jj+atrb++xvbg+=bleeding
human ^jj+atrb+++=human
scalp ^nn++++=scalp
before ^in++++=before
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Elijah ^np++++=Elijah
turned ^vbd+++xvbn+=turned
pale ^nn++++=pale,
, ^zz++++=EXTRAWORD
trembled ^j+++xvbn+=trembled,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
averted ^vbd+++xvbn+=averted
his ^pp$+pp3+++=his
head ^nn++++=head,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
remembering ^vbg+vprv++xvbg+=remembering
the ^ati++++=the
danger ^nn++++=danger
of ^in++++=of
giving ^xvbg+++xvbg+=giving
way ^nn++++=way
to ^in++++=to
his ^pp$+pp3+++=his
weakness ^nns+nom+++=weakness,
, ^zz++++=EXTRAWORD
grew ^j+++xvbn+=grew
still ^rb++++=still
more ^rbr++++=more
ghastly ^jj++++=ghastly.
. ^zz++++=EXTRAWORD
The ^ati++++=The
warriors ^nns++++=warriors
watched ^vbd+++xvbn+=watched
him ^pp3o+pp3+++=him
with ^in++++=with
impassioned ^jj+atrb+++=impassioned
faces ^nns++++=faces.
. ^zz++++=EXTRAWORD
A ^at++++=A
grunt ^jj+++xvbn+=grunt--but
-- ^--+clp+++=EXTRAWORD
but ^cc+cls+++=EXTRAWORD
whether ^cs+who+++=whether
of ^in++++=of
astonishment ^nn+nom+++=astonishment,
, ^zz++++=EXTRAWORD
dissent ^vb++++=dissent,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
approval ^nn+nom+++=approval,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
would ^md+prd+++=would
not ^xnot++not++=not
tell ^vb++++=tell--went
-- ^--+clp+++=EXTRAWORD
went ^j+++xvbn+=EXTRAWORD
round ^in++++=round
the ^ati++++=the
circle ^nn++++=circle.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
scalp ^nn++++=scalp
was ^vbd+bedz+aux++=was
taken ^vpsv++agls+xvbnx+=taken
away ^rb+phrv+++=away
and ^cc+phrs+++=and
never ^rb++++=never
again ^rb+tm+++=again
appeared ^vbd+seem++xvbn+=appeared
in ^in++++=in
his ^pp$+pp3+++=his
presence ^nn+nom+++=presence.
. ^zz++++=EXTRAWORD
An ^at++++=An
incident ^nn++++=incident
still ^rb++++=still
more ^rbr++++=more
alarming ^jj+++xvbg+=alarming
quickly ^rb++++=quickly
followed ^vbd+vprv++xvbn+=followed.
. ^zz++++=EXTRAWORD
Two ^cd++++=Two
captives ^nns++++=captives,
, ^zz++++=EXTRAWORD
white ^jj+atrb+++=white
men ^nns++++=men,
, ^zz++++=EXTRAWORD
securely ^rb++++=securely
bound ^vbd+++xvbn+=bound,
, ^zz++++=EXTRAWORD
were ^vbd+bed+vrb++=were
one ^cd1++++=one
day ^nn++++=day
brought ^vbd+++xvbn+=brought
before ^cs+sub+++=before
him ^pp3o+pp3+++=him
on ^in++++=on
their ^pp$+pp3+++=their
way ^nn++++=way
to ^in++++=to
the ^ati++++=the
stake ^nn++++=stake,
, ^zz++++=EXTRAWORD
followed ^vpbn+vprv++xvbn+=followed
by ^in++++=by
a ^at++++=a
crowd ^nn++++=crowd
of ^in++++=of
old ^jj+atrb+++=old
and ^cc+phrs+++=and
young ^jj+atrb+++=young
squaws ^nns+++??+=squaws
and ^cc++++=and
children ^nns++++=children.
. ^zz++++=EXTRAWORD
The ^ati++++=The
unhappy ^jj+atrb+++=unhappy
Elijah ^np++++=Elijah
recognized ^vwbn+vprv++xvbn+=recognized
in ^in++++=in
the ^ati++++=the
prisoners ^nns+nom+++=prisoners
two ^cd++++=two
packers ^nns+nom+++=packers
from ^in++++=from
a ^at++++=a
distant ^jj+atrb+++=distant
settlement ^nn+nom+++=settlement
who ^whp+rel+subj++=who
sometimes ^rb++++=sometimes
passed ^vbd+++xvbn+=passed
through ^in++++=through
Redwood ^np+++??+=Redwood
Camp ^nn++++=Camp.
. ^zz++++=EXTRAWORD
An ^at++++=An
agony ^nn++++=agony
of ^in++++=of
terror ^nn++++=terror,
, ^zz++++=EXTRAWORD
shame ^vb++++=shame,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
remorse ^nn++++=remorse
shook ^vbd+++xvbn+=shook
the ^ati++++=the
pseudo ^jjb++++=pseudo
chief ^jjb++++=chief
to ^in++++=to
his ^pp$+pp3+++=his
crest ^nn++++=crest
of ^in++++=of
high ^jj+atrb+++=high
feathers ^nns+nom+++=feathers,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
blanched ^jj++++=blanched
his ^pp$+pp3+++=his
face ^nn++++=face
beneath ^rb++++=beneath
its ^pp$+it+++=its
paint ^nn++++=paint
and ^cc++++=and
yellow ^jj+atrb+++=yellow
ochre ^nn+++??+=ochre.
. ^zz++++=EXTRAWORD
To ^to++++=To
interfere ^vbi++++=interfere
to ^to++++=to
save ^vbi++++=save
them ^pp3o+pp3+++=them
from ^in++++=from
the ^ati++++=the
torture ^nn++++=torture
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
evidently ^rb++++=evidently
to ^to++++=to
receive ^vbi++++=receive
at ^in+cmpx+++=at
the ^in"++++=the
hands ^in"++++=hands
of ^in"++++=of
those ^dt+dem+++=those
squaws ^nns+++??+=squaws
and ^cc++++=and
children ^nns++++=children,
, ^zz++++=EXTRAWORD
according ^in+cmpx+++=according
to ^in++++=to
custom ^nn++++=custom,
, ^zz++++=EXTRAWORD
would ^md+prd+++=would
be ^vb+be+vrb++=be
exposure ^nn++++=exposure
and ^cc++++=and
death ^nn++++=death
to ^in++++=to
him ^pp3o+pp3+++=him
as ^cc++++=as
well ^rb++++=well
as ^cc"++++=as
themselves ^ppls+pp3+++=themselves;
; ^zz++++=EXTRAWORD
while ^cs+sub+++=while
to ^to++++=to
assist ^vbi++++=assist
by ^in++++=by
his ^pp$+pp3+++=his
passive ^jj+atrb+++=passive
presence ^nn+nom+++=presence
at ^in++++=at
the ^ati++++=the
horrible ^jj+atrb+++=horrible
sacrifice ^nn++++=sacrifice
of ^in++++=of
his ^pp$+pp3+++=his
countrymen ^nns++++=countrymen
was ^vbd+bedz+vrb++=was
too ^ql++++=too
much ^ap++++=much
for ^in++++=for
even ^rb++++=even
his ^pp$+pp3+++=his
weak ^jj+atrb+++=weak
selfishness ^nns+nom+++=selfishness.
. ^zz++++=EXTRAWORD
Scarcely ^rb+down+++=Scarcely
knowing ^vbg+vprv++xvbg+=knowing
what ^wdt+who+whcl++=what
he ^pp3a+pp3+++=he
did ^vbd+dod+vrb++=did
as ^in++++=as
the ^ati++++=the
lugubrious ^jj+atrb+++=lugubrious
procession ^nn++++=procession
passed ^vbd+++xvbn+=passed
before ^in++++=before
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
hurriedly ^rb++++=hurriedly
hid ^vbd+++xvbn+=hid
his ^pp$+pp3+++=his
face ^nn++++=face
in ^in++++=in
his ^pp$+pp3+++=his
blanket ^nn++++=blanket
and ^cc++++=and
turned ^vbd+++xvbn+=turned
his ^pp$+pp3+++=his
back ^jjb++++=back
upon ^in++++=upon
the ^ati++++=the
scene ^nn++++=scene.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
dead ^jj+atrb+++=dead
silence ^nn+nom+++=silence.
. ^zz++++=EXTRAWORD
The ^ati++++=The
warriors ^nns++++=warriors
were ^vbd+bed+vrb++=were
evidently ^rb++++=evidently
unprepared ^jj+pred+++=unprepared
for ^in++++=for
this ^dt+dem+++=this
extraordinary ^jj+atrb+++=extraordinary
conduct ^nn++++=conduct
of ^in++++=of
their ^pp$+pp3+++=their
chief ^jjb++++=chief.
. ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
might ^md+pos+++=might
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
their ^pp$+pp3+++=their
action ^nn++++=action
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
impossible ^jj+pred+++=impossible
to ^to+jcmp+++=to
conjecture ^vb++++=conjecture,
, ^zz++++=EXTRAWORD
for ^in++++=for
at ^rb++++=at
that ^dt+dem+++=that
moment ^nn++++=moment
a ^rb++++=a
little ^rb"++++=little
squaw ^jj+++??+=squaw,
, ^zz++++=EXTRAWORD
perhaps ^rb++++=perhaps
impatient ^jj++++=impatient
for ^in++++=for
the ^ati++++=the
sport ^nn++++=sport
and ^cc++++=and
partly ^rb+down+++=partly
emboldened ^vpsv++by+xvbn+=emboldened
by ^in++++=by
the ^ati++++=the
fact ^nn++++=fact
that ^tht+ncmp+++=that
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
selected ^vpsv++agls+xvbnx+=selected,
, ^zz++++=EXTRAWORD
only ^rb+down+++=only
a ^ap++++=a
few ^ap"++++=few
days ^nns++++=days
before ^in+strn+++=before,
, ^zz++++=EXTRAWORD
as ^in++++=as
the ^ati++++=the
betrothed ^nn++++=betrothed
of ^in++++=of
the ^ati++++=the
new ^jj++++=new
chief ^jjb++++=chief,
, ^zz++++=EXTRAWORD
approached ^j+++xvbn+=approached
him ^pp3o+pp3+++=him
slyly ^rb++++=slyly
from ^in++++=from
the ^ati++++=the
other ^ap++++=other
side ^nn++++=side.
. ^zz++++=EXTRAWORD
The ^ati++++=The
horrified ^jj+atrb++xvbn+=horrified
eyes ^nns++++=eyes
of ^in++++=of
Elijah ^np++++=Elijah,
, ^zz++++=EXTRAWORD
momentarily ^rb+tm+++=momentarily
raised ^vbd+++xvbn+=raised
from ^in++++=from
his ^pp$+pp3+++=his
blanket ^nn++++=blanket,
, ^zz++++=EXTRAWORD
saw ^j+++xvbn+=saw
and ^cc+phrs+++=and
recognized ^jj+++xvbn+=recognized
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
The ^ati++++=The
feebleness ^nns+nom+++=feebleness
of ^in++++=of
a ^at++++=a
weak ^jj+atrb+++=weak
nature ^nn++++=nature,
, ^zz++++=EXTRAWORD
that ^cs+sub+++=that
dared ^vprf+++xvbn+=dared
not ^xnot++not++=not
measure ^vb++++=measure
itself ^ppl++++=itself
directly ^rb++++=directly
with ^in++++=with
the ^ati++++=the
real ^jj+atrb+++=real
cause ^nn++++=cause,
, ^zz++++=EXTRAWORD
vented ^j+++xvbn+=vented
its ^pp$+it+++=its
rage ^nn++++=rage
on ^in++++=on
a ^at++++=a
secondary ^jj+atrb+++=secondary
object ^nn++++=object.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
darted ^vbd+++xvbnx+=darted
a ^at++++=a
quick ^jj+atrb+++=quick
glance ^nn++++=glance
of ^in++++=of
indignation ^nn+nom+++=indignation
and ^cc++++=and
hatred ^nn++++=hatred
at ^in++++=at
the ^ati++++=the
young ^jj+atrb+++=young
girl ^nn++++=girl.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
ran ^vbd+++xvbnx+=ran
back ^jjb++++=back
in ^in++++=in
startled ^jj+atrb++xvbn+=startled
terror ^nn++++=terror
to ^in++++=to
her ^pp$+pp3+++=her
companions ^nns++++=companions,
, ^zz++++=EXTRAWORD
a ^at++++=a
hurried ^jj+atrb++xvbn+=hurried
consultation ^nn+nom+++=consultation
followed ^vbd+vprv++xvbn+=followed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
another ^dt++++=another
moment ^nn++++=moment
the ^ati++++=the
whole ^jj+atrb+++=whole
bevy ^nn++++=bevy
of ^in++++=of
girls ^nns++++=girls,
, ^zz++++=EXTRAWORD
old ^jj+atrb+++=old
women ^nns++++=women,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
children ^nns++++=children
were ^vbd+bed+vrb++=were
on ^in++++=on
the ^ati++++=the
wing ^nn++++=wing,
, ^zz++++=EXTRAWORD
shrieking ^vbg+++xvbg+=shrieking
and ^cc+phrs+++=and
crying ^vbg+++xvbg+=crying,
, ^zz++++=EXTRAWORD
to ^in++++=to
their ^pp$+pp3+++=their
wigwams ^nns+++??+=wigwams.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
see ^vb+vprv+++=see,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
prisoners ^nns+nom+++=prisoners
coolly ^rb++++=coolly
to ^in++++=to
the ^ati++++=the
other ^ap++++=other,
, ^zz++++=EXTRAWORD
in ^in++++=in
English ^nn++++=English,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
right ^jj+pred+++=right.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
never ^rb++++=never
intended ^vbd+vsua++xvbn+=intended
to ^to+vcmp+++=to
do ^vbi++++=do
anything ^pn++++=anything
to ^in++++=to
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
only ^rb+down+++=only
a ^at++++=a
bluff ^nn++++=bluff.
. ^zz++++=EXTRAWORD
These ^dt+dem+++=These
Minyos ^np+++??+=Minyos
are ^vb+ber+vrb++=are
a ^at++++=a
different ^jj+atrb+++=different
sort ^nn++++=sort
from ^in++++=from
the ^ati++++=the
other ^ap++++=other
tribes ^nns++++=tribes.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
never ^rb++++=never
kill ^vb++++=kill
anybody ^pn++++=anybody
if ^cs+cnd+++=if
they ^pp3a+pp3+++=they
can ^md+pos+++=can
help ^vb++++=help
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
wrong ^jj+pred+++=wrong,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
other ^ap++++=other,
, ^zz++++=EXTRAWORD
excitedly ^rb++++=excitedly.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
that ^dt+dem+++=that
big ^jj++++=big
chief ^jjb++++=chief
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
with ^in++++=with
his ^pp$+pp3+++=his
head ^nn++++=head
in ^in++++=in
a ^at++++=a
blanket ^nn++++=blanket,
, ^zz++++=EXTRAWORD
that ^cs+sub+++=that
sent ^vprf+++xvbn+=sent
those ^dt+dem+++=those
dogs ^nns++++=dogs
to ^in++++=to
the ^ati++++=the
right ^nn++++=right
about ^in+strn+++=about.
. ^zz++++=EXTRAWORD
Hell ^nn++++=Hell!
! ^zz++++=EXTRAWORD
did ^vbd+dod+aux++=did
you ^pp2+pp2+++=you
see ^vb+vprv+tht0++=see
them ^pp3o+pp3+++=them
run ^vbd+++xvbn+=run
at ^rb++++=at
just ^rb+emph+++=just
a ^at++++=a
look ^nn++++=look
from ^in++++=from
him ^pp3o+pp3+++=him?
? ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
high ^jj+atrb+++=high
and ^cc+phrs+++=and
mighty ^jj+atrb+++=mighty
feller ^nn++++=feller,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
bet ^vbd+++xvbn+=bet.
. ^zz++++=EXTRAWORD
Look ^vb++++=Look
at ^rb++++=at
his ^pp$+pp3+++=his
dignity ^nn+nom+++=dignity!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
so ^ql++++=so--he
-- ^--+clp+++=EXTRAWORD
he ^pp3a+pp3+++=EXTRAWORD
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
no ^at++++=no
slouch ^nn++++=slouch,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
other ^ap++++=other,
, ^zz++++=EXTRAWORD
gazing ^vbg+++xvbg+=gazing
at ^in++++=at
Elijah ^np++++=Elijah's
's ^$++++=EXTRAWORD
muffled ^jj+atrb+++=muffled
head ^nn++++=head,
, ^zz++++=EXTRAWORD
critically ^rb++++=critically.
. ^zz++++=EXTRAWORD
" ^zz++++="D----d
d ^zz++++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
d ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
a ^at++++=a
born ^xvbn+++xvbn+=born
king ^npt++++=king."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
sudden ^jj+atrb+++=sudden
conflict ^nn++++=conflict
and ^cc++++=and
utter ^jjb+atrb+++=utter
revulsion ^nn++++=revulsion
of ^in++++=of
emotion ^nn+nom+++=emotion
that ^tht+rel+obj++=that
those ^dt+dem+++=those
simple ^jj+atrb+++=simple
words ^nns++++=words
caused ^vbd+++xvbn+=caused
in ^in++++=in
Elijah ^np++++=Elijah's
's ^$++++=EXTRAWORD
breast ^nn++++=breast
was ^vbd+bedz+vrb++=was
almost ^rb+hdg+++=almost
incredible ^jj+pred+++=incredible.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
at ^rb++++=at
first ^rb"++++=first
astounded ^vpsv++by+xvbn+=astounded
by ^in++++=by
the ^ati++++=the
revelation ^nn+nom+++=revelation
of ^in++++=of
the ^ati++++=the
peaceful ^jj+atrb+++=peaceful
reputation ^nn+nom+++=reputation
of ^in++++=of
the ^ati++++=the
unknown ^jj+atrb+++=unknown
tribe ^nn++++=tribe
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
called ^vpsv++agls+xvbnx+=called
upon ^in++++=upon
to ^to++++=to
govern ^vbi++++=govern;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
even ^rb++++=even
this ^dt+dem+++=this
comforting ^jj+atrb+++=comforting
assurance ^nn+nom+++=assurance
was ^vbd+bedz+vrb++=was
as ^ql++++=as
nothing ^pn++++=nothing
compared ^vbd+++xvbn+=compared
to ^in++++=to
the ^ati++++=the
greater ^jjr+atrb+++=greater
revelations ^nns+nom+++=revelations
implied ^vbd+vprv++xvbn+=implied
in ^in++++=in
the ^ati++++=the
speaker ^nn++++=speaker's
's ^$++++=EXTRAWORD
praise ^nn++++=praise
of ^in++++=of
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He,
, ^zz++++=EXTRAWORD
Elijah ^np++++=Elijah
Martin ^np++++=Martin!
! ^zz++++=EXTRAWORD
the ^ati++++=the
despised ^jj+++xvbn+=despised,
, ^zz++++=EXTRAWORD
the ^ati++++=the
rejected ^jj+++xvbn+=rejected,
, ^zz++++=EXTRAWORD
the ^ati++++=the
worthless ^jj+atrb+++=worthless
outcast ^nn++++=outcast
of ^in++++=of
Redwood ^np+++??+=Redwood
Camp ^nn++++=Camp,
, ^zz++++=EXTRAWORD
recognized ^vpbn+vprv++xvbn+=recognized
as ^ql++++=as
a ^at++++=a
" ^zz++++="born
born ^xvbn+++xvbn+=EXTRAWORD
king ^npt++++=king,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
a ^at++++=a
leader ^nn++++=leader;
; ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
power ^nn++++=power
felt ^vwbn+vprv++xvbn+=felt
by ^in++++=by
the ^ati++++=the
very ^ql+amp+++=very
men ^nns++++=men
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
scorned ^vprf+++xvbnx+=scorned
him ^pp3o+pp3+++=him!
! ^zz++++=EXTRAWORD
And ^cc+cls+++=And
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
done ^vprf+++xvbnx+=done
nothing ^pn++++=nothing--stop!
-- ^--+clp+++=EXTRAWORD
stop ^vb++++=EXTRAWORD
! ^zz++++=EXTRAWORD
had ^vb+hv+aux++=had
he ^pp3a+pp3+++=he
actually ^rb+amp+++=actually
done ^vwbn+++xvbn+=done
Nothing ^pn++++=NOTHING?
? ^zz++++=EXTRAWORD
Was ^vbd+bedz+vrb++=Was
it ^pp3+it+++=it
not ^xnot++not++=not
possible ^jj++++=possible
that ^tht+jcmp+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
Really ^rb+emph+++=REALLY
what ^wdt+who+++=what
they ^pp3a+pp3+++=they
thought ^vbd+++xvbnx+=thought
him ^pp3o+pp3+++=him?
? ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
brain ^nn++++=brain
reeled ^vbd+++xvbn+=reeled
under ^in++++=under
the ^ati++++=the
strong ^jj+atrb+++=strong,
, ^zz++++=EXTRAWORD
unaccustomed ^jj+atrb+++=unaccustomed
wine ^nn++++=wine
of ^in++++=of
praise ^nn++++=praise;
; ^zz++++=EXTRAWORD
acting ^vbg+++xvbg+=acting
upon ^in++++=upon
his ^pp$+pp3+++=his
weak ^jj+atrb+++=weak
selfishness ^nns+nom+++=selfishness,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
exalted ^jj++++=exalted
him ^pp3o+pp3+++=him
for ^in++++=for
a ^at++++=a
moment ^nn++++=moment
to ^in++++=to
their ^pp$+pp3+++=their
measure ^nn++++=measure
of ^in++++=of
his ^pp$+pp3+++=his
strength ^nn++++=strength,
, ^zz++++=EXTRAWORD
even ^rb++++=even
as ^ql++++=as
their ^pp$+pp3+++=their
former ^ap++++=former
belief ^nn++++=belief
in ^in++++=in
his ^pp$+pp3+++=his
inefficiency ^nn++++=inefficiency
had ^vbd+hvd+aux++=had
kept ^vprf+++xvbnx+=kept
him ^pp3o+pp3+++=him
down ^rp++++=down.
. ^zz++++=EXTRAWORD
Courage ^nn+nom+++=Courage
is ^vbz+bez+vrb++=is
too ^ql++++=too
often ^rb++++=often
only ^rb+down+++=only
the ^ati++++=the
memory ^nn++++=memory
of ^in++++=of
past ^jjb+atrb+++=past
success ^nns+nom+++=success.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
was ^vbd+bedz+vrb++=was
his ^pp$+pp3+++=his
first ^od++++=first
effort ^nn++++=effort;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
forgot ^vbd+vprv+tht0+xvbnx+=forgot
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
not ^xnot++not++=not
earned ^vprf+++xvbn+=earned
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
even ^rb++++=even
as ^ql++++=as
he ^pp3a+pp3+++=he
now ^rn+tm+++=now
ignored ^vbd+++xvbn+=ignored
the ^ati++++=the
danger ^nn++++=danger
of ^in++++=of
earning ^xvbg+++xvbg+=earning
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
few ^ap++++=few
words ^nns++++=words
of ^in++++=of
unconscious ^nn++++=unconscious
praise ^vb++++=praise
had ^vbd+hvd+aux++=had
fallen ^vprf+++xvbn+=fallen
like ^in++++=like
the ^ati++++=the
blade ^nn++++=blade
of ^in++++=of
knighthood ^nn+nom+++=knighthood
on ^in++++=on
his ^pp$+pp3+++=his
cowering ^jj+atrb++xvbg+=cowering
shoulders ^nns+nom+++=shoulders;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
risen ^vwbn+++xvbn+=risen
ennobled ^vbd+++xvbn+=ennobled
from ^in++++=from
the ^ati++++=the
contact ^nn++++=contact.
. ^zz++++=EXTRAWORD
Though ^cs+sub+++=Though
his ^pp$+pp3+++=his
face ^nn++++=face
was ^vbd+bedz+vrb++=was
still ^rb+atrb+++=still
muffled ^jj+pred+++=muffled
in ^in++++=in
his ^pp$+pp3+++=his
blanket ^nn++++=blanket,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
stood ^vbd+++xvbnx+=stood
erect ^jj++++=erect
and ^cc+phrs+++=and
seemed ^vb+++xvbn+=seemed
to ^to+vcmp+++=to
have ^vbi++++=have
gained ^vbd+++xvbn+=gained
in ^in++++=in
stature ^nn++++=stature.
. ^zz++++=EXTRAWORD
The ^ati++++=The
braves ^nns++++=braves
had ^vbd+hvd+aux++=had
remained ^vprf+++xvbnx+=remained
standing ^vbg+++xvbg+=standing
irresolute ^jj++++=irresolute,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
yet ^rb++++=yet
watchful ^jj++++=watchful,
, ^zz++++=EXTRAWORD
a ^ap++++=a
few ^ap"++++=few
paces ^nns++++=paces
from ^in++++=from
their ^pp$+pp3+++=their
captives ^nns++++=captives.
. ^zz++++=EXTRAWORD
Suddenly ^rb+cnj+++=Suddenly,
, ^zz++++=EXTRAWORD
Elijah ^np++++=Elijah,
, ^zz++++=EXTRAWORD
still ^rb++++=still
keeping ^vbg+++xvbg+=keeping
his ^pp$+pp3+++=his
back ^jjb++++=back
to ^in++++=to
the ^ati++++=the
prisoners ^nns+nom+++=prisoners,
, ^zz++++=EXTRAWORD
turned ^j+++xvbn+=turned
upon ^in++++=upon
the ^ati++++=the
braves ^nns++++=braves,
, ^zz++++=EXTRAWORD
with ^in++++=with
blazing ^jj+atrb+++=blazing
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
violently ^rb++++=violently
throwing ^vbg+++xvbg+=throwing
out ^rb+phrv+++=out
his ^pp$+pp3+++=his
hands ^nns++++=hands
with ^in++++=with
