They ^pp3a+pp3+++=They
been ^vprf+ben+vrb+xvbnx+=been
out ^rp+pl+++=out
of ^in++++=of
control ^nn++++=control,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
caught ^vbd+++xvbnx+=caught
me ^pp1o+pp1+++=me
up ^rp++++=up
at ^rb++++=at
once ^rb"+tm+++=once.
. ^zz++++=EXTRAWORD
" ^zz++++="'You
' ^zz++++=EXTRAWORD
you ^pp2+pp2+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
mean ^vb+vprv+++=mean
to ^to+vcmp+++=to
say ^vbi+vpub+tht0++=say
you ^pp2+pp2+++=you
saw ^vbd+vprv++xvbn+=saw
her ^pp$+pp3+++=her?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
vehemently ^rb++++=vehemently.
. ^zz++++=EXTRAWORD
" ^zz++++="'Oh,
' ^zz++++=EXTRAWORD
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
no ^at++++=no.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'You
' ^zz++++=EXTRAWORD
you ^pp2+pp2+++=EXTRAWORD
felt ^vbd+vprv+tht0+xvbn+=felt
her ^pp$+pp3+++=her?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'She
' ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=EXTRAWORD
passed ^vbd+++xvbnx+=passed
me ^pp1o+pp1+++=me
as ^ql++++=as
I ^pp1a+pp1+++=I
came ^vbd+++xvbnx+=came
downstairs ^jjb++++=downstairs,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="'What
' ^zz++++=EXTRAWORD
what ^wdt+who+++=EXTRAWORD
can ^md+pos+++=can
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
done ^vprf+++xvbnx+=done
to ^in++++=to
her ^pp$+pp3+++=her
that ^cs+sub+++=that
she ^pp3a+pp3+++=she
follows ^vbz+vprv+++=follows
me ^pp1o+pp1+++=me
so ^ql++++=so?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
buried ^vbd+++xvbnx+=buried
his ^pp$+pp3+++=his
face ^nn++++=face
in ^in++++=in
his ^pp$+pp3+++=his
hands ^nns++++=hands
as ^cs+sub+++=as
though ^cs+sub+++=though
searching ^jj+++xvbg+=searching
for ^in++++=for
an ^at++++=an
answer ^nn++++=answer
to ^in++++=to
his ^pp$+pp3+++=his
thought ^nn+++xvbn+=thought.
. ^zz++++=EXTRAWORD
Suddenly ^rb++++=Suddenly
he ^pp3a+pp3+++=he
looked ^vbd+++xvbnx+=looked
up ^rp++++=up
and ^cc++++=and
stared ^vprf+++xvbn+=stared
at ^rb++++=at
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
" ^zz++++="'Where
' ^zz++++=EXTRAWORD
where ^wrb+who+++=EXTRAWORD
had ^vb+hv+vrb++=had
I ^pp1a+pp1+++=I
got ^vbd+++xvbnx+=got
to ^to+vcmp+++=to?
? ^zz++++=EXTRAWORD
Oh ^uh++++=Oh
yes ^uh++++=yes,
, ^zz++++=EXTRAWORD
the ^ati++++=the
murder ^nn++++=murder.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can
remember ^nn+nom+++=remember
how ^wrb+who+++=how
startled ^jj+++xvbn+=startled
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
to ^to++++=to
see ^vbi+vprv+++=see
that ^tht+vcmp+++=that
shadow ^nn++++=shadow
in ^in++++=in
the ^ati++++=the
chair ^nn++++=chair
startled ^vbd+++xvbn+=startled,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+++=know,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
not ^xnot++not++=not
really ^rb+emph+++=really
frightened ^jj+++xvbn+=frightened.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
leaned ^vbd+++xvbnx+=leaned
up ^rp++++=up
in ^in++++=in
bed ^nn++++=bed
and ^cc++++=and
looked ^vbd+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
chair ^nn++++=chair,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sure ^jj++++=sure
enough ^dt++++=enough
a ^at++++=a
woman ^nn++++=woman
was ^vbd+bedz+aux++=was
sitting ^vbg+++xvbgx+=sitting
in ^in++++=in
it ^pp3+it+++=it
a ^at++++=a
young ^jj+atrb+++=young
woman ^nn++++=woman.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
watched ^vbd+++xvbnx+=watched
her ^pp$+pp3+++=her
with ^in++++=with
a ^at++++=a
profound ^jj+atrb+++=profound
interest ^nn++++=interest
until ^cs+sub+++=until
she ^pp3a+pp3+++=she
began ^vbd+++xvbnx+=began
to ^to++++=to
turn ^vbi++++=turn
in ^rb+phrv+++=in
her ^pp$+pp3+++=her
chair ^nn++++=chair,
, ^zz++++=EXTRAWORD
as ^ql++++=as
I ^pp1a+pp1+++=I
felt ^vbd+vprv++xvbnx+=felt,
, ^zz++++=EXTRAWORD
to ^to++++=to
look ^vbi++++=look
at ^in++++=at
me ^pp1o+pp1+++=me;
; ^zz++++=EXTRAWORD
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
did ^vbd+dod+vrb++=did
that ^cs+sub+++=that
I ^pp1a+pp1+++=I
shrank ^vbd+++xvbnx+=shrank
back ^jjb++++=back
in ^in++++=in
bed ^nn++++=bed.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
dared ^vbd+++??+=dared
not ^xnot++not++=not
meet ^vb++++=meet
her ^pp$+pp3+++=her
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
might ^md+pos+++=might
not ^xnot++not++=not
have ^vb+hv+aux++=have
had ^vb+hv+vrb++=had
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
might ^md+pos+++=might
not ^xnot++not++=not
have ^vb+hv+aux++=have
had ^vb+hv+vrb++=had
a ^at++++=a
face ^nn++++=face.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
know ^vb+vprv+++=know
the ^ati++++=the
sort ^nn++++=sort
of ^in++++=of
pictures ^nns++++=pictures
that ^tht+rel+++=that
one ^cd1++++=one
sees ^vbz+vprv+++=sees
when ^wrb+who+whcl++=when
one ^cd1++++=one
glances ^nns+nom+++=glances
back ^jjb++++=back
at ^in++++=at
all ^abn++++=all
one ^cd1++++=one's
's ^vbz+bez+vrb++0=EXTRAWORD
soul ^nn++++=soul
has ^vbz+hvz+aux++=has
ever ^rb++splt++=ever
thought ^vprf+++xvbnx+=thought.
. ^zz++++=EXTRAWORD
" ^zz++++="'I
' ^zz++++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
got ^vbd+++xvbnx+=got
back ^rb+phrv+++=back
in ^in++++=in
the ^ati++++=the
bed ^nn++++=bed
as ^in++++=as
far ^in"+pl+++=far
as ^in"++++=as
I ^pp1a+pp1+++=I
could ^md+pos+++=could
and ^cc++++=and
peeped ^vpsv++agls+xvbn+=peeped
over ^in++++=over
the ^ati++++=the
sheets ^nns++++=sheets
at ^in++++=at
the ^ati++++=the
shadow ^nn++++=shadow
on ^in++++=on
the ^ati++++=the
ceiling ^nn+nom+++=ceiling.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
tired ^vpsv++agls+xvbnx+=tired;
; ^zz++++=EXTRAWORD
frightened ^j+++xvbn+=frightened
to ^in++++=to
death ^nn++++=death;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
grew ^vbd+++xvbnx+=grew
weary ^jj++++=weary
of ^in++++=of
watching ^nn++++=watching.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
must ^md+nec+++=must
have ^vb+hv+aux++=have
fallen ^vprf+++xvbn+=fallen
asleep ^jj++++=asleep,
, ^zz++++=EXTRAWORD
for ^in++++=for
suddenly ^rb++++=suddenly
the ^ati++++=the
fire ^nn++++=fire
was ^vbd+bedz+vrb++=was
almost ^rb+hdg+++=almost
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
the ^ati++++=the
pattern ^nn++++=pattern
of ^in++++=of
the ^ati++++=the
chair ^nn++++=chair
barely ^rb+down+++=barely
discernible ^jj++++=discernible,
, ^zz++++=EXTRAWORD
the ^ati++++=the
shadow ^nn++++=shadow
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
raised ^vbd+++xvbnx+=raised
myself ^ppl+pp1+++=myself
with ^in++++=with
a ^at++++=a
sense ^nn++++=sense
of ^in++++=of
huge ^jj+atrb+++=huge
relief ^nn++++=relief.
. ^zz++++=EXTRAWORD
Yes ^uh++++=Yes,
, ^zz++++=EXTRAWORD
the ^ati++++=the
chair ^nn++++=chair
was ^vbd+bedz+vrb++=was
empty ^jj+pred+++=empty,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but,
, ^zz++++=EXTRAWORD
just ^rb+emph+++=just
think ^vb+vprv+++=think
of ^in++++=of
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
the ^ati++++=the
woman ^nn++++=woman
was ^vbd+bedz+vrb++=was
on ^in++++=on
the ^ati++++=the
floor ^nn++++=floor,
, ^zz++++=EXTRAWORD
on ^rp++++=on
her ^pp3o+pp3+++=her
hands ^nns++++=hands
and ^cc++++=and
knees ^nns++++=knees,
, ^zz++++=EXTRAWORD
crawling ^jj+++xvbg+=crawling
toward ^in++++=toward
the ^ati++++=the
bed ^nn++++=bed.
. ^zz++++=EXTRAWORD
" ^zz++++="'I
' ^zz++++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
fell ^vbd+++xvbnx+=fell
back ^jjb++++=back
stricken ^jj++++=stricken
with ^in++++=with
terror ^nn++++=terror.
. ^zz++++=EXTRAWORD
" ^zz++++="'Very
' ^zz++++=EXTRAWORD
very ^ql+amp+++=EXTRAWORD
soon ^rb+tm+++=soon
I ^pp1a+pp1+++=I
felt ^vbd+vprv+tht0+xvbnx+=felt
a ^at++++=a
gentle ^nn++++=gentle
pull ^vb++++=pull
at ^in++++=at
the ^ati++++=the
counterpane ^nn+++??+=counterpane.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
in ^in++++=in
a ^at++++=a
nightmare ^nn++++=nightmare
but ^cc++++=but
too ^rb++++=too
lazy ^jj++++=lazy
or ^cc++++=or
too ^rb++++=too
comfortable ^jj++++=comfortable
to ^to++++=to
try ^vbi++++=try
to ^to+vcmp+++=to
wake ^vbi++++=wake
myself ^ppl+pp1+++=myself
from ^in++++=from
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
waited ^vbd+++xvbnx+=waited
in ^in++++=in
an ^at++++=an
agony ^nn++++=agony
of ^in++++=of
suspense ^nn++++=suspense,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
nothing ^pn++++=nothing
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
happening ^vbg+++xvbgx+=happening,
, ^zz++++=EXTRAWORD
in ^in++++=in
fact ^nn++++=fact
I ^pp1a+pp1+++=I
had ^vb+hv+aux++=had
just ^rb+emph+splt++=just
persuaded ^vprf++tht0+xvbnx+=persuaded
myself ^ppl+pp1+++=myself
that ^cs+sub+++=that
the ^ati++++=the
movement ^nn+nom+++=movement
of ^in++++=of
the ^ati++++=the
counterpane ^nn+++??+=counterpane
was ^vbd+bedz+vrb++=was
fancy ^jj+pred+++=fancy
when ^wrb+who+++=when
a ^at++++=a
hand ^nn++++=hand
brushed ^vbd+++xvbn+=brushed
softly ^rb++++=softly
over ^in++++=over
my ^pp$+pp1+++=my
knee ^nn++++=knee.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
mistaking ^jj+++xvbg+=mistaking
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
feel ^vb+vprv+++=feel
the ^ati++++=the
long ^jj+atrb+++=long,
, ^zz++++=EXTRAWORD
thin ^jj+atrb+++=thin
fingers ^nns+nom+++=fingers.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
was ^vbd+bedz+vrb++=was
the ^ati++++=the
time ^nn++++=time
to ^to++++=to
do ^vbi++++=do
something ^pn++++=something.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
tried ^vbd+++xvbnx+=tried
to ^to+vcmp+++=to
rouse ^vbi++++=rouse
myself ^ppl+pp1+++=myself,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
all ^rb++++=all
my ^pp$+pp1+++=my
efforts ^nns++++=efforts
were ^vbd+bed+vrb++=were
futile ^jj+pred+++=futile,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
stiff ^jj+pred+++=stiff
from ^in++++=from
head ^nn++++=head
to ^in++++=to
foot ^nn++++=foot.
. ^zz++++=EXTRAWORD
" ^zz++++="'Although
' ^zz++++=EXTRAWORD
although ^cs+con+++=EXTRAWORD
the ^ati++++=the
hand ^nn++++=hand
was ^vbd+bedz+aux++=was
lost ^vpsv++agls+xvbnx+=lost
to ^in++++=to
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
outwardly ^rb+cnj+++=outwardly,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
now ^rn+tm+++=now
came ^vbd+++xvbn+=came
within ^in++++=within
my ^pp$+pp1+++=my
range ^nn++++=range
of ^in++++=of
knowledge ^nn++++=knowledge,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
I ^pp1a+pp1+++=I
mean ^jj++++=mean.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
knew ^vbd+vprv++xvbnx+=knew
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
groping ^vbg+++xvbgx+=groping
its ^pp$+it+++=its
way ^nn++++=way
along ^in++++=along
the ^ati++++=the
bed ^nn++++=bed
feeling ^vwbg+++xvbg+=feeling
for ^in++++=for
some ^dti++++=some
other ^ap++++=other
part ^nn++++=part
of ^in++++=of
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
At ^rb++++=At
any ^dti++++=any
moment ^nn++++=moment
I ^pp1a+pp1+++=I
could ^md+pos+++=could
have ^vb+hv+aux++=have
said ^vprf+++xvbnx+=said
exactly ^rb++++=exactly
where ^wrb+who+++=where
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
got ^vprf+++xvbnx+=got
to ^to+vcmp+++=to.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
hovering ^vbg+++xvbgx+=hovering
just ^rb+emph+++=just
over ^in++++=over
my ^pp$+pp1+++=my
chest ^nn++++=chest
another ^dt++++=another
hand ^nn++++=hand
knocked ^vbd+++xvbn+=knocked
lightly ^rb++++=lightly
against ^in++++=against
my ^pp$+pp1+++=my
shoulder ^nn+nom+++=shoulder.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
fancied ^vbd+++xvbnx+=fancied
it ^pp3+it+++=it
lost ^vbd+++xvbn+=lost,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
wandering ^jj+++xvbg+=wandering
in ^in++++=in
search ^in"++++=search
of ^in"++++=of
its ^pp$+it+++=its
fellow ^jjb++++=fellow.
. ^zz++++=EXTRAWORD
" ^zz++++="'I
' ^zz++++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
was ^vbd+bedz+aux++=was
lying ^vbg+++xvbgx+=lying
on ^in++++=on
my ^pp$+pp1+++=my
back ^jjb++++=back
staring ^jj+++xvbg+=staring
at ^rb++++=at
the ^ati++++=the
ceiling ^nn+nom+++=ceiling
when ^wrb+who+++=when
the ^ati++++=the
hands ^nns++++=hands
met ^vbd+++xvbn+=met;
; ^zz++++=EXTRAWORD
the ^ati++++=the
weight ^nn++++=weight
of ^in++++=of
their ^pp$+pp3+++=their
presence ^nn+nom+++=presence
brought ^vbd+++xvbn+=brought
a ^at++++=a
feeling ^jj+++xvbg+=feeling
of ^in++++=of
oppression ^nn++++=oppression
to ^in++++=to
my ^pp$+pp1+++=my
chest ^nn++++=chest.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
seemed ^vbd+seem++xvbnx+=seemed
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
completely ^rb+amp+splt++=completely
cut ^vpsv++agls+xvbnx+=cut
off ^rb+phrv+++=off
from ^in++++=from
my ^pp$+pp1+++=my
body ^nn++++=body;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
no ^at++++=no
sort ^nn++++=sort
of ^in++++=of
connection ^nn+nom+++=connection
with ^in++++=with
any ^dti++++=any
part ^nn++++=part
of ^in++++=of
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
nothing ^pn++++=nothing
about ^rb++++=about
me ^pp1o+pp1+++=me
would ^md+prd+++=would
respond ^vb++++=respond
to ^in++++=to
my ^pp$+pp1+++=my
will ^md+prd+++=will
to ^to++++=to
make ^vbi++++=make
it ^pp3+it+++=it
move ^nn++++=move.
. ^zz++++=EXTRAWORD
" ^zz++++="'There
' ^zz++++=EXTRAWORD
there ^ex+pex+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
no ^at++++=no
sound ^jj++++=sound
at ^rb++++=at
all ^abn++++=all
anywhere ^rb++++=anywhere.
. ^zz++++=EXTRAWORD
" ^zz++++="'I
' ^zz++++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
fell ^vbd+++xvbnx+=fell
into ^in+ppvb+++=into
a ^at++++=a
state ^nn++++=state
of ^in++++=of
indifference ^nn+nom+++=indifference,
, ^zz++++=EXTRAWORD
a ^at++++=a
sort ^nn++++=sort
of ^in++++=of
patient ^nn++++=patient
indifference ^nn+nom+++=indifference
that ^tht+rel+subj++=that
can ^md+pos+++=can
wait ^vb++++=wait
for ^in++++=for
an ^at++++=an
appointed ^jj+atrb++xvbn+=appointed
time ^nn++++=time
to ^to++++=to
come ^vbi++++=come.
. ^zz++++=EXTRAWORD
How ^wrb+who+++=How
long ^rb++++=long
I ^pp1a+pp1+++=I
waited ^vbd+++xvbnx+=waited
I ^pp1a+pp1+++=I
cannot ^md+pos+not++=cannot
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
when ^wrb+who+++=when
the ^ati++++=the
time ^nn++++=time
came ^vbd+++xvbn+=came
it ^pp3+it+++=it
found ^vbd+vprv++xvbn+=found
me ^pp1o+pp1+++=me
ready ^jj++++=ready.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
not ^xnot++not++=not
taken ^vpsv++by+xvbn+=taken
by ^in++++=by
surprise ^nn++++=surprise.
. ^zz++++=EXTRAWORD
" ^zz++++="'There
' ^zz++++=EXTRAWORD
there ^ex+pex+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
great ^jj+atrb+++=great
upward ^jjb+atrb+++=upward
rush ^nn++++=rush
of ^in++++=of
pent ^jj++++=pent-up
- ^zz++++=EXTRAWORD
up ^rp++++=EXTRAWORD
force ^nn++++=force
released ^vwbn+++xvbn+=released;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
like ^in++++=like
a ^at++++=a
mighty ^jj+atrb+++=mighty
mass ^nn++++=mass
of ^in++++=of
men ^nns++++=men
who ^whp+rel+subj++=who
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
lost ^vpsv++agls+xvbnx+=lost
in ^in++++=in
prayer ^nn++++=prayer
rising ^vwbg+++xvbg+=rising
to ^in++++=to
their ^pp$+pp3+++=their
feet ^nns++++=feet.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
remember ^nn+nom+++=remember
clearly ^rb+cnj+++=clearly,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
think ^vb+vprv+tht0++=think
the ^ati++++=the
woman ^nn++++=woman
must ^md+nec+++=must
have ^vb+hv+aux++=have
got ^vprf+++xvbnx+=got
on ^in+cmpx+++=on
to ^in"++++=to
my ^pp$+pp1+++=my
bed ^nn++++=bed.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not
follow ^vb+vprv+++=follow
her ^pp$+pp3+++=her
distinctly ^rb+cnj+++=distinctly,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
whole ^jj+atrb+++=whole
attention ^nn+nom+++=attention
was ^vbd+bedz+aux++=was
concentrated ^vpsv++agls+xvbnx+=concentrated
on ^in++++=on
her ^pp$+pp3+++=her
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
time ^nn++++=time
I ^pp1a+pp1+++=I
felt ^vbd+vprv++xvbnx+=felt
those ^dt+dem+++=those
fingers ^nns+nom+++=fingers
itching ^vwbg+++xvbg+=itching
for ^in++++=for
my ^pp$+pp1+++=my
throat ^nn++++=throat.
. ^zz++++=EXTRAWORD
" ^zz++++="'At
' ^zz++++=EXTRAWORD
at ^rb++++=EXTRAWORD
last ^rb"++++=last
they ^pp3a+pp3+++=they
moved ^vbd+++xvbnx+=moved;
; ^zz++++=EXTRAWORD
slowly ^rb++++=slowly
at ^rb++++=at
first ^rb"++++=first,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
quicker ^jjr++++=quicker;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
a ^at++++=a
long ^jj++++=long-drawn
- ^zz++++=EXTRAWORD
drawn ^vbd+++xvbn+=EXTRAWORD
swish ^nn++++=swish
like ^in++++=like
the ^ati++++=the
sound ^nn++++=sound
of ^in++++=of
an ^at++++=an
over ^in++++=over-bold
- ^zz++++=EXTRAWORD
bold ^jj+atrb+++=EXTRAWORD
wave ^nn++++=wave
that ^tht+rel+subj++=that
has ^vbz+hvz+aux++=has
broken ^vprf+++xvbnx+=broken
too ^ql++++=too
far ^rb+pl+++=far
up ^rp++++=up
the ^ati++++=the
beach ^nn++++=beach
and ^cc++++=and
is ^vbz+bez+aux++=is
sweeping ^vbg+++xvbgx+=sweeping
back ^jjb++++=back
to ^to++++=to
join ^vbi++++=join
the ^ati++++=the
sea ^nn++++=sea.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
boy ^nn++++=boy
was ^vbd+bedz+vrb++=was
silent ^jj+pred+++=silent
for ^in++++=for
a ^at++++=a
moment ^nn++++=moment,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
he ^pp3a+pp3+++=he
stretched ^vbd+++xvbnx+=stretched
out ^rp+pl+++=out
his ^pp$+pp3+++=his
hand ^nn++++=hand
for ^in++++=for
the ^ati++++=the
cigarettes ^nns+nom+++=cigarettes.
. ^zz++++=EXTRAWORD
" ^zz++++="'You
' ^zz++++=EXTRAWORD
you ^pp2+pp2+++=EXTRAWORD
remember ^nn+nom+++=remember
nothing ^pn++++=nothing
else ^rb+cnj+++=else?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="'No,'
' ^zz++++=EXTRAWORD
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
' ^zz++++='The
the ^ati++++=EXTRAWORD
next ^ap++++=next
thing ^nn++++=thing
I ^pp1a+pp1+++=I
remember ^nn+nom+++=remember
clearly ^rb++++=clearly
is ^vbz+bez+aux++=is
deliberately ^rb++splt++=deliberately
breaking ^vbg+++xvbgx+=breaking
the ^ati++++=the
nursery ^nn+nom+++=nursery
window ^nn++++=window
because ^cs+cos+++=because
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
raining ^vbg+++xvbgx+=raining
and ^cc++++=and
mother ^nn++++=mother
would ^md+prd+++=would
not ^xnot++not++=not
let ^vb+++xvbn+=let
me ^pp1o+pp1+++=me
go ^vb++++=go
out. ^nn+++??+=out.'"
'" ^nn+++??+=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
moment ^nn++++=moment's
's ^$++++=EXTRAWORD
tension ^nn++++=tension,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
the ^ati++++=the
strain ^nn++++=strain
of ^in++++=of
listening ^nn++++=listening
passed ^vbd+++xvbn+=passed
and ^cc++++=and
every ^at++++=every
one ^cd1++++=one
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
speaking ^vbg+++xvbgx+=speaking
at ^rb++++=at
once ^rb"+tm+++=once.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Rector ^nn++++=Rector
was ^vbd+bedz+aux++=was
taking ^vbg+++xvbgx+=taking
the ^ati++++=the
story ^nn++++=story
seriously ^rb++++=seriously.
. ^zz++++=EXTRAWORD
" ^zz++++="Tell
tell ^vb++++=EXTRAWORD
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
Grady ^np+++??+=Grady,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
long ^rb++++=long
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
suppose ^vb+vprv+++=suppose
elapsed ^vwbn+++xvbn+=elapsed
between ^in++++=between
the ^ati++++=the
boy ^nn++++=boy's
's ^$++++=EXTRAWORD
murder ^nn++++=murder
and ^cc++++=and
his ^pp$+pp3+++=his
breaking ^nvbg+++xvbg+=breaking
the ^ati++++=the
nursery ^nn+nom+++=nursery
window ^nn++++=window?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
But ^cc++++=But
a ^at++++=a
young ^jj+atrb+++=young
married ^jj+atrb++xvbn+=married
woman ^nn++++=woman
in ^in++++=in
the ^ati++++=the
first ^rb++++=first
flush ^rb++++=flush
of ^in++++=of
her ^pp$+pp3+++=her
happiness ^nns+nom+++=happiness
broke ^vbd+++xvbn+=broke
in ^rb+phrv+++=in
between ^in++++=between
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
ridiculed ^vbd+++xvbnx+=ridiculed
the ^ati++++=the
whole ^jj+atrb+++=whole
idea ^nn++++=idea.
. ^zz++++=EXTRAWORD
Of ^in+emph+++=Of
course ^nn+emph"+++=course
