1 ^zz++++=1
in ^in++++=in
doing ^xvbg+++xvbg+=doing
this ^dt+pdem+++=this
was ^vbd+bedz+vrb++=was
purely ^rb++++=purely
automatic ^jj+pred+++=automatic.
. ^zz++++=EXTRAWORD
Once ^rb+tm+++=Once
aboard ^in+strn+++=aboard,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
began ^vbd+++xvbnx+=began
a ^at++++=a
duet ^nn++++=duet,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
they ^pp3a+pp3+++=they
plucked ^vbd+++xvbnx+=plucked
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
dim ^jj++++=dim
past ^jjb++++=past:
: ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
dem ^&fw++++=dem
golden ^jj+atrb+++=golden
slippers ^nns+nom+++=slippers!
! ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
dem ^&fw++++=dem
golden ^jj+atrb+++=golden
slippers ^nns+nom+++=slippers!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
This ^dt+pdem+++=This,
, ^zz++++=EXTRAWORD
unfortunately ^rb+cnj+++=unfortunately,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
all ^abn++++=all
they ^pp3a+pp3+++=they
could ^md+pos+++=could
remember ^nn+nom+++=remember
of ^in++++=of
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
enough ^qlp++++=enough
to ^to++++=to
supply ^vbi++++=supply
them ^pp3o+pp3+++=them
with ^in++++=with
a ^at++++=a
theme ^nn++++=theme
and ^cc++++=and
variations ^nns+nom+++=variations
that ^tht+rel+subj++=that
lasted ^vprf+++xvbn+=lasted
until ^cs+sub+++=until
they ^pp3a+pp3+++=they
arrived ^vbd+++xvbnx+=arrived
in ^in++++=in
the ^ati++++=the
catacombs ^nns+++??+=catacombs
far ^rb+pl+++=far
below ^in+pl+++=below
the ^ati++++=the
Grand ^jj+atrb+++=Grand
Central ^jj+atrb+++=Central
Station ^nn+nom+++=Station.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
shooed ^vprf+++xvbn+=shooed
out ^rp+pl+++=out
by ^in++++=by
a ^at++++=a
vigilant ^jj+atrb+++=vigilant
subway ^nn++++=subway
guard ^nn++++=guard.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
proceeded ^vbd+++xvbnx+=proceeded
along ^in++++=along
the ^ati++++=the
brightly ^rb++++=brightly
lighted ^jj+atrb++xvbn+=lighted
streets ^nns++++=streets.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy's
's ^$++++=EXTRAWORD
step ^nn++++=step
was ^vbd+bedz+vrb++=was
that ^dt+dem+++=that
of ^in++++=of
a ^at++++=a
man ^nn++++=man
walking ^vwbg+++xvbg+=walking
a ^at++++=a
tight ^jj++++=tight-rope.
- ^zz++++=EXTRAWORD
rope ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Lum ^np++++=Lum's
's ^$++++=EXTRAWORD
method ^nn++++=method
of ^in++++=of
progression ^nn++++=progression
was ^vbd+bedz+vrb++=was
a ^at++++=a
series ^nn++++=series
of ^in++++=of
short ^jj+atrb+++=short
spurts ^nns+++??+=spurts.
. ^zz++++=EXTRAWORD
Between ^in++++=Between
the ^ati++++=the
Grand ^jj++++=Grand
Central ^jj++++=Central
and ^cc++++=and
Times ^nns++++=Times
Square ^nn++++=Square
they ^pp3a+pp3+++=they
passed ^vbd+++xvbnx+=passed
some ^dti++++=some
one ^cd1++++=one
thousand ^cd++++=thousand
eight ^cd++++=eight
hundred ^cd++++=hundred
and ^cc++++=and
twenty ^cd++++=twenty-nine
- ^zz++++=EXTRAWORD
nine ^cd++++=EXTRAWORD
persons ^nns++++=persons,
, ^zz++++=EXTRAWORD
of ^in++++=of
whom ^whp+rel+pied++=whom
one ^cd1++++=one
thousand ^cd++++=thousand
eight ^cd++++=eight
hundred ^cd++++=hundred
and ^cc++++=and
twenty ^cd++++=twenty-nine
- ^zz++++=EXTRAWORD
nine ^cd++++=EXTRAWORD
remarked ^vprf+++xvbn+=remarked,
, ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+whq++=EXTRAWORD
did ^vbd+dod+vrb++=did
they ^pp3a+pp3+++=they
get ^vb++++=get
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
On ^in++++=On
Broadway ^np++++=Broadway
they ^pp3a+pp3+++=they
saw ^vbd+vprv+tht0+xvbnx+=saw
a ^at++++=a
crowd ^nn++++=crowd
gathered ^vbd+++xvbn+=gathered
in ^in++++=in
front ^in"++++=front
of ^in"++++=of
a ^at++++=a
building ^nvbg+++xvbg+=building.
. ^zz++++=EXTRAWORD
" ^zz++++="Fight,"
fight ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy
hopefully ^rb++++=hopefully.
. ^zz++++=EXTRAWORD
" ^zz++++="'Naccident,"
' ^zz++++=EXTRAWORD
naccident ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
thought ^nn+++xvbn+=thought
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Lum ^np++++=Lum.
. ^zz++++=EXTRAWORD
At ^rb++++=At
least ^rb"++++=least
a ^at++++=a
hundred ^cd++++=hundred
men ^nns++++=men
and ^cc++++=and
women ^nns++++=women
were ^vbd+bed+aux++=were
industriously ^rb++splt++=industriously
elbowing ^vbg+++xvbgx+=elbowing
each ^dt++++=each
other ^ap++++=other
and ^cc++++=and
craning ^jj+atrb++xvbg+=craning
necks ^nns++++=necks
in ^in++++=in
the ^ati++++=the
hope ^nn++++=hope
of ^in++++=of
seeing ^xvbg+++xvbg+=seeing
the ^ati++++=the
center ^nn++++=center
of ^in++++=of
attraction ^nn+nom+++=attraction.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy,
, ^zz++++=EXTRAWORD
ordinarily ^rb++++=ordinarily
the ^ati++++=the
most ^ql+emph+++=most
timid ^jj++++=timid
of ^in++++=of
innocent ^jj+atrb+++=innocent
bystanders ^nns+nom+++=bystanders,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
now ^rn+tm+++=now
a ^at++++=a
lion ^nn++++=lion
in ^in++++=in
point ^nn++++=point
of ^in++++=of
courage ^nn+nom+++=courage.
. ^zz++++=EXTRAWORD
" ^zz++++="Gangway,"
gangway ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
called ^vbd+++xvbnx+=called.
. ^zz++++=EXTRAWORD
" ^zz++++="We're
we ^pp1a+pp1+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
' ^zz++++='tectives,"
tectives ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
added ^vbd+vpub++xvbnx+=added
bellicosely ^jj++++=bellicosely
to ^in++++=to
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
protested ^vbd+vpub++xvbn+=protested,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
and ^cc++++=and
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Lum ^np++++=Lum
shoved ^vbd+++xvbn+=shoved
and ^cc+phrs+++=and
lunged ^vbd+++xvbn+=lunged
their ^pp$+pp3+++=their
way ^nn++++=way
through ^in++++=through
the ^ati++++=the
rapidly ^rb++++=rapidly
growing ^jj+atrb++xvbg+=growing
crowd ^nn++++=crowd.
. ^zz++++=EXTRAWORD
The ^ati++++=The
thing ^nn++++=thing
which ^whp+rel+subj++=which
had ^vbd+hvd+aux++=had
caused ^vprf+++xvbnx+=caused
so ^pn++++=so
many ^ap++++=many
people ^nns++++=people
to ^to++++=to
stop ^vbi++++=stop,
, ^zz++++=EXTRAWORD
to ^in++++=to
crane ^nn++++=crane
necks ^nns++++=necks,
, ^zz++++=EXTRAWORD
to ^to++++=to
push ^vbi++++=push,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
small ^jj+atrb+++=small
newsboy ^nn+++??+=newsboy
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
dropped ^vprf+++xvbnx+=dropped
a ^at++++=a
dime ^nn+++??+=dime
down ^rp++++=down
through ^in++++=through
an ^at++++=an
iron ^nn++++=iron
grating ^jj++++=grating
and ^cc++++=and
who ^whp+rel+subj++=who
was ^vbd+bedz+aux++=was
fishing ^vbg+++xvbgx+=fishing
for ^in++++=for
it ^pp3+it+++=it
with ^in++++=with
a ^at++++=a
piece ^nn++++=piece
of ^in++++=of
chewing ^xvbg+++xvbg+=chewing
gum ^np++++=gum
tied ^vbd+++xvbn+=tied
on ^in++++=on
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
a ^at++++=a
string ^nn++++=string.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
spent ^vbd+++xvbnx+=spent
twenty ^cd++++=twenty
minutes ^nns++++=minutes
giving ^vwbg+++xvbg+=giving
advice ^nn++++=advice
and ^cc++++=and
suggestions ^nns+nom+++=suggestions
to ^in++++=to
the ^ati++++=the
fisher ^np++++=fisher,
, ^zz++++=EXTRAWORD
such ^abl++++=such
as ^ql++++=as:
: ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
leetle ^nn+++??+=leetle
to ^in++++=to
the ^ati++++=the
left ^nn+++xvbn+=left,
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now.
. ^zz++++=EXTRAWORD
Naw ^uh++++=Naw,
, ^zz++++=EXTRAWORD
naw ^uh++++=naw.
. ^zz++++=EXTRAWORD
To ^in++++=To
the ^ati++++=the
right ^nn++++=right.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
you ^pp2+pp2+++=you
got ^vbd+++xvbn+=got
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Shucks ^np+++??+=Shucks!
! ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
missed ^vbd+++xvbn+=missed
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Try ^vb++++=Try
again ^rb+tm+++=again."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
At ^rb++++=At
length ^rb"++++=length
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
rewarded ^vpsv++by+xvbnx+=rewarded
by ^in++++=by
seeing ^xvbg+++xvbg+=seeing
the ^ati++++=the
boy ^nn++++=boy
retrieve ^nn+++??+=retrieve
the ^ati++++=the
dime ^nn+++??+=dime,
, ^zz++++=EXTRAWORD
just ^rb+emph+++=just
before ^cs+sub+++=before
the ^ati++++=the
crowd ^nn++++=crowd
had ^vbd+hvd+aux++=had
grown ^vprf+++xvbnx+=grown
to ^in++++=to
such ^abl++++=such
proportions ^nns+nom+++=proportions
that ^tht+rel+obj++=that
it ^pp3+it+++=it
blocked ^vbd+++xvbn+=blocked
the ^ati++++=the
traffic ^nn++++=traffic.
. ^zz++++=EXTRAWORD
The ^ati++++=The
two ^cd++++=two
adventurers ^nns+nom+++=adventurers
continued ^vbd+++xvbn+=continued
on ^in++++=on
their ^pp$+pp3+++=their
way ^nn++++=way,
, ^zz++++=EXTRAWORD
pausing ^vbg+++xvbg+=pausing
once ^rb+tm+++=once
to ^to++++=to
buy ^vbi++++=buy
four ^cd++++=four
frankfurters ^nns+nom+++=frankfurters,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
they ^pp3a+pp3+++=they
ate ^vbd+++xvbnx+=ate
noisily ^rb+cnj+++=noisily,
, ^zz++++=EXTRAWORD
one ^pn++++=one
in ^in++++=in
each ^dt++++=each
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
Suddenly ^rb++++=Suddenly
the ^ati++++=the
veteran ^nn++++=veteran
drinker ^jjr++++=drinker,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Lum ^np++++=Lum,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
struck ^vpsv++by+xvbnx+=struck
by ^in++++=by
a ^at++++=a
disquieting ^nn++++=disquieting
thought ^vbd+++xvbn+=thought.
. ^zz++++=EXTRAWORD
" ^zz++++="Hoo,
hoo ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
gotta ^md+nec+++0=gotta
go ^vb++++=go
home ^nr++++=home.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
wife ^nn++++=wife'll
'll ^md+prd+++0=EXTRAWORD
be ^vb+be+vrb++=be
back ^jjb+pred+++=back
from ^in++++=from
the ^ati++++=the
movies ^nns++++=movies
by ^in++++=by
eleven ^cd++++=eleven,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
home ^nr++++=home
and ^cc++++=and
in ^in++++=in
bed ^nn++++=bed
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
gets ^vbz++++=gets
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she'll
'll ^md+prd+++0=EXTRAWORD
skin ^vb++++=skin
me ^pp1o+pp1+++=me
alive ^jj++++=alive;
; ^zz++++=EXTRAWORD
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
what ^wdt+who+++=what
she ^pp3a+pp3+++=she'll
'll ^md+prd+++0=EXTRAWORD
do ^vb+do+vrb++=do."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy
was ^vbd+bedz+aux++=was
struck ^vpsv++by+xvbnx+=struck
by ^in++++=by
the ^ati++++=the
application ^nn+nom+++=application
of ^in++++=of
this ^dt+dem+++=this
to ^in++++=to
his ^pp$+pp3+++=his
own ^ap++++=own
case ^nn++++=case.
. ^zz++++=EXTRAWORD
" ^zz++++="Waddabout
waddabout ^nn+++??+=EXTRAWORD
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
hey ^uh++++=hey?
? ^zz++++=EXTRAWORD
Waddabout ^np+++??+=Waddabout
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
B ^zz++++=B'lum?"
'lum?" ^nn+++??+=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked
plaintively ^jj++++=plaintively.
. ^zz++++=EXTRAWORD
" ^zz++++="Angelica
angelica ^nn+++??+=EXTRAWORD
will ^md+prd+++=will
just ^rb+emph+++=just
about ^in++++=about
kill ^nn++++=kill
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Lum ^np++++=Lum,
, ^zz++++=EXTRAWORD
leaning ^vbg+++xvbg+=leaning
against ^in++++=against
the ^ati++++=the
Automat ^np++++=Automat,
, ^zz++++=EXTRAWORD
darkly ^rb++++=darkly
considered ^vbd+vprv++xvbn+=considered
this ^dt+dem+++=this
eventuality ^nn+nom+++=eventuality.
. ^zz++++=EXTRAWORD
At ^rb++++=At
length ^rb"++++=length
he ^pp3a+pp3+++=he
spoke ^vbd+++xvbnx+=spoke.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
go ^vb++++=go
getta ^jj+atrb++??+=getta
Turkish ^jj+atrb+++=Turkish
bath ^nn++++=bath.
. ^zz++++=EXTRAWORD
Tell ^vb++++=Tell
' ^zz++++='Gellica
gellica ^nn+++??+=EXTRAWORD
y ^zz++++=y'
' ^zz++++=EXTRAWORD
hadda ^nn+++??+=hadda
stay ^vb++++=stay
in ^in++++=in
store ^nn++++=store
all ^abn++++=all
night ^nn++++=night
to ^to++++=to
take ^vbi++++=take
inventory ^nn++++=inventory.
. ^zz++++=EXTRAWORD
Turkish ^jj+atrb+++=Turkish
bath ^nn++++=bath'll
'll ^md+prd+++0=EXTRAWORD
make ^vb++++=make
you ^pp2+pp2+++=you
fresh ^jj++++=fresh
as ^in++++=as
a ^at++++=a
daisy ^nn++++=daisy.
. ^zz++++=EXTRAWORD
Fresh ^jj++++=Fresh
as ^in++++=as
a ^at++++=a
li ^nn+++??+=li'l'
'l' ^nn+++??+=EXTRAWORD
daisy ^nn++++=daisy--fresh
-- ^--+clp+++=EXTRAWORD
fresh ^jj++++=EXTRAWORD
as ^in++++=as
a ^at++++=a
li ^nn+++??+=li'l'
'l' ^nn+++??+=EXTRAWORD
daisy ^nn++++=daisy----"
-- ^--+clp+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
Saying ^vwbg+++xvbg+=Saying
which ^whp+who+++=which
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Lum ^np++++=Lum
disappeared ^vbd+seem++xvbn+=disappeared
into ^in++++=into
the ^ati++++=the
eddying ^jj+atrb++xvbg+=eddying
crowd ^nn++++=crowd
and ^cc++++=and
was ^vbd+bedz+aux++=was
gone ^vpsv++agls+xvbnx+=gone.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy
was ^vbd+bedz+vrb++=was
alone ^rb++++=alone
in ^in++++=in
the ^ati++++=the
great ^jj+atrb+++=great
city ^nn++++=city.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
dismayed ^jj+++xvbn+=dismayed.
. ^zz++++=EXTRAWORD
While ^cs+sub+++=While
disposing ^vbg+++xvbg+=disposing
of ^in+ppvb+++=of
the ^ati++++=the
ancient ^jj+atrb+++=ancient
liquor ^nn++++=liquor,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
and ^cc++++=and
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Lum ^np++++=Lum
had ^vbd+hvd+aux++=had
discussed ^vprf+++xvbnx+=discussed
philosophies ^nns+++??+=philosophies
of ^in++++=of
life ^nn++++=life,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy
had ^vbd+hvd+aux++=had
decided ^vprf+++xvbnx+=decided
that ^tht+vcmp+++=that
his ^pp$+pp3+++=his
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
man ^nn++++=man
can ^md+pos+++=can
do ^vb+do+vrb++=do
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
a ^at++++=a-mind
- ^zz++++=EXTRAWORD
mind ^nn++++=EXTRAWORD
to ^in+strn+++=to."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy
was ^vbd+bedz+vrb++=was
very ^ql+amp+++=very
much ^ap++++=much
a ^at++++=a-mind
- ^zz++++=EXTRAWORD
mind ^nn++++=EXTRAWORD
to ^to++++=to
take ^vbi++++=take
a ^at++++=a
Turkish ^jj+atrb+++=Turkish
bath ^nn++++=bath.
. ^zz++++=EXTRAWORD
To ^in++++=To
him ^pp3o+pp3+++=him
it ^pp3+it+++=it
represented ^vbd+++xvbn+=represented
the ^ati++++=the
last ^jj+atrb+++=last
stroke ^nn++++=stroke
that ^tht+rel+subj++=that
cut ^vbd+++xvbn+=cut
the ^ati++++=the
shackles ^nns++++=shackles
of ^in++++=of
timidity ^nn+nom+++=timidity.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can
and ^cc++++=and
I ^pp1a+pp1+++=I
will ^md+prd+++=will,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
a ^at++++=a
bit ^nn++++=bit
thickly ^rb+cnj+++=thickly,
, ^zz++++=EXTRAWORD
in ^in++++=in
imitation ^nn+nom+++=imitation
of ^in++++=of
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Lum ^np++++=Lum's
's ^$++++=EXTRAWORD
heroes ^nns++++=heroes.
. ^zz++++=EXTRAWORD
3 ^zz++++=3
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
line ^nn++++=line
of ^in++++=of
men ^nns++++=men,
, ^zz++++=EXTRAWORD
mostly ^rb++++=mostly
paunchy ^jj+++??+=paunchy,
, ^zz++++=EXTRAWORD
waiting ^vbg+++xvbg+=waiting
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
assigned ^vpsv++agls+xvbnx+=assigned
dressing ^vbg+++xvbg+=dressing
rooms ^nns++++=rooms
when ^wrb+who+++=when
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy
entered ^vbd+++xvbn+=entered
the ^ati++++=the
Turkish ^jj+atrb+++=Turkish
bath ^nn++++=bath,
, ^zz++++=EXTRAWORD
egged ^j+++xvbn+=egged
sternly ^rb++++=sternly
on ^in++++=on
by ^in++++=by
his ^pp$+pp3+++=his
new ^jj+atrb+++=new
philosophy ^nn++++=philosophy.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
shuffle ^nn++++=shuffle
meekly ^rb++++=meekly
into ^in++++=into
the ^ati++++=the
lowest ^jjt+atrb+++=lowest
place ^nn++++=place
and ^cc++++=and
wait ^vb++++=wait
the ^ati++++=the
fulfillment ^nn+nom+++=fulfillment
of ^in++++=of
the ^ati++++=the
biblical ^jj+atrb+++=biblical
promise ^nn++++=promise
that ^tht+ncmp+obj++=that
some ^dti++++=some
one ^cd1++++=one
would ^md+prd+++=would
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
" ^zz++++="Friend,
friend ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
go ^vb++++=go
up ^rp++++=up
higher ^jjr++++=higher."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can
and ^cc++++=and
I ^pp1a+pp1+++=I
will ^md+prd+++=will,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
remarked ^vbd+vpub++xvbnx+=remarked
to ^in++++=to
the ^ati++++=the
man ^nn++++=man
at ^in++++=at
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
the ^ati++++=the
line ^nn++++=line,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
forthwith ^rb+cnj+++=forthwith,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
majestic ^jj++++=majestic,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
rolling ^vbg+nom++xvbg+=rolling,
, ^zz++++=EXTRAWORD
gait ^nn++++=gait,
, ^zz++++=EXTRAWORD
advanced ^j+++xvbn+=advanced
to ^in++++=to
the ^ati++++=the
window ^nn++++=window
where ^wrb+who+++=where
a ^at++++=a
rabbit ^nn++++=rabbit
of ^in++++=of
a ^at++++=a
man ^nn++++=man,
, ^zz++++=EXTRAWORD
with ^in++++=with
nose ^nn++++=nose
glasses ^nns++++=glasses
chained ^vbd+++xvbn+=chained
to ^in++++=to
his ^pp$+pp3+++=his
head ^nn++++=head,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
sleepily ^rb++splt++=sleepily
dealing ^nvbg+++xvbg+=dealing
out ^rp+pl+++=out
keys ^nns++++=keys
and ^cc++++=and
taking ^jj+++xvbg+=taking
in ^in++++=in
valuables ^nns+++??+=valuables.
. ^zz++++=EXTRAWORD
The ^ati++++=The
other ^ap++++=other
men ^nns++++=men
in ^in++++=in
line ^nn++++=line
were ^vbd+bed+vrb++=were
too ^ql++++=too
surprised ^jj+++xvbn+=surprised
to ^to+jcmp+++=to
protest ^vb++++=protest.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy
took ^vbd+++xvbn+=took
off ^rb+phrv+++=off
his ^pp$+pp3+++=his
huge ^jj+atrb+++=huge
derby ^np++++=derby
hat ^nn++++=hat
and ^cc++++=and
rapped ^vbd+++xvbn+=rapped
briskly ^rb++++=briskly
on ^in++++=on
the ^ati++++=the
counter ^nn++++=counter.
. ^zz++++=EXTRAWORD
" ^zz++++="Service,
service ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
here ^rn+pl+++=here.
. ^zz++++=EXTRAWORD
Li ^np+++??+=Li'l'
'l' ^nn+++??+=EXTRAWORD
service ^nn++++=service!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
Rabbit ^nn++++=Rabbit
with ^in++++=with
the ^ati++++=the
nose ^nn++++=nose
glasses ^nns++++=glasses
blinked ^vbd+++xvbn+=blinked
mildly ^rb+down+++=mildly.
. ^zz++++=EXTRAWORD
" ^zz++++="Wotja
wotja ^nn+++??+=EXTRAWORD
want ^vb++++=want?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
inquired ^vbd+++xvbnx+=inquired.
. ^zz++++=EXTRAWORD
" ^zz++++="Want
want ^vb++++=EXTRAWORD
t ^zz++++=t'
' ^zz++++=EXTRAWORD
be ^vb+be+aux++=be
made ^vpsv++agls+xvbnx+=made
fresh ^jj++++=fresh
as ^in++++=as
a ^at++++=a
li ^nn+++??+=li'l'
'l' ^nn+++??+=EXTRAWORD
daisy ^nn++++=daisy,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy.
. ^zz++++=EXTRAWORD
" ^zz++++="Awright,"
awright ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Rabbit ^nn++++=Rabbit,
, ^zz++++=EXTRAWORD
yawning ^vbg+++xvbg+=yawning.
. ^zz++++=EXTRAWORD
" ^zz++++="Here's
here ^rn+pl+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
key ^nn++++=key
for ^in++++=for
locker ^jjr+atrb+++=locker
number ^nn++++=number
thirty ^cd++++=thirty-six.
- ^zz++++=EXTRAWORD
six ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Got ^j+++xvbn+=Got
any ^dti++++=any
valuables ^vbz+++??+=valuables?
? ^zz++++=EXTRAWORD
