This ^dt+pdem+++=This
day ^nn++++=day
Josie ^np+++??+=Josie
Morehouse ^np+++??+=Morehouse
came ^vbd+++xvbn+=came
over ^in++++=over
to ^in++++=to
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Houghton ^np++++=Houghton's
's ^vbz+bez+vrb++0=EXTRAWORD
with ^in++++=with
a ^at++++=a
group ^nn++++=group
picture ^nn++++=picture
in ^in++++=in
her ^pp$+pp3+++=her
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
handed ^vbd+++xvbnx+=handed
it ^pp3+it+++=it
to ^in++++=to
Eddie ^np++++=Eddie's
's ^$++++=EXTRAWORD
mother ^nn++++=mother
without ^in++++=without
comment ^nn+nom+++=comment.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Houghton ^np++++=Houghton
looked ^vbd+++xvbn+=looked
at ^rb++++=at
it ^pp3+it+++=it
eagerly ^rb+cnj+++=eagerly,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
eye ^nn++++=eye
selecting ^vwbg+++xvbg+=selecting
her ^pp$+pp3+++=her
own ^ap++++=own
boy ^nn++++=boy
from ^in++++=from
the ^ati++++=the
group ^nn++++=group
as ^in++++=as
unerringly ^rb++++=unerringly
as ^in++++=as
a ^at++++=a
mother ^nn++++=mother
bird ^nn++++=bird
finds ^vbz+vprv+tht0++=finds
her ^pp$+pp3+++=her
nest ^nn++++=nest
in ^in++++=in
the ^ati++++=the
forest ^nn++++=forest.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Eddie ^np++++=Eddie's
's ^$++++=EXTRAWORD
better ^jjr++++=better
looking ^jj+++xvbg+=looking
than ^in++++=than
that ^dt+pdem+++=that!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
cried ^vbd+++xvbnx+=cried,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
tremulous ^jj++++=tremulous
little ^ap++++=little
laugh ^nn++++=laugh.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
funny ^jj++++=funny
those ^dt+dem+++=those
pants ^nns++++=pants
make ^vb++++=make
them ^pp3o+pp3+++=them
look ^vb++++=look,
, ^zz++++=EXTRAWORD
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
they ^pp3a+pp3+++=they?
? ^zz++++=EXTRAWORD
And ^cc+cls+++=And
his ^pp$+pp3+++=his
mouth ^nn++++=mouth
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
that ^dt+dem+++=that
way ^nn++++=way,
, ^zz++++=EXTRAWORD
at ^rb++++=at
all ^abn++++=all.
. ^zz++++=EXTRAWORD
Eddie ^np++++=Eddie
always ^rb++++=always
had ^vb+hv+vrb++=had
the ^ati++++=the
sweetest ^jjt+atrb+++=sweetest
mouth ^nn++++=mouth,
, ^zz++++=EXTRAWORD
from ^in++++=from
the ^ati++++=the
time ^nn++++=time
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
a ^at++++=a
baby ^nn++++=baby.
. ^zz++++=EXTRAWORD
Let ^vb++++0=Let's
us ^pp1o+pp1+++=EXTRAWORD
see ^vb+vprv+++=see
some ^dti++++=some
of ^in++++=of
these ^dt+dem+++=these
other ^ap++++=other
boys ^nns++++=boys.
. ^zz++++=EXTRAWORD
Why ^wrb+who+++=Why--why----"
-- ^--+clp+++=EXTRAWORD
why ^wrb+who+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
fell ^vbd+++xvbnx+=fell
silent ^jj++++=silent,
, ^zz++++=EXTRAWORD
scanning ^vbg+++xvbg+=scanning
those ^dt+dem+++=those
other ^ap++++=other
faces ^nns++++=faces.
. ^zz++++=EXTRAWORD
Presently ^rb+tm+++=Presently
Josie ^np+++??+=Josie
bent ^vbd+++xvbn+=bent
over ^in++++=over
her ^pp$+pp3+++=her
and ^cc++++=and
looked ^vbd+++xvbn+=looked
too ^ql++++=too,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
brows ^nns++++=brows
of ^in++++=of
both ^abx++++=both
women ^nns++++=women
knitted ^vbd+++xvbn+=knitted
in ^in++++=in
perplexity ^nn+nom+++=perplexity.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
looked ^vbd+++xvbnx+=looked
for ^in++++=for
a ^at++++=a
long ^jj++++=long,
, ^zz++++=EXTRAWORD
long ^rb++++=long
minute ^nn++++=minute,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
longer ^rbr++++=longer
they ^pp3a+pp3+++=they
looked ^vbd+++xvbnx+=looked
the ^ati++++=the
more ^rbr++++=more
noticeable ^jj++++=noticeable
became ^vbd+++xvbn+=became
the ^ati++++=the
cluster ^nn+nom+++=cluster
of ^in++++=of
fine ^jj++++=fine
little ^ap++++=little
wrinkles ^nns++++=wrinkles
that ^tht+rel+subj++=that
had ^vbd+hvd+aux++=had
begun ^vprf+++xvbnx+=begun
to ^to++++=to
form ^vbi++++=form
about ^in++++=about
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Houghton ^np++++=Houghton's
's ^$++++=EXTRAWORD
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
finally ^rb++++=finally
they ^pp3a+pp3+++=they
looked ^vbd+++xvbnx+=looked
up ^rp++++=up
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
to ^in++++=to
gaze ^nn++++=gaze
at ^in++++=at
one ^cd1++++=one
another ^dt++++=another
questioningly ^jj++++=questioningly.
. ^zz++++=EXTRAWORD
" ^zz++++="Those
those ^dt+dem+++=EXTRAWORD
other ^ap++++=other
boys ^nns++++=boys,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
faltered ^vbd+++xvbn+=faltered
Eddie ^np++++=Eddie's
's ^$++++=EXTRAWORD
mother ^nn++++=mother,
, ^zz++++=EXTRAWORD
" ^zz++++="they--they
they ^pp3a+pp3+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
they ^pp3a+pp3+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
look ^vb++++=look
like ^in++++=like
Eddie ^np++++=Eddie,
, ^zz++++=EXTRAWORD
do ^vb+do+vrb++=do
they ^pp3a+pp3+++=they?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
mean ^vb+vprv+++=mean----"
-- ^--+clp+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
do ^vb+do+vrb++=don't,"
n't ^xnot++not++0=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
agreed ^vbd+vpub++xvbn+=agreed
Josie ^np+++??+=Josie.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
look ^vb++++=look
older ^jjr++++=older,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
have ^vb+hv+vrb++=have
such ^abl++++=such
queer ^jj++++=queer-looking
- ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=EXTRAWORD
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
jaws ^nns++++=jaws,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
foreheads ^nns++++=foreheads.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
then ^rn+tm+++=then,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
finished ^vbd+++xvbnx+=finished,
, ^zz++++=EXTRAWORD
with ^in++++=with
mock ^vb++++=mock
cheerfulness ^nns+nom+++=cheerfulness,
, ^zz++++=EXTRAWORD
" ^zz++++="you
you ^pp2+pp2+++=EXTRAWORD
can ^md+pos+++=can
never ^rb++splt++=never
tell ^vb++++=tell
in ^in++++=in
those ^dt+dem+++=those
silly ^jj+atrb+++=silly
kodak ^nn+++??+=kodak
pictures ^nns++++=pictures."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Eddie ^np++++=Eddie's
's ^$++++=EXTRAWORD
mother ^npt++++=mother
studied ^vbd+++xvbn+=studied
the ^ati++++=the
card ^nn++++=card
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sighed ^vbd+++xvbn+=sighed
gently ^rb++++=gently.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
hope ^nn++++=hope,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="that
that ^dt+dem+++=EXTRAWORD
Eddie ^np++++=Eddie
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
get ^vb++++=get
into ^in+ppvb+++=into
bad ^jj+atrb+++=bad
company ^nn++++=company."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
After ^cs+sub+++=After
that ^dt+dem+++=that
our ^pp$+pp1+++=our
postal ^jj+atrb+++=postal
cards ^nns++++=cards
ceased ^vbd+++xvbn+=ceased.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wish ^vb+vprv+++=wish
that ^tht+vcmp+++=that
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
some ^dti++++=some
way ^nn++++=way
of ^in++++=of
telling ^xvbg+++xvbg+=telling
this ^dt+dem+++=this
story ^nn++++=story
so ^ql++++=so
that ^cs+sub+++=that
the ^ati++++=the
end ^nn++++=end
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
come ^vb++++=come
in ^in++++=in
the ^ati++++=the
middle ^nn++++=middle.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
none ^pn++++=none.
. ^zz++++=EXTRAWORD
In ^in++++=In
our ^pp$+pp1+++=our
town ^nn++++=town
we ^pp1a+pp1+++=we
know ^vb+vprv+++=know
the ^ati++++=the
news ^nn++++=news
before ^cs+sub+++=before
the ^ati++++=the
paper ^nn++++=paper
comes ^vbz++++=comes
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
only ^ap+down+++=only
read ^vprf+++xvbn+=read
it ^pp3+it+++=it
to ^to++++=to
verify ^vbi+vpub+++=verify
what ^wdt+who+whcl++=what
we ^pp1a+pp1+++=we
have ^vb+hv+vrb++=have
heard ^vprf+++xvbnx+=heard.
. ^zz++++=EXTRAWORD
So ^ql++++=So
that ^cs+sub+++=that
long ^rb++++=long
before ^cs+sub+++=before
the ^ati++++=the
paper ^nn++++=paper
came ^vbd+++xvbn+=came
out ^rb+phrv+++=out
in ^in+ppvb+++=in
the ^ati++++=the
middle ^nn++++=middle
of ^in++++=of
the ^ati++++=the
afternoon ^nn++++=afternoon
we ^pp1a+pp1+++=we
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
horrified ^vpsv++by+xvbnx+=horrified
by ^in++++=by
the ^ati++++=the
news ^nn++++=news
of ^in++++=of
Eddie ^np++++=Eddie
Houghton ^np++++=Houghton's
's ^$++++=EXTRAWORD
desertion ^nn+nom+++=desertion
and ^cc++++=and
suicide ^nn++++=suicide.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
stopped ^vbd+++xvbn+=stopped
one ^cd1++++=one
another ^dt++++=another
on ^in++++=on
Main ^jjb+atrb+++=Main
Street ^nn++++=Street
to ^to++++=to
talk ^vbi++++=talk
about ^in++++=about
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
recall ^vb+vprv+++=recall
how ^wrb+who+whcl++=how
boyish ^jj++++=boyish
and ^cc+phrs+++=and
handsome ^jj++++=handsome
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
looked ^vprf+++xvbnx+=looked
in ^in++++=in
his ^pp$+pp3+++=his
white ^jj++++=white
duck ^vb++++=duck
coat ^nn++++=coat,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
on ^in++++=on
that ^dt+dem+++=that
last ^rb++++=last
day ^nn++++=day
just ^rb+emph+++=just
as ^in++++=as
the ^ati++++=the
10:i ^cd++++=10:I
5 ^zz++++=5
pulled ^vbd+++xvbn+=pulled
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
seem ^vb+seem+++=seem
hardly ^rb+down+++=hardly
possible ^jj++++=possible,
, ^zz++++=EXTRAWORD
does ^vbz+doz+vrb++=does
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
demanded ^vbd+vsua++xvbn+=demanded
of ^in++++=of
each ^dt++++=each
other ^ap++++=other.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
when ^wrb+who+++=when
Eddie ^np++++=Eddie's
's ^$++++=EXTRAWORD
mother ^npt++++=mother
brought ^vbd+++xvbn+=brought
out ^rb+phrv+++=out
the ^ati++++=the
letters ^nns+nom+++=letters
that ^tht+rel+subj++=that
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
after ^cs+sub+++=after
our ^pp$+pp1+++=our
postal ^jj+atrb+++=postal
cards ^nns++++=cards
had ^vbd+hvd+aux++=had
ceased ^vprf+++xvbnx+=ceased,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
understood ^vbd+vprv++xvbn+=understood.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
when ^wrb+who+++=when
they ^pp3a+pp3+++=they
brought ^vbd+++xvbnx+=brought
him ^pp3o+pp3+++=him
home ^nr++++=home,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
saw ^vbd+vprv++xvbn+=saw
him ^pp3o+pp3+++=him
for ^in++++=for
the ^ati++++=the
last ^jj+atrb+++=last
time ^nn++++=time,
, ^zz++++=EXTRAWORD
all ^abn++++=all
those ^dt+dem+++=those
of ^in++++=of
us ^pp1o+pp1+++=us
who ^whp+who+++=who
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
to ^in++++=to
school ^nn++++=school
with ^in++++=with
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
to ^in++++=to
dances ^nns++++=dances,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sleigh ^nn+++??+=sleigh
rides ^vbz++++=rides,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
hayrack ^nn+++??+=hayrack
parties ^nns++++=parties,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
picnics ^nns++++=picnics,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
we ^pp1a+pp1+++=we
saw ^vbd+vprv++xvbn+=saw
the ^ati++++=the
look ^nn++++=look
on ^in++++=on
his ^pp$+pp3+++=his
face ^nn++++=face--the
-- ^--+clp+++=EXTRAWORD
the ^ati++++=EXTRAWORD
look ^nn++++=look
of ^in++++=of
one ^cd1++++=one
who ^whp+rel+obj++=who,
, ^zz++++=EXTRAWORD
walking ^vbg+++xvbg+=walking
in ^in++++=in
a ^at++++=a
sunny ^jj+atrb+++=sunny
path ^nn++++=path
has ^vbz+hvz+aux++=has
stumbled ^vprf+++xvbnx+=stumbled
upon ^in++++=upon
something ^pn++++=something
horrible ^jj++++=horrible
and ^cc+phrs+++=and
unclean ^jj++++=unclean--we
-- ^--+clp+++=EXTRAWORD
we ^pp1a+pp1+++=EXTRAWORD
forgave ^nn+++??+=forgave
him ^pp3o+pp3+++=him
his ^pp$+pp3+++=his
neglect ^nn++++=neglect
of ^in++++=of
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
forgave ^nn+++??+=forgave
him ^pp3o+pp3+++=him
desertion ^nn+nom+++=desertion,
, ^zz++++=EXTRAWORD
forgave ^nn+++??+=forgave
him ^pp3o+pp3+++=him
the ^ati++++=the
taking ^nn++++=taking
of ^in++++=of
his ^pp$+pp3+++=his
own ^ap++++=own
life ^nn++++=life,
, ^zz++++=EXTRAWORD
forgave ^nn+++??+=forgave
him ^pp3o+pp3+++=him
the ^ati++++=the
look ^vb++++=look
that ^dt+dem+++=that
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
brought ^vprf+++xvbnx+=brought
into ^in++++=into
his ^pp$+pp3+++=his
mother ^nn++++=mother's
's ^$++++=EXTRAWORD
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
There ^rn+pl+++=There
had ^vb+hv+aux++=had
never ^rb++splt++=never
been ^vprf+ben+vrb+xvbnx+=been
anything ^pn++++=anything
extraordinary ^jj++++=extraordinary
about ^in++++=about
Eddie ^np++++=Eddie
Houghton ^np+++??+=Houghton.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+aux++=had
had ^vb+hv+vrb++=had
his ^pp$+pp3+++=his
faults ^nns++++=faults
and ^cc++++=and
virtues ^nns++++=virtues,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
good ^jj+atrb+++=good
and ^cc+phrs+++=and
bad ^jj+atrb+++=bad
sides ^nns++++=sides
just ^rb+emph+++=just
like ^in++++=like
other ^ap++++=other
boys ^nns++++=boys
of ^in++++=of
his ^pp$+pp3+++=his
age ^nn++++=age.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He--oh,
-- ^--+clp+++=EXTRAWORD
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
using ^vbg+++xvbgx+=using
too ^ql++++=too
many ^ap++++=many
words ^nns++++=words,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
one ^cd1++++=one
slang ^nn++++=slang
phrase ^nn++++=phrase
will ^md+prd+++=will
express ^jjb++++=express
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Eddie ^np++++=Eddie
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
just ^rb+emph+++=just
a ^at++++=a
nice ^jj+atrb+++=nice
young ^jj+atrb+++=young
kid ^nn++++=kid.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
think ^vb+vprv+++=think
the ^ati++++=the
worst ^jjt+atrb+++=worst
thing ^nn++++=thing
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
ever ^rb++splt++=ever
said ^vprf+++xvbnx+=said
was ^vbd+bedz+aux++=was
" ^zz++++="Damn!"
damn ^vb++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
perhaps ^rb++++=perhaps.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
sworn ^vprf+++xvbn+=sworn,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
with ^in++++=with
clean ^jj+atrb+++=clean
oaths ^nns++++=oaths,
, ^zz++++=EXTRAWORD
calculated ^vpbn+vprv++xvbn+=calculated
to ^to++++=to
relieve ^vbi++++=relieve
the ^ati++++=the
mind ^nn++++=mind
and ^cc++++=and
feelings ^nns+nom+++=feelings.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
the ^ati++++=the
men ^nns++++=men
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
shipped ^vbd+++xvbnx+=shipped
with ^in++++=with
during ^in++++=during
that ^dt+dem+++=that
year ^nn++++=year
or ^cc++++=or
more ^ql++++=more--I
-- ^--+clp+++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
sure ^jj+pred+++=sure
that ^tht+jcmp+++=that
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
never ^rb++splt++=never
dreamed ^vprf+++xvbnx+=dreamed
that ^tht+vcmp+++=that
such ^abl++++=such
men ^nns++++=men
were ^vbd+bed+vrb++=were.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+aux++=had
never ^rb++splt++=never
stood ^vprf+++xvbnx+=stood
on ^in++++=on
the ^ati++++=the
curbing ^jj+++xvbg+=curbing
outside ^jjb++++=outside
a ^at++++=a
recruiting ^jj+atrb++xvbg+=recruiting
office ^nn++++=office
on ^in++++=on
South ^nr+pl+++=South
State ^nn++++=State
Street ^nn++++=Street,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
old ^jj+atrb+++=old
levee ^nn++++=levee
district ^nn++++=district,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
watched ^vprf+++xvbn+=watched
that ^dt+dem+++=that
tragic ^jj+atrb+++=tragic
panorama ^nn++++=panorama
move ^nn++++=move
by ^in+strn+++=by--those
-- ^--+clp+++=EXTRAWORD
those ^dt+dem+++=EXTRAWORD
nightmare ^nn++++=nightmare
faces ^nns++++=faces,
, ^zz++++=EXTRAWORD
drink ^nn++++=drink-marred,
- ^zz++++=EXTRAWORD
marred ^vbd+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
vice ^nn++++=vice-scarred,
- ^zz++++=EXTRAWORD
scarred ^jj+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
ruined ^j+++xvbn+=ruined.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
never ^rb++splt++=never
seen ^vprf+++xvbnx+=seen
such ^abl++++=such
faces ^nns++++=faces
in ^in++++=in
all ^abn++++=all
his ^pp$+pp3+++=his
clean ^jj++++=clean,
, ^zz++++=EXTRAWORD
hard ^jj++++=hard-working
- ^zz++++=EXTRAWORD
working ^jj+atrb++xvbg+=EXTRAWORD
young ^jj+atrb+++=young
boy ^nn++++=boy's
's ^$++++=EXTRAWORD
life ^nn++++=life,
, ^zz++++=EXTRAWORD
spent ^j+++xvbn+=spent
in ^in++++=in
our ^pp$+pp1+++=our
prosperous ^jj+atrb+++=prosperous
little ^jj+atrb+++=little
country ^nn++++=country
town ^nn++++=town.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
certain ^jj+pred+++=certain
that ^tht+jcmp+++=that
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
never ^rb++splt++=never
heard ^vprf+++xvbnx+=heard
such ^abl++++=such
words ^nns++++=words
as ^in++++=as
came ^nn++++=came
from ^in++++=from
the ^ati++++=the
lips ^nns++++=lips
of ^in++++=of
his ^pp$+pp3+++=his
fellow ^jjb+atrb+++=fellow
seamen ^nns++++=seamen--great
-- ^--+clp+++=EXTRAWORD
great ^jj+atrb+++=EXTRAWORD
mouth ^nn++++=mouth-filling,
- ^zz++++=EXTRAWORD
filling ^vbg+nom++xvbg+=EXTRAWORD
, ^zz++++=EXTRAWORD
soul ^nn++++=soul-searing
- ^zz++++=EXTRAWORD
searing ^jj+atrb+++=EXTRAWORD
words ^nns++++=words--words
-- ^--+clp+++=EXTRAWORD
words ^nns++++=EXTRAWORD
unclean ^nn++++=unclean,
, ^zz++++=EXTRAWORD
nauseating ^jj++++=nauseating,
, ^zz++++=EXTRAWORD
unspeakable ^jj++++=unspeakable,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
yet ^rb++++=yet
spoken ^vwbn+++xvbn+=spoken.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
say ^vb+vpub+++=say
that ^tht+vcmp+++=that
Eddie ^np++++=Eddie
Houghton ^np+++??+=Houghton
had ^vb+hv+aux++=had
not ^xnot++not++=not
taken ^vprf+++xvbn+=taken
his ^pp$+pp3+++=his
drink ^nn++++=drink
now ^rn+tm+++=now
and ^cc+phrs+++=and
then ^rn+tm+++=then.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
certain ^jj+atrb+++=certain
dark ^jj+atrb+++=dark
rumors ^nns++++=rumors
in ^in++++=in
our ^pp$+pp1+++=our
town ^nn++++=town
to ^in++++=to
the ^ati++++=the
effect ^nn++++=effect
that ^tht+rel+subj++=that
favored ^vprf+++xvbn+=favored
ones ^cd1s++++=ones
who ^whp+rel+subj++=who
dropped ^vbd+++xvbn+=dropped
into ^in++++=into
Kunz ^np++++=Kunz's
's ^$++++=EXTRAWORD
more ^rbr++++=more
often ^rb++++=often
than ^in++++=than
seemed ^vbd+seem++xvbn+=seemed
needful ^jj++++=needful
were ^vbd+bed+vrb++=were
privileged ^jj+pred+++=privileged
to ^to++++=to
have ^vbi++vrb++=have
a ^at++++=a
thimbleful ^nn+nom+++=thimbleful
of ^in++++=of
something ^pn++++=something
choice ^nn++++=choice
in ^in++++=in
the ^ati++++=the
prescription ^nn+nom+++=prescription
room ^nn++++=room,
, ^zz++++=EXTRAWORD
back ^jjb++++=back
of ^in++++=of
the ^ati++++=the
partition ^nn+nom+++=partition
at ^in++++=at
the ^ati++++=the
rear ^nn++++=rear
of ^in++++=of
the ^ati++++=the
drug ^nn++++=drug
store ^nn++++=store.
. ^zz++++=EXTRAWORD
But ^cs+sub+++=But
that ^cs"++++=that
was ^vbd+bedz+vrb++=was
the ^ati++++=the
most ^ql+emph+++=most
devilish ^jj+atrb+++=devilish
thing ^nn++++=thing
that ^tht+rel+obj++=that
Eddie ^np++++=Eddie
had ^vb+hv+aux++=had
ever ^rb++splt++=ever
done ^vprf+++xvbnx+=done.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
say ^vb+vpub+++=say
that ^tht+vcmp+++=that
all ^abn++++=all
crews ^nns++++=crews
are ^vb+ber+vrb++=are
like ^in++++=like
that ^dt+dem+++=that
one ^pn++++=one.
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
unfortunate ^jj+pred+++=unfortunate
in ^in++++=in
falling ^xvbg+++xvbg+=falling
in ^in++++=in
with ^in++++=with
that ^dt+dem+++=that
one ^pn++++=one.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
an ^at++++=an
Eastern ^jj+atrb+++=Eastern
trip ^nn++++=trip,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
every ^at++++=every
port ^nn++++=port
was ^vbd+bedz+vrb++=was
a ^at++++=a
Port ^npl++++=Port
Said ^vbd+vpub++xvbn+=Said.
. ^zz++++=EXTRAWORD
Eddie ^np++++=Eddie
Houghton ^np++++=Houghton's
's ^$++++=EXTRAWORD
thoughts ^nns++++=thoughts
were ^vbd+bed+vrb++=were
not ^xnot++not++=not
these ^dt+dem+++=these
men ^nns++++=men's
's ^$++++=EXTRAWORD
thoughts ^nns++++=thoughts;
; ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
