What ^wdt+who+++=What
above ^in+pl+++=above
the ^ati++++=the
house ^nn++++=house,
, ^zz++++=EXTRAWORD
will ^md+prd+++=will
protect ^vb++++=protect
twenty ^cd++++=twenty
feet ^nns++++=feet
radius ^nn++++=radius
all ^abn++++=all
about ^in++++=about
the ^ati++++=the
rod ^nn++++=rod.
. ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
twenty ^cd++++=twenty
dollars ^nns++++=dollars,
, ^zz++++=EXTRAWORD
sira ^nn+++??+=sira
dollar ^nn++++=dollar
a ^at++++=a
foot ^nn++++=foot.
. ^zz++++=EXTRAWORD
Hark!dreadful!will ^np+++??+=Hark!Dreadful!Will
you ^pp2+pp2+++=you
order ^to++++=order?
? ^zz++++=EXTRAWORD
Will ^md+prd+++=Will
you ^pp2+pp2+++=you
buy ^vb++++=buy?
? ^zz++++=EXTRAWORD
Shall ^md+prd+++=Shall
I ^pp1a+pp1+++=I
put ^vbd+++xvbnx+=put
down ^rb+phrv+++=down
your ^pp$+pp2+++=your
name ^nn++++=name?
? ^zz++++=EXTRAWORD
Think ^vb+vprv+++=Think
of ^in++++=of
being ^xvbg+++xvbg+=being
a ^at++++=a
heap ^nn++++=heap
of ^in++++=of
charred ^jj+atrb++xvbn+=charred
offal ^nn++++=offal,
, ^zz++++=EXTRAWORD
like ^in++++=like
a ^at++++=a
haltered ^jj+atrb++xvbn+=haltered
horse ^nn++++=horse
burnt ^vbd+++xvbn+=burnt
in ^in++++=in
his ^pp$+pp3+++=his
stall ^nn++++=stall;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
all ^rb++++=all
in ^in++++=in
one ^cd1++++=one
flash ^nn++++=flash!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
pretended ^vbd+vprv++xvbn+=pretended
envoy ^np++++=envoy
extraordinary ^jj++++=extraordinary
and ^cc++++=and
minister ^nn+nom+++=minister
plenipotentiary ^nn+nom+++=plenipotentiary
to ^to++++=to
and ^cc++++=and
from ^in++++=from
Jupiter ^np+++??+=Jupiter
Tonans ^np+++??+=Tonans,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
laughed ^vbd+++xvbn+=laughed
I ^pp1a+pp1+++=I;
; ^zz++++=EXTRAWORD
" ^zz++++="you
you ^pp2+pp2+++=EXTRAWORD
mere ^jjb+atrb+++=mere
man ^nn++++=man
who ^whp+rel+subj++=who
come ^vb++++=come
here ^rn+pl+++=here
to ^to++++=to
put ^vbi++++=put
you ^pp2+pp2+++=you
and ^cc++++=and
your ^pp$+pp2+++=your
pipestem ^nn+++??+=pipestem
between ^in++++=between
clay ^nn++++=clay
and ^cc++++=and
sky ^nn++++=sky,
, ^zz++++=EXTRAWORD
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
think ^vb+vprv+++=think
that ^tht+vcmp+++=that
because ^cs+cos+++=because
you ^pp2+pp2+++=you
can ^md+pos+++=can
strike ^vb++++=strike
a ^at++++=a
bit ^nn++++=bit
of ^in++++=of
green ^nn++++=green
light ^jj++++=light
from ^in++++=from
the ^ati++++=the
Leyden ^np+++??+=Leyden
jar ^nn++++=jar,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
you ^pp2+pp2+++=you
can ^md+pos+++=can
thoroughly ^rb+amp+splt++=thoroughly
avert ^vb++++=avert
the ^ati++++=the
supernal ^jj+atrb+++=supernal
bolt ^nn++++=bolt?
? ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
rod ^np++++=rod
rusts ^nns+++??+=rusts,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
breaks ^nns++++=breaks,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
where ^wrb+who+whq++=where
are ^vb+ber+vrb++=are
you ^pp2+pp2+++=you?
? ^zz++++=EXTRAWORD
Who ^whp+who+whq++=Who
has ^vbz+hvz+aux++=has
empowered ^vprf+++xvbnx+=empowered
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
Tetzel ^np+++??+=Tetzel,
, ^zz++++=EXTRAWORD
to ^in++++=to
peddle ^nn+++??+=peddle
round ^in++++=round
your ^pp$+pp2+++=your
indulgences ^nns+nom+++=indulgences
from ^in++++=from
divine ^jj+atrb+++=divine
ordinations ^nns+nom+++=ordinations?
? ^zz++++=EXTRAWORD
The ^ati++++=The
hairs ^nns++++=hairs
of ^in++++=of
our ^pp$+pp1+++=our
heads ^nns++++=heads
are ^vb+ber+aux++=are
numbered ^vpsv++agls+xvbnx+=numbered,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
days ^nns++++=days
of ^in++++=of
our ^pp$+pp1+++=our
lives ^nns++++=lives.
. ^zz++++=EXTRAWORD
In ^in++++=In
thunder ^nn++++=thunder
as ^in++++=as
in ^in"++++=in
sunshine ^nn++++=sunshine,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
stand ^vb++++=stand
at ^rb++++=at
ease ^nn++++=ease
in ^in++++=in
the ^ati++++=the
hands ^nns++++=hands
of ^in++++=of
my ^pp$+pp1+++=my
God ^nn++++=God.
. ^zz++++=EXTRAWORD
False ^jj+atrb+++=False
negotiator ^nn++++=negotiator,
, ^zz++++=EXTRAWORD
away ^rp+pl+++=away!
! ^zz++++=EXTRAWORD
See ^vb+vprv+++=See,
, ^zz++++=EXTRAWORD
the ^ati++++=the
scroll ^nn++++=scroll
of ^in++++=of
the ^ati++++=the
storm ^nn++++=storm
is ^vbz+bez+aux++=is
rolled ^vpsv++agls+xvbnx+=rolled
back ^jjb++++=back;
; ^zz++++=EXTRAWORD
the ^ati++++=the
house ^nn++++=house
is ^vbz+bez+vrb++=is
unharmed ^jj+pred+++=unharmed;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
the ^ati++++=the
blue ^jj+atrb+++=blue
heavens ^nns++++=heavens
I ^pp1a+pp1+++=I
read ^vbd+vprv++xvbnx+=read
in ^in++++=in
the ^ati++++=the
rainbow ^nn++++=rainbow,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
the ^ati++++=the
Deity ^nn++++=Deity
will ^md+prd+++=will
not ^xnot++not++=not,
, ^zz++++=EXTRAWORD
of ^in++++=of
purpose ^nn++++=purpose,
, ^zz++++=EXTRAWORD
make ^vb++++=make
war ^nn++++=war
on ^in++++=on
man ^nn++++=man's
's ^$++++=EXTRAWORD
earth ^nn++++=earth."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Impious
impious ^jj+atrb+++=EXTRAWORD
wretch ^nn++++=wretch!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
foamed ^jj++++=foamed
the ^ati++++=the
stranger ^nn+nom+++=stranger,
, ^zz++++=EXTRAWORD
blackening ^jj+++xvbg+=blackening
in ^in++++=in
the ^ati++++=the
face ^nn++++=face
as ^ql++++=as
the ^ati++++=the
rainbow ^nn++++=rainbow
beamed ^vbd+++xvbn+=beamed,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=will
publish ^vb++++=publish
your ^pp$+pp2+++=your
infidel ^nn++++=infidel
notions ^nns+nom+++=notions."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Begone!
begone ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
move ^vb++++=move
quickly ^rb++++=quickly!
! ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
quickly ^rb++++=quickly
you ^pp2+pp2+++=you
can ^md+pos+++=can,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
that ^cs+sub+++=that
shine ^vb++++=shine
forth ^rp++++=forth
into ^in++++=into
sight ^nn++++=sight
in ^in++++=in
moist ^jj+atrb+++=moist
times ^nns++++=times
like ^in++++=like
the ^ati++++=the
worm ^nn++++=worm."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
scowl ^nn++++=scowl
grew ^vbd+++xvbn+=grew
blacker ^jjr++++=blacker
on ^in++++=on
his ^pp$+pp3+++=his
face ^nn++++=face;
; ^zz++++=EXTRAWORD
the ^ati++++=the
indigo ^nn+++??+=indigo-circles
- ^zz++++=EXTRAWORD
circles ^nns++++=EXTRAWORD
enlarged ^vbd+++xvbn+=enlarged
round ^rb++++=round
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
as ^in++++=as
the ^ati++++=the
storm ^nn++++=storm-rings
- ^zz++++=EXTRAWORD
rings ^nns++++=EXTRAWORD
round ^in++++=round
the ^ati++++=the
midnight ^nn++++=midnight
moon ^nn++++=moon.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
sprang ^vbd+++xvbnx+=sprang
upon ^in++++=upon
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
tri ^nn+++??+=tri-forked
- ^zz++++=EXTRAWORD
forked ^jj+atrb+++=EXTRAWORD
thing ^nn++++=thing
at ^in++++=at
my ^pp$+pp1+++=my
heart ^nn++++=heart.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
seized ^vbd+++xvbnx+=seized
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
snapped ^vbd+++xvbnx+=snapped
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
dashed ^vbd+++xvbnx+=dashed
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
trod ^vbd+++xvbnx+=trod
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
dragging ^vbg+++xvbg+=dragging
the ^ati++++=the
dark ^jj+atrb+++=dark
lightning ^nn++++=lightning-king
- ^zz++++=EXTRAWORD
king ^npt++++=EXTRAWORD
out ^rp+pl+++=out
of ^in++++=of
my ^pp$+pp1+++=my
door ^nn++++=door,
, ^zz++++=EXTRAWORD
flung ^j+++xvbn+=flung
his ^pp$+pp3+++=his
elbowed ^jj+++xvbn+=elbowed,
, ^zz++++=EXTRAWORD
copper ^nn++++=copper
sceptre ^np++++=sceptre
after ^in++++=after
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
spite ^in"++++=spite
of ^in++++=of
my ^pp$+pp1+++=my
treatment ^nn+nom+++=treatment,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
spite ^in"++++=spite
of ^in++++=of
my ^pp$+pp1+++=my
dissuasive ^jj+atrb+++=dissuasive
talk ^nn++++=talk
of ^in++++=of
him ^pp3o+pp3+++=him
to ^in++++=to
my ^pp$+pp1+++=my
neighbors ^nns++++=neighbors,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Lightning ^nn++++=Lightning-rod
- ^zz++++=EXTRAWORD
rod ^np++++=EXTRAWORD
man ^nn++++=man
still ^rb++++=still
dwells ^vbz++++=dwells
in ^in++++=in
the ^ati++++=the
land ^nn++++=land;
; ^zz++++=EXTRAWORD
still ^rb+atrb+++=still
travels ^nns++++=travels
in ^in++++=in
storm ^nn++++=storm-time,
- ^zz++++=EXTRAWORD
time ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
drives ^nns++++=drives
a ^at++++=a
brave ^jj+atrb+++=brave
trade ^nn++++=trade
with ^in++++=with
the ^ati++++=the
fears ^nns++++=fears
of ^in++++=of
man ^nn++++=man.
. ^zz++++=EXTRAWORD
