From ^in++++=FROM
" ^zz++++=EXTRAWORD
" ^zz++++="Princes',"
princes ^nns++++=EXTRAWORD
'," ^nn+++??+=EXTRAWORD
she ^pp3a+pp3+++=she
sobbed ^vbd+++xvbnx+=sobbed.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
all ^rb++++=all
the ^ati++++=the
way ^nn++++=way
there ^rn+pl+++=there
she ^pp3a+pp3+++=she
saw ^vbd+vprv+tht0+xvbnx+=saw
nothing ^pn++++=nothing
but ^cc++++=but
a ^at++++=a
tiny ^jj+atrb+++=tiny
wax ^nn++++=wax
doll ^nn++++=doll
with ^in++++=with
a ^at++++=a
feather ^nn++++=feather
of ^in++++=of
gold ^nn++++=gold
hair ^nn++++=hair,
, ^zz++++=EXTRAWORD
lying ^vbg+++xvbg+=lying
meek ^jj++++=meek,
, ^zz++++=EXTRAWORD
its ^pp$+it+++=its
tiny ^jj+atrb+++=tiny
hands ^nns++++=hands
and ^cc++++=and
feet ^nns++++=feet
crossed ^vbd+++xvbn+=crossed.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
then ^rn+tm+++=then
just ^rb+emph+++=just
before ^cs+sub+++=before
she ^pp3a+pp3+++=she
came ^vbd+++xvbnx+=came
to ^in++++=to
Princes ^nns++++=Princes'
' ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
saw ^vbd+vprv++xvbnx+=saw
a ^at++++=a
flower ^nn++++=flower
shop ^nn++++=shop
full ^jj++++=full
of ^in++++=of
white ^jj+atrb+++=white
flowers ^nns+nom+++=flowers.
. ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
what ^wdt+who+++=what
a ^at++++=a
perfect ^nn++++=perfect
thought ^vbd+++xvbn+=thought.
. ^zz++++=EXTRAWORD
Lilies ^nns++++=Lilies-of-the-valley,
- ^zz++++=EXTRAWORD
of ^in++++=EXTRAWORD
- ^zz++++=EXTRAWORD
the ^ati++++=EXTRAWORD
- ^zz++++=EXTRAWORD
valley ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
white ^jj+atrb+++=white
pansies ^nns++++=pansies,
, ^zz++++=EXTRAWORD
double ^jj+atrb+++=double
white ^jj+atrb+++=white
violets ^nns+nom+++=violets
and ^cc++++=and
white ^jj+atrb+++=white
velvet ^nn++++=velvet
ribbon ^nn++++=ribbon.
. ^zz++++=EXTRAWORD
. ^zz++++=.
. ^zz++++=.
. ^zz++++=.
From ^in++++=From
an ^at++++=an
unknown ^jj+atrb+++=unknown
friend ^nn++++=friend.
. ^zz++++=EXTRAWORD
. ^zz++++=.
. ^zz++++=.
. ^zz++++=.
From ^in++++=From
one ^cd1++++=one
who ^whp+rel+subj++=who
understands ^vbz++++=understands.
. ^zz++++=EXTRAWORD
. ^zz++++=.
. ^zz++++=.
. ^zz++++=.
For ^in++++=For
a ^rb++++=a
Little ^rb"++++=Little
Girl ^nn++++=Girl.
. ^zz++++=EXTRAWORD
. ^zz++++=.
. ^zz++++=.
. ^zz++++=.
She ^pp3a+pp3+++=She
tapped ^vbd+++xvbnx+=tapped
against ^in++++=against
the ^ati++++=the
window ^nn++++=window,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
driver ^nn++++=driver
did ^vbd+dod+aux++=did
not ^xnot++not++=not
hear ^vb+vprv+++=hear;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
anyway ^rb+cnj+++=anyway,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
at ^in++++=at
princes ^nns++++=Princes'
' ^zz++++=EXTRAWORD
already ^rb++++=already.
. ^zz++++=EXTRAWORD
