From ^in++++=From
afraid ^jj+pred+++=afraid
I ^pp1a+pp1+++=I
must ^md+nec+++=must,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Rockett ^np++++=Rockett
replied ^vbd+vpub++xvbn+=replied,
, ^zz++++=EXTRAWORD
bracing ^jj+++xvbg+=bracing
herself ^ppl+pp3+++=herself
under ^in++++=under
the ^ati++++=the
converging ^jj+atrb++xvbg+=converging
eyes ^nns++++=eyes
and ^cc++++=and
feeling ^nvbg+++xvbg+=feeling
not ^xnot++not++=not
quite ^rb++++=quite
equal ^jj++++=equal
to ^in++++=to
the ^ati++++=the
occasion ^nn++++=occasion.
. ^zz++++=EXTRAWORD
' ^zz++++='My
my ^pp$+pp1+++=EXTRAWORD
time ^nn++++=time
is ^vbz+bez+vrb++=is
so ^ql+emph+++=so
short ^jj++++=short,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there
are ^vb+ber+vrb++=are
so ^ql++++=so
many ^ap++++=many
people ^nns++++=people
I ^pp1a+pp1+++=I
wish ^vb+vprv+++=wish
to ^to+vcmp+++=to
see ^vbi+vprv+++=see.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
As ^ql++++=As
she ^pp3a+pp3+++=she
left ^vbd+++xvbnx+=left
the ^ati++++=the
house ^nn++++=house,
, ^zz++++=EXTRAWORD
anger ^nn++++=anger
burned ^vbd+++xvbn+=burned
in ^in++++=in
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
certain ^jj+pred+++=certain
that ^tht+jcmp+++=that
Hilda ^np+++??+=Hilda
Shale ^nn++++=Shale
would ^md+prd+++=would
make ^vb++++=make
known ^jj+++xvbn+=known
her ^pp3o+pp3+++=her
circumstances ^nns+nom+++=circumstances.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
fancied ^vprf+++xvbnx+=fancied
this ^dt+dem+++=this
revelation ^nn+nom+++=revelation
a ^at++++=a
matter ^nn++++=matter
of ^in++++=of
indifference ^nn+nom+++=indifference;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but,
, ^zz++++=EXTRAWORD
after ^in++++=after
all ^abn++++=all,
, ^zz++++=EXTRAWORD
the ^ati++++=the
thought ^nn++++=thought
stung ^vbd+++xvbn+=stung
her ^pp$+pp3+++=her
intolerably ^rb++++=intolerably.
. ^zz++++=EXTRAWORD
The ^ati++++=The
insolence ^nn+nom+++=insolence
of ^in++++=of
the ^ati++++=the
creature ^nn++++=creature,
, ^zz++++=EXTRAWORD
with ^in++++=with
her ^pp$+pp3+++=her
hint ^nn++++=hint
about ^in++++=about
the ^ati++++=the
prohibitive ^jj+atrb+++=prohibitive
cost ^nn++++=cost
of ^in++++=of
bicycles ^nns++++=bicycles!
! ^zz++++=EXTRAWORD
All ^abn++++=All
the ^ati++++=the
harder ^jjr++++=harder
to ^to++++=to
bear ^vbi+vprv+++=bear
because ^cs+cos+++=because
hitting ^vbg+++xvbg+=hitting
the ^ati++++=the
truth ^nn++++=truth.
. ^zz++++=EXTRAWORD
May ^md+pos+++=May
would ^md+prd+++=would
have ^vb+hv+aux++=have
long ^rb++splt++=long
ago ^rb++++=ago
bought ^vbd+++xvbn+=bought
a ^at++++=a
bicycle ^nn++++=bicycle
had ^vb+hv+aux++=had
she ^pp3a+pp3+++=she
been ^vb+vbd+vrb+xvbnx+=been
able ^jj++pmd"++=able
to ^to+jcmp+pmd++=to
afford ^vb++++=afford
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Straying ^np+++??+=Straying
about ^in++++=about
the ^ati++++=the
main ^jjb+atrb+++=main
streets ^nns++++=streets
of ^in++++=of
the ^ati++++=the
town ^nn++++=town,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
looked ^vbd+++xvbnx+=looked
flushed ^xvbn+++xvbn+=flushed
and ^cc++++=and
wrathful ^nn+nom+++=wrathful,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
could ^md+pos+++=could
think ^vb+vprv+++=think
of ^in++++=of
nothing ^pn++++=nothing
but ^cc++++=but
her ^pp$+pp3+++=her
humiliation ^nn+nom+++=humiliation.
. ^zz++++=EXTRAWORD
To ^to++++=To
make ^vbi++++=make
things ^nns++++=things
worse ^jjr++++=worse,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
lost ^vbd+++xvbnx+=lost
count ^npt++++=count
of ^in++++=of
time ^nn++++=time,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
presently ^rb+tm+++=presently
found ^vprf+++xvbn+=found
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
missed ^vprf+++xvbnx+=missed
the ^ati++++=the
only ^rb+down+++=only
train ^nn++++=train
by ^in++++=by
which ^whp+rel+pied++=which
she ^pp3a+pp3+++=she
could ^md+pos+++=could
return ^vb++++=return
home ^nr++++=home.
. ^zz++++=EXTRAWORD
A ^at++++=A
cab ^nn++++=cab
would ^md+prd+++=would
be ^vb+be+vrb++=be
too ^ql++++=too
much ^ap++++=much
of ^in++++=of
an ^at++++=an
expense ^nn++++=expense;
; ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
had ^vb+hv+vrb++=had
no ^at++++=no
choice ^nn++++=choice
but ^cc++++=but
to ^to++++=to
walk ^vbi++++=walk
the ^ati++++=the
three ^cd++++=three
or ^cc++++=or
four ^cd++++=four
miles ^nns++++=miles.
. ^zz++++=EXTRAWORD
The ^ati++++=The
evening ^nn++++=evening
was ^vbd+bedz+vrb++=was
close ^jj+pred+++=close;
; ^zz++++=EXTRAWORD
walking ^vbg+++xvbg+=walking
rapidly ^rb+cnj+++=rapidly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
with ^in++++=with
the ^ati++++=the
accompaniment ^nn+nom+++=accompaniment
of ^in++++=of
vexatious ^jj+atrb+++=vexatious
thoughts ^nns++++=thoughts,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
reached ^vbd+++xvbnx+=reached
the ^ati++++=the
gates ^nns++++=gates
of ^in++++=of
the ^ati++++=the
Hall ^npl++++=Hall
tired ^vbd+++xvbn+=tired
perspiring ^vbg+++xvbg+=perspiring,
, ^zz++++=EXTRAWORD
irritated ^j+++xvbn+=irritated.
. ^zz++++=EXTRAWORD
Just ^rb+emph+++=Just
as ^ql++++=as
her ^pp$+pp3+++=her
hand ^nn++++=hand
was ^vbd+bedz+vrb++=was
on ^in++++=on
the ^ati++++=the
gate ^nn++++=gate
a ^at++++=a
bicycle ^nn++++=bicycle-bell
- ^zz++++=EXTRAWORD
bell ^nn++++=EXTRAWORD
trilled ^vbd+++xvbn+=trilled
vigorously ^rb++++=vigorously
behind ^in+pl+++=behind
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
from ^in++++=from
a ^at++++=a
distance ^nn+nom+++=distance
of ^in++++=of
twenty ^cd++++=twenty
yards ^nns++++=yards,
, ^zz++++=EXTRAWORD
a ^at++++=a
voice ^nn++++=voice
cried ^vbd+++xvbn+=cried
imperatively- ^vb+++??+=imperatively-'Open
'open ^vbd+++xvbn+0=EXTRAWORD
the ^ati++++=the
gate ^nn++++=gate,
, ^zz++++=EXTRAWORD
please ^uh++++=please!'
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Rockett ^np++++=Rockett
looked ^vbd+++xvbn+=looked
round ^rb+cnj+++=round,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
saw ^vbd+vprv++xvbn+=saw
Hilda ^np+++??+=Hilda
Shale ^nn++++=Shale
slowly ^rb++++=slowly
wheeling ^vbg+nom++xvbg+=wheeling
forward ^rb+cnj+++=forward,
, ^zz++++=EXTRAWORD
in ^in++++=in
expectation ^nn+nom+++=expectation
that ^tht+ncmp+++=that
way ^nn++++=way
would ^md+prd+++=would
be ^vb+be+aux++=be
made ^vpsv++agls+xvbnx+=made
for ^in+ppvb+++=for
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Deliberately ^rb++++=Deliberately
May ^md+pos+++=May
passed ^vbd+++xvbn+=passed
through ^in++++=through
the ^ati++++=the
side ^nn++++=side
entrance ^nn+nom+++=entrance,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
let ^vb+++xvbn+=let
the ^ati++++=the
little ^ap++++=little
gate ^nn++++=gate
fall ^nn++++=fall
to ^in+strn+++=to.
. ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Shale ^np++++=Shale
dismounted ^vbd+++xvbn+=dismounted,
, ^zz++++=EXTRAWORD
admitted ^vpbn+vpub++xvbn+=admitted
herself ^ppl+pp3+++=herself,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
spoke ^vbd+++xvbn+=spoke
to ^to++++=to
May ^md+pos+++=May
( ^zz++++=(now
now ^rn+tm+++=EXTRAWORD
at ^in++++=at
the ^ati++++=the
lodge ^nn++++=lodge
door ^nn++++=door)
) ^zz++++=EXTRAWORD
with ^in++++=with
angry ^jj+atrb+++=angry
emphasis ^nn++++=emphasis.
. ^zz++++=EXTRAWORD
' ^zz++++='Didn't
did ^vbd+dod+vrb++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
hear ^vb+vprv+tht0++=hear
me ^pp1o+pp1+++=me
ask ^vb++++=ask
you ^pp2+pp2+++=you
to ^to++++=to
open ^vbi++++=open?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
imagine ^vb+vprv+tht0++=imagine
you ^pp2+pp2+++=you
were ^vbd+bed+aux++=were
speaking ^vbg+++xvbgx+=speaking
to ^in++++=to
me ^pp1o+pp1+++=me,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
answered ^vbd+vpub++xvbn+=answered
Miss ^npt++++=Miss
Rockett ^np++++=Rockett,
, ^zz++++=EXTRAWORD
with ^in++++=with
brisk ^jj+atrb+++=brisk
dignity ^nn+nom+++=dignity.
. ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
supposed ^vbd+++xvbnx+=supposed
some ^dti++++=some
servant ^nn+nom+++=servant
of ^in++++=of
yours ^pp$$++++=yours
was ^vbd+bedz+vrb++=was
in ^in++++=in
sight ^nn++++=sight.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
A ^at++++=A
peculiar ^jj+atrb+++=peculiar
smile ^nn++++=smile
distorted ^vbd+++xvbn+=distorted
Miss ^npt++++=Miss
Shale ^np++++=Shale's
's ^$++++=EXTRAWORD
full ^jj+atrb+++=full
red ^jj+atrb+++=red
lips ^nns++++=lips.
. ^zz++++=EXTRAWORD
Without ^in++++=Without
another ^dt++++=another
word ^nn++++=word
she ^pp3a+pp3+++=she
mounted ^vbd+++xvbnx+=mounted
her ^pp3o+pp3+++=her
machine ^nn++++=machine
and ^cc++++=and
rode ^vbd+++xvbn+=rode
away ^rp+pl+++=away
up ^rp++++=up
the ^ati++++=the
elm ^nn++++=elm
avenue ^nn++++=avenue.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Rockett ^np++++=Rockett
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
this ^dt+dem+++=this
encounter ^nn+nom+++=encounter,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
heard ^vbd+vprv+tht0+xvbn+=heard
the ^ati++++=the
words ^nns++++=words
exchanged ^vbd+++xvbn+=exchanged:
: ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
lost ^vpsv++agls+xvbnx+=lost
in ^in++++=in
consternation ^nn+nom+++=consternation.
. ^zz++++=EXTRAWORD
' ^zz++++='What
what ^wdt+who+whq++=EXTRAWORD
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
mean ^vb+vprv+++=mean
by ^in++++=by
behaving ^nn++++=behaving
like ^in++++=like
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
May ^md+pos+++=May?
? ^zz++++=EXTRAWORD
Why ^wrb+who+++=Why,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
running ^vbg+++xvbgx+=running
out ^rp+pl+++=out
myself ^ppl+pp1+++=myself
to ^to++++=to
open ^vbi++++=open,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
I ^pp1a+pp1+++=I
saw ^vbd+vprv+tht0+xvbnx+=saw
you ^pp2+pp2+++=you
were ^vbd+bed+vrb++=were
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
of ^in+emph+++=of
course ^nn+emph"+++=course,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
you ^pp2+pp2+++=you'd
'd ^md+prd+aux++0=EXTRAWORD
do ^vb+do+vrb++=do
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There's
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
second ^od++++=second
time ^nn++++=time
in ^in++++=in
two ^cd++++=two
days ^nns++++=days
Miss ^npt++++=Miss
Shale ^np++++=Shale
has ^vbz+hvz+aux++=has
had ^md"++pmd"++=had
to ^md+nec+++=to
complain ^vb+vpub+++=complain
about ^rb++++=about
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
How ^wrb+who+whq++=How
could ^md+pos+++=could
you ^pp2+pp2+++=you
forget ^vb+vprv+++=forget
yourself ^ppl+pp2+++=yourself,
, ^zz++++=EXTRAWORD
to ^to++++=to
behave ^vbi++++=behave
and ^cc+phrs+++=and
speak ^vb++++=speak
like ^in++++=like
that ^dt+pdem+++=that!
! ^zz++++=EXTRAWORD
Why ^wrb+who+++=Why,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
must ^md+nec+++=must
be ^vb+be+vrb++=be
crazy ^jj+pred+++=crazy,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
girl ^nn++++=girl!'
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
seem ^vb+seem+++=seem
to ^to+vcmp+++=to
get ^vbi++++=get
on ^in++++=on
very ^ql+amp+++=very
well ^rb++++=well
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
mother ^nn++++=mother,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
May ^md+pos+++=May's
's ^$++++=EXTRAWORD
reply ^nn++++=reply.
. ^zz++++=EXTRAWORD
' ^zz++++='The
the ^ati++++=EXTRAWORD
fact ^nn++++=fact
is ^vbz+bez+vrb++=is,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
in ^in++++=in
a ^at++++=a
false ^jj+atrb+++=false
position ^nn+nom+++=position.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
go ^vb++++=go
tomorrow ^nr+tm+++=to-morrow
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+vrb++=be
any ^dti++++=any
more ^rbr++++=more
trouble ^nn++++=trouble.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Thus ^rb+cnj+++=Thus
spoke ^vbd+++xvbn+=spoke
Miss ^npt++++=Miss
Rockett ^np++++=Rockett,
, ^zz++++=EXTRAWORD
as ^ql++++=as
one ^cd1++++=one
who ^whp+rel+subj++=who
shakes ^vbz++++=shakes
off ^rb+phrv+++=off
a ^at++++=a
petty ^jj+atrb+++=petty
annoyance ^nn+nom+++=annoyance--she
-- ^--+clp+++=EXTRAWORD
she ^pp3a+pp3+++=EXTRAWORD
knew ^vbd+vprv++xvbnx+=knew
not ^xnot++not++=not
that ^cs+sub+++=that
the ^ati++++=the
serious ^jj+atrb+++=serious
trouble ^nn++++=trouble
was ^vbd+bedz+aux++=was
just ^rb+emph+splt++=just
beginning ^vbg+++xvbgx+=beginning.
. ^zz++++=EXTRAWORD
A ^ap++++=A
few ^ap"++++=few
minutes ^nns++++=minutes
later ^rbr+tm+++=later
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Rockett ^np++++=Rockett
went ^vbd+++xvbn+=went
up ^in+cmpx+++=up
to ^in"++++=to
the ^ati++++=the
Hall ^nn++++=Hall,
, ^zz++++=EXTRAWORD
bent ^j+++xvbn+=bent
on ^in++++=on
humbly ^nn++++=humbly
apologising ^vwbg+++xvbg+=apologising
for ^in++++=for
her ^pp$+pp3+++=her
daughter ^nn+nom+++=daughter's
's ^$++++=EXTRAWORD
impertinence ^nn+nom+++=impertinence.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
being ^nn+nn+aux++=being
kept ^vbd+++xvbn+=kept
waiting ^vbg+++xvbg+=waiting
for ^in++++=for
a ^at++++=a
quarter ^nn++++=quarter
of ^in++++=of
an ^at++++=an
hour ^nn++++=hour
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
admitted ^vpsv++agls+xvbnx+=admitted
to ^in++++=to
the ^ati++++=the
presence ^nn+nom+++=presence
of ^in++++=of
the ^ati++++=the
housekeeper ^nn+nom+++=housekeeper,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vb+hv+vrb++=had
a ^at++++=a
rather ^rb++++=rather
grave ^jj+atrb+++=grave
announcement ^nn+nom+++=announcement
to ^to++++=to
make ^vbi++++=make.
. ^zz++++=EXTRAWORD
' ^zz++++='Mrs.
mrs ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Rockett ^np++++=Rockett,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
sorry ^jj++++=sorry
to ^to+jcmp+++=to
tell ^vbi++++=tell
you ^pp2+pp2+++=you
that ^cs+sub+++=that
you ^pp2+pp2+++=you
will ^md+prd+++=will
have ^md"++pmd"++=have
to ^md+nec+++=to
leave ^vb++++=leave
the ^ati++++=the
lodge ^nn++++=lodge.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
lady ^nn++++=lady
allows ^vbz++++=allows
you ^pp2+pp2+++=you
two ^cd++++=two
months ^nns++++=months,
, ^zz++++=EXTRAWORD
though ^rb+cnj+++=though,
, ^zz++++=EXTRAWORD
as ^ql++++=as
your ^pp$+pp2+++=your
wages ^nns++++=wages
have ^vb+hv+aux++=have
always ^rb++splt++=always
been ^vprf+ben+aux+xvbnx+=been
paid ^vpsv++agls+xvbnx+=paid
monthly ^jj++++=monthly,
, ^zz++++=EXTRAWORD
only ^rb+down+++=only
a ^at++++=a
month ^nn++++=month's
's ^$++++=EXTRAWORD
notice ^nn++++=notice
is ^vbz+bez+aux++=is
really ^rb+emph+splt++=really
called ^vpsv++agls+xvbnx+=called
for ^in+ppvb+++=for.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
believe ^vb+vprv+tht0++=believe
some ^dti++++=some
allowance ^nn+nom+++=allowance
will ^md+prd+++=will
be ^vb+be+aux++=be
made ^vpsv++agls+xvbnx+=made
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
you ^pp2+pp2+++=you
will ^md+prd+++=will
hear ^vb+vprv+++=hear
about ^in++++=about
that ^dt+pdem+++=that.
. ^zz++++=EXTRAWORD
The ^ati++++=The
lodge ^nn++++=lodge
must ^md+nec+++=must
be ^vb+be+vrb++=be
ready ^jj+pred+++=ready
for ^in++++=for
its ^pp$+it+++=its
new ^jj+atrb+++=new
occupants ^nns+nom+++=occupants
on ^in++++=on
the ^ati++++=the
last ^rb++++=last
day ^nn++++=day
of ^in++++=of
October ^nr++++=October.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
The ^ati++++=The
poor ^jj+atrb+++=poor
woman ^nn++++=woman
all ^rb++++=all
but ^cc++++=but
sank ^vbd+++xvbn+=sank.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vb+hv+vrb++=had
no ^at++++=no
voice ^nn++++=voice
for ^in++++=for
protest ^nn++++=protest
or ^cc++++=or
entreaty ^nn++++=entreaty--a
-- ^--+clp+++=EXTRAWORD
a ^at++++=EXTRAWORD
sob ^nn++++=sob
choked ^vbd+++xvbn+=choked
her ^pp$+pp3+++=her;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
blindly ^rb++++=blindly
she ^pp3a+pp3+++=she
made ^vbd+++xvbnx+=made
her ^pp$+pp3+++=her
way ^nn++++=way
to ^in++++=to
the ^ati++++=the
door ^nn++++=door
of ^in++++=of
the ^ati++++=the
room ^nn++++=room,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
to ^in++++=to
the ^ati++++=the
exit ^nn++++=exit
from ^in++++=from
the ^ati++++=the
Hall ^nn++++=Hall.
. ^zz++++=EXTRAWORD
' ^zz++++='What
what ^wdt+who+++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
world ^nn++++=world
is ^vbz+bez+vrb++=is
the ^ati++++=the
matter ^nn++++=matter?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
May ^md+pos+++=May,
, ^zz++++=EXTRAWORD
hearing ^vbg+vprv++xvbg+=hearing
from ^in++++=from
the ^ati++++=the
sitting ^jj+++xvbg+=sitting-room,
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
whither ^jjr++++=whither
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
retired ^vprf+++xvbnx+=retired,
, ^zz++++=EXTRAWORD
a ^at++++=a
clamour ^nn++++=clamour
of ^in++++=of
distressful ^jj+atrb+++=distressful
tongues ^nns++++=tongues.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
came ^vbd+++xvbnx+=came
into ^in+ppvb+++=into
the ^ati++++=the
kitchen ^nn++++=kitchen,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
learnt ^vbd+vprv++xvbn+=learnt
what ^wdt+who+++=what
had ^vbd+hvd+aux++=had
happened ^vprf+++xvbnx+=happened.
. ^zz++++=EXTRAWORD
' ^zz++++='And
and ^cc++++=EXTRAWORD
now ^rn+tm+++=now
I ^pp1a+pp1+++=I
hope ^nn++++=hope
you ^pp2+pp2+++=you're
're ^vb+ber+aux++0=EXTRAWORD
satisfied ^vpsv++agls+xvbnx+=satisfied!'
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
exclaimed ^jj+++xvbn+=exclaimed
her ^pp3o+pp3+++=her
mother ^npt++++=mother,
, ^zz++++=EXTRAWORD
with ^in++++=with
tearful ^jj+atrb+++=tearful
wrath ^nn++++=wrath.
. ^zz++++=EXTRAWORD
' ^zz++++='You've
you ^pp2+pp2+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
got ^vprf+++xvbnx+=got
us ^pp1o+pp1+++=us
turned ^vbd+++xvbn+=turned
out ^rb+phrv+++=out
of ^in++++=of
our ^pp$+pp1+++=our
home--you ^nn+++??+=home--you've
've ^vb+hv+aux++0=EXTRAWORD
lost ^vprf+++xvbnx+=lost
us ^pp1o+pp1+++=us
the ^ati++++=the
best ^jjt+atrb+++=best
place ^nn++++=place
a ^at++++=a
family ^nn++++=family
ever ^rb++++=ever
had ^vb+hv+vrb++=had--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
I ^pp1a+pp1+++=I
hope ^vb++++=hope
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
satisfaction ^nn+nom+++=satisfaction
to ^in++++=to
your ^pp$+pp2+++=your
conceited ^jj+atrb+++=conceited,
, ^zz++++=EXTRAWORD
overbearing ^jj+atrb+++=overbearing
mind ^nn++++=mind!
! ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
you ^pp2+pp2+++=you'd
'd ^vbd+hvd+aux++0=EXTRAWORD
tried ^vprf+++xvbnx+=tried
for ^in++++=for
it ^pp3+it+++=it
you ^pp2+pp2+++=you
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
have ^vb+hv+aux++=have
gone ^vprf+++xvbnx+=gone
to ^in++++=to
work ^nn++++=work
better ^jjr++++=better.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
much ^rb++++=much
you ^pp2+pp2+++=you
care ^vb+vprv+++=care!
! ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We're
're ^vb+ber+vrb++0=EXTRAWORD
below ^rb++++=below
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
are ^vb+ber+vrb++=are;
; ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we're
're ^vb+ber+vrb++0=EXTRAWORD
like ^in++++=like
dirt ^nn++++=dirt
under ^in++++=under
your ^pp$+pp2+++=your
feet ^nns++++=feet!
! ^zz++++=EXTRAWORD
And ^cc+cls+++=And
your ^pp$+pp2+++=your
father ^nn++++=father'll
'll ^md+prd+++0=EXTRAWORD
go ^vb++++=go
and ^cc++++=and
end ^nn++++=end
his ^pp$+pp3+++=his
life ^nn++++=life
who ^whp+rel+subj++=who
knows ^vbz+vprv+++=knows
where ^wrb+who+whcl++=where
miserable ^jj++++=miserable
as ^in++++=as
miserable ^nn++++=miserable
can ^md+pos+++=can
be ^vb+be+vrb++=be;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
your ^pp$+pp2+++=your
sister ^nn++++=sister'll
'll ^md+prd+++0=EXTRAWORD
have ^md"++pmd"++=have
to ^md+nec+++=to
go ^vb++++=go
into ^in++++=into
service ^nn++++=service;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
as ^in++++=as
for ^in"++++=for
me ^pp1o+pp1+++=me--'
-- ^--+clp+++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='Listen,
listen ^vb++++=EXTRAWORD
, ^zz++++=EXTRAWORD
mother ^nn++++=mother!'
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
shouted ^vbd+vpub++xvbn+=shouted
the ^ati++++=the
girl ^nn++++=girl,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
eyes ^nns++++=eyes
flashing ^vwbg+++xvbg+=flashing
and ^cc++++=and
every ^at++++=every
nerve ^nn++++=nerve
of ^in++++=of
her ^pp$+pp3+++=her
body ^nn++++=body
strung ^vwbn+++xvbn+=strung.
. ^zz++++=EXTRAWORD
' ^zz++++='If
if ^cs+cnd+++=EXTRAWORD
the ^ati++++=the
Shales ^np+++??+=Shales
are ^vb+ber+vrb++=are
such ^abl++++=such
contemptible ^jj+atrb+++=contemptible
wretches ^nns+++??+=wretches
as ^in++++=as
to ^in++++=to
turn ^nn++++=turn
you ^pp2+pp2+++=you
out ^rp+pl+++=out
just ^rb+emph+++=just
because ^cs+cos+++=because
they ^pp3a+pp3+++=they're
're ^vb+ber+aux++0=EXTRAWORD
