From ^in++++=From
and ^cc+cls+++=and
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
far ^rb+pl+++=far
older ^jjr++++=older
than ^in++++=than
this ^dt+dem+++=this
house ^nn++++=house.
. ^zz++++=EXTRAWORD
Come ^vprf+++xvbn+=Come
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you're
're ^vb+ber+vrb++0=EXTRAWORD
ready ^jj+pred+++=ready,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Thomas ^np++++=Thomas,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
might ^md+pos+++=might
go ^vb++++=go
out ^rp+pl+++=out
and ^cc++++=and
have ^vb+hv+aux++=have
a ^at++++=a
look ^vb++++=look
at ^rb++++=at
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
. ^zz++++=.
. ^zz++++=."
" ^zz++++=EXTRAWORD
