This ^dt+pdem+++=This
and ^cc+cls+++=and
wrap ^nn++++=wrap
his ^pp$+pp3+++=his
right ^jj+atrb+++=right
shoulder ^nn+nom+++=shoulder
with ^in++++=with
his ^pp$+pp3+++=his
left ^jj+atrb++xvbn+=left
toe ^nn++++=toe,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
swing ^vb++++=swing
his ^pp$+pp3+++=his
arm ^nn++++=arm
three ^cd++++=three
times ^nns++++=times
and ^cc++++=and
then ^rn+tm+++=then
throw ^vb++++=throw
seven ^cd++++=seven
inches ^nns++++=inches
outside ^jjb++++=outside
the ^ati++++=the
plate ^nn++++=plate.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
just ^rb+emph+++=just
took ^vbd+++xvbn+=took
the ^ati++++=the
ball ^nn++++=ball
in ^in++++=in
his ^pp$+pp3+++=his
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
looked ^j+++xvbn+=looked
at ^rb++++=at
it ^pp3+it+++=it
curiously ^rb++++=curiously
for ^in++++=for
a ^at++++=a
moment ^nn++++=moment,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
fired ^vbd+++xvbn+=fired
it ^pp3+it+++=it--zing!--like
-- ^--+clp+++=EXTRAWORD
zing! ^nn+++??+=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
like ^in++++=EXTRAWORD
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
over ^in++++=over
the ^ati++++=the
plate ^nn++++=plate.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++0=I'd
'd ^md+prd+aux++=EXTRAWORD
get ^vb++++=get
that ^dt+dem+++=that
ball ^nn++++=ball
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
were ^vbd+bed+vrb++=were
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Isn't
is ^vbz+bez+vrb++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
this ^dt+dem+++=this
a ^at++++=a
grand ^jj+atrb+++=grand
night ^nn++++=night?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
murmured ^vbd+++xvbn+=murmured
Rudie ^np+++??+=Rudie.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
they ^pp3a+pp3+++=they
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
have ^vb+hv+vrb++=have
a ^at++++=a
hitter ^nn++++=hitter
in ^in++++=in
the ^ati++++=the
bunch ^nn++++=bunch,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
went ^vbd+++xvbn+=went
on ^in++++=on
Ivy ^nn++++=Ivy.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
not ^xnot++not++=not
a ^at++++=a
man ^nn++++=man
in ^in++++=in
the ^ati++++=the
team ^nn++++=team
could ^md+pos+++=could
run ^vb+++xvbn+=run.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That's
's ^vbz+bez+vrb++0=EXTRAWORD
why ^wrb+who+++=why
they ^pp3a+pp3+++=they're
're ^vb+ber+vrb++0=EXTRAWORD
tail ^nn++++=tail-enders.
- ^zz++++=EXTRAWORD
enders ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Just ^rb+emph+++=Just
the ^ati++++=the
same ^ap++++=same,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
man ^nn++++=man
on ^in++++=on
the ^ati++++=the
mound ^nn+++??+=mound
was ^vbd+bedz+vrb++=was
a ^at++++=a
wizard ^nn++++=wizard,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
one ^cd1++++=one
decent ^jj+atrb+++=decent
player ^nn++++=player
to ^to++++=to
give ^vbi++++=give
him ^pp3o+pp3+++=him
some ^dti++++=some
support ^nn++++=support----"
-- ^--+clp+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
the ^ati++++=the
thing ^nn++++=thing
came ^vbd+++xvbn+=came
to ^in++++=to
a ^at++++=a
climax ^nn++++=climax.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
evening ^nn++++=evening,
, ^zz++++=EXTRAWORD
two ^cd++++=two
weeks ^nns++++=weeks
before ^in++++=before
the ^ati++++=the
close ^nn++++=close
of ^in++++=of
the ^ati++++=the
season ^nn++++=season,
, ^zz++++=EXTRAWORD
Ivy ^nn++++=Ivy
put ^vbd+++xvbn+=put
on ^rb+phrv+++=on
her ^pp3o+pp3+++=her
hat ^nn++++=hat
and ^cc++++=and
announced ^vbn+vpub++xvbn+=announced
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
going ^vbg+++xvbgx+=going
downtown ^rn++++=downtown
to ^in++++=to
mail ^nn++++=mail
her ^pp$+pp3+++=her
letters ^nns+nom+++=letters.
. ^zz++++=EXTRAWORD
" ^zz++++="Mail
mail ^nn++++=EXTRAWORD
your ^pp$+pp2+++=your
letters ^nns+nom+++=letters
in ^in++++=in
the ^ati++++=the
daytime ^nn++++=daytime,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
growled ^vbd+++xvbn+=growled
Papa ^npt++++=Papa
Keller ^np+++??+=Keller.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
have ^vb+hv+vrb++=have
time ^nn++++=time
to ^to++++=to-day,"
- ^zz++++=EXTRAWORD
day ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
answered ^vbd+vpub++xvbn+=answered
Ivy ^nn++++=Ivy.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
thirteen ^cd++++=thirteen
inning ^jj+atrb++xvbg+=inning
game ^nn++++=game,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
lasted ^vbd+++xvbn+=lasted
until ^cs+sub+++=until
six ^cd++++=six
o ^zz++++=o'clock."
'clock." ^nn+++??+=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
then ^rn+tm+++=then
that ^cs+sub+++=that
Papa ^npt++++=Papa
Keller ^np+++??+=Keller
banged ^vbd+++xvbn+=banged
the ^ati++++=the
heavy ^jj+atrb+++=heavy
fist ^nn++++=fist
of ^in++++=of
decision ^nn++++=decision
down ^rp++++=down
on ^in++++=on
the ^ati++++=the
library ^nn+nom+++=library
table ^nn++++=table.
. ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+dem+++=EXTRAWORD
thing ^nn++++=thing's
's ^$++++=EXTRAWORD
got ^vbd+++xvbn+=got
to ^to+vcmp+++=to
stop ^vbi++++=stop!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
thundered ^vbd+++xvbnx+=thundered.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
have ^vb+hv+vrb++=have
any ^dti++++=any
girl ^nn++++=girl
of ^in++++=of
mine ^pp$$++++=mine
running ^vbg+++xvbg+=running
the ^ati++++=the
streets ^nns++++=streets
with ^in++++=with
a ^at++++=a
ball ^nn++++=ball
player ^nn++++=player,
, ^zz++++=EXTRAWORD
understand ^vb+vprv+++=understand?
? ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
you ^pp2+pp2+++=you
quit ^vb++++=quit
seeing ^vbg+vprv++xvbg+=seeing
this ^dt+dem+++=this
seventy ^cd++++=seventy-five-dollars-a-month
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
- ^zz++++=EXTRAWORD
dollars ^nns++++=EXTRAWORD
- ^zz++++=EXTRAWORD
a ^at++++=EXTRAWORD
- ^zz++++=EXTRAWORD
month ^nn++++=EXTRAWORD
bush ^nn++++=bush
leaguer ^jjr++++=leaguer
or ^cc++++=or
leave ^vb++++=leave
this ^dt+dem+++=this
house ^nn++++=house.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
mean ^vb+vprv+tht0++=mean
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="All
all ^abn++++=EXTRAWORD
right ^jj++++=right,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Ivy ^nn++++=Ivy,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
white ^jj++++=white-hot
- ^zz++++=EXTRAWORD
hot ^jj+atrb+++=EXTRAWORD
calm ^nn++++=calm.
. ^zz++++=EXTRAWORD
" ^zz++++="I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
leave ^vb++++=leave.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can
make ^vb++++=make
the ^ati++++=the
grandest ^jjt++++=grandest
kind ^rb++++=kind
of ^rb"++++=of
angel ^nn++++=angel-food
- ^zz++++=EXTRAWORD
food ^nn++++=EXTRAWORD
with ^in++++=with
marshmallow ^nn++++=marshmallow
icing ^vwbg+++xvbg+=icing,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
you ^pp2+pp2+++=you
know ^vb+vprv+tht0++=know
yourself ^ppl+pp2+++=yourself
my ^pp$+pp1+++=my
fudges ^nns+++??+=fudges
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+aux++=be
equaled ^vpsv++agls+xvbnx+=equaled.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He'll
'll ^md+prd+++0=EXTRAWORD
be ^vb+be+aux++=be
playing ^vbg+++xvbgx+=playing
in ^in++++=in
the ^ati++++=the
major ^jj+atrb+++=major
leagues ^nns++++=leagues
in ^in++++=in
three ^cd++++=three
years ^nns++++=years.
. ^zz++++=EXTRAWORD
Why ^wrb+who+++=Why
just ^rb+emph+++=just
yesterday ^nr+tm+++=yesterday
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
a ^at++++=a
strange ^jj+atrb+++=strange
man ^nn++++=man
at ^in++++=at
the ^ati++++=the
game ^nn++++=game--a
-- ^--+clp+++=EXTRAWORD
a ^at++++=EXTRAWORD
city ^nn++++=city
man ^nn++++=man,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
could ^md+pos+++=could
tell ^vb++++=tell
by ^in++++=by
his ^pp$+pp3+++=his
hat ^nn++++=hat-band,
- ^zz++++=EXTRAWORD
band ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
way ^nn++++=way
his ^pp$+pp3+++=his
clothes ^nns++++=clothes
were ^vbd+bed+aux++=were
cut ^vpsv++agls+xvbnx+=cut.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
stayed ^vbd+++xvbnx+=stayed
through ^in++++=through
the ^ati++++=the
whole ^jj+atrb+++=whole
game ^nn++++=game,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
never ^rb++++=never
took ^vbd+++xvbn+=took
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
off ^in+pl+++=off
Rudie ^np+++??+=Rudie.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
just ^rb+emph+++=just
know ^vb+vprv+tht0++=know
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
a ^at++++=a
scout ^nn++++=scout
for ^in++++=for
the ^ati++++=the
Cubs ^np+++??+=Cubs."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Probably
probably ^rb++++=EXTRAWORD
a ^at++++=a
hardware ^nn++++=hardware
drummer ^nn++++=drummer,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
a ^at++++=a
fellow ^jjb++++=fellow
that ^cs+sub+++=that
Schlachweiler ^np+nom++??+=Schlachweiler
owes ^vbz++++=owes
money ^nn++++=money
to ^in+strn+++=to."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ivy ^nn++++=Ivy
began ^vbd+++xvbn+=began
to ^to++++=to
pin ^vbi++++=pin
on ^rp++++=on
her ^pp3o+pp3+++=her
hat ^nn++++=hat.
. ^zz++++=EXTRAWORD
A ^at++++=A
scared ^nn++++=scared
look ^vb++++=look
leaped ^vbd+++xvbn+=leaped
into ^in++++=into
Papa ^npt++++=Papa
Keller ^np++++=Keller's
's ^$++++=EXTRAWORD
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
a ^rb++++=a
little ^rb"++++=little
old ^jj++++=old,
, ^zz++++=EXTRAWORD
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
drawn ^vbd+++xvbn+=drawn,
, ^zz++++=EXTRAWORD
at ^rb++++=at
that ^dt+dem+++=that
minute ^nn++++=minute.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
stretched ^vbd+++xvbnx+=stretched
forth ^np++++=forth
a ^at++++=a
rather ^rb++++=rather
tremulous ^jj+atrb+++=tremulous
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
" ^zz++++="Ivy-girl,"
ivy ^np++++=EXTRAWORD
- ^zz++++=EXTRAWORD
girl ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="What?"
what ^wdt+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
snapped ^xvbn+++xvbn+=snapped
Ivy ^np++++=Ivy.
. ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
old ^jj+atrb+++=old
father ^nn++++=father's
's ^$++++=EXTRAWORD
just ^rb+emph+++=just
talking ^vbg+++xvbg+=talking
for ^in++++=for
your ^pp$+pp2+++=your
own ^ap++++=own
good ^jj++++=good.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You're
're ^vb+ber+aux++0=EXTRAWORD
breaking ^vbg+++xvbgx+=breaking
your ^pp$+pp2+++=your
ma ^npt++++=ma's
's ^$++++=EXTRAWORD
heart ^nn++++=heart.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
and ^cc++++=and
me ^pp1o+pp1+++=me
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
good ^jj+atrb+++=good
pals ^nns++++=pals,
, ^zz++++=EXTRAWORD
have ^vb+hv+vrb++=haven't
n't ^xnot++not++0=EXTRAWORD
we ^pp1a+pp1+++=we?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,"
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Ivy ^nn++++=Ivy,
, ^zz++++=EXTRAWORD
grudgingly ^rb+cnj+++=grudgingly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
without ^in++++=without
looking ^xvbg+++xvbg+=looking
up ^rp++++=up.
. ^zz++++=EXTRAWORD
" ^zz++++="Well
well ^rb++++=EXTRAWORD
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
look ^vb++++=look
here ^rn+pl+++=here.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
got ^vprf+++xvbnx+=got
a ^at++++=a
proposition ^nn+nom+++=proposition
to ^to++++=to
make ^vbi++++=make
to ^in++++=to
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
The ^ati++++=The
season ^nn++++=season's
's ^$++++=EXTRAWORD
over ^rb++++=over
in ^in++++=in
two ^cd++++=two
more ^ql++++=more
weeks ^nns++++=weeks.
. ^zz++++=EXTRAWORD
The ^ati++++=The
last ^jj+atrb+++=last
week ^nn++++=week
they ^pp3a+pp3+++=they
play ^vb++++=play
out ^rp+pl+++=out
of ^in++++=of
town ^nn++++=town.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
boys ^nns++++=boys'll
'll ^md+prd+++0=EXTRAWORD
come ^vb++++=come
back ^jjb++++=back
for ^in++++=for
a ^at++++=a
week ^nn++++=week
or ^cc++++=or
so ^rb+cnj+++=so,
, ^zz++++=EXTRAWORD
just ^rb+emph+++=just
to ^to++++=to
hang ^vbi++++=hang
around ^in++++=around
town ^nn++++=town
and ^cc++++=and
try ^vb++++=try
to ^to+vcmp+++=to
get ^vbi++++=get
used ^vbd+++xvbn+=used
to ^in++++=to
the ^ati++++=the
idea ^nn++++=idea
of ^in++++=of
leaving ^xvbg+++xvbg+=leaving
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
they ^pp3a+pp3+++=they'll
'll ^md+prd+++0=EXTRAWORD
scatter ^vb++++=scatter
to ^to++++=to
take ^vbi++++=take
up ^rb+phrv+++=up
their ^pp$+pp3+++=their
winter ^nn++++=winter
jobs ^nns++++=jobs-cutting
- ^zz++++=EXTRAWORD
cutting ^nvbg+++xvbg+=EXTRAWORD
ice ^nn++++=ice,
, ^zz++++=EXTRAWORD
most ^ap+emph+++=most
of ^in++++=of
' ^zz++++='em,"
em ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
added ^vbd+vpub++xvbnx+=added,
, ^zz++++=EXTRAWORD
grimly ^rb++++=grimly.
. ^zz++++=EXTRAWORD
" ^zz++++="Mr.
mr ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Schlachweiler ^np+nom+++=Schlachweiler
is ^vbz+bez+aux++=is
employed ^vpsv++agls+xvbnx+=employed
in ^in++++=in
a ^at++++=a
large ^jj+atrb+++=large
establishment ^nn+nom+++=establishment
in ^in++++=in
Slatersville ^np+++??+=Slatersville,
, ^zz++++=EXTRAWORD
Ohio ^np+++??+=Ohio,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Ivy ^nn++++=Ivy,
, ^zz++++=EXTRAWORD
with ^in++++=with
dignity ^nn+nom+++=dignity.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
regards ^vbz++++=regards
baseball ^nn++++=baseball
as ^in++++=as
his ^pp$+pp3+++=his
profession ^nn++++=profession,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
cannot ^md+pos+not++=cannot
do ^vb+do+vrb++=do
anything ^pn++++=anything
that ^dt+pdem+++=that
would ^md+prd+++=would
affect ^vb++++=affect
his ^pp$+pp3+++=his
pitching ^xvbg+++xvbg+=pitching
arm ^vb++++=arm."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Pa ^npt++++=Pa
Keller ^np+++??+=Keller
put ^vbd+++xvbn+=put
on ^rb+phrv+++=on
the ^ati++++=the
tremolo ^rb++++=tremolo
stop ^vb++++=stop
and ^cc+phrs+++=and
brought ^vbd+++xvbn+=brought
a ^at++++=a
misty ^jj+atrb+++=misty
look ^nn++++=look
into ^in++++=into
his ^pp$+pp3+++=his
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
" ^zz++++="Ivy,
ivy ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you'll
'll ^md+prd+++0=EXTRAWORD
do ^vb+do+vrb++=do
one ^cd1++++=one
last ^jj+atrb+++=last
thing ^nn++++=thing
for ^in++++=for
your ^pp$+pp2+++=your
old ^jj+atrb+++=old
father ^nn++++=father,
, ^zz++++=EXTRAWORD
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Maybe,"
maybe ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
answered ^vbd+vpub++xvbn+=answered
Ivy ^nn++++=Ivy,
, ^zz++++=EXTRAWORD
coolly ^rb++++=coolly.
. ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+aux++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
make ^vb++++=make
that ^cs+sub+++=that
fellow ^jjb++++=fellow
any ^dti++++=any
promises ^nns++++=promises.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
wait ^vb++++=wait
a ^at++++=a
minute ^nn++++=minute!
! ^zz++++=EXTRAWORD
Let ^j+++xvbn+=Let
me ^pp1o+pp1+++=me
get ^vb++++=get
through ^in+strn+++=through.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
put ^vb+++xvbn+=put
any ^dti++++=any
crimp ^nn+++??+=crimp
in ^in++++=in
your ^pp$+pp2+++=your
plans ^nns++++=plans.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
speak ^vb++++=speak
to ^in++++=to
Schlachweiler ^np+nom++??+=Schlachweiler.
. ^zz++++=EXTRAWORD
Promise ^nn++++=Promise
you ^pp2+pp2+++=you
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
do ^vb+do+vrb++=do
anything ^pn++++=anything
rash ^nn++++=rash
until ^in++++=until
the ^ati++++=the
ball ^nn++++=ball
season ^nn++++=season's
's ^$++++=EXTRAWORD
over ^rb++++=over.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
we ^pp1a+pp1+++=we'll
'll ^md+prd+++0=EXTRAWORD
wait ^vb++++=wait
just ^rb+emph+++=just
one ^cd1++++=one
month ^nn++++=month,
, ^zz++++=EXTRAWORD
see ^vb+vprv+++=see?
? ^zz++++=EXTRAWORD
Till ^cs+sub+++=Till
along ^in++++=along
about ^in++++=about
November ^nr+nom+++=November.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
feel ^vb+vprv+++=feel
like ^in++++=like
you ^pp2+pp2+++=you
want ^vb++++=want
to ^to+vcmp+++=to
see ^vbi+vprv+++=see
him ^pp3o+pp3+++=him----"
-- ^--+clp+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc+cls+++=EXTRAWORD
how ^wrb+who+++=how----"
-- ^--+clp+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Hold
hold ^nn++++=EXTRAWORD
on ^in+strn+++=on.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
must ^md+nec+++=mustn't
n't ^xnot++not++0=EXTRAWORD
write ^vb++++=write
to ^in++++=to
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
see ^vb+vprv+++=see
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
let ^vb+++xvbn+=let
him ^pp3o+pp3+++=him
write ^vb++++=write
to ^in++++=to
you ^pp2+pp2+++=you
during ^in++++=during
that ^dt+dem+++=that
time ^nn++++=time,
, ^zz++++=EXTRAWORD
see ^vb+vprv+++=see?
? ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
feel ^vb+vprv+++=feel
the ^ati++++=the
way ^nn++++=way
you ^pp2+pp2+++=you
do ^vb+do+vrb++=do
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
take ^vb++++=take
you ^pp2+pp2+++=you
to ^in++++=to
Slatersville ^np+++??+=Slatersville
to ^to++++=to
see ^vbi+vprv+++=see
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
fair ^jj++++=fair,
, ^zz++++=EXTRAWORD
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
it ^pp3+it+++=it?
? ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
let ^vb+++xvbn+=let
him ^pp3o+pp3+++=him
know ^vb+vprv+tht0++=know
you ^pp2+pp2+++=you're
're ^vb+ber+aux++0=EXTRAWORD
coming ^vbg+++xvbgx+=coming."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="
M ^zz++++=M-m-m-yes,"
- ^zz++++=EXTRAWORD
m ^zz++++=EXTRAWORD
- ^zz++++=EXTRAWORD
m ^zz++++=EXTRAWORD
- ^zz++++=EXTRAWORD
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Ivy ^nn++++=Ivy.
. ^zz++++=EXTRAWORD
" ^zz++++="Shake
shake ^vb++++=EXTRAWORD
hands ^nns++++=hands
on ^in++++=on
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
did ^vbd+dod+vrb++=did.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
left ^vbd+++xvbnx+=left
the ^ati++++=the
room ^nn++++=room
with ^in++++=with
a ^at++++=a
rush ^nn++++=rush,
, ^zz++++=EXTRAWORD
headed ^xvbn+++xvbn+=headed
in ^in++++=in
the ^ati++++=the
direction ^nn+nom+++=direction
of ^in++++=of
her ^pp$+pp3+++=her
own ^ap++++=own
bedroom ^nn++++=bedroom.
. ^zz++++=EXTRAWORD
Pa ^npt++++=Pa
Keller ^np+++??+=Keller
treated ^vwbn+++xvbn+=treated
himself ^ppl+pp3+++=himself
to ^in++++=to
a ^at++++=a
prodigious ^jj+atrb+++=prodigious
wink ^nn++++=wink
and ^cc++++=and
went ^vbd+++xvbn+=went
out ^rp+pl+++=out
to ^in++++=to
the ^ati++++=the
vegetable ^nn++++=vegetable
garden ^nn++++=garden
in ^in++++=in
search ^in"++++=search
of ^in"++++=of
Mother ^nn++++=Mother.
. ^zz++++=EXTRAWORD
The ^ati++++=The
team ^nn++++=team
went ^vbd+++xvbn+=went
out ^rp+pl+++=out
on ^in++++=on
the ^ati++++=the
road ^nn++++=road,
, ^zz++++=EXTRAWORD
lost ^j+++xvbn+=lost
five ^cd++++=five
games ^nns++++=games,
, ^zz++++=EXTRAWORD
won ^j+++xvbn+=won
two ^cd++++=two,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
came ^vbd+++xvbn+=came
home ^nr++++=home
in ^in++++=in
fourth ^od++++=fourth
place ^nn++++=place.
. ^zz++++=EXTRAWORD
For ^in++++=For
a ^at++++=a
week ^nn++++=week
they ^pp3a+pp3+++=they
lounged ^vbd+++xvbnx+=lounged
around ^in++++=around
the ^ati++++=the
Parker ^np++++=Parker
Hotel ^nn++++=Hotel
and ^cc++++=and
held ^vbd+vprv++xvbn+=held
