As ^ql++++=As
'am, ^nn+++??+=EXTRAWORD
hard ^jj++++=hard.
. ^zz++++=EXTRAWORD
Gev ^np+++??+=Gev
him ^pp3o+pp3+++=him
a ^at++++=a
black ^jj+atrb+++=black
eye ^nn++++=eye,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
should ^md+nec+++=should
think ^vb+vprv+++=think.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
only ^rb+down+++=only
threw ^vbd+++xvbn+=threw
that ^cs+sub+++=that
one ^pn++++=one.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=hadn't
n't ^xnot++not++0=EXTRAWORD
the ^ati++++=the
heart ^nn++++=heart
to ^to++++=to
try ^vbi++++=try
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
All ^abn++++=All
the ^ati++++=the
little ^jj+atrb+++=little
boys ^nns++++=boys
cheered ^vbd+++xvbn+=cheered
when ^wrb+who+++=when
it ^pp3+it+++=it
hit ^vbd+++xvbn+=hit
him ^pp3o+pp3+++=him."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
After ^in++++=After
an ^at++++=an
interval ^nn+nom+++=interval--"I
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
sorry ^uh++++=sorry
the ^ati++++=the
boot ^nn++++=boot
hit ^vbd+++xvbn+=hit
_him_ ^nn+++??+=_him_."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Another ^dt++++=Another
pause ^nn++++=pause.
. ^zz++++=EXTRAWORD
The ^ati++++=The
potatoes ^nns++++=potatoes
were ^vbd+bed+aux++=were
being ^vbg+beg+aux+xvbg+=being
scrubbed ^vbd+++xvbn+=scrubbed
violently ^rb++++=violently.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
always ^rb++++=always
_was_ ^vb+++??+=_was_
a ^at++++=a
bit ^nn++++=bit
above ^rb++++=above
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+++=know,
, ^zz++++=EXTRAWORD
ma ^npt++++=ma'am.
'am. ^nn+++??+=EXTRAWORD
And ^cc++++=And
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
led ^vpsv++agls+xvbnx+=led
away ^rp+pl+++=away."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
potatoes ^nns++++=potatoes
were ^vbd+bed+vrb++=were
more ^ql++++=more
than ^cs+sub+++=than
finished ^vprf+++xvbn+=finished.
. ^zz++++=EXTRAWORD
Jane ^np++++=Jane
rose ^vbd+++xvbn+=rose
sharply ^rb++++=sharply
with ^in++++=with
a ^at++++=a
sigh ^nn++++=sigh,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
rapped ^vbd+++xvbn+=rapped
the ^ati++++=the
basin ^nn++++=basin
down ^rp++++=down
on ^in++++=on
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
care ^nn++++=care,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
care ^vb+vprv+++=care
a ^at++++=a
rap ^nn++++=rap.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
will ^md+prd+++=will
find ^vb+vprv+++=find
out ^rp+pl+++=out
his ^pp$+pp3+++=his
mistake ^nn++++=mistake
yet ^rb++++=yet.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
serves ^vbz++++=serves
me ^pp1o+pp1+++=me
right ^jj++++=right.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
stuck ^vpsv++agls+xvbnx+=stuck
up ^rp++++=up
about ^rb++++=about
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
ought ^md+nec+++=ought
not ^xnot++not++=not
to ^to++++=to
have ^vbi+vbi+aux++=have
looked ^vprf+++xvbnx+=looked
so ^pn+emph+++=so
high ^jj++++=high.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
glad ^jj+atrb+++=glad
things ^nns++++=things
are ^vb+ber+vrb++=are
as ^ql++++=as
things ^nns++++=things
are ^vb+ber+vrb++=are."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
wife ^nn++++=wife
was ^vbd+bedz+vrb++=was
in ^in++++=in
the ^ati++++=the
kitchen ^nn++++=kitchen,
, ^zz++++=EXTRAWORD
seeing ^vbg+vprv++xvbg+=seeing
to ^to+vcmp+++=to
the ^ati++++=the
higher ^jjr+atrb+++=higher
cookery ^nn+nom+++=cookery.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
the ^ati++++=the
confession ^nn++++=confession
of ^in++++=of
the ^ati++++=the
boot ^nn++++=boot-throwing,
- ^zz++++=EXTRAWORD
throwing ^vbg+++xvbg+=EXTRAWORD
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
must ^md+nec+++=must
have ^vb+hv+aux++=have
watched ^vprf+++xvbnx+=watched
poor ^jj+atrb+++=poor
Jane ^np++++=Jane
fuming ^vwbg+++xvbg+=fuming
with ^in++++=with
a ^at++++=a
certain ^jj+atrb+++=certain
dismay ^nn++++=dismay
in ^in++++=in
those ^dt+dem+++=those
brown ^jj+atrb+++=brown
eyes ^nns++++=eyes
of ^in++++=of
hers ^pp$$++++=hers.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
I ^pp1a+pp1+++=I
imagine ^vb+vprv+tht0++=imagine
they ^pp3a+pp3+++=they
softened ^vbd+++xvbnx+=softened
again ^rb+tm+++=again
very ^ql+amp+++=very
quickly ^rb+cnj+++=quickly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
Jane ^np++++=Jane's
's ^$++++=EXTRAWORD
must ^md+nec+++=must
have ^vb+hv+aux++=have
met ^vprf+++xvbnx+=met
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
ma ^npt++++=ma'am,"
'am," ^vb+++??+=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Jane ^np++++=Jane,
, ^zz++++=EXTRAWORD
with ^in++++=with
an ^at++++=an
astonishing ^jj+atrb+++=astonishing
change ^nn++++=change
of ^in++++=of
note ^nn++++=note,
, ^zz++++=EXTRAWORD
" ^zz++++="think
think ^vb+vprv+++=EXTRAWORD
of ^in++++=of
all ^abn++++=all
that ^dt+dem+++=that
_might_ ^nn+++??+=_might_
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been!
! ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
ma ^npt++++=ma'am,
'am, ^nn+++??+=EXTRAWORD
I ^pp1a+pp1+++=I
_could_ ^nn+++??+=_could_
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
so ^ql+emph+++=so
happy ^jj++++=happy!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
have ^vbi+vbi+aux++=have
known ^vbn+vprv++xvbn+=known,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
did ^vbd+dod+vrb++=didn't
n't ^xnot++not++0=EXTRAWORD
know...you ^nn+++??+=know...You're
're ^vb+ber+vrb++0=EXTRAWORD
very ^ap+amp+++=very
kind ^nn++++=kind
to ^to++++=to
let ^vbi++++=let
me ^pp1o+pp1+++=me
talk ^vb++++=talk
to ^in++++=to
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
ma ^npt++++=ma'am...for
'am...for ^nn+++??+=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
hard ^jj++++=hard
on ^rp++++=on
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
ma ^npt++++=ma'am...it's
'am...it's ^nns+++??+0=EXTRAWORD
har-r-r-r-d ^nn+++??+=har-r-r-r-d--"
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
I ^pp1a+pp1+++=I
gather ^vb+vprv+++=gather
that ^tht+vcmp+++=that
Euphemia ^np+++??+=Euphemia
so ^rb++++=so
far ^rb+pl+++=far
forgot ^vbd+vprv+tht0+xvbn+=forgot
herself ^ppl+pp3+++=herself
as ^in++++=as
to ^in"++++=to
let ^vb+++xvbn+=let
Jane ^np++++=Jane
sob ^nn++++=sob
out ^rp+pl+++=out
some ^dti++++=some
of ^in++++=of
the ^ati++++=the
fullness ^nns+nom+++=fullness
of ^in++++=of
her ^pp$+pp3+++=her
heart ^nn++++=heart
on ^in++++=on
a ^at++++=a
sympathetic ^jj+atrb+++=sympathetic
shoulder ^nn+nom+++=shoulder.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
Euphemia ^np+++??+=Euphemia,
, ^zz++++=EXTRAWORD
thank ^vb++++=thank
Heaven ^nn++++=Heaven,
, ^zz++++=EXTRAWORD
has ^vbz+hvz+aux++=has
never ^rb++splt++=never
properly ^rb++++=properly
grasped ^vbd+vprv++xvbn+=grasped
the ^ati++++=the
importance ^nn+nom+++=importance
of ^in++++=of
" ^zz++++="keeping
keeping ^vbg+++xvbg+=EXTRAWORD
up ^rb+phrv+++=up
her ^pp$+pp3+++=her
position ^nn+nom+++=position."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
since ^in++++=since
that ^dt+dem+++=that
fit ^nn++++=fit
of ^in++++=of
weeping ^nn++++=weeping,
, ^zz++++=EXTRAWORD
much ^ap++++=much
of ^in++++=of
the ^ati++++=the
accent ^nn++++=accent
of ^in++++=of
bitterness ^nns+nom+++=bitterness
has ^vbz+hvz+aux++=has
gone ^vprf+++xvbnx+=gone
out ^rp+pl+++=out
of ^in++++=of
Jane ^np++++=Jane's
's ^vbz+bez+aux++0=EXTRAWORD
scrubbing ^vbg+++xvbg+=scrubbing
and ^cc++++=and
brush ^nn++++=brush
work ^nn++++=work.
. ^zz++++=EXTRAWORD
Indeed ^rb+cnj+++=Indeed,
, ^zz++++=EXTRAWORD
something ^pn++++=something
passed ^vbd+++xvbn+=passed
the ^ati++++=the
other ^ap++++=other
day ^nn++++=day
with ^in++++=with
the ^ati++++=the
butcher-boy ^nn+++??+=butcher-boy--but
-- ^--+clp+++=EXTRAWORD
but ^cs+sub+++=EXTRAWORD
that ^cs"++++=that
scarcely ^rb+down+++=scarcely
belongs ^vbz++++=belongs
to ^in++++=to
this ^dt+dem+++=this
story ^nn++++=story.
. ^zz++++=EXTRAWORD
However ^rb+cnj+++=However,
, ^zz++++=EXTRAWORD
Jane ^np++++=Jane
is ^vbz+bez+vrb++=is
young ^jj+pred+++=young
still ^rb+cnj+++=still,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
time ^nn++++=time
and ^cc++++=and
change ^nn++++=change
are ^vb+ber+vrb++=are
at ^rb++++=at
work ^nn++++=work
with ^in++++=with
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
all ^rb++++=all
have ^vb+hv+vrb++=have
our ^pp$+pp1+++=our
sorrows ^nns++++=sorrows,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
do ^vb+do+aux++=do
not ^xnot++not++=not
believe ^vb+vprv+++=believe
very ^ql+amp+++=very
much ^ap++++=much
in ^in++++=in
the ^ati++++=the
existence ^nn+nom+++=existence
of ^in++++=of
sorrows ^nns++++=sorrows
that ^tht+rel+++=that
never ^rb++++=never
heal ^jj++++=heal.
. ^zz++++=EXTRAWORD
