Old ^jj+atrb+++=OLD
the ^ati++++=the
pay ^nn++++=pay
of ^in++++=of
the ^ati++++=the
Castle ^nn++++=Castle."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There's
there ^ex+pex+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
no ^at++++=no
knowing ^nvbg+vprv++xvbg+=knowing,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man.
. ^zz++++=EXTRAWORD
" ^zz++++="O,
o ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
know ^vb+vprv+tht0++=know
it ^pp3+it+++=it
for ^in++++=for
a ^at++++=a
fact ^nn++++=fact,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Henchy ^np++++=Henchy.
. ^zz++++=EXTRAWORD
" ^zz++++="They're
they ^pp3a+pp3+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
Castle ^nn++++=Castle
hacks.. ^nn+++??+=hacks....
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
say ^vb+vpub+++=say
Hynes.. ^np+++??+=Hynes....
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
No ^at++++=No,
, ^zz++++=EXTRAWORD
damn ^vb++++=damn
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
think ^vb+vprv+tht0++=think
he ^pp3a+pp3+++=he's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
stroke ^nn++++=stroke
above ^jjb+atrb+++=above
that.. ^nn+++??+=that....
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
certain ^jj+atrb+++=certain
little ^jj+atrb+++=little
nobleman ^nn+nom+++=nobleman
with ^in++++=with
a ^at++++=a
cock ^nn++++=cock-eye
- ^zz++++=EXTRAWORD
eye ^nn++++=EXTRAWORD
- ^zz++++=-you
you ^pp2+pp2+++=EXTRAWORD
know ^vb+vprv+++=know
the ^ati++++=the
patriot ^nn+++??+=patriot
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
alluding ^vbg+++xvbgx+=alluding
to ^to++++=to?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
O ^zz++++=O'Connor
'connor ^nn+++??+=EXTRAWORD
nodded ^vbd+++xvbn+=nodded.
. ^zz++++=EXTRAWORD
" ^zz++++="There's
there ^ex+pex+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
lineal ^jj+atrb+++=lineal
descendant ^nn+nom+++=descendant
of ^in++++=of
Major ^jj+atrb+++=Major
Sirr ^np+++??+=Sirr
for ^in++++=for
you ^pp2+pp2+++=you
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
like ^in+strn+++=like!
! ^zz++++=EXTRAWORD
O ^zz++++=O,
, ^zz++++=EXTRAWORD
the ^ati++++=the
heart ^nn++++=heart's
's ^$++++=EXTRAWORD
blood ^nn++++=blood
of ^in++++=of
a ^at++++=a
patriot ^nn+++??+=patriot!
! ^zz++++=EXTRAWORD
That ^dt+pdem+++=That's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
fellow ^jjb++++=fellow
now ^rn+tm+++=now
that ^dt+pdem+++=that'd
'd ^md+prd+aux++0=EXTRAWORD
sell ^vb++++=sell
his ^pp$+pp3+++=his
country ^nn++++=country
for ^in++++=for
fourpence ^nns+nom+++=fourpence
- ^zz++++=-ay
ay ^uh++++=EXTRAWORD
- ^zz++++=-and
and ^cc++++=EXTRAWORD
go ^vb++++=go
down ^rp++++=down
on ^in++++=on
his ^pp$+pp3+++=his
bended ^jj+atrb+++=bended
knees ^nns++++=knees
and ^cc++++=and
thank ^vb++++=thank
the ^ati++++=the
Almighty ^jj+atrb+++=Almighty
Christ ^np++++=Christ
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
a ^at++++=a
country ^nn++++=country
to ^to++++=to
sell ^vbi++++=sell."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+aux++=was
a ^at++++=a
knock ^vb++++=knock
at ^rb++++=at
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
" ^zz++++="Come
come ^vprf+++xvbn+=EXTRAWORD
in ^in+strn+++=in!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Henchy ^np++++=Henchy.
. ^zz++++=EXTRAWORD
A ^at++++=A
person ^nn++++=person
resembling ^vwbg+++xvbg+=resembling
a ^at++++=a
poor ^jj+atrb+++=poor
clergyman ^nn+nom+++=clergyman
or ^cc++++=or
a ^at++++=a
poor ^jj+atrb+++=poor
actor ^nn++++=actor
appeared ^vbd+seem++xvbn+=appeared
in ^in++++=in
the ^ati++++=the
doorway ^nn++++=doorway.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
black ^jj+atrb+++=black
clothes ^nns++++=clothes
were ^vbd+bed+aux++=were
tightly ^rb++splt++=tightly
buttoned ^vpsv++agls+xvbnx+=buttoned
on ^in++++=on
his ^pp$+pp3+++=his
short ^jj+atrb+++=short
body ^nn++++=body
and ^cc++++=and
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
impossible ^jj+pred+++=impossible
to ^to+jcmp+++=to
say ^vbi+vpub+++=say
whether ^cs+who+++=whether
he ^pp3a+pp3+++=he
wore ^vbd+++xvbnx+=wore
a ^at++++=a
clergyman ^nn+nom+++=clergyman's
's ^$++++=EXTRAWORD
collar ^nn++++=collar
or ^cc++++=or
a ^at++++=a
layman ^nn++++=layman's,
's, ^nn+++??+=EXTRAWORD
because ^cs+cos+++=because
the ^ati++++=the
collar ^nn++++=collar
of ^in++++=of
his ^pp$+pp3+++=his
shabby ^jj+atrb+++=shabby
frock ^nn++++=frock-coat,
- ^zz++++=EXTRAWORD
coat ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
the ^ati++++=the
uncovered ^jj+atrb++xvbn+=uncovered
buttons ^nns++++=buttons
of ^in++++=of
which ^whp+rel+pied++=which
reflected ^vbd+vprv++xvbn+=reflected
the ^ati++++=the
candlelight ^nn++++=candlelight,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
turned ^vpsv++agls+xvbnx+=turned
up ^rb+phrv+++=up
about ^in++++=about
his ^pp$+pp3+++=his
neck ^nn++++=neck.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
wore ^vbd+++xvbnx+=wore
a ^at++++=a
round ^in++++=round
hat ^nn++++=hat
of ^in++++=of
hard ^jj++++=hard
black ^jj++++=black
felt ^vbd+vprv++xvbn+=felt.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
face ^nn++++=face,
, ^zz++++=EXTRAWORD
shining ^vbg+++xvbg+=shining
with ^in++++=with
raindrops ^nns++++=raindrops,
, ^zz++++=EXTRAWORD
had ^vb+hv+vrb++=had
the ^ati++++=the
appearance ^nn+nom+++=appearance
of ^in++++=of
damp ^nn++++=damp
yellow ^jj+atrb+++=yellow
cheese ^nn++++=cheese
save ^in++++=save
where ^wrb+who+++=where
two ^cd++++=two
rosy ^jj++++=rosy
spots ^vbz++++=spots
indicated ^vprf+++xvbn+=indicated
the ^ati++++=the
cheekbones ^nns++++=cheekbones.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
opened ^vbd+++xvbnx+=opened
his ^pp$+pp3+++=his
very ^ql+amp+++=very
long ^rb++++=long
mouth ^nn++++=mouth
suddenly ^rb++++=suddenly
to ^to++++=to
express ^nns+nom+++=express
disappointment ^nn+nom+++=disappointment
and ^cc++++=and
at ^in++++=at
the ^ati++++=the
same ^ap++++=same
time ^nn++++=time
opened ^vbd+++xvbn+=opened
wide ^jj++++=wide
his ^pp$+pp3+++=his
very ^ql+amp+++=very
bright ^jj+atrb+++=bright
blue ^nn++++=blue
eyes ^nns++++=eyes
to ^to++++=to
express ^nns+nom+++=express
pleasure ^nn++++=pleasure
and ^cc++++=and
surprise ^nn++++=surprise.
. ^zz++++=EXTRAWORD
" ^zz++++="O
o ^zz++++=EXTRAWORD
Father ^npt++++=Father
Keon ^np+++??+=Keon!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Henchy ^np++++=Henchy,
, ^zz++++=EXTRAWORD
jumping ^jj+++xvbg+=jumping
up ^rp++++=up
from ^in++++=from
his ^pp$+pp3+++=his
chair ^nn++++=chair.
. ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
that ^tht+vcmp+++=that
you ^pp2+pp2+++=you?
? ^zz++++=EXTRAWORD
Come ^vprf+++xvbn+=Come
in ^in+strn+++=in!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="O,
o ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
no ^at++++=no,
, ^zz++++=EXTRAWORD
no ^at++++=no,
, ^zz++++=EXTRAWORD
no ^at++++=no!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Father ^nn++++=Father
Keon ^np+++??+=Keon
quickly ^rb+cnj+++=quickly,
, ^zz++++=EXTRAWORD
pursing ^jj+++xvbg+=pursing
his ^pp$+pp3+++=his
lips ^nns++++=lips
as ^cs+sub+++=as
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
were ^vbd+bed+aux++=were
addressing ^vbg+++xvbgx+=addressing
a ^at++++=a
child ^nn++++=child.
. ^zz++++=EXTRAWORD
" ^zz++++="Won't
will ^md+prd+++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
come ^vb++++=come
in ^in++++=in
and ^cc++++=and
sit ^vb++++=sit
down ^rb+phrv+++=down?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
no ^at++++=no,
, ^zz++++=EXTRAWORD
no ^at++++=no!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Father ^nn++++=Father
Keon ^np+++??+=Keon,
, ^zz++++=EXTRAWORD
speaking ^vbg+++xvbg+=speaking
in ^in++++=in
a ^at++++=a
discreet ^jj++++=discreet,
, ^zz++++=EXTRAWORD
indulgent ^jj+atrb+++=indulgent,
, ^zz++++=EXTRAWORD
velvety ^jj+atrb+++=velvety
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+aux++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
let ^vb+++xvbn+=let
me ^pp1o+pp1+++=me
disturb ^vb++++=disturb
you ^pp2+pp2+++=you
now ^rn+tm+++=now!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
just ^rb+emph+splt++=just
looking ^vbg+++xvbgx+=looking
for ^in++++=for
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Fanning... ^np++++=Fanning...."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He's
he ^pp3a+pp3+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
round ^rb++++=round
at ^rb++++=at
the ^ati++++=the
Black ^jj+atrb+++=Black
Eagle ^nn++++=Eagle,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Henchy ^np++++=Henchy.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
come ^vb++++=come
in ^in++++=in
and ^cc++++=and
sit ^vb++++=sit
down ^rb+phrv+++=down
a ^at++++=a
minute ^nn++++=minute?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
no ^at++++=no,
, ^zz++++=EXTRAWORD
thank ^vb++++=thank
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
just ^rb+emph+++=just
a ^rb++++=a
little ^rb"++++=little
business ^nns+nom+++=business
matter ^nn++++=matter,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Father ^nn++++=Father
Keon ^np+++??+=Keon.
. ^zz++++=EXTRAWORD
" ^zz++++="Thank
thank ^vb++++=EXTRAWORD
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
indeed ^rb++++=indeed."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
retreated ^vbd+++xvbnx+=retreated
from ^in++++=from
the ^ati++++=the
doorway ^nn++++=doorway
and ^cc++++=and
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Henchy ^np++++=Henchy,
, ^zz++++=EXTRAWORD
seizing ^vbg+++xvbg+=seizing
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
candlesticks ^nns++++=candlesticks,
, ^zz++++=EXTRAWORD
went ^j+++xvbn+=went
to ^in++++=to
the ^ati++++=the
door ^nn++++=door
to ^in++++=to
light ^nn++++=light
him ^pp3o+pp3+++=him
downstairs ^jjb++++=downstairs.
. ^zz++++=EXTRAWORD
" ^zz++++="O,
o ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
trouble ^nn++++=trouble,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
beg ^vb++++=beg!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
stairs ^nns++++=stairs
is ^vbz+bez+vrb++=is
so ^ql+emph+++=so
dark ^jj++++=dark."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
no ^at++++=no,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can
see.. ^vb+++??+=see....
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Thank ^vb++++=Thank
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
indeed ^rb++++=indeed."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Are
are ^vb+ber+vrb++=EXTRAWORD
you ^pp2+pp2+++=you
right ^rb++++=right
now ^rn+tm+++=now?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="All
all ^abn++++=EXTRAWORD
right ^jj++++=right,
, ^zz++++=EXTRAWORD
thanks.. ^nn+++??+=thanks....
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Thanks ^rb+dspt+++=Thanks."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Henchy ^np++++=Henchy
returned ^vbd+++xvbn+=returned
with ^in++++=with
the ^ati++++=the
candlestick ^nn+++??+=candlestick
and ^cc++++=and
put ^vb+++xvbn+=put
it ^pp3+it+++=it
on ^in++++=on
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
sat ^vbd+++xvbnx+=sat
down ^rb+phrv+++=down
again ^rb+tm+++=again
at ^in++++=at
the ^ati++++=the
fire ^nn++++=fire.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+aux++=was
silence ^nn+nom+++=silence
for ^in++++=for
a ^ap++++=a
few ^ap"++++=few
moments ^nns+nom+++=moments.
. ^zz++++=EXTRAWORD
" ^zz++++="Tell
tell ^vb++++=EXTRAWORD
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
John ^np++++=John,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
O ^zz++++=O'Connor,
'connor, ^nn+++??+=EXTRAWORD
lighting ^nn++++=lighting
his ^pp$+pp3+++=his
cigarette ^nn+nom+++=cigarette
with ^in++++=with
another ^dt++++=another
pasteboard ^nn+++??+=pasteboard
card ^nn++++=card.
. ^zz++++=EXTRAWORD
" ^zz++++="Hm?
hm ^uh++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++="
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
exactly ^rb++++=exactly?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Ask
ask ^vb++++=EXTRAWORD
me ^pp1o+pp1+++=me
an ^at++++=an
easier ^jjr+atrb+++=easier
one ^pn++++=one,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Henchy ^np++++=Henchy.
. ^zz++++=EXTRAWORD
" ^zz++++="Fanning
fanning ^jj+++xvbg+=EXTRAWORD
and ^cc++++=and
himself ^ppl+pp3+++=himself
seem ^vb+seem+++=seem
to ^to+vcmp+++=to
me ^vbi++++=me
very ^ql+amp+++=very
thick ^jj++++=thick.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They're
're ^vb+ber+vrb++0=EXTRAWORD
often ^rb++++=often
in ^in++++=in
Kavanagh ^np++++=Kavanagh's
's ^$++++=EXTRAWORD
together ^nn+nom+++=together.
. ^zz++++=EXTRAWORD
Is ^vbz+bez+vrb++=Is
he ^pp3a+pp3+++=he
a ^at++++=a
priest ^nn++++=priest
at ^rb++++=at
all ^abn++++=all?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Mmmyes,
mmmyes ^nns+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
believe ^vb+vprv+++=believe
so.. ^nn+++??+=so....
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
think ^vb+vprv+tht0++=think
he ^pp3a+pp3+++=he's
's ^vbz+bez+vrb++0=EXTRAWORD
what ^wdt+who+++=what
you ^pp2+pp2+++=you
call ^vb++++=call
black ^jj+atrb+++=black
sheep ^nns++++=sheep.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
have ^vb+hv+vrb++=haven't
n't ^xnot++not++0=EXTRAWORD
many ^ap++++=many
of ^in++++=of
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
thank ^vb++++=thank
God ^nn++++=God!
! ^zz++++=EXTRAWORD
but ^cc+cls+++=but
we ^pp1a+pp1+++=we
have ^vb+hv+vrb++=have
a ^at++++=a
few.. ^nn+++??+=few....
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He's
's ^vbz+bez+vrb++0=EXTRAWORD
an ^at++++=an
unfortunate ^jj+atrb+++=unfortunate
man ^nn++++=man
of ^in++++=of
some ^dti++++=some
kind... ^nn+++??+=kind...."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc+cls+++=EXTRAWORD
how ^wrb+who+++=how
does ^vbz+doz+vrb++=does
he ^pp3a+pp3+++=he
knock ^vb++++=knock
it ^pp3+it+++=it
out ^rp+pl+++=out?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbn+vsua++xvbn+=asked
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
O ^zz++++=O'Connor.
'connor. ^nn+++??+=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
another ^dt++++=another
mystery ^nn+nom+++=mystery."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+aux++=EXTRAWORD
he ^pp3a+pp3+++=he
attached ^vbd+++xvbnx+=attached
to ^in++++=to
any ^dti++++=any
chapel ^nn++++=chapel
or ^cc++++=or
church ^nn++++=church
or ^cc++++=or
institution ^nn+nom+++=institution
or ^cc++++=or---"
-- ^--+clp+++=EXTRAWORD
- ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Henchy ^np++++=Henchy,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
think ^vb+vprv+tht0++=think
he ^pp3a+pp3+++=he's
's ^vbz+bez+aux++0=EXTRAWORD
travelling ^nvbg+++xvbg+=travelling
on ^in++++=on
his ^pp$+pp3+++=his
own ^ap++++=own
account.. ^nn+++??+=account....
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
God ^np++++=God
forgive ^vb++++=forgive
me ^pp1o+pp1+++=me,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
added ^vbd+vpub++xvbnx+=added,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
thought ^vbd+++xvbnx+=thought
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
the ^ati++++=the
dozen ^cd++++=dozen
of ^in++++=of
stout ^nn++++=stout."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
there ^rn+pl+++=there
any ^dti++++=any
chance ^nn++++=chance
of ^in++++=of
a ^at++++=a
drink ^nn++++=drink
itself ^ppl++++=itself?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbn+vsua++xvbn+=asked
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
O ^zz++++=O'Connor.
'connor. ^nn+++??+=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
dry ^jj+pred+++=dry
too ^ql++++=too,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
asked ^vbd+vsua++xvbnx+=asked
that ^tht+vcmp+++=that
little ^ap++++=little
shoeboy ^nn+++??+=shoeboy
three ^cd++++=three
times ^nns++++=times,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Henchy ^np++++=Henchy,
, ^zz++++=EXTRAWORD
" ^zz++++="would
would ^md+prd+++=EXTRAWORD
he ^pp3a+pp3+++=he
send ^vb++++=send
up ^rb+phrv+++=up
a ^at++++=a
dozen ^cd++++=dozen
of ^in++++=of
stout ^nn++++=stout.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked
him ^pp3o+pp3+++=him
again ^rb+tm+++=again
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
leaning ^vbg+++xvbgx+=leaning
on ^in++++=on
the ^ati++++=the
counter ^nn++++=counter
in ^in++++=in
his ^pp$+pp3+++=his
shirt ^nn++++=shirt-sleeves
- ^zz++++=EXTRAWORD
sleeves ^nns++++=EXTRAWORD
having ^vwbg+hvg++xvbg+=having
a ^at++++=a
deep ^jj+atrb+++=deep
goster ^nn++++=goster
with ^in++++=with
Alderman ^nn+nom+++=Alderman
Cowley ^np+++??+=Cowley."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+++=EXTRAWORD
did ^vbd+dod+vrb++=didn't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
remind ^vb++++=remind
him ^pp3o+pp3+++=him?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
O ^zz++++=O'Connor.
'connor. ^nn+++??+=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
go ^vb++++=go
over ^in++++=over
while ^cs+sub+++=while
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
talking ^vbg+++xvbgx+=talking
to ^in++++=to
Alderman ^npt+nom+++=Alderman
Cowley ^np+++??+=Cowley.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
just ^rb+emph+++=just
waited ^vbd+++xvbn+=waited
till ^cs+sub+++=till
I ^pp1a+pp1+++=I
caught ^vbd+++xvbnx+=caught
his ^pp$+pp3+++=his
eye ^nn++++=eye,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vbd+vpub++xvbn+=said:
: ^zz++++=EXTRAWORD
' ^zz++++='About
about ^in++++=EXTRAWORD
that ^dt+dem+++=that
little ^ap++++=little
matter ^nn++++=matter
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
speaking ^vbg+++xvbgx+=speaking
to ^in++++=to
you ^pp2+pp2+++=you
about... ^nn+++??+=about....'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='That'll
that ^dt+pdem+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
be ^vb+be+vrb++=be
all ^abn++++=all
right ^jj++++=right,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
H. ^np++++=H.,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Yerra ^np+++??+=Yerra,
, ^zz++++=EXTRAWORD
sure ^jj++++=sure
the ^ati++++=the
little ^ap++++=little
hop-o ^nn+++??+=hop-o'my-thumb
'my-thumb ^nn++be+??+0=EXTRAWORD
has ^vbz+hvz+aux++=has
forgotten ^vprf+++xvbnx+=forgotten
all ^abn++++=all
about ^in++++=about
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
