I ^pp1a+pp1+++=I
roof ^nn++++=roof
again ^rb+tm+++=again
and ^cc++++=and
we ^pp1a+pp1+++=we
sat ^vbd+++xvbn+=sat
back ^jjb++++=back
to ^to++++=to
watch ^vbi++++=watch
developments ^nns+nom+++=developments.
. ^zz++++=EXTRAWORD
At ^rb++++=At
first ^rb"++++=first
nothing ^pn++++=nothing
happened ^vbd+++xvbn+=happened.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
we ^pp1a+pp1+++=we
were ^vbd+bed+vrb++=were
sure ^jj+pred+++=sure
that ^tht+jcmp+++=that
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
to ^to++++=to
be ^vbi+vbi+aux++=be
married ^vpsv++agls+xvbnx+=married.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
learned ^vbd+vprv++xvbn+=learned
that ^tht+vcmp+++=that
Miss ^npt++++=Miss
Emily ^np++++=Emily
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
to ^in++++=to
the ^ati++++=the
jeweler ^jjr+atrb+++=jeweler's
's ^vbz+bez+aux++0=EXTRAWORD
and ^cc+phrs+++=and
ordered ^vbd+vsua++xvbn+=ordered
a ^at++++=a
man ^nn++++=man's
's ^$++++=EXTRAWORD
toilet ^nn++++=toilet
set ^vbd+++xvbn+=set
in ^in++++=in
silver ^nn++++=silver,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
letters ^nns+nom+++=letters
H ^zz++++=H.
. ^zz++++=EXTRAWORD
B ^zz++++=B.
. ^zz++++=EXTRAWORD
on ^in++++=on
each ^dt++++=each
piece ^nn++++=piece.
. ^zz++++=EXTRAWORD
Two ^cd++++=Two
days ^nns++++=days
later ^rbr+tm+++=later
we ^pp1a+pp1+++=we
learned ^vbd+vprv++xvbn+=learned
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
bought ^vprf+++xvbnx+=bought
a ^at++++=a
complete ^jj+atrb+++=complete
outfit ^nn++++=outfit
of ^in++++=of
men ^nns++++=men's
's ^$++++=EXTRAWORD
clothing ^nn++++=clothing,
, ^zz++++=EXTRAWORD
including ^in++++=including
a ^at++++=a
nightshirt ^nn+++??+=nightshirt,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
are ^vb+ber+aux++=are
married ^vpsv++agls+xvbnx+=married."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
were ^vbd+bed+vrb++=were
really ^rb+emph+++=really
glad ^jj+pred+++=glad.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
were ^vbd+bed+vrb++=were
glad ^jj+pred+++=glad
because ^cs+cos+++=because
the ^ati++++=the
two ^cd++++=two
female ^nn++++=female
cousins ^nns++++=cousins
were ^vbd+bed+vrb++=were
even ^rb++++=even
more ^ql++++=more
Grierson ^np+++??+=Grierson
than ^in++++=than
Miss ^npt++++=Miss
Emily ^np++++=Emily
had ^vb+hv+aux++=had
ever ^rb++splt++=ever
been ^vprf+ben+vrb+xvbnx+=been.
. ^zz++++=EXTRAWORD
So ^ql++++=So
we ^pp1a+pp1+++=we
were ^vbd+bed+vrb++=were
not ^xnot++not++=not
surprised ^jj+++xvbn+=surprised
when ^wrb+who+++=when
Homer ^np++++=Homer
Barron ^np+++??+=Barron--the
-- ^--+clp+++=EXTRAWORD
the ^ati++++=EXTRAWORD
streets ^nns++++=streets
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
finished ^vpsv++agls+xvbnx+=finished
some ^dti++++=some
time ^nn++++=time
since ^in++++=since--was
-- ^--+clp+++=EXTRAWORD
was ^vbd+bedz+aux++=EXTRAWORD
gone ^vpsv++agls+xvbnx+=gone.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
were ^vbd+bed+vrb++=were
a ^rb++++=a
little ^rb"++++=little
disappointed ^jj+++xvbn+=disappointed
that ^tht+jcmp+++=that
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
a ^at++++=a
public ^nn++++=public
blowing ^vwbg+++xvbg+=blowing-off,
- ^zz++++=EXTRAWORD
off ^in+strn+++=EXTRAWORD
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
we ^pp1a+pp1+++=we
believed ^vbd+vprv++xvbn+=believed
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
on ^in++++=on
to ^to++++=to
prepare ^vbi++++=prepare
for ^in++++=for
Miss ^npt++++=Miss
Emily ^np++++=Emily's
's ^vbz+bez+aux++0=EXTRAWORD
coming ^vbg+++xvbg+=coming,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
to ^to++++=to
give ^vbi++++=give
her ^pp3o+pp3+++=her
a ^at++++=a
chance ^nn++++=chance
to ^to+ncmp+++=to
get ^vbi++++=get
rid ^xvbn+++xvbn+=rid
of ^in++++=of
the ^ati++++=the
cousins ^nns++++=cousins.
. ^zz++++=EXTRAWORD
( ^zz++++=(By
by ^in++++=EXTRAWORD
that ^dt+dem+++=that
time ^nn++++=time
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^at++++=a
cabal ^nn++++=cabal,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
were ^vbd+bed+vrb++=were
all ^abn++++=all
Miss ^npt++++=Miss
Emily ^np++++=Emily's
's ^$++++=EXTRAWORD
allies ^nns++++=allies
to ^to++++=to
help ^vbi++++=help
circumvent ^vb++++=circumvent
the ^ati++++=the
cousins ^nns++++=cousins.)
. ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
Sure ^jj++++=Sure
enough ^dt++++=enough,
, ^zz++++=EXTRAWORD
after ^cs+sub+++=after
another ^dt++++=another
week ^nn++++=week
they ^pp3a+pp3+++=they
departed ^vbd+++xvbnx+=departed.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And,
, ^zz++++=EXTRAWORD
as ^ql++++=as
we ^pp1a+pp1+++=we
had ^vbd+hvd+aux++=had
expected ^vprf+++xvbnx+=expected
all ^abn++++=all
along ^in+strn+++=along,
, ^zz++++=EXTRAWORD
within ^in++++=within
three ^cd++++=three
days ^nns++++=days
Homer ^np++++=Homer
Barron ^np+++??+=Barron
was ^vbd+bedz+vrb++=was
back ^jjb+pred+++=back
in ^in++++=in
town ^nn++++=town.
. ^zz++++=EXTRAWORD
A ^at++++=A
neighbor ^nn++++=neighbor
saw ^vbd+vprv++xvbn+=saw
the ^ati++++=the
Negro ^nn++++=Negro
man ^nn++++=man
admit ^vb+vpub+++=admit
him ^pp3o+pp3+++=him
at ^in++++=at
the ^ati++++=the
kitchen ^nn++++=kitchen
door ^nn++++=door
at ^in++++=at
dusk ^nn++++=dusk
one ^cd1++++=one
evening ^nn++++=evening.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
that ^dt+pdem+++=that
was ^vbd+bedz+vrb++=was
the ^ati++++=the
last ^ap++++=last
we ^pp1a+pp1+++=we
saw ^vbd+vprv++xvbn+=saw
of ^in++++=of
Homer ^np++++=Homer
Barron ^np+++??+=Barron.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
of ^in++++=of
Miss ^npt++++=Miss
Emily ^np++++=Emily
for ^in++++=for
some ^dti++++=some
time ^nn++++=time.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Negro ^nn++++=Negro
man ^nn++++=man
went ^vbd+++xvbn+=went
in ^in++++=in
and ^cc++++=and
out ^rp+pl+++=out
with ^in++++=with
the ^ati++++=the
market ^nn++++=market
basket ^nn++++=basket,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
front ^jjb+atrb+++=front
door ^nn++++=door
remained ^vbd+++xvbn+=remained
closed ^vbd+++xvbn+=closed.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
and ^cc+phrs+++=and
then ^rn+tm+++=then
we ^pp1a+pp1+++=we
would ^md+prd+++=would
see ^vb+vprv+tht0++=see
her ^pp$+pp3+++=her
at ^in++++=at
a ^at++++=a
window ^nn++++=window
for ^in++++=for
a ^at++++=a
moment ^nn++++=moment,
, ^zz++++=EXTRAWORD
as ^in++++=as
the ^ati++++=the
men ^nns++++=men
did ^vbd+dod+vrb++=did
that ^dt+dem+++=that
night ^nn++++=night
when ^wrb+who+++=when
they ^pp3a+pp3+++=they
sprinkled ^vbd+++xvbnx+=sprinkled
the ^ati++++=the
lime ^nn++++=lime,
, ^zz++++=EXTRAWORD
but ^in++++=but
for ^in"++++=for
almost ^rb+hdg+++=almost
six ^cd++++=six
months ^nns++++=months
she ^pp3a+pp3+++=she
did ^vbd+dod+aux++=did
not ^xnot++not++=not
appear ^vb+seem+++=appear
on ^in++++=on
the ^ati++++=the
streets ^nns++++=streets.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
we ^pp1a+pp1+++=we
knew ^vbd+vprv++xvbn+=knew
that ^tht+vcmp+++=that
this ^dt+pdem+++=this
was ^vbd+bedz+aux++=was
to ^to++++=to
be ^vbi+vbi+aux++=be
expected ^vpsv++agls+xvbnx+=expected
too ^ql++++=too;
; ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
that ^dt+dem+++=that
quality ^nn+nom+++=quality
of ^in++++=of
her ^pp3o+pp3+++=her
father ^npt++++=father
which ^whp+rel+subj++=which
had ^vbd+hvd+aux++=had
thwarted ^vprf+++xvbnx+=thwarted
her ^pp$+pp3+++=her
woman ^nn++++=woman's
's ^$++++=EXTRAWORD
life ^nn++++=life
so ^cs+sub+++=so
many ^ap++++=many
times ^nns++++=times
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
too ^ql++++=too
virulent ^jj++++=virulent
and ^cc++++=and
too ^rb++++=too
furious ^jj++++=furious
to ^to+jcmp+++=to
die ^vbi++++=die.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
we ^pp1a+pp1+++=we
next ^ap++++=next
saw ^vbd+vprv++xvbn+=saw
Miss ^npt++++=Miss
Emily ^np++++=Emily,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
grown ^vprf+++xvbnx+=grown
fat ^nn++++=fat
and ^cc++++=and
her ^pp$+pp3+++=her
hair ^nn++++=hair
was ^vbd+bedz+aux++=was
turning ^vbg+++xvbgx+=turning
gray ^np++++=gray.
. ^zz++++=EXTRAWORD
During ^in++++=During
the ^ati++++=the
next ^ap++++=next
few ^ap++++=few
years ^nns++++=years
it ^pp3+it+++=it
grew ^vbd+++xvbn+=grew
grayer ^jjr++++=grayer
and ^cc+phrs+++=and
grayer ^jjr++++=grayer
until ^cs+sub+++=until
it ^pp3+it+++=it
attained ^vbd+++xvbn+=attained
an ^at++++=an
even ^rb++++=even
pepper ^nn++++=pepper-and-salt
- ^zz++++=EXTRAWORD
and ^cc++++=EXTRAWORD
- ^zz++++=EXTRAWORD
salt ^jj+atrb+++=EXTRAWORD
iron ^nn++++=iron-gray,
- ^zz++++=EXTRAWORD
gray ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
it ^pp3+it+++=it
ceased ^vbd+++xvbn+=ceased
turning ^nvbg+++xvbg+=turning.
. ^zz++++=EXTRAWORD
Up ^in+cmpx+++=Up
to ^in"++++=to
the ^ati++++=the
day ^nn++++=day
of ^in++++=of
her ^pp$+pp3+++=her
death ^nn++++=death
at ^in++++=at
seventy ^cd++++=seventy-four
- ^zz++++=EXTRAWORD
four ^cd++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
still ^rb++++=still
that ^cs+sub+++=that
vigorous ^jj+atrb+++=vigorous
iron ^nn++++=iron-gray,
- ^zz++++=EXTRAWORD
gray ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
like ^in++++=like
the ^ati++++=the
hair ^nn++++=hair
of ^in++++=of
an ^at++++=an
active ^jj+atrb+++=active
man ^nn++++=man.
. ^zz++++=EXTRAWORD
From ^in++++=From
that ^dt+dem+++=that
time ^nn++++=time
on ^rp++++=on
her ^pp3o+pp3+++=her
front ^jjb+atrb+++=front
door ^nn++++=door
remained ^vbd+++xvbn+=remained
closed ^vbd+++xvbn+=closed,
, ^zz++++=EXTRAWORD
save ^vb++++=save
for ^in++++=for
a ^at++++=a
period ^nn++++=period
of ^in++++=of
six ^cd++++=six
or ^cc++++=or
seven ^cd++++=seven
years ^nns++++=years,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
about ^in++++=about
forty ^cd++++=forty,
, ^zz++++=EXTRAWORD
during ^in++++=during
which ^whp+rel+pied++=which
she ^pp3a+pp3+++=she
gave ^vbd+++xvbnx+=gave
lessons ^nns++++=lessons
in ^in++++=in
china ^np++++=china-painting.
- ^zz++++=EXTRAWORD
painting ^nvbg+++xvbg+=EXTRAWORD
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
fitted ^vbd+++xvbnx+=fitted
up ^rp++++=up
a ^at++++=a
studio ^nn++++=studio
in ^in++++=in
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
downstairs ^jjb+atrb+++=downstairs
rooms ^nns++++=rooms,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
the ^ati++++=the
daughters ^nns+nom+++=daughters
and ^cc++++=and
granddaughters ^nns+nom+++=granddaughters
of ^in++++=of
Colonel ^npt++++=Colonel
Sartoris ^np+++??+=Sartoris'
' ^zz++++=EXTRAWORD
contemporaries ^nns++++=contemporaries
were ^vbd+bed+aux++=were
sent ^vpsv++agls+xvbnx+=sent
to ^in++++=to
her ^pp$+pp3+++=her
with ^in++++=with
the ^ati++++=the
same ^ap++++=same
regularity ^nn+nom+++=regularity
and ^cc++++=and
in ^in++++=in
the ^ati++++=the
same ^ap++++=same
spirit ^nn++++=spirit
that ^tht+rel+obj++=that
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
sent ^vpsv++agls+xvbnx+=sent
to ^in++++=to
church ^nn++++=church
on ^in++++=on
Sundays ^nrs++++=Sundays
with ^in++++=with
a ^at++++=a
twenty ^cd++++=twenty-five-cent
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
- ^zz++++=EXTRAWORD
cent ^nnu"++++=EXTRAWORD
piece ^nn++++=piece
for ^in++++=for
the ^ati++++=the
collection ^nn+nom+++=collection
plate ^nn++++=plate.
. ^zz++++=EXTRAWORD
Meanwhile ^rb++++=Meanwhile
her ^pp$+pp3+++=her
taxes ^vbz++++=taxes
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
remitted ^vpsv++agls+xvbnx+=remitted.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
newer ^jjr+atrb+++=newer
generation ^nn+nom+++=generation
became ^vbd+++xvbn+=became
the ^ati++++=the
backbone ^nn++++=backbone
and ^cc++++=and
the ^ati++++=the
spirit ^nn++++=spirit
of ^in++++=of
the ^ati++++=the
town ^nn++++=town,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
painting ^jj+atrb++xvbg+=painting
pupils ^nns++++=pupils
grew ^vbd+++xvbn+=grew
up ^rp++++=up
and ^cc++++=and
fell ^vbd+++xvbn+=fell
away ^rp+pl+++=away
and ^cc++++=and
did ^vbd+dod+aux++=did
not ^xnot++not++=not
send ^vb++++=send
their ^pp$+pp3+++=their
children ^nns++++=children
to ^in++++=to
her ^pp$+pp3+++=her
with ^in++++=with
boxes ^nns++++=boxes
of ^in++++=of
color ^nn++++=color
and ^cc++++=and
tedious ^jj+atrb+++=tedious
brushes ^nns++++=brushes
and ^cc++++=and
pictures ^nns++++=pictures
cut ^vbd+++xvbn+=cut
from ^in++++=from
the ^ati++++=the
ladies ^nns++++=ladies'
' ^zz++++=EXTRAWORD
magazines ^nns++++=magazines.
. ^zz++++=EXTRAWORD
The ^ati++++=The
front ^jjb+atrb+++=front
door ^nn++++=door
closed ^vbd+++xvbn+=closed
upon ^in++++=upon
the ^ati++++=the
last ^ap++++=last
one ^cd1++++=one
and ^cc++++=and
remained ^vbd+++xvbn+=remained
closed ^vbd+++xvbn+=closed
for ^in++++=for
good ^nn++++=good.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
town ^nn++++=town
got ^vbd+++xvbn+=got
free ^jj+atrb+++=free
postal ^jj+atrb+++=postal
delivery ^nn+nom+++=delivery,
, ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Emily ^np++++=Emily
alone ^rb++++=alone
refused ^vbd+++xvbn+=refused
to ^to+vcmp+++=to
let ^vbi++++=let
them ^pp3o+pp3+++=them
fasten ^vb++++=fasten
the ^ati++++=the
metal ^nn++++=metal
numbers ^nns+nom+++=numbers
above ^rb++++=above
her ^pp$+pp3+++=her
door ^nn++++=door
and ^cc++++=and
attach ^vb++++=attach
a ^at++++=a
mailbox ^nn+++??+=mailbox
to ^in++++=to
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
would ^md+prd+++=would
not ^xnot++not++=not
listen ^vb++++=listen
to ^in++++=to
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Daily ^jj++++=Daily,
, ^zz++++=EXTRAWORD
monthly ^jj++++=monthly,
, ^zz++++=EXTRAWORD
yearly ^rb++++=yearly
we ^pp1a+pp1+++=we
watched ^vbd+++xvbn+=watched
the ^ati++++=the
Negro ^nn++++=Negro
grow ^vb++++=grow
grayer ^jjr++++=grayer
and ^cc++++=and
more ^ql++++=more
stooped ^jj+++xvbn+=stooped,
, ^zz++++=EXTRAWORD
going ^vbg+++xvbg+=going
in ^in++++=in
and ^cc++++=and
out ^rp+pl+++=out
with ^in++++=with
the ^ati++++=the
market ^nn++++=market
basket ^nn++++=basket.
. ^zz++++=EXTRAWORD
Each ^ppls++++=Each
December ^nr+nom+++=December
we ^pp1a+pp1+++=we
sent ^vbd+++xvbn+=sent
her ^pp$+pp3+++=her
a ^at++++=a
tax ^nn++++=tax
notice ^nn++++=notice,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
would ^md+prd+++=would
be ^vb+be+aux++=be
returned ^vpsv++by+xvbnx+=returned
by ^in++++=by
the ^ati++++=the
post ^nn++++=post
office ^nn++++=office
a ^at++++=a
week ^nn++++=week
later ^rbr+tm+++=later,
, ^zz++++=EXTRAWORD
unclaimed ^jj++++=unclaimed.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
and ^cc+phrs+++=and
then ^rn+tm+++=then
we ^pp1a+pp1+++=we
would ^md+prd+++=would
see ^vb+vprv+tht0++=see
her ^pp$+pp3+++=her
in ^in++++=in
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
downstairs ^jjb+atrb+++=downstairs
windows ^nns++++=windows--she
-- ^--+clp+++=EXTRAWORD
she ^pp3a+pp3+++=EXTRAWORD
had ^vb+hv+aux++=had
evidently ^rb++splt++=evidently
shut ^vprf+++xvbnx+=shut
up ^rp++++=up
the ^ati++++=the
top ^jjb+atrb+++=top
floor ^nn++++=floor
of ^in++++=of
the ^ati++++=the
house ^nn++++=house--like
-- ^--+clp+++=EXTRAWORD
like ^in++++=EXTRAWORD
the ^ati++++=the
carven ^jj+atrb++xvbn+=carven
torso ^nn++++=torso
of ^in++++=of
an ^at++++=an
idol ^nn++++=idol
in ^in++++=in
a ^at++++=a
niche ^nn++++=niche,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
or ^cc++++=or
not ^xnot++not++=not
looking ^vbg+++xvbg+=looking
at ^rb++++=at
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
could ^md+pos+++=could
never ^rb++splt++=never
tell ^vb++++=tell
which ^whp+who+++=which.
. ^zz++++=EXTRAWORD
Thus ^rb+cnj+++=Thus
she ^pp3a+pp3+++=she
passed ^vbd+++xvbnx+=passed
from ^in++++=from
generation ^nn+nom+++=generation
to ^in++++=to
generation ^nn+nom+++=generation--dear,
-- ^--+clp+++=EXTRAWORD
dear ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
inescapable ^jj++++=inescapable,
, ^zz++++=EXTRAWORD
impervious ^jj++++=impervious,
, ^zz++++=EXTRAWORD
tranquil ^jj++++=tranquil,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
perverse ^jj++++=perverse.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
so ^ql++++=so
she ^pp3a+pp3+++=she
died ^vbd+++xvbnx+=died.
. ^zz++++=EXTRAWORD
Fell ^j+++xvbn+=Fell
ill ^jj++++=ill
in ^in++++=in
the ^ati++++=the
house ^npl++++=house
filled ^vbd+++xvbn+=filled
with ^in++++=with
dust ^nn++++=dust
and ^cc++++=and
shadows ^nps++++=shadows,
, ^zz++++=EXTRAWORD
with ^in++++=with
only ^rb+down+++=only
a ^at++++=a
doddering ^jj+atrb++xvbg+=doddering
Negro ^nn++++=Negro
man ^nn++++=man
to ^to++++=to
wait ^vbi++++=wait
on ^in+ppvb+++=on
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
did ^vbd+dod+aux++=did
not ^xnot++not++=not
even ^rb++++=even
know ^vb+vprv+tht0++=know
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
sick ^jj+pred+++=sick;
; ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
had ^vb+hv+vrb++=had
long ^rb++++=long
since ^cs+sub+++=since
given ^vbd+++xvbn+=given
up ^rb+phrv+++=up
trying ^vbg+++xvbg+=trying
to ^to+vcmp+++=to
get ^vbi++++=get
any ^dti++++=any
information ^nn+nom+++=information
from ^in++++=from
the ^ati++++=the
Negro ^nn++++=Negro
He ^pp3a+pp3+++=He
talked ^vbd+++xvbnx+=talked
to ^in++++=to
no ^ati++neg++=no
one ^pn++++=one,
, ^zz++++=EXTRAWORD
probably ^rb++++=probably
not ^xnot++not++=not
even ^rb++++=even
to ^in++++=to
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
for ^in++++=for
his ^pp$+pp3+++=his
voice ^nn++++=voice
had ^vbd+hvd+aux++=had
grown ^vprf+++xvbnx+=grown
harsh ^jj++++=harsh
and ^cc++++=and
rusty ^np++++=rusty,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
from ^in++++=from
disuse ^nn+++??+=disuse.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
died ^vbd+++xvbnx+=died
in ^in++++=in
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
downstairs ^jjb+atrb+++=downstairs
rooms ^nns++++=rooms,
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
heavy ^jj+atrb+++=heavy
walnut ^nn++++=walnut
bed ^nn++++=bed
with ^in++++=with
a ^at++++=a
curtain ^nn++++=curtain,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
gray ^np++++=gray
head ^jjb++++=head
propped ^jj+++xvbn+=propped
on ^in++++=on
a ^at++++=a
pillow ^nn++++=pillow
yellow ^nn++++=yellow
and ^cc++++=and
moldy ^nn+++??+=moldy
with ^in++++=with
age ^nn++++=age
and ^cc++++=and
lack ^nn++++=lack
of ^in++++=of
sunlight ^nn++++=sunlight.
. ^zz++++=EXTRAWORD
V ^zz++++=V
The ^ati++++=THE
Negro ^nn++++=NEGRO
met ^vbd+++xvbn+=met
the ^ati++++=the
first ^rb++++=first
of ^in++++=of
the ^ati++++=the
ladies ^nns++++=ladies
at ^in++++=at
the ^ati++++=the
front ^jjb+atrb+++=front
door ^nn++++=door
and ^cc++++=and
let ^vb+++xvbn+=let
them ^pp3o+pp3+++=them
in ^in+strn+++=in,
, ^zz++++=EXTRAWORD
with ^in++++=with
their ^pp$+pp3+++=their
hushed ^jj++++=hushed,
, ^zz++++=EXTRAWORD
sibilant ^nn+nom+++=sibilant
voices ^nns++++=voices
and ^cc++++=and
their ^pp$+pp3+++=their
quick ^jj+atrb+++=quick,
, ^zz++++=EXTRAWORD
curious ^jj+atrb+++=curious
glances ^nns+nom+++=glances,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
he ^pp3a+pp3+++=he
disappeared ^vbd+seem++xvbnx+=disappeared.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
walked ^vbd+++xvbnx+=walked
right ^jj++++=right
through ^in++++=through
the ^ati++++=the
house ^nn++++=house
and ^cc++++=and
out ^rp+pl+++=out
the ^ati++++=the
back ^jjb++++=back
and ^cc++++=and
was ^vbd+bedz+aux++=was
not ^xnot++not++=not
seen ^vbd+vprv++xvbn+=seen
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
The ^ati++++=The
two ^cd++++=two
female ^nn++++=female
cousins ^nns++++=cousins
came ^vbd+++xvbn+=came
at ^rb++++=at
once ^rb"+tm+++=once.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
held ^vbd+vprv++xvbnx+=held
the ^ati++++=the
funeral ^nn++++=funeral
on ^in++++=on
the ^ati++++=the
second ^od++++=second
day ^nn++++=day,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
town ^nn++++=town
coming ^vwbg+++xvbg+=coming
to ^to++++=to
look ^vbi++++=look
at ^in++++=at
Miss ^npt++++=Miss
Emily ^np++++=Emily
beneath ^in+pl+++=beneath
a ^at++++=a
mass ^nn++++=mass
of ^in++++=of
bought ^vprf+++xvbn+=bought
flowers ^nns+nom+++=flowers,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
crayon ^nn+++??+=crayon
face ^nn++++=face
of ^in++++=of
her ^pp3o+pp3+++=her
father ^npt++++=father
musing ^vwbg+++xvbg+=musing
profoundly ^rb++++=profoundly
above ^jjb++++=above
the ^ati++++=the
bier ^nn++++=bier
and ^cc++++=and
the ^ati++++=the
ladies ^nns++++=ladies
sibilant ^nn+nom+++=sibilant
and ^cc++++=and
macabre ^jj++++=macabre;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
very ^ql+amp+++=very
old ^jj+atrb+++=old
men ^nns++++=men
-- ^--+clp+++=--some
some ^dti++++=EXTRAWORD
in ^in++++=in
their ^pp$+pp3+++=their
brushed ^jj+atrb++xvbn+=brushed
Confederate ^nn+nom+++=Confederate
uniforms ^nns++++=uniforms--on
-- ^--+clp+++=EXTRAWORD
on ^in++++=EXTRAWORD
the ^ati++++=the
porch ^nn++++=porch
and ^cc++++=and
the ^ati++++=the
lawn ^nn++++=lawn,
, ^zz++++=EXTRAWORD
talking ^vbg+++xvbg+=talking
of ^in++++=of
Miss ^npt++++=Miss
Emily ^np++++=Emily
as ^cs+sub+++=as
if ^cs+cnd+++=if
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
contemporary ^nn+nom+++=contemporary
of ^in++++=of
theirs ^pp$$++++=theirs,
, ^zz++++=EXTRAWORD
believing ^vbg+vprv++xvbg+=believing
that ^tht+vcmp+++=that
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
danced ^vprf+++xvbnx+=danced
with ^in++++=with
her ^pp$+pp3+++=her
and ^cc++++=and
courted ^vbd+++xvbn+=courted
