1 ^zz++++=1
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
remarked ^vprf+++xvbn+=remarked
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Pottle ^np++++=Pottle,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
see ^vb+vprv+++=see
why ^wrb+who+whcl++=why
you ^pp2+pp2+++=you
had ^md"++pmd"++=had
to ^md+nec+++=to
have ^vbi++vrb++=have
Paul ^np++++=Paul
Revere ^np++++=Revere's
's ^$++++=EXTRAWORD
Ride ^vb++++=Ride
anyhow ^rb++++=anyhow.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
ride ^vb++++=ride
all ^abn++++=all
the ^ati++++=the
way ^nn++++=way
out ^rp+pl+++=out
here ^rn+pl+++=here
to ^in++++=to
Ohio ^np+++??+=Ohio,
, ^zz++++=EXTRAWORD
did ^vbd+dod+vrb++=did
he ^pp3a+pp3+++=he?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+tht0++=know
he ^pp3a+pp3+++=he
did ^vbd+dod+vrb++=didn't,"
n't ^xnot++not++0=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
replied ^vbd+vpub++xvbnx+=replied,
, ^zz++++=EXTRAWORD
tartly ^rb+cnj+++=tartly,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
want ^vb++++=want
to ^to+vcmp+++=to
put ^vbi++++=put
him ^pp3o+pp3+++=him
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Gulick ^np++++=Gulick
insisted ^vbd+vpub++xvbn+=insisted.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
said ^vbd+vpub+tht0+xvbnx+=said
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
her ^pp$+pp3+++=her
ancestor ^nn++++=ancestor,
, ^zz++++=EXTRAWORD
Elijah ^np++++=Elijah
Gulick ^np+++??+=Gulick,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
lent ^xvbn+++xvbn+=lent
Paul ^np++++=Paul
Revere ^np+++??+=Revere
the ^ati++++=the
horse ^nn++++=horse.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That's
's ^vbz+bez+vrb++0=EXTRAWORD
why ^wrb+who+++=why
I ^pp1a+pp1+++=I
have ^md"++pmd"++=have
to ^md+nec+++=to
have ^vbi++vrb++=have
Paul ^np++++=Paul
Revere ^np+++??+=Revere
stop ^nn++++=stop
in ^in++++=in
the ^ati++++=the
middle ^nn++++=middle
of ^in++++=of
his ^pp$+pp3+++=his
ride ^nn++++=ride
and ^cc++++=and
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
" ^zz++++="Gallant
gallant ^jj+atrb+++=EXTRAWORD
stallion ^nn++++=stallion,
, ^zz++++=EXTRAWORD
swift ^np++++=swift
and ^cc++++=and
noble ^jj++++=noble,
, ^zz++++=EXTRAWORD
Lent ^j+++xvbn+=Lent
me ^pp1o+pp1+++=me
by ^in++++=by
my ^pp$+pp1+++=my
good ^jj+atrb+++=good
friend ^nn++++=friend
Gulick ^np+++??+=Gulick,
, ^zz++++=EXTRAWORD
Patriot ^np+++??+=Patriot,
, ^zz++++=EXTRAWORD
scholar ^nn++++=scholar,
, ^zz++++=EXTRAWORD
king ^npt++++=king
of ^in++++=of
horsemen ^nns++++=horsemen,
, ^zz++++=EXTRAWORD
Speed ^nn++++=Speed
ye ^pp2+pp2+++=ye,
, ^zz++++=EXTRAWORD
speed ^nn++++=speed
ye ^pp2+pp2+++=ye,
, ^zz++++=EXTRAWORD
speed ^nn++++=speed
ye ^pp2+pp2+++=ye
onward ^jjb++++=onward!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Pottle ^np++++=Pottle
groaned ^vbd+++xvbn+=groaned.
. ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
there ^rn+pl+++=there
anything ^pn++++=anything
in ^in++++=in
American ^jj+atrb+++=American
history ^nn++++=history
the ^ati++++=the
Gulicks ^np+++??+=Gulicks
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
have ^vb+hv+vrb++=have
a ^at++++=a
hand ^nn++++=hand
in ^in+strn+++=in?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
Blossom ^vb++++=Blossom,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
horse ^nn++++=horse
of ^in++++=of
the ^ati++++=the
Runkle ^np++++=Runkle's
's ^$++++=EXTRAWORD
is ^vbz+bez+vrb++=is
no ^at++++=no
gallant ^jj+atrb+++=gallant
stallion ^nn++++=stallion.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She's
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
one ^cd1++++=one
Matt ^np++++=Matt
Runkle ^np+++??+=Runkle
uses ^vbz++++=uses
on ^in++++=on
his ^pp$+pp3+++=his
milk ^nn++++=milk
route ^nn++++=route.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
one ^pn++++=one
in ^in++++=in
town ^nn++++=town
knows ^vbz+vprv+++=knows
Agnes ^np++++=Agnes."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
help ^vb++++=help
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Pottle ^np++++=Pottle
wearily ^rb++++=wearily.
. ^zz++++=EXTRAWORD
" ^zz++++="Wendell
wendell ^nn+++??+=EXTRAWORD
Gulick ^np+++??+=Gulick,
, ^zz++++=EXTRAWORD
Jr ^np+++??+=Jr.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
plays ^vbz++++=plays
Paul ^np++++=Paul
Revere ^np+++??+=Revere,
, ^zz++++=EXTRAWORD
insisted ^j+++xvbn+=insisted
on ^in++++=on
having ^xvbg+++xvbg+=having
a ^at++++=a
white ^jj+atrb+++=white
horse ^nn++++=horse,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Agnes ^np++++=Agnes
was ^vbd+bedz+vrb++=was
the ^ati++++=the
only ^rb+down+++=only
one ^cd1++++=one
I ^pp1a+pp1+++=I
could ^md+pos+++=could
get ^vb++++=get."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="They're
they ^pp3a+pp3+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
the ^ati++++=the
insistingest ^jjt+atrb+++=insistingest
people ^nns++++=people
I ^pp1a+pp1+++=I
ever ^rb++++=ever
knew ^vbd+vprv++xvbn+=knew,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
observed ^vbn+vprv++xvbn+=observed
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Pottle ^np++++=Pottle.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
wife ^nn++++=wife
gave ^vbd+++xvbn+=gave
out ^rp+pl+++=out
the ^ati++++=the
saddest ^jjt++++=saddest
sound ^jj++++=sound
in ^in++++=in
the ^ati++++=the
world ^nn++++=world,
, ^zz++++=EXTRAWORD
the ^ati++++=the
short ^jj+atrb+++=short
sob ^nn++++=sob
of ^in++++=of
thwarted ^jj+atrb++xvbn+=thwarted
authorship ^nn+nom+++=authorship.
. ^zz++++=EXTRAWORD
" ^zz++++="They've
they ^pp3a+pp3+++=EXTRAWORD
've ^vb+hv+vrb++0=EXTRAWORD
just ^rb+emph+++=just
about ^in++++=about
ruined ^vbd+++xvbn+=ruined
my ^pp$+pp1+++=my
pageant ^nn+nom+++=pageant,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Mrs.
mrs ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Gulick ^np++++=Gulick
insisted ^vbd+vpub++xvbn+=insisted
on ^in++++=on
having ^xvbg+++xvbg+=having
that ^dt+dem+++=that
battle ^nn++++=battle
between ^in++++=between
the ^ati++++=the
settlers ^nns+nom+++=settlers
and ^cc++++=and
the ^ati++++=the
Indians ^nn++++=Indians
just ^rb+emph+++=just
because ^cs+cos+++=because
a ^at++++=a
great ^jj+atrb+++=great,
, ^zz++++=EXTRAWORD
great ^jj+atrb+++=great
uncle ^nn++++=uncle
of ^in++++=of
hers ^pp$$++++=hers
was ^vbd+bedz+vrb++=was
in ^in++++=in
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
want ^vb++++=want
anything ^pn++++=anything
rough ^jj++++=rough
like ^in++++=like
that ^dt+dem+++=that
in ^in++++=in
my ^pp$+pp1+++=my
pageant ^nn+nom+++=pageant.
. ^zz++++=EXTRAWORD
Besides ^rb+cnj+++=Besides
it ^pp3+it+++=it
happened ^vbd+++xvbn+=happened
in ^in++++=in
the ^ati++++=the
next ^ap++++=next
county ^nn++++=county,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
true ^jj+atrb+++=true
facts ^nns++++=facts
are ^vb+ber+vrb++=are
that ^tht+vcmp+++=that
the ^ati++++=the
Indians ^nn++++=Indians
chased ^vbd+++xvbn+=chased
the ^ati++++=the
settlers ^nns+nom+++=settlers
fourteen ^cd++++=fourteen
miles ^nns++++=miles,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
scalped ^jj+++xvbn+=scalped
three ^cd++++=three
of ^in++++=of
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Of ^in+emph+++=Of
course ^nn+emph"+++=course
it ^pp3+it+++=it
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
do ^vb+do+aux++=do
to ^to++++=to
show ^vbi+vprv+++=show
a ^at++++=a
Gulick ^np+++??+=Gulick
running ^vwbg+++xvbg+=running
from ^in++++=from
an ^at++++=an
Indian ^jj++++=Indian,
, ^zz++++=EXTRAWORD
so ^ql++++=so
she ^pp3a+pp3+++=she
insisted ^vbd+vpub++xvbnx+=insisted
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
change ^nn++++=change
history ^nn++++=history
around ^in++++=around
and ^cc++++=and
make ^vb++++=make
the ^ati++++=the
settlers ^nns+nom+++=settlers
win ^vb++++=win
the ^ati++++=the
battle ^nn++++=battle.
. ^zz++++=EXTRAWORD
None ^pn++++=None
of ^in++++=of
the ^ati++++=the
nice ^jj+atrb+++=nice
young ^jj+atrb+++=young
men ^nns++++=men
were ^vbd+bed+vrb++=were
willing ^jj+pred+++=willing
to ^to+jcmp+++=to
be ^vbi++vrb++=be
Indians ^nn++++=Indians
and ^cc++++=and
be ^vb+be+aux++=be
chased ^vpsv++agls+xvbnx+=chased,
, ^zz++++=EXTRAWORD
so ^ql++++=so
I ^pp1a+pp1+++=I
had ^md"++pmd"++=had
to ^md+nec+++=to
hire ^vb++++=hire
a ^at++++=a
tough ^jj++++=tough
young ^jj+atrb+++=young
fellow ^jjb+atrb+++=fellow
named ^jj+++xvbn+=named
Brannigan ^np+nom++??+=Brannigan--I
-- ^--+clp+++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
believe ^vb+vprv+tht0++=believe
they ^pp3a+pp3+++=they
call ^nn++++=call
him ^pp3o+pp3+++=him
' ^zz++++='Beansy'--and
beansy ^nn+++??+=EXTRAWORD
'--and ^nn+++??+=EXTRAWORD
nine ^cd++++=nine
other ^ap++++=other
young ^jj+atrb+++=young
fellows ^nns++++=fellows
from ^in++++=from
the ^ati++++=the
horseshoe ^nn+++??+=horseshoe
works ^nns++++=works
to ^to++++=to
play ^vbi++++=play
Indian ^jj++++=Indian
at ^rb++++=at
fifty ^cd++++=fifty
cents ^nns++++=cents
apiece ^rb++++=apiece."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Pottle ^np++++=Pottle
looked ^vbd+++xvbn+=looked
anxious ^jj++++=anxious.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+++=know
that ^tht+vcmp+++=that
Beansy ^np+++??+=Beansy
Brannigan ^np+nom++??+=Brannigan,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
that ^dt+dem+++=that
gang ^nn++++=gang
behaving ^vwbg+++xvbg+=behaving?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
pretty ^rb++++=pretty
well ^rb++++=well.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
ten ^cd++++=ten
Indians ^nn++++=Indians
at ^in++++=at
fifty ^cd++++=fifty
cents ^nns++++=cents
an ^at++++=an
Indian ^nn++++=Indian
is ^vbz+bez+vrb++=is
five ^cd++++=five
dollars ^nns++++=dollars,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
c-ca ^nn+++??+=c-can't
n't ^xnot++not++0=EXTRAWORD
afford ^vb++++=afford
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
tearful ^jj+pred+++=tearful
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
" ^zz++++="Already
already ^rb++++=EXTRAWORD
the ^ati++++=the
costumes ^nns++++=costumes
have ^vb+hv+vrb++=have
cost ^nn++++=cost
four ^cd++++=four
hundred ^cd++++=hundred
dollars ^nns++++=dollars
and ^cc++++=and
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We'll
'll ^md+prd+++0=EXTRAWORD
be ^vb+be+vrb++=be
lucky ^jj+pred+++=lucky
to ^to+jcmp+++=to
make ^vbi++++=make
expenses ^nns++++=expenses
if ^cs+cnd+++=if
the ^ati++++=the
Gulicks ^np+++??+=Gulicks
keep ^vb++++=keep
on ^rb+phrv+++=on
putting ^nn++++=putting
in ^in++++=in
expensive ^jj+atrb+++=expensive
scenes ^nns++++=scenes,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
moaned ^vbd+++xvbnx+=moaned.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
busied ^vbd+++xvbnx+=busied
herself ^ppl+pp3+++=herself
with ^in++++=with
the ^ati++++=the
angel ^nn++++=angel's
's ^$++++=EXTRAWORD
wing ^nn++++=wing,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
paused ^vbd+++xvbn+=paused
to ^to++++=to
ask ^vbi++++=ask,
, ^zz++++=EXTRAWORD
" ^zz++++="Ambrose,
ambrose ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
have ^vb+hv+aux++=have
you ^pp2+pp2+++=you
learned ^vbd+vprv+tht0+xvbn+=learned
your ^pp$+pp2+++=your
historical ^jj+atrb+++=historical
epilogue ^nn++++=epilogue?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
For ^in++++=For
answer ^nn++++=answer
he ^pp3a+pp3+++=he
sprang ^vbd+++xvbnx+=sprang
to ^in++++=to
his ^pp$+pp3+++=his
feet ^nns++++=feet,
, ^zz++++=EXTRAWORD
wrapped ^j+++xvbn+=wrapped
his ^pp$+pp3+++=his
cheese ^nn++++=cheese-cloth
- ^zz++++=EXTRAWORD
cloth ^nn++++=EXTRAWORD
toga ^nn+++??+=toga
about ^rb++++=about
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
struck ^j+++xvbn+=struck
a ^at++++=a
Ciceronian ^np+++??+=Ciceronian
attitude ^nn++++=attitude,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vbd+vpub++xvbn+=said
loudly ^rb++++=loudly:
: ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+whq++=EXTRAWORD
am ^vb+bem+aux++=am
I ^pp1a+pp1+++=I,
, ^zz++++=EXTRAWORD
oh ^uh++++=oh
list ^nn++++=list'ning
'ning ^vwbg+++xvbg+0=EXTRAWORD
peoples ^nns++++=peoples?
? ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His'try's
'try's ^vbd+++xvbn+0=EXTRAWORD
spirit ^nn++++=spirit,
, ^zz++++=EXTRAWORD
stern ^jj++++=stern
and ^cc+phrs+++=and
truthful ^jj++++=truthful!
! ^zz++++=EXTRAWORD
Come ^vprf+++xvbn+=Come
I ^pp1a+pp1+++=I
here ^rn+pl+++=here
to ^to++++=to
tell ^vbi++++=tell
you ^pp2+pp2+++=you
fully ^rb+cnj+++=fully,
, ^zz++++=EXTRAWORD
Of ^in++++=Of
our ^pp$+pp1+++=our
Granville ^np++++=Granville's
's ^$++++=EXTRAWORD
thrilling ^jj+atrb+++=thrilling
story ^nn++++=story,
, ^zz++++=EXTRAWORD
How ^wrb+who+++=How
Saul ^np+++??+=Saul
and ^cc++++=and
other ^ap++++=other
noble ^jj+atrb+++=noble
Gulicks ^np+++??+=Gulicks,
, ^zz++++=EXTRAWORD
And ^cc+cls+++=And
a ^ap++++=a
few ^ap"++++=few
who ^whp+rel+subj++=who
shall ^md+prd+++=shall
be ^vb+be+vrb++=be
nameless ^jj+pred+++=nameless,
, ^zz++++=EXTRAWORD
Hewed ^np+++??+=Hewed
a ^at++++=a
city ^nn++++=city
from ^in++++=from
the ^ati++++=the
forests ^nns++++=forests,
, ^zz++++=EXTRAWORD
Blazed ^j+++xvbn+=Blazed
the ^ati++++=the
way ^nn++++=way
for ^in++++=for
civ ^nn+++??+=civ'lization."
'lization." ^nn+++??+=EXTRAWORD
" ^zz++++="Stop,"
stop ^vb++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Pottle ^np++++=Pottle.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
bear ^vb+vprv+++=bear
to ^to+vcmp+++=to
hear ^vbi+vprv+++=hear
another ^dt++++=another
word ^nn++++=word
about ^in++++=about
those ^dt+dem+++=those
Gulicks ^np+++??+=Gulicks.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
know ^vb+vprv+++=know
it ^pp3+it+++=it
well ^rb++++=well
enough ^qlp++++=enough."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
are ^vb+ber+vrb++=are
a ^ap++++=a
few ^ap"++++=few
things ^nns++++=things
I ^pp1a+pp1+++=I
wish ^vb+vprv+tht0++=wish
I ^pp1a+pp1+++=I
could ^md+pos+++=could
have ^vb+hv+aux++=have
put ^vprf+++xvbnx+=put
in ^rb+cnj+++=in,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
remarked ^vprf+++xvbn+=remarked
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Pottle ^np++++=Pottle,
, ^zz++++=EXTRAWORD
wistfully ^rb++++=wistfully.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
tone ^nn++++=tone
made ^vbd+++xvbn+=made
her ^pp$+pp3+++=her
look ^vb++++=look
up ^rb+phrv+++=up
with ^in+ppvb+++=with
quick ^jj+atrb+++=quick
interest ^nn++++=interest.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
mean ^vb+vprv+++=mean?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
inquired ^vbd+++xvbnx+=inquired.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
found ^vbd+vprv++xvbnx+=found
out ^rp+pl+++=out
a ^at++++=a
thing ^nn++++=thing
or ^cc++++=or
two ^cd++++=two,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
replied ^vbd+vpub++xvbnx+=replied,
, ^zz++++=EXTRAWORD
" ^zz++++="when
when ^wrb+who+++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
down ^rp++++=down
at ^rb++++=at
the ^ati++++=the
capital ^nn++++=capital
last ^jj+atrb+++=last
week ^nn++++=week.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
happened ^vbd+++xvbnx+=happened
to ^to+vcmp+++=to
drop ^vbi++++=drop
into ^in++++=into
the ^ati++++=the
state ^nn++++=state
historical ^jj+atrb+++=historical
society ^nn++++=society's
's ^$++++=EXTRAWORD
library ^nn+nom+++=library
and ^cc++++=and
run ^vpsv++agls+xvbn+=run
over ^rb+phrv+++=over
some ^dti++++=some
old ^jj+atrb+++=old
records ^nns++++=records."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
chuckled ^vbd+++xvbnx+=chuckled.
. ^zz++++=EXTRAWORD
" ^zz++++="P.
p ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Bradley ^np+++??+=Bradley
Gulick ^np+++??+=Gulick
told ^vbd+vpub++xvbn+=told
me ^pp1o+pp1+++=me
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
have ^md"++pmd"++=have
to ^md+nec+++=to
go ^vb++++=go
down ^rp++++=down
there ^rn+pl+++=there
to ^to++++=to
get ^vbi++++=get
the ^ati++++=the
facts ^nns++++=facts.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++0=He'd
'd ^md+prd+aux++=EXTRAWORD
give ^vb++++=give
them ^pp3o+pp3+++=them
to ^in++++=to
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
So ^ql++++=So
he ^pp3a+pp3+++=he
did ^vbd+dod+vrb++=did.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
of ^in++++=of
them ^pp3o+pp3+++=them."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Ambrose,
ambrose ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
what ^wdt+who+whq++=what
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
mean ^vb+vprv+++=mean?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
nothing ^pn++++=nothing.
. ^zz++++=EXTRAWORD
All ^abn++++=All
I ^pp1a+pp1+++=I
will ^md+prd+++=will
say ^vb+vpub+++=say
is ^vbz+bez+vrb++=is
this ^dt+pdem+++=this:
: ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
a ^at++++=a
patient ^nn++++=patient
man ^nn++++=man
and ^cc++++=and
can ^md+pos+++=can
be ^vb+be+aux++=be
pestered ^vpsv++agls+xvbnx+=pestered
a ^at++++=a
lot ^nn++++=lot,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
just ^rb+emph+++=just
let ^vb+++xvbn+=let
one ^pn++++=one
of ^in++++=of
these ^dt+dem+++=these
Gulicks ^np+++??+=Gulicks
pester ^vb++++=pester
me ^pp1o+pp1+++=me
a ^rb++++=a
little ^rb"++++=little
too ^ql++++=too
much ^ap++++=much
one ^pn++++=one
of ^in++++=of
these ^dt+dem+++=these
days ^nns++++=days,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
rear ^jjb++++=rear
up ^rp++++=up
on ^in++++=on
my ^pp$+pp1+++=my
hind ^jjb+atrb+++=hind
legs ^nns++++=legs,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
all ^rb++++=all."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
glint ^nn++++=glint
in ^in++++=in
his ^pp$+pp3+++=his
eye ^nn++++=eye,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
saw ^vbd+vprv+tht0+xvbnx+=saw
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="Ambrose,"
ambrose ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="if
if ^cs+cnd+++=EXTRAWORD
you ^pp2+pp2+++=you
do ^vb+do+vrb++=do
anything ^pn++++=anything
to ^to++++=to
spoil ^vbi++++=spoil
my ^pp$+pp1+++=my
pageant ^nn+nom+++=pageant,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
never ^rb++splt++=never
forgive ^vb++++=forgive
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
snorted ^vbd+++xvbnx+=snorted.
. ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
pageant ^nn+nom+++=pageant?
? ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
just ^rb+emph+++=just
as ^ql++++=as
I ^pp1a+pp1+++=I
said ^vbd+vpub+tht0+xvbnx+=said
it ^pp3+it+++=it
would ^md+prd+++=would
be ^vb+be+vrb++=be.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
Pottles ^np+++??+=Pottles
will ^md+prd+++=will
do ^vb+do+vrb++=do
the ^ati++++=the
dirty ^jj+atrb+++=dirty
work ^nn++++=work
and ^cc++++=and
the ^ati++++=the
Gulicks ^np+++??+=Gulicks
will ^md+prd+++=will
grab ^vb++++=grab
the ^ati++++=the
