They ^pp3a+pp3+++=They
him ^pp3o+pp3+++=him
alive ^jj++++=alive
in ^in++++=in
spite ^in"++++=spite
of ^in"++++=of
the ^ati++++=the
prediction ^nn+nom+++=prediction,
, ^zz++++=EXTRAWORD
but ^cs+sub+++=but
that ^cs"++++=that,
, ^zz++++=EXTRAWORD
in ^in++++=in
face ^in"++++=face
of ^in"++++=of
his ^pp$+pp3+++=his
infamous ^jj+atrb+++=infamous
brutality ^nn+nom+++=brutality,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
should ^md+nec+++=should
do ^vb+do+vrb++=do
no ^at++++=no
more ^ql++++=more;
; ^zz++++=EXTRAWORD
that ^dt+dem+++=that
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
chose ^vbd+++xvbnx+=chose
to ^to++++=to
die ^vbi++++=die
and ^cc++++=and
leave ^nn++++=leave
her ^pp3o+pp3+++=her
a ^at++++=a
widow ^nn++++=widow
he ^pp3a+pp3+++=he
might ^md+pos+++=might
die ^vb++++=die
and ^cc++++=and
leave ^nn++++=leave
her ^pp3o+pp3+++=her
a ^at++++=a
widow ^nn++++=widow
for ^in++++=for
all ^abn++++=all
she ^pp3a+pp3+++=she
cared ^vbd+++xvbnx+=cared;
; ^zz++++=EXTRAWORD
in ^rb++++=in
brief ^rb"++++=brief,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
done ^vprf+++xvbnx+=done
with ^in++++=with
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
become ^vprf+++xvbn+=become
relatively ^rb++++=relatively
calm ^jj+atrb+++=calm
Stephen ^np++++=Stephen
addressed ^vbd+++xvbn+=addressed
her ^pp$+pp3+++=her
calmly ^rb+cnj+++=calmly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
even ^rb++++=even
ingratiatingly ^jj++++=ingratiatingly.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
sorry ^uh++++=sorry,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
added ^jj+++xvbn+=added,
, ^zz++++=EXTRAWORD
" ^zz++++="but
but ^cc++++=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+tht0++=know
you ^pp2+pp2+++=you
did ^vbd+dod+aux++=did
say ^vb+vpub+++=say
that ^tht+vcmp+++=that
you ^pp2+pp2+++=you
were ^vbd+bed+aux++=were
hiding ^vbg+++xvbgx+=hiding
nothing ^pn++++=nothing
from ^in++++=from
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Of
of ^in+emph+++=EXTRAWORD
course ^nn+emph"+++=course,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
retorted ^vbd+++xvbnx+=retorted,
, ^zz++++=EXTRAWORD
" ^zz++++="because
because ^cs+cos+++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
arguments ^nns+nom+++=arguments
were ^vbd+bed+vrb++=were
usually ^rb+down+++=usually
on ^in++++=on
this ^dt+dem+++=this
high ^jj+atrb+++=high
plane ^nn++++=plane
of ^in++++=of
logic ^nn++++=logic.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
you ^pp2+pp2+++=you
ought ^md+nec+++=ought
not ^xnot++not++=not
to ^to++++=to
be ^vbi++vrb++=be
so ^ql+emph+++=so
superstitious ^jj++++=superstitious,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Stephen ^np++++=Stephen
proceeded ^vbd+++xvbn+=proceeded.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,"
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
she ^pp3a+pp3+++=she,
, ^zz++++=EXTRAWORD
with ^in++++=with
truth ^nn++++=truth,
, ^zz++++=EXTRAWORD
" ^zz++++="one
one ^cd1++++=EXTRAWORD
never ^rb++++=never
knows ^vbz+vprv+++=knows."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
she ^pp3a+pp3+++=she
wiped ^vbd+++xvbnx+=wiped
away ^rb+phrv+++=away
a ^at++++=a
tear ^nn++++=tear
and ^cc++++=and
showed ^vbd+vprv++xvbn+=showed
the ^ati++++=the
least ^rbt++++=least
hint ^nn++++=hint
of ^in++++=of
an ^at++++=an
inclination ^nn+nom+++=inclination
to ^to+ncmp+++=to
kiss ^vbi++++=kiss
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
anyhow ^rb++++=anyhow
my ^pp$+pp1+++=my
only ^ap+down+++=only
anxiety ^nn++++=anxiety
was ^vbd+bedz+vrb++=was
for ^in++++=for
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
really ^rb+emph+++=really
believe ^vb+vprv+++=believe
what ^wdt+who+whcl++=what
that ^dt+dem+++=that
woman ^nn++++=woman
said ^vbd+vpub++xvbn+=said?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Stephen ^np++++=Stephen
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,"
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
repeated ^vbd+++xvbnx+=repeated,
, ^zz++++=EXTRAWORD
" ^zz++++="one
one ^cd1++++=EXTRAWORD
never ^rb++++=never
knows ^vbz+vprv+++=knows."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Because
because ^cs+cos+++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
do ^vb+do+vrb++=do,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
tell ^vb++++=tell
you ^pp2+pp2+++=you
something ^pn++++=something."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What?"
what ^wdt+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Vera ^np++++=Vera
demanded ^vbd+vsua++xvbn+=demanded.
. ^zz++++=EXTRAWORD
At ^rb++++=At
this ^dt+dem+++=this
juncture ^nn++++=juncture
Stephen ^np++++=Stephen
committed ^vbd+++xvbn+=committed
an ^at++++=an
error ^nn++++=error
of ^in++++=of
tactics ^nns++++=tactics.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
might ^md+pos+++=might
have ^vb+hv+aux++=have
let ^vprf+++xvbnx+=let
her ^pp$+pp3+++=her
continue ^vb++++=continue
in ^in++++=in
the ^ati++++=the
fear ^nn++++=fear
of ^in++++=of
his ^pp$+pp3+++=his
death ^nn++++=death,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
thus ^rb+cnj+++=thus
remained ^vbd+++xvbn+=remained
on ^in++++=on
velvet ^nn++++=velvet
( ^zz++++=(subject
subject ^nn++++=EXTRAWORD
to ^in++++=to
occasional ^jj+atrb+++=occasional
outbreaks ^nns++++=outbreaks)
) ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
rest ^nn++++=rest
of ^in++++=of
his ^pp$+pp3+++=his
life ^nn++++=life.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
he ^pp3a+pp3+++=he
gave ^vbd+++xvbnx+=gave
himself ^ppl+pp3+++=himself
utterly ^rb+amp+++=utterly
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
told ^vbd+vpub++xvbnx+=told
me ^pp1o+pp1+++=me
I ^pp1a+pp1+++=I
should ^md+nec+++=should
live ^vb++++=live
till ^cs+sub+++=till
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
ninety ^cd++++=ninety,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
you ^pp2+pp2+++=you
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+vrb++=be
a ^at++++=a
widow ^nn++++=widow
for ^in++++=for
quite ^abl++++=quite
half ^abn++++=half
a ^at++++=a
century ^nn++++=century,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
you ^pp2+pp2+++=you'll
'll ^md+prd+++0=EXTRAWORD
be ^vb+be+vrb++=be
eighty ^cd++++=eighty
yourself ^ppl+pp2+++=yourself
then ^rn+tm+++=then."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Iv ^np+++??+=IV
Within ^in++++=Within
twenty ^cd++++=twenty-four
- ^zz++++=EXTRAWORD
four ^cd++++=EXTRAWORD
hours ^nns++++=hours
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
at ^rb++++=at
him ^pp3o+pp3+++=him
about ^in++++=about
the ^ati++++=the
balcony ^nn++++=balcony.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
summer ^nn++++=summer
will ^md+prd+++=will
be ^vb+be+vrb++=be
lovely ^jj+pred+++=lovely,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
in ^in++++=in
reply ^nn++++=reply
to ^in++++=to
his ^pp$+pp3+++=his
argument ^nn+nom+++=argument
about ^in++++=about
climate ^nn+nom+++=climate.
. ^zz++++=EXTRAWORD
" ^zz++++="Rubbish,"
rubbish ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
in ^in++++=in
reply ^nn++++=reply
to ^in++++=to
his ^pp$+pp3+++=his
argument ^nn+nom+++=argument
about ^in++++=about
safety ^nn++++=safety.
. ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+++=EXTRAWORD
cares ^vbz++++=cares
for ^in+ppvb+++=for
your ^pp$+pp2+++=your
old ^jj+atrb+++=old
breakfast ^nn++++=breakfast-room?"
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
in ^in++++=in
reply ^nn++++=reply
to ^in++++=to
his ^pp$+pp3+++=his
argument ^nn+nom+++=argument
about ^in++++=about
darkness ^nns+nom+++=darkness
at ^in++++=at
breakfast ^nn++++=breakfast.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=will
have ^vb+hv+aux++=have
trees ^nns++++=trees
planted ^vwbn+++xvbn+=planted
on ^in++++=on
that ^dt+dem+++=that
side ^nn++++=side--big
-- ^--+clp+++=EXTRAWORD
big ^jj+atrb+++=EXTRAWORD
elms ^nns++++=elms,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
in ^in++++=in
reply ^nn++++=reply
to ^in++++=to
his ^pp$+pp3+++=his
argument ^nn+nom+++=argument
about ^in++++=about
the ^ati++++=the
smoke ^nn++++=smoke
of ^in++++=of
the ^ati++++=the
Five ^cd++++=Five
Towns ^nns++++=Towns
spoiling ^vwbg+++xvbg+=spoiling
the ^ati++++=the
view ^nn++++=view.
. ^zz++++=EXTRAWORD
Whereupon ^cs+sub+++=Whereupon
Stephen ^np++++=Stephen
definitely ^rb++++=definitely
and ^cc+phrs+++=and
clearly ^rb++++=clearly
enunciated ^vbd+++xvbn+=enunciated
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
should ^md+nec+++=should
not ^xnot++not++=not
build ^vb++++=build
a ^at++++=a
balcony ^nn++++=balcony.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
you ^pp2+pp2+++=you
must ^md+nec+++=must!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
protested ^vbd+vpub++xvbnx+=protested.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
balcony ^nn++++=balcony
is ^vbz+bez+vrb++=is
quite ^rb++++=quite
impossible ^jj+pred+++=impossible,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Stephen ^np++++=Stephen,
, ^zz++++=EXTRAWORD
with ^in++++=with
his ^pp$+pp3+++=his
firmest ^jjt+atrb+++=firmest
masculinity ^nn+nom+++=masculinity.
. ^zz++++=EXTRAWORD
" ^zz++++="You'll
you ^pp2+pp2+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
see ^vb+vprv+++=see
if ^cs+cnd+++=if
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
impossible ^jj++++=impossible,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
she ^pp3a+pp3+++=she,
, ^zz++++=EXTRAWORD
" ^zz++++="when
when ^wrb+who+++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
that ^dt+dem+++=that
widow ^nn++++=widow."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
curious ^nn++++=curious
may ^md+pos+++=may
be ^vb+be+vrb++=be
interested ^jj+pred+++=interested
to ^to++++=to
know ^vbi+vprv+++=know
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
has ^vbz+hvz+aux++=has
already ^rb++splt++=already
begun ^vprf+++xvbn+=begun
to ^in++++=to
plant ^nn++++=plant
trees ^nns++++=trees.
. ^zz++++=EXTRAWORD
