Being ^vbg+beg++xvbg+=Being
penance ^nn+nom+++=penance
I ^pp1a+pp1+++=I
resolved ^vbd+vsua++xvbnx+=resolved
upon ^in++++=upon
finding ^xvbg+++xvbg+=finding
the ^ati++++=the
same ^ap++++=same
island ^nn++++=island
by ^in++++=by
the ^ati++++=the
aid ^nn++++=aid
of ^in++++=of
the ^ati++++=the
chart ^nn++++=chart,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
to ^in++++=to
that ^dt+dem+++=that
purpose ^nn++++=purpose
sailed ^vbd+++xvbn+=sailed
East ^np+pl+++=East
many ^ap++++=many
days ^nns++++=days,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
South ^np+pl+++=South,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
North ^np+pl+++=North,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
West ^np+pl+++=West
as ^ql++++=as
many ^ap++++=many
other ^ap++++=other
days ^nns++++=days--the
-- ^--+clp+++=EXTRAWORD
the ^ati++++=EXTRAWORD
manner ^nn++++=manner
whereof ^wrb+who+++=whereof
and ^cc++++=and
the ^ati++++=the
latitude ^nn++++=latitude
and ^cc++++=and
longitude ^nn+++??+=longitude
of ^in++++=of
which ^whp+rel+pied++=which
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
not ^xnot++not++=not
burden ^nn++++=burden
the ^ati++++=the
reader ^nn++++=reader
with ^in+strn+++=with,
, ^zz++++=EXTRAWORD
holding ^vbg+vprv++xvbg+=holding
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
as ^in++++=as
a ^at++++=a
plain ^nn++++=plain,
, ^zz++++=EXTRAWORD
blunt ^np++++=blunt
man ^nn++++=man,
, ^zz++++=EXTRAWORD
mere ^jjb++++=mere
padding ^jj+++xvbg+=padding
and ^cc++++=and
impertinence ^nn+nom+++=impertinence
to ^to++++=to
fill ^vbi++++=fill
out ^rp+pl+++=out
my ^pp$+pp1+++=my
narrative ^nn++++=narrative,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
helpeth ^vbz++++=helpeth
not ^xnot++not++=not
the ^ati++++=the
general ^jj+atrb+++=general
reader ^nn++++=reader.
. ^zz++++=EXTRAWORD
So ^rb+cnj+++=So,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
we ^pp1a+pp1+++=we
sighted ^vbd+++xvbn+=sighted
the ^ati++++=the
Island ^nn++++=Island,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
be ^vbi++vrb++=be
swarming ^jj+pred+++=swarming
with ^in++++=with
savages ^nns+nom+++=savages,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
ordered ^vbd+vsua++xvbnx+=ordered
the ^ati++++=the
masts ^nns+++??+=masts
to ^to++++=to
be ^vbi+vbi+aux++=be
stripped ^vpsv++agls+xvbnx+=stripped,
, ^zz++++=EXTRAWORD
save ^vb++++=save
but ^in++++=but
for ^in"++++=for
a ^at++++=a
single ^jj+atrb+++=single
sail ^nn++++=sail
which ^whp+rel+subj++=which
hung ^vbd+++xvbn+=hung
sadly ^rb++++=sadly
and ^cc++++=and
distractedly ^jj++++=distractedly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
otherwise ^rb+cnj+++=otherwise
put ^vb+++xvbn+=put
the ^ati++++=the
ship ^nn++++=ship
into ^in++++=into
the ^ati++++=the
likeness ^nns+nom+++=likeness
of ^in++++=of
a ^at++++=a
forlorn ^jj+atrb+++=forlorn
wreck ^nn++++=wreck,
, ^zz++++=EXTRAWORD
clapping ^vbg+++xvbg+=clapping
the ^ati++++=the
men ^nns++++=men,
, ^zz++++=EXTRAWORD
save ^vb++++=save
one ^cd1++++=one
or ^cc++++=or
two ^cd++++=two,
, ^zz++++=EXTRAWORD
under ^in++++=under
hatches ^nns++++=hatches.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=did
to ^to++++=to
prevent ^vbi++++=prevent
the ^ati++++=the
shedding ^jj+++xvbg+=shedding
of ^in++++=of
precious ^jj+atrb+++=precious
blood ^nn++++=blood,
, ^zz++++=EXTRAWORD
knowing ^vbg+vprv++xvbg+=knowing
full ^jj++++=full
well ^rb++++=well
that ^cs+sub+++=that
the ^ati++++=the
ignorant ^jj+atrb+++=ignorant
savages ^nns+nom+++=savages,
, ^zz++++=EXTRAWORD
believing ^vbg+vprv++xvbg+=believing
the ^ati++++=the
ship ^nn++++=ship
in ^in++++=in
sore ^jj+atrb+++=sore
distress ^nns+nom+++=distress,
, ^zz++++=EXTRAWORD
would ^md+prd+++=would
swim ^vb++++=swim
off ^in+pl+++=off
to ^in++++=to
her ^pp$+pp3+++=her
with ^in++++=with
provisions ^nns++++=provisions
and ^cc++++=and
fruit ^nn++++=fruit,
, ^zz++++=EXTRAWORD
bearing ^vbg+++xvbg+=bearing
no ^at++++=no
arms ^nns++++=arms.
. ^zz++++=EXTRAWORD
Which ^whp+who+++=Which
they ^pp3a+pp3+++=they
did ^vbd+dod+vrb++=did,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
we ^pp1a+pp1+++=we,
, ^zz++++=EXTRAWORD
as ^ql++++=as
fast ^rb++++=fast
as ^ql++++=as
they ^pp3a+pp3+++=they
clomb ^vb+++??+=clomb
the ^ati++++=the
sides ^nns++++=sides,
, ^zz++++=EXTRAWORD
despatched ^j+++xvbn+=despatched
them ^pp3o+pp3+++=them
at ^rb++++=at
leisure ^nn++++=leisure,
, ^zz++++=EXTRAWORD
without ^in++++=without
unseemly ^jj+atrb+++=unseemly
outcry ^nn++++=outcry
or ^cc++++=or
alarms ^nns++++=alarms.
. ^zz++++=EXTRAWORD
Having ^vbg+hvg++xvbg+=Having
thus ^rb+cnj+++=thus
disposed ^jj+++xvbn+=disposed
of ^in+ppvb+++=of
the ^ati++++=the
most ^ql+emph+++=most
adventurous ^jj++++=adventurous,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
landed ^vbd+++xvbn+=landed
and ^cc+phrs+++=and
took ^vbd+++xvbn+=took
possession ^nn++++=possession
of ^in++++=of
the ^ati++++=the
island ^nn++++=island,
, ^zz++++=EXTRAWORD
finding ^vbg+++xvbg+=finding
thereon ^rb++++=thereon
many ^ap++++=many
kegs ^nns++++=kegs
of ^in++++=of
carbuncles ^nns+++??+=carbuncles
and ^cc++++=and
rubies ^nns++++=rubies
and ^cc++++=and
pieces ^nns++++=pieces
of ^in++++=of
eight ^cd++++=eight--the
-- ^--+clp+++=EXTRAWORD
the ^ati++++=EXTRAWORD
treasure ^nn++++=treasure
store ^nn++++=store
of ^in++++=of
those ^dt+dem+++=those
lawless ^jj+atrb+++=lawless
pirates ^nns+nom+++=pirates
who ^whp+rel+obj++=who
infest ^jjt++++=infest
the ^ati++++=the
seas ^nns++++=seas,
, ^zz++++=EXTRAWORD
having ^vbg+hvg++xvbg+=having
no ^at++++=no
colour ^nn++++=colour
of ^in++++=of
war ^nn++++=war
or ^cc++++=or
teaching ^nvbg+++xvbg+=teaching
of ^in++++=of
civilisation ^nn+nom+++=civilisation
to ^in++++=to
atone ^nn++++=atone
for ^in++++=for
their ^pp$+pp3+++=their
horrid ^jj+atrb+++=horrid
deeds ^nns++++=deeds.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
discovered ^vbd+vprv++xvbnx+=discovered
also ^rb+cnj+++=also,
, ^zz++++=EXTRAWORD
by ^in++++=by
an ^at++++=an
omission ^nn++++=omission
in ^in++++=in
the ^ati++++=the
chart ^nn++++=chart,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
this ^dt+pdem+++=this
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
the ^ati++++=the
Island ^nn++++=Island
wot ^wpr++++=wot
of ^in++++=of
by ^in++++=by
the ^ati++++=the
good ^jj+atrb+++=good
and ^cc+phrs+++=and
aged ^jj+atrb+++=aged
Devonshire ^np++++=Devonshire
divine ^jj++++=divine--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
so ^ql++++=so
we ^pp1a+pp1+++=we
eased ^vbd+++xvbn+=eased
our ^pp$+pp1+++=our
consciences ^nns+nom+++=consciences
of ^in++++=of
accounting ^xvbg+++xvbg+=accounting
for ^in++++=for
the ^ati++++=the
treasure ^nn++++=treasure
to ^in++++=to
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
then ^rn+tm+++=then
sailed ^vbd+++xvbn+=sailed
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
arriving ^vbg+++xvbg+=arriving
after ^in++++=after
many ^ap++++=many
years ^nns++++=years'
' ^zz++++=EXTRAWORD
absence ^nn+nom+++=absence
at ^in++++=at
the ^ati++++=the
Port ^nn++++=Port
of ^in++++=of
Bristol ^np++++=Bristol
in ^in++++=in
Merrie ^np+++??+=Merrie
England ^np++++=England,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
I ^pp1a+pp1+++=I
took ^vbd+++xvbnx+=took
leave ^nn++++=leave
of ^in++++=of
the ^ati++++=the
" ^zz++++="Jolly
jolly ^jj+atrb+++=EXTRAWORD
Roger ^np++++=Roger,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
that ^dt+dem+++=that
being ^jj+++xvbg+=being
the ^ati++++=the
name ^nn++++=name
of ^in++++=of
my ^pp$+pp1+++=my
ship ^nn++++=ship;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^at++++=a
strange ^jj+atrb+++=strange
conceit ^nn++++=conceit
of ^in++++=of
seamen ^nns++++=seamen
in ^in++++=in
after ^cs+sub+++=after
years ^nns++++=years
ever ^rb++++=ever
to ^to++++=to
call ^vbi++++=call
the ^ati++++=the
device ^nn++++=device
of ^in++++=of
my ^pp$+pp1+++=my
Flag ^nn++++=FLAG--to
-- ^--+clp+++=EXTRAWORD
to ^in++++=EXTRAWORD
wit ^nn++++=wit,
, ^zz++++=EXTRAWORD
a ^at++++=a
skull ^nn++++=skull
and ^cc++++=and
bones ^nns++++=bones
made ^vbd+++xvbn+=made
in ^in++++=in
the ^ati++++=the
sign ^nn++++=sign
of ^in++++=of
a ^at++++=a
Cross ^jj++++=Cross--by
-- ^--+clp+++=EXTRAWORD
by ^in++++=EXTRAWORD
the ^ati++++=the
Name ^nn++++=NAME
my ^pp$+pp1+++=my
ship ^nn++++=ship
bore ^vbd+++xvbn+=bore,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
only ^rb+down+splt++=only
corrected ^vprf+++xvbnx+=corrected
the ^ati++++=the
misuse ^nn++++=misuse
of ^in++++=of
history ^nn++++=history
by ^in++++=by
lying ^xvbg+++xvbg+=lying
knaves ^nns++++=knaves,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
be ^vb+be+vrb++=be
content ^nn++++=content
with ^in++++=with
this ^dt+dem+++=this
writing ^nvbg+++xvbg+=writing.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
alas ^uh++++=alas!
! ^zz++++=EXTRAWORD
such ^abl++++=such
are ^vb+ber+vrb++=are
the ^ati++++=the
uncertainties ^nns++++=uncertainties
of ^in++++=of
time ^nn++++=time;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
found ^vbd+vprv+tht0+xvbnx+=found
my ^pp$+pp1+++=my
good ^jj+atrb+++=good
Lord ^npt++++=Lord
of ^in++++=of
Southampton ^np++++=Southampton
dead ^jj++++=dead
and ^cc++++=and
most ^ap+emph+++=most
of ^in++++=of
his ^pp$+pp3+++=his
friends ^nns++++=friends
beheaded ^vwbn+++xvbn+=beheaded,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
blessed ^jj+atrb++xvbn+=blessed
King ^nn++++=King
James ^np++++=James
of ^in++++=of
Scotland ^np++++=Scotland--if
-- ^--+clp+++=EXTRAWORD
if ^cs+cnd+++=EXTRAWORD
I ^pp1a+pp1+++=I
mistake ^nn++++=mistake
not ^xnot++not++=not,
, ^zz++++=EXTRAWORD
for ^in++++=for
these ^dt+pdem+++=these
also ^rb++++=also
be ^vb+be+vrb++=be
the ^ati++++=the
uncertainties ^nns++++=uncertainties
of ^in++++=of
time ^nn++++=time--on
-- ^--+clp+++=EXTRAWORD
on ^in++++=EXTRAWORD
the ^ati++++=the
throne ^nn++++=throne.
. ^zz++++=EXTRAWORD
In ^in++++=In
due ^jj+atrb+++=due
time ^nn++++=time
I ^pp1a+pp1+++=I
married ^vbd+++xvbnx+=married
Mistress ^nns+nom+++=Mistress
Marian ^np+++??+=Marian
Straitways ^np+++??+=Straitways.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
might ^md+pos+++=might
have ^vb+hv+aux++=have
told ^vprf+++xvbnx+=told
more ^rbr++++=more
of ^in++++=of
trifling ^jj++++=trifling,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
how ^wrb+who+++=how
she ^pp3a+pp3+++=she
fared ^vbd+++xvbnx+=fared,
, ^zz++++=EXTRAWORD
poor ^jj+atrb+++=poor
wench ^nn+++??+=wench!
! ^zz++++=EXTRAWORD
in ^in++++=in
mine ^nn++++=mine
absence ^nn+nom+++=absence,
, ^zz++++=EXTRAWORD
even ^rb++++=even
to ^in++++=to
the ^ati++++=the
following ^jj+++xvbg+=following
of ^in++++=of
me ^pp1o+pp1+++=me
in ^in++++=in
another ^dt++++=another
ship ^nn++++=ship,
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
shipboy ^nn+++??+=shipboy's
's ^$++++=EXTRAWORD
disguise ^nn++++=disguise,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
how ^wrb+who+++=how
I ^pp1a+pp1+++=I
rescued ^vbd+++xvbnx+=rescued
her ^pp$+pp3+++=her
from ^in++++=from
a ^at++++=a
scheming ^jj+atrb++xvbg+=scheming
Pagan ^jj+atrb+++=Pagan
villain ^nn++++=villain;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but,
, ^zz++++=EXTRAWORD
as ^in++++=as
a ^at++++=a
plain ^nn++++=plain,
, ^zz++++=EXTRAWORD
blunt ^np++++=blunt
man ^nn++++=man,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
no ^at++++=no
hand ^nn++++=hand
at ^in++++=at
the ^ati++++=the
weaving ^nn++++=weaving
of ^in++++=of
puling ^nn++++=puling
love ^nn++++=love
tales ^nns++++=tales
and ^cc++++=and
such ^abl++++=such
trifling ^jj+atrb+++=trifling
diversions ^nns++++=diversions
for ^in++++=for
lovesick ^nn+++??+=lovesick
mayds ^nns+++??+=mayds
and ^cc++++=and
their ^pp$+pp3+++=their
puny ^jj+atrb+++=puny
gallants ^nns+nom+++=gallants--having
-- ^--+clp+++=EXTRAWORD
having ^vbg+hvg++xvbg+=EXTRAWORD
only ^rb+down+++=only
consideration ^nn+nom+++=consideration
for ^in++++=for
men ^nns++++=men
and ^cc++++=and
their ^pp$+pp3+++=their
deeds ^nns++++=deeds,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
here ^rn+pl+splt++=here
set ^vprf+++xvbnx+=set
down ^rb+phrv+++=down
bluntly ^rb++++=bluntly
and ^cc+phrs+++=and
even ^rb++++=even
at ^rb++++=at
mine ^pp$$++++=mine
advanced ^vbd+vsua+tht0+xvbn+=advanced
years ^nns++++=years
am ^vb+bem+vrb++=am
ready ^jj+pred+++=ready
to ^to+jcmp+++=to
maintain ^vbi+vpub+++=maintain
with ^in++++=with
the ^ati++++=the
hand ^nn++++=hand
that ^tht+rel+subj++=that
set ^vpsv++agls+xvbn+=set
it ^pp3+it+++=it
down ^rp++++=down.
. ^zz++++=EXTRAWORD
