Many ^ap++++=Many
though ^cs+sub+++=though
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was--in
-- ^--+clp+++=EXTRAWORD
in ^in++++=EXTRAWORD
the ^ati++++=the
interest ^nn++++=interest
of ^in++++=of
reform ^nn++++=reform,
, ^zz++++=EXTRAWORD
Freckles ^np+++??+=Freckles
would ^md+prd+++=would
have ^md"++pmd"++=have
to ^md+nec+++=to
go ^vb++++=go.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
very ^ql+amp+++=very
innocent ^jj+atrb+++=innocent
looking ^jj+atrb++xvbg+=looking
boy ^nn++++=boy
who ^whp+rel+subj++=who
stood ^vbd+++xvbn+=stood
before ^cs+sub+++=before
him ^pp3o+pp3+++=him
and ^cc++++=and
looked ^vbd+++xvbn+=looked
inquiringly ^rb++++=inquiringly
into ^in++++=into
his ^pp$+pp3+++=his
face ^nn++++=face.
. ^zz++++=EXTRAWORD
" ^zz++++="William,"
william ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
began ^vbd+++xvbn+=began
the ^ati++++=the
Governor ^nn++++=Governor--Freckles
-- ^--+clp+++=EXTRAWORD
freckles ^nns+++??+=EXTRAWORD
was ^vbd+bedz+vrb++=was
pained ^jj+pred+++=pained
at ^rb++++=at
first ^rb"++++=first,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
remembered ^vbd+vprv++xvbn+=remembered
that ^tht+vcmp+++=that
officially ^rb++++=officially
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
William ^np++++=William--"this
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
this ^dt+dem+++=EXTRAWORD
gentleman ^nn+nom+++=gentleman
has ^vbz+hvz+aux++=has
made ^vprf+++xvbnx+=made
a ^at++++=a
very ^ql+amp+++=very
serious ^jj+atrb+++=serious
charge ^nn++++=charge
against ^in++++=against
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Freckles ^np+++??+=Freckles
looked ^vbd+++xvbn+=looked
at ^rb++++=at
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Ludlow ^np++++=Ludlow
in ^in++++=in
a ^at++++=a
hurt ^nn+++xvbn+=hurt
way ^nn++++=way,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
waited ^vpsv++agls+xvbn+=waited
for ^in++++=for
the ^ati++++=the
Governor ^nn++++=Governor
to ^to++++=to
proceed ^vbi++++=proceed.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
says ^vbz+vpub+++=says,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
went ^vbd+++xvbn+=went
on ^in++++=on
the ^ati++++=the
chief ^jjb+atrb+++=chief
executive ^nn++++=executive,
, ^zz++++=EXTRAWORD
" ^zz++++="that
that ^dt+dem+++=EXTRAWORD
you ^pp2+pp2+++=you
deliberately ^rb++++=deliberately
took ^vbd+++xvbn+=took
him ^pp3o+pp3+++=him
to ^in++++=to
the ^ati++++=the
top ^nn++++=top
of ^in++++=of
the ^ati++++=the
building ^jj+++xvbg+=building
and ^cc++++=and
wilfully ^rb++++=wilfully
left ^jj+++xvbn+=left
him ^pp3o+pp3+++=him
there ^rn+pl+++=there
a ^at++++=a
prisoner ^nn+nom+++=prisoner
all ^rb++++=all
afternoon ^nn++++=afternoon.
. ^zz++++=EXTRAWORD
Did ^vbd+dod+aux++=Did
you ^pp2+pp2+++=you
do ^vb+do+vrb++=do
that ^dt+pdem+++=that?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
sir ^npt++++=sir,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
burst ^vbd+++xvbn+=burst
forth ^np++++=forth
Freckles ^np+++??+=Freckles,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
did ^vbd+dod+vrb++=did
the ^ati++++=the
very ^ql+amp+++=very
best ^jjt++++=best
I ^pp1a+pp1+++=I
could ^md+pos+++=could
to ^to++++=to
save ^vbi++++=save
his ^pp$+pp3+++=his
life ^nn++++=life!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
willing ^jj+pred+++=willing
to ^to+jcmp+++=to
sacrifice ^vbi++++=sacrifice
mine ^nn++++=mine
for ^in++++=for
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I--"
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
little ^jj+atrb+++=little
liar ^nn++++=liar!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
broke ^vbd+++xvbn+=broke
in ^rb+phrv+++=in
Ludlow ^np+++??+=Ludlow.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Governor ^npt++++=Governor
held ^vbd+vprv++xvbn+=held
up ^rp++++=up
his ^pp$+pp3+++=his
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
had ^vb+hv+vrb++=had
your ^pp$+pp2+++=your
chance ^nn++++=chance.
. ^zz++++=EXTRAWORD
Let ^j+++xvbn+=Let
him ^pp3o+pp3+++=him
have ^vb+hv+vrb++=have
his ^pp$+pp3+++=his."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
see ^vb+vprv+++=see,
, ^zz++++=EXTRAWORD
Governor ^npt++++=Governor,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
began ^vbd+++xvbn+=began
Freckles ^np+++??+=Freckles,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
anxious ^jj++++=anxious
to ^to+jcmp+++=to
set ^vbi++++=set
right ^rb++++=right
a ^at++++=a
great ^jj++++=great
wrong ^jj++++=wrong
which ^whp+who+++=which
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
done ^vpsv++agls+xvbnx+=done
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
" ^zz++++="the
the ^ati++++=EXTRAWORD
car ^nn++++=car
is ^vbz+bez+aux++=is
acting ^vbg+++xvbgx+=acting
bad ^jj++++=bad.
. ^zz++++=EXTRAWORD
The ^ati++++=The
engineer ^nn+nom+++=engineer
said ^vbd+vpub++xvbn+=said
only ^rb+down+++=only
this ^dt+dem+++=this
morning ^nn++++=morning
it ^pp3+it+++=it
needed ^vbd+++xvbn+=needed
a ^at++++=a
going ^nn++++=going
over ^in+strn+++=over.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
it ^pp3+it+++=it
took ^vbd+++xvbn+=took
that ^cs+sub+++=that
awful ^jj++++=awful
shoot ^vb++++=shoot,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
lost ^vbd+++xvbnx+=lost
control ^nn++++=control
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Maybe ^rb+hdg+++=Maybe
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
to ^to++++=to
be ^vbi+vbi+aux++=be
discharged ^vpsv++agls+xvbnx+=discharged
for ^in++++=for
losing ^xvbg+++xvbg+=losing
control ^nn++++=control
of ^in++++=of
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
not" ^nn+++??+=not"--Freckles
-- ^--+clp+++=EXTRAWORD
freckles ^vbz+++??+=EXTRAWORD
sniffled ^vbd+++xvbn+=sniffled
pathetically ^rb++++=pathetically---"but
-- ^--+clp+++=EXTRAWORD
- ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
but ^cc++++=EXTRAWORD
not ^xnot++not++=not
for ^in++++=for
anything ^pn++++=anything
like ^in++++=like
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
says ^vbz+vpub+tht0++=says
I ^pp1a+pp1+++=I
done ^vbd+++xvbnx+=done.
. ^zz++++=EXTRAWORD
Why ^wrb+who+++=Why
Governor ^nn++++=Governor,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
ramming ^jj+++xvbg+=ramming
his ^pp$+pp3+++=his
knuckles ^nns++++=knuckles
into ^in++++=into
his ^pp$+pp3+++=his
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
got ^vprf+++xvbn+=got
nothing ^pn++++=nothing
against ^in++++=against
him ^pp3o+pp3+++=him!
! ^zz++++=EXTRAWORD
What ^wdt+who+whq++0=What'd
'd ^md+prd+aux++=EXTRAWORD
I ^pp1a+pp1+++=I
take ^vb++++=take
him ^pp3o+pp3+++=him
to ^in++++=to
the ^ati++++=the
attic ^nn++++=attic
for ^in+strn+++=for?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Of
of ^in+emph+++=EXTRAWORD
course ^nn+emph"+++=course
not ^xnot++not++=not
for ^in++++=for
money ^nn++++=money,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
sneered ^vbd+++xvbn+=sneered
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Ludlow ^np++++=Ludlow.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Governor ^npt++++=Governor
turned ^vbd+++xvbn+=turned
on ^rb+phrv+++=on
him ^pp3o+pp3+++=him
sharply ^rb++++=sharply.
. ^zz++++=EXTRAWORD
" ^zz++++="When
when ^wrb+who+++=EXTRAWORD
you ^pp2+pp2+++=you
can ^md+pos+++=can
bring ^vb++++=bring
any ^dti++++=any
proof ^nn++++=proof
of ^in++++=of
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
be ^vb+be+vrb++=be
ready ^jj+pred+++=ready
to ^to+jcmp+++=to
hear ^vbi+vprv+tht0++=hear
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Until ^cs+sub+++=Until
you ^pp2+pp2+++=you
can ^md+pos+++=can,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you'd
'd ^md"+hvd+pmd"++0=EXTRAWORD
better ^md++++=better
leave ^vb++++=leave
it ^pp3+it+++=it
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
question ^nn+nom+++=question."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Strange
strange ^jj++++=EXTRAWORD
it ^pp3+it+++=it
should ^md+nec+++=should
have ^vb+hv+aux++=have
happened ^vprf+++xvbnx+=happened
this ^dt+dem+++=this
very ^ap+amp+++=very
afternoon ^nn++++=afternoon,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
put ^vbd+++xvbn+=put
in ^rb+phrv+++=in
the ^ati++++=the
eminent ^jj+atrb+++=eminent
lobbyist ^nn+nom+++=lobbyist.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Governor ^npt++++=Governor
looked ^vbd+++xvbn+=looked
at ^rb++++=at
him ^pp3o+pp3+++=him
with ^in++++=with
open ^nn++++=open
countenance ^nn+nom+++=countenance.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
were ^vbd+bed+vrb++=were
especially ^rb++++=especially
interested ^jj+pred+++=interested
in ^in++++=in
something ^pn++++=something
this ^dt+dem+++=this
afternoon ^nn++++=afternoon?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
you ^pp2+pp2+++=you
told ^vbd+vpub++xvbn+=told
me ^pp1o+pp1+++=me
you ^pp2+pp2+++=you
had ^vb+hv+vrb++=had
no ^at++++=no
vital ^jj+atrb+++=vital
interest ^nn++++=interest
here ^rn+pl+++=here
this ^dt+dem+++=this
session ^nn++++=session."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
nothing ^pn++++=nothing
to ^to++++=to
be ^vbi+vbi+aux++=be
said ^vpsv++agls+xvbnx+=said.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Ludlow ^np++++=Ludlow
said ^vbd+vpub++xvbn+=said
nothing ^pn++++=nothing.
. ^zz++++=EXTRAWORD
" ^zz++++="Now,
now ^rn+tm+++=EXTRAWORD
, ^zz++++=EXTRAWORD
William ^np++++=William,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
pursued ^vwbn+++xvbn+=pursued
the ^ati++++=the
Governor ^nn++++=Governor,
, ^zz++++=EXTRAWORD
fearful ^jj++++=fearful
in ^in++++=in
his ^pp$+pp3+++=his
heart ^nn++++=heart
that ^tht+rel+obj++=that
this ^dt+pdem+++=this
would ^md+prd+++=would
be ^vb+be+vrb++=be
Freckles ^np+++??+=Freckles'
' ^zz++++=EXTRAWORD
undoing ^nn++++=undoing,
, ^zz++++=EXTRAWORD
" ^zz++++="why
why ^wrb+who+whq++=EXTRAWORD
did ^vbd+dod+vrb++=did
you ^pp2+pp2+++=you
close ^vb++++=close
the ^ati++++=the
door ^nn++++=door
of ^in++++=of
the ^ati++++=the
shaft ^nn++++=shaft
before ^cs+sub+++=before
you ^pp2+pp2+++=you
started ^vbd+++xvbn+=started
down ^rp++++=down?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
see ^vb+vprv+++=see,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
began ^vbd+++xvbn+=began
Freckles ^np+++??+=Freckles,
, ^zz++++=EXTRAWORD
still ^rb+atrb+++=still
tremulously ^jj++++=tremulously,
, ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
so ^ql+emph+++=so
used ^vpsv++++=used
to ^in++++=to
closin ^nn+++??+=closin'
' ^zz++++=EXTRAWORD
doors ^nns++++=doors.
. ^zz++++=EXTRAWORD
Closin ^np+++??+=Closin'
' ^zz++++=EXTRAWORD
doors ^nns++++=doors
has ^vbz+hvz+aux++=has
become ^vprf+++xvbn+=become
a ^at++++=a
kind ^rb++++=kind
of ^rb"++++=of
second ^od++++=second
nature ^nn++++=nature
with ^in++++=with
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
been ^vprf+ben+aux+xvbnx+=been
told ^vpsv++agls+xvbnx+=told
about ^in++++=about
it ^pp3+it+++=it
so ^rb++++=so
many ^ap++++=many
times ^nns++++=times.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
up ^rp++++=up
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
losin ^nn+++??+=losin'
' ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
life ^nn++++=life,
, ^zz++++=EXTRAWORD
still ^rb++++=still
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
neglect ^vb++++=neglect
my ^pp$+pp1+++=my
duty ^nn++++=duty."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
Governor ^npt++++=Governor
put ^vbd+++xvbn+=put
his ^pp$+pp3+++=his
hand ^nn++++=hand
to ^in++++=to
his ^pp$+pp3+++=his
mouth ^nn++++=mouth
and ^cc++++=and
coughed ^vbd+++xvbn+=coughed.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc+cls+++=EXTRAWORD
why ^wrb+who+++=why,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
more ^ql++++=more
secure ^vb++++=secure
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
for ^in++++=for
a ^at++++=a
boy ^nn++++=boy
who ^whp+rel+subj++=who
could ^md+pos+++=could
get ^vb++++=get
out ^rb+phrv+++=out
of ^in++++=of
that ^dt+pdem+++=that
could ^md+pos+++=could
get ^vb++++=get
out ^rb+phrv+++=out
of ^in++++=of
anything ^pn++++=anything,
, ^zz++++=EXTRAWORD
" ^zz++++="why
why ^wrb+who+whq++=EXTRAWORD
was ^vbd+bedz+vrb++=was
it ^pp3+it+++=it
you ^pp2+pp2+++=you
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
make ^vb++++=make
some ^dti++++=some
immediate ^jj+atrb+++=immediate
effort ^nn++++=effort
to ^to+ncmp+++=to
get ^vbi++++=get
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Ludlow ^np++++=Ludlow
down ^in+strn+++=down?
? ^zz++++=EXTRAWORD
Why ^wrb+who+whq++=Why
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
notify ^vb++++=notify
someone ^pn++++=someone,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
do ^vb+do+vrb++=do
something ^pn++++=something
about ^in++++=about
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why,
why ^wrb+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
supposed ^vbd+++xvbnx+=supposed,
, ^zz++++=EXTRAWORD
of ^in+emph+++=of
course ^nn+emph"+++=course,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
walked ^vbd+++xvbnx+=walked
down ^rp++++=down
by ^in++++=by
the ^ati++++=the
stairs ^nns++++=stairs,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
Freckles ^np+++??+=Freckles.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
never ^rb++++=never
dreamed ^vbd+vprv+tht0+xvbn+=dreamed
he ^pp3a+pp3+++0=he'd
'd ^md+prd+aux++=EXTRAWORD
want ^vb++++=want
to ^to+vcmp+++=to
trust ^vbi+vprv+++=trust
the ^ati++++=the
elevator ^nn++++=elevator
after ^cs+sub+++=after
the ^ati++++=the
way ^nn++++=way
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
acted ^vprf+++xvbnx+=acted."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
door ^nn++++=door
was ^vbd+bedz+aux++=was
locked ^vpsv++agls+xvbnx+=locked,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
snarled ^vbd+++xvbn+=snarled
the ^ati++++=the
eminent ^jj+atrb+++=eminent
lobbyist ^nn+nom+++=lobbyist.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
see ^vb+vprv+++=see,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+tht0++=know
that ^tht+vcmp+++=that,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
explained ^vbd+vpub++xvbn+=explained
Freckles ^np+++??+=Freckles
expansively ^jj++++=expansively.
. ^zz++++=EXTRAWORD
" ^zz++++="Late
late ^jj++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
afternoon ^nn++++=afternoon
I ^pp1a+pp1+++=I
took ^vbd+++xvbnx+=took
a ^at++++=a
run ^nn+++xvbn+=run
up ^rp++++=up
just ^rb+emph+++=just
to ^in++++=to
test ^nn++++=test
the ^ati++++=the
car ^nn++++=car--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
there ^ex+pex+++=there
you ^pp2+pp2+++=you
were ^vbd+bed+vrb++=were!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
never ^rb++++=never
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
surprised ^jj+++xvbn+=surprised
in ^in++++=in
my ^pp$+pp1+++=my
life ^nn++++=life.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
supposed ^vbd+++xvbnx+=supposed,
, ^zz++++=EXTRAWORD
of ^in+emph+++=of
course ^nn+emph"+++=course,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
you ^pp2+pp2+++=you'd
'd ^vbd+hvd+aux++0=EXTRAWORD
spent ^vprf+++xvbnx+=spent
the ^ati++++=the
afternoon ^nn++++=afternoon
in ^in++++=in
the ^ati++++=the
Senate ^np++++=Senate,
, ^zz++++=EXTRAWORD
along ^in++++=along
with ^in"++++=with
everybody ^pn++++=everybody
else ^rb+cnj+++=else."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Once ^rb+tm+++=Once
more ^rbr++++=more
the ^ati++++=the
Governor ^npt++++=Governor
put ^vbd+++xvbn+=put
his ^pp$+pp3+++=his
hand ^nn++++=hand
to ^in++++=to
his ^pp$+pp3+++=his
mouth ^nn++++=mouth.
. ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
case ^nn++++=case
will ^md+prd+++=will
come ^vprf+++xvbn+=come
before ^in++++=before
the ^ati++++=the
executive ^jj+atrb+++=executive
council ^nn++++=council
at ^in++++=at
its ^pp$+it+++=its
next ^ap++++=next
meeting ^nvbg+++xvbg+=meeting,
, ^zz++++=EXTRAWORD
William ^np++++=William.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
if ^cs+cnd+++=if
anything ^pn++++=anything
like ^in++++=like
this ^dt+pdem+++=this
should ^md+nec+++=should
happen ^vb+++??+=happen
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
will ^md+prd+++=will
be ^vb+be+aux++=be
discharged ^vpsv++agls+xvbnx+=discharged
on ^in++++=on
the ^ati++++=the
spot ^nn++++=spot."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Freckles ^np+++??+=Freckles
bowed ^vbd+++xvbn+=bowed.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
may ^md+pos+++=may
go ^vb++++=go
now ^rn+tm+++=now."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
almost ^rb+hdg+++=almost
at ^in++++=at
the ^ati++++=the
door ^nn++++=door
the ^ati++++=the
Governor ^npt++++=Governor
called ^vbd+++xvbn+=called
to ^in++++=to
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+vrb++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
think ^vb+vprv+++=think,
, ^zz++++=EXTRAWORD
William ^np++++=William,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said--the
-- ^--+clp+++=EXTRAWORD
the ^ati++++=EXTRAWORD
Governor ^npt++++=Governor
felt ^vbd+vprv++xvbn+=felt
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
and ^cc++++=and
Freckles ^np+++??+=Freckles
could ^md+pos+++=could
afford ^vb++++=afford
to ^to+vcmp+++=to
be ^vbi++vrb++=be
generous ^jj+pred+++=generous--"that
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
that ^dt+dem+++=EXTRAWORD
you ^pp2+pp2+++=you
should ^md+nec+++=should
apologise ^vb++++=apologise
to ^in++++=to
the ^ati++++=the
gentleman ^nn+nom+++=gentleman
for ^in++++=for
the ^ati++++=the
really ^rb+emph+++=really
grave ^jj+atrb+++=grave
inconvenience ^nn+nom+++=inconvenience
to ^to++++=to
which ^whp+who+++=which
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
the ^ati++++=the
means ^nn++++=means
of ^in++++=of
subjecting ^xvbg+++xvbg+=subjecting
him ^pp3o+pp3+++=him?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Freckles ^np+++??+=Freckles'
' ^zz++++=EXTRAWORD
little ^ap++++=little
grey ^np++++=grey
eyes ^nns++++=eyes
grew ^vbd+++xvbn+=grew
steely ^jj++++=steely.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
Henry ^np++++=Henry
Ludlow ^np+++??+=Ludlow,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
an ^at++++=an
ominous ^jj+atrb+++=ominous
silence ^nn+nom+++=silence.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
light ^nn++++=light
broke ^vbd+++xvbn+=broke
over ^in++++=over
his ^pp$+pp3+++=his
face ^nn++++=face.
. ^zz++++=EXTRAWORD
" ^zz++++="On
on ^in++++=EXTRAWORD
behalf ^nn++++=behalf
of ^in++++=of
the ^ati++++=the
elevator ^nn++++=elevator,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
apologise ^vb++++=apologise."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
a ^at++++=a
third ^nn++++=third
time ^nn++++=time
the ^ati++++=the
Governor ^np++++=Governor's
's ^$++++=EXTRAWORD
hand ^nn++++=hand
was ^vbd+bedz+aux++=was
raised ^vpsv++agls+xvbnx+=raised
to ^to+vcmp+++=to
his ^pp$+pp3+++=his
mouth ^nn++++=mouth.
. ^zz++++=EXTRAWORD
The ^ati++++=The
next ^ap++++=next
week ^nn++++=week
Freckles ^np+++??+=Freckles
was ^vbd+bedz+aux++=was
wearing ^vbg+++xvbgx+=wearing
a ^at++++=a
signet ^nn++++=signet
ring ^nn++++=ring;
; ^zz++++=EXTRAWORD
long ^rb++++=long
and ^cc++++=and
audibly ^jj++++=audibly
had ^vb+hv+aux++=had
he ^pp3a+pp3+++=he
sighed ^vbd+++xvbnx+=sighed
for ^in++++=for
a ^at++++=a
ring ^nn++++=ring
of ^in++++=of
such ^abl++++=such
kind ^nn++++=kind
and ^cc++++=and
proportions ^nns+nom+++=proportions.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
at ^rb++++=at
some ^dti++++=some
