We ^pp1a+pp1+++=We
left ^vbd+++xvbn+=left
the ^ati++++=the
village ^nn+nom+++=village
to ^to++++=to
get ^vbi++++=get
down ^rp++++=down
the ^ati++++=the
best ^jjt+atrb+++=best
way ^nn++++=way
they ^pp3a+pp3+++=they
could ^md+pos+++=could.
. ^zz++++=EXTRAWORD
Of ^in+emph+++=Of
course ^nn+emph"+++=course
they ^pp3a+pp3+++=they
never ^rb++++=never
got ^vbd+++xvbn+=got
down ^rp++++=down.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
starved ^vprf+++xvbn+=starved
to ^in++++=to
death ^nn++++=death
up ^rp++++=up
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
the ^ati++++=the
war ^nn++++=war
party ^nn++++=party
came ^vbd+++xvbn+=came
back ^jjb++++=back
on ^in++++=on
their ^pp$+pp3+++=their
way ^nn++++=way
north ^np+pl+++=north,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
could ^md+pos+++=could
hear ^vb+vprv+++=hear
the ^ati++++=the
children ^nns++++=children
crying ^vwbg+++xvbg+=crying
from ^in++++=from
the ^ati++++=the
edge ^nn++++=edge
of ^in++++=of
the ^ati++++=the
bluff ^nn++++=bluff
where ^wrb+who+++=where
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
crawled ^vprf+++xvbn+=crawled
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
they ^pp3a+pp3+++=they
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
see ^vb+vprv+++=see
a ^at++++=a
sign ^nn++++=sign
of ^in++++=of
a ^at++++=a
grown ^vprf+++xvbn+=grown
Indian ^jj++++=Indian,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
nobody ^pn++++=nobody
has ^vbz+hvz+aux++=has
ever ^rb++splt++=ever
been ^vprf+ben+vrb+xvbnx+=been
up ^rp++++=up
there ^rn+pl+++=there
since ^in++++=since."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
exclaimed ^vbd+++xvbn+=exclaimed
at ^rb++++=at
this ^dt+dem+++=this
dolorous ^jj+atrb+++=dolorous
legend ^nn++++=legend
and ^cc++++=and
sat ^vbd+++xvbn+=sat
up ^rp++++=up.
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
many ^ap++++=many
people ^nns++++=people
up ^rp++++=up
there ^rn+pl+++=there,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Percy ^np++++=Percy
demurred ^vbd+++xvbn+=demurred.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
big ^jj++++=big
is ^vbz+bez+vrb++=is
the ^ati++++=the
top ^jjb++++=top,
, ^zz++++=EXTRAWORD
Tip ^nn++++=Tip?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
pretty ^rb++++=pretty
big ^jj++++=big.
. ^zz++++=EXTRAWORD
Big ^jj++++=Big
enough ^qlp++++=enough
so ^ql++++=so
that ^cs+sub+++=that
the ^ati++++=the
rock ^nn++++=rock
does ^vbz+doz+aux++=doesn't
n't ^xnot++not++0=EXTRAWORD
look ^vb++++=look
nearly ^rb+down+++=nearly
as ^in++++=as
tall ^jj++++=tall
as ^ql++++=as
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is.
. ^zz++++=EXTRAWORD
The ^ati++++=The
top ^jjb++++=top's
's ^vbz+bez+vrb++0=EXTRAWORD
bigger ^jjr++++=bigger
than ^in++++=than
the ^ati++++=the
base ^nn++++=base.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bluff ^nn++++=bluff
is ^vbz+bez+vrb++=is
sort ^rb+hdg+++=sort
of ^rb"+hdg"+++=of
worn ^jj+++xvbn+=worn
away ^rp+pl+++=away
for ^in++++=for
several ^ap++++=several
hundred ^cd++++=hundred
feet ^nns++++=feet
up ^rp++++=up.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That's
's ^vbz+bez+vrb++0=EXTRAWORD
one ^cd1++++=one
reason ^nn++++=reason
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
so ^ql+emph+++=so
hard ^jj++++=hard
to ^to+jcmp+++=to
climb ^vbi++++=climb."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked
how ^wrb+who+whcl++=how
the ^ati++++=the
Indians ^nn++++=Indians
got ^vbd+++xvbn+=got
up ^rp++++=up,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
first ^od++++=first
place ^nn++++=place.
. ^zz++++=EXTRAWORD
" ^zz++++="Nobody
nobody ^pn++++=EXTRAWORD
knows ^vbz+vprv+++=knows
how ^wrb+who+whcl++=how
they ^pp3a+pp3+++=they
got ^vbd+++xvbnx+=got
up ^rp++++=up
or ^cc+cls+++=or
when ^wrb+who+++=when.
. ^zz++++=EXTRAWORD
A ^at++++=A
hunting ^jj+atrb++xvbg+=hunting
party ^nn++++=party
came ^vbd+++xvbn+=came
along ^in++++=along
once ^rb+tm+++=once
and ^cc++++=and
saw ^vbd+vprv++xvbn+=saw
that ^tht+vcmp+++=that
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
a ^at++++=a
town ^nn++++=town
up ^rp++++=up
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^dt+pdem+++=that
was ^vbd+bedz+vrb++=was
all ^abn++++=all."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Otto ^np++++=Otto
rubbed ^vbd+++xvbn+=rubbed
his ^pp$+pp3+++=his
chin ^nn++++=chin
and ^cc++++=and
looked ^vbd+++xvbn+=looked
thoughtful ^jj++++=thoughtful.
. ^zz++++=EXTRAWORD
" ^zz++++="Of
of ^in+emph+++=EXTRAWORD
course ^nn+emph"+++=course
there ^ex+pex+++=there
must ^md+nec+++=must
be ^vb+be+vrb++=be
some ^dti++++=some
way ^nn++++=way
to ^to++++=to
get ^vbi++++=get
up ^rp++++=up
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
Could ^md+pos+++=Couldn't
n't ^xnot++not++0=EXTRAWORD
people ^nns++++=people
get ^vb++++=get
a ^at++++=a
rope ^nn++++=rope
over ^in++++=over
someway ^nn+++??+=someway
and ^cc++++=and
pull ^vb++++=pull
a ^at++++=a
ladder ^nn++++=ladder
up ^rp++++=up?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Tip ^np++++=Tip's
's ^$++++=EXTRAWORD
little ^ap++++=little
eyes ^nns++++=eyes
were ^vbd+bed+aux++=were
shining ^vbg+++xvbgx+=shining
with ^in++++=with
excitement ^nn+nom+++=excitement.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+++=know
a ^at++++=a
way ^nn++++=way.
. ^zz++++=EXTRAWORD
Me ^pp1o+pp1+++=Me
and ^cc++++=and
Uncle ^nn++++=Uncle
Bill ^nn++++=Bill
talked ^vbd+++xvbn+=talked
it ^pp3+it+++=it
over ^rb++++=over.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
kind ^rb++++=kind
of ^rb"++++=of
rocket ^nn++++=rocket
that ^tht+rel+subj++=that
would ^md+prd+++=would
take ^vb++++=take
a ^at++++=a
rope ^nn++++=rope
over ^in+strn+++=over--lifesavers
-- ^--+clp+++=EXTRAWORD
lifesavers ^nns+nom+++=EXTRAWORD
use ^nn++++=use
' ^zz++++='em--and
em ^nn+++??+=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
then ^rn+tm+++=then
you ^pp2+pp2+++=you
could ^md+pos+++=could
hoist ^xvbn+++xvbn+=hoist
a ^at++++=a
rope ^nn++++=rope
ladder ^nn++++=ladder
and ^cc++++=and
peg ^nn++++=peg
it ^pp3+it+++=it
down ^rp++++=down
at ^rb++++=at
the ^ati++++=the
bottom ^nn++++=bottom
and ^cc++++=and
make ^vb++++=make
it ^pp3+it+++=it
tight ^jj++++=tight
with ^in++++=with
guy ^np++++=guy
ropes ^nns++++=ropes
on ^in++++=on
the ^ati++++=the
other ^ap++++=other
side ^nn++++=side.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
going ^md"++pmd"++=going
to ^md+prd+++=to
climb ^vb++++=climb
that ^dt+dem+++=that
there ^rn+pl+++=there
bluff ^jj++++=bluff,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
got ^vprf+++xvbnx+=got
it ^pp3+it+++=it
all ^abn++++=all
planned ^jj+++xvbn+=planned
out ^rp+pl+++=out."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Fritz ^np++++=Fritz
asked ^vbd+vsua++xvbn+=asked
what ^wdt+who+whcl++=what
he ^pp3a+pp3+++=he
expected ^vbd+vprv++xvbnx+=expected
to ^to+vcmp+++=to
find ^vbi+vprv+++=find
when ^wrb+who+whcl++=when
he ^pp3a+pp3+++=he
got ^vbd+++xvbnx+=got
up ^rp++++=up
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
" ^zz++++="Bones,
bones ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
maybe ^rb+cnj+++=maybe,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
the ^ati++++=the
ruins ^nns++++=ruins
of ^in++++=of
their ^pp$+pp3+++=their
town ^nn++++=town,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
pottery ^nn+nom+++=pottery,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
some ^dti++++=some
of ^in++++=of
their ^pp$+pp3+++=their
idols ^nns++++=idols.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
might ^md+pos+++=might
be ^vb+be+vrb++=be
' ^zz++++='most
most ^ap+emph+++=EXTRAWORD
anything ^pn++++=anything
up ^rp++++=up
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
Anyhow ^rb+cnj+++=Anyhow,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
want ^vb++++=want
to ^to+vcmp+++=to
see ^vbi+vprv+++=see."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Sure
sure ^jj++++=EXTRAWORD
nobody ^pn++++=nobody
else ^rb+cnj+++=else
has ^vbz+hvz+aux++=has
been ^vprf+ben+vrb+xvbnx+=been
up ^rp++++=up
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
Tip ^nn++++=Tip?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Arthur ^np++++=Arthur
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Dead
dead ^jj++++=EXTRAWORD
sure ^jj++++=sure.
. ^zz++++=EXTRAWORD
Hardly ^rb+down+++=Hardly
anybody ^pn++++=anybody
ever ^rb++++=ever
goes ^vbz++++=goes
down ^rp++++=down
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
hunters ^nns+nom+++=hunters
tried ^vbd+++xvbn+=tried
to ^to+vcmp+++=to
cut ^vbi++++=cut
steps ^nns++++=steps
in ^in++++=in
the ^ati++++=the
rock ^npl++++=rock
once ^rb+cnj+++=once,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
they ^pp3a+pp3+++=they
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
get ^vb++++=get
higher ^jjr++++=higher
than ^in++++=than
a ^at++++=a
man ^nn++++=man
can ^md+pos+++=can
reach ^vb++++=reach.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Bluff ^np++++=Bluff's
's ^$++++=EXTRAWORD
all ^abn++++=all
red ^jj+atrb+++=red
granite ^nn++++=granite,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Uncle ^nn++++=Uncle
Bill ^nn++++=Bill
thinks ^vbz+vprv+tht0++=thinks
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
boulder ^nn++++=boulder
the ^ati++++=the
glaciers ^nns+nom+++=glaciers
left ^vbd+++xvbn+=left.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
queer ^jj+atrb+++=queer
place ^nn++++=place,
, ^zz++++=EXTRAWORD
anyhow ^rb+dspt+++=anyhow.
. ^zz++++=EXTRAWORD
Nothing ^pn++++=Nothing
but ^cc++++=but
cactus ^nns+++??+=cactus
and ^cc++++=and
desert ^nn++++=desert
for ^in++++=for
hundreds ^cds++++=hundreds
of ^in++++=of
miles ^nns++++=miles,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
yet ^rb++++=yet
right ^jj++++=right
under ^in++++=under
the ^ati++++=the
Bluff ^nn++++=Bluff
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
good ^jj+atrb+++=good
water ^nn++++=water
and ^cc++++=and
plenty ^nn++++=plenty
of ^in++++=of
grass ^nn++++=grass.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That's
's ^vbz+bez+vrb++0=EXTRAWORD
why ^wrb+who+++=why
the ^ati++++=the
bison ^nn++++=bison
used ^md"++pmd"++=used
to ^to++++=to
go ^vb++++=go
down ^rp++++=down
there ^rn+pl+++=there."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Suddenly ^rb++++=Suddenly
we ^pp1a+pp1+++=we
heard ^vbd+vprv++xvbn+=heard
a ^at++++=a
scream ^vb++++=scream
above ^rb++++=above
our ^pp$+pp1+++=our
fire ^nn++++=fire,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
jumped ^vbd+++xvbn+=jumped
up ^rp++++=up
to ^to++++=to
see ^vbi+vprv+++=see
a ^at++++=a
dark ^nn++++=dark,
, ^zz++++=EXTRAWORD
slim ^jj+atrb+++=slim
bird ^nn++++=bird
floating ^vwbg+++xvbg+=floating
southward ^rb++++=southward
far ^rb+pl+++=far
above ^rb++++=above
us ^pp1o+pp1+++=us--a
-- ^--+clp+++=EXTRAWORD
a ^at++++=EXTRAWORD
whooping ^jj+atrb++xvbg+=whooping
crane ^nn++++=crane,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
knew ^vpsv++by+xvbn+=knew
by ^in++++=by
her ^pp$+pp3+++=her
cry ^nn++++=cry
and ^cc++++=and
her ^pp$+pp3+++=her
long ^rb++++=long
neck ^nn++++=neck.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
ran ^vbd+++xvbn+=ran
to ^in+ppvb+++=to
the ^ati++++=the
edge ^nn++++=edge
of ^in++++=of
the ^ati++++=the
island ^nn++++=island,
, ^zz++++=EXTRAWORD
hoping ^vbg+vprv+tht0+xvbg+=hoping
we ^pp1a+pp1+++=we
might ^md+pos+++=might
see ^vb+vprv+tht0++=see
her ^pp$+pp3+++=her
alight ^jj++++=alight,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
wavered ^vbd+++xvbnx+=wavered
southward ^rb++++=southward
along ^in++++=along
the ^ati++++=the
rivercourse ^nn+++??+=rivercourse
until ^cs+sub+++=until
we ^pp1a+pp1+++=we
lost ^vbd+++xvbn+=lost
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Hassler ^np+++??+=Hassler
boys ^nns++++=boys
declared ^vbd+vpub++xvbn+=declared
that ^tht+vcmp+++=that
by ^in++++=by
the ^ati++++=the
look ^nn++++=look
of ^in++++=of
the ^ati++++=the
heavens ^nns++++=heavens
it ^pp3+it+++=it
must ^md+nec+++=must
be ^vb+be+vrb++=be
after ^in++++=after
midnight ^nn++++=midnight,
, ^zz++++=EXTRAWORD
so ^ql++++=so
we ^pp1a+pp1+++=we
threw ^vbd+++xvbn+=threw
more ^ql++++=more
wood ^npl++++=wood
on ^in++++=on
our ^pp$+pp1+++=our
fire ^nn++++=fire,
, ^zz++++=EXTRAWORD
put ^j+++xvbn+=put
on ^in++++=on
our ^pp$+pp1+++=our
jackets ^nns++++=jackets,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
curled ^vbd+++xvbn+=curled
down ^rp++++=down
in ^in++++=in
the ^ati++++=the
warm ^jj+atrb+++=warm
sand ^nn++++=sand.
. ^zz++++=EXTRAWORD
Several ^ap++++=Several
of ^in++++=of
us ^pp1o+pp1+++=us
pretended ^vbd+vprv++xvbn+=pretended
to ^to+vcmp+++=to
doze ^vbi++++=doze,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
fancy ^vb+vprv+tht0++=fancy
we ^pp1a+pp1+++=we
were ^vbd+bed+aux++=were
really ^rb+emph+splt++=really
thinking ^vbg+++xvbgx+=thinking
about ^in++++=about
Tip ^np++++=Tip's
's ^$++++=EXTRAWORD
Bluff ^nn++++=Bluff
and ^cc++++=and
the ^ati++++=the
extinct ^jj+atrb+++=extinct
people ^nns++++=people.
. ^zz++++=EXTRAWORD
Over ^in++++=Over
in ^in++++=in
the ^ati++++=the
wood ^nn++++=wood
the ^ati++++=the
ring ^nn++++=ring
doves ^nns++++=doves
were ^vbd+bed+aux++=were
calling ^nvbg+++xvbg+=calling
mournfully ^jj++++=mournfully
to ^to++++=to
one ^cd1++++=one
another ^dt++++=another,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
once ^rb+tm+++=once
we ^pp1a+pp1+++=we
heard ^vbd+vprv++xvbn+=heard
a ^at++++=a
dog ^nn++++=dog
bark ^nn++++=bark,
, ^zz++++=EXTRAWORD
far ^rb+pl+++=far
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
" ^zz++++="Somebody
somebody ^pn++++=EXTRAWORD
getting ^vbg+++xvbg+=getting
into ^in+ppvb+++=into
old ^jj+atrb+++=old
Tommy ^np++++=Tommy's
's ^$++++=EXTRAWORD
melon ^nn++++=melon
patch ^nn++++=patch,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Fritz ^np++++=Fritz
murmured ^vbd+++xvbn+=murmured
sleepily ^rb+cnj+++=sleepily,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
nobody ^pn++++=nobody
answered ^vbd+vpub++xvbn+=answered
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
By ^in++++=By
and ^cc++++=and
by ^in++++=by
Percy ^np++++=Percy
spoke ^vbd+++xvbn+=spoke
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
shadows ^nps++++=shadows.
. ^zz++++=EXTRAWORD
" ^zz++++="Say,
say ^vb+vpub+++=EXTRAWORD
, ^zz++++=EXTRAWORD
Tip ^nn++++=Tip,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
you ^pp2+pp2+++=you
go ^vb++++=go
down ^rp++++=down
there ^ex+pex+++=there
will ^md+prd+++=will
you ^pp2+pp2+++=you
take ^vb++++=take
me ^pp1o+pp1+++=me
with ^in++++=with
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Maybe."
maybe ^rb+hdg+++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Suppose
suppose ^vb+vprv+++=EXTRAWORD
one ^pn++++=one
of ^in++++=of
us ^pp1o+pp1+++=us
beats ^nns++++=beats
you ^pp2+pp2+++=you
down ^rp++++=down
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
Tip ^nn++++=Tip?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Whoever
whoever ^whp+who+++=EXTRAWORD
gets ^vbz++++=gets
to ^in++++=to
the ^ati++++=the
Bluff ^nn++++=Bluff
first ^rb++++=first
has ^vbz+hvz+aux++=has
got ^vprf+++xvbnx+=got
to ^to+vcmp+++=to
promise ^vb++++=promise
to ^to+vcmp+++=to
tell ^vbi++++=tell
the ^ati++++=the
rest ^nn++++=rest
of ^in++++=of
us ^pp1o+pp1+++=us
exactly ^rb++++=exactly
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
finds ^vbz+vprv+++=finds,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
remarked ^vprf+++xvbn+=remarked
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
Hassler ^np+++??+=Hassler
boys ^nns++++=boys,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
to ^in++++=to
this ^dt+dem+++=this
we ^pp1a+pp1+++=we
all ^rb++++=all
readily ^rb++++=readily
assented ^vbd+++xvbn+=assented.
. ^zz++++=EXTRAWORD
Somewhat ^rb+down+++=Somewhat
reassured ^vbd+++xvbn+=reassured,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
dropped ^vbd+++xvbnx+=dropped
off ^rb+phrv+++=off
to ^to++++=to
sleep ^vbi++++=sleep.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
must ^md+nec+++=must
have ^vb+hv+aux++=have
dreamed ^vprf+++xvbnx+=dreamed
about ^in++++=about
a ^at++++=a
race ^nn++++=race
for ^in++++=for
the ^ati++++=the
Bluff ^nn++++=Bluff,
, ^zz++++=EXTRAWORD
for ^in++++=for
I ^pp1a+pp1+++=I
awoke ^vbd+++xvbnx+=awoke
in ^in++++=in
a ^at++++=a
kind ^rb++++=kind
of ^rb"++++=of
fear ^vb++++=fear
that ^tht+vcmp+++=that
other ^ap++++=other
people ^nns++++=people
were ^vbd+bed+aux++=were
getting ^vbg+++xvbgx+=getting
ahead ^rb+pl+++=ahead
of ^in++++=of
me ^pp1o+pp1+++=me
and ^cc++++=and
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
losing ^vbg+++xvbgx+=losing
my ^pp$+pp1+++=my
chance ^nn++++=chance.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
sat ^vbd+++xvbnx+=sat
up ^rp++++=up
in ^in++++=in
my ^pp$+pp1+++=my
damp ^jj+atrb+++=damp
clothes ^nns++++=clothes
and ^cc++++=and
looked ^vbd+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
other ^ap++++=other
boys ^nns++++=boys,
, ^zz++++=EXTRAWORD
who ^whp+rel+obj++=who
lay ^jjb+++xvbn+=lay
tumbled ^jj+++xvbn+=tumbled
in ^in++++=in
uneasy ^jj+atrb+++=uneasy
attitudes ^nns++++=attitudes
about ^in++++=about
the ^ati++++=the
dead ^jj+atrb+++=dead
fire ^nn++++=fire.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
still ^rb+atrb+++=still
dark ^jj+pred+++=dark,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
sky ^nn++++=sky
was ^vbd+bedz+vrb++=was
blue ^jj+pred+++=blue
with ^in++++=with
the ^ati++++=the
last ^ap++++=last
wonderful ^jj+atrb+++=wonderful
azure ^nn+++??+=azure
of ^in++++=of
night ^nn++++=night.
. ^zz++++=EXTRAWORD
The ^ati++++=The
stars ^nns++++=stars
glistened ^vbd+++xvbn+=glistened
like ^in++++=like
crystal ^nn++++=crystal
globes ^nns++++=globes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
trembled ^vbd+++xvbn+=trembled
as ^cs+sub+++=as
if ^cs+cnd+++=if
they ^pp3a+pp3+++=they
shone ^vbd+++xvbnx+=shone
through ^in++++=through
a ^at++++=a
depth ^nn++++=depth
of ^in++++=of
clear ^jj+atrb+++=clear
water ^nn++++=water.
. ^zz++++=EXTRAWORD
Even ^rb++++=Even
as ^ql++++=as
I ^pp1a+pp1+++=I
watched ^vbd+++xvbnx+=watched,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
began ^vbd+++xvbnx+=began
to ^to++++=to
pale ^vbi++++=pale
and ^cc++++=and
the ^ati++++=the
sky ^nn++++=sky
brightened ^vbd+++xvbn+=brightened.
. ^zz++++=EXTRAWORD
Day ^nn++++=Day
came ^vbd+++xvbn+=came
suddenly ^rb+cnj+++=suddenly,
, ^zz++++=EXTRAWORD
almost ^rb+hdg+++=almost
instantaneously ^rb++++=instantaneously.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
turned ^vbd+++xvbnx+=turned
for ^in++++=for
another ^dt++++=another
look ^vb++++=look
at ^rb++++=at
the ^ati++++=the
blue ^jj+atrb+++=blue
night ^nn++++=night,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
gone ^vpsv++agls+xvbnx+=gone.
. ^zz++++=EXTRAWORD
Everywhere ^rb++++=Everywhere
the ^ati++++=the
birds ^nns++++=birds
began ^vbd+++xvbn+=began
to ^to++++=to
call ^vbi++++=call,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
all ^rb++++=all
manner ^nn++++=manner
of ^in++++=of
little ^jj+atrb+++=little
insects ^nns++++=insects
began ^vbd+++xvbn+=began
to ^to++++=to
chirp ^vbi+++??+=chirp
and ^cc++++=and
hop ^nn++++=hop
about ^rp++++=about
in ^in++++=in
the ^ati++++=the
willows ^nns++++=willows.
. ^zz++++=EXTRAWORD
A ^at++++=A
breeze ^nn++++=breeze
sprang ^vbd+++xvbn+=sprang
up ^rp++++=up
from ^in++++=from
the ^ati++++=the
west ^np+pl+++=west
and ^cc++++=and
brought ^vbd+++xvbn+=brought
the ^ati++++=the
heavy ^jj+atrb+++=heavy
smell ^nn++++=smell
of ^in++++=of
ripened ^vbd+++xvbn+=ripened
corn ^nn++++=corn.
. ^zz++++=EXTRAWORD
The ^ati++++=The
boys ^nns++++=boys
rolled ^vbd+++xvbn+=rolled
over ^in++++=over
and ^cc++++=and
shook ^vbd+++xvbn+=shook
themselves ^ppls+pp3+++=themselves.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
stripped ^vbd+++xvbn+=stripped
and ^cc+phrs+++=and
plunged ^vbd+++xvbn+=plunged
into ^in++++=into
the ^ati++++=the
river ^nn++++=river
just ^rb+emph+++=just
as ^in++++=as
the ^ati++++=the
sun ^nn++++=sun
came ^vbd+++xvbn+=came
up ^rp++++=up
over ^in++++=over
the ^ati++++=the
windy ^jj+atrb+++=windy
bluffs ^nns+++??+=bluffs.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
I ^pp1a+pp1+++=I
came ^vbd+++xvbnx+=came
home ^nr++++=home
to ^in++++=to
Sandtown ^np+++??+=Sandtown
at ^in++++=at
Christmas ^np++++=Christmas
time ^nn++++=time,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
skated ^vbd+++xvbn+=skated
out ^rp+pl+++=out
to ^in++++=to
our ^pp$+pp1+++=our
island ^nn++++=island
and ^cc++++=and
talked ^vpsv++agls+xvbn+=talked
over ^rb+phrv+++=over
the ^ati++++=the
whole ^jj+atrb+++=whole
project ^nn++++=project
of ^in++++=of
the ^ati++++=the
Enchanted ^jj+atrb++xvbn+=Enchanted
