One ^cd1++++=One
voted ^vpsv++agls+xvbnx+=voted
a ^at++++=a
wonderfully ^rb++++=wonderfully
touching ^jj+atrb++xvbg+=touching
performance ^nn+nom+++=performance,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
called ^vbd+++xvbn+=called
it ^pp3+it+++=it
" ^zz++++="The
the ^ati++++=EXTRAWORD
stowaway ^np++++=Stowaway."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
