For ^in++++=FOR
playfulness ^nns+nom+++=playfulness,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
assure ^vb++++=assure
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir--I
-- ^--+clp+++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
poked ^vbd+++xvbnx+=poked
him ^pp3o+pp3+++=him
lightly ^rb++++=lightly
in ^in++++=in
the ^ati++++=the
shoulder ^nn+nom+++=shoulder
with ^in++++=with
my ^pp$+pp1+++=my
stick ^nn++++=stick,
, ^zz++++=EXTRAWORD
saying ^vbg+++xvbg+=saying
' ^zz++++='Boo!'
boo ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
turned ^vbd+++xvbnx+=turned--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
never ^rb++splt++=never
forget ^vb+vprv+++=forget
the ^ati++++=the
look ^nn++++=look
he ^pp3a+pp3+++=he
gave ^vbd+++xvbnx+=gave
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Good
good ^jj+atrb+++=EXTRAWORD
heavens ^nns++++=heavens!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
gasped ^vbd+++xvbnx+=gasped,
, ^zz++++=EXTRAWORD
" ^zz++++="you
you ^pp2+pp2+++=EXTRAWORD
touched ^vbd+++xvbn+=touched--absolutely
-- ^--+clp+++=EXTRAWORD
absolutely ^rb+amp+++=EXTRAWORD
Touched ^vbd+++xvbn+=TOUCHED-Mulledwiney?"
- ^zz++++=EXTRAWORD
mulledwiney ^nn+++??+=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,"
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
hurriedly ^rb+cnj+++=hurriedly,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
knew ^vbd+vprv++xvbnx+=knew
what ^wdt+who+whcl++=what
you ^pp2+pp2+++=you
would ^md+prd+++=would
say ^vb+vpub+++=say;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
against ^in++++=against
the ^ati++++=the
Queen ^np++++=Queen's
's ^$++++=EXTRAWORD
Regulations ^nns+nom+++=Regulations--and--there
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
there ^ex+pex+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
his ^pp$+pp3+++=his
sensitive ^jj+atrb+++=sensitive
nature ^nn++++=nature
which ^whp+rel+obj++=which
shrinks ^nns+++??+=shrinks
from ^in++++=from
even ^rb++++=even
a ^at++++=a
harsh ^jj+atrb+++=harsh
word ^nn++++=word;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
did ^vbd+dod+vrb++=did
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
of ^in+emph+++=of
course ^nn+emph"+++=course
he ^pp3a+pp3+++=he
has ^vbz+hvz+vrb++=has
me ^pp1o+pp1+++=me
in ^in++++=in
his ^pp$+pp3+++=his
power ^nn++++=power."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
touched ^vprf+++xvbnx+=touched
him ^pp3o+pp3+++=him?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
repeated, ^nn+++??+=repeated,--"touched
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
touched ^vbd+++xvbn+=EXTRAWORD
his ^pp$+pp3+++=his
private ^jj+atrb+++=private
honor ^nn++++=honor!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes!
yes ^uh++++=EXTRAWORD
! ^zz++++=EXTRAWORD
But ^cc+cls+++=But
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
atone ^vb++++=atone
for ^in++++=for
it ^pp3+it+++=it!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
already ^rb++splt++=already
arranged ^vprf+++xvbnx+=arranged
with ^in++++=with
him ^pp3o+pp3+++=him
that ^cs+sub+++=that
we ^pp1a+pp1+++=we
shall ^md+prd+++=shall
have ^vb+hv+vrb++=have
it ^pp3+it+++=it
out ^rp+pl+++=out
between ^in++++=between
ourselves ^ppls+pp1+++=ourselves
alone ^rb+cnj+++=alone,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
jungle ^nn++++=jungle,
, ^zz++++=EXTRAWORD
stripped ^j+++xvbn+=stripped
to ^in++++=to
the ^ati++++=the
buff ^nn++++=buff,
, ^zz++++=EXTRAWORD
with ^in++++=with
our ^pp$+pp1+++=our
fists ^nns++++=fists--Queensberry
-- ^--+clp+++=EXTRAWORD
queensberry ^nn++++=EXTRAWORD
rules ^nns++++=rules!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=haven't
n't ^xnot++not++0=EXTRAWORD
fought ^vbd+++xvbn+=fought
since ^cs+sub+++=since
I ^pp1a+pp1+++=I
stood ^vbd+++xvbnx+=stood
up ^in+cmpx+++=up
against ^in"++++=against
Spinks ^np+++??+=Spinks
Major ^jj++++=Major--you
-- ^--+clp+++=EXTRAWORD
you ^pp2+pp2+++=EXTRAWORD
remember ^nn+nom+++=remember
old ^jj+atrb+++=old
Spinks ^np+++??+=Spinks,
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now
of ^in++++=of
the ^ati++++=the
Bombay ^np++++=Bombay
Offensibles? ^np+++??+=Offensibles?--at
-- ^--+clp+++=EXTRAWORD
at ^in++++=EXTRAWORD
Eton ^np++++=Eton."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
the ^ati++++=the
old ^jj+atrb+++=old
boy ^nn++++=boy
pluckily ^rb++++=pluckily
bared ^vbd+++xvbn+=bared
his ^pp$+pp3+++=his
skinny ^jj+atrb+++=skinny
arm ^nn++++=arm.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
may ^md+pos+++=may
be ^vb+be+vrb++=be
serious ^jj+pred+++=serious,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
thought ^vprf+++xvbnx+=thought
of ^in++++=of
that ^dt+pdem+++=that.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
a ^at++++=a
wife ^nn++++=wife,
, ^zz++++=EXTRAWORD
several ^ap++++=several
children ^nns++++=children,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
an ^at++++=an
aged ^jj+atrb+++=aged
parent ^nn++++=parent
in ^in++++=in
England ^np++++=England.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
I ^pp1a+pp1+++=I
fall ^nn++++=fall,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
must ^md+nec+++=must
never ^rb++splt++=never
know ^vb+vprv+++=know.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
must ^md+nec+++=must
invent ^vb++++=invent
a ^at++++=a
story ^nn++++=story
for ^in++++=for
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
thought ^vprf+++xvbnx+=thought
of ^in++++=of
cholera ^nn+++??+=cholera,
, ^zz++++=EXTRAWORD
but ^cs+sub+++=but
that ^cs"++++=that
is ^vbz+bez+aux++=is
played ^vpsv++agls+xvbnx+=played
out ^rp+pl+++=out;
; ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+tht0++=know
we ^pp1a+pp1+++=we
have ^vb+hv+aux++=have
already ^rb++splt++=already
tried ^vprf+++xvbnx+=tried
it ^pp3+it+++=it
on ^in++++=on
The ^ati++++=The
Boy ^nn++++=Boy
who ^whp+rel+subj++=who
was ^vbd+bedz+aux++=was
Thrown ^vpsv++agls+xvbnx+=Thrown
Away ^rb+phrv+++=Away.
. ^zz++++=EXTRAWORD
Invent ^vb++++=Invent
something ^pn++++=something
quiet ^jj++++=quiet,
, ^zz++++=EXTRAWORD
peaceable ^jj++++=peaceable
and ^cc+phrs+++=and
respectable ^jj++++=respectable--as
-- ^--+clp+++=EXTRAWORD
as ^cs+sub+++=EXTRAWORD
far ^rb+pl+++=far
removed ^vbd+++xvbn+=removed
from ^in++++=from
fighting ^xvbg+++xvbg+=fighting
as ^ql++++=as
possible ^jj++++=possible.
. ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
say ^vb+vpub+++=say
to ^to+vcmp+++=to
measles ^vb++++=measles?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
half ^rb++++=half
bad ^jj++++=bad,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
returned ^vbd+++xvbnx+=returned.
. ^zz++++=EXTRAWORD
" ^zz++++="Measles
measles ^nns++++=EXTRAWORD
let ^vbd+++xvbn+=let
it ^pp3+it+++=it
be ^vb+be+vrb++=be,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then!
! ^zz++++=EXTRAWORD
Say ^vb+vpub+tht0++=Say
I ^pp1a+pp1+++=I
caught ^vbd+++xvbnx+=caught
it ^pp3+it+++=it
from ^in++++=from
Wee ^jj+atrb+++=Wee
Willie ^np++++=Willie
Winkie ^np+++??+=Winkie.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
do ^vb+do+aux++=do
not ^xnot++not++=not
think ^vb+vprv+++=think
it ^pp3+it+++=it
too ^rb++++=too
incredible ^jj++++=incredible?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
added ^vbd+vpub++xvbnx+=added
timidly ^jj++++=timidly.
. ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
more ^rbr++++=more
than ^in++++=than
Your ^pp$+pp2+++=YOUR
story ^nn++++=story,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
grasped ^vbd+vprv+tht0+xvbnx+=grasped
my ^pp$+pp1+++=my
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
struggling ^vbg+nom++xvbg+=struggling
violently ^rb++++=violently
with ^in++++=with
his ^pp$+pp3+++=his
emotion ^nn+nom+++=emotion.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
struggled ^vbd+++xvbnx+=struggled
with ^in++++=with
me ^pp1o+pp1+++=me--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
I ^pp1a+pp1+++=I
left ^vbd+++xvbnx+=left
hurriedly ^rb++++=hurriedly.
. ^zz++++=EXTRAWORD
Poor ^jj+atrb+++=Poor
old ^jj+atrb+++=old
boy ^nn++++=boy!
! ^zz++++=EXTRAWORD
The ^ati++++=The
funeral ^nn++++=funeral
was ^vbd+bedz+aux++=was
well ^rb++++=well
attended ^vbd+++xvbn+=attended,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
no ^at++++=no
one ^cd1++++=one
knew ^vbd+vprv++xvbn+=knew
the ^ati++++=the
truth ^nn++++=truth,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
even ^rb++++=even
myself ^ppl+pp1+++=myself.
. ^zz++++=EXTRAWORD
Iii ^np+++??+=III
Jungle ^nn++++=JUNGLE
Folk ^jjb++++=FOLK
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
high ^jj+atrb+++=high
noon ^nn++++=noon
of ^in++++=of
a ^at++++=a
warm ^jj+atrb+++=warm
summer ^nn++++=summer's
's ^$++++=EXTRAWORD
day ^nn++++=day
when ^wrb+who+++=when
Moo ^np+++??+=Moo
Kow ^np+++??+=Kow
came ^vbd+++xvbn+=came
down ^rb+phrv+++=down
to ^in+ppvb+++=to
the ^ati++++=the
watering ^jj+++xvbg+=watering-place.
- ^zz++++=EXTRAWORD
place ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Miaow ^np+++??+=Miaow,
, ^zz++++=EXTRAWORD
otherwise ^rb+cnj+++=otherwise
known ^vbd+vprv++xvbn+=known
as ^in++++=as
" ^zz++++="Puskat"--the
puskat" ^nn+++??+=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
the ^ati++++=EXTRAWORD
warmth ^nn++++=warmth-loving
- ^zz++++=EXTRAWORD
loving ^jj+atrb++xvbg+=EXTRAWORD
one ^pn++++=one--was
-- ^--+clp+++=EXTRAWORD
was ^vbd+bedz+aux++=EXTRAWORD
crouching ^vbg+++xvbgx+=crouching
on ^in++++=on
a ^at++++=a
limb ^nn++++=limb
that ^tht+rel+++=that
overhung ^nn+++??+=overhung
the ^ati++++=the
pool ^nn++++=pool,
, ^zz++++=EXTRAWORD
sunning ^vbg+++xvbg+=sunning
herself ^ppl+pp3+++=herself.
. ^zz++++=EXTRAWORD
Brer ^np+++??+=Brer
Rabbit ^nn++++=Rabbit--but
-- ^--+clp+++=EXTRAWORD
but ^cs+sub+++=EXTRAWORD
that ^cs"++++=that
is ^vbz+bez+vrb++=is
Another ^dt++++=Another
Story ^nn++++=Story
by ^in++++=by
Another ^dt++++=Another
Person ^nn++++=Person.
. ^zz++++=EXTRAWORD
Three ^cd++++=Three
or ^cc++++=or
four ^cd++++=four
Gee ^np++++=Gee
Gees ^np+++??+=Gees,
, ^zz++++=EXTRAWORD
already ^rb++++=already
at ^in++++=at
the ^ati++++=the
pool ^nn++++=pool,
, ^zz++++=EXTRAWORD
moved ^j+++xvbn+=moved
away ^rp+pl+++=away
on ^in++++=on
the ^ati++++=the
approach ^nn++++=approach
of ^in++++=of
Moo ^np+++??+=Moo
Kow ^np+++??+=Kow.
. ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+whq++=EXTRAWORD
do ^vb+do+vrb++=do
ye ^pp2+pp2+++=ye
stand ^vb++++=stand
aside ^rp++++=aside?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Moo ^np+++??+=Moo
Kow ^np+++??+=Kow.
. ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+whq++=EXTRAWORD
do ^vb+do+vrb++=do
you ^pp2+pp2+++=you
say ^vb+vpub+++=say
' ^zz++++='ye'?"
ye ^pp2+pp2+++=EXTRAWORD
'?" ^vb+++??+=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Gee ^np++++=Gee
Gees ^np+++??+=Gees
together ^nn+nom+++=together.
. ^zz++++=EXTRAWORD
" ^zz++++="Because
because ^cs+cos+++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
more ^rbr++++=more
impressive ^jj++++=impressive
than ^in++++=than
' ^zz++++='you.'
you ^pp2+pp2+++=EXTRAWORD
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Do ^vb+do+vrb++=Don't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+++=know
that ^tht+vcmp+++=that
all ^abn++++=all
animals ^nns+nom+++=animals
talk ^nn++++=talk
that ^tht+rel+obj++=that
way ^nn++++=way
in ^in++++=in
English ^nn++++=English?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Moo ^np+++??+=Moo
Kow ^np+++??+=Kow.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
they ^pp3a+pp3+++=they
also ^rb++++=also
say ^vb+vpub+++=say
' ^zz++++='thou,'
thou ^pp2+pp2+++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
and ^cc++++=and
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
forget ^vb+vprv+++=forget
it ^pp3+it+++=it!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
interrupted ^xvbn+++xvbn+=interrupted
Miaow ^np+++??+=Miaow
from ^in++++=from
the ^ati++++=the
tree ^nn++++=tree.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
learnt ^vbd+vprv++xvbnx+=learnt
that ^tht+vcmp+++=that
from ^in++++=from
a ^at++++=a
Man ^nn++++=Man
Cub ^np+++??+=Cub."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
animals ^nns+nom+++=animals
were ^vbd+bed+vrb++=were
silent ^jj+pred+++=silent.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
like ^in++++=like
Miaow ^np++++=Miaow's
's ^$++++=EXTRAWORD
slang ^nn++++=slang,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
were ^vbd+bed+vrb++=were
jealous ^jj+pred+++=jealous
of ^in++++=of
her ^pp$+pp3+++=her
occasionally ^rb++++=occasionally
sitting ^vbg+++xvbg+=sitting
on ^in++++=on
a ^at++++=a
Man ^nn++++=Man
Cub ^np++++=Cub's
's ^$++++=EXTRAWORD
lap ^nn++++=lap.
. ^zz++++=EXTRAWORD
Once ^rb+tm+++=Once
Dunkee ^np+++??+=Dunkee,
, ^zz++++=EXTRAWORD
a ^at++++=a
poor ^jj+atrb+++=poor
relation ^nn+nom+++=relation
of ^in++++=of
the ^ati++++=the
Gee ^np++++=Gee
Gees ^np+++??+=Gees,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
tried ^vprf+++xvbnx+=tried
it ^pp3+it+++=it
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
disastrously ^rb++++=disastrously--but
-- ^--+clp+++=EXTRAWORD
but ^cs+sub+++=EXTRAWORD
that ^cs"++++=that
is ^vbz+bez+vrb++=is
also ^rb++++=also
Another ^dt++++=Another
and ^cc++++=and
a ^at++++=a
more ^rbr++++=more
Aged ^jj+atrb+++=Aged
Story ^nn++++=Story.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
are ^vb+ber+aux++=are
ridden ^vpsv++by+xvbnx+=ridden
by ^in++++=by
The ^ati++++=The
English ^jj++++=English--please
-- ^--+clp+++=EXTRAWORD
please ^uh++++=EXTRAWORD
to ^to++++=to
observe ^vbi+vprv+++=observe
the ^ati++++=the
Capital ^nn++++=Capital
letters ^nns+nom+++=letters,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Pi ^np+++??+=Pi
Bol ^np+++??+=Bol,
, ^zz++++=EXTRAWORD
the ^ati++++=the
leader ^nn++++=leader
of ^in++++=of
the ^ati++++=the
Gee ^np++++=Gee
Gees ^np+++??+=Gees,
, ^zz++++=EXTRAWORD
proudly ^rb++++=proudly.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
are ^vb+ber+vrb++=are
a ^at++++=a
mighty ^ql++++=mighty
race ^vb++++=race
who ^whp+who+++=who
ride ^vb++++=ride
anything ^pn++++=anything
and ^cc++++=and
everybody ^pn++++=everybody.
. ^zz++++=EXTRAWORD
Do ^vb+do+vrb++0=D'ye
you ^pp2+pp2+++=EXTRAWORD
mind ^vb++++=mind
that ^tht+vcmp+++=that-I
- ^zz++++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
mean ^jj++++=mean,
, ^zz++++=EXTRAWORD
look ^vb++++=look
ye ^pp2+pp2+++=ye
well ^rb++++=well
to ^in++++=to
it ^pp3+it+++=it!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
should ^md+nec+++=should
they ^pp3a+pp3+++=they
know ^vb+vprv+++=know
of ^in++++=of
England ^np++++=England
who ^whp+rel+obj++=who
only ^rb+down+++=only
England ^np++++=England
know ^vb+vprv+++=know?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Miaow ^np+++??+=Miaow.
. ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
that ^tht+vcmp+++=that
a ^at++++=a
conundrum ^nn+++??+=conundrum?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
the ^ati++++=the
Moo ^np+++??+=Moo
Kow ^np+++??+=Kow.
. ^zz++++=EXTRAWORD
" ^zz++++="No;
no ^at++++=EXTRAWORD
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
poetry ^nn++++=poetry,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Miaow ^np+++??+=Miaow.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+++=know
England ^np++++=England,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Pi ^np+++??+=Pi
Bol ^np+++??+=Bol
prancingly ^jj++++=prancingly.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
used ^md"++pmd"++=used
to ^to++++=to
go ^vb++++=go
from ^in++++=from
the ^ati++++=the
Bank ^nn++++=Bank
to ^in++++=to
Islington ^np+++??+=Islington
three ^cd++++=three
times ^nns++++=times
a ^at++++=a
day ^nn++++=day--I
-- ^--+clp+++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
mean ^jj++++=mean,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
added ^vbd+vpub++xvbnx+=added
hurriedly ^rb+cnj+++=hurriedly,
, ^zz++++=EXTRAWORD
" ^zz++++="before
before ^cs+sub+++=EXTRAWORD
I ^pp1a+pp1+++=I
became ^vbd+++xvbnx+=became
a ^at++++=a
screw ^vb++++=screw--I
-- ^--+clp+++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
should ^md+nec+++=should
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
a ^at++++=a
screw ^vb++++=screw-gun
- ^zz++++=EXTRAWORD
gun ^nn++++=EXTRAWORD
horse ^nn++++=horse."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Moo ^np+++??+=Moo
Kow ^np+++??+=Kow,
, ^zz++++=EXTRAWORD
" ^zz++++="am
am ^vb+bem+vrb++=EXTRAWORD
terrible ^jj+pred+++=terrible.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
young ^jj+atrb+++=young
women ^nns++++=women
and ^cc++++=and
children ^nns++++=children
in ^in++++=in
the ^ati++++=the
village ^nn+nom+++=village
see ^vb+vprv+++=see
me ^pp1o+pp1+++=me
approach ^nn++++=approach
they ^pp3a+pp3+++=they
fly ^vb++++=fly
shriekingly ^jj++++=shriekingly.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
presence ^nn+nom+++=presence
alone ^rb++++=alone
has ^vbz+hvz+aux++=has
scattered ^vprf+++xvbnx+=scattered
their ^pp$+pp3+++=their
sacred ^jj+atrb+++=sacred
festival ^nn+nom+++=festival--The
-- ^--+clp+++=EXTRAWORD
the ^ati++++=EXTRAWORD
Sundes ^np+++??+=Sundes
Kool ^np+++??+=Kool
Piknik ^np+++??+=Piknik.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
strike ^nn++++=strike
terror ^nn++++=terror
to ^in++++=to
their ^pp$+pp3+++=their
inmost ^nn+++??+=inmost
souls ^nns++++=souls,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
am ^vb+bem+aux++=am
more ^ql++++=more
feared ^vpsv++by+xvbn+=feared
by ^in++++=by
them ^pp3o+pp3+++=them
than ^in++++=than
even ^rb++++=even
Kreep ^np+++??+=Kreep-mows,
- ^zz++++=EXTRAWORD
mows ^vbz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
the ^ati++++=the
insidious ^jj++++=insidious!
! ^zz++++=EXTRAWORD
And ^cc+cls+++=And
yet ^rb+cnj+++=yet,
, ^zz++++=EXTRAWORD
behold ^vb++++=behold!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
taken ^vprf+++xvbnx+=taken
the ^ati++++=the
place ^nn++++=place
of ^in++++=of
the ^ati++++=the
mothers ^nns+nom+++=mothers
of ^in++++=of
men ^nns++++=men,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
nourished ^vprf+++xvbn+=nourished
the ^ati++++=the
mighty ^ql++++=mighty
ones ^pn++++=ones
of ^in++++=of
the ^ati++++=the
earth ^nn++++=earth!
! ^zz++++=EXTRAWORD
But ^cs+sub+++=But
that ^cs"++++=that,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Moo ^np+++??+=Moo
Kow ^np+++??+=Kow,
, ^zz++++=EXTRAWORD
turning ^nvbg+++xvbg+=turning
her ^pp3o+pp3+++=her
head ^jjb++++=head
aside ^rp++++=aside
bashfully ^rb+cnj+++=bashfully,
, ^zz++++=EXTRAWORD
" ^zz++++="that
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
Anudder ^dt++++=Anudder
Story ^nn++++=Story."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
dead ^nn++++=dead
silence ^nn+nom+++=silence
fell ^vbd+++xvbn+=fell
on ^in+ppvb+++=on
the ^ati++++=the
pool ^nn++++=pool.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Miaow ^np+++??+=Miaow,
, ^zz++++=EXTRAWORD
lifting ^nvbg+++xvbg+=lifting
up ^rp++++=up
her ^pp$+pp3+++=her
voice ^nn++++=voice,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
