Two ^cd++++=Two
room ^nn++++=room
woke ^vbd+++xvbn+=woke
or ^cc+phrs+++=or
stirred ^vbd+++xvbn+=stirred
the ^ati++++=the
whole ^jj+atrb+++=whole
time ^nn++++=time.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
believe ^vb+vprv+tht0++=believe
we ^pp1a+pp1+++=we
did ^vbd+dod+aux++=did
sleep ^vb++++=sleep
a ^at++++=a
bit ^nn++++=bit
afterwards ^rb+cnj+++=afterwards,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
we ^pp1a+pp1+++=we
were ^vbd+bed+vrb++=were
very ^ql+amp+++=very
cheap ^jj++++=cheap
next ^ap++++=next
day ^nn++++=day.
. ^zz++++=EXTRAWORD
' ^zz++++='And
and ^cc++++=EXTRAWORD
next ^ap++++=next
day ^nn++++=day
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Sampson ^np++++=Sampson
was ^vbd+bedz+aux++=was
gone ^vpsv++agls+xvbnx+=gone:
: ^zz++++=EXTRAWORD
not ^xnot++not++=not
to ^to++++=to
be ^vbi+vbi+aux++=be
found ^vpsv++agls+xvbnx+=found:
: ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
believe ^vb+vprv+++=believe
no ^at++++=no
trace ^nn++++=trace
of ^in++++=of
him ^pp3o+pp3+++=him
has ^vbz+hvz+aux++=has
ever ^rb++splt++=ever
come ^vprf+++xvbn+=come
to ^in++++=to
light ^jj++++=light
since ^in++++=since.
. ^zz++++=EXTRAWORD
In ^in++++=In
thinking ^xvbg+++xvbg+=thinking
it ^pp3+it+++=it
over ^rb+cnj+++=over,
, ^zz++++=EXTRAWORD
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
oddest ^jjt+atrb+++=oddest
things ^nns++++=things
about ^in++++=about
it ^pp3+it+++=it
all ^rb++++=all
has ^vbz+hvz+aux++=has
seemed ^vprf+++xvbnx+=seemed
to ^to+vcmp+++=to
me ^vbi++++=me
to ^to++++=to
be ^vbi++vrb++=be
the ^ati++++=the
fact ^nn++++=fact
that ^tht+ncmp+++=that
neither ^dt++neg++=neither
Mcleod ^np+++??+=McLeod
nor ^cc++neg++=nor
I ^pp1a+pp1+++=I
ever ^rb++++=ever
mentioned ^vwbn+vpub++xvbn+=mentioned
what ^wdt+who+whcl++=what
we ^pp1a+pp1+++=we
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
to ^to+vcmp+++=to
any ^dti++++=any
third ^nn++++=third
person ^nn++++=person
whatever ^nn+nom+++=whatever.
. ^zz++++=EXTRAWORD
Of ^in+emph+++=Of
course ^nn+emph"+++=course
no ^at++++=no
questions ^nns+nom+++=questions
were ^vbd+bed+aux++=were
asked ^vpsv++agls+xvbnx+=asked
on ^in++++=on
the ^ati++++=the
subject ^nn++++=subject,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
if ^cs+cnd+++=if
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
inclined ^jj++agls+xvbnx+=inclined
to ^to+jcmp+++=to
believe ^vbi+vprv+++=believe
that ^tht+vcmp+++=that
we ^pp1a+pp1+++=we
could ^md+pos+++=could
not ^xnot++not++=not
have ^vb+hv+aux++=have
made ^vprf+++xvbnx+=made
any ^dti++++=any
answer ^nn++++=answer:
: ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
seemed ^vbd+seem++xvbn+=seemed
unable ^jj++++=unable
to ^to+jcmp+++=to
speak ^vbi++++=speak
about ^in++++=about
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
' ^zz++++='That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
my ^pp$+pp1+++=my
story ^nn++++=story,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
narrator ^nn++++=narrator.
. ^zz++++=EXTRAWORD
' ^zz++++='The
the ^ati++++=EXTRAWORD
only ^rb+down+++=only
approach ^nn++++=approach
to ^in++++=to
a ^at++++=a
ghost ^nn++++=ghost
story ^nn++++=story
connected ^vbd+++xvbn+=connected
with ^in++++=with
a ^at++++=a
school ^nn++++=school
that ^tht+rel+obj++=that
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
still ^rb+cnj+++=still,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
Think ^vb+vprv+++=think,
 ^zz++++=EXTRAWORD
An ^at++++=an
Approach ^nn++++=approach
To ^in++++=to
Such ^abl++++=such
A ^at++++=a
Thing ^nn++++=thing.'
 ^zz++++=EXTRAWORD
 ^zz++++=EXTRAWORD
