As ^ql++++=AS
yxu ^nn+++??+=yxu're
're ^vb+ber+vrb++0=EXTRAWORD
nx ^nn+++??+=nx
hxmx ^nn+++??+=hxmx
- ^zz++++=-nx!
nx ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
Yxu ^np+++??+=Yxu're
're ^vb+ber+vrb++0=EXTRAWORD
xnly ^jj+pred+++=xnly
a ^at++++=a
fxwl ^nn+++??+=fxwl,
, ^zz++++=EXTRAWORD
an ^at++++=an
xwl ^nn+++??+=xwl;
; ^zz++++=EXTRAWORD
a ^at++++=a
cxw ^nn+++??+=cxw,
, ^zz++++=EXTRAWORD
a ^at++++=a
sxw ^nn+++??+=sxw;
; ^zz++++=EXTRAWORD
a ^at++++=a
dxll ^nn+++??+=dxll,
, ^zz++++=EXTRAWORD
a ^at++++=a
pxll ^nn+++??+=pxll;
; ^zz++++=EXTRAWORD
a ^at++++=a
pxxr ^nn+++??+=pxxr
xld ^nn+++??+=xld
gxxd ^nn+++??+=gxxd-fxr-nxthing-tx-nxbxdy,
- ^zz++++=EXTRAWORD
fxr ^nn+++??+=EXTRAWORD
- ^zz++++=EXTRAWORD
nxthing ^jj+++xvbg+=EXTRAWORD
- ^zz++++=EXTRAWORD
tx ^nn+++??+=EXTRAWORD
- ^zz++++=EXTRAWORD
nxbxdy ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
lxg ^nn+++??+=lxg,
, ^zz++++=EXTRAWORD
dxg ^nn+++??+=dxg,
, ^zz++++=EXTRAWORD
hxg ^nn+++??+=hxg,
, ^zz++++=EXTRAWORD
xr ^nn+++??+=xr
frxg ^nn+++??+=frxg,
, ^zz++++=EXTRAWORD
cxme ^nn+++??+=cxme
xut ^nn+++??+=xut
xf ^nn+++??+=xf
a ^at++++=a
Cxncxrd ^np+++??+=Cxncxrd
bxg ^nn+++??+=bxg.
. ^zz++++=EXTRAWORD
Cxxl ^np+++??+=Cxxl,
, ^zz++++=EXTRAWORD
nxw ^nn+++??+=nxw
- ^zz++++=-cxxl!
cxxl ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
Dx ^np+++??+=Dx
be ^vb+be+vrb++=be
cxxl ^nn+++??+=cxxl,
, ^zz++++=EXTRAWORD
yxu ^nn+++??+=yxu
fxxl ^nn+++??+=fxxl!
! ^zz++++=EXTRAWORD
Nxne ^np+++??+=Nxne
xf ^nn+++??+=xf
yxur ^nn+++??+=yxur
crxwing ^vwbg+++xvbg+=crxwing,
, ^zz++++=EXTRAWORD
xld ^nn+++??+=xld
cxck ^nn+++??+=cxck!
! ^zz++++=EXTRAWORD
Dx ^np+++??+=Dxn't
n't ^xnot++not++0=EXTRAWORD
frxwn ^vprf+++xvbn+=frxwn
sx ^&fo++++=sx
- ^zz++++=-dxn't!
dx ^nn+++??+=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
! ^zz++++=EXTRAWORD
Dx ^np+++??+=Dxn't
n't ^xnot++not++0=EXTRAWORD
hxllx ^nn+++??+=hxllx,
, ^zz++++=EXTRAWORD
nxr ^nn+++??+=nxr
hxwl ^nn+++??+=hxwl,
, ^zz++++=EXTRAWORD
nxr ^nn+++??+=nxr
grxwl ^nn+++??+=grxwl,
, ^zz++++=EXTRAWORD
nxr ^nn+++??+=nxr
bxw ^nn+++??+=bxw-wxw-wxw!
- ^zz++++=EXTRAWORD
wxw ^nn+++??+=EXTRAWORD
- ^zz++++=EXTRAWORD
wxw ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
Gxxd ^np+++??+=Gxxd
Lxrd ^np+++??+=Lxrd,
, ^zz++++=EXTRAWORD
Jxhn ^np+++??+=Jxhn,
, ^zz++++=EXTRAWORD
hxw ^nn+++??+=hxw
yxu ^nn+++??+=yxu
dx ^nn+++??+=dx
lxxk ^nn+++??+=lxxk!
! ^zz++++=EXTRAWORD
Txld ^np+++??+=Txld
yxu ^nn+++??+=yxu
sx ^&fo++++=sx,
, ^zz++++=EXTRAWORD
yxu ^nn+++??+=yxu
knxw ^nn+++??+=knxw,
, ^zz++++=EXTRAWORD
- ^zz++++=-but
but ^cc++++=EXTRAWORD
stxp ^jj+atrb++??+=stxp
rxlling ^nn+nom+++=rxlling
yxur ^nn+++??+=yxur
gxxse ^nn+++??+=gxxse
xf ^nn+++??+=xf
an ^at++++=an
xld ^nn+++??+=xld
pxll ^nn+++??+=pxll
abxut ^nn+++??+=abxut
sx ^&fo++++=sx,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
gx ^nn+++??+=gx
and ^cc++++=and
drxwn ^jj+atrb++xvbn+=drxwn
yxur ^nn+++??+=yxur
sxrrxws ^nns+++??+=sxrrxws
in ^in++++=in
a ^at++++=a
bxwl ^nn+++??+=bxwl!'
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
The ^ati++++=The
uproar ^nn++++=uproar
occasioned ^vwbn+++xvbn+=occasioned
by ^in++++=by
this ^dt+dem+++=this
mystical ^jj+atrb+++=mystical
and ^cc+phrs+++=and
cabalistical ^jj+atrb+++=cabalistical
article ^nn++++=article,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
to ^to++++=to
be ^vbi+vbi+aux++=be
conceived ^vpsv++agls+xvbnx+=conceived.
. ^zz++++=EXTRAWORD
The ^ati++++=The
first ^rb++++=first
definite ^jj+atrb+++=definite
idea ^nn++++=idea
entertained ^vwbn+++xvbn+=entertained
by ^in++++=by
the ^ati++++=the
populace ^nn++++=populace
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
some ^dti++++=some
diabolical ^jj+atrb+++=diabolical
treason ^nn++++=treason
lay ^vbd+++xvbn+=lay
concealed ^vbd+++xvbn+=concealed
in ^in++++=in
the ^ati++++=the
hieroglyphics ^nns++++=hieroglyphics;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
a ^at++++=a
general ^jj+atrb+++=general
rush ^nn++++=rush
to ^in++++=to
Bullet-head ^np++++=Bullet-head's
's ^$++++=EXTRAWORD
residence ^nn+nom+++=residence,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
purpose ^nn++++=purpose
of ^in++++=of
riding ^xvbg+++xvbg+=riding
him ^pp3o+pp3+++=him
on ^in++++=on
a ^at++++=a
rail ^nn++++=rail;
; ^zz++++=EXTRAWORD
but ^cs+sub+++=but
that ^cs"++++=that
gentleman ^nn+nom+++=gentleman
was ^vbd+bedz+vrb++=was
nowhere ^rb+pl+++=nowhere
to ^to++++=to
be ^vbi+vbi+aux++=be
found ^vpsv++agls+xvbnx+=found.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
vanished ^vprf+++xvbnx+=vanished,
, ^zz++++=EXTRAWORD
no ^at++++=no
one ^cd1++++=one
could ^md+pos+++=could
tell ^vb++++=tell
how ^wrb+who+++=how;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
not ^xnot++not++=not
even ^rb++++=even
the ^ati++++=the
ghost ^nn++++=ghost
of ^in++++=of
him ^pp3o+pp3+++=him
has ^vbz+hvz+aux++=has
ever ^rb++splt++=ever
been ^vprf+ben+aux+xvbnx+=been
seen ^vpsv++agls+xvbnx+=seen
since ^in++++=since.
. ^zz++++=EXTRAWORD
Unable ^jj++++=Unable
to ^to+jcmp+++=to
discover ^nn+nom+++=discover
its ^pp$+it+++=its
legitimate ^jj+atrb+++=legitimate
object ^nn++++=object,
, ^zz++++=EXTRAWORD
the ^ati++++=the
popular ^jj+atrb+++=popular
fury ^nn++++=fury
at ^rb++++=at
length ^rb"++++=length
subsided ^vprf+++xvbn+=subsided;
; ^zz++++=EXTRAWORD
leaving ^vbg+++xvbg+=leaving
behind ^rb+phrv+++=behind
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
by ^in++++=by
way ^in"++++=way
of ^in"++++=of
sediment ^nn+nom+++=sediment,
, ^zz++++=EXTRAWORD
quite ^rb++++=quite
a ^at++++=a
medley ^nn++++=medley
of ^in++++=of
opinion ^nn++++=opinion
about ^in++++=about
this ^dt+dem+++=this
unhappy ^jj+atrb+++=unhappy
affair ^nn++++=affair.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
gentleman ^nn+nom+++=gentleman
thought ^vbd+++xvbn+=thought
the ^ati++++=the
whole ^nn++++=whole
an ^at++++=an
X ^zz++++=X-ellent
- ^zz++++=EXTRAWORD
ellent ^jj+atrb+++=EXTRAWORD
joke ^nn++++=joke.
. ^zz++++=EXTRAWORD
Another ^dt++++=Another
said ^vbd+vpub+tht0+xvbn+=said
that ^tht+vcmp+++=that,
, ^zz++++=EXTRAWORD
indeed ^rb+cnj+++=indeed,
, ^zz++++=EXTRAWORD
Bullet ^nn++++=Bullet-head
- ^zz++++=EXTRAWORD
head ^jjb++++=EXTRAWORD
had ^vbd+hvd+aux++=had
shown ^vprf+++xvbnx+=shown
much ^ap++++=much
X ^zz++++=X-uberance
- ^zz++++=EXTRAWORD
uberance ^nn+nom+++=EXTRAWORD
of ^in++++=of
fancy ^nn++++=fancy.
. ^zz++++=EXTRAWORD
A ^at++++=A
third ^od++++=third
admitted ^jj+++xvbn+=admitted
him ^pp3o+pp3+++=him
X ^zz++++=X-entric,
- ^zz++++=EXTRAWORD
entric ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
no ^at++++=no
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
A ^at++++=A
fourth ^od++++=fourth
could ^md+pos+++=could
only ^rb+down+splt++=only
suppose ^vb+vprv+++=suppose
it ^pp3+it+++=it
the ^ati++++=the
Yankee ^np++++=Yankee's
's ^$++++=EXTRAWORD
design ^vb++++=design
to ^to+vcmp+++=to
X ^zz++++=X-press,
- ^zz++++=EXTRAWORD
press ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
general ^jj+atrb+++=general
way ^nn++++=way,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
X ^zz++++=X-asperation.
- ^zz++++=EXTRAWORD
asperation ^nn+nom+++=EXTRAWORD
. ^zz++++=EXTRAWORD
' ^zz++++='Say,
say ^vb+vpub+++=EXTRAWORD
, ^zz++++=EXTRAWORD
rather ^rb+cnj+++=rather,
, ^zz++++=EXTRAWORD
to ^to++++=to
set ^vbi++++=set
an ^at++++=an
X ^zz++++=X-ample
- ^zz++++=EXTRAWORD
ample ^jj++++=EXTRAWORD
to ^in++++=to
posterity ^nn+nom+++=posterity,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
suggested ^vbd+vpub++xvbn+=suggested
a ^at++++=a
fifth ^nn++++=fifth.
. ^zz++++=EXTRAWORD
That ^tht+vcmp+++=That
Bullet ^nn++++=Bullet-head
- ^zz++++=EXTRAWORD
head ^jjb++++=EXTRAWORD
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
driven ^vpsv++agls+xvbnx+=driven
to ^to+vcmp+++=to
an ^at++++=an
extremity ^nn+nom+++=extremity,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
clear ^jj+pred+++=clear
to ^in++++=to
all ^abn++++=all;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
fact ^nn++++=fact,
, ^zz++++=EXTRAWORD
since ^cs+sub+++=since
that ^dt+dem+++=that
editor ^nn++++=editor
could ^md+pos+++=could
not ^xnot++not++=not
be ^vb+be+aux++=be
found ^vpsv++agls+xvbnx+=found,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
some ^dti++++=some
talk ^nn++++=talk
about ^in++++=about
lynching ^xvbg+++xvbg+=lynching
the ^ati++++=the
other ^ap++++=other
one ^pn++++=one.
. ^zz++++=EXTRAWORD
The ^ati++++=The
more ^rbr++++=more
common ^jj+atrb+++=common
conclusion ^nn++++=conclusion,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
that ^tht+vcmp+++=that
the ^ati++++=the
affair ^nn++++=affair
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
simply ^rb+cnj+++=simply,
, ^zz++++=EXTRAWORD
X ^zz++++=X-traordinary
- ^zz++++=EXTRAWORD
traordinary ^nn+nom+++=EXTRAWORD
and ^cc++++=and
in ^in++++=in-X-plicable.
- ^zz++++=EXTRAWORD
x ^zz++++=EXTRAWORD
- ^zz++++=EXTRAWORD
plicable ^jj++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Even ^rb++++=Even
the ^ati++++=the
town ^nn++++=town
mathematician ^nn++++=mathematician
confessed ^vbd+vpub++xvbn+=confessed
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
could ^md+pos+++=could
make ^vb++++=make
nothing ^pn++++=nothing
of ^in++++=of
so ^ql+emph+++=so
dark ^jj++++=dark
a ^at++++=a
problem ^nn++++=problem.
. ^zz++++=EXTRAWORD
X ^zz++++=X,
, ^zz++++=EXTRAWORD
every ^at++++=every.
. ^zz++++=EXTRAWORD
body ^nn++++=body
knew ^vbd+vprv++xvbn+=knew,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
an ^at++++=an
unknown ^jj+atrb+++=unknown
quantity ^nn+nom+++=quantity;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
in ^in++++=in
this ^dt+dem+++=this
case ^nn++++=case
( ^zz++++=(as
as ^ql++++=EXTRAWORD
he ^pp3a+pp3+++=he
properly ^rb++++=properly
observed ^vbd+vprv++xvbn+=observed),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
an ^at++++=an
unknown ^jj+atrb+++=unknown
quantity ^nn+nom+++=quantity
of ^in++++=of
X ^zz++++=X.
. ^zz++++=EXTRAWORD
The ^ati++++=The
opinion ^nn++++=opinion
of ^in++++=of
Bob ^np++++=Bob,
, ^zz++++=EXTRAWORD
the ^ati++++=the
devil ^nn++++=devil
( ^zz++++=(who
who ^whp+who+++=EXTRAWORD
kept ^vbd+++xvbn+=kept
dark ^jj++++=dark
about ^in++++=about
his ^pp$+pp3+++=his
having ^vbg+hvg++xvbg+=having
' ^zz++++='X-ed
x ^zz++++=EXTRAWORD
- ^zz++++=EXTRAWORD
ed ^np++++=EXTRAWORD
the ^ati++++=the
paragrab ^nn+++??+=paragrab'),
'), ^nn+++??+=EXTRAWORD
did ^vbd+dod+aux++=did
not ^xnot++not++=not
meet ^vb++++=meet
with ^in+ppvb+++=with
so ^ql++++=so
much ^ap++++=much
attention ^nn+nom+++=attention
as ^ql++++=as
I ^pp1a+pp1+++=I
think ^vb+vprv+tht0++=think
it ^pp3+it+++=it
deserved ^vbd+++xvbn+=deserved,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
very ^ql+amp+++=very
openly ^rb++++=openly
and ^cc++++=and
very ^ql+amp+++=very
fearlessly ^rb++++=fearlessly
expressed ^vbd+vpub++xvbn+=expressed.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
said ^vbd+vpub+tht0+xvbnx+=said
that ^tht+vcmp+++=that,
, ^zz++++=EXTRAWORD
for ^in++++=for
his ^pp$+pp3+++=his
part ^nn++++=part,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
no ^at++++=no
doubt ^nn++++=doubt
about ^in++++=about
the ^ati++++=the
matter ^nn++++=matter
at ^rb++++=at
all ^abn++++=all,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^at++++=a
clear ^jj+atrb+++=clear
case ^nn++++=case,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Bullet ^np++++=Bullet-head
- ^zz++++=EXTRAWORD
head ^nn++++=EXTRAWORD
' ^zz++++='never
never ^rb++++=EXTRAWORD
could ^md+pos+++=could
be ^vb+be+aux++=be
persuaded ^vpsv++agls+xvbnx+=persuaded
fur ^nn++++=fur
to ^to++++=to
drink ^vbi++++=drink
like ^in++++=like
other ^ap++++=other
folks ^nns++++=folks,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
vas ^nns+++??+=vas
continually ^rb++++=continually
a ^at++++=a-svigging
- ^zz++++=EXTRAWORD
svigging ^jj+++xvbg+=EXTRAWORD
of ^in++++0=o'
that ^dt+dem+++=that
ere ^nn+++??+=ere
blessed ^vbd+++xvbn+=blessed
Xxx ^np+++??+=XXX
ale ^nn++++=ale,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
as ^in++++=as
a ^at++++=a
naiteral ^jj+atrb+++=naiteral
consekvence ^nn+nom+++=consekvence,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
just ^rb+emph+++=just
puffed ^vbd+++xvbn+=puffed
him ^pp3o+pp3+++=him
up ^rp++++=up
savage ^nn++++=savage,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
made ^vbd+++xvbn+=made
him ^pp3o+pp3+++=him
x ^zz++++=X
( ^zz++++=(cross)
cross ^jj++++=EXTRAWORD
) ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
x ^zz++++=X-treme.'
- ^zz++++=EXTRAWORD
treme.' ^nn++++=EXTRAWORD
