As ^ql++++=As
her ^pp$+pp3+++=her
other ^ap++++=other
hand ^nn++++=hand:
: ^zz++++=EXTRAWORD
what ^wdt+who+whq++=what
was ^vbd+bedz+aux++=was
she ^pp3a+pp3+++=she
to ^to++++=to
do ^vbi++++=do
with ^in++++=with
it ^pp3+it+++=it?
? ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
thought ^vbd+++xvbnx+=thought
of ^in++++=of
raising ^xvbg+++xvbg+=raising
the ^ati++++=the
window ^nn++++=window
and ^cc++++=and
throwing ^vbg+++xvbg+=throwing
it ^pp3+it+++=it
out ^rp+pl+++=out;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
to ^to++++=to
do ^vbi++++=do
so ^ql++++=so
she ^pp3a+pp3+++=she
would ^md+prd+++=would
have ^md"++pmd"++=have
to ^md+nec+++=to
lean ^vb++++=lean
across ^in+pl+++=across
his ^pp$+pp3+++=his
body ^nn++++=body
and ^cc++++=and
bring ^vb++++=bring
her ^pp$+pp3+++=her
face ^nn++++=face
close ^in+cmpx+++=close
to ^in"++++=to
his ^pp$+pp3+++=his.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
decided ^vbd+vprv++xvbnx+=decided
to ^to+vcmp+++=to
drink ^vbi++++=drink
the ^ati++++=the
milk ^nn++++=milk.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
returned ^vbd+++xvbnx+=returned
to ^in++++=to
her ^pp$+pp3+++=her
seat ^nn++++=seat
with ^in++++=with
the ^ati++++=the
empty ^jj+atrb+++=empty
glass ^nn++++=glass
and ^cc++++=and
after ^cs+sub+++=after
a ^at++++=a
while ^cs+sub+++=while
the ^ati++++=the
porter ^nn++++=porter
came ^vbd+++xvbn+=came
back ^jjb++++=back
to ^to++++=to
get ^vbi++++=get
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="When'll
when ^wrb+who+whq++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
I ^pp1a+pp1+++=I
fold ^nn++++=fold
up ^rp++++=up
his ^pp$+pp3+++=his
bed ^nn++++=bed?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
now ^rn+tm+++=now--not
-- ^--+clp+++=EXTRAWORD
not ^xnot++not++=EXTRAWORD
yet ^cc++++=yet;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he's
's ^vbz+bez+vrb++0=EXTRAWORD
ill--he ^nn+++??+=ill--he's
's ^$++++=EXTRAWORD
very ^ql+amp+++=very
ill ^jj++++=ill.
. ^zz++++=EXTRAWORD
Can ^md+pos+++=Can't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
let ^vbd+++xvbn+=let
him ^pp3o+pp3+++=him
stay ^vb++++=stay
as ^ql++++=as
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is?
? ^zz++++=EXTRAWORD
The ^ati++++=The
doctor ^nn++++=doctor
wants ^nns++++=wants
him ^pp3o+pp3+++=him
to ^to++++=to
lie ^vbi++++=lie
down ^rp++++=down
as ^ql++++=as
much ^ap++++=much
as ^ql++++=as
possible ^jj++++=possible."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
scratched ^vbd+++xvbnx+=scratched
his ^pp$+pp3+++=his
head ^nn++++=head.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he's
's ^vbz+bez+vrb++0=EXTRAWORD
_really_ ^nn+++??+=_really_
sick ^jj++++=sick--"
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
took ^vbd+++xvbnx+=took
the ^ati++++=the
empty ^jj+atrb+++=empty
glass ^nn++++=glass
and ^cc++++=and
walked ^vbd+++xvbn+=walked
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
explaining ^vbg+vpub++xvbg+=explaining
to ^in++++=to
the ^ati++++=the
passengers ^nns+nom+++=passengers
that ^tht+rel+obj++=that
the ^ati++++=the
party ^nn++++=party
behind ^in+pl+++=behind
the ^ati++++=the
curtains ^nns++++=curtains
was ^vbd+bedz+vrb++=was
too ^ql++++=too
sick ^jj++++=sick
to ^to+jcmp+++=to
get ^vbi++++=get
up ^rp++++=up
just ^rb+emph+++=just
yet ^rb++++=yet.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
found ^vbd+vprv+tht0+xvbnx+=found
herself ^ppl+pp3+++=herself
the ^ati++++=the
centre ^nn++++=centre
of ^in++++=of
sympathetic ^jj+atrb+++=sympathetic
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
A ^at++++=A
motherly ^jj+atrb+++=motherly
woman ^nn++++=woman
with ^in++++=with
an ^at++++=an
intimate ^jj+atrb+++=intimate
smile ^nn++++=smile
sat ^vbd+++xvbn+=sat
down ^rb+phrv+++=down
beside ^in+pl+++=beside
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
real ^jj+pred+++=real
sorry ^jj++++=sorry
to ^to+jcmp+++=to
hear ^vbi+vprv+tht0++=hear
your ^pp$+pp2+++=your
husband ^nn++++=husband's
's ^vbz+bez+vrb++0=EXTRAWORD
sick ^jj++++=sick.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
'd ^md+prd+vrb++=had
a ^at++++=a
remarkable ^jj+atrb+++=remarkable
amount ^nn++++=amount
of ^in++++=of
sickness ^nns+nom+++=sickness
in ^in++++=in
my ^pp$+pp1+++=my
family ^nn++++=family
and ^cc++++=and
maybe ^rb+hdg+++=maybe
I ^pp1a+pp1+++=I
could ^md+pos+++=could
assist ^vb++++=assist
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
Can ^md+pos+++=Can
I ^pp1a+pp1+++=I
take ^vb++++=take
a ^at++++=a
look ^vb++++=look
at ^rb++++=at
him ^pp3o+pp3+++=him?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
no ^at++++=no--no,
-- ^--+clp+++=EXTRAWORD
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
please ^uh++++=please!
! ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
must ^md+nec+++=mustn't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+aux++=be
disturbed ^vpsv++agls+xvbnx+=disturbed."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
lady ^npt++++=lady
accepted ^vbd+vprv++xvbn+=accepted
the ^ati++++=the
rebuff ^nn++++=rebuff
indulgently ^rb++++=indulgently.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
just ^rb+emph+++=just
as ^ql++++=as
you ^pp2+pp2+++=you
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
of ^in+emph+++=of
course ^nn+emph"+++=course,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
you ^pp2+pp2+++=you
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
look ^vb++++=look
to ^to+vcmp+++=to
me ^pp1o+pp1+++=me
as ^cs+sub+++=as
if ^cs+cnd+++=if
you ^pp2+pp2+++=you'd
'd ^md+prd+aux++0=EXTRAWORD
'd ^md+prd+vrb++=had
much ^ap++++=much
experience ^nn+nom+++=experience
in ^in++++=in
sickness ^nns+nom+++=sickness
and ^cc++++=and
I ^pp1a+pp1+++0=I'd
'd ^md+prd+aux++=EXTRAWORD
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
glad ^jj++++=glad
to ^to+jcmp+++=to
assist ^vbi++++=assist
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
generally ^rb+down+++=generally
do ^vb+do+vrb++=do
when ^wrb+who+++=when
your ^pp$+pp2+++=your
husband ^nn++++=husband's
's ^$++++=EXTRAWORD
taken ^vwbn+++xvbn+=taken
this ^dt+dem+++=this
way ^nn++++=way?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I--I
i ^pp1a+pp1+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
let ^vbd+++xvbnx+=let
him ^pp3o+pp3+++=him
sleep ^nn++++=sleep."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Too
too ^ql++++=EXTRAWORD
much ^ap++++=much
sleep ^nn++++=sleep
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
any ^dti++++=any
too ^ql++++=too
healthful ^jj++++=healthful
either ^dtx++++=either.
. ^zz++++=EXTRAWORD
Do ^vb+do+vrb++=Don't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
give ^vb++++=give
him ^pp3o+pp3+++=him
any ^dti++++=any
medicine ^nn++++=medicine?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Y--yes."
y ^zz++++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+vrb++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
wake ^nn++++=wake
him ^pp3o+pp3+++=him
to ^to++++=to
take ^vbi++++=take
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="When
when ^wrb+who+++=EXTRAWORD
does ^vbz+doz+vrb++=does
he ^pp3a+pp3+++=he
take ^vb++++=take
the ^ati++++=the
next ^ap++++=next
dose ^nn++++=dose?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
for ^in+strn+++=for--two
-- ^--+clp+++=EXTRAWORD
two ^cd++++=EXTRAWORD
hours ^nns++++=hours--"
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
lady ^npt++++=lady
looked ^vbd+++xvbn+=looked
disappointed ^jj+++xvbn+=disappointed.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
you ^pp2+pp2+++=you
I ^pp1a+pp1+++0=I'd
'd ^md+prd+aux++=EXTRAWORD
try ^vb++++=try
giving ^vbg+++xvbg+=giving
it ^pp3+it+++=it
oftener ^rbr++++=oftener.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That's
's ^vbz+bez+vrb++0=EXTRAWORD
what ^wdt+who+++=what
I ^pp1a+pp1+++=I
do ^vb+do+vrb++=do
with ^in++++=with
my ^pp$+pp1+++=my
folks ^nns++++=folks."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
After ^cs+sub+++=After
that ^dt+dem+++=that
many ^ap++++=many
faces ^vbz++++=faces
seemed ^vprf+++xvbn+=seemed
to ^to+vcmp+++=to
press ^vbi++++=press
upon ^in++++=upon
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
The ^ati++++=The
passengers ^nns+nom+++=passengers
were ^vbd+bed+vrb++=were
on ^in++++=on
their ^pp$+pp3+++=their
way ^nn++++=way
to ^in++++=to
the ^ati++++=the
dining ^jj+++xvbg+=dining-car,
- ^zz++++=EXTRAWORD
car ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
conscious ^jj+pred+++=conscious
that ^tht+jcmp+++=that
as ^ql++++=as
they ^pp3a+pp3+++=they
passed ^vbd+++xvbnx+=passed
down ^rb+phrv+++=down
the ^ati++++=the
aisle ^nn++++=aisle
they ^pp3a+pp3+++=they
glanced ^vbd+++xvbnx+=glanced
curiously ^rb++++=curiously
at ^in++++=at
the ^ati++++=the
closed ^jj+atrb++xvbn+=closed
curtains ^nns++++=curtains.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
lanternjawed ^jj+atrb++xvbn+=lanternjawed
man ^nn++++=man
with ^in++++=with
prominent ^jj+atrb+++=prominent
eyes ^nns++++=eyes
stood ^vbd+++xvbn+=stood
still ^jj+pred+++=still
and ^cc++++=and
tried ^vbd+++xvbn+=tried
to ^to+vcmp+++=to
shoot ^vbi++++=shoot
his ^pp$+pp3+++=his
projecting ^jj+atrb++xvbg+=projecting
glance ^nn++++=glance
through ^in++++=through
the ^ati++++=the
division ^nn++++=division
between ^in++++=between
the ^ati++++=the
folds ^nns++++=folds.
. ^zz++++=EXTRAWORD
The ^ati++++=The
freckled ^jj+atrb+++=freckled
child ^nn++++=child,
, ^zz++++=EXTRAWORD
returning ^vbg+++xvbg+=returning
from ^in++++=from
breakfast ^nn++++=breakfast,
, ^zz++++=EXTRAWORD
waylaid ^vwbn+++xvbn+=waylaid
the ^ati++++=the
passers ^nns+nom+++=passers
with ^in++++=with
a ^at++++=a
buttery ^jj+atrb+++=buttery
clutch ^nn++++=clutch,
, ^zz++++=EXTRAWORD
saying ^vbg+++xvbg+=saying
in ^in++++=in
a ^at++++=a
loud ^nn++++=loud
whisper ^vb+vpub+++=whisper,
, ^zz++++=EXTRAWORD
" ^zz++++="He's
he ^pp3a+pp3+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
sick ^jj++++=sick;"
; ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
once ^rb+tm+++=once
the ^ati++++=the
conductor ^nn++++=conductor
came ^vwbn+++xvbn+=came
by ^in+strn+++=by,
, ^zz++++=EXTRAWORD
asking ^vbg+vsua++xvbg+=asking
for ^in+ppvb+++=for
tickets ^nns++++=tickets.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
shrank ^vbd+++xvbnx+=shrank
into ^in++++=into
her ^pp3o+pp3+++=her
corner ^npl++++=corner
and ^cc++++=and
looked ^vbd+++xvbn+=looked
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
window ^nn++++=window
at ^in++++=at
the ^ati++++=the
flying ^jj+atrb++xvbg+=flying
trees ^nns++++=trees
and ^cc++++=and
houses ^nns++++=houses,
, ^zz++++=EXTRAWORD
meaningless ^jj+atrb+++=meaningless
hieroglyphs ^nns+++??+=hieroglyphs
of ^in++++=of
an ^at++++=an
endlessly ^rb++++=endlessly
unrolled ^jj+atrb++xvbn+=unrolled
papyrus ^nn++++=papyrus.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
and ^cc+phrs+++=and
then ^rn+tm+++=then
the ^ati++++=the
train ^nn++++=train
stopped ^vbd+++xvbn+=stopped,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
newcomers ^nns+nom+++=newcomers
on ^in++++=on
entering ^xvbg+++xvbg+=entering
the ^ati++++=the
car ^nn++++=car
stared ^vbd+++xvbn+=stared
in ^in++++=in
turn ^nn++++=turn
at ^rb++++=at
the ^ati++++=the
closed ^jj+atrb++xvbn+=closed
curtains ^nns++++=curtains.
. ^zz++++=EXTRAWORD
More ^rbr++++=More
and ^cc++++=and
more ^ql++++=more
people ^nns++++=people
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
pass ^vbi++++=pass--their
-- ^--+clp+++=EXTRAWORD
their ^pp$+pp3+++=EXTRAWORD
faces ^nns++++=faces
began ^vbd+++xvbn+=began
to ^to++++=to
blend ^vbi++++=blend
fantastically ^rb++++=fantastically
with ^in++++=with
the ^ati++++=the
images ^nns++++=images
surging ^nn++++=surging
in ^in++++=in
her ^pp$+pp3+++=her
brain.. ^nn+++??+=brain....
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Later ^rbr+tm+++=Later
in ^in++++=in
the ^ati++++=the
day ^nn++++=day
a ^at++++=a
fat ^nn++++=fat
man ^nn++++=man
detached ^vbd+++xvbn+=detached
himself ^ppl+pp3+++=himself
from ^in++++=from
the ^ati++++=the
mist ^nn++++=mist
of ^in++++=of
faces ^nns++++=faces.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+aux++=had
a ^at++++=a
creased ^vwbn+++xvbn+=creased
stomach ^nn++++=stomach
and ^cc++++=and
soft ^jj+atrb+++=soft
pale ^nn++++=pale
lips ^nns++++=lips.
. ^zz++++=EXTRAWORD
As ^ql++++=As
he ^pp3a+pp3+++=he
pressed ^vbd+++xvbnx+=pressed
himself ^ppl+pp3+++=himself
into ^in++++=into
the ^ati++++=the
seat ^nn++++=seat
facing ^vwbg+++xvbg+=facing
her ^pp$+pp3+++=her
she ^pp3a+pp3+++=she
noticed ^vbd+vprv++xvbnx+=noticed
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
dressed ^vpsv++agls+xvbnx+=dressed
in ^in++++=in
black ^jj+atrb+++=black
broadcloth ^nn+++??+=broadcloth,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
soiled ^jj+atrb+++=soiled
white ^jj+atrb+++=white
tie ^nn++++=tie.
. ^zz++++=EXTRAWORD
" ^zz++++="Husband's
husband ^nn++++=EXTRAWORD
's ^$++++=EXTRAWORD
pretty ^rb++++=pretty
bad ^jj++++=bad
this ^dt+dem+++=this
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
he ^pp3a+pp3+++=he?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Dear,
dear ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
dear ^jj++++=dear!
! ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
terribly ^rb++++=terribly
distressing ^jj++++=distressing,
, ^zz++++=EXTRAWORD
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
An ^at++++=An
apostolic ^nn++++=apostolic
smile ^vb++++=smile
revealed ^vbd+vprv++xvbn+=revealed
his ^pp$+pp3+++=his
gold ^nn++++=gold-filled
- ^zz++++=EXTRAWORD
filled ^xvbn+++xvbn+=EXTRAWORD
teeth ^nns++++=teeth.
. ^zz++++=EXTRAWORD
" ^zz++++="Of
of ^in+emph+++=EXTRAWORD
course ^nn+emph"+++=course
you ^pp2+pp2+++=you
know ^vb+vprv+tht0++=know
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
no ^at++++=no
sech ^&fo++++=sech
thing ^nn++++=thing
as ^in++++=as
sickness ^nns+nom+++=sickness.
. ^zz++++=EXTRAWORD
Ai ^vb+be+++=Ain't
n't ^xnot++not++0=EXTRAWORD
that ^cs+sub+++=that
a ^at++++=a
lovely ^jj+atrb+++=lovely
thought ^nn+++xvbn+=thought?
? ^zz++++=EXTRAWORD
Death ^nn++++=Death
itself ^ppl++++=itself
is ^vbz+bez+vrb++=is
but ^cc++++=but
a ^at++++=a
deloosion ^nn+++??+=deloosion
of ^in++++=of
our ^pp$+pp1+++=our
grosser ^jjr+atrb+++=grosser
senses ^nns++++=senses.
. ^zz++++=EXTRAWORD
On ^in++++=On'y
'y ^nn+++??+=EXTRAWORD
lay ^vbd+++xvbn+=lay
yourself ^ppl+pp2+++=yourself
open ^jj++++=open
to ^in++++=to
the ^ati++++=the
influx ^nn++++=influx
of ^in++++=of
the ^ati++++=the
sperrit ^nn+++??+=sperrit,
, ^zz++++=EXTRAWORD
submit ^vb+vpub+++=submit
yourself ^ppl+pp2+++=yourself
passively ^rb++++=passively
to ^in++++=to
the ^ati++++=the
action ^nn++++=action
of ^in++++=of
the ^ati++++=the
divine ^jj+atrb+++=divine
force ^nn++++=force,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
disease ^nn++++=disease
and ^cc++++=and
dissolution ^nn+nom+++=dissolution
will ^md+prd+++=will
cease ^vb++++=cease
to ^to++++=to
exist ^vbi++++=exist
for ^in++++=for
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
you ^pp2+pp2+++=you
could ^md+pos+++=could
indooce ^vb+++??+=indooce
your ^pp$+pp2+++=your
husband ^nn++++=husband
to ^to++++=to
read ^vbn+vprv++xvbn+=read
this ^dt+dem+++=this
little ^jj+atrb+++=little
pamphlet ^nn+nom+++=pamphlet--"
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
faces ^nns++++=faces
about ^in++++=about
her ^pp$+pp3+++=her
again ^rb+tm+++=again
grew ^vbd+++xvbn+=grew
indistinct ^nn+++??+=indistinct.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vb+hv+vrb++=had
a ^at++++=a
vague ^jj+atrb+++=vague
recollection ^nn+nom+++=recollection
of ^in++++=of
hearing ^xvbg+++xvbg+=hearing
the ^ati++++=the
motherly ^rb++++=motherly
lady ^npt++++=lady
and ^cc++++=and
the ^ati++++=the
parent ^nn++++=parent
of ^in++++=of
the ^ati++++=the
freckled ^jj+atrb+++=freckled
child ^nn++++=child
ardently ^rb++++=ardently
disputing ^vbg+++xvbg+=disputing
the ^ati++++=the
relative ^jj+atrb+++=relative
advantages ^nns+nom+++=advantages
of ^in++++=of
trying ^xvbg+++xvbg+=trying
several ^ap++++=several
medicines ^nns++++=medicines
at ^rb++++=at
once ^rb"+tm+++=once,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
of ^in++++=of
taking ^xvbg+++xvbg+=taking
each ^dt++++=each
in ^in++++=in
turn ^nn++++=turn;
; ^zz++++=EXTRAWORD
the ^ati++++=the
motherly ^rb++++=motherly
lady ^npt++++=lady
maintaining ^vb+++xvbg+=maintaining
that ^tht+vcmp+++=that
the ^ati++++=the
competitive ^jj+atrb+++=competitive
system ^nn++++=system
saved ^vwbn+++xvbn+=saved
time ^nn++++=time;
; ^zz++++=EXTRAWORD
the ^ati++++=the
other ^ap++++=other
objecting ^jj+++xvbg+=objecting
that ^cs+sub+++=that
you ^pp2+pp2+++=you
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
tell ^vb++++=tell
which ^whp+who+++=which
remedy ^vb++++=remedy
had ^vbd+hvd+aux++=had
effected ^vprf+++xvbnx+=effected
the ^ati++++=the
cure ^nn++++=cure;
; ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
voices ^nns++++=voices
went ^vbd+++xvbn+=went
on ^in++++=on
and ^cc++++=and
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
like ^in++++=like
bell ^nn++++=bell-buoys
- ^zz++++=EXTRAWORD
buoys ^nns+++??+=EXTRAWORD
droning ^jj++++=droning
through ^in++++=through
a ^at++++=a
fog.. ^nn+++??+=fog....
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
porter ^nn++++=porter
came ^vbd+++xvbn+=came
up ^rp++++=up
now ^rn+tm+++=now
and ^cc+phrs+++=and
then ^rn+tm+++=then
with ^in++++=with
questions ^nns+nom+++=questions
that ^tht+rel+obj++=that
she ^pp3a+pp3+++=she
did ^vbd+dod+aux++=did
not ^xnot++not++=not
understand ^vb+vprv+++=understand,
, ^zz++++=EXTRAWORD
but ^cs+sub+++=but
that ^cs"++++=that
somehow ^rb++++=somehow
she ^pp3a+pp3+++=she
must ^md+nec+++=must
have ^vb+hv+aux++=have
answered ^vprf+++xvbnx+=answered
since ^cs+sub+++=since
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
away ^rp+pl+++=away
again ^rb+tm+++=again
without ^in++++=without
repeating ^xvbg+++xvbg+=repeating
them ^pp3o+pp3+++=them;
; ^zz++++=EXTRAWORD
every ^at++++=every
two ^cd++++=two
hours ^nns++++=hours
the ^ati++++=the
motherly ^rb++++=motherly
lady ^npt++++=lady
reminded ^vbd+vsua++xvbn+=reminded
her ^pp$+pp3+++=her
that ^cs+sub+++=that
her ^pp3o+pp3+++=her
husband ^nn++++=husband
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
have ^vbi++vrb++=have
his ^pp$+pp3+++=his
drops ^nns++++=drops;
; ^zz++++=EXTRAWORD
people ^nns++++=people
left ^vbd+++xvbn+=left
the ^ati++++=the
car ^nn++++=car
and ^cc++++=and
others ^aps++++=others
replaced ^jj+atrb++xvbn+=replaced
them. ^nn+++??+=them...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
head ^jjb++++=head
was ^vbd+bedz+aux++=was
spinning ^vbg+++xvbgx+=spinning
and ^cc++++=and
she ^pp3a+pp3+++=she
tried ^vbd+++xvbnx+=tried
to ^in+vcmp+++=to
steady ^jj++++=steady
herself ^ppl+pp3+++=herself
by ^in++++=by
clutching ^xvbg+++xvbg+=clutching
at ^rb++++=at
her ^pp3o+pp3+++=her
thoughts ^nns++++=thoughts
as ^ql++++=as
they ^pp3a+pp3+++=they
swept ^vbd+++xvbnx+=swept
by ^in+strn+++=by,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
they ^pp3a+pp3+++=they
slipped ^vbd+++xvbnx+=slipped
away ^in+pl+++=away
from ^in"++++=from
her ^pp$+pp3+++=her
like ^in++++=like
bushes ^nns++++=bushes
on ^in++++=on
the ^ati++++=the
side ^nn++++=side
of ^in++++=of
a ^at++++=a
sheer ^jjb+atrb+++=sheer
precipice ^nn++++=precipice
down ^in++++=down
which ^whp+rel+pied++=which
she ^pp3a+pp3+++=she
seemed ^vbd+seem++xvbnx+=seemed
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
falling ^nvbg+++xvbg+=falling.
. ^zz++++=EXTRAWORD
Suddenly ^rb++++=Suddenly
her ^pp$+pp3+++=her
mind ^nn++++=mind
grew ^vbd+++xvbn+=grew
clear ^jj++++=clear
again ^rb+tm+++=again
and ^cc++++=and
she ^pp3a+pp3+++=she
found ^vbd+vprv+tht0+xvbnx+=found
herself ^ppl+pp3+++=herself
vividly ^rb++++=vividly
picturing ^jj+++xvbg+=picturing
what ^wdt+who+++=what
would ^md+prd+++=would
happen ^vb+++??+=happen
when ^wrb+who+++=when
the ^ati++++=the
train ^nn++++=train
reached ^vbd+++xvbn+=reached
New ^jj+atrb+++=New
York ^np++++=York.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
shuddered ^vbd+++xvbnx+=shuddered
as ^ql++++=as
it ^pp3+it+++=it
occurred ^vbd+++xvbn+=occurred
to ^in++++=to
her ^pp$+pp3+++=her
