My ^pp$+pp1+++=My
looked ^vbd+++xvbnx+=looked
wistfully ^rb++++=wistfully
at ^in++++=at
me ^pp1o+pp1+++=me
for ^in++++=for
a ^at++++=a
moment ^nn++++=moment,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
said ^vbd+vpub++xvbn+=said
" ^zz++++="Good
good ^jj+atrb+++=EXTRAWORD
morning ^nn++++=morning,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
went ^vbd+++xvbn+=went
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
felt ^vbd+vprv++xvbnx+=felt
a ^rb++++=a
little ^rb"++++=little
sorry ^uh++++=sorry,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
would ^md+prd+++=would
have ^vb+hv+aux++=have
called ^vprf+++xvbnx+=called
him ^pp3o+pp3+++=him
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
found ^vbd+vprv+tht0+xvbnx+=found
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
returning ^vbg+++xvbgx+=returning
of ^in++++=of
his ^pp$+pp3+++=his
own ^ap++++=own
accord ^nn++++=accord.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
came ^vbd+++xvbnx+=came
close ^rb++++=close
up ^in+cmpx+++=up
to ^in"++++=to
me ^pp1o+pp1+++=me
holding ^vbg+vprv++xvbg+=holding
out ^rp+pl+++=out
his ^pp$+pp3+++=his
offerings ^nns++++=offerings
with ^in++++=with
the ^ati++++=the
words ^nns++++=words:
: ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
brought ^vbd+++xvbnx+=brought
these ^dt+dem+++=these
few ^ap++++=few
things ^nns++++=things,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
little ^jj+atrb+++=little
one ^pn++++=one.
. ^zz++++=EXTRAWORD
Will ^md+prd+++=Will
you ^pp2+pp2+++=you
give ^vb++++=give
them ^pp3o+pp3+++=them
to ^in++++=to
her ^pp$+pp3+++=her?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
took ^vbd+++xvbnx+=took
them ^pp3o+pp3+++=them
and ^cc++++=and
was ^vbd+bedz+aux++=was
going ^md"++pmd"++=going
to ^md+prd+++=to
pay ^vb++++=pay
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
caught ^vbd+++xvbnx+=caught
my ^pp$+pp1+++=my
hand ^nn++++=hand
and ^cc++++=and
said ^vbd+vpub++xvbn+=said:
: ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
are ^vb+ber+vrb++=are
very ^ap+amp+++=very
kind ^nn++++=kind,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir!
! ^zz++++=EXTRAWORD
Keep ^vb++++=Keep
me ^pp1o+pp1+++=me
in ^in++++=in
your ^pp$+pp2+++=your
recollection ^nn+nom+++=recollection.
. ^zz++++=EXTRAWORD
Do ^vb+do+vrb++=Do
not ^xnot++not++=not
offer ^nn++++=offer
me ^pp1o+pp1+++=me
money ^nn++++=money!
! ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
have ^vb+hv+vrb++=have
a ^rb++++=a
little ^rb"++++=little
girl ^nn++++=girl:
: ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
too ^ql++++=too
have ^vb+hv+vrb++=have
one ^pn++++=one
like ^in++++=like
her ^pp$+pp3+++=her
in ^in++++=in
my ^pp$+pp1+++=my
own ^ap++++=own
home ^nr++++=home.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
think ^vb+vprv+++=think
of ^in++++=of
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
bring ^vb++++=bring
fruits ^nns++++=fruits
to ^in++++=to
your ^pp$+pp2+++=your
child ^nn++++=child
not ^xnot++not++=not
to ^to++++=to
make ^vbi++++=make
a ^at++++=a
profit ^nn++++=profit
for ^in++++=for
myself ^ppl+pp1+++=myself."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Saying ^vbg+++xvbg+=Saying
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
put ^vbd+++xvbnx+=put
his ^pp$+pp3+++=his
hand ^nn++++=hand
inside ^in+pl+++=inside
his ^pp$+pp3+++=his
big ^jj+atrb+++=big
loose ^jj+atrb+++=loose
robe ^nn++++=robe,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
brought ^vbd+++xvbn+=brought
out ^rb+phrv+++=out
a ^at++++=a
small ^jj+atrb+++=small
and ^cc+phrs+++=and
dirty ^jj+atrb+++=dirty
piece ^nn++++=piece
of ^in++++=of
paper ^nn++++=paper.
. ^zz++++=EXTRAWORD
With ^in++++=With
great ^jj+atrb+++=great
care ^nn++++=care
he ^pp3a+pp3+++=he
unfolded ^vbd+++xvbnx+=unfolded
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
smoothed ^vbd+++xvbn+=smoothed
it ^pp3+it+++=it
out ^rp+pl+++=out
with ^in++++=with
both ^abx++++=both
hands ^nns++++=hands
on ^in++++=on
my ^pp$+pp1+++=my
table ^nn++++=table.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
bore ^vbd+++xvbn+=bore
the ^ati++++=the
impression ^nn++++=impression
of ^in++++=of
a ^rb++++=a
little ^rb"++++=little
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
a ^at++++=a
photograph ^nn++++=photograph.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
a ^at++++=a
drawing ^nvbg+++xvbg+=drawing.
. ^zz++++=EXTRAWORD
The ^ati++++=The
impression ^nn++++=impression
of ^in++++=of
an ^at++++=an
ink ^nn++++=ink-smeared
- ^zz++++=EXTRAWORD
smeared ^jj+atrb++xvbn+=EXTRAWORD
hand ^nn++++=hand
laid ^vbd+++xvbn+=laid
flat ^nn++++=flat
on ^in++++=on
the ^ati++++=the
paper ^nn++++=paper.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
touch ^nn++++=touch
of ^in++++=of
his ^pp$+pp3+++=his
own ^ap++++=own
little ^jj+atrb+++=little
daughter ^nn+nom+++=daughter
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
always ^rb++++=always
on ^in++++=on
his ^pp$+pp3+++=his
heart ^nn++++=heart,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
year ^nn++++=year
after ^cs+sub+++=after
year ^nn++++=year
to ^in++++=to
Calcutta ^np++++=Calcutta
to ^to++++=to
sell ^vbi++++=sell
his ^pp$+pp3+++=his
wares ^nns++++=wares
in ^in++++=in
the ^ati++++=the
streets ^nns++++=streets.
. ^zz++++=EXTRAWORD
Tears ^nns++++=Tears
came ^vbd+++xvbn+=came
to ^in++++=to
my ^pp$+pp1+++=my
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
forgot ^vbd+vprv++xvbnx+=forgot
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
a ^at++++=a
poor ^jj+atrb+++=poor
Cabuli ^np+++??+=Cabuli
fruit ^nn++++=fruit-seller,
- ^zz++++=EXTRAWORD
seller ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
. ^zz++++=.
But ^cc+cls+++=But
no ^rb+cnj+++=no,
, ^zz++++=EXTRAWORD
what ^wdt+who+whq++=what
was ^vbd+bedz+aux++=was
I ^pp1a+pp1+++=I
more ^ql++++=more
than ^cs+sub+++=than
he ^pp3a+pp3+++=he?
? ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
also ^rb++++=also
was ^vbd+bedz+vrb++=was
a ^at++++=a
father ^nn++++=father.
. ^zz++++=EXTRAWORD
That ^dt+dem+++=That
impression ^nn++++=impression
of ^in++++=of
the ^ati++++=the
hand ^nn++++=hand
of ^in++++=of
his ^pp$+pp3+++=his
little ^ap++++=little
P ^zz++++=P
rbati ^nn+++??+=rbati
in ^in++++=in
her ^pp$+pp3+++=her
distant ^jj+atrb+++=distant
mountain ^nn++++=mountain
home ^nr++++=home
reminded ^vbd+vsua++xvbn+=reminded
me ^pp1o+pp1+++=me
of ^in++++=of
my ^pp$+pp1+++=my
own ^ap++++=own
little ^jj+atrb+++=little
Mini ^np+++??+=Mini.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
sent ^vbd+++xvbnx+=sent
for ^in++++=for
Mini ^np+++??+=Mini
immediately ^rb+tm+++=immediately
from ^in++++=from
the ^ati++++=the
inner ^jjb+atrb+++=inner
apartment ^nn+nom+++=apartment.
. ^zz++++=EXTRAWORD
Many ^ap++++=Many
difficulties ^nns++++=difficulties
were ^vbd+bed+aux++=were
raised ^vpsv++agls+xvbnx+=raised,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
would ^md+prd+++=would
not ^xnot++not++=not
listen ^vb++++=listen.
. ^zz++++=EXTRAWORD
Clad ^jj++++=Clad
in ^in++++=in
the ^ati++++=the
red ^jj+atrb+++=red
silk ^nn++++=silk
of ^in++++=of
her ^pp$+pp3+++=her
wedding ^nn++++=wedding-day,
- ^zz++++=EXTRAWORD
day ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
sandal ^jj+atrb+++=sandal
paste ^nn++++=paste
on ^rp++++=on
her ^pp3o+pp3+++=her
forehead ^nn++++=forehead,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
adorned ^vpsv++agls+xvbn+=adorned
as ^in++++=as
a ^at++++=a
young ^jj+atrb+++=young
bride ^nn++++=bride,
, ^zz++++=EXTRAWORD
Mini ^np+++??+=Mini
came ^vbd+++xvbn+=came,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
stood ^vbd+++xvbn+=stood
bashfully ^rb++++=bashfully
before ^in++++=before
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Cabuliwallah ^np+++??+=Cabuliwallah
looked ^vbd+++xvbn+=looked
a ^rb++++=a
little ^rb"++++=little
staggered ^vbd+++xvbn+=staggered
at ^rb++++=at
the ^ati++++=the
apparition ^nn+nom+++=apparition.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
could ^md+pos+++=could
not ^xnot++not++=not
revive ^vb++++=revive
their ^pp$+pp3+++=their
old ^jj+atrb+++=old
friendship ^nn+nom+++=friendship.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
he ^pp3a+pp3+++=he
smiled ^vbd+++xvbnx+=smiled
and ^cc+phrs+++=and
said ^vbd+vpub++xvbn+=said:
: ^zz++++=EXTRAWORD
" ^zz++++="Little
little ^ap++++=EXTRAWORD
one ^pn++++=one,
, ^zz++++=EXTRAWORD
are ^vb+ber+aux++=are
you ^pp2+pp2+++=you
going ^vbg+++xvbg+=going
to ^in++++=to
your ^pp$+pp2+++=your
father-in-law ^nn++++=father-in-law's
's ^$++++=EXTRAWORD
house ^nn++++=house?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
But ^cc++++=But
Mini ^np+++??+=Mini
now ^rn+tm+++=now
understood ^vbd+vprv++xvbn+=understood
the ^ati++++=the
meaning ^jj+++xvbg+=meaning
of ^in++++=of
the ^ati++++=the
word ^nn++++=word
" ^zz++++="father-in-law,"
father ^nn++++=EXTRAWORD
- ^zz++++=EXTRAWORD
in ^in++++=EXTRAWORD
- ^zz++++=EXTRAWORD
law ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
she ^pp3a+pp3+++=she
could ^md+pos+++=could
not ^xnot++not++=not
reply ^nn++++=reply
to ^in++++=to
him ^pp3o+pp3+++=him
as ^in++++=as
of ^in"++++=of
old ^jj++++=old.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
flushed ^vbd+++xvbnx+=flushed
up ^rp++++=up
at ^in++++=at
the ^ati++++=the
question ^nn+nom+++=question,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
stood ^vbd+++xvbn+=stood
before ^cs+sub+++=before
him ^pp3o+pp3+++=him
with ^in++++=with
her ^pp$+pp3+++=her
bride ^nn++++=bride-like
- ^zz++++=EXTRAWORD
like ^in++++=EXTRAWORD
face ^nn++++=face
turned ^vbd+++xvbn+=turned
down ^rb+phrv+++=down.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
remembered ^vbd+vprv++xvbnx+=remembered
the ^ati++++=the
day ^nn++++=day
when ^wrb+who+++=when
the ^ati++++=the
Cabuliwallah ^np+++??+=Cabuliwallah
and ^cc++++=and
my ^pp$+pp1+++=my
Mini ^np+++??+=Mini
had ^vb+hv+aux++=had
first ^rb++splt++=first
met ^vprf+++xvbnx+=met,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
felt ^vbd+vprv++xvbnx+=felt
sad ^jj++++=sad.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone,
, ^zz++++=EXTRAWORD
Rahmun ^np+++??+=Rahmun
heaved ^vbd+++xvbn+=heaved
a ^at++++=a
deep ^jj+atrb+++=deep
sigh ^nn++++=sigh,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sat ^vbd+++xvbn+=sat
down ^rb+phrv+++=down
on ^in++++=on
the ^ati++++=the
floor ^nn++++=floor.
. ^zz++++=EXTRAWORD
The ^ati++++=The
idea ^nn++++=idea
had ^vb+hv+aux++=had
suddenly ^rb++splt++=suddenly
come ^vb++++=come
to ^in++++=to
him ^pp3o+pp3+++=him
that ^cs+sub+++=that
his ^pp$+pp3+++=his
daughter ^nn+nom+++=daughter
too ^ql++++=too
must ^md+nec+++=must
have ^vb+hv+aux++=have
grown ^vprf+++xvbnx+=grown
in ^in++++=in
this ^dt+dem+++=this
long ^jj+atrb+++=long
time ^nn++++=time,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
would ^md+prd+++=would
have ^md"++pmd"++=have
to ^md+nec+++=to
make ^vb++++=make
friends ^nns++++=friends
with ^in++++=with
her ^pp$+pp3+++=her
anew ^nn+++??+=anew.
. ^zz++++=EXTRAWORD
Assuredly ^rb++++=Assuredly
he ^pp3a+pp3+++=he
would ^md+prd+++=would
not ^xnot++not++=not
find ^vb+vprv+++=find
her ^pp$+pp3+++=her
as ^ql++++=as
he ^pp3a+pp3+++=he
used ^md"++pmd"++=used
to ^to++++=to
know ^vb+vprv+tht0++=know
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
besides ^rb++++=besides,
, ^zz++++=EXTRAWORD
what ^wdt+who+whq++=what
might ^md+pos+++=might
not ^xnot++not++=not
have ^vb+hv+aux++=have
happened ^vprf+++xvbnx+=happened
to ^to+vcmp+++=to
her ^pp$+pp3+++=her
in ^in++++=in
these ^dt+dem+++=these
eight ^cd++++=eight
years ^nns++++=years?
? ^zz++++=EXTRAWORD
The ^ati++++=The
marriage ^nn+nom+++=marriage-pipes
- ^zz++++=EXTRAWORD
pipes ^nns++++=EXTRAWORD
sounded ^vbd+++xvbn+=sounded,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
mild ^jj+atrb+++=mild
autumn ^nn++++=autumn
sun ^nn++++=sun
streamed ^vbd+++xvbn+=streamed
round ^rb++++=round
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
Rahmun ^np+++??+=Rahmun
sat ^vbd+++xvbn+=sat
in ^in++++=in
the ^ati++++=the
little ^jj+atrb+++=little
Calcutta ^np++++=Calcutta
lane ^nn++++=lane,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
saw ^vbd+vprv++xvbn+=saw
before ^in++++=before
him ^pp3o+pp3+++=him
the ^ati++++=the
barren ^jj+atrb+++=barren
mountains ^nns++++=mountains
of ^in++++=of
Afghanistan ^np+nom+++=Afghanistan.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
took ^vbd+++xvbnx+=took
out ^rp+pl+++=out
a ^at++++=a
bank ^nn++++=bank-note
- ^zz++++=EXTRAWORD
note ^nn++++=EXTRAWORD
and ^cc++++=and
gave ^vbd+++xvbn+=gave
it ^pp3+it+++=it
to ^in++++=to
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
saying ^vbg+++xvbg+=saying:
: ^zz++++=EXTRAWORD
" ^zz++++="Go
go ^vb++++=EXTRAWORD
back ^jjb++++=back
to ^in++++=to
your ^pp$+pp2+++=your
own ^ap++++=own
daughter ^nn+nom+++=daughter,
, ^zz++++=EXTRAWORD
Rahmun ^np+++??+=Rahmun,
, ^zz++++=EXTRAWORD
in ^in++++=in
your ^pp$+pp2+++=your
own ^ap++++=own
country ^nn++++=country,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
may ^md+pos+++=may
the ^ati++++=the
happiness ^nns+nom+++=happiness
of ^in++++=of
your ^pp$+pp2+++=your
meeting ^xvbg+++xvbg+=meeting
bring ^vb++++=bring
good ^jj+atrb+++=good
fortune ^nn++++=fortune
to ^in++++=to
my ^pp$+pp1+++=my
child ^nn++++=child!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Having ^xvbg+++xvbg+=Having
made ^vprf+++xvbn+=made
this ^dt+dem+++=this
present ^nn++++=present,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^md"++pmd"++=had
to ^md+nec+++=to
curtail ^vb++++=curtail
some ^dti++++=some
of ^in++++=of
the ^ati++++=the
festivities ^nns+nom+++=festivities.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not
have ^vb+hv+vrb++=have
the ^ati++++=the
electric ^jj+atrb+++=electric
lights ^nns++++=lights
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
intended ^vprf+++xvbnx+=intended,
, ^zz++++=EXTRAWORD
nor ^cc+cls+neg++=nor
the ^ati++++=the
military ^jj+atrb+++=military
band ^nn++++=band,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
ladies ^nns++++=ladies
of ^in++++=of
the ^ati++++=the
house ^nn++++=house
were ^vbd+bed+vrb++=were
despondent ^jj+pred+++=despondent
at ^in++++=at
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
to ^in++++=to
me ^pp1o+pp1+++=me
the ^ati++++=the
wedding ^nn++++=wedding-feast
- ^zz++++=EXTRAWORD
feast ^nn++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
all ^abn++++=all
the ^ati++++=the
brighter ^nn++++=brighter
for ^in++++=for
the ^ati++++=the
thought ^vprf+++xvbn+=thought
that ^tht+vcmp+++=that
in ^in++++=in
a ^at++++=a
distant ^jj+atrb+++=distant
land ^nn++++=land
a ^at++++=a
long ^jj++++=long-lost
- ^zz++++=EXTRAWORD
lost ^xvbn+++xvbn+=EXTRAWORD
father ^npt++++=father
met ^vprf+++xvbn+=met
again ^rb+tm+++=again
with ^in++++=with
his ^pp$+pp3+++=his
only ^ap+down+++=only
child ^nn++++=child.
. ^zz++++=EXTRAWORD
