Being ^vbg+beg++xvbg+=Being
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
you ^pp2+pp2+++=you
may ^md+pos+++=may
be ^vb+be+vrb++=be
sure ^jj+atrb+++=sure
Jim ^np++++=Jim
Soolivan ^np+nom++??+=Soolivan
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
lose ^vb++++=lose
a ^at++++=a
minute ^nn++++=minute's
's ^$++++=EXTRAWORD
time ^nn++++=time
as ^in++++=as
soon ^rb+tm+++=soon
as ^in++++=as
the ^ati++++=the
heavy ^jj+atrb+++=heavy
dhrift ^nn+++??+=dhrift
iv ^nn+++??+=iv
snow ^nn++++=snow
was ^vbd+bedz+aux++=was
melted ^vpsv++agls+xvbnx+=melted
enough ^qlp++++=enough
between ^in++++=between
him ^pp3o+pp3+++=him
and ^cc++++=and
home ^nr++++=home
to ^to++++=to
let ^vbi++++=let
him ^pp3o+pp3+++=him
pass ^vb++++=pass,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
hear ^vb+vprv+++=hear
a ^at++++=a
word ^nn++++=word
iv ^nn+++??+=iv
news ^nn++++=news
from ^in++++=from
home ^nr++++=home
sinst ^nn+++??+=sinst
he ^pp3a+pp3+++=he
lift ^nn++++=lift
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
by ^in++++=by
rason ^nn+++??+=rason
that ^tht+rel+obj++=that
no ^at++++=no
one ^pn++++=one,
, ^zz++++=EXTRAWORD
good ^jj++++=good
nor ^cc+phrs+neg++=nor
bad ^jj++++=bad,
, ^zz++++=EXTRAWORD
could ^md+pos+++=could
thravel ^vb+++??+=thravel
at ^rb++++=at
all ^abn++++=all,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
way ^nn++++=way
the ^ati++++=the
snow ^nn++++=snow
was ^vbd+bedz+aux++=was
dhrifted ^vpsv++agls+xvbnx+=dhrifted.
. ^zz++++=EXTRAWORD
So ^ql++++=So
one ^cd1++++=one
night ^nn++++=night,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
Nell ^np++++=Nell
Gorman ^np+++??+=Gorman
and ^cc++++0=an'
her ^pp$+pp3+++=her
new ^jj+atrb+++=new
husband ^nn++++=husband,
, ^zz++++=EXTRAWORD
Andy ^np+++??+=Andy
Curtis ^np++++=Curtis,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
snug ^jj+pred+++=snug
and ^cc+phrs+++0=an'
warm ^jj++++=warm
in ^in++++=in
bed ^nn++++=bed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
fast ^jj++++=fast
asleep ^jj++++=asleep,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
everything ^pn++++=everything
quite ^rb+cnj+++=quite,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
should ^md+nec+++=should
come ^vb++++=come
to ^in++++=to
the ^ati++++=the
door ^nn++++=door,
, ^zz++++=EXTRAWORD
sure ^jj++++=sure
enough ^dt++++=enough,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Jim ^np++++=Jim
Soolivan ^np+nom++??+=Soolivan
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
he ^pp3a+pp3+++=he
beginned ^vbd+++xvbnx+=beginned
flakin ^nn+++??+=flakin'
' ^zz++++=EXTRAWORD
the ^ati++++=the
door ^nn++++=door
wid ^in++++=wid
a ^at++++=a
big ^jj++++=big
blackthorn ^jj+++xvbn+=blackthorn
stick ^vb++++=stick
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
roarin ^nn+++??+=roarin'
' ^zz++++=EXTRAWORD
out ^rp+pl+++=out
like ^in++++=like
the ^ati++++=the
divil ^nn+++??+=divil
to ^to++++=to
open ^vbi++++=open
the ^ati++++=the
door ^nn++++=door,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
a ^at++++=a
dhrop ^nn++++=dhrop
taken ^vwbn+++xvbn+=taken.
. ^zz++++=EXTRAWORD
' ^zz++++='What
what ^wdt+who+++=EXTRAWORD
the ^ati++++=the
divil ^nn+++??+=divil's
's ^$++++=EXTRAWORD
the ^ati++++=the
matther ^jjr++++=matther?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
Andy ^np+++??+=Andy
Curtis ^np++++=Curtis,
, ^zz++++=EXTRAWORD
wakenin ^nn+++??+=wakenin'
' ^zz++++=EXTRAWORD
out ^rp+pl+++=out
iv ^nn+++??+=iv
his ^pp$+pp3+++=his
sleep ^nn++++=sleep.
. ^zz++++=EXTRAWORD
' ^zz++++='Who's
who ^whp+who+whq++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
batin ^nn+++??+=batin'
' ^zz++++=EXTRAWORD
the ^ati++++=the
door ^nn++++=door?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
Nell ^np++++=Nell;
; ^zz++++=EXTRAWORD
' ^zz++++='what's
what ^wdt+who+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
all ^abn++++=all
the ^ati++++=the
noise ^nn++++=noise
for ^in+strn+++=for?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
she ^pp3a+pp3+++=she.
. ^zz++++=EXTRAWORD
' ^zz++++='Who's
who ^whp+who+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
in ^in++++=in
it ^pp3+it+++=it?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
Andy ^np+++??+=Andy.
. ^zz++++=EXTRAWORD
' ^zz++++='It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
me ^pp1o+pp1+++=me,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
Jim ^np++++=Jim.
. ^zz++++=EXTRAWORD
' ^zz++++='Who
who ^whp+who+whq++=EXTRAWORD
are ^vb+ber+aux++=are
you ^pp2+pp2+++=you?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
Andy ^np+++??+=Andy;
; ^zz++++=EXTRAWORD
' ^zz++++='what's
what ^wdt+who+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
your ^pp$+pp2+++=your
name ^nn++++=name?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='Jim
jim ^np++++=EXTRAWORD
Soolivan ^np+nom++??+=Soolivan,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
' ^zz++++='By
by ^in++++=EXTRAWORD
jabers ^nn++++=jabers,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
lie ^vb++++=lie,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
Andy ^np+++??+=Andy.
. ^zz++++=EXTRAWORD
' ^zz++++='Wait
wait ^vb++++=EXTRAWORD
till ^cs+sub+++=till
I ^pp1a+pp1+++=I
get ^vb++++=get
at ^in+ppvb+++=at
you ^pp2+pp2+++=you,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
Jim ^np++++=Jim,
, ^zz++++=EXTRAWORD
hittin ^nn+++??+=hittin'
' ^zz++++=EXTRAWORD
the ^ati++++=the
door ^nn++++=door
a ^at++++=a
lick ^vb++++=lick
iv ^nn+++??+=iv
the ^ati++++=the
wattle ^nn+++??+=wattle
you ^pp2+pp2+++=you'd
'd ^md+prd+aux++0=EXTRAWORD
hear ^vb+vprv+++=hear
half ^nn++++=half
a ^at++++=a
mile ^nn++++=mile
off ^in+strn+++=off.
. ^zz++++=EXTRAWORD
' ^zz++++='It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
sure ^jj++++=sure
enough ^dt++++=enough,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
Nell ^np++++=Nell;
; ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+tht0++=know
his ^pp$+pp3+++=his
speech ^nn++++=speech;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
his ^pp$+pp3+++=his
wandherin ^nn+++??+=wandherin'
' ^zz++++=EXTRAWORD
sowl ^nn+++??+=sowl
that ^tht+rel+subj++=that
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
get ^vb++++=get
rest ^nn++++=rest,
, ^zz++++=EXTRAWORD
the ^ati++++=the
crass ^nns+++??+=crass
of ^in++++0=o'
Christ ^np++++=Christ
betune ^nn+++??+=betune
us ^pp1o+pp1+++=us
and ^cc++++0=an'
harm ^nn++++=harm.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='Let
let ^vb+++xvbn+=EXTRAWORD
me ^pp1o+pp1+++=me
in ^in+strn+++=in,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
Jim ^np++++=Jim,
, ^zz++++=EXTRAWORD
' ^zz++++='or
or ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
dhrive ^vb++++=dhrive
the ^ati++++=the
door ^nn++++=door
in ^in++++=in
a ^at++++=a
top ^jjb+atrb+++=top
iv ^nn+++??+=iv
yis ^nns+++??+=yis.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='Jim
jim ^np++++=EXTRAWORD
Soolivan ^np+nom++??+=Soolivan
Jim ^np++++=Jim
Soolivan ^np+nom++??+=Soolivan,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
Nell ^np++++=Nell,
, ^zz++++=EXTRAWORD
sittin ^nn+++??+=sittin'
' ^zz++++=EXTRAWORD
up ^rp++++=up
in ^in++++=in
the ^ati++++=the
bed ^nn++++=bed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
gropin ^nn+++??+=gropin'
' ^zz++++=EXTRAWORD
for ^in++++=for
a ^at++++=a
quart ^nn++++=quart
bottle ^nn++++=bottle
iv ^nn+++??+=iv
holy ^jj++++=holy
wather ^jjr++++=wather
she ^pp3a+pp3+++=she
used ^md"++pmd"++=used
to ^to++++=to
hang ^vb++++=hang
by ^in++++=by
the ^ati++++=the
back ^jjb+atrb+++=back
iv ^nn+++??+=iv
the ^ati++++=the
bed ^nn++++=bed,
, ^zz++++=EXTRAWORD
' ^zz++++='don't
do ^vb+do+aux++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
come ^vb++++=come
in ^in+strn+++=in,
, ^zz++++=EXTRAWORD
darlin ^nn+++??+=darlin'
' ^zz++++=EXTRAWORD
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
holy ^jj++++=holy
wather ^jjr++++=wather
here ^rn+pl+++=here,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
she ^pp3a+pp3+++=she;
; ^zz++++=EXTRAWORD
' ^zz++++='but
but ^cc++++=EXTRAWORD
tell ^vb++++=tell
me ^pp1o+pp1+++=me
from ^in++++=from
where ^wrb+who+++=where
you ^pp2+pp2+++=you
are ^vb+ber+aux++=are
is ^vbz+bez+vrb++=is
there ^rn+pl+++=there
anything ^pn++++=anything
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
throublin ^nn+++??+=throublin'
' ^zz++++=EXTRAWORD
your ^pp$+pp2+++=your
poor ^jj+atrb+++=poor
sinful ^jj+atrb+++=sinful
sowl ^nn+++??+=sowl?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
she ^pp3a+pp3+++=she.
. ^zz++++=EXTRAWORD
' ^zz++++='An'
and ^cc++++0=EXTRAWORD
tell ^vb++++=tell
me ^pp1o+pp1+++=me
how ^wrb+who+++=how
many ^ap++++=many
masses ^nns++++=masses
' ^zz++++='ill
ill ^jj++++=EXTRAWORD
make ^vb++++=make
you ^pp2+pp2+++=you
asy ^nn+++??+=asy,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
by ^in++++=by
this ^dt+pdem+++=this
crass ^vbz+++??+=crass,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
buy ^vb++++=buy
you ^pp2+pp2+++=you
as ^ql++++=as
many ^ap++++=many
as ^ql++++=as
you ^pp2+pp2+++=you
want ^vb++++=want,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
she ^pp3a+pp3+++=she.
. ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
the ^ati++++=the
divil ^nn+++??+=divil
you ^pp2+pp2+++=you
mane ^rb+cnj+++=mane,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
Jim ^np++++=Jim.
. ^zz++++=EXTRAWORD
' ^zz++++='Go
go ^vb++++=EXTRAWORD
back ^jjb++++=back,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
she ^pp3a+pp3+++=she,
, ^zz++++=EXTRAWORD
' ^zz++++='go
go ^vb++++=EXTRAWORD
back ^jjb++++=back
to ^in++++=to
glory ^nn++++=glory,
, ^zz++++=EXTRAWORD
for ^in++++=for
God ^np++++=God's
's ^$++++=EXTRAWORD
sake ^nn++++=sake,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
she ^pp3a+pp3+++=she.
. ^zz++++=EXTRAWORD
' ^zz++++='Divil's
divil ^nn+++??+=EXTRAWORD
's ^$++++=EXTRAWORD
cure ^nn++++=cure
to ^in++++=to
the ^ati++++=the
bit ^nn++++=bit
iv ^nn+++??+=iv
me ^pp1o+pp1+++=me
' ^zz++++='ill
ill ^jj++++=EXTRAWORD
go ^vb++++=go
back ^jjb++++=back
to ^in++++=to
glory ^nn++++=glory,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
anywhere ^rb++++=anywhere
else ^rb+cnj+++=else,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
' ^zz++++='this
this ^dt+dem+++=EXTRAWORD
blessed ^jj+atrb++xvbn+=blessed
night ^nn++++=night;
; ^zz++++=EXTRAWORD
so ^ql++++=so
open ^vb++++=open
the ^ati++++=the
door ^nn++++=door
at ^in++++=at
onst ^nn+++??+=onst'
' ^zz++++=EXTRAWORD
and ^cc++++0=an'
let ^vb+++xvbn+=let
me ^pp1o+pp1+++=me
in ^in+strn+++=in,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
' ^zz++++='The
the ^ati++++=EXTRAWORD
Lord ^npt++++=Lord
forbid ^vb+vsua+++=forbid,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
she ^pp3a+pp3+++=she.
. ^zz++++=EXTRAWORD
' ^zz++++='By
by ^in++++=EXTRAWORD
jabers ^nn++++=jabers,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you'd
'd ^md+prd+vrb++0=EXTRAWORD
betther ^jjr++++=betther,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
' ^zz++++='or
or ^cc++++=EXTRAWORD
it ^pp3+it+++=it
' ^zz++++='ill
ill ^jj++++=EXTRAWORD
be ^vb+be+vrb++=be
the ^ati++++=the
worse ^nn++++=worse
for ^in++++=for
you ^pp2+pp2+++=you,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he;
; ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
wid ^in++++=wid
that ^dt+dem+++=that
he ^pp3a+pp3+++=he
fell ^vbd+++xvbnx+=fell
to ^in++++=to
wallopin ^nn+++??+=wallopin'
' ^zz++++=EXTRAWORD
the ^ati++++=the
door ^nn++++=door
till ^cs+sub+++=till
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
fairly ^rb++splt++=fairly
tired ^vpsv++agls+xvbnx+=tired,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
Andy ^np+++??+=Andy
and ^cc++++0=an'
his ^pp$+pp3+++=his
wife ^nn++++=wife
crassin ^nn+++??+=crassin'
' ^zz++++=EXTRAWORD
themselves ^ppls+pp3+++=themselves
and ^cc++++0=an'
sayin ^nn+++??+=sayin'
' ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
prayers ^nns+nom+++=prayers
for ^in++++=for
the ^ati++++=the
bare ^jj+atrb+++=bare
life ^nn++++=life
all ^rb++++=all
the ^ati++++=the
time ^nn++++=time.
. ^zz++++=EXTRAWORD
' ^zz++++='Jim
jim ^np++++=EXTRAWORD
Soolivan ^np+nom++??+=Soolivan,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
she ^pp3a+pp3+++=she,
, ^zz++++=EXTRAWORD
as ^ql++++=as
soon ^rb+tm+++=soon
as ^ql++++=as
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
done ^vpsv++agls+xvbnx+=done,
, ^zz++++=EXTRAWORD
' ^zz++++='go
go ^vb++++=EXTRAWORD
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
for ^in++++=for
God ^np++++=God's
's ^$++++=EXTRAWORD
sake ^nn++++=sake,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+vrb++=be
freakenin ^nn+++??+=freakenin'
' ^zz++++=EXTRAWORD
me ^pp1o+pp1+++=me
and ^cc++++0=an'
your ^pp$+pp2+++=your
poor ^jj++++=poor
fatherless ^jj++++=fatherless
childhren ^jj+++xvbn+=childhren,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
she ^pp3a+pp3+++=she.
. ^zz++++=EXTRAWORD
' ^zz++++='Why,
why ^wrb+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
bosthoon ^nn+++??+=bosthoon,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
Jim ^np++++=Jim,
, ^zz++++=EXTRAWORD
' ^zz++++='won't
will ^md+prd+++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
let ^vbd+++xvbn+=let
your ^pp$+pp2+++=your
husband ^nn++++=husband
in ^in+strn+++=in,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
' ^zz++++='to
to ^in++++=EXTRAWORD
his ^pp$+pp3+++=his
own ^ap++++=own
house ^nn++++=house?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
' ^zz++++='You
you ^pp2+pp2+++=EXTRAWORD
Wor ^np+++??+=WOR
my ^pp$+pp1+++=my
husband ^nn++++=husband,
, ^zz++++=EXTRAWORD
sure ^jj++++=sure
enough ^dt++++=enough,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
she ^pp3a+pp3+++=she,
, ^zz++++=EXTRAWORD
' ^zz++++='but
but ^cc++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
well ^jj+pred+++=well
you ^pp2+pp2+++=you
know ^vb+vprv+++=know,
, ^zz++++=EXTRAWORD
Jim ^np++++=Jim
Soolivan ^np+nom++??+=Soolivan,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you're
're ^vb+ber+vrb++0=EXTRAWORD
not ^xnot++not++=not
my ^pp$+pp1+++=my
husband ^nn++++=husband
Now ^rn+tm+++=NOW,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
she ^pp3a+pp3+++=she.
. ^zz++++=EXTRAWORD
' ^zz++++='You're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+aux++0=EXTRAWORD
as ^ql++++=as
dhrunk ^vb+++??+=dhrunk
as ^ql++++=as
can ^md+pos+++=can
be ^vb+be+aux++=be
consaved ^vpsv++agls+xvbnx+=consaved,
, ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
Jim ^np++++=Jim.
. ^zz++++=EXTRAWORD
' ^zz++++='Go
go ^vb++++=EXTRAWORD
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
in ^in++++=in
God ^np++++=God's
's ^$++++=EXTRAWORD
name ^nn++++=name,
, ^zz++++=EXTRAWORD
pacibly ^jj++++=pacibly
to ^in++++=to
your ^pp$+pp2+++=your
grave ^nn++++=grave,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
Nell ^np++++=Nell.
. ^zz++++=EXTRAWORD
' ^zz++++='By
by ^in++++=EXTRAWORD
my ^pp$+pp1+++=my
sowl ^nn+++??+=sowl,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
to ^in++++=to
my ^pp$+pp1+++=my
grave ^nn++++=grave
you ^pp2+pp2+++=you'll
'll ^md+prd+++0=EXTRAWORD
sind ^vb+++??+=sind
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
sure ^jj++++=sure
enough ^dt++++=enough,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
' ^zz++++='you
you ^pp2+pp2+++=EXTRAWORD
hard ^jj++++=hard-hearted
- ^zz++++=EXTRAWORD
hearted ^jj+atrb+++=EXTRAWORD
bain ^nn++++=bain',
', ^nn+++??+=EXTRAWORD
for ^in++++=for
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
jist ^nn++++=jist
aff ^nn+++??+=aff
wid ^in++++=wid
the ^ati++++=the
cowld ^nn+++??+=cowld,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
' ^zz++++='Jim
jim ^np++++=EXTRAWORD
Sulivan ^np+++??+=Sulivan,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
she ^pp3a+pp3+++=she,
, ^zz++++=EXTRAWORD
' ^zz++++='it's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
in ^in++++=in
your ^pp$+pp2+++=your
dacent ^jj+atrb+++=dacent
coffin ^nn++++=coffin
you ^pp2+pp2+++=you
should ^md+nec+++=should
be ^vb+be+vrb++=be,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
unforthunate ^nn+nom+++=unforthunate
sperit ^nn+++??+=sperit,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
she ^pp3a+pp3+++=she;
; ^zz++++=EXTRAWORD
' ^zz++++='what
what ^wdt+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
annoyin ^nn+++??+=annoyin'
' ^zz++++=EXTRAWORD
your ^pp$+pp2+++=your
sowl ^nn+++??+=sowl,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
wide ^jj+atrb+++=wide
world ^nn++++=world,
, ^zz++++=EXTRAWORD
at ^rb++++=at
all ^abn++++=all?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
she ^pp3a+pp3+++=she;
; ^zz++++=EXTRAWORD
' ^zz++++='hadn't
had ^vb+hv+vrb++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
everything ^pn++++=everything
complate ^nn+nom+++=complate?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
she ^pp3a+pp3+++=she,
, ^zz++++=EXTRAWORD
' ^zz++++='the
the ^ati++++=EXTRAWORD
oil ^nn++++=oil,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
the ^ati++++=the
wake ^nn++++=wake,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
the ^ati++++=the
berrin ^nn+++??+=berrin'?'
'?' ^nn+++??+=EXTRAWORD
says ^vbz+vpub+tht0++=says
she ^pp3a+pp3+++=she.
. ^zz++++=EXTRAWORD
' ^zz++++='Och,
och ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
by ^in++++=by
the ^ati++++=the
hoky ^nn+++??+=hoky,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
Jim ^np++++=Jim,
, ^zz++++=EXTRAWORD
' ^zz++++='it's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
too ^ql++++=too
long ^rb++++=long
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
makin ^nn+++??+=makin'
' ^zz++++=EXTRAWORD
a ^at++++=a
fool ^jjb+atrb+++=fool
iv ^nn+++??+=iv
mysilf ^nn+++??+=mysilf,
, ^zz++++=EXTRAWORD
gostherin ^nn+++??+=gostherin'
' ^zz++++=EXTRAWORD
wid ^in++++=wid
you ^pp2+pp2+++=you
outside ^jjb+atrb+++=outside
iv ^nn+++??+=iv
my ^pp$+pp1+++=my
own ^ap++++=own
door ^nn++++=door,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
' ^zz++++='for
for ^in++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
plain ^jj++++=plain
to ^to++++=to
be ^vbi+vbi+aux++=be
seen ^vpsv++agls+xvbnx+=seen,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
