We ^pp1a+pp1+++=We
in ^in++++=in
weight ^nn++++=weight.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
snatched ^vbd+++xvbnx+=snatched
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
popped ^vbd+++xvbn+=popped
it ^pp3+it+++=it
into ^in++++=into
my ^pp$+pp1+++=my
mouth ^nn++++=mouth.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
began ^vbd+++xvbnx+=began
to ^to++++=to
chew ^vbi++++=chew
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
chew ^vb++++=chew
it ^pp3+it+++=it
gradually ^rb+cnj+++=gradually,
, ^zz++++=EXTRAWORD
scarce ^jj++++=scarce
able ^jj++++=able
to ^to+jcmp+++=to
control ^vb++++=control
the ^ati++++=the
convulsive ^jj+atrb+++=convulsive
movement ^nn+nom+++=movement
of ^in++++=of
my ^pp$+pp1+++=my
jaws ^nns++++=jaws,
, ^zz++++=EXTRAWORD
ready ^jj++++=ready
to ^to+jcmp+++=to
pulverize ^vbi++++=pulverize
a ^at++++=a
stone ^nn++++=stone.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
afforded ^vbd+++xvbn+=afforded
me ^pp1o+pp1+++=me
a ^at++++=a
keen ^jj+atrb+++=keen
delight ^nn++++=delight
to ^to++++=to
feel ^vbi+vprv+++=feel
the ^ati++++=the
jerky ^jj+atrb+++=jerky
throbs ^nns+++??+=throbs
of ^in++++=of
my ^pp$+pp1+++=my
gullet ^nn++++=gullet,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
to ^to++++=to
be ^vbi++vrb++=be
able ^jj+pred+++=able,
, ^zz++++=EXTRAWORD
by ^in++++=by
little ^jj++++=little
and ^cc+phrs+++=and
little ^jj++++=little,
, ^zz++++=EXTRAWORD
to ^to++++=to
gratify ^vbi++++=gratify
it ^pp3+it+++=it
with ^in++++=with
little ^jj+atrb+++=little
rivulets ^nns+nom+++=rivulets
of ^in++++=of
nutriment ^nn+nom+++=nutriment.
. ^zz++++=EXTRAWORD
Mouthful ^nn+nom+++=Mouthful
after ^in++++=after
mouthful ^nn+nom+++=mouthful,
, ^zz++++=EXTRAWORD
warm ^jj++++=warm
and ^cc+phrs+++=and
inexplicably ^jj++++=inexplicably,
, ^zz++++=EXTRAWORD
indescribably ^rb++++=indescribably
tasty ^jj++++=tasty,
, ^zz++++=EXTRAWORD
penetrated ^j+++xvbn+=penetrated
at ^rb++++=at
last ^rb"++++=last
to ^in++++=to
my ^pp$+pp1+++=my
burning ^jj+atrb++xvbg+=burning
stomach ^nn++++=stomach,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
seemed ^vbd+seem++xvbn+=seemed
instantly ^rb+tm+++=instantly
to ^to++++=to
turn ^vbi++++=turn
into ^in++++=into
blood ^nn++++=blood
and ^cc++++=and
muscle ^nn++++=muscle.
. ^zz++++=EXTRAWORD
Delight ^nn++++=Delight,
, ^zz++++=EXTRAWORD
such ^abl++++=such
a ^at++++=a
strange ^jj++++=strange,
, ^zz++++=EXTRAWORD
calm ^nn++++=calm,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
vivifying ^jj+atrb++xvbg+=vivifying
delight ^nn++++=delight,
, ^zz++++=EXTRAWORD
warmed ^xvbn+++xvbn+=warmed
my ^pp$+pp1+++=my
heart ^nn++++=heart
proportionately ^rb++++=proportionately
to ^in++++=to
the ^ati++++=the
filling ^jj+++xvbg+=filling
of ^in++++=of
my ^pp$+pp1+++=my
stomach ^nn++++=stomach,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
my ^pp$+pp1+++=my
general ^jj+atrb+++=general
condition ^nn+nom+++=condition
was ^vbd+bedz+vrb++=was
similar ^jj+pred+++=similar
to ^in++++=to
that ^dt+dem+++=that
of ^in++++=of
someone ^pn++++=someone
half ^abn++++=half
asleep ^jj++++=asleep.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
forgot ^vbd+vprv++xvbnx+=forgot
all ^abn++++=all
about ^in++++=about
those ^dt+dem+++=those
accursed ^jj+atrb+++=accursed
days ^nns++++=days
of ^in++++=of
chronic ^jj+atrb+++=chronic
hunger ^nn++++=hunger,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
forgot ^vbd+vprv++xvbnx+=forgot
about ^in++++=about
my ^pp$+pp1+++=my
comrades ^npt++++=comrades
engulfed ^vbd+++xvbn+=engulfed
in ^in++++=in
the ^ati++++=the
rapture ^nn++++=rapture
of ^in++++=of
those ^dt+dem+++=those
very ^ql+amp+++=very
feelings ^nns+nom+++=feelings
which ^whp+rel+obj++=which
I ^pp1a+pp1+++=I
myself ^ppl+pp1+++=myself
had ^vb+hv+aux++=had
just ^rb+emph+splt++=just
experienced ^vprf+++xvbnx+=experienced.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
cast ^vprf+++xvbnx+=cast
from ^in++++=from
my ^pp$+pp1+++=my
palm ^nn++++=palm
into ^in++++=into
my ^pp$+pp1+++=my
mouth ^nn++++=mouth
the ^ati++++=the
last ^jj+atrb+++=last
crumb ^nn++++=crumb
of ^in++++=of
bread ^nn++++=bread,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
felt ^vbd+vprv++xvbnx+=felt
a ^at++++=a
mortal ^nn++++=mortal
desire ^nn++++=desire
for ^in++++=for
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
must ^md+nec+++=must
have ^vb+hv+vrb++=have
about ^rb++++=about
him ^pp3o+pp3+++=him
anathemas ^nns+++??+=anathemas
smite ^nn++++=smite
him ^pp3o+pp3+++=him!
! ^zz++++=EXTRAWORD
some ^dti++++=some
tallow ^nn+++??+=tallow
or ^cc++++=or
a ^at++++=a
bit ^nn++++=bit
of ^in++++=of
meat ^nn++++=meat,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
the ^ati++++=the
soldier ^nn++++=soldier,
, ^zz++++=EXTRAWORD
sitting ^vbg+++xvbg+=sitting
down ^rb+phrv+++=down
on ^in++++=on
the ^ati++++=the
ground ^nn++++=ground
opposite ^nn++++=opposite
to ^in++++=to
me ^pp1o+pp1+++=me
and ^cc++++=and
rubbing ^nvbg+++xvbg+=rubbing
his ^pp$+pp3+++=his
belly ^nn++++=belly
with ^in++++=with
his ^pp$+pp3+++=his
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
" ^zz++++="Certainly,
certainly ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
bread ^nn++++=bread
has ^vbz+hvz+vrb++=has
a ^at++++=a
smell ^nn++++=smell
of ^in++++=of
meat.. ^nn+++??+=meat....
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Yes ^uh++++=Yes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
has ^vbz+hvz+vrb++=has
more ^rbr++++=more
bread ^nn++++=bread,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
be ^vb+be+aux++=be
bound ^vpsv++agls+xvbnx+=bound,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
" ^zz++++="the
the ^ati++++=EXTRAWORD
student ^nn++++=student,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
he ^pp3a+pp3+++=he
added ^vbd+vpub++xvbnx+=added
very ^ql+amp+++=very
quietly ^rb+cnj+++=quietly,
, ^zz++++=EXTRAWORD
" ^zz++++="if
if ^cs+cnd+++=EXTRAWORD
only ^rb+down+++=only
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=hadn't
n't ^xnot++not++0=EXTRAWORD
a ^at++++=a
revolver ^nn+nom+++=revolver!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+++=EXTRAWORD
is ^vbz+bez+vrb++=is
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wonder ^vb++++=wonder?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
hound ^nn++++=hound!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
soldier ^nn++++=soldier
decidedly ^rb++++=decidedly.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
sat ^vbd+++xvbn+=sat
together ^nn+nom+++=together
in ^in++++=in
a ^at++++=a
close ^jj+atrb+++=close
group ^nn++++=group
and ^cc++++=and
cast ^nn+++xvbn+=cast
sidelong ^jj+atrb+++=sidelong
glances ^nns+nom+++=glances
in ^in++++=in
the ^ati++++=the
direction ^nn+nom+++=direction
where ^wrb+who+++=where
sat ^vbd+++xvbn+=sat
our ^pp$+pp1+++=our
benefactor ^nn++++=benefactor
with ^in++++=with
his ^pp$+pp3+++=his
revolver ^nn+nom+++=revolver.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
a ^at++++=a
sound ^nn++++=sound,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
a ^at++++=a
sign ^nn++++=sign
of ^in++++=of
life ^nn++++=life
now ^rn+tm+++=now
proceeded ^vbd+++xvbn+=proceeded
from ^in++++=from
that ^dt+dem+++=that
quarter ^nn++++=quarter.
. ^zz++++=EXTRAWORD
Night ^nn++++=Night
had ^vbd+hvd+aux++=had
assembled ^vprf+++xvbnx+=assembled
her ^pp$+pp3+++=her
dark ^jj+atrb+++=dark
forces ^nns++++=forces
all ^abn++++=all
around ^rp++++=around
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
Mortally ^rb++++=Mortally
still ^rb++++=still
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
in ^in++++=in
the ^ati++++=the
steppe ^nn++++=steppe
there ^rn+pl+++=there
we ^pp1a+pp1+++=we
could ^md+pos+++=could
hear ^vb+vprv+++=hear
each ^ppls++++=each
other's ^ppls++++=other's
breath ^nn++++=breath.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
and ^cc+phrs+++=and
then ^rn+tm+++=then
from ^in++++=from
somewhither ^nn++++=somewhither
resounded ^vbd+++xvbn+=resounded
the ^ati++++=the
melancholy ^jj+atrb+++=melancholy
whistle ^nn++++=whistle
of ^in++++=of
the ^ati++++=the
suslik[3].. ^nn+++??+=suslik[3]....
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
stars ^nns++++=stars,
, ^zz++++=EXTRAWORD
the ^ati++++=the
bright ^jj+atrb+++=bright
flowers ^nns+nom+++=flowers
of ^in++++=of
heaven ^nn++++=heaven,
, ^zz++++=EXTRAWORD
shone ^j+++xvbn+=shone
down ^rp++++=down
upon ^in++++=upon
us ^pp1o+pp1+++=us
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
wanted ^vbd+++xvbn+=wanted
more ^rbr++++=more
to ^to++++=to
eat ^vbi++++=eat.
. ^zz++++=EXTRAWORD
[ ^zz++++=[3]
3 ^zz++++=EXTRAWORD
] ^zz++++=EXTRAWORD
The ^ati++++=The
earless ^jj+atrb+++=earless
marmot ^nn+++??+=marmot
of ^in++++=of
the ^ati++++=the
steppe ^nn++++=steppe.
. ^zz++++=EXTRAWORD
With ^in++++=With
pride ^nn++++=pride
I ^pp1a+pp1+++=I
say ^vb+vpub+tht0++=say
it ^pp3+it+++=it
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
neither ^dt++neg++=neither
better ^jjr++++=better
nor ^cc+phrs+neg++=nor
worse ^jjr++++=worse
than ^in++++=than
my ^pp$+pp1+++=my
casual ^jj+atrb+++=casual
comrades ^nns++++=comrades
on ^in++++=on
this ^dt+dem+++=this
somewhat ^rb+down+++=somewhat
strange ^jj+atrb+++=strange
night ^nn++++=night.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
persuaded ^vbd+vsua++xvbnx+=persuaded
them ^pp3o+pp3+++=them
to ^to++++=to
get ^vbi++++=get
up ^rp++++=up
and ^cc++++=and
go ^vb++++=go
towards ^in++++=towards
this ^dt+dem+++=this
man ^nn++++=man.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
need ^vb++++=need
not ^xnot++not++=not
touch ^nn++++=touch
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
we ^pp1a+pp1+++=we
would ^md+prd+++=would
eat ^vb++++=eat
everything ^pn++++=everything
we ^pp1a+pp1+++=we
found ^vbd+vprv++xvbn+=found
upon ^in++++=upon
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
would ^md+prd+++=would
fire ^vb++++=fire
let ^vbd+++xvbn+=let
him ^pp3o+pp3+++=him!
! ^zz++++=EXTRAWORD
Out ^rp+pl+++=Out
of ^in++++=of
three ^cd++++=three
of ^in++++=of
us ^pp1o+pp1+++=us
only ^rb+down+++=only
one ^cd1++++=one
could ^md+pos+++=could
fall ^vb++++=fall,
, ^zz++++=EXTRAWORD
even ^cs+sub+++=even
if ^cs+cnd+++=if
one ^cd1++++=one
fell ^vbd+++xvbn+=fell
at ^rb++++=at
all ^abn++++=all,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
even ^cs+sub+++=even
if ^cs+cnd+++=if
one ^pn++++=one
of ^in++++=of
us ^pp1o+pp1+++=us
did ^vbd+dod+vrb++=did
fall ^nn++++=fall,
, ^zz++++=EXTRAWORD
a ^at++++=a
mere ^jjb+atrb+++=mere
revolver ^nn+nom+++=revolver
bullet ^nn++++=bullet
would ^md+prd+++=would
scarcely ^rb+down+++=scarcely
be ^vb+be+vrb++=be
the ^ati++++=the
death ^nn++++=death
of ^in++++=of
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Let
let ^vb+++xvbn+=EXTRAWORD
us ^pp1o+pp1+++=us
go ^vb++++=go,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
soldier ^nn++++=soldier,
, ^zz++++=EXTRAWORD
leaping ^vbg+++xvbg+=leaping
to ^in++++=to
his ^pp$+pp3+++=his
feet ^nns++++=feet.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
student ^nn++++=student"
" ^zz++++=EXTRAWORD
rose ^nn+++xvbn+=rose
to ^in++++=to
his ^pp$+pp3+++=his
feet ^nns++++=feet
more ^rbr++++=more
slowly ^rb++++=slowly
than ^in++++=than
the ^ati++++=the
soldier ^nn++++=soldier.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
we ^pp1a+pp1+++=we
went ^vbd+++xvbn+=went,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
almost ^rb+hdg+++=almost
ran ^vbd+++xvbn+=ran.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
student ^nn++++=student"
" ^zz++++=EXTRAWORD
kept ^vbd+++xvbn+=kept
well ^jj+pred+++=well
behind ^rp+pl+++=behind
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
" ^zz++++="Comrade!"
comrade ^nn++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
the ^ati++++=the
soldier ^nn++++=soldier
reproachfully ^rb++++=reproachfully.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
met ^vprf+++xvbn+=met
us ^pp1o+pp1+++=us
a ^at++++=a
dull ^jj+atrb+++=dull
report ^nn++++=report
and ^cc++++=and
the ^ati++++=the
sharp ^jj++++=sharp
sound ^jj++++=sound
of ^in++++=of
a ^at++++=a
snapping ^jj+atrb++xvbg+=snapping
trigger ^nn++++=trigger.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
flash ^nn++++=flash
and ^cc++++=and
the ^ati++++=the
dry ^nn++++=dry
report ^vb++++=report
of ^in++++=of
a ^at++++=a
firearm ^nn+++??+=firearm.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
over ^in+strn+++=over!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
yelled ^vbd+++xvbn+=yelled
the ^ati++++=the
soldier ^nn++++=soldier
joyfully ^rb+cnj+++=joyfully,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
with ^in++++=with
a ^at++++=a
single ^jj++++=single
bound ^jj+++xvbn+=bound
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
level ^nn++++=level
with ^in++++=with
the ^ati++++=the
man ^nn++++=man.
. ^zz++++=EXTRAWORD
" ^zz++++="Now,
now ^rn+tm+++=EXTRAWORD
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
devil ^nn++++=devil,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
going ^md"++pmd"++=going
to ^md+prd+++=to
have ^vbi++vrb++=have
it ^pp3+it+++=it
out ^rp+pl+++=out
with ^in++++=with
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
student ^nn++++=student"
" ^zz++++=EXTRAWORD
flung ^vbd+++xvbn+=flung
himself ^ppl+pp3+++=himself
on ^in++++=on
the ^ati++++=the
knapsack ^nn+++??+=knapsack.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
devil ^nn++++=devil"
" ^zz++++=EXTRAWORD
fell ^vbd+++xvbn+=fell
from ^in++++=from
his ^pp$+pp3+++=his
knees ^nns++++=knees
on ^in+cmpx+++=on
to ^in"++++=to
his ^pp$+pp3+++=his
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
stretching ^nvbg+++xvbg+=stretching
out ^rp+pl+++=out
his ^pp$+pp3+++=his
arms ^nns++++=arms
gave ^vbd+++xvbn+=gave
forth ^rp++++=forth
a ^at++++=a
choking ^jj+++xvbg+=choking
sound ^jj++++=sound.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
the ^ati++++=the
deuce ^nn+++??+=deuce!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
the ^ati++++=the
astonished ^jj+atrb++xvbn+=astonished
soldier ^nn++++=soldier
in ^in++++=in
the ^ati++++=the
very ^ql+amp+++=very
act ^vb+vpub+++=act
of ^in++++=of
raising ^xvbg+++xvbg+=raising
his ^pp$+pp3+++=his
foot ^nn++++=foot
to ^to++++=to
give ^vbi++++=give
the ^ati++++=the
man ^nn++++=man
a ^at++++=a
kick ^nn++++=kick.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
he ^pp3a+pp3+++=he
groaning ^nvbg+++xvbg+=groaning
for ^in++++=for
like ^in++++=like
that ^dt+pdem+++=that?
? ^zz++++=EXTRAWORD
Hie ^np+++??+=Hie!
! ^zz++++=EXTRAWORD
Hie ^np+++??+=Hie
you ^pp2+pp2+++=you!
! ^zz++++=EXTRAWORD
What ^wdt+who+++=What's
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
matter ^nn++++=matter?
? ^zz++++=EXTRAWORD
Have ^vb+hv+aux++=Have
you ^pp2+pp2+++=you
shot ^vbd+++xvbn+=shot
yourself ^ppl+pp2+++=yourself
or ^cc+cls+++=or
what ^wdt+who+++=what?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There's
there ^ex+pex+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
meat ^nn++++=meat
and ^cc++++=and
some ^dti++++=some
pancakes ^nns+++??+=pancakes
and ^cc++++=and
bread ^nn++++=bread
a ^at++++=a
whole ^jj+atrb+++=whole
lot ^nn++++=lot,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
brothers ^nns+nom+++=brothers!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
the ^ati++++=the
voice ^nn++++=voice
of ^in++++=of
" ^zz++++="the
the ^ati++++=EXTRAWORD
student ^nn++++=student"
" ^zz++++=EXTRAWORD
crowed ^jj+++xvbn+=crowed
with ^in++++=with
delight ^nn++++=delight.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc+cls+++=EXTRAWORD
what ^wdt+who+++=what
the ^ati++++=the
deuce ^nn+++??+=deuce
ails ^vbz++++=ails
him ^pp3o+pp3+++=him?
? ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
at ^rb++++=at
the ^ati++++=the
last ^rb++++=last
gasp ^nn++++=gasp!
! ^zz++++=EXTRAWORD
Come ^vprf+++xvbn+=Come
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
let ^j+++xvbn+=let
us ^pp1o+pp1+++=us
eat ^vb++++=eat,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
friends ^nns++++=friends!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
the ^ati++++=the
soldier ^nn++++=soldier.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
the ^ati++++=the
revolver ^nn+nom+++=revolver
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
hand ^nn++++=hand
of ^in++++=of
the ^ati++++=the
man ^nn++++=man
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
ceased ^vprf+++xvbnx+=ceased
to ^to++++=to
groan ^vbi++++=groan,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
now ^rn+tm+++=now
lay ^jjb+++xvbn+=lay
motionless ^jj++++=motionless.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
only ^rb+down+++=only
a ^at++++=a
single ^jj+atrb+++=single
cartridge ^nn++++=cartridge
in ^in++++=in
the ^ati++++=the
cartridge ^nn++++=cartridge-box.
- ^zz++++=EXTRAWORD
box ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Again ^rb+tm+++=Again
we ^pp1a+pp1+++=we
ate ^vbd+++xvbn+=ate
ate ^vbd+++xvbn+=ate
in ^in++++=in
silence ^nn+nom+++=silence.
. ^zz++++=EXTRAWORD
The ^ati++++=The
man ^nn++++=man
also ^rb++++=also
lay ^jjb+++xvbn+=lay
there ^rn+pl+++=there
in ^in++++=in
silence ^nn+nom+++=silence,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
moving ^vbg+++xvbg+=moving
a ^at++++=a
limb ^nn++++=limb.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
paid ^vbd+++xvbn+=paid
no ^at++++=no
attention ^nn+nom+++=attention
to ^in++++=to
him ^pp3o+pp3+++=him
whatever ^nn+nom+++=whatever.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
brothers ^nns+nom+++=brothers,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
suppose ^vb+vprv+tht0++=suppose
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
done ^vprf+++xvbnx+=done
all ^abn++++=all
this ^dt+dem+++=this
simply ^rb++++=simply
for ^in+cmpx+++=for
the ^in"++++=the
sake ^in"++++=sake
of ^in"++++=of
bread ^nn++++=bread?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
suddenly ^rb++++=suddenly
exclaimed ^vbd+++xvbn+=exclaimed
a ^at++++=a
hoarse ^jj+atrb+++=hoarse
and ^cc+phrs+++=and
tremulous ^jj+atrb+++=tremulous
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
all ^abn++++=all
started ^jj+++xvbn+=started.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
student ^nn++++=student"
" ^zz++++=EXTRAWORD
even ^rb++++=even
swallowed ^xvbn+++xvbn+=swallowed
a ^at++++=a
crumb ^nn++++=crumb,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
bending ^nvbg+++xvbg+=bending
low ^jj++++=low
towards ^in++++=towards
the ^ati++++=the
ground ^nn++++=ground
fell ^vbd+++xvbn+=fell
a ^at++++=a
coughing ^nn++++=coughing.
. ^zz++++=EXTRAWORD
The ^ati++++=The
soldier ^nn++++=soldier
in ^in++++=in
the ^ati++++=the
midst ^nn++++=midst
of ^in++++=of
his ^pp$+pp3+++=his
chewing ^xvbg+++xvbg+=chewing
became ^vbd+++xvbn+=became
abusive ^nn++++=abusive.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
soul ^nn++++=soul
of ^in++++=of
a ^at++++=a
dog ^nn++++=dog!
! ^zz++++=EXTRAWORD
Take ^vb++++=Take
care ^nn++++=care
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
hack ^vb+++??+=hack
you ^pp2+pp2+++=you
like ^in++++=like
a ^at++++=a
clod ^nn+++??+=clod
of ^in++++=of
wood ^nn++++=wood!
! ^zz++++=EXTRAWORD
Or ^cc+cls+++=Or
would ^md+prd+++=would
you ^pp2+pp2+++=you
prefer ^vb+vprv+++=prefer
us ^pp1o+pp1+++=us
to ^in++++=to
flay ^nn+++??+=flay
you ^pp2+pp2+++=you
alive ^jj++++=alive,
, ^zz++++=EXTRAWORD
eh ^uh++++=eh?
? ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
ours ^pp$$++++=ours
because ^cs+cos+++=because
we ^pp1a+pp1+++=we
wanted ^vbd+++xvbn+=wanted
it ^pp3+it+++=it
Shut ^vbd+++xvbn+=Shut
your ^pp$+pp2+++=your
foolish ^jj+atrb+++=foolish
mouth ^nn++++=mouth,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
unclean ^jj+atrb+++=unclean
spirit ^nn++++=spirit!
! ^zz++++=EXTRAWORD
A ^at++++=A
pretty ^jj+atrb+++=pretty
thing ^nn++++=thing!
! ^zz++++=EXTRAWORD
To ^to++++=To
go ^vbi++++=go
about ^in+ppvb+++=about
armed ^vbd+++xvbn+=armed
and ^cc++++=and
fire ^nn++++=fire
at ^rb++++=at
folks ^nns++++=folks!
! ^zz++++=EXTRAWORD
May ^md+pos+++=May
you ^pp2+pp2+++=you
be ^vb+be+vrb++=be
anathema ^nn+++??+=anathema!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
cursed ^vbd+++xvbnx+=cursed
while ^cs+sub+++=while
he ^pp3a+pp3+++=he
ate ^vbd+++xvbnx+=ate,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
for ^in++++=for
that ^dt+dem+++=that
reason ^nn++++=reason
his ^pp$+pp3+++=his
cursing ^xvbg+++xvbg+=cursing
lost ^vbd+++xvbn+=lost
all ^abn++++=all
