Old ^jj+atrb+++=Old
Dick ^np++++=Dick.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
hoped ^vbd+vprv++xvbnx+=hoped
to ^to+vcmp+++=to
turn ^vbi++++=turn
his ^pp$+pp3+++=his
resentment ^nn+nom+++=resentment
from ^in++++=from
their ^pp$+pp3+++=their
son ^nn++++=son
to ^in++++=to
herself ^ppl+pp3+++=herself,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
would ^md+prd+++=would
have ^vb+hv+aux++=have
welcomed ^vprf+++xvbnx+=welcomed
any ^dti++++=any
outburst ^nn++++=outburst
directed ^vwbn+++xvbn+=directed
against ^in++++=against
her ^pp$+pp3+++=her
alone ^rb++++=alone.
. ^zz++++=EXTRAWORD
In ^in++++=In
this ^dt+dem+++=this
excited ^jj+atrb++xvbn+=excited
state ^nn++++=state,
, ^zz++++=EXTRAWORD
being ^xvbg+++xvbg+=being
brought ^vbd+++xvbn+=brought,
, ^zz++++=EXTRAWORD
as ^ql++++=as
it ^pp3+it+++=it
were ^vbd+bed+vrb++=were,
, ^zz++++=EXTRAWORD
to ^in++++=to
bay ^nn++++=bay,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
had ^vb+hv+vrb++=had
the ^ati++++=the
temerity ^nn+nom+++=temerity
to ^to++++=to
say ^vbi+vpub+++=say-"You
- ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
you ^pp2+pp2+++=EXTRAWORD
are ^vb+ber+vrb++=are
wrong ^jj+pred+++=wrong
about ^in++++=about
one ^cd1++++=one
thing ^nn++++=thing,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
you ^pp2+pp2+++=you
may ^md+pos+++=may
also ^rb++++=also
be ^vb+be+vrb++=be
wrong ^jj+pred+++=wrong
in ^in++++=in
thinking ^xvbg+++xvbg+=thinking
Dick ^np++++=Dick--in--in
-- ^--+clp+++=EXTRAWORD
in ^in+strn+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
in ^in++++=EXTRAWORD
what ^wdt+who+++=what
you ^pp2+pp2+++=you
think ^vb+vprv+++=think
about ^in++++=about
Dick ^np++++=Dick."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
man ^nn++++=man
darted ^vbd+++xvbn+=darted
one ^cd1++++=one
lowering ^xvbg+++xvbg+=lowering
look ^vb++++=look
at ^rb++++=at
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
though ^cs+sub+++=though
she ^pp3a+pp3+++=she
trembled ^vbd+++xvbnx+=trembled,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
welcomed ^vbd+++xvbnx+=welcomed
the ^ati++++=the
glance ^nn++++=glance
as ^ql++++=as
indicating ^jj+++xvbg+=indicating
the ^ati++++=the
success ^nns+nom+++=success
of ^in++++=of
her ^pp$+pp3+++=her
red ^jj+atrb+++=red
herring ^nn++++=herring.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
was ^vbd+bedz+aux++=was
I ^pp1a+pp1+++=I
wrong ^jj++++=wrong
about ^in+strn+++=about?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
were ^vbd+bed+vrb++=were
wrong ^jj+pred+++=wrong--Mr.
-- ^--+clp+++=EXTRAWORD
mr ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Hammond ^np++++=Hammond
knows ^vbz+vprv+tht0++=knows
Dick ^np++++=Dick
is ^vbz+bez+vrb++=is
a ^at++++=a
member ^nn++++=member
of ^in++++=of
the ^ati++++=the
club ^nn++++=club.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
is ^vbz+bez+vrb++=is
a ^at++++=a
member ^nn++++=member
himself ^ppl+pp3+++=himself
and ^cc++++=and
he ^pp3a+pp3+++=he
insisted ^vbd+vpub+tht0+xvbnx+=insisted
Dick ^np++++=Dick
should ^md+nec+++=should
join ^vb++++=join.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That's
's ^vbz+bez+vrb++0=EXTRAWORD
why ^wrb+who+++=why
he ^pp3a+pp3+++=he
raised ^vbd+++xvbnx+=raised
his ^pp$+pp3+++=his
salary ^nn++++=salary."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
likely ^jj+atrb+++=likely
story ^nn++++=story!
! ^zz++++=EXTRAWORD
Who ^whp+who+++=Who
told ^vbd+vpub+tht0+xvbn+=told
you ^pp2+pp2+++=you
that ^dt+pdem+++=that?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Dick
dick ^np++++=EXTRAWORD
told ^vbd+vpub++xvbn+=told
me ^pp1o+pp1+++=me
himself ^ppl+pp3+++=himself."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
you ^pp2+pp2+++=you
believed ^vbd+vprv++xvbn+=believed
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
of ^in+emph+++=of
course ^nn+emph"+++=course!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Saunders ^nns+nom+++=Saunders
laughed ^vbd+++xvbn+=laughed
in ^in++++=in
a ^at++++=a
sneering ^nvbg+++xvbg+=sneering,
, ^zz++++=EXTRAWORD
cynical ^jj+atrb+++=cynical
sort ^nn++++=sort
of ^in++++=of
way ^nn++++=way
and ^cc++++=and
resumed ^vbd+++xvbn+=resumed
his ^pp$+pp3+++=his
scrutiny ^nn++++=scrutiny
of ^in++++=of
the ^ati++++=the
clock ^nn++++=clock.
. ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
woman ^nn++++=woman
gave ^vbd+++xvbn+=gave
up ^rb+phrv+++=up
the ^ati++++=the
fight ^nn++++=fight
and ^cc++++=and
began ^vbd+++xvbn+=began
to ^to++++=to
weep ^vbi++++=weep
silently ^rb+cnj+++=silently,
, ^zz++++=EXTRAWORD
hoping ^vbg+vprv++xvbg+=hoping,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
in ^rb++++=in
vain ^rb"++++=vain,
, ^zz++++=EXTRAWORD
to ^to++++=to
hear ^vbi+vprv+tht0++=hear
the ^ati++++=the
light ^nn++++=light
step ^vb++++=step
of ^in++++=of
her ^pp$+pp3+++=her
son ^nn++++=son
approaching ^vwbg+++xvbg+=approaching
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
The ^ati++++=The
clock ^nn++++=clock
struck ^vbd+++xvbn+=struck
the ^ati++++=the
hour ^nn++++=hour;
; ^zz++++=EXTRAWORD
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man
rose ^vbd+++xvbn+=rose
without ^in++++=without
a ^at++++=a
word ^nn++++=word,
, ^zz++++=EXTRAWORD
drew ^j+++xvbn+=drew
his ^pp$+pp3+++=his
hat ^nn++++=hat
further ^jjb++++=further
over ^in++++=over
his ^pp$+pp3+++=his
brow ^nn++++=brow,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
left ^vbd+++xvbn+=left
the ^ati++++=the
house ^nn++++=house.
. ^zz++++=EXTRAWORD
Up ^in+cmpx+++=Up
to ^in"++++=to
the ^ati++++=the
last ^jj+atrb+++=last
moment ^nn++++=moment
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Saunders ^nns+nom+++=Saunders
hardly ^rb+down+++=hardly
believed ^vbd+vprv+tht0+xvbn+=believed
her ^pp$+pp3+++=her
husband ^nn++++=husband
would ^md+prd+++=would
carry ^vb++++=carry
out ^rp+pl+++=out
his ^pp$+pp3+++=his
threat ^nn++++=threat.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
realised ^vbd+vprv+tht0+xvbnx+=realised
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
determined ^vpsv++agls+xvbnx+=determined,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
had ^vb+hv+vrb++=had
one ^cd1++++=one
wild ^jj+atrb+++=wild
thought ^nn+++xvbn+=thought
of ^in++++=of
flying ^nn++++=flying
to ^in++++=to
the ^ati++++=the
club ^nn++++=club
and ^cc++++=and
warning ^nn++++=warning
her ^pp3o+pp3+++=her
son ^nn++++=son.
. ^zz++++=EXTRAWORD
A ^at++++=A
moment ^nn++++=moment's
's ^$++++=EXTRAWORD
consideration ^nn+nom+++=consideration
put ^vbd+++xvbn+=put
that ^dt+dem+++=that
idea ^nn++++=idea
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
question ^nn+nom+++=question.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
called ^vbd+++xvbnx+=called
the ^ati++++=the
serving ^jj+++xvbg+=serving-maid,
- ^zz++++=EXTRAWORD
maid ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
came ^vbd+++xvbn+=came,
, ^zz++++=EXTRAWORD
as ^ql++++=as
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
the ^ati++++=the
anxious ^jj+atrb+++=anxious
woman ^nn++++=woman,
, ^zz++++=EXTRAWORD
with ^in++++=with
exasperating ^jj+atrb+++=exasperating
deliberation ^nn+nom+++=deliberation.
. ^zz++++=EXTRAWORD
" ^zz++++="Jane,"
jane ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
cried ^vbd+++xvbnx+=cried,
, ^zz++++=EXTRAWORD
" ^zz++++="do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+++=know
where ^wrb+who+whcl++=where
the ^ati++++=the
Athletic ^jj+atrb+++=Athletic
Club ^nn++++=Club
is ^vbz+bez+aux++=is?
? ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Do
you ^pp2+pp2+++=you
know ^vb+vprv+++=know
where ^wrb+who+whcl++=where
Centre ^jjb+atrb+++=Centre
Street ^nn++++=Street
is ^vbz+bez+vrb++=is?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Jane ^np++++=Jane
knew ^vbd+vprv++xvbn+=knew
neither ^dt++neg++=neither
club ^nn++++=club
nor ^cc++neg++=nor
locality ^nn+nom+++=locality.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
want ^vb++++=want
a ^at++++=a
message ^nn+nom+++=message
taken ^vwbn+++xvbn+=taken
there ^rn+pl+++=there
to ^in++++=to
Dick ^np++++=Dick,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
must ^md+nec+++=must
go ^vb++++=go
quickly ^rb++++=quickly.
. ^zz++++=EXTRAWORD
Do ^vb+do+vrb++=Don't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
think ^vb+vprv+tht0++=think
you ^pp2+pp2+++=you
could ^md+pos+++=could
run ^vb+++xvbn+=run
there ^rn+pl+++=there----"
-- ^--+clp+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
would ^md+prd+++=would
be ^vb+be+vrb++=be
quicker ^jjr+pred+++=quicker
to ^in++++=to
telegraph ^nn++++=telegraph,
, ^zz++++=EXTRAWORD
ma ^npt++++=ma'am,"
'am," ^vb+++??+=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Jane ^np++++=Jane,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
anxious ^jj++++=anxious
to ^to+jcmp+++=to
run ^vbi++++=run
anywhere ^rb++++=anywhere.
. ^zz++++=EXTRAWORD
" ^zz++++="There's
there ^ex+pex+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
telegraph ^nn++++=telegraph
paper ^nn++++=paper
in ^in++++=in
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Richard ^np++++=Richard's
's ^$++++=EXTRAWORD
room ^nn++++=room,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
office ^nn++++=office
is ^vbz+bez+vrb++=is
just ^rb+emph+++=just
round ^in++++=round
the ^ati++++=the
corner ^nn++++=corner."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
Jane ^np++++=Jane;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
glad ^jj+pred+++=glad
you ^pp2+pp2+++=you
thought ^vbd+++xvbn+=thought
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Get ^vb++++=Get
me ^pp1o+pp1+++=me
a ^at++++=a
telegraph ^nn++++=telegraph
form ^nn++++=form.
. ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Do
make ^vb++++=make
haste ^nn++++=haste."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
wrote ^vbd+vprv++xvbnx+=wrote
with ^in++++=with
a ^at++++=a
trembling ^jj+atrb++xvbg+=trembling
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
as ^ql++++=as
plainly ^rb++++=plainly
as ^ql++++=as
she ^pp3a+pp3+++=she
could ^md+pos+++=could,
, ^zz++++=EXTRAWORD
so ^ql++++=so
that ^cs+sub+++=that
her ^pp3o+pp3+++=her
son ^nn++++=son
might ^md+pos+++=might
have ^vb+hv+vrb++=have
no ^at++++=no
difficulty ^nn++++=difficulty
in ^in++++=in
reading: ^nn+++??+=reading:-"Richard
- ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
richard ^np++++=EXTRAWORD
Saunders ^nns+nom+++=Saunders,
, ^zz++++=EXTRAWORD
Athletic ^jj+atrb+++=Athletic
Club ^nn++++=Club,
, ^zz++++=EXTRAWORD
Centre ^jjb+atrb+++=Centre
Street ^nn++++=Street.
. ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
father ^nn++++=father
is ^vbz+bez+aux++=is
coming ^vbg+++xvbgx+=coming
to ^to++++=to
see ^vbi+vprv+++=see
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
will ^md+prd+++=will
be ^vb+be+vrb++=be
at ^rb++++=at
the ^ati++++=the
club ^nn++++=club
before ^in++++=before
half ^abn++++=half-an-hour."
- ^zz++++=EXTRAWORD
an ^at++++=EXTRAWORD
- ^zz++++=EXTRAWORD
hour ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
is ^vbz+bez+vrb++=is
no ^at++++=no
need ^vb++++=need
to ^to+vcmp+++=to
sign ^vb++++=sign
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
will ^md+prd+++=will
know ^vb+vprv+tht0++=know
his ^pp$+pp3+++=his
mother ^nn++++=mother's
's ^vbz+bez+aux++0=EXTRAWORD
writing ^vbg+++xvbgx+=writing,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Saunders ^nns+nom+++=Saunders,
, ^zz++++=EXTRAWORD
as ^ql++++=as
she ^pp3a+pp3+++=she
handed ^vbd+++xvbnx+=handed
the ^ati++++=the
message ^nn+nom+++=message
and ^cc++++=and
the ^ati++++=the
money ^nn++++=money
to ^in++++=to
Jane ^np++++=Jane;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Jane ^np++++=Jane
made ^vbd+++xvbn+=made
no ^at++++=no
comment ^nn+nom+++=comment,
, ^zz++++=EXTRAWORD
for ^in++++=for
she ^pp3a+pp3+++=she
knew ^vbd+vprv++xvbnx+=knew
as ^ql++++=as
little ^ap++++=little
of ^in++++=of
telegraphing ^xvbg+++xvbg+=telegraphing
as ^ql++++=as
did ^vbd+dod+vrb++=did
her ^pp3o+pp3+++=her
mistress ^nns+nom+++=mistress.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
old ^jj+atrb+++=old
woman ^nn++++=woman,
, ^zz++++=EXTRAWORD
having ^xvbg+++xvbg+=having
done ^vprf+++xvbn+=done
her ^pp$+pp3+++=her
best ^jjt++++=best,
, ^zz++++=EXTRAWORD
prayed ^vb+++xvbn+=prayed
that ^tht+vcmp+++=that
the ^ati++++=the
telegram ^nn++++=telegram
might ^md+pos+++=might
arrive ^vb++++=arrive
before ^in++++=before
her ^pp$+pp3+++=her
husband ^nn++++=husband;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
her ^pp$+pp3+++=her
prayer ^nn++++=prayer
was ^vbd+bedz+aux++=was
answered ^vpsv++agls+xvbnx+=answered,
, ^zz++++=EXTRAWORD
for ^in++++=for
electricity ^nn+nom+++=electricity
is ^vbz+bez+vrb++=is
more ^rbr++++=more
speedy ^nn+++??+=speedy
than ^in++++=than
an ^at++++=an
old ^jj+atrb+++=old
man ^nn++++=man's
's ^$++++=EXTRAWORD
legs ^nns++++=legs.
. ^zz++++=EXTRAWORD
Meanwhile ^rb++++=Meanwhile
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Saunders ^nns+nom+++=Saunders
strode ^vbd+++xvbn+=strode
along ^in++++=along
from ^in++++=from
the ^ati++++=the
suburb ^nn++++=suburb
to ^in++++=to
the ^ati++++=the
city ^nn++++=city.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
stout ^jj++++=stout
stick ^vb++++=stick
struck ^vbd+++xvbn+=struck
the ^ati++++=the
stone ^nn++++=stone
pavement ^nn+nom+++=pavement
with ^in++++=with
a ^at++++=a
sharp ^jj+atrb+++=sharp
click ^nn++++=click
that ^tht+rel+subj++=that
sounded ^vbd+++xvbn+=sounded
in ^in++++=in
the ^ati++++=the
still ^rb+cnj+++=still,
, ^zz++++=EXTRAWORD
frosty ^nn+++??+=frosty,
, ^zz++++=EXTRAWORD
night ^nn++++=night
air ^nn++++=air
almost ^rb+hdg+++=almost
like ^in++++=like
a ^at++++=a
pistol ^nn++++=pistol
shot ^vbd+++xvbn+=shot.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
would ^md+prd+++=would
show ^vb+vprv+++=show
both ^abx++++=both
his ^pp$+pp3+++=his
wife ^nn++++=wife
and ^cc++++=and
his ^pp$+pp3+++=his
son ^nn++++=son
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
too ^rb++++=too
old ^jj++++=old
to ^to++++=to
be ^vbi++vrb++=be
master ^nn++++=master
in ^in++++=in
his ^pp$+pp3+++=his
own ^ap++++=own
house ^nn++++=house.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
talked ^vbd+++xvbnx+=talked
angrily ^rb++++=angrily
to ^in++++=to
himself ^ppl+pp3+++=himself
as ^ql++++=as
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
along ^in+strn+++=along,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+vrb++=was
wroth ^nn+++??+=wroth
to ^to++++=to
find ^vbi+vprv+++=find
his ^pp$+pp3+++=his
anger ^nn++++=anger
lessening ^vwbg+++xvbg+=lessening
as ^ql++++=as
he ^pp3a+pp3+++=he
neared ^vbd+++xvbnx+=neared
his ^pp$+pp3+++=his
destination ^nn+nom+++=destination.
. ^zz++++=EXTRAWORD
Anger ^nn++++=Anger
must ^md+nec+++=must
be ^vb+be+vrb++=be
very ^ql+amp+++=very
just ^rb+emph+++=just
to ^to++++=to
hold ^vbi+vprv+tht0++=hold
its ^pp$+it+++=its
own ^ap++++=own
during ^in++++=during
a ^at++++=a
brisk ^jj+atrb+++=brisk
walk ^nn++++=walk
in ^in++++=in
evening ^nn++++=evening
air ^nn++++=air
that ^tht+rel+subj++=that
is ^vbz+bez+aux++=is
cool ^vb++++=cool
and ^cc++++=and
sweet ^nn++++=sweet.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Saunders ^nns+nom+++=Saunders
was ^vbd+bedz+aux++=was
somewhat ^rb+down+splt++=somewhat
abashed ^vpsv++agls+xvbnx+=abashed
to ^to++++=to
find ^vbi+vprv+++=find
the ^ati++++=the
club ^nn++++=club
building ^vwbg+++xvbg+=building
a ^at++++=a
much ^ap++++=much
more ^rbr++++=more
imposing ^jj+atrb++xvbg+=imposing
edifice ^nn++++=edifice
than ^cs+sub+++=than
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
expected ^vprf+++xvbnx+=expected.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
low ^jj++++=low,
, ^zz++++=EXTRAWORD
groggy ^nn+++??+=groggy
appearance ^nn+nom+++=appearance
about ^in++++=about
the ^ati++++=the
True ^jj+atrb+++=True
Blue ^jj+atrb+++=Blue
Athletic ^jj+atrb+++=Athletic
Club ^nn++++=Club.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+aux++=was
brilliantly ^rb++splt++=brilliantly
lit ^vpsv++agls+xvbnx+=lit
from ^in++++=from
basement ^nn+nom+++=basement
to ^in++++=to
attic ^nn++++=attic.
. ^zz++++=EXTRAWORD
A ^at++++=A
group ^nn++++=group
of ^in++++=of
men ^nns++++=men,
, ^zz++++=EXTRAWORD
with ^in++++=with
hands ^nns++++=hands
in ^in++++=in
pockets ^nns++++=pockets,
, ^zz++++=EXTRAWORD
stood ^j+++xvbn+=stood
on ^in++++=on
the ^ati++++=the
kerb ^nn++++=kerb
as ^cs+sub+++=as
if ^cs+cnd+++=if
waiting ^nvbg+++xvbg+=waiting
for ^in++++=for
something ^pn++++=something.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
an ^at++++=an
air ^nn++++=air
of ^in++++=of
occasion ^nn++++=occasion
about ^in++++=about
the ^ati++++=the
place ^nn++++=place.
. ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
man ^nn++++=man
inquired ^vbd+++xvbn+=inquired
of ^in++++=of
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
loafers ^nns+nom+++=loafers
if ^cs+cnd+++=if
that ^dt+pdem+++=that
was ^vbd+bedz+vrb++=was
the ^ati++++=the
Athletic ^jj+atrb+++=Athletic
Club ^nn++++=Club.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
the ^ati++++=the
answer ^nn++++=answer;
; ^zz++++=EXTRAWORD
" ^zz++++="are
are ^vb+ber+aux++=EXTRAWORD
you ^pp2+pp2+++=you
going ^vbg+++xvbg+=going
in ^in+strn+++=in?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
intend ^vb++++=intend
to ^to+vcmp+++=to."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Are
are ^vb+ber+vrb++=EXTRAWORD
you ^pp2+pp2+++=you
a ^at++++=a
member ^nn++++=member?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Got
got ^vbd+++xvbn+=EXTRAWORD
an ^at++++=an
invitation ^nn+nom+++=invitation?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
I ^pp1a+pp1+++=I
suspect ^vb+vprv+tht0++=suspect
you ^pp2+pp2+++=you
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
go ^vb++++=go
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We've
've ^vb+hv+aux++0=EXTRAWORD
tried ^vprf+++xvbnx+=tried
every ^at++++=every
dodge ^np++++=dodge
ourselves ^ppls+pp1+++=ourselves."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
possibility ^nn+nom+++=possibility
of ^in++++=of
not ^xnot++not++=not
getting ^vbg+++xvbg+=getting
in ^rb+phrv+++=in
had ^vb+hv+aux++=had
never ^rb++splt++=never
occurred ^vprf+++xvbnx+=occurred
to ^in++++=to
the ^ati++++=the
old ^jj+atrb+++=old
gentleman ^nn+nom+++=gentleman,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
thought ^vprf+++xvbn+=thought
that ^tht+vcmp+++=that
his ^pp$+pp3+++=his
son ^nn++++=son,
, ^zz++++=EXTRAWORD
safe ^jj++++=safe
within ^in++++=within
the ^ati++++=the
sacred ^jj+atrb+++=sacred
precincts ^nns++++=precincts
of ^in++++=of
a ^at++++=a
club ^nn++++=club,
, ^zz++++=EXTRAWORD
might ^md+pos+++=might
defy ^vb++++=defy
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
flogged ^xvbn+++xvbn+=flogged
his ^pp$+pp3+++=his
flagging ^jj+atrb+++=flagging
anger ^nn++++=anger
and ^cc++++=and
aroused ^vbd+++xvbn+=aroused
his ^pp$+pp3+++=his
dogged ^jj+atrb+++=dogged
determination ^nn+nom+++=determination.
. ^zz++++=EXTRAWORD
" ^zz++++="I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
try ^vb++++=try,
, ^zz++++=EXTRAWORD
at ^rb++++=at
least ^rb"++++=least,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
going ^vbg+++xvbg+=going
up ^rp++++=up
the ^ati++++=the
stone ^nn++++=stone
steps ^nns++++=steps.
. ^zz++++=EXTRAWORD
The ^ati++++=The
men ^nns++++=men
watched ^vbd+++xvbn+=watched
him ^pp3o+pp3+++=him
with ^in++++=with
a ^at++++=a
smile ^nn++++=smile
on ^in++++=on
their ^pp$+pp3+++=their
lips ^nns++++=lips.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
saw ^vbd+vprv+tht0+xvbnx+=saw
him ^pp3o+pp3+++=him
push ^vb++++=push
the ^ati++++=the
electric ^jj+atrb+++=electric
button ^nn++++=button,
, ^zz++++=EXTRAWORD
whereupon ^cs+sub+++=whereupon
the ^ati++++=the
door ^nn++++=door
opened ^vbd+++xvbn+=opened
slightly ^rb+down+++=slightly.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
brief ^nn++++=brief,
, ^zz++++=EXTRAWORD
