What ^wdt+who+++=What
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="that
that ^dt+dem+++=EXTRAWORD
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
examining ^vbg+++xvbgx+=examining
the ^ati++++=the
portrait ^nn++++=portrait
of ^in++++=of
my ^pp$+pp1+++=my
unhappy ^jj+atrb+++=unhappy
friend ^nn++++=friend,
, ^zz++++=EXTRAWORD
Fifty ^cd++++=Fifty-Six.
- ^zz++++=EXTRAWORD
six ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
never ^rb++splt++=never
yet ^rb++++=yet
told ^vbd+vpub+tht0+xvbn+=told
you ^pp2+pp2+++=you
of ^in++++=of
my ^pp$+pp1+++=my
bereavement ^nn+nom+++=bereavement,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
as ^in++++=as
to ^in"++++=to-night
- ^zz++++=EXTRAWORD
night ^nn++++=EXTRAWORD
is ^vbz+bez+vrb++=is
the ^ati++++=the
anniversary ^nn+nom+++=anniversary
of ^in++++=of
his ^pp$+pp3+++=his
death ^nn++++=death,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
would ^md+prd+++=would
fain ^vb+++??+=fain
speak ^vb++++=speak
of ^in++++=of
him ^pp3o+pp3+++=him
for ^in++++=for
a ^at++++=a
while ^cs+sub+++=while."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ah ^uh++++=Ah-Yen
- ^zz++++=EXTRAWORD
yen ^vb+++xvbn+=EXTRAWORD
paused ^vbd+++xvbn+=paused;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
lighted ^vbd+++xvbnx+=lighted
my ^pp$+pp1+++=my
pipe ^nn++++=pipe
afresh ^rb+cnj+++=afresh,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
nodded ^vpsv++agls+xvbn+=nodded
to ^in++++=to
him ^pp3o+pp3+++=him
to ^to++++=to
show ^vbi+vprv+++=show
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
listening ^vbg+++xvbgx+=listening.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=do
not ^xnot++not++=not
know ^vb+vprv+++=know,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
" ^zz++++="at
at ^rb++++=EXTRAWORD
what ^wdt+who+++=what
precise ^jj+atrb+++=precise
time ^nn++++=time
Fifty ^cd++++=Fifty-Six
- ^zz++++=EXTRAWORD
six ^cd++++=EXTRAWORD
came ^vbd+++xvbn+=came
into ^in+ppvb+++=into
my ^pp$+pp1+++=my
life ^nn++++=life.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
indeed ^rb++splt++=indeed
find ^vb+vprv+tht0++=find
it ^pp3+it+++=it
out ^rp+pl+++=out
by ^in++++=by
examining ^xvbg+++xvbg+=examining
my ^pp$+pp1+++=my
books ^nns++++=books,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
never ^rb++splt++=never
troubled ^vprf+++xvbnx+=troubled
to ^to++++=to
do ^vbi++++=do
so ^rb++++=so.
. ^zz++++=EXTRAWORD
Naturally ^rb++++=Naturally
I ^pp1a+pp1+++=I
took ^vbd+++xvbnx+=took
no ^at++++=no
more ^rbr++++=more
interest ^nn++++=interest
in ^in++++=in
him ^pp3o+pp3+++=him
at ^rb++++=at
first ^rb"++++=first
than ^in++++=than
in ^in++++=in
any ^dti++++=any
other ^ap++++=other
of ^in++++=of
my ^pp$+pp1+++=my
customers ^nns+nom+++=customers--less,
-- ^--+clp+++=EXTRAWORD
less ^rbr++++=EXTRAWORD
, ^zz++++=EXTRAWORD
perhaps ^rb+cnj+++=perhaps,
, ^zz++++=EXTRAWORD
since ^cs+sub+++=since
he ^pp3a+pp3+++=he
never ^rb++++=never
in ^in++++=in
the ^ati++++=the
course ^nn++++=course
of ^in++++=of
our ^pp$+pp1+++=our
connection ^nn+nom+++=connection
brought ^vbd+++xvbn+=brought
his ^pp$+pp3+++=his
clothes ^nns++++=clothes
to ^in++++=to
me ^pp1o+pp1+++=me
himself ^ppl+pp3+++=himself
but ^cc++++=but
always ^rb++++=always
sent ^vwbn+++xvbn+=sent
them ^pp3o+pp3+++=them
by ^in++++=by
a ^at++++=a
boy ^nn++++=boy.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
I ^pp1a+pp1+++=I
presently ^rb+tm+++=presently
perceived ^vbd+vprv++xvbn+=perceived
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
becoming ^vbg+++xvbgx+=becoming
one ^pn++++=one
of ^in++++=of
my ^pp$+pp1+++=my
regular ^jj+atrb+++=regular
customers ^nns+nom+++=customers,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
allotted ^vbd+++xvbnx+=allotted
to ^in++++=to
him ^pp3o+pp3+++=him
his ^pp$+pp3+++=his
number ^nn++++=number,
, ^zz++++=EXTRAWORD
Fifty ^cd++++=Fifty-Six,
- ^zz++++=EXTRAWORD
six ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
began ^vbd+++xvbn+=began
to ^to++++=to
speculate ^nn+nom+++=speculate
as ^in++++=as
to ^in"++++=to
who ^whp+who+++=who
and ^cc+cls+++=and
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was.
. ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
long ^rb++++=long
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
reached ^vprf+++xvbnx+=reached
several ^ap++++=several
conclusions ^nns++++=conclusions
in ^in++++=in
regard ^in"++++=regard
to ^in++++=to
my ^pp$+pp1+++=my
unknown ^jj+atrb+++=unknown
client ^nn++++=client.
. ^zz++++=EXTRAWORD
The ^ati++++=The
quality ^nn+nom+++=quality
of ^in++++=of
his ^pp$+pp3+++=his
linen ^nn++++=linen
showed ^vbd+vprv++xvbn+=showed
me ^pp1o+pp1+++=me
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
not ^xnot++not++=not
rich ^jj++++=rich,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
at ^rb++++=at
any ^dti++++=any
rate ^nn++++=rate
fairly ^rb++++=fairly
well ^rb++++=well
off ^rp+pl+++=off.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
see ^vb+vprv+++=see
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
a ^at++++=a
young ^jj+atrb+++=young
man ^nn++++=man
of ^in++++=of
regular ^jj+atrb+++=regular
Christian ^jj+atrb+++=Christian
life ^nn++++=life,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
went ^vbd+++xvbn+=went
out ^rp+pl+++=out
into ^in++++=into
society ^nn++++=society
to ^in++++=to
a ^at++++=a
certain ^jj+atrb+++=certain
extent ^nn++++=extent;
; ^zz++++=EXTRAWORD
this ^dt+dem+++=this
I ^pp1a+pp1+++=I
could ^md+pos+++=could
tell ^vb++++=tell
from ^in++++=from
his ^pp$+pp3+++=his
sending ^jj+++xvbg+=sending
the ^ati++++=the
same ^ap++++=same
number ^nn++++=number
of ^in++++=of
articles ^nns++++=articles
to ^in++++=to
the ^ati++++=the
laundry ^nn++++=laundry,
, ^zz++++=EXTRAWORD
from ^in++++=from
his ^pp$+pp3+++=his
washing ^nvbg+++xvbg+=washing
always ^rb++++=always
coming ^vbg+++xvbg+=coming
on ^in++++=on
Saturday ^nr++++=Saturday
night ^nn++++=night,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
from ^in++++=from
the ^ati++++=the
fact ^nn++++=fact
that ^tht+ncmp+++=that
he ^pp3a+pp3+++=he
wore ^vbd+++xvbnx+=wore
a ^at++++=a
dress ^nn++++=dress
shirt ^nn++++=shirt
about ^in++++=about
once ^rb+tm+++=once
a ^at++++=a
week ^nn++++=week.
. ^zz++++=EXTRAWORD
In ^in++++=In
disposition ^nn+nom+++=disposition
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
a ^at++++=a
modest ^jj++++=modest,
, ^zz++++=EXTRAWORD
unassuming ^jj++++=unassuming
fellow ^jjb++++=fellow,
, ^zz++++=EXTRAWORD
for ^in++++=for
his ^pp$+pp3+++=his
collars ^nns++++=collars
were ^vbd+bed+vrb++=were
only ^rb+down+++=only
two ^cd++++=two
inches ^nns++++=inches
high ^jj++++=high."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
stared ^vbd+++xvbnx+=stared
at ^rb++++=at
Ah ^uh++++=Ah-Yen
- ^zz++++=EXTRAWORD
yen ^vb+++xvbn+=EXTRAWORD
in ^in++++=in
some ^dti++++=some
amazement ^nn+nom+++=amazement,
, ^zz++++=EXTRAWORD
the ^ati++++=the
recent ^jj+atrb+++=recent
publications ^nns+nom+++=publications
of ^in++++=of
a ^at++++=a
favourite ^jjb+atrb+++=favourite
novelist ^nn+nom+++=novelist
had ^vbd+hvd+aux++=had
rendered ^vprf+++xvbnx+=rendered
me ^pp1o+pp1+++=me
familiar ^jj++++=familiar
with ^in++++=with
this ^dt+dem+++=this
process ^nns+nom+++=process
of ^in++++=of
analytical ^jj+atrb+++=analytical
reasoning ^nvbg+++xvbg+=reasoning,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
prepared ^vpsv++agls+xvbnx+=prepared
for ^in++++=for
no ^at++++=no
such ^abl++++=such
revelations ^nns+nom+++=revelations
from ^in++++=from
my ^pp$+pp1+++=my
Eastern ^jj+atrb+++=Eastern
friend ^nn++++=friend.
. ^zz++++=EXTRAWORD
" ^zz++++="When
when ^wrb+who+++=EXTRAWORD
I ^pp1a+pp1+++=I
first ^rb++++=first
knew ^vbd+vprv++xvbn+=knew
him ^pp3o+pp3+++=him,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ah ^uh++++=Ah-Yen
- ^zz++++=EXTRAWORD
yen ^vb+++xvbn+=EXTRAWORD
went ^vbd+++xvbn+=went
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
" ^zz++++="Fifty-Six
fifty ^cd++++=EXTRAWORD
- ^zz++++=EXTRAWORD
six ^cd++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
student ^nn++++=student
at ^in++++=at
the ^ati++++=the
university ^nn+nom+++=university.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This,
, ^zz++++=EXTRAWORD
of ^in+emph+++=of
course ^nn+emph"+++=course,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=did
not ^xnot++not++=not
know ^vb+vprv+++=know
for ^in++++=for
some ^dti++++=some
time ^nn++++=time.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
inferred ^vbd+++xvbnx+=inferred
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
course ^nn++++=course
of ^in++++=of
time ^nn++++=time,
, ^zz++++=EXTRAWORD
from ^in++++=from
his ^pp$+pp3+++=his
absence ^nn+nom+++=absence
from ^in++++=from
town ^nn++++=town
during ^in++++=during
the ^ati++++=the
four ^cd++++=four
summer ^nn++++=summer
months ^nns++++=months,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
from ^in++++=from
the ^ati++++=the
fact ^nn++++=fact
that ^tht+ncmp+++=that
during ^in++++=during
the ^ati++++=the
time ^nn++++=time
of ^in++++=of
the ^ati++++=the
university ^nn+nom+++=university
examinations ^nns+nom+++=examinations
the ^ati++++=the
cuffs ^nns++++=cuffs
of ^in++++=of
his ^pp$+pp3+++=his
shirts ^nns++++=shirts
came ^vbd+++xvbn+=came
to ^in++++=to
me ^pp1o+pp1+++=me
covered ^vbd+++xvbn+=covered
with ^in++++=with
dates ^nns++++=dates,
, ^zz++++=EXTRAWORD
formulas ^nns+++??+=formulas,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
propositions ^nns+nom+++=propositions
in ^in++++=in
geometry ^nn++++=geometry.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
followed ^vbd+vprv++xvbnx+=followed
him ^pp3o+pp3+++=him
with ^in++++=with
no ^at++++=no
little ^ap++++=little
interest ^nn++++=interest
through ^in++++=through
his ^pp$+pp3+++=his
university ^nn+nom+++=university
career ^nn++++=career.
. ^zz++++=EXTRAWORD
During ^in++++=During
the ^ati++++=the
four ^cd++++=four
years ^nns++++=years
which ^whp+rel+obj++=which
it ^pp3+it+++=it
lasted ^vbd+++xvbn+=lasted,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
washed ^vbd+++xvbnx+=washed
for ^in++++=for
him ^pp3o+pp3+++=him
every ^at++++=every
week ^nn++++=week;
; ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
regular ^jj+atrb+++=regular
connection ^nn+nom+++=connection
with ^in++++=with
him ^pp3o+pp3+++=him
and ^cc++++=and
the ^ati++++=the
insight ^nn++++=insight
which ^whp+rel+obj++=which
my ^pp$+pp1+++=my
observation ^nn+nom+++=observation
gave ^vbd+++xvbn+=gave
me ^pp1o+pp1+++=me
into ^in++++=into
the ^ati++++=the
lovable ^jj+atrb+++=lovable
character ^nn+nom+++=character
of ^in++++=of
the ^ati++++=the
man ^nn++++=man,
, ^zz++++=EXTRAWORD
deepened ^j+++xvbn+=deepened
my ^pp$+pp1+++=my
first ^od++++=first
esteem ^nn++++=esteem
into ^in++++=into
a ^at++++=a
profound ^jj+atrb+++=profound
affection ^nn+nom+++=affection
and ^cc++++=and
I ^pp1a+pp1+++=I
became ^vbd+++xvbnx+=became
most ^ql+emph+++=most
anxious ^jj++++=anxious
for ^in++++=for
his ^pp$+pp3+++=his
success ^nns+nom+++=success.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
helped ^vbd+++xvbnx+=helped
him ^pp3o+pp3+++=him
at ^rb++++=at
each ^dt++++=each
succeeding ^jj+atrb++xvbg+=succeeding
examination ^nn+nom+++=examination,
, ^zz++++=EXTRAWORD
as ^in++++=as
far ^in"+pl+++=far
as ^cs+sub+++=as
lay ^jjb+++xvbn+=lay
in ^in++++=in
my ^pp$+pp1+++=my
power ^nn++++=power,
, ^zz++++=EXTRAWORD
by ^in++++=by
starching ^xvbg+++xvbg+=starching
his ^pp$+pp3+++=his
shirts ^nns++++=shirts
half ^abn++++=half-way
- ^zz++++=EXTRAWORD
way ^nn++++=EXTRAWORD
to ^in++++=to
the ^ati++++=the
elbow ^nn++++=elbow,
, ^zz++++=EXTRAWORD
so ^rb++++=so
as ^in++++=as
to ^in++++=to
leave ^nn++++=leave
him ^pp3o+pp3+++=him
as ^ql++++=as
much ^ap++++=much
room ^nn++++=room
as ^in++++=as
possible ^nn++++=possible
for ^in++++=for
annotations ^nns+nom+++=annotations.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
anxiety ^nn++++=anxiety
during ^in++++=during
the ^ati++++=the
strain ^nn++++=strain
of ^in++++=of
his ^pp$+pp3+++=his
final ^jj+atrb+++=final
examination ^nn+nom+++=examination
I ^pp1a+pp1+++=I
will ^md+prd+++=will
not ^xnot++not++=not
attempt ^vb++++=attempt
to ^to+vcmp+++=to
describe ^vbi++++=describe.
. ^zz++++=EXTRAWORD
That ^dt+dem+++=That
Fifty ^cd++++=Fifty-Six
- ^zz++++=EXTRAWORD
six ^cd++++=EXTRAWORD
was ^vbd+bedz+aux++=was
undergoing ^vbg+++xvbgx+=undergoing
the ^ati++++=the
great ^jj+atrb+++=great
crisis ^nn++++=crisis
of ^in++++=of
his ^pp$+pp3+++=his
academic ^jj+atrb+++=academic
career ^nn++++=career,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
infer ^vb++++=infer
from ^in++++=from
the ^ati++++=the
state ^nn++++=state
of ^in++++=of
his ^pp$+pp3+++=his
handkerchiefs ^nns+++??+=handkerchiefs
which ^whp+rel+obj++=which,
, ^zz++++=EXTRAWORD
in ^in++++=in
apparent ^jj+atrb+++=apparent
unconsciousness ^nns+nom+++=unconsciousness,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
used ^vbd+++xvbnx+=used
as ^ql++++=as
pen ^nn++++=pen-wipers
- ^zz++++=EXTRAWORD
wipers ^nn++++=EXTRAWORD
during ^in++++=during
the ^ati++++=the
final ^jj+atrb+++=final
test ^nn++++=test.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
conduct ^vb++++=conduct
throughout ^in++++=throughout
the ^ati++++=the
examination ^nn+nom+++=examination
bore ^vbd+++xvbn+=bore
witness ^nns+nom+++=witness
to ^in++++=to
the ^ati++++=the
moral ^jj+atrb+++=moral
development ^nn+nom+++=development
which ^whp+rel+subj++=which
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
place ^nn++++=place
in ^in++++=in
his ^pp$+pp3+++=his
character ^nn+nom+++=character
during ^in++++=during
his ^pp$+pp3+++=his
career ^nn++++=career
as ^in++++=as
an ^at++++=an
undergraduate ^nn+nom+++=undergraduate;
; ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
notes ^nns++++=notes
upon ^in++++=upon
his ^pp$+pp3+++=his
cuffs ^nns++++=cuffs
which ^whp+rel+subj++=which
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
so ^ql+emph+++=so
copious ^jj++++=copious
at ^in++++=at
his ^pp$+pp3+++=his
earlier ^jjr+atrb+++=earlier
examinations ^nns+nom+++=examinations
were ^vbd+bed+aux++=were
limited ^vpsv++agls+xvbnx+=limited
now ^rn+tm+++=now
to ^in++++=to
a ^ap++++=a
few ^ap"++++=few
hints ^nns++++=hints,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
these ^dt+dem+++=these
upon ^in++++=upon
topics ^nns++++=topics
so ^rb+emph+++=so
intricate ^jj++++=intricate
as ^in++++=as
to ^in"++++=to
defy ^vb++++=defy
an ^at++++=an
ordinary ^jj+atrb+++=ordinary
memory ^nn++++=memory.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
with ^in++++=with
a ^at++++=a
thrill ^nn++++=thrill
of ^in++++=of
joy ^nn++++=joy
that ^tht+rel+obj++=that
I ^pp1a+pp1+++=I
at ^rb++++=at
last ^rb"++++=last
received ^vbd+++xvbn+=received
in ^in++++=in
his ^pp$+pp3+++=his
laundry ^nn++++=laundry
bundle ^nn++++=bundle
one ^cd1++++=one
Saturday ^nr++++=Saturday
early ^jj++++=early
in ^in++++=in
June ^nr++++=June,
, ^zz++++=EXTRAWORD
a ^at++++=a
ruffled ^jj+atrb++xvbn+=ruffled
dress ^nn++++=dress
shirt ^nn++++=shirt,
, ^zz++++=EXTRAWORD
the ^ati++++=the
bosom ^nn++++=bosom
of ^in++++=of
which ^whp+rel+pied++=which
was ^vbd+bedz+aux++=was
thickly ^rb++splt++=thickly
spattered ^vwbn+++xvbn+=spattered
with ^in++++=with
the ^ati++++=the
spillings ^nns+nom+++=spillings
of ^in++++=of
the ^ati++++=the
wine ^nn++++=wine-cup,
- ^zz++++=EXTRAWORD
cup ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
realized ^vprf+++xvbn+=realized
that ^tht+vcmp+++=that
Fifty ^cd++++=Fifty-Six
- ^zz++++=EXTRAWORD
six ^cd++++=EXTRAWORD
had ^vbd+hvd+aux++=had
banqueted ^vprf+++xvbnx+=banqueted
as ^ql++++=as
a ^at++++=a
Bachelor ^nn++++=Bachelor
of ^in++++=of
Arts ^nns++++=Arts.
. ^zz++++=EXTRAWORD
" ^zz++++="In
in ^in++++=EXTRAWORD
the ^ati++++=the
following ^jj+atrb++xvbg+=following
winter ^nn++++=winter
the ^ati++++=the
habit ^nn++++=habit
of ^in++++=of
wiping ^xvbg+++xvbg+=wiping
his ^pp$+pp3+++=his
pen ^nn++++=pen
upon ^in++++=upon
his ^pp$+pp3+++=his
handkerchief ^nn++++=handkerchief,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
remarked ^vprf+++xvbnx+=remarked
during ^in++++=during
his ^pp$+pp3+++=his
final ^jj+atrb+++=final
examination ^nn+nom+++=examination,
, ^zz++++=EXTRAWORD
became ^j+++xvbn+=became
chronic ^jj++++=chronic
with ^in++++=with
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
knew ^vbd+vprv++xvbnx+=knew
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
entered ^vprf+++xvbnx+=entered
upon ^in++++=upon
the ^ati++++=the
study ^nn++++=study
of ^in++++=of
law ^nn++++=law.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
worked ^vbd+++xvbnx+=worked
hard ^jj++++=hard
during ^in++++=during
that ^dt+dem+++=that
year ^nn++++=year,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
dress ^nn++++=dress
shirts ^nns++++=shirts
almost ^rb+hdg+++=almost
disappeared ^vbd+seem++xvbn+=disappeared
from ^in++++=from
his ^pp$+pp3+++=his
weekly ^jj+atrb+++=weekly
bundle ^nn++++=bundle.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
in ^in++++=in
the ^ati++++=the
following ^jj+atrb++xvbg+=following
winter ^nn++++=winter,
, ^zz++++=EXTRAWORD
the ^ati++++=the
second ^od++++=second
year ^nn++++=year
of ^in++++=of
his ^pp$+pp3+++=his
legal ^jj+atrb+++=legal
studies ^nns++++=studies,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
the ^ati++++=the
tragedy ^nn++++=tragedy
of ^in++++=of
his ^pp$+pp3+++=his
life ^nn++++=life
began ^vbd+++xvbn+=began.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
became ^vbd+++xvbnx+=became
aware ^jj++++=aware
that ^tht+jcmp+++=that
a ^at++++=a
change ^nn++++=change
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
over ^in++++=over
his ^pp$+pp3+++=his
laundry ^nn++++=laundry;
; ^zz++++=EXTRAWORD
from ^in++++=from
one ^pn++++=one,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
at ^in++++=at
most ^ql+emph+++=most
two ^cd++++=two
a ^at++++=a
week ^nn++++=week,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
dress ^nn++++=dress
shirts ^nns++++=shirts
rose ^vbd+++xvbn+=rose
to ^to++++=to
four ^cd++++=four,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
silk ^nn++++=silk
handkerchiefs ^nns+++??+=handkerchiefs
began ^vbd+++xvbn+=began
to ^to++++=to
replace ^vbi++++=replace
his ^pp$+pp3+++=his
linen ^nn++++=linen
ones ^pn++++=ones.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
dawned ^vbd+++xvbn+=dawned
upon ^in++++=upon
me ^pp1o+pp1+++=me
that ^cs+sub+++=that
Fifty ^cd++++=Fifty-Six
- ^zz++++=EXTRAWORD
six ^cd++++=EXTRAWORD
was ^vbd+bedz+aux++=was
abandoning ^vbg+++xvbgx+=abandoning
the ^ati++++=the
rigorous ^jj+atrb+++=rigorous
tenor ^nn++++=tenor
of ^in++++=of
his ^pp$+pp3+++=his
student ^nn++++=student
life ^nn++++=life
and ^cc++++=and
was ^vbd+bedz+aux++=was
going ^vbg+++xvbgx+=going
into ^in++++=into
society ^nn++++=society.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
presently ^rb+tm+++=presently
perceived ^vbd+vprv+tht0+xvbn+=perceived
something ^pn++++=something
more ^ql++++=more;
; ^zz++++=EXTRAWORD
Fifty ^cd++++=Fifty-Six
- ^zz++++=EXTRAWORD
six ^cd++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
in ^in++++=in
love ^nn++++=love.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
soon ^rb+tm+++=soon
impossible ^jj+pred+++=impossible
to ^to+jcmp+++=to
doubt ^vb++++=doubt
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
wearing ^vbg+++xvbgx+=wearing
seven ^cd++++=seven
shirts ^nns++++=shirts
a ^at++++=a
week ^nn++++=week;
; ^zz++++=EXTRAWORD
linen ^nn++++=linen
handkerchiefs ^vbz+++??+=handkerchiefs
disappeared ^vprf+++xvbn+=disappeared
from ^in++++=from
his ^pp$+pp3+++=his
laundry ^nn++++=laundry;
; ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
collars ^nns++++=collars
rose ^vbd+++xvbn+=rose
from ^in++++=from
two ^cd++++=two
inches ^nns++++=inches
to ^to++++=to
two ^cd++++=two
and ^cc++++=and
a ^at++++=a
quarter ^nn++++=quarter,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
finally ^rb++++=finally
to ^to++++=to
two ^cd++++=two
and ^cc++++=and
a ^at++++=a
half ^nn++++=half.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
in ^in++++=in
my ^pp$+pp1+++=my
possession ^nn++++=possession
one ^pn++++=one
of ^in++++=of
his ^pp$+pp3+++=his
laundry ^nn++++=laundry
lists ^nns++++=lists
of ^in++++=of
that ^dt+dem+++=that
period ^nn++++=period;
; ^zz++++=EXTRAWORD
a ^at++++=a
glance ^nn++++=glance
at ^in++++=at
it ^pp3+it+++=it
will ^md+prd+++=will
show ^vb+vprv+++=show
the ^ati++++=the
scrupulous ^jj+atrb+++=scrupulous
care ^nn++++=care
which ^whp+rel+obj++=which
he ^pp3a+pp3+++=he
bestowed ^vbd+++xvbnx+=bestowed
upon ^in++++=upon
his ^pp$+pp3+++=his
person ^nn++++=person.
. ^zz++++=EXTRAWORD
Well ^rb+dspt+++=Well
do ^vb+do+aux++=do
I ^pp1a+pp1+++=I
remember ^nn+nom+++=remember
the ^ati++++=the
dawning ^jj+atrb++xvbg+=dawning
hopes ^nns++++=hopes
of ^in++++=of
those ^dt+dem+++=those
days ^nns++++=days,
, ^zz++++=EXTRAWORD
alternating ^jj++++=alternating
with ^in++++=with
the ^ati++++=the
gloomiest ^nn++++=gloomiest
despair ^vb++++=despair.
. ^zz++++=EXTRAWORD
Each ^ppls++++=Each
Saturday ^nr++++=Saturday
I ^pp1a+pp1+++=I
opened ^vbd+++xvbnx+=opened
his ^pp$+pp3+++=his
bundle ^nn++++=bundle
with ^in++++=with
a ^at++++=a
trembling ^jj+atrb++xvbg+=trembling
eagerness ^nns+nom+++=eagerness
to ^to++++=to
catch ^vbi++++=catch
the ^ati++++=the
first ^od++++=first
signs ^nns++++=signs
of ^in++++=of
