One ^cd1++++=One
what ^wdt+who+++=what
He ^pp3a+pp3+++=He
willeth ^vbz++++=willeth!
! ^zz++++=EXTRAWORD
So ^ql++++=So
he ^pp3a+pp3+++=he
remained ^vbd+++xvbnx+=remained
in ^in++++=in
his ^pp$+pp3+++=his
house ^nn++++=house
three ^cd++++=three
days ^nns++++=days,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
on ^in++++=on
the ^ati++++=the
fourth ^od++++=fourth
day ^nn++++=day
he ^pp3a+pp3+++=he
caused ^vbd+++xvbnx+=caused
the ^ati++++=the
ee ^nn++++=ee
to ^to++++=to
be ^vbi+vbi+aux++=be
brought ^vpsv++agls+xvbnx+=brought,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
made ^vbd+++xvbn+=made
his ^pp$+pp3+++=his
testamentary ^nn+nom+++=testamentary
arrangements ^nns+nom+++=arrangements;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
as ^ql++++=as
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
bidding ^vbg+++xvbgx+=bidding
farewell ^nn++++=farewell
to ^in++++=to
his ^pp$+pp3+++=his
children ^nns++++=children,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
weeping ^nn++++=weeping,
, ^zz++++=EXTRAWORD
lo ^np++++=lo,
, ^zz++++=EXTRAWORD
the ^ati++++=the
messenger ^nn+nom+++=messenger
of ^in++++=of
the ^ati++++=the
Khaleefeh ^np+++??+=Khaleefeh
came ^vbd+++xvbn+=came
and ^cc+phrs+++=and
said ^vbd+vpub++xvbn+=said
to ^to+vcmp+++=to
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
The ^ati++++=The
Prince ^nn++++=Prince
of ^in++++=of
the ^ati++++=the
Faithful ^jj++++=Faithful
is ^vbz+bez+vrb++=is
in ^in++++=in
a ^at++++=a
most ^ql+emph+++=most
violent ^jj+atrb+++=violent
rage ^nn++++=rage,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
hath ^vbz+hvz+aux++=hath
sent ^vprf+++xvbnx+=sent
me ^pp1o+pp1+++=me
to ^in++++=to
thee ^pp2+pp2+++=thee;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
hath ^vbz+hvz+aux++=hath
sworn ^vprf+++xvbn+=sworn
that ^tht+vcmp+++=that
this ^dt+dem+++=this
day ^nn++++=day
shall ^md+prd+++=shall
not ^xnot++not++=not
pass ^vb++++=pass
until ^cs+sub+++=until
thou ^pp2+pp2+++=thou
art ^nn++++=art
put ^vbd+++xvbn+=put
to ^in++++=to
death ^nn++++=death
if ^cs+cnd+++=if
thou ^pp2+pp2+++=thou
do ^vb+do+aux++=do
not ^xnot++not++=not
bring ^vb++++=bring
to ^rb+phrv+++=to
him ^pp3o+pp3+++=him
the ^ati++++=the
slave ^nn++++=slave.
. ^zz++++=EXTRAWORD
On ^in++++=On
hearing ^xvbg+++xvbg+=hearing
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
Ja ^np+++??+=Ja
far ^rb+pl+++=far
wept ^vbd+++xvbn+=wept,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
children ^nns++++=children
wept ^vbd+++xvbn+=wept
with ^in++++=with
him ^pp3o+pp3+++=him;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
bidden ^vprf+++xvbnx+=bidden
them ^pp3o+pp3+++=them
all ^abn++++=all
farewell ^nn++++=farewell
except ^in++++=except
his ^pp$+pp3+++=his
youngest ^jjt+atrb+++=youngest
daughter ^nn+nom+++=daughter,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
approached ^vbd+++xvbnx+=approached
her ^pp$+pp3+++=her
for ^in++++=for
the ^ati++++=the
same ^ap++++=same
purpose ^nn++++=purpose.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
loved ^vbd+++xvbnx+=loved
her ^pp$+pp3+++=her
more ^ql++++=more
than ^cs+sub+++=than
all ^abn++++=all
his ^pp$+pp3+++=his
other ^ap++++=other
children ^nns++++=children;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
pressed ^vbd+++xvbnx+=pressed
her ^pp3o+pp3+++=her
to ^in++++=to
his ^pp$+pp3+++=his
bosom ^nn++++=bosom,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
wept ^vprf+++xvbn+=wept
at ^rb++++=at
the ^ati++++=the
thought ^nn+++xvbn+=thought
of ^in++++=of
his ^pp$+pp3+++=his
separation ^nn+nom+++=separation
from ^in++++=from
her ^pp$+pp3+++=her;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but,
, ^zz++++=EXTRAWORD
in ^in++++=in
doing ^xvbg+++xvbg+=doing
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
felt ^vbd+vprv+tht0+xvbnx+=felt
something ^pn++++=something
round ^in++++=round
in ^in++++=in
her ^pp$+pp3+++=her
pocket ^nn++++=pocket,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vpsv++agls+xvbn+=said
to ^to+vcmp+++=to
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
is ^vbz+bez+aux++=is
in ^in++++=in
thy ^pp$+pp2+++=thy
pocket ^nn++++=pocket?
? ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
answered ^vbd+vpub++xvbnx+=answered,
, ^zz++++=EXTRAWORD
O ^zz++++=O
my ^pp$+pp1+++=my
father ^nn++++=father,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
an ^at++++=an
apple ^nn++++=apple;
; ^zz++++=EXTRAWORD
our ^pp$+pp1+++=our
slave ^nn++++=slave
Rey ^np+++??+=Rey
an ^at++++=an
brought ^vbd+++xvbn+=brought
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
had ^vb+hv+vrb++=had
it ^pp3+it+++=it
four ^cd++++=four
days ^nns++++=days;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
would ^md+prd+++=would
not ^xnot++not++=not
give ^vb++++=give
it ^pp3+it+++=it
me ^pp1o+pp1+++=me
until ^cs+sub+++=until
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
received ^vprf+++xvbnx+=received
from ^in++++=from
me ^pp1o+pp1+++=me
two ^cd++++=two
pieces ^nns++++=pieces
of ^in++++=of
gold ^nn++++=gold.
. ^zz++++=EXTRAWORD
At ^rb++++=At
this ^dt+dem+++=this
mention ^nn+nom+++=mention
of ^in++++=of
the ^ati++++=the
slave ^nn++++=slave
and ^cc++++=and
the ^ati++++=the
apple ^nn++++=apple,
, ^zz++++=EXTRAWORD
Ja ^np+++??+=Ja
far ^rb+pl+++=far
rejoiced ^jj+++xvbn+=rejoiced,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
exclaimed ^jj+++xvbn+=exclaimed,
, ^zz++++=EXTRAWORD
O ^zz++++=O
ready ^jj+atrb+++=ready
Dispeller ^np+nom++??+=Dispeller
of ^in++++=of
trouble ^nn++++=trouble!
! ^zz++++=EXTRAWORD
and ^cc+cls+++=and
immediately ^rb+tm+++=immediately
he ^pp3a+pp3+++=he
ordered ^vbd+vsua++xvbnx+=ordered
that ^tht+vcmp+++=that
the ^ati++++=the
slave ^nn++++=slave
should ^md+nec+++=should
be ^vb+be+aux++=be
brought ^vpsv++agls+xvbnx+=brought
before ^in++++=before
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
therefore ^rb+cnj+splt++=therefore
brought ^vpsv++agls+xvbnx+=brought
in ^rb+cnj+++=in,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
to ^to+vcmp+++=to
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
Whence ^wrb+who+++=Whence
came ^vbd+++xvbn+=came
this ^dt+dem+++=this
apple ^nn++++=apple?
? ^zz++++=EXTRAWORD
O ^zz++++=O
my ^pp$+pp1+++=my
master ^nn++++=master,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
answered ^vbd+vpub++xvbnx+=answered,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
out ^rp+pl+++=out
five ^cd++++=five
days ^nns++++=days
ago ^rb+cnj+++=ago,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
entering ^vbg+++xvbg+=entering
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
by ^in++++=by-streets
- ^zz++++=EXTRAWORD
streets ^nns++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
city ^nn++++=city,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
some ^dti++++=some
children ^nns++++=children
playing ^vwbg+++xvbg+=playing,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
one ^pn++++=one
of ^in++++=of
them ^pp3o+pp3+++=them
had ^vb+hv+vrb++=had
this ^dt+dem+++=this
apple ^nn++++=apple:
: ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
snatched ^vbd+++xvbnx+=snatched
it ^pp3+it+++=it
from ^in++++=from
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
beat ^nn+++xvbn+=beat
him ^pp3o+pp3+++=him;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
cried ^vbd+++xvbnx+=cried,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
belongs ^vbz++++=belongs
to ^in++++=to
my ^pp$+pp1+++=my
mother ^nn++++=mother,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
is ^vbz+bez+vrb++=is
sick ^jj+pred+++=sick:
: ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
wanted ^vbd+++xvbnx+=wanted
my ^pp$+pp1+++=my
father ^nn++++=father
to ^to++++=to
bring ^vbi++++=bring
her ^pp3o+pp3+++=her
an ^at++++=an
apple ^nn++++=apple,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
made ^vbd+++xvbnx+=made
a ^at++++=a
journey ^nn++++=journey
to ^in++++=to
El ^np++++=El-Ba
- ^zz++++=EXTRAWORD
ba ^nn+++??+=EXTRAWORD
rah ^nn+++??+=rah,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
brought ^vbd+++xvbn+=brought
back ^rb+phrv+++=back
for ^in++++=for
her ^pp$+pp3+++=her
three ^cd++++=three
apples ^nns++++=apples
which ^whp+rel+obj++=which
he ^pp3a+pp3+++=he
bought ^vbd+++xvbnx+=bought
for ^in++++=for
three ^cd++++=three
pieces ^nns++++=pieces
of ^in++++=of
gold ^nn++++=gold;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
took ^vbd+++xvbnx+=took
this ^dt+dem+++=this
to ^to++++=to
play ^vbi++++=play
with ^in++++=with
it ^pp3+it+++=it:
: ^zz++++=EXTRAWORD
then ^rn+tm+++=then
he ^pp3a+pp3+++=he
cried ^vbd+++xvbnx+=cried
again ^rb+tm+++=again;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but,
, ^zz++++=EXTRAWORD
paying ^vbg+++xvbg+=paying
no ^at++++=no
regard ^nn++++=regard
to ^in++++=to
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
took ^vbd+++xvbnx+=took
it ^pp3+it+++=it
away ^rp+pl+++=away
and ^cc++++=and
brought ^vbd+++xvbn+=brought
it ^pp3+it+++=it
hither ^rb++++=hither;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
my ^pp$+pp1+++=my
little ^ap++++=little
mistress ^nns+nom+++=mistress
bought ^vbd+++xvbn+=bought
it ^pp3+it+++=it
of ^in++++=of
me ^pp1o+pp1+++=me
for ^in++++=for
two ^cd++++=two
pieces ^nns++++=pieces
of ^in++++=of
gold ^nn++++=gold.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
heard ^vbd+vprv++xvbnx+=heard
this ^dt+dem+++=this
story ^nn++++=story,
, ^zz++++=EXTRAWORD
Ja ^np+++??+=Ja
far ^rb+pl+++=far
was ^vbd+bedz+aux++=was
filled ^vpsv++agls+xvbnx+=filled
with ^in++++=with
wonder ^vb++++=wonder
at ^rb++++=at
discovering ^vbg+vprv++xvbg+=discovering
that ^tht+vcmp+++=that
this ^dt+dem+++=this
distressing ^jj+atrb+++=distressing
event ^nn++++=event,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
murder ^nn++++=murder
of ^in++++=of
the ^ati++++=the
damsel ^nn++++=damsel,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
occasioned ^vpsv++by+xvbnx+=occasioned
by ^in++++=by
his ^pp$+pp3+++=his
slave ^nn++++=slave;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
the ^ati++++=the
slave ^nn++++=slave
and ^cc++++=and
went ^vpsv++agls+xvbn+=went
with ^in++++=with
him ^pp3o+pp3+++=him
to ^in++++=to
the ^ati++++=the
Khaleefeh ^np+++??+=Khaleefeh,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
ordered ^vprf+++xvbn+=ordered
that ^tht+vcmp+++=that
the ^ati++++=the
story ^nn++++=story
should ^md+nec+++=should
be ^vb+be+aux++=be
committed ^vpsv++agls+xvbn+=committed
to ^in++++=to
writing ^vbg+++xvbg+=writing,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
published ^vpsv++agls+xvbn+=published.
. ^zz++++=EXTRAWORD
