If ^cs+cnd+++=If
an ^at++++=an
ice ^nn++++=ice-free
- ^zz++++=EXTRAWORD
free ^jj+atrb+++=EXTRAWORD
port ^nn++++=port.
. ^zz++++=EXTRAWORD
The ^ati++++=The
white ^jj+atrb+++=white
river ^nn++++=river-boats
- ^zz++++=EXTRAWORD
boats ^nns++++=EXTRAWORD
are ^vb+ber+aux++=are
all ^abn++++=all
laid ^vwbn+++xvbn+=laid
up ^rp++++=up.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
a ^at++++=a
way ^nn++++=way
is ^vbz+bez+aux++=is
kept ^vpsv++agls+xvbnx+=kept
open ^jj++++=open
across ^in+pl+++=across
the ^ati++++=the
river ^nn++++=river
to ^in++++=to
Levis ^np+++??+=Levis,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
sturdy ^jj++++=sturdy,
, ^zz++++=EXTRAWORD
snub ^vb++++=snub-nosed
- ^zz++++=EXTRAWORD
nosed ^vbd+++xvbn+=EXTRAWORD
little ^jj+atrb+++=little
ice ^nn++++=ice-breaking
- ^zz++++=EXTRAWORD
breaking ^vbg+++xvbg+=EXTRAWORD
ferry ^nn++++=ferry-boats
- ^zz++++=EXTRAWORD
boats ^nns++++=EXTRAWORD
buffet ^nn+++??+=buffet
back ^jjb++++=back
and ^cc++++=and
forth ^rb++++=forth
almost ^rb+hdg+++=almost
without ^in++++=without
interruption ^nn+nom+++=interruption.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
a ^at++++=a
plenty ^nn++++=plenty
of ^in++++=of
nothing ^pn++++=nothing
to ^to++++=to
do ^vbi++++=do,
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
Lower ^jjr+atrb+++=Lower
Town ^nn++++=Town;
; ^zz++++=EXTRAWORD
pipe ^nn++++=pipe-smoking
- ^zz++++=EXTRAWORD
smoking ^vbg+++xvbg+=EXTRAWORD
and ^cc++++=and
heated ^jj+atrb++xvbn+=heated
discussion ^nn++++=discussion
of ^in++++=of
parish ^nn++++=parish
politics ^nn++++=politics
are ^vb+ber+vrb++=are
incessant ^jj+pred+++=incessant;
; ^zz++++=EXTRAWORD
an ^at++++=an
inconsiderate ^jj+atrb+++=inconsiderate
quantity ^nn+nom+++=quantity
of ^in++++=of
bad ^jj+atrb+++=bad
liquor ^nn++++=liquor
is ^vbz+bez+aux++=is
imbibed ^vpsv++agls+xvbnx+=imbibed,
, ^zz++++=EXTRAWORD
_pour ^nn+++??+=_pour
faire ^nn+++??+=faire
passer ^jjr++++=passer
le ^&fw++++=le
temps._ ^nn+++??+=temps._
Suddenly ^rb++++=Suddenly--if
-- ^--+clp+++=EXTRAWORD
if ^cs+cnd+++=EXTRAWORD
anything ^pn++++=anything
can ^md+pos+++=can
be ^vb+be+aux++=be
said ^vpsv++agls+xvbnx+=said
to ^to+vcmp+++=to
happen ^vbi+v+++=happen
suddenly ^rb++++=suddenly
in ^in++++=in
Quebec ^np++++=Quebec--bad
-- ^--+clp+++=EXTRAWORD
bad ^jj+atrb+++=EXTRAWORD
news ^nn++++=news
comes ^vbz++++=comes
from ^in+ppvb+++=from
the ^ati++++=the
Lower ^jjr+atrb+++=Lower
Town ^nn++++=Town.
. ^zz++++=EXTRAWORD
A ^at++++=A
riot ^nn++++=riot
has ^vbz+hvz+aux++=has
broken ^vprf+++xvbnx+=broken
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
an ^at++++=an
insurrection ^nn+nom+++=insurrection
of ^in++++=of
the ^ati++++=the
French ^jj++++=French-Canadians
- ^zz++++=EXTRAWORD
canadians ^nn++++=EXTRAWORD
against ^in++++=against
the ^ati++++=the
new ^jj+atrb+++=new
military ^jj+atrb+++=military
service ^nn++++=service
act ^nn++++=act,
, ^zz++++=EXTRAWORD
an ^at++++=an
armed ^jj+atrb++xvbn+=armed
resistance ^nn+nom+++=resistance
to ^in++++=to
the ^ati++++=the
draft ^nn++++=draft.
. ^zz++++=EXTRAWORD
Windows ^nns++++=Windows
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
smashed ^vpsv++agls+xvbnx+=smashed,
, ^zz++++=EXTRAWORD
shops ^nns++++=shops
looted ^vbd+++xvbn+=looted.
. ^zz++++=EXTRAWORD
A ^at++++=A
mob ^nn++++=mob,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
very ^ql+amp+++=very
large ^jj++++=large
perhaps ^rb+cnj+++=perhaps,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
extremely ^rb+amp+++=extremely
noisy ^jj++++=noisy,
, ^zz++++=EXTRAWORD
has ^vbz+hvz+aux++=has
marched ^vprf+++xvbnx+=marched
up ^rp++++=up
the ^ati++++=the
steep ^jj+atrb+++=steep
curve ^nn++++=curve
of ^in++++=of
Mountain ^nn++++=Mountain
Hill ^nn++++=Hill
Street ^nn++++=Street,
, ^zz++++=EXTRAWORD
into ^in++++=into
the ^ati++++=the
Upper ^jjb+atrb+++=Upper
Town ^nn++++=Town.
. ^zz++++=EXTRAWORD
Shots ^nns++++=Shots
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
exchanged ^vpsv++agls+xvbnx+=exchanged.
. ^zz++++=EXTRAWORD
People ^nns++++=People
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
killed ^vpsv++agls+xvbnx+=killed.
. ^zz++++=EXTRAWORD
The ^ati++++=The
revolution ^nn+nom+++=revolution
in ^in++++=in
Quebec ^np++++=Quebec
has ^vbz+hvz+aux++=has
begun ^vprf+++xvbnx+=begun.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
is ^vbz+bez+vrb++=is
the ^ati++++=the
disquieting ^jj+atrb++xvbg+=disquieting
rumor ^nn++++=rumor
which ^whp+rel+subj++=which
comes ^vbz++++=comes
to ^in++++=to
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
carefully ^rb++++=carefully
spread ^nn+++xvbn+=spread
and ^cc++++=and
magnified ^nn+++xvbn+=magnified
by ^in++++=by
those ^dt+dem+++=those
agencies ^nns++++=agencies
which ^whp+rel+subj++=which
have ^vb+hv+vrb++=have
an ^at++++=an
interest ^nn++++=interest
in ^in++++=in
preventing ^xvbg+++xvbg+=preventing,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
at ^rb++++=at
least ^rb"++++=least
obstructing ^vbg+++xvbg+=obstructing
the ^ati++++=the
righteous ^jj+atrb+++=righteous
punishment ^nn+nom+++=punishment
of ^in++++=of
the ^ati++++=the
German ^jj+atrb+++=German
criminals ^nns+nom+++=criminals
in ^in++++=in
this ^dt+dem+++=this
war ^nn++++=war.
. ^zz++++=EXTRAWORD
Can ^md+pos+++=Can
it ^pp3+it+++=it
possibly ^rb++++=possibly
be ^vb+be+vrb++=be
true ^jj+pred+++=true?
? ^zz++++=EXTRAWORD
Have ^vb+hv+vrb++=Have
the ^ati++++=the
French ^jj++++=French-Canadians
- ^zz++++=EXTRAWORD
canadians ^nn++++=EXTRAWORD
gone ^vbd+++xvbn+=gone
crazy ^jj++++=crazy,
, ^zz++++=EXTRAWORD
as ^in++++=as
the ^ati++++=the
Irish ^nn++++=Irish
did ^vbd+dod+vrb++=did
in ^in++++=in
1916 ^cd+date+++=1916,
, ^zz++++=EXTRAWORD
under ^in++++=under
the ^ati++++=the
lunatic ^jj+atrb+++=lunatic
incantations ^nns+nom+++=incantations
of ^in++++=of
the ^ati++++=the
Sinn ^np+++??+=Sinn-Feiners?
- ^zz++++=EXTRAWORD
feiners ^nns+nom+++=EXTRAWORD
? ^zz++++=EXTRAWORD
Are ^vb+ber+vrb++=Are
they ^pp3a+pp3+++=they
also ^rb++++=also
people ^nns++++=people
without ^in++++=without
a ^at++++=a
country ^nn++++=country,
, ^zz++++=EXTRAWORD
playing ^vbg+++xvbg+=playing
blindly ^rb++++=blindly
into ^in++++=into
the ^ati++++=the
hands ^nns++++=hands
of ^in++++=of
the ^ati++++=the
Prussian ^jj+atrb+++=Prussian
gang ^nn++++=gang
who ^whp+rel+subj++=who
have ^vb+hv+aux++=have
set ^vprf+++xvbnx+=set
out ^rb+phrv+++=out
to ^to++++=to
subjugate ^nn+nom+++=subjugate
the ^ati++++=the
world ^nn++++=world?
? ^zz++++=EXTRAWORD
No ^at++++=No!
! ^zz++++=EXTRAWORD
This ^dt+dem+++=This
riot ^nn++++=riot
in ^in++++=in
the ^ati++++=the
old ^jj+atrb+++=old
city ^nn++++=city
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
an ^at++++=an
expression ^nn++++=expression
of ^in++++=of
the ^ati++++=the
spirit ^nn++++=spirit
of ^in++++=of
French ^jj+atrb+++=French
Canada ^np++++=Canada
at ^rb++++=at
all ^abn++++=all.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
only ^rb+down+++=only
a ^at++++=a
shrewdly ^rb++++=shrewdly
stupid ^jj+atrb+++=stupid
trick ^nn++++=trick
in ^in++++=in
local ^jj+atrb+++=local
politics ^nn++++=politics,
, ^zz++++=EXTRAWORD
planned ^xvbn+++xvbn+=planned
and ^cc+phrs+++=and
staged ^xvbn+++xvbn+=staged
by ^in++++=by
small ^jj++++=small-minded
- ^zz++++=EXTRAWORD
minded ^jj+++xvbn+=EXTRAWORD
and ^cc+phrs+++=and
loud ^jj++++=loud-voiced
- ^zz++++=EXTRAWORD
voiced ^vprf+++xvbn+=EXTRAWORD
politicians ^nns++++=politicians
who ^whp+rel+subj++=who
are ^vb+ber+aux++=are
trying ^vbg+++xvbgx+=trying
to ^to+vcmp+++=to
keep ^vbi++++=keep
their ^pp$+pp3+++=their
hold ^nn++++=hold
upon ^in++++=upon
the ^ati++++=the
province ^nn++++=province.
. ^zz++++=EXTRAWORD
The ^ati++++=The
so ^ql++++=so-called
- ^zz++++=EXTRAWORD
called ^jj+atrb++xvbn+=EXTRAWORD
revolutionists ^nns+nom+++=revolutionists
are ^vb+ber+vrb++=are
either ^dtx++++=either
imported ^jj+atrb++xvbn+=imported
loafers ^nns+nom+++=loafers
and ^cc++++=and
trouble ^nn++++=trouble-makers,
- ^zz++++=EXTRAWORD
makers ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
else ^rb+cnj+++=else
they ^pp3a+pp3+++=they
are ^vb+ber+aux++=are
drawn ^vpsv++agls+xvbnx+=drawn
from ^in++++=from
that ^dt+dem+++=that
class ^nn++++=class
of ^in++++=of
" ^zz++++="hooligans"
hooligans ^nns+nom+++=EXTRAWORD
" ^zz++++=EXTRAWORD
who ^whp+who+++=who
have ^vb+hv+aux++=have
always ^rb++splt++=always
made ^vprf+++xvbnx+=made
a ^at++++=a
noise ^nn++++=noise
around ^in++++=around
the ^ati++++=the
Quebec ^np++++=Quebec
hotels ^nns++++=hotels
at ^in++++=at
night ^nn++++=night.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
shout ^vb++++=shout
much ^rb++++=much:
: ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
swear ^vbd+vpub++xvbnx+=swear
abominably ^rb++++=abominably:
: ^zz++++=EXTRAWORD
but ^cc+cls+++=but
they ^pp3a+pp3+++=they
have ^vb+hv+vrb++=have
no ^at++++=no
real ^jj+atrb+++=real
fight ^nn++++=fight
in ^in++++=in
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
can ^md+pos+++=can
be ^vb+be+aux++=be
hired ^vpsv++agls+xvbnx+=hired
and ^cc+phrs+++=and
used ^vbd+++xvbn+=used--up
-- ^--+clp+++=EXTRAWORD
up ^in+cmpx+++=EXTRAWORD
to ^in"++++=to
a ^at++++=a
certain ^jj+atrb+++=certain
point ^nn++++=point--but
-- ^--+clp+++=EXTRAWORD
but ^cc+cls+++=EXTRAWORD
beyond ^in++++=beyond
that ^dt+dem+++=that
they ^pp3a+pp3+++=they
are ^vb+ber+vrb++=are
worthless ^jj+pred+++=worthless.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
a ^at++++=a
waste ^nn++++=waste
of ^in++++=of
money ^nn++++=money
to ^to++++=to
employ ^vbi++++=employ
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
The ^ati++++=The
trouble ^nn++++=trouble
below ^rb++++=below
Cape ^npl++++=Cape
Diamond ^nn++++=Diamond
froths ^nns+++??+=froths
up ^rp++++=up
and ^cc++++=and
goes ^vbz++++=goes
down ^rp++++=down
as ^ql++++=as
quickly ^rb++++=quickly
as ^in++++=as
the ^ati++++=the
effervescence ^nn+nom+++=effervescence
on ^in++++=on
a ^at++++=a
bottle ^nn++++=bottle
of ^in++++=of
ginger ^nn++++=ginger
beer ^nn++++=beer.
. ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
you ^pp2+pp2+++=you
can ^md+pos+++=can
find ^vb+vprv+++=find
out ^rp+pl+++=out
what ^wdt+who+++=what
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
all ^abn++++=all
about ^in+strn+++=about,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
all ^abn++++=all
over ^in+strn+++=over.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
has ^vbz+hvz+vrb++=has
not ^xnot++not++=not
even ^cs+sub+++=even
touched ^vprf+++xvbn+=touched
the ^ati++++=the
real ^rb+emph+++=real
French ^jj++++=French-Canadians,
- ^zz++++=EXTRAWORD
canadians ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
the ^ati++++=the
men ^nns++++=men
of ^in++++=of
the ^ati++++=the
forests ^nns++++=forests
and ^cc++++=and
the ^ati++++=the
farms ^nns++++=farms.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
are ^vb+ber+vrb++=are
loyal ^jj+pred+++=loyal
by ^in++++=by
nature ^nn++++=nature,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
slow ^jj++++=slow
by ^in++++=by
temperament ^nn+nom+++=temperament.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
have ^md"++pmd"++=have
got ^vb++pmd"+xvbnx+=got
to ^to+vcmp+pmd++=to
give ^vb++++=give
them ^pp3o+pp3+++=them
time ^nn++++=time,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
light ^nn++++=light.
. ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
is ^vbz+bez+aux++=is
happening ^vbg+++xvbgx+=happening
in ^in++++=in
Quebec ^np++++=Quebec
now ^rn+tm+++=now?
? ^zz++++=EXTRAWORD
Just ^rb+emph+++=Just
what ^wdt+who+whq++=what
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
happen ^vb+++??+=happen.
. ^zz++++=EXTRAWORD
The ^ati++++=The
draft ^nn++++=draft
is ^vbz+bez+aux++=is
going ^vbg+++xvbgx+=going
forward ^rb++++=forward
smoothly ^rb++++=smoothly
and ^cc+phrs+++=and
steadily ^rb+cnj+++=steadily,
, ^zz++++=EXTRAWORD
without ^in++++=without
resistance ^nn+nom+++=resistance.
. ^zz++++=EXTRAWORD
Sons ^nns++++=Sons
of ^in++++=of
the ^ati++++=the
best ^jjt++++=best
French ^jj++++=French-Canadian
- ^zz++++=EXTRAWORD
canadian ^nn++++=EXTRAWORD
families ^nns++++=families
are ^vb+ber+aux++=are
volunteering ^vbg+++xvbgx+=volunteering
for ^in++++=for
the ^ati++++=the
war ^nn++++=war.
. ^zz++++=EXTRAWORD
Recruits ^nns++++=Recruits
from ^in++++=from
Laval ^np++++=Laval
University ^nn+nom+++=University
are ^vb+ber+aux++=are
coming ^vbg+++xvbgx+=coming
in ^in+strn+++=in,
, ^zz++++=EXTRAWORD
stirred ^j+++xvbn+=stirred
perhaps ^rb++++=perhaps
by ^in++++=by
the ^ati++++=the
knowledge ^nn++++=knowledge
that ^tht+ncmp+++=that
forty ^cd++++=forty
thousand ^cd++++=thousand
Catholic ^jj+atrb+++=Catholic
priests ^nns++++=priests
in ^in++++=in
France ^np++++=France
have ^vb+hv+aux++=have
entered ^vprf+++xvbnx+=entered
the ^ati++++=the
army ^nn++++=army
which ^whp+rel+obj++=which
fights ^nns++++=fights
against ^in++++=against
the ^ati++++=the
Prussian ^jj+atrb+++=Prussian
paganism ^nn+nom+++=paganism.
. ^zz++++=EXTRAWORD
The ^ati++++=The
petty ^jj+atrb+++=petty
politicians ^nns++++=politicians
who ^whp+rel+subj++=who
have ^vb+hv+aux++=have
sought ^vprf+++xvbnx+=sought
to ^to++++=to
serve ^vbi++++=serve
their ^pp$+pp3+++=their
own ^ap++++=own
ends ^nns++++=ends
by ^in++++=by
putting ^xvbg+++xvbg+=putting
forward ^rb++++=forward
the ^ati++++=the
mad ^jj+atrb+++=mad
notion ^nn++++=notion
of ^in++++=of
secession ^nn++++=secession
and ^cc++++=and
an ^at++++=an
independent ^jj++++=independent
" ^zz++++="Republic
republic ^nn++++=EXTRAWORD
of ^in++++=of
Quebec ^np++++=Quebec"
" ^zz++++=EXTRAWORD
have ^vb+hv+aux++=have
gone ^vprf+++xvbnx+=gone
to ^to++++=to
cover ^vbi++++=cover
under ^in++++=under
a ^at++++=a
storm ^nn++++=storm
of ^in++++=of
ridicule ^nn++++=ridicule
and ^cc++++=and
indignation ^nn+nom+++=indignation.
. ^zz++++=EXTRAWORD
M ^zz++++=M.
. ^zz++++=EXTRAWORD
Bourassa ^np++++=Bourassa's
's ^$++++=EXTRAWORD
iridescent ^jj+atrb+++=iridescent
dream ^nn++++=dream
of ^in++++=of
French ^jj++++=French-Canadian
- ^zz++++=EXTRAWORD
canadian ^nn++++=EXTRAWORD
nationalism ^nn+nom+++=nationalism
has ^vbz+hvz+aux++=has
disappeared ^vprf+++xvbnx+=disappeared
like ^in++++=like
a ^at++++=a
soap ^nn++++=soap-bubble.
- ^zz++++=EXTRAWORD
bubble ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
M ^zz++++=M.
. ^zz++++=EXTRAWORD
Francoeur ^np++++=Francoeur's
's ^$++++=EXTRAWORD
motion ^nn++++=motion
in ^in++++=in
the ^ati++++=the
Quebec ^np++++=Quebec
legislature ^nn++++=legislature,
, ^zz++++=EXTRAWORD
carrying ^vbg+++xvbg+=carrying
a ^at++++=a
vague ^jj+atrb+++=vague
hint ^nn++++=hint
that ^tht+ncmp+obj++=that
the ^ati++++=the
province ^nn++++=province
might ^md+pos+++=might
withdraw ^vb++++=withdraw
from ^in++++=from
the ^ati++++=the
Dominion ^nn++++=Dominion
if ^cs+cnd+++=if
the ^ati++++=the
other ^ap++++=other
provinces ^nns++++=provinces
were ^vbd+bed+vrb++=were
not ^xnot++not++=not
particularly ^rb++++=particularly
nice ^jj++++=nice
to ^to+jcmp+++=to
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
snowed ^vpsv++agls+xvbnx+=snowed
under ^in++++=under
by ^in++++=by
an ^at++++=an
overwhelming ^jj+atrb+++=overwhelming
vote ^nn++++=vote.
. ^zz++++=EXTRAWORD
The ^ati++++=The
patriotic ^jj+atrb+++=patriotic
and ^cc+phrs+++=and
eloquent ^jj+atrb+++=eloquent
speech ^nn++++=speech
of ^in++++=of
the ^ati++++=the
provincial ^jj+atrb+++=provincial
Premier ^nn++++=Premier,
, ^zz++++=EXTRAWORD
M ^zz++++=M.
. ^zz++++=EXTRAWORD
Gouin ^np+++??+=Gouin,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
received ^vpsv++agls+xvbnx+=received
with ^in++++=with
every ^at++++=every
sign ^nn++++=sign
of ^in++++=of
approval ^nn+nom+++=approval.
. ^zz++++=EXTRAWORD
The ^ati++++=The
political ^jj+atrb+++=political
cinema ^nn++++=cinema
has ^vbz+hvz+aux++=has
shown ^vprf+++xvbnx+=shown
its ^pp$+it+++=its
latest ^jjt+atrb+++=latest
film ^nn++++=film,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
title ^nn++++=title
is ^vbz+bez+vrb++=is
evidently ^rb++++=evidently
_"fidelite ^nn++++=_"Fidelite
de ^&fw++++=de
Quebec."_ ^np+++??+=Quebec."_
Meantime ^nn++++=Meantime
a ^at++++=a
Catholic ^jj++++=Catholic
missioner ^jjr++++=missioner
has ^vbz+hvz+aux++=has
been ^vprf+ben+vrb+xvbnx+=been
in ^in++++=in
the ^ati++++=the
province ^nn++++=province.
. ^zz++++=EXTRAWORD
The ^ati++++=The
visit ^nn++++=visit
of ^in++++=of
Archbishop ^npt++++=Archbishop
Mathieu ^np+++??+=Mathieu
of ^in++++=of
Saskatchewan ^np+nom++??+=Saskatchewan
was ^vbd+bedz+aux++=was
probably ^rb++splt++=probably
made ^vpsv++agls+xvbnx+=made
on ^in++++=on
the ^ati++++=the
invitation ^nn+nom+++=invitation,
, ^zz++++=EXTRAWORD
certainly ^rb++++=certainly
with ^in++++=with
the ^ati++++=the
consent ^nn++++=consent,
, ^zz++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
hierarchy ^nn++++=hierarchy
of ^in++++=of
Quebec ^np++++=Quebec.
. ^zz++++=EXTRAWORD
That ^dt+dem+++=That
intelligent ^jj+atrb+++=intelligent
and ^cc+phrs+++=and
fearless ^jj+atrb+++=fearless
preacher ^nn+nom+++=preacher
brought ^vbd+++xvbn+=brought
with ^in++++=with
him ^pp3o+pp3+++=him
a ^at++++=a
clear ^jj+atrb+++=clear
and ^cc+phrs+++=and
ringing ^jj+atrb++xvbg+=ringing
gospel ^nn++++=gospel,
, ^zz++++=EXTRAWORD
a ^at++++=a
call ^nn++++=call
to ^in++++=to
all ^abn++++=all
Christian ^jj++++=Christian
folk ^jjb++++=folk
to ^to++++=to
stand ^vbi++++=stand
up ^rp++++=up
together ^nn+nom+++=together
and ^cc++++=and
" ^zz++++="resist
resist ^vb++++=EXTRAWORD
even ^rb++++=even
unto ^in++++=unto
blood ^nn++++=blood,
, ^zz++++=EXTRAWORD
striving ^vbg+++xvbg+=striving
against ^in++++=against
sin" ^nn+++??+=sin"--the
-- ^--+clp+++=EXTRAWORD
the ^ati++++=EXTRAWORD
sin ^nn++++=sin
of ^in++++=of
the ^ati++++=the
German ^jj+atrb+++=German
war ^nn++++=war-lords
- ^zz++++=EXTRAWORD
lords ^npt++++=EXTRAWORD
who ^whp+rel+subj++=who
have ^vb+hv+aux++=have
plunged ^vprf+++xvbnx+=plunged
the ^ati++++=the
world ^nn++++=world
in ^in++++=in
agony ^nn++++=agony
to ^to++++=to
enforce ^vbi++++=enforce
their ^pp$+pp3+++=their
heresy ^nn++++=heresy
that ^tht+rel+subj++=that
Might ^md+pos+++=Might
makes ^vbz++++=makes
Right ^nn++++=Right.
. ^zz++++=EXTRAWORD
Such ^abl++++=Such
a ^at++++=a
message ^nn+nom+++=message,
, ^zz++++=EXTRAWORD
at ^rb++++=at
this ^dt+dem+++=this
time ^nn++++=time,
, ^zz++++=EXTRAWORD
must ^md+nec+++=must
be ^vb+be+vrb++=be
of ^in++++=of
inestimable ^jj+atrb+++=inestimable
value ^nn++++=value
to ^in++++=to
the ^ati++++=the
humble ^jj+atrb+++=humble
and ^cc+phrs+++=and
devout ^jj+atrb+++=devout
people ^nns++++=people
of ^in++++=of
the ^ati++++=the
province ^nn++++=province,
, ^zz++++=EXTRAWORD
attached ^j+++xvbn+=attached
as ^ql++++=as
they ^pp3a+pp3+++=they
are ^vb+ber+vrb++=are
to ^to++++=to
their ^pp$+pp3+++=their
church ^nn++++=church,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
looking ^vbg+++xvbg+=looking
patiently ^rb++++=patiently
to ^in++++=to
her ^pp$+pp3+++=her
for ^in++++=for
guidance ^nn+nom+++=guidance.
. ^zz++++=EXTRAWORD
The ^ati++++=The
parish ^nn++++=parish
priests ^nns++++=priests,
, ^zz++++=EXTRAWORD
devoted ^j+++xvbn+=devoted
to ^in++++=to
their ^pp$+pp3+++=their
lonely ^jj+atrb+++=lonely
tasks ^nns++++=tasks
in ^in++++=in
obscure ^jj+atrb+++=obscure
hamlets ^nns+nom+++=hamlets,
, ^zz++++=EXTRAWORD
may ^md+pos+++=may
get ^vb++++=get
a ^at++++=a
new ^jj+atrb+++=new
and ^cc+phrs+++=and
broader ^jjr+atrb+++=broader
inspiration ^nn+nom+++=inspiration
from ^in++++=from
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
may ^md+pos+++=may
have ^vb+hv+vrb++=have
a ^at++++=a
vision ^nn++++=vision
of ^in++++=of
the ^ati++++=the
ashes ^nns++++=ashes
of ^in++++=of
Louvain ^np+++??+=Louvain
University ^nn+nom+++=University,
, ^zz++++=EXTRAWORD
the ^ati++++=the
ruin ^nn++++=ruin
of ^in++++=of
Rheims ^np++++=Rheims
Cathedral ^nn+nom+++=Cathedral,
, ^zz++++=EXTRAWORD
wrought ^xvbn+++xvbn+=wrought
by ^in++++=by
ruthless ^jj+atrb+++=ruthless
German ^jj+atrb+++=German
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
church ^nn++++=church
in ^in++++=in
Quebec ^np++++=Quebec
will ^md+prd+++=will
measure ^vb++++=measure
up ^in+cmpx+++=up
to ^in"++++=to
the ^ati++++=the
church ^nn++++=church
in ^in++++=in
Belgium ^np++++=Belgium
and ^cc++++=and
in ^in++++=in
France ^np++++=France.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
village ^nn+nom+++=village
cure ^nn++++=cure
will ^md+prd+++=will
say ^vb+vpub+++=say
to ^to+vcmp+++=to
his ^pp$+pp3+++=his
young ^jj+atrb+++=young
men ^nns++++=men:
: ^zz++++=EXTRAWORD
" ^zz++++="Go!
go ^vb++++=EXTRAWORD
! ^zz++++=EXTRAWORD
Fight ^nn++++=Fight!
! ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
for ^in++++=for
the ^ati++++=the
glory ^nn++++=glory
of ^in++++=of
God ^np++++=God
and ^cc++++=and
the ^ati++++=the
good ^nn++++=good
of ^in++++=of
the ^ati++++=the
world ^nn++++=world.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
for ^in++++=for
the ^ati++++=the
Christian ^jj+atrb+++=Christian
religion ^nn++++=religion
and ^cc++++=and
the ^ati++++=the
life ^nn++++=life
of ^in++++=of
free ^jj+atrb+++=free
Canada ^np++++=Canada."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
the ^ati++++=the
gentle ^jj+atrb+++=gentle
reader ^nn++++=reader,
, ^zz++++=EXTRAWORD
of ^in++++=of
a ^at++++=a
sociological ^jj+atrb+++=sociological
turn ^nn++++=turn
of ^in++++=of
mind ^nn++++=mind,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
has ^vbz+hvz+aux++=has
followed ^vprf+++xvbnx+=followed
me ^pp1o+pp1+++=me
thus ^rb+cnj+++=thus
far ^rb+cnj+++=far,
, ^zz++++=EXTRAWORD
" ^zz++++="what
what ^wdt+who+whq++=EXTRAWORD
have ^vb+hv+aux++=have
you ^pp2+pp2+++=you
got ^vbd+++xvbn+=got
to ^to+vcmp+++=to
say ^vbi+vpub+++=say
about ^in++++=about
the ^ati++++=the
