My ^pp$+pp1+++=My
away ^rp+pl+++=away
my ^pp$+pp1+++=my
breakfast ^nn++++=breakfast
things ^nns++++=things,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
fenced ^vbd+++xvbnx+=fenced
round ^rb++++=round
the ^ati++++=the
subject ^nn++++=subject
once ^rb+tm+++=once
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
" ^zz++++="By
by ^in++++=EXTRAWORD
the ^ati++++=the
way ^nn++++=way,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="while
while ^cs+sub+++=EXTRAWORD
I ^pp1a+pp1+++=I
think ^vb+vprv+++=think
of ^in++++=of
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
leave ^vb++++=leave
any ^dti++++=any
books ^nns++++=books
or ^cc++++=or
papers ^nns++++=papers
here ^rn+pl+++=here
behind ^rp+pl+++=behind
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
send ^vb++++=send
them ^pp3o+pp3+++=them
on ^in++++=on
at ^rb++++=at
once ^rb"+tm+++=once.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
a ^at++++=a
knack ^nn++++=knack
of ^in++++=of
doing ^xvbg+++xvbg+=doing
that ^dt+dem+++=that
sort ^rb+hdg+++=sort
of ^rb"+hdg"+++=of
thing ^nn++++=thing.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
suppose ^vb+vprv+++=suppose,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
added ^vbd+vpub++xvbnx+=added,
, ^zz++++=EXTRAWORD
" ^zz++++="your
your ^pp$+pp2+++=EXTRAWORD
lodgers ^nns+nom+++=lodgers
often ^rb++++=often
do ^vb+do+aux++=do
leave ^vb++++=leave
some ^dti++++=some
of ^in++++=of
their ^pp$+pp3+++=their
belongings ^nns++++=belongings
behind ^in+pl+++=behind
them ^pp3o+pp3+++=them."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
It ^pp3+it+++=It
sounded ^vbd+++xvbn+=sounded
to ^in++++=to
myself ^ppl+pp1+++=myself
a ^at++++=a
clumsy ^jj+atrb+++=clumsy
ruse ^nn++++=ruse.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wondered ^vbd+vprv++xvbnx+=wondered
if ^cs+cnd+++=if
she ^pp3a+pp3+++=she
would ^md+prd+++=would
suspect ^vb+vprv+++=suspect
what ^wdt+who+++=what
was ^vbd+bedz+vrb++=was
behind ^in+pl+++=behind
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
often ^rb+cnj+++=often,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
answered ^vbd+vpub++xvbnx+=answered.
. ^zz++++=EXTRAWORD
" ^zz++++="Never
never ^rb++++=EXTRAWORD
that ^cs+sub+++=that
I ^pp1a+pp1+++=I
can ^md+pos+++=can
remember ^nn+nom+++=remember,
, ^zz++++=EXTRAWORD
except ^in++++=except
in ^in++++=in
the ^ati++++=the
case ^nn++++=case
of ^in++++=of
one ^cd1++++=one
poor ^jj+atrb+++=poor
lady ^nn++++=lady
who ^whp+rel+subj++=who
died ^vbd+++xvbn+=died
here ^rn+pl+++=here."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
glanced ^vbd+++xvbnx+=glanced
up ^rp++++=up
quickly ^rb++++=quickly.
. ^zz++++=EXTRAWORD
" ^zz++++="In
in ^in++++=EXTRAWORD
this ^dt+dem+++=this
room ^nn++++=room?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
landlady ^nn++++=landlady
seemed ^vbd+seem++xvbn+=seemed
troubled ^vbd+++xvbn+=troubled
at ^rb++++=at
my ^pp$+pp1+++=my
tone ^nn++++=tone.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
exactly ^rb++++=exactly
in ^in++++=in
this ^dt+dem+++=this
very ^ap+amp+++=very
room ^nn++++=room.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
carried ^vbd+++xvbn+=carried
her ^pp$+pp3+++=her
upstairs ^jjb++++=upstairs,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
died ^vbd+++xvbnx+=died
immediately ^rb+tm+++=immediately.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+aux++=was
dying ^vbg+++xvbgx+=dying
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
came ^vbd+++xvbnx+=came
here ^rn+pl+++=here.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
should ^md+nec+++=should
not ^xnot++not++=not
have ^vb+hv+aux++=have
taken ^vprf+++xvbnx+=taken
her ^pp$+pp3+++=her
in ^in++++=in
had ^vb+hv+aux++=had
I ^pp1a+pp1+++=I
known ^vbd+vprv++xvbnx+=known.
. ^zz++++=EXTRAWORD
So ^ql++++=So
many ^ap++++=many
people ^nns++++=people
are ^vb+ber+aux++=are
prejudiced ^vpsv++agls+xvbnx+=prejudiced
against ^in++++=against
a ^at++++=a
house ^nn++++=house
where ^wrb+who+++=where
death ^nn++++=death
has ^vbz+hvz+aux++=has
occurred ^vprf+++xvbnx+=occurred,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
anywhere ^rb++++=anywhere
it ^pp3+it+++=it
had ^vb+hv+vrb++=had
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
quite ^rb++++=quite
fair ^jj++++=fair
to ^in++++=to
us ^pp1o+pp1+++=us."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=did
not ^xnot++not++=not
speak ^vb++++=speak
for ^in++++=for
a ^at++++=a
while ^cs+sub+++=while,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
rattle ^nn++++=rattle
of ^in++++=of
the ^ati++++=the
plates ^nns++++=plates
and ^cc++++=and
knives ^nns++++=knives
continued ^vbd+++xvbn+=continued
undisturbed ^jj++++=undisturbed.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
did ^vbd+dod+aux++=did
she ^pp3a+pp3+++=she
leave ^vb++++=leave
here ^rn+pl+++=here?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked
at ^rb++++=at
length ^rb"++++=length.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
just ^rb+emph+++=just
a ^ap++++=a
few ^ap"++++=few
books ^nns++++=books
and ^cc++++=and
photographs ^nns++++=photographs,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
such ^abl++++=such-like
- ^zz++++=EXTRAWORD
like ^in++++=EXTRAWORD
small ^jj+atrb+++=small
things ^nns++++=things
that ^tht+rel+obj++=that
people ^nns++++=people
bring ^vb++++=bring
with ^in++++=with
them ^pp3o+pp3+++=them
to ^in++++=to
lodgings ^nns++++=lodgings,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
the ^ati++++=the
reply ^nn++++=reply.
. ^zz++++=EXTRAWORD
" ^zz++++="Her
her ^pp$+pp3+++=EXTRAWORD
people ^nns++++=people
promised ^vbd+++xvbn+=promised
to ^to+vcmp+++=to
send ^vbi++++=send
for ^in++++=for
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
they ^pp3a+pp3+++=they
never ^rb++++=never
did ^vbd+dod+vrb++=did,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
suppose ^vb+vprv+tht0++=suppose
I ^pp1a+pp1+++=I
forgot ^vbd+vprv++xvbnx+=forgot
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
were ^vbd+bed+vrb++=were
not ^xnot++not++=not
of ^in++++=of
any ^dti++++=any
value ^nn++++=value."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
woman ^nn++++=woman
turned ^vbd+++xvbn+=turned
as ^ql++++=as
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
leaving ^vbg+++xvbgx+=leaving
the ^ati++++=the
room ^nn++++=room.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
drive ^vb++++=drive
you ^pp2+pp2+++=you
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
hope ^nn++++=hope,
, ^zz++++=EXTRAWORD
what ^wdt+who+++=what
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
told ^vprf++tht0+xvbnx+=told
you ^pp2+pp2+++=you,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
all ^abn++++=all
happened ^jj+++xvbn+=happened
a ^at++++=a
long ^rb++++=long
while ^cs+sub+++=while
ago ^rb++++=ago.
. ^zz++++=EXTRAWORD
" ^zz++++="Of
of ^in+emph+++=EXTRAWORD
course ^nn+emph"+++=course
not ^xnot++not++=not,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
answered ^vbd+vpub++xvbnx+=answered.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
interested ^jj++++=interested
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
was ^vbd+bedz+vrb++=was
all ^abn++++=all."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
the ^ati++++=the
woman ^nn++++=woman
went ^vbd+++xvbn+=went
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
closing ^jj+++xvbg+=closing
the ^ati++++=the
door ^nn++++=door
behind ^in+pl+++=behind
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
So ^ql++++=So
here ^rn+pl+++=here
was ^vbd+bedz+vrb++=was
the ^ati++++=the
explanation ^nn+nom+++=explanation,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
chose ^vbd+++xvbnx+=chose
to ^to++++=to
accept ^vbi+vprv+tht0++=accept
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
sat ^vbd+++xvbnx+=sat
long ^rb++++=long
that ^dt+dem+++=that
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
wondering ^vbg+++xvbg+=wondering
to ^in++++=to
myself ^ppl+pp1+++=myself
whether ^cs+who+++=whether
things ^nns++++=things
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
learnt ^vprf+++xvbnx+=learnt
to ^to+vcmp+++=to
laugh ^vbi++++=laugh
at ^in+ppvb+++=at
could ^md+pos+++=could
be ^vb+be+vrb++=be
after ^in++++=after
all ^abn++++=all
realities ^nns+nom+++=realities.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
a ^at++++=a
day ^nn++++=day
or ^cc++++=or
two ^cd++++=two
afterwards ^rb+tm+++=afterwards
I ^pp1a+pp1+++=I
made ^vbd+++xvbnx+=made
a ^at++++=a
discovery ^nn+nom+++=discovery
that ^tht+ncmp+++=that
confirmed ^vprf+++xvbn+=confirmed
all ^abn++++=all
my ^pp$+pp1+++=my
vague ^jj++++=vague
surmises ^vbz++++=surmises.
. ^zz++++=EXTRAWORD
Rummaging ^vbg+++xvbg+=Rummaging
through ^in++++=through
this ^dt+dem+++=this
same ^ap++++=same
dusty ^jj+atrb+++=dusty
book ^nn++++=book-case,
- ^zz++++=EXTRAWORD
case ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
found ^vbd+vprv++xvbnx+=found
in ^in++++=in
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
ill ^jj++++=ill-fitting
- ^zz++++=EXTRAWORD
fitting ^jj+atrb++xvbg+=EXTRAWORD
drawers ^nns+nom+++=drawers,
, ^zz++++=EXTRAWORD
beneath ^in+pl+++=beneath
a ^at++++=a
heap ^nn++++=heap
of ^in++++=of
torn ^jj+atrb++xvbn+=torn
and ^cc+phrs+++=and
tumbled ^jj+atrb++xvbn+=tumbled
books ^nns++++=books,
, ^zz++++=EXTRAWORD
a ^at++++=a
diary ^nn++++=diary
belonging ^vwbg+++xvbg+=belonging
to ^in++++=to
the ^ati++++=the
fifties ^cds++++=fifties,
, ^zz++++=EXTRAWORD
stuffed ^j+++xvbn+=stuffed
with ^in++++=with
many ^ap++++=many
letters ^nns+nom+++=letters
and ^cc++++=and
shapeless ^jj+atrb+++=shapeless
flowers ^nns+nom+++=flowers,
, ^zz++++=EXTRAWORD
pressed ^j+++xvbn+=pressed
between ^in++++=between
stained ^jj+atrb++xvbn+=stained
pages ^nns++++=pages;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^rn+pl+++=there
for ^in++++=for
the ^ati++++=the
writer ^nn++++=writer
of ^in++++=of
stories ^nns++++=stories,
, ^zz++++=EXTRAWORD
tempted ^xvbn+++xvbn+=tempted
by ^in++++=by
human ^jj+atrb+++=human
documents ^nns+nom+++=documents,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
weak ^jj+pred+++=weak
in ^in++++=in
faded ^jj+atrb++xvbn+=faded
ink ^nn++++=ink,
, ^zz++++=EXTRAWORD
brown ^jj++++=brown
and ^cc+phrs+++=and
withered ^jj+++xvbn+=withered
like ^in++++=like
the ^ati++++=the
flowers ^nns+nom+++=flowers,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
read ^vbd+vprv++xvbnx+=read
the ^ati++++=the
story ^nn++++=story
I ^pp1a+pp1+++=I
already ^rb++++=already
knew ^vbd+vprv++xvbn+=knew.
. ^zz++++=EXTRAWORD
Such ^abl++++=Such
a ^at++++=a
very ^ql+amp+++=very
old ^jj+atrb+++=old
story ^nn++++=story
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
so ^rb+emph+++=so
conventional ^jj++++=conventional.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
an ^at++++=an
artist ^nn++++=artist
was ^vbd+bedz+vrb++=was
ever ^rb++++=ever
story ^nn++++=story
of ^in++++=of
this ^dt+dem+++=this
type ^nn++++=type
written ^vbd+++xvbn+=written
where ^wrb+who+++=where
the ^ati++++=the
hero ^nn++++=hero
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
an ^at++++=an
artist ^nn++++=artist?
? ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
children ^nns++++=children
together ^nn+nom+++=together,
, ^zz++++=EXTRAWORD
loving ^jj+++xvbg+=loving
each ^dt++++=each
other ^ap++++=other
without ^in++++=without
knowing ^xvbg+++xvbg+=knowing
it ^pp3+it+++=it
till ^in++++=till
one ^cd1++++=one
day ^nn++++=day
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
revealed ^vpsv++agls+xvbnx+=revealed
to ^in++++=to
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
is ^vbz+bez+vrb++=is
the ^ati++++=the
entry ^nn++++=entry:
: ^zz++++=EXTRAWORD
" ^zz++++="May
may ^md+pos+++=EXTRAWORD
18 ^cd++++=18
th ^zz++++=th.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=do
not ^xnot++not++=not
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
to ^to++++=to
say ^vbi+vpub+++=say,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
how ^wrb+who+++=how
to ^to++++=to
begin ^vbi++++=begin.
. ^zz++++=EXTRAWORD
Chris ^np++++=Chris
loves ^nns++++=loves
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
praying ^vbg+++xvbgx+=praying
to ^in++++=to
God ^np++++=God
to ^to++++=to
make ^vbi++++=make
me ^pp1o+pp1+++=me
worthy ^jj++++=worthy
of ^in++++=of
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
dancing ^vbg+++xvbg+=dancing
round ^rb++++=round
the ^ati++++=the
room ^nn++++=room
in ^in++++=in
my ^pp$+pp1+++=my
bare ^jj+atrb+++=bare
feet ^nns++++=feet
for ^in++++=for
fear ^nn++++=fear
of ^in++++=of
waking ^xvbg+++xvbg+=waking
them ^pp3o+pp3+++=them
below ^in+strn+++=below.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
kissed ^vbd+++xvbnx+=kissed
my ^pp$+pp1+++=my
hands ^nns++++=hands
and ^cc++++=and
clasped ^vwbn+++xvbn+=clasped
them ^pp3o+pp3+++=them
round ^in++++=round
his ^pp$+pp3+++=his
neck ^nn++++=neck,
, ^zz++++=EXTRAWORD
saying ^vbg+++xvbg+=saying
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
beautiful ^jj+pred+++=beautiful
as ^in++++=as
the ^ati++++=the
hands ^nns++++=hands
of ^in++++=of
a ^at++++=a
goddess ^nns+nom+++=goddess,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
knelt ^vbd+++xvbnx+=knelt
and ^cc+phrs+++=and
kissed ^vbd+++xvbn+=kissed
them ^pp3o+pp3+++=them
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
holding ^vbg+++xvbgx+=holding
them ^pp3o+pp3+++=them
before ^in++++=before
me ^pp1o+pp1+++=me
and ^cc++++=and
kissing ^nvbg+++xvbg+=kissing
them ^pp3o+pp3+++=them
myself ^ppl+pp1+++=myself.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
glad ^jj+pred+++=glad
they ^pp3a+pp3+++=they
are ^vb+ber+vrb++=are
so ^ql+emph+++=so
beautiful ^jj++++=beautiful.
. ^zz++++=EXTRAWORD
O ^zz++++=O
God ^np++++=God,
, ^zz++++=EXTRAWORD
why ^wrb+who+whq++=why
are ^vb+ber+vrb++=are
you ^pp2+pp2+++=you
so ^ql+emph+++=so
good ^jj++++=good
to ^to+jcmp+++=to
me ^pp1o+pp1+++=me?
? ^zz++++=EXTRAWORD
Help ^nn++++=Help
me ^pp1o+pp1+++=me
to ^to++++=to
be ^vbi++vrb++=be
a ^at++++=a
true ^jj+atrb+++=true
wife ^nn++++=wife
to ^in++++=to
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Help ^nn++++=Help
me ^pp1o+pp1+++=me
that ^cs+sub+++=that
I ^pp1a+pp1+++=I
may ^md+pos+++=may
never ^rb++splt++=never
give ^vb++++=give
him ^pp3o+pp3+++=him
an ^at++++=an
instant ^jj+atrb+++=instant's
's ^vbz+bez+vrb++0=EXTRAWORD
pain ^nn++++=pain!
! ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
more ^rbr++++=more
power ^nn++++=power
of ^in++++=of
loving ^xvbg+++xvbg+=loving,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
might ^md+pos+++=might
love ^vb++++=love
him ^pp3o+pp3+++=him
better ^jjr++++=better,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc+cls+++=and
thus ^rb+cnj+++=thus
foolish ^jj+atrb+++=foolish
thoughts ^nns++++=thoughts
for ^in++++=for
many ^ap++++=many
pages ^nns++++=pages,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
foolish ^jj+atrb+++=foolish
thoughts ^nns++++=thoughts
of ^in++++=of
the ^ati++++=the
kind ^nn++++=kind
that ^tht+rel+subj++=that
has ^vbz+hvz+aux++=has
kept ^vprf+++xvbnx+=kept
this ^dt+dem+++=this
worn ^jj+atrb++xvbn+=worn
old ^jj+atrb+++=old
world ^nn++++=world,
, ^zz++++=EXTRAWORD
hanging ^vbg+++xvbg+=hanging
for ^in++++=for
so ^ql++++=so
many ^ap++++=many
ages ^nns++++=ages
in ^in++++=in
space ^nn++++=space,
, ^zz++++=EXTRAWORD
from ^in++++=from
turning ^xvbg+++xvbg+=turning
sour ^jj++++=sour.
. ^zz++++=EXTRAWORD
Later ^rbr+tm+++=Later,
, ^zz++++=EXTRAWORD
in ^in++++=in
February ^nr+nom+++=February,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
another ^dt++++=another
entry ^nn++++=entry
that ^tht+rel+subj++=that
carries ^vbz++++=carries
on ^in++++=on
the ^ati++++=the
story ^nn++++=story:
: ^zz++++=EXTRAWORD
" ^zz++++="Chris
chris ^np++++=EXTRAWORD
left ^vbd+++xvbn+=left
this ^dt+dem+++=this
morning ^nn++++=morning.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
put ^vbd+++xvbnx+=put
a ^rb++++=a
little ^rb"++++=little
packet ^nn++++=packet
into ^in++++=into
my ^pp$+pp1+++=my
hands ^nns++++=hands
at ^in++++=at
the ^ati++++=the
last ^jj+atrb+++=last
moment ^nn++++=moment,
, ^zz++++=EXTRAWORD
saying ^vbg+++xvbg+=saying
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
the ^ati++++=the
most ^ql+emph+++=most
precious ^jj+atrb+++=precious
thing ^nn++++=thing
he ^pp3a+pp3+++=he
possessed ^vbd+++xvbnx+=possessed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^dt+pdem+++=that
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
it ^pp3+it+++=it
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
to ^to++++=to
think ^vbi+vprv+++=think
of ^in++++=of
him ^pp3o+pp3+++=him
who ^whp+who+++=who
loved ^vbd+++xvbn+=loved
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Of ^in+emph+++=Of
course ^nn+emph"+++=course
I ^pp1a+pp1+++=I
guessed ^vbd+vprv++xvbnx+=guessed
what ^wdt+who+whcl++=what
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=did
not ^xnot++not++=not
open ^vb++++=open
it ^pp3+it+++=it
till ^cs+sub+++=till
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
alone ^rb++++=alone
in ^in++++=in
my ^pp$+pp1+++=my
room ^nn++++=room.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
the ^ati++++=the
picture ^nn++++=picture
of ^in++++=of
myself ^ppl+pp1+++=myself
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
has ^vbz+hvz+aux++=has
been ^vprf+ben+vrb+xvbnx+=been
so ^ql++++=so
secret ^nn++++=secret
about ^in+strn+++=about,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
oh ^uh++++=oh,
, ^zz++++=EXTRAWORD
so ^ql+emph+++=so
beautiful ^jj++++=beautiful.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wonder ^vb++++=wonder
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
really ^rb+emph+++=really
as ^in++++=as
beautiful ^jj++++=beautiful
as ^ql++++=as
this ^dt+pdem+++=this.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
I ^pp1a+pp1+++=I
wish ^vb+vprv+tht0++=wish
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
not ^xnot++not++=not
made ^vbd+++xvbn+=made
me ^pp1o+pp1+++=me
look ^vb++++=look
so ^ql+emph+++=so
sad ^jj++++=sad.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
kissing ^vbg+++xvbgx+=kissing
the ^ati++++=the
little ^jj+atrb+++=little
lips ^nns++++=lips.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
love ^nn++++=love
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
he ^pp3a+pp3+++=he
loved ^vbd+++xvbnx+=loved
to ^to+vcmp+++=to
kiss ^vbi++++=kiss
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
sweetheart ^nn++++=sweetheart!
! ^zz++++=EXTRAWORD
it ^pp3+it+++=it
will ^md+prd+++=will
be ^vb+be+vrb++=be
long ^jj+pred+++=long
before ^cs+sub+++=before
you ^pp2+pp2+++=you
kiss ^vb++++=kiss
them ^pp3o+pp3+++=them
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
Of ^in+emph+++=Of
course ^nn+emph"+++=course
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
right ^jj+pred+++=right
for ^in++++=for
him ^pp3o+pp3+++=him
to ^to++++=to
go ^vbi++++=go,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
glad ^jj+pred+++=glad
he ^pp3a+pp3+++=he
has ^vbz+hvz+aux++=has
been ^vprf+ben+vrb+xvbnx+=been
able ^jj++pmd"++=able
to ^to+jcmp+pmd++=to
manage ^vb++++=manage
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
could ^md+pos+++=could
not ^xnot++not++=not
study ^vb++++=study
properly ^rb++++=properly
in ^in++++=in
this ^dt+dem+++=this
quiet ^jj+atrb+++=quiet
country ^nn++++=country
place ^nn++++=place,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
now ^rn+tm+++=now
he ^pp3a+pp3+++=he
will ^md+prd+++=will
be ^vb+be+vrb++=be
able ^jj++pmd"++=able
to ^to+jcmp+pmd++=to
go ^vb++++=go
to ^in++++=to
Paris ^np++++=Paris
and ^cc++++=and
Rome ^np++++=Rome
and ^cc++++=and
he ^pp3a+pp3+++=he
will ^md+prd+++=will
be ^vb+be+vrb++=be
great ^jj+pred+++=great.
