My ^pp$+pp1+++=My
climbed ^vbd+++xvbn+=climbed
like ^in++++=like
flies ^nns++++=flies,
, ^zz++++=EXTRAWORD
did ^vbd+dod+aux++=did
indeed ^rb++splt++=indeed
resemble ^vb++++=resemble
a ^at++++=a
vast ^nn++++=vast
round ^in++++=round
shield ^nn++++=shield,
, ^zz++++=EXTRAWORD
about ^in++++=about
the ^ati++++=the
rim ^nn++++=rim
of ^in++++=of
which ^whp+rel+pied++=which
this ^dt+dem+++=this
unseen ^jj+atrb+++=unseen
water ^nn++++=water
echoed ^vwbn+++xvbn+=echoed.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
the ^ati++++=the
resemblance ^nn+nom+++=resemblance
grew ^vbd+++xvbn+=grew
more ^rbr++++=more
startling ^jj++++=startling
when ^wrb+who+++=when,
, ^zz++++=EXTRAWORD
a ^at++++=a
mile ^nn++++=mile
or ^cc++++=or
so ^ql++++=so
farther ^rbr++++=farther
on ^in++++=on
our ^pp$+pp1+++=our
way ^nn++++=way,
, ^zz++++=EXTRAWORD
as ^in++++=as
the ^ati++++=the
grey ^np++++=grey
dawn ^nn++++=dawn
overtook ^vbd+++xvbn+=overtook
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
Harry ^np++++=Harry
pointed ^vbd+++xvbn+=pointed
upwards ^rb++++=upwards
and ^cc+phrs+++=and
ahead ^rb+pl+++=ahead
to ^in++++=to
a ^at++++=a
small ^jj+atrb+++=small
boss ^nn++++=boss
or ^cc++++=or
excrescence ^nn+nom+++=excrescence
now ^rn+tm+++=now
lifting ^nvbg+++xvbg+=lifting
itself ^ppl++++=itself
above ^jjb++++=above
the ^ati++++=the
long ^jj+atrb+++=long
curve ^nn++++=curve
of ^in++++=of
the ^ati++++=the
horizon ^nn++++=horizon.
. ^zz++++=EXTRAWORD
At ^rb++++=At
first ^rb"++++=first
I ^pp1a+pp1+++=I
took ^vbd+++xvbnx+=took
it ^pp3+it+++=it
for ^in++++=for
a ^at++++=a
hummock ^nn+++??+=hummock
or ^cc++++=or
tumulus ^nns+++??+=tumulus.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
as ^in++++=as
the ^ati++++=the
day ^nn++++=day
whitened ^jj++++=whitened
about ^rb++++=about
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
saw ^vbd+vprv+tht0+xvbnx+=saw
it ^pp3+it+++=it
to ^to++++=to
be ^vbi++vrb++=be
a ^at++++=a
building ^nvbg+++xvbg+=building--a
-- ^--+clp+++=EXTRAWORD
a ^at++++=EXTRAWORD
tall ^jj+atrb+++=tall,
, ^zz++++=EXTRAWORD
circular ^jj+atrb+++=circular
barrack ^nn++++=barrack
not ^xnot++not++=not
unlike ^in++++=unlike
the ^ati++++=the
Colosseum ^np+++??+=Colosseum.
. ^zz++++=EXTRAWORD
A ^at++++=A
question ^nn+nom+++=question
shaped ^vbd+++xvbn+=shaped
itself ^ppl++++=itself
on ^in++++=on
my ^pp$+pp1+++=my
lips ^nns++++=lips,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
something ^pn++++=something
in ^in++++=in
Harry ^np++++=Harry's
's ^$++++=EXTRAWORD
manner ^nn++++=manner
forbade ^vbd+++xvbn+=forbade
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
gaze ^nn++++=gaze
was ^vbd+bedz+aux++=was
bent ^vpsv++agls+xvbnx+=bent
steadily ^rb++++=steadily
forward ^rb+cnj+++=forward,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
kept ^vbd+++xvbnx+=kept
my ^pp$+pp1+++=my
wonder ^nn++++=wonder
to ^in++++=to
myself ^ppl+pp1+++=myself,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
also ^rb++++=also
the ^ati++++=the
oppression ^nn++++=oppression
of ^in++++=of
spirit ^nn++++=spirit
which ^whp+rel+subj++=which
had ^vb+hv+aux++=had
now ^rn+tm+splt++=now
grown ^vprf+++xvbnx+=grown
to ^in++++=to
something ^pn++++=something
like ^in++++=like
physical ^jj+atrb+++=physical
torture ^nn++++=torture.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
first ^rb++++=first
the ^ati++++=the
great ^jj+atrb+++=great
barrack ^nn++++=barrack
broke ^vbd+++xvbn+=broke
into ^in+ppvb+++=into
sight ^nn++++=sight
we ^pp1a+pp1+++=we
must ^md+nec+++=must
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
at ^rb++++=at
least ^rb"++++=least
two ^cd++++=two
miles ^nns++++=miles
distant ^jj++++=distant.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
kept ^vbd+++xvbnx+=kept
my ^pp$+pp1+++=my
eyes ^nns++++=eyes
fastened ^vbd+++xvbn+=fastened
on ^in++++=on
it ^pp3+it+++=it
as ^ql++++=as
we ^pp1a+pp1+++=we
approached ^vbd+++xvbn+=approached,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
little ^jj++++=little
by ^in++++=by
little ^ap++++=little
made ^vprf+++xvbn+=made
out ^rp+pl+++=out
the ^ati++++=the
details ^nns++++=details
of ^in++++=of
its ^pp$+it+++=its
architecture ^nn++++=architecture.
. ^zz++++=EXTRAWORD
From ^in++++=From
base ^nn++++=base
to ^in++++=to
summit ^nn++++=summit--which
-- ^--+clp+++=EXTRAWORD
which ^whp+who+++=EXTRAWORD
appeared ^vbd+seem++xvbn+=appeared
to ^to+vcmp+++=to
be ^vbi++vrb++=be
roofless ^jj+pred+++=roofless--six
-- ^--+clp+++=EXTRAWORD
six ^cd++++=EXTRAWORD
courses ^nns++++=courses
of ^in++++=of
many ^ap++++=many
hundred ^cd++++=hundred
arches ^nns++++=arches
ran ^vbd+++xvbn+=ran
around ^in++++=around
the ^ati++++=the
building ^nvbg+++xvbg+=building,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
above ^jjb++++=above
the ^ati++++=the
other ^ap++++=other;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
between ^in++++=between
each ^dt++++=each
pair ^nn++++=pair
a ^at++++=a
course ^nn++++=course,
, ^zz++++=EXTRAWORD
as ^ql++++=as
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed,
, ^zz++++=EXTRAWORD
of ^in++++=of
plain ^nn++++=plain
worked ^vbd+++xvbn+=worked
stone ^nn++++=stone,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
I ^pp1a+pp1+++=I
afterwards ^rb+tm+++=afterwards
found ^vbd+vprv+tht0+xvbn+=found
it ^pp3+it+++=it
to ^to++++=to
be ^vbi++vrb++=be
sculptured ^jj+pred+++=sculptured
in ^in++++=in
low ^jj+atrb+++=low
relief ^nn++++=relief.
. ^zz++++=EXTRAWORD
The ^ati++++=The
arches ^nns++++=arches
were ^vbd+bed+aux++=were
cut ^vpsv++agls+xvbnx+=cut
in ^in++++=in
deep ^jj+atrb+++=deep
relief ^nn++++=relief
and ^cc++++=and
backed ^vpsv++agls+xvbn+=backed
with ^in++++=with
undressed ^vwbn+++xvbn+=undressed
stone ^nn++++=stone.
. ^zz++++=EXTRAWORD
The ^ati++++=The
lowest ^jjt+atrb+++=lowest
course ^nn++++=course
of ^in++++=of
all ^rb+cnj+++=all,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
quite ^rb++++=quite
plain ^nn++++=plain,
, ^zz++++=EXTRAWORD
having ^vbg+hvg++xvbg+=having
neither ^dt++neg++=neither
arches ^nns++++=arches
nor ^cc++neg++=nor
frieze ^nn+++??+=frieze;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
at ^in++++=at
intervals ^nns+nom+++=intervals
corresponding ^vwbg+++xvbg+=corresponding
to ^in++++=to
the ^ati++++=the
eight ^cd++++=eight
major ^jj+atrb+++=major
points ^nns++++=points
of ^in++++=of
the ^ati++++=the
compass ^nn++++=compass--so
-- ^--+clp+++=EXTRAWORD
so ^ql++++=EXTRAWORD
far ^rb+pl+++=far
as ^ql++++=as
I ^pp1a+pp1+++=I
who ^whp+who+++=who
saw ^vbd+vprv++xvbn+=saw
but ^cc++++=but
one ^cd1++++=one
side ^nn++++=side
of ^in++++=of
it ^pp3+it+++=it
could ^md+pos+++=could
judge ^vb++++=judge--pairs
-- ^--+clp+++=EXTRAWORD
pairs ^nns++++=EXTRAWORD
of ^in++++=of
gigantic ^jj+atrb+++=gigantic
stone ^nn++++=stone
figures ^nns++++=figures
supported ^vbd+++xvbn+=supported
archways ^nns++++=archways
pierced ^vbd+++xvbn+=pierced
in ^in++++=in
the ^ati++++=the
wall ^nn++++=wall;
; ^zz++++=EXTRAWORD
or ^cc+cls+++=or
sluices ^nns++++=sluices,
, ^zz++++=EXTRAWORD
rather ^rb+cnj+++=rather,
, ^zz++++=EXTRAWORD
since ^rb++++=since
from ^in++++=from
every ^at++++=every
archway ^nn++++=archway
but ^cc++++=but
one ^cd1++++=one
a ^at++++=a
full ^jj+atrb+++=full
stream ^nn++++=stream
of ^in++++=of
water ^nn++++=water
issued ^vbd+++xvbn+=issued
and ^cc+phrs+++=and
poured ^vbd+++xvbn+=poured
down ^rp++++=down
the ^ati++++=the
sides ^nns++++=sides
of ^in++++=of
the ^ati++++=the
hill ^nn++++=hill.
. ^zz++++=EXTRAWORD
The ^ati++++=The
one ^cd1++++=one
dry ^jj+atrb+++=dry
archway ^nn++++=archway
was ^vbd+bedz+vrb++=was
that ^tht+vcmp+++=that
which ^whp+rel+subj++=which
faced ^vbd+++xvbn+=faced
us ^pp1o+pp1+++=us
with ^in++++=with
open ^jj+atrb+++=open
gate ^nn++++=gate,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
towards ^in++++=towards
which ^whp+rel+pied++=which
Harry ^np++++=Harry
led ^vbd+++xvbn+=led
the ^ati++++=the
way ^nn++++=way;
; ^zz++++=EXTRAWORD
for ^in++++=for
oppression ^nn++++=oppression
and ^cc++++=and
terror ^nn++++=terror
now ^rn+tm+++=now
weighted ^vbd+++xvbn+=weighted
my ^pp$+pp1+++=my
hand ^nn++++=hand
as ^in++++=as
with ^in"++++=with
lead ^nn++++=lead
upon ^in++++=upon
Grey ^jj+atrb+++=Grey
Sultan ^np++++=Sultan's
's ^$++++=EXTRAWORD
rein ^nn++++=rein.
. ^zz++++=EXTRAWORD
Harry ^np++++=Harry,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
rode ^j+++xvbn+=rode
forward ^rb++++=forward
resolutely ^rb+cnj+++=resolutely,
, ^zz++++=EXTRAWORD
dismounted ^j+++xvbn+=dismounted
almost ^rb+hdg+++=almost
in ^in++++=in
the ^ati++++=the
very ^ap+amp+++=very
shadow ^nn++++=shadow
of ^in++++=of
the ^ati++++=the
great ^jj++++=great
arch ^jjb++++=arch,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
waited ^vbd+++xvbn+=waited,
, ^zz++++=EXTRAWORD
smoothing ^nvbg+++xvbg+=smoothing
his ^pp$+pp3+++=his
mare ^nn++++=mare's
's ^$++++=EXTRAWORD
neck ^nn++++=neck.
. ^zz++++=EXTRAWORD
But ^in++++=But
for ^in"++++=for
the ^ati++++=the
invitation ^nn+nom+++=invitation
in ^in++++=in
his ^pp$+pp3+++=his
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
were ^vbd+bed+vrb++=were
solemn ^jj+pred+++=solemn,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
without ^in++++=without
a ^at++++=a
trace ^nn++++=trace
of ^in++++=of
fear ^nn++++=fear,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vb+hv+aux++=had
never ^rb++splt++=never
dared ^vprf+++xvbn+=dared
that ^dt+dem+++=that
last ^rb++++=last
hundred ^cd++++=hundred
yards ^nns++++=yards.
. ^zz++++=EXTRAWORD
For ^in++++=For
above ^jjb++++=above
the ^ati++++=the
rush ^nn++++=rush
of ^in++++=of
waters ^nns++++=waters
I ^pp1a+pp1+++=I
heard ^vbd+vprv++xvbnx+=heard
now ^rn+tm+++=now
a ^at++++=a
confused ^jj+++xvbn+=confused
sound ^jj++++=sound
within ^in++++=within
the ^ati++++=the
building ^nvbg+++xvbg+=building--the
-- ^--+clp+++=EXTRAWORD
the ^ati++++=EXTRAWORD
thud ^nn++++=thud
and ^cc++++=and
clanking ^vbg+++xvbg+=clanking
of ^in++++=of
heavy ^jj+atrb+++=heavy
machinery ^nn+nom+++=machinery,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^in++++=at
intervals ^nns+nom+++=intervals
a ^at++++=a
human ^jj+atrb+++=human
groan ^nn++++=groan;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
looking ^vbg+++xvbg+=looking
up ^rp++++=up
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
that ^tht+vcmp+++=that
the ^ati++++=the
long ^rb++++=long
friezes ^nns+++??+=friezes
in ^in++++=in
bas ^nns+++??+=bas-relief
- ^zz++++=EXTRAWORD
relief ^nn++++=EXTRAWORD
represented ^vbd+++xvbn+=represented
men ^nns++++=men
and ^cc++++=and
women ^nns++++=women
tortured ^vbd+++xvbn+=tortured
and ^cc++++=and
torturing ^nvbg+++xvbg+=torturing
with ^in++++=with
all ^rb++++=all
conceivable ^jj+atrb+++=conceivable
variety ^nn++++=variety
of ^in++++=of
method ^nn++++=method
and ^cc++++=and
circumstance ^nn+nom+++=circumstance--flayed,
-- ^--+clp+++=EXTRAWORD
flayed ^j+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
racked ^j+++xvbn+=racked,
, ^zz++++=EXTRAWORD
burned ^j+++xvbn+=burned,
, ^zz++++=EXTRAWORD
torn ^j+++xvbn+=torn
asunder ^rb+cnj+++=asunder,
, ^zz++++=EXTRAWORD
loaded ^j+++xvbn+=loaded
with ^in++++=with
weights ^nns++++=weights,
, ^zz++++=EXTRAWORD
pinched ^j+++xvbn+=pinched
with ^in++++=with
hot ^jj+atrb+++=hot
irons ^nns++++=irons,
, ^zz++++=EXTRAWORD
and ^rb++++=and
so ^rb"++++=so
on ^rb"++++=on
without ^in++++=without
end ^nn++++=end.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
it ^pp3+it+++=it
added ^vbd+vpub++xvbn+=added
to ^in++++=to
the ^ati++++=the
horror ^nn++++=horror
of ^in++++=of
these ^dt+dem+++=these
sculptures ^nns++++=sculptures
that ^tht+rel+++=that
while ^cs+sub+++=while
the ^ati++++=the
limbs ^nns++++=limbs
and ^cc++++=and
even ^rb++++=even
the ^ati++++=the
dress ^nn++++=dress
of ^in++++=of
each ^dt++++=each
figure ^nn++++=figure
were ^vbd+bed+aux++=were
carved ^vpsv++agls+xvbnx+=carved
with ^in++++=with
elaborate ^jj+atrb+++=elaborate
care ^nn++++=care
and ^cc++++=and
nicety ^nn++++=nicety
of ^in++++=of
detail ^nn++++=detail,
, ^zz++++=EXTRAWORD
the ^ati++++=the
faces ^nns++++=faces
of ^in++++=of
all ^abn++++=all--of
-- ^--+clp+++=EXTRAWORD
of ^in++++=EXTRAWORD
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
applied ^vbd+++xvbn+=applied
the ^ati++++=the
torture ^nn++++=torture
and ^cc++++=and
of ^in++++=of
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
looked ^vbd+++xvbn+=looked
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
as ^cc+cls+++=as
well ^rb++++=well
as ^cc"++++=as
of ^in++++=of
the ^ati++++=the
sufferers ^nns+nom+++=sufferers
themselves ^ppls+pp3+++=themselves--were
-- ^--+clp+++=EXTRAWORD
were ^vbd+bed+aux++=EXTRAWORD
left ^vpsv++agls+xvbnx+=left
absolutely ^rb+amp+++=absolutely
blank ^jj++++=blank.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
same ^ap++++=same
plan ^nn++++=plan
the ^ati++++=the
two ^cd++++=two
Titans ^np+++??+=Titans
beside ^in+pl+++=beside
the ^ati++++=the
great ^jj+atrb+++=great
archway ^nn++++=archway
had ^vb+hv+vrb++=had
no ^at++++=no
faces ^nn++++=faces.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sculptor ^nn++++=sculptor
had ^vbd+hvd+aux++=had
traced ^vprf+++xvbnx+=traced
the ^ati++++=the
muscles ^nns++++=muscles
of ^in++++=of
each ^dt++++=each
belly ^nn++++=belly
in ^in++++=in
a ^at++++=a
constriction ^nn+nom+++=constriction
of ^in++++=of
anguish ^nn++++=anguish,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
had ^vbd+hvd+aux++=had
suggested ^vprf+++xvbnx+=suggested
this ^dt+dem+++=this
anguish ^nn++++=anguish
again ^rb+tm+++=again
in ^in++++=in
moulding ^xvbg+++xvbg+=moulding
the ^ati++++=the
neck ^nn++++=neck,
, ^zz++++=EXTRAWORD
even ^rb++++=even
in ^in++++=in
disposing ^xvbg+++xvbg+=disposing
the ^ati++++=the
hair ^nn++++=hair
of ^in++++=of
the ^ati++++=the
head ^nn++++=head;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
neck ^nn++++=neck
supported ^vbd+++xvbn+=supported,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
locks ^npl++++=locks
fell ^vbd+++xvbn+=fell
around ^rp++++=around,
, ^zz++++=EXTRAWORD
a ^at++++=a
space ^nn++++=space
of ^in++++=of
smooth ^jj+atrb+++=smooth
stone ^nn++++=stone
without ^in++++=without
a ^at++++=a
feature ^nn++++=feature.
. ^zz++++=EXTRAWORD
Harry ^np++++=Harry
allowed ^vwbn+++xvbn+=allowed
me ^pp1o+pp1+++=me
no ^at++++=no
time ^nn++++=time
to ^to++++=to
feed ^vbi++++=feed
on ^in++++=on
these ^dt+dem+++=these
horrors ^nns++++=horrors.
. ^zz++++=EXTRAWORD
Signing ^vbg+++xvbg+=Signing
to ^in++++=to
me ^pp1o+pp1+++=me
to ^to++++=to
dismount ^vbi++++=dismount
and ^cc+phrs+++=and
leave ^vb++++=leave
Grey ^np++++=Grey
Sultan ^npt++++=Sultan
at ^in++++=at
the ^ati++++=the
entrance ^nn+nom+++=entrance,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
led ^vbd+++xvbnx+=led
me ^pp1o+pp1+++=me
through ^in++++=through
the ^ati++++=the
long ^jj+atrb+++=long
archway ^nn++++=archway
or ^cc++++=or
tunnel ^nn++++=tunnel.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
end ^nn++++=end
we ^pp1a+pp1+++=we
paused ^vbd+++xvbn+=paused
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
watching ^jj+++xvbg+=watching,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
I ^pp1a+pp1+++=I
drew ^vbd+++xvbnx+=drew
difficult ^jj+atrb+++=difficult
breath ^nn++++=breath.
. ^zz++++=EXTRAWORD
. ^zz++++=.
. ^zz++++=.
. ^zz++++=.
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
a ^at++++=a
vast ^jj+atrb+++=vast
amphitheatre ^nn+++??+=amphitheatre
of ^in++++=of
granite ^nn++++=granite,
, ^zz++++=EXTRAWORD
curving ^jj++++=curving
away ^rp+pl+++=away
on ^in++++=on
either ^dtx++++=either
hand ^nn++++=hand
and ^cc++++=and
reaching ^vbg+++xvbg+=reaching
up ^rp++++=up,
, ^zz++++=EXTRAWORD
tier ^nn++++=tier
on ^in++++=on
tier ^nn++++=tier,
, ^zz++++=EXTRAWORD
till ^cs+sub+++=till
the ^ati++++=the
tiers ^nns++++=tiers
melted ^vbd+++xvbn+=melted
in ^in++++=in
the ^ati++++=the
grey ^jj+atrb+++=grey
sky ^nn++++=sky
overhead ^jjb++++=overhead.
. ^zz++++=EXTRAWORD
The ^ati++++=The
lowest ^jjt+atrb+++=lowest
tier ^nn++++=tier
stood ^vbd+++xvbn+=stood
twenty ^cd++++=twenty
feet ^nns++++=feet
above ^rb++++=above
my ^pp$+pp1+++=my
head ^nn++++=head;
; ^zz++++=EXTRAWORD
yet ^rb++++=yet
curved ^jj++++=curved
with ^in++++=with
so ^rb+emph+++=so
lordly ^jj++++=lordly
a ^at++++=a
perspective ^nn++++=perspective
that ^tht+rel+++=that
on ^rp++++=on
the ^ati++++=the
far ^rb+pl+++=far
side ^nn++++=side
of ^in++++=of
the ^ati++++=the
arena ^nn++++=arena,
, ^zz++++=EXTRAWORD
as ^ql++++=as
I ^pp1a+pp1+++=I
looked ^vbd+++xvbnx+=looked
across ^in+strn+++=across,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed
almost ^rb+hdg+++=almost
level ^nn++++=level
with ^in++++=with
the ^ati++++=the
ground ^nn++++=ground;
; ^zz++++=EXTRAWORD
while ^cs+sub+++=while
the ^ati++++=the
human ^jj+atrb+++=human
figures ^nns++++=figures
about ^in++++=about
the ^ati++++=the
great ^jj+atrb+++=great
archway ^nn++++=archway
yonder ^jjb++++=yonder
were ^vbd+bed+aux++=were
diminished ^vpsv++agls+xvbnx+=diminished
to ^in++++=to
the ^ati++++=the
size ^nn++++=size
of ^in++++=of
ants ^nns++++=ants
about ^in++++=about
a ^at++++=a
hole ^nn++++=hole.
. ^zz++++=EXTRAWORD
. ^zz++++=.
. ^zz++++=.
For ^in++++=For
there ^rn+pl+++=there
were ^vbd+bed+vrb++=were
human ^jj+atrb+++=human
figures ^nns++++=figures
busy ^jj++++=busy
in ^in++++=in
the ^ati++++=the
arena ^nn++++=arena,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
not ^xnot++not++=not
a ^at++++=a
soul ^nn++++=soul
sat ^vbd+++xvbn+=sat
in ^in++++=in
any ^dti++++=any
of ^in++++=of
the ^ati++++=the
granite ^nn++++=granite
tiers ^nns++++=tiers
above ^jjb++++=above.
. ^zz++++=EXTRAWORD
A ^at++++=A
million ^cd++++=million
eyes ^nns++++=eyes
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
less ^rbr++++=less
awful ^jj++++=awful
than ^in++++=than
those ^dt+dem+++=those
empty ^jj+atrb+++=empty
benches ^nns++++=benches
staring ^vwbg+++xvbg+=staring
down ^rp++++=down
in ^in++++=in
the ^ati++++=the
cold ^jj+atrb+++=cold
dawn ^nn++++=dawn;
; ^zz++++=EXTRAWORD
bench ^nn++++=bench
after ^in++++=after
bench ^nn++++=bench
repeating ^vwbg+vpub++xvbg+=repeating
the ^ati++++=the
horror ^nn++++=horror
of ^in++++=of
the ^ati++++=the
featureless ^jj+atrb+++=featureless
carvings ^nns++++=carvings
by ^in++++=by
the ^ati++++=the
entrance-gate ^nn+nom+++=entrance-gate--repeating
-- ^--+clp+++=EXTRAWORD
repeating ^vbg+vpub++xvbg+=EXTRAWORD
it ^pp3+it+++=it
in ^in++++=in
series ^nn++++=series
without ^in++++=without
end ^nn++++=end,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
unbroken ^jj++++=unbroken,
, ^zz++++=EXTRAWORD
save ^vb++++=save
at ^rb++++=at
one ^cd1++++=one
point ^nn++++=point
midway ^rb++++=midway
along ^in++++=along
the ^ati++++=the
semicircle ^nn+++??+=semicircle
on ^in++++=on
my ^pp$+pp1+++=my
right ^nn++++=right,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
the ^ati++++=the
imperial ^jj+atrb+++=imperial
seat ^nn++++=seat
stood ^vbd+++xvbn+=stood
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
crowned ^xvbn+++xvbn+=crowned
like ^in++++=like
a ^at++++=a
catafalque ^nn+++??+=catafalque
with ^in++++=with
plumes ^nns+++??+=plumes
of ^in++++=of
purple ^jj+atrb+++=purple
horse ^nn++++=horse-hair,
- ^zz++++=EXTRAWORD
hair ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
screened ^vbd+++xvbn+=screened
close ^rb++++=close
with ^in++++=with
heavy ^jj+atrb+++=heavy
purple ^jj+atrb+++=purple
hangings ^nns++++=hangings.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
saw ^vbd+vprv+tht0+xvbnx+=saw
these ^dt+dem+++=these
curtains ^nns++++=curtains
shake ^vb++++=shake
once ^rb+tm+++=once
or ^cc+phrs+++=or
twice ^rb++++=twice
in ^in++++=in
the ^ati++++=the
morning ^nn++++=morning
wind ^nn++++=wind.
. ^zz++++=EXTRAWORD
The ^ati++++=The
floor ^nn++++=floor
of ^in++++=of
this ^dt+dem+++=this
amphitheatre ^nn+++??+=amphitheatre
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
spoken ^vprf+++xvbnx+=spoken
of ^in++++=of
as ^in++++=as
an ^at++++=an
arena ^nn++++=arena;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
as ^in++++=as
a ^at++++=a
matter ^nn++++=matter
of ^in++++=of
fact ^nn++++=fact
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
laid ^vpsv++agls+xvbnx+=laid
with ^in++++=with
riveted ^vbd+++xvbn+=riveted
sheets ^nns++++=sheets
of ^in++++=of
copper ^nn++++=copper
that ^tht+rel+++=that
recalled ^jj+++xvbn+=recalled
the ^ati++++=the
dead ^jj+atrb+++=dead
men ^nns++++=men's
's ^$++++=EXTRAWORD
shelves ^nns++++=shelves
in ^in++++=in
the ^ati++++=the
Paris ^np++++=Paris
morgue ^nn+++??+=morgue.
. ^zz++++=EXTRAWORD
The ^ati++++=The
centre ^jjb++++=centre
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
raised ^vpsv++agls+xvbnx+=raised
some ^dti++++=some
few ^ap++++=few
feet ^nns++++=feet
higher ^jjr++++=higher
than ^in++++=than
the ^ati++++=the
circumference ^nn+nom+++=circumference,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
possibly ^rb++++=possibly
the ^ati++++=the
whole ^jj+atrb+++=whole
floor ^nn++++=floor
took ^vbd+++xvbn+=took
its ^pp$+it+++=its
shape ^nn++++=shape
from ^in++++=from
the ^ati++++=the
rounded ^jj+++xvbn+=rounded
hill ^npl++++=hill
of ^in++++=of
which ^whp+rel+pied++=which
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
the ^ati++++=the
apex ^nn++++=apex;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
from ^in++++=from
an ^at++++=an
open ^jj+atrb+++=open
sluice ^nn+++??+=sluice
immediately ^rb+tm+++=immediately
beneath ^in+pl+++=beneath
the ^ati++++=the
imperial ^jj+atrb+++=imperial
throne ^nn++++=throne
a ^at++++=a
flood ^nn++++=flood
of ^in++++=of
water ^nn++++=water
gushed ^vbd+++xvbn+=gushed
with ^in++++=with
a ^at++++=a
force ^nn++++=force
that ^tht+rel+subj++=that
carried ^vprf+++xvbn+=carried
it ^pp3+it+++=it
straight ^rb++++=straight
to ^in++++=to
this ^dt+dem+++=this
raised ^jj+++xvbn+=raised
centre ^jjb++++=centre,
, ^zz++++=EXTRAWORD
over ^in++++=over
which ^whp+rel+pied++=which
it ^pp3+it+++=it
ran ^vbd+++xvbn+=ran
and ^cc+phrs+++=and
rippled ^vbd+++xvbn+=rippled,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
so ^ql+emph+++=so
drained ^jj+++xvbn+=drained
