1 ^zz++++=1
looked ^vbd+++xvbnx+=looked
so ^pn+emph+++=so
small ^jj++++=small,
, ^zz++++=EXTRAWORD
so ^ql+emph+++=so
weak ^jj++++=weak.
. ^zz++++=EXTRAWORD
" ^zz++++="Look
look ^vb++++=EXTRAWORD
here ^rn+pl+++=here,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Chester ^np+nom+++=Chester,
, ^zz++++=EXTRAWORD
hoarsely ^rb+cnj+++=hoarsely,
, ^zz++++=EXTRAWORD
" ^zz++++="we've
we ^pp1a+pp1+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
known ^vprf+++xvbnx+=known
each ^ppls++++=each
other ^ap++++=other
for ^in++++=for
a ^at++++=a
long ^jj+atrb+++=long
time ^nn++++=time
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
have ^vb+hv+vrb++=haven't
n't ^xnot++not++0=EXTRAWORD
we ^pp1a+pp1+++=we?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
ever ^rb++++=ever
so ^ql++++=so
long ^rb+cnj+++=long,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mildred ^np+++??+=Mildred,
, ^zz++++=EXTRAWORD
taking ^vbg+++xvbg+=taking
another ^dt++++=another
chocolate ^nn+nom+++=chocolate-covered
- ^zz++++=EXTRAWORD
covered ^vwbn+++xvbn+=EXTRAWORD
cherry ^np++++=cherry.
. ^zz++++=EXTRAWORD
" ^zz++++="Months
months ^nns++++=EXTRAWORD
and ^cc++++=and
months ^nns++++=months."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
think ^vb+vprv+++=think
one ^cd1++++=one
person ^nn++++=person
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
be ^vbi++vrb++=be
frank ^np++++=frank
with ^in++++=with
another ^dt++++=another
person ^nn++++=person?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Of
of ^in+emph+++=EXTRAWORD
course ^nn+emph"+++=course
I ^pp1a+pp1+++=I
do ^vb+do+vrb++=do,
, ^zz++++=EXTRAWORD
Chester ^np+nom+++=Chester,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
they ^pp3a+pp3+++=they
know ^vb+vprv+++=know
each ^dt++++=each
other ^ap++++=other
well ^rb++++=well
enough ^qlp++++=enough."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
mean ^jj++++=mean
very ^ql+amp+++=very
frank ^np++++=frank."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Well,"
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mildred ^np+++??+=Mildred,
, ^zz++++=EXTRAWORD
" ^zz++++="if
if ^cs+cnd+++=EXTRAWORD
they ^pp3a+pp3+++=they
know ^vb+vprv+++=know
each ^dt++++=each
other ^ap++++=other
very ^ap+amp+++=very,
, ^zz++++=EXTRAWORD
very ^ql+amp+++=very
well ^rb+cnj+++=well,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
think ^vb+vprv+tht0++=think
they ^pp3a+pp3+++=they
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
be ^vbi++vrb++=be
very ^ql+amp+++=very
frank ^np++++=frank."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
long ^rb++++=long
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
think ^vb+vprv+++=think
one ^cd1++++=one
person ^nn++++=person
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
know ^vb+vprv+++=know
another ^dt++++=another
person ^nn++++=person
before ^in++++=before
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
for ^in++++=for
that ^dt+dem+++=that
matter ^nn++++=matter
she ^pp3a+pp3+++=she,
, ^zz++++=EXTRAWORD
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
be ^vbi++vrb++=be
very ^ql+amp+++=very
frank ^np++++=frank
with ^in++++=with
that ^dt+dem+++=that
person ^nn++++=person."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
months ^nns++++=months
and ^cc++++=and
months ^nns++++=months,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
answered ^vbd+vpub++xvbn+=answered
Mildred ^np+++??+=Mildred.
. ^zz++++=EXTRAWORD
Chester ^np+nom+++=Chester
passed ^vbd+++xvbn+=passed
his ^pp$+pp3+++=his
white ^jj+atrb+++=white
silk ^nn++++=silk
handkerchief ^nn++++=handkerchief
over ^in++++=over
his ^pp$+pp3+++=his
damp ^jj+atrb+++=damp
brow ^nn++++=brow.
. ^zz++++=EXTRAWORD
" ^zz++++="When
when ^wrb+who+++=EXTRAWORD
I ^pp1a+pp1+++=I
say ^vb+vpub+++=say
very ^ql+amp+++=very
frank ^np++++=frank,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
mean ^jj++++=mean
very ^ql+amp+++=very
frank ^np++++=frank,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
what ^wdt+who+++=what
I ^pp1a+pp1+++=I
mean ^jj++++=mean,
, ^zz++++=EXTRAWORD
too ^rb++++=too."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
took ^vbd+++xvbnx+=took
another ^dt++++=another
chocolate ^nn+nom+++=chocolate-covered
- ^zz++++=EXTRAWORD
covered ^vwbn+++xvbn+=EXTRAWORD
cherry ^np++++=cherry.
. ^zz++++=EXTRAWORD
Chester ^np+nom+++=Chester
went ^vbd+++xvbn+=went
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
speaking ^vbg+++xvbg+=speaking
rapidly ^rb++++=rapidly.
. ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
example ^nn++++=example,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
one ^cd1++++=one
person ^nn++++=person
should ^md+nec+++=should
tell ^vb++++=tell
another ^dt++++=another
person ^nn++++=person
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
liked ^vbd+++xvbnx+=liked
that ^dt+dem+++=that
person ^nn++++=person
and ^cc++++=and
he ^pp3a+pp3+++=he
did ^vbd+dod+vrb++=didn't
n't ^xnot++not++0=EXTRAWORD
really ^rb+emph+++=really
mean ^jj++++=mean
like ^in++++=like
at ^rb++++=at
all ^abn++++=all
but ^cc++++=but
another ^dt++++=another
word ^nn++++=word
like ^in++++=like
like ^in+strn+++=like,
, ^zz++++=EXTRAWORD
only ^rb+down+++=only
meaning ^nvbg+++xvbg+=meaning
something ^pn++++=something
much ^ap++++=much
more ^rbr++++=more
than ^in++++=than
like--do ^nn+++??+=like--don't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
think ^vb+vprv+tht0++=think
he ^pp3a+pp3+++=he
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
tell ^vb++++=tell
that ^tht+vcmp+++=that
person ^nn++++=person
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
really ^rb+emph+++=really
meant ^vbd+vprv++xvbn+=meant?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
mean ^jj++++=mean,
, ^zz++++=EXTRAWORD
of ^in+emph+++=of
course ^nn+emph"+++=course,
, ^zz++++=EXTRAWORD
providing ^vbg+++xvbg+=providing
that ^dt+dem+++=that
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
known ^vprf+++xvbnx+=known
that ^tht+vcmp+++=that
person ^nn++++=person
months ^nns++++=months
and ^cc++++=and
months ^nns++++=months
and ^cc++++=and
knew ^vbd+vprv+tht0+xvbn+=knew
her ^pp$+pp3+++=her
very ^ql+amp+++=very
well ^rb++++=well
and ^cc++++=and----"
-- ^--+clp+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
guess ^vb++++=guess
he ^pp3a+pp3+++=he
should ^md+nec+++=should,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
taking ^vbg+++xvbg+=taking
a ^at++++=a
sudden ^jj+atrb+++=sudden
keen ^jj+atrb+++=keen
interest ^nn++++=interest
in ^in++++=in
the ^ati++++=the
toe ^nn++++=toe
of ^in++++=of
her ^pp$+pp3+++=her
slipper ^nn++++=slipper.
. ^zz++++=EXTRAWORD
Chester ^np+nom+++=Chester
plunged ^vwbn+++xvbn+=plunged
on ^in+strn+++=on.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
suppose ^vb+vprv+tht0++=suppose
you ^pp2+pp2+++=you
were ^vbd+bed+vrb++=were
the ^ati++++=the
person ^nn++++=person
that ^tht+rel+obj++=that
another ^dt++++=another
person ^nn++++=person
had ^vbd+hvd+aux++=had
said ^vprf++tht0+xvbnx+=said
they ^pp3a+pp3+++=they
liked ^vbd+++xvbnx+=liked,
, ^zz++++=EXTRAWORD
only ^rb+down+++=only
they ^pp3a+pp3+++=they
really ^rb+emph+++=really
did ^vbd+dod+vrb++=didn't
n't ^xnot++not++0=EXTRAWORD
mean ^jj++++=mean
like ^in++++=like
but ^cc++++=but
another ^dt++++=another
word ^nn++++=word
that ^tht+rel+subj++=that
begins ^vbz++++=begins
with ^in++++=with
' ^zz++++='l,'
l ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
think ^vb+vprv+++=think
that ^tht+vcmp+++=that
person ^nn++++=person
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
be ^vbi++vrb++=be
very ^ql+amp+++=very
frank ^np++++=frank
and ^cc++++=and
tell ^vb++++=tell
you ^pp2+pp2+++=you
that ^cs+sub+++=that
the ^ati++++=the
way ^nn++++=way
he ^pp3a+pp3+++=he
regarded ^vbd+++xvbnx+=regarded
you ^pp2+pp2+++=you
did ^vbd+dod+aux++=did
not ^xnot++not++=not
begin ^vb++++=begin
' ^zz++++='li'
li ^nn+++??+=EXTRAWORD
' ^zz++++=EXTRAWORD
but ^cc++++=but
began ^vbd+++xvbn+=began
' ^zz++++='lo'?"
lo ^np++++=EXTRAWORD
'?" ^nn+++??+=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
guess ^vb++++=guess
so ^ql++++=so,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
without ^in++++=without
abandoning ^xvbg+++xvbg+=abandoning
the ^ati++++=the
minute ^nn++++=minute
scrutiny ^nn++++=scrutiny
of ^in++++=of
her ^pp$+pp3+++=her
toe ^nn++++=toe.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,"
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Chester ^np+nom+++=Chester,
, ^zz++++=EXTRAWORD
" ^zz++++="that's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
how ^wrb+who+++=how
I ^pp1a+pp1+++=I
regard ^nn++++=regard
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
with ^in++++=with
an ^at++++=an
' ^zz++++='li'
li ^nn+++??+=EXTRAWORD
' ^zz++++=EXTRAWORD
but ^cc++++=but
with ^in++++=with
an ^at++++=an
' ^zz++++='lo.'"
lo. ^nn+++??+=EXTRAWORD
'" ^nn+++??+=EXTRAWORD
Mildred ^np+++??+=Mildred
did ^vbd+dod+aux++=did
not ^xnot++not++=not
look ^vb++++=look
up ^rp++++=up.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Chester ^np+nom+++=Chester,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
murmured ^vbd+++xvbnx+=murmured.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
hitched ^vbd+++xvbnx+=hitched
his ^pp$+pp3+++=his
chair ^nn++++=chair
an ^at++++=an
inch ^nn++++=inch
nearer ^rbr++++=nearer
hers ^pp$$++++=hers,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
with ^in++++=with
a ^at++++=a
quick ^jj+atrb+++=quick,
, ^zz++++=EXTRAWORD
uncertain ^jj+atrb+++=uncertain
movement ^nn+nom+++=movement,
, ^zz++++=EXTRAWORD
took ^jj+atrb++xvbn+=took
hold ^nn++++=hold
of ^in++++=of
her ^pp$+pp3+++=her
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
A ^at++++=A
loud ^nn++++=loud
slam ^vb++++=slam
of ^in++++=of
the ^ati++++=the
front ^jjb+atrb+++=front
door ^nn++++=door
caused ^vbd+++xvbn+=caused
them ^pp3o+pp3+++=them
both ^abx++++=both
to ^to++++=to
start ^vbi++++=start.
. ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
Dad ^nn++++=Dad,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
whispered ^vbd+vpub++xvbn+=whispered
Mildred ^np+++??+=Mildred.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
he ^pp3a+pp3+++=he's
's ^vbz+bez+vrb++0=EXTRAWORD
mad ^jj++++=mad
about ^in++++=about
something ^pn++++=something."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
father ^npt++++=father,
, ^zz++++=EXTRAWORD
large ^jj++++=large
and ^cc+phrs+++=and
red ^jj++++=red-faced,
- ^zz++++=EXTRAWORD
faced ^vbd+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
entered ^j+++xvbn+=entered
the ^ati++++=the
room ^nn++++=room.
. ^zz++++=EXTRAWORD
" ^zz++++="Good
good ^jj+atrb+++=EXTRAWORD
evening ^nn++++=evening,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
nodding ^vbg+++xvbg+=nodding
briefly ^rb++++=briefly
at ^in++++=at
Chester ^np+nom+++=Chester.
. ^zz++++=EXTRAWORD
" ^zz++++="Mildred,
mildred ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
come ^vprf+++xvbn+=come
into ^in+ppvb+++=into
my ^pp$+pp1+++=my
study ^nn++++=study
a ^at++++=a
minute ^nn++++=minute,
, ^zz++++=EXTRAWORD
will ^md+prd+++=will
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There's
's ^vbz+bez+vrb++0=EXTRAWORD
something ^pn++++=something
I ^pp1a+pp1+++=I
want ^vb++++=want
to ^to+vcmp+++=to
talk ^vbi++++=talk
to ^in++++=to
you ^pp2+pp2+++=you
about ^rb++++=about."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
* ^zz++++=*
* ^zz++++=*
* ^zz++++=*
* ^zz++++=*
* ^zz++++=*
The ^ati++++=The
folding ^jj+atrb+++=folding
doors ^nns++++=doors
closed ^vbd+++xvbn+=closed
on ^in++++=on
father ^nn++++=father
and ^cc++++=and
daughter ^nn+nom+++=daughter,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Chester ^np+nom+++=Chester
was ^vbd+bedz+aux++=was
left ^vpsv++agls+xvbnx+=left
balancing ^nn++++=balancing
himself ^ppl+pp3+++=himself
on ^in++++=on
the ^ati++++=the
edge ^nn++++=edge
of ^in++++=of
a ^at++++=a
chair ^nn++++=chair.
. ^zz++++=EXTRAWORD
Mildred ^np++++=Mildred's
's ^$++++=EXTRAWORD
father ^nn++++=father
had ^vb+hv+vrb++=had
a ^at++++=a
rumbling ^jj+atrb++xvbg+=rumbling
voice ^nn++++=voice
that ^tht+rel+++=that
now ^rn+tm+++=now
and ^cc+phrs+++=and
then ^rn+tm+++=then
penetrated ^vbd+++xvbn+=penetrated
the ^ati++++=the
folding ^jj+atrb+++=folding
doors ^nns++++=doors
and ^cc++++=and
Chester ^np+nom+++=Chester
caught ^vbd+++xvbn+=caught
the ^ati++++=the
words ^nns++++=words
" ^zz++++="whippersnapper"
whippersnapper ^jjr++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
" ^zz++++="callow."
callow ^jj++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
heard ^vbd+vprv++xvbnx+=heard,
, ^zz++++=EXTRAWORD
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
Mildred ^np++++=Mildred's
's ^$++++=EXTRAWORD
small ^jj+atrb+++=small,
, ^zz++++=EXTRAWORD
high ^jj+atrb+++=high
voice ^nn++++=voice,
, ^zz++++=EXTRAWORD
protesting ^vbg+++xvbg+=protesting.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
in ^in++++=in
tears ^nns++++=tears.
. ^zz++++=EXTRAWORD
Presently ^rb+tm+++=Presently
Mildred ^np+++??+=Mildred
reappeared ^vbd+seem++xvbn+=reappeared,
, ^zz++++=EXTRAWORD
lacrimose ^nn+++??+=lacrimose.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
nasty ^jj+atrb+++=nasty,
, ^zz++++=EXTRAWORD
horrid ^jj+atrb+++=horrid
Miss ^npt++++=Miss
Shufelt ^np++++=Shufelt,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
burst ^vbd+++xvbnx+=burst
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
has ^vbz+hvz+aux++=has
she ^pp3a+pp3+++=she
done ^vbd+++xvbnx+=done?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbn+vsua++xvbn+=asked
Chester ^np+nom+++=Chester.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
nasty ^jj+atrb+++=nasty
old ^jj+atrb+++=old
cat ^nn++++=cat
asked ^vbd+vsua++xvbn+=asked
Dad ^npt++++=Dad
to ^to++++=to
stop ^vbi++++=stop
in ^in++++=in
to ^to++++=to
see ^vbi+vprv+++=see
her ^pp$+pp3+++=her
to ^to++++=to-night
- ^zz++++=EXTRAWORD
night ^nn++++=EXTRAWORD
on ^in++++=on
his ^pp$+pp3+++=his
way ^nn++++=way
home ^nr++++=home
from ^in++++=from
the ^ati++++=the
office ^nn++++=office,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
told ^vbd+vpub++xvbnx+=told
him ^pp3o+pp3+++=him
the ^ati++++=the
awfulest ^jjt+atrb+++=awfulest
things ^nns++++=things
about ^rb++++=about
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
did ^vbd+dod+vrb++=did?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Chester ^np+nom+++=Chester's
's ^$++++=EXTRAWORD
voice ^nn++++=voice
was ^vbd+bedz+vrb++=was
rich ^jj+pred+++=rich
with ^in++++=with
loathing ^nn++++=loathing.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
just ^rb+emph+++=just
wish ^vb+vprv+tht0++=wish
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
her ^pp$+pp3+++=her
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
all ^abn++++=all
I ^pp1a+pp1+++=I
wish ^vb+vprv+++=wish,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
added ^vbd+vpub++xvbnx+=added
fiercely ^rb++++=fiercely.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
said ^vbd+vpub++xvbnx+=said,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
went ^vbd+++xvbn+=went
on ^in++++=on
Mildred ^np+++??+=Mildred,
, ^zz++++=EXTRAWORD
with ^in++++=with
fresh ^jj+atrb+++=fresh
sobs ^nns++++=sobs,
, ^zz++++=EXTRAWORD
" ^zz++++="she
she ^pp3a+pp3+++=EXTRAWORD
said ^vbd+vpub++xvbnx+=said--I--was--boy--c-c-crazy.
-- ^--+clp+++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
was ^vbd+bedz+vrb++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
boy ^nn++++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
c ^zz++++=EXTRAWORD
- ^zz++++=EXTRAWORD
c ^zz++++=EXTRAWORD
- ^zz++++=EXTRAWORD
crazy ^jj++++=EXTRAWORD
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And--I--never--studied--and----"
-- ^--+clp+++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
never ^rb++++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
studied ^j+++xvbn+=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Darn
darn ^rb++++=EXTRAWORD
that ^dt+dem+++=that
woman ^nn++++=woman!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
Chester ^np+nom+++=Chester.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
Dad ^npt++++=Dad's--going--to--send--me--to-Hall!"
's--going--to--send--me--to-h ^nn+++??+=EXTRAWORD
The ^ati++++=The
idea ^nn++++=idea
stunned ^vbd+++xvbn+=stunned
Chester ^np+nom+++=Chester.
. ^zz++++=EXTRAWORD
" ^zz++++="Simpson
simpson ^np++++=EXTRAWORD
Hall ^nn++++=Hall?
? ^zz++++=EXTRAWORD
Why ^wrb+who+++=Why,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
boarding ^nn++++=boarding
school ^nn++++=school
in ^in++++=in
Massachusetts ^np+++??+=Massachusetts,
, ^zz++++=EXTRAWORD
miles ^nns++++=miles
and ^cc++++=and
miles ^nns++++=miles
from ^in++++=from
here ^rn+pl+++=here,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
gasped ^vbd+++xvbnx+=gasped.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+tht0++=know
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mildred ^np+++??+=Mildred.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+++=know
a ^at++++=a
girl ^nn++++=girl
who ^whp+rel+subj++=who
went ^vbd+++xvbn+=went
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
nasty ^jj+atrb+++=nasty,
, ^zz++++=EXTRAWORD
horrid ^jj+atrb+++=horrid
place ^nn++++=place."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
fresh ^jj+atrb+++=fresh
attack ^nn++++=attack
of ^in++++=of
sobs ^nns++++=sobs
seized ^vbd+++xvbn+=seized
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="They'll--make--me--do--c-calisthenics,
they ^pp3a+pp3+++=EXTRAWORD
'll--make--me--do--c-calist ^nn+nom+++0=EXTRAWORD
and--they--wo ^nn+++??+=and--they--won't--give--me--anything--to--eat--but--b-beans.
n't ^xnot++not++0=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
give ^vb++++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
me ^pp1o+pp1+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
anyt ^nn+++??+=EXTRAWORD
Nothing ^pn++++=Nothing
but ^cc++++=but
beans ^nns++++=beans!
! ^zz++++=EXTRAWORD
Mildred ^np+++??+=Mildred
eat ^vb++++=eat
beans ^nns++++=beans!
! ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
an ^at++++=an
outrage ^nn+nom+++=outrage,
, ^zz++++=EXTRAWORD
a ^at++++=a
sacrilege ^nn++++=sacrilege.
. ^zz++++=EXTRAWORD
" ^zz++++="He's
he ^pp3a+pp3+++=EXTRAWORD
's ^vbz+bez+aux++0=EXTRAWORD
already ^rb++++=already
written ^vpsv++agls+xvbnx+=written
to ^in++++=to
Simpson ^np++++=Simpson
Hall ^nn++++=Hall,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
wailed ^vbd+++xvbn+=wailed
Mildred ^np+++??+=Mildred.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^md"++pmd"++=have
to ^md+nec+++=to
go ^vb++++=go,
, ^zz++++=EXTRAWORD
Monday ^nr++++=Monday."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Monday?
monday ^nr++++=EXTRAWORD
? ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
Monday ^nr++++=Monday?
? ^zz++++=EXTRAWORD
Why ^wrb+who+++=Why,
, ^zz++++=EXTRAWORD
to-day ^nr++++=to-day's
's ^$++++=EXTRAWORD
Friday ^nr++++=Friday!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Chester ^np+nom+++=Chester's
's ^$++++=EXTRAWORD
face ^nn++++=face
became ^vbd+++xvbn+=became
resolute ^jj++++=resolute;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
felt ^vbd+vprv++xvbnx+=felt
in ^in++++=in
his ^pp$+pp3+++=his
inside ^jjb+atrb+++=inside
