They ^pp3a+pp3+++=They
slow ^nn++++=slow
fly ^vb++++=fly
to ^in++++=to
Hoffer ^np+++??+=Hoffer.
. ^zz++++=EXTRAWORD
Three ^cd++++=Three
men ^nns++++=men
out ^rp+pl+++=out
on ^in++++=on
five ^cd++++=five
pitched ^xvbn+++xvbn+=pitched
balls ^nns++++=balls!
! ^zz++++=EXTRAWORD
Cogswell ^np+++??+=Cogswell,
, ^zz++++=EXTRAWORD
old ^jj+atrb+++=old
war ^nn++++=war
horse ^nn++++=horse
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
stood ^j+++xvbn+=stood
a ^at++++=a
full ^jj+atrb+++=full
moment ^nn++++=moment
and ^cc++++=and
watched ^vbd+++xvbn+=watched
the ^ati++++=the
Rube ^np+++??+=Rube
as ^ql++++=as
he ^pp3a+pp3+++=he
walked ^vbd+++xvbnx+=walked
in ^in++++=in
to ^in++++=to
the ^ati++++=the
bench ^nn++++=bench.
. ^zz++++=EXTRAWORD
An ^at++++=An
idea ^nn++++=idea
had ^vbd+hvd+aux++=had
penetrated ^vprf+++xvbnx+=penetrated
Cogswell ^np++++=Cogswell's
's ^$++++=EXTRAWORD
brain ^nn++++=brain,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
would ^md+prd+++=would
have ^vb+hv+aux++=have
given ^vprf+++xvbnx+=given
something ^pn++++=something
to ^to++++=to
know ^vbi+vprv+++=know
what ^wdt+who+whcl++=what
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was.
. ^zz++++=EXTRAWORD
Cogswell ^np+++??+=Cogswell
was ^vbd+bedz+vrb++=was
a ^at++++=a
great ^jj+atrb+++=great
baseball ^nn++++=baseball
general ^jj++++=general,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
though ^cs+sub+++=though
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
a ^at++++=a
preference ^nn+nom+++=preference
for ^in++++=for
matured ^vbd+++xvbn+=matured
ballplayers ^nns+nom+++=ballplayers
he ^pp3a+pp3+++=he
could ^md+pos+++=could,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
pressed ^jj+++xvbn+=pressed,
, ^zz++++=EXTRAWORD
see ^vb+vprv+++=see
the ^ati++++=the
quality ^nn+nom+++=quality
in ^in++++=in
a ^at++++=a
youngster ^nn+nom+++=youngster.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
picked ^vbd+++xvbnx+=picked
up ^rp++++=up
his ^pp$+pp3+++=his
mitt ^nn+++??+=mitt
and ^cc++++=and
took ^vbd+++xvbn+=took
his ^pp$+pp3+++=his
position ^nn+nom+++=position
at ^rb++++=at
first ^rb"++++=first
with ^in++++=with
a ^at++++=a
gruff ^jj+atrb+++=gruff
word ^nn++++=word
to ^in++++=to
his ^pp$+pp3+++=his
players ^nns+nom+++=players.
. ^zz++++=EXTRAWORD
Rand ^np+++??+=Rand
for ^in++++=for
Chicago ^np++++=Chicago
opened ^vbd+++xvbn+=opened
with ^in++++=with
a ^at++++=a
hit ^nn+++xvbn+=hit,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
bleachers ^nns+nom+++=bleachers,
, ^zz++++=EXTRAWORD
ready ^jj++++=ready
to ^to+jcmp+++=to
strike ^vbi++++=strike
fire ^nn++++=fire,
, ^zz++++=EXTRAWORD
began ^j+++xvbn+=began
to ^to++++=to
cheer ^vbi++++=cheer
and ^cc++++=and
stamp ^nn++++=stamp.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
Mccloskey ^np+++??+=McCloskey,
, ^zz++++=EXTRAWORD
in ^in++++=in
an ^at++++=an
attempt ^nn++++=attempt
to ^to+ncmp+++=to
sacrifice ^vbi++++=sacrifice,
, ^zz++++=EXTRAWORD
beat ^j+++xvbn+=beat
out ^rp+pl+++=out
his ^pp$+pp3+++=his
bunt ^jj+++xvbn+=bunt
the ^ati++++=the
crowd ^nn++++=crowd
roared ^vbd+++xvbn+=roared.
. ^zz++++=EXTRAWORD
Rand ^np+++??+=Rand,
, ^zz++++=EXTRAWORD
eing ^jj+++xvbg+=eing
slow ^jj++++=slow
on ^in++++=on
his ^pp$+pp3+++=his
feet ^nns++++=feet,
, ^zz++++=EXTRAWORD
had ^vb+hv+vrb++=had
not ^xnot++not++=not
attempted ^vb+++xvbn+=attempted
to ^to+vcmp+++=to
make ^vbi++++=make
third ^od++++=third
on ^rp++++=on
the ^ati++++=the
play ^nn++++=play.
. ^zz++++=EXTRAWORD
Hutchinson ^np++++=Hutchinson
sacrificed ^vbd+++xvbn+=sacrificed,
, ^zz++++=EXTRAWORD
neatly ^rb++++=neatly
advancing ^vbg+++xvbg+=advancing
the ^ati++++=the
runners ^nns+nom+++=runners.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
bleachers ^nns+nom+++=bleachers
played ^vbd+++xvbn+=played
the ^ati++++=the
long ^rb++++=long
rolling ^vbg+nom++xvbg+=rolling
drum ^nn++++=drum
of ^in++++=of
clattering ^xvbg+++xvbg+=clattering
feet ^nns++++=feet
with ^in++++=with
shrill ^jj+atrb+++=shrill
whistling ^jj+atrb+++=whistling
accompaniment ^nn+nom+++=accompaniment.
. ^zz++++=EXTRAWORD
Brewster ^np+nom++??+=Brewster
batted ^vbd+++xvbn+=batted
a ^at++++=a
wicked ^jj+atrb+++=wicked
ground ^nn++++=ground
ball ^nn++++=ball
to ^in++++=to
Blandy ^np+++??+=Blandy.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
dove ^nn++++=dove
into ^in++++=into
the ^ati++++=the
dust ^nn++++=dust,
, ^zz++++=EXTRAWORD
came ^j+++xvbn+=came
up ^rb+phrv+++=up
with ^in+ppvb+++=with
the ^ati++++=the
ball ^nn++++=ball,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
feinting ^nvbg+++xvbg+=feinting
to ^to++++=to
throw ^vbi++++=throw
home ^nr++++=home
he ^pp3a+pp3+++=he
wheeled ^vbd+++xvbnx+=wheeled
and ^cc+phrs+++=and
shot ^vbd+++xvbn+=shot
the ^ati++++=the
ball ^nn++++=ball
to ^in++++=to
Cogswell ^np+++??+=Cogswell,
, ^zz++++=EXTRAWORD
who ^whp+rel+obj++=who
in ^in++++=in
turn ^nn++++=turn
shot ^vbd+++xvbn+=shot
it ^pp3+it+++=it
to ^in++++=to
the ^ati++++=the
plate ^nn++++=plate
to ^in++++=to
head ^nn++++=head
Rand ^np+++??+=Rand.
. ^zz++++=EXTRAWORD
Runner ^nn++++=Runner
and ^cc++++=and
ball ^nn++++=ball
got ^vbd+++xvbn+=got
there ^rn+pl+++=there
apparently ^rb++++=apparently
together ^nn+nom+++=together,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Umpire ^np+++??+=Umpire
Mcclung ^np++++=McClung's
's ^$++++=EXTRAWORD
decision ^nn++++=decision
went ^vbd+++xvbn+=went
against ^in+ppvb+++=against
Rand ^np+++??+=Rand.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
fine ^jj+pred+++=fine,
, ^zz++++=EXTRAWORD
fast ^rb++++=fast
work ^nn++++=work,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
how ^wrb+who+++=how
the ^ati++++=the
bleachers ^nns+nom+++=bleachers
stormed ^vprf+++xvbn+=stormed
at ^in++++=at
Mcclung ^np+++??+=McClung!
! ^zz++++=EXTRAWORD
` ^zz++++=``Rob-b-ber!''
` ^zz++++=EXTRAWORD
rob-b-ber! ^nn+++??+=EXTRAWORD
'' ^nn+++??+=EXTRAWORD
Again ^rb+tm+++=Again
the ^ati++++=the
head ^nn++++=head
of ^in++++=of
the ^ati++++=the
Quakers ^nns+nom++??+=Quakers'
' ^zz++++=EXTRAWORD
formidable ^jj+atrb+++=formidable
list ^nn++++=list
was ^vbd+bedz+vrb++=was
up ^rp++++=up.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
knew ^vbd+vprv++xvbnx+=knew
from ^in++++=from
the ^ati++++=the
way ^nn++++=way
that ^tht+rel+obj++=that
Cogswell ^np+++??+=Cogswell
paced ^vbd+++xvbn+=paced
the ^ati++++=the
coaching ^jj+atrb++xvbg+=coaching
box ^nn++++=box
that ^tht+rel+obj++=that
the ^ati++++=the
word ^nn++++=word
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
out ^rp+pl+++=out
to ^to++++=to
look ^vbi++++=look
the ^ati++++=the
Rube ^np+++??+=Rube
over ^in++++=over
seriously ^rb++++=seriously.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
possibilities ^nns+nom+++=possibilities
even ^rb++++=even
in ^in++++=in
rubes ^nns+++??+=rubes.
. ^zz++++=EXTRAWORD
Berne ^np+++??+=Berne
carefully ^rb++++=carefully
stepped ^vbd+++xvbn+=stepped
into ^in++++=into
the ^ati++++=the
batter ^nn++++=batter's
's ^$++++=EXTRAWORD
box ^nn++++=box,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
wanted ^vbd+++xvbnx+=wanted
to ^to+vcmp+++=to
be ^vbi++vrb++=be
certain ^jj+pred+++=certain
to ^to+jcmp+++=to
the ^ati++++=the
breadth ^nn++++=breadth
of ^in++++=of
a ^at++++=a
hair ^nn++++=hair
how ^wrb+who+++=how
close ^nn++++=close
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
to ^in++++=to
the ^ati++++=the
plate ^nn++++=plate.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
there ^rn+pl+++=there
this ^dt+dem+++=this
time ^nn++++=time
to ^to++++=to
watch ^vbi++++=watch
the ^ati++++=the
Rube ^np+++??+=Rube
pitch ^nn++++=pitch,
, ^zz++++=EXTRAWORD
to ^in++++=to
work ^nn++++=work
him ^pp3o+pp3+++=him
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
to ^to++++=to
see ^vbi+vprv+++=see
what ^wdt+who+++=what
was ^vbd+bedz+vrb++=was
what ^wdt+who+++=what.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
crouched ^vbd+++xvbnx+=crouched
low ^jj++++=low,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
would ^md+prd+++=would
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
extremely ^rb+amp+++=extremely
hard ^jj++++=hard
to ^to+jcmp+++=to
guess ^vbi++++=guess
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
up ^in+cmpx+++=up
to ^in"++++=to.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
great ^jj+atrb+++=great
play ^nn++++=play,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
his ^pp$+pp3+++=his
ability ^nn+nom+++=ability
to ^to+ncmp+++=to
dump ^vb++++=dump
the ^ati++++=the
ball ^nn++++=ball
and ^cc++++=and
beat ^vb+++xvbn+=beat
out ^rp+pl+++=out
the ^ati++++=the
throw ^vb++++=throw
to ^to++++=to
first ^od++++=first.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
developed ^vbd+++xvbn+=developed
presently ^rb+cnj+++=presently,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
this ^dt+pdem+++=this
was ^vbd+bedz+vrb++=was
now ^rn+tm+++=now
his ^pp$+pp3+++=his
intention ^nn+nom+++=intention
and ^cc++++=and
that ^tht+vcmp+++=that
the ^ati++++=the
Rube ^np+++??+=Rube
knew ^vbd+vprv++xvbn+=knew
it ^pp3+it+++=it
and ^cc++++=and
pitched ^vbd+++xvbn+=pitched
him ^pp3o+pp3+++=him
the ^ati++++=the
one ^cd1++++=one
ball ^nn++++=ball
which ^whp+rel+subj++=which
is ^vbz+bez+vrb++=is
almost ^rb+hdg+++=almost
impossible ^jj+pred+++=impossible
to ^to+jcmp+++=to
bunt ^vbi++++=bunt--a
-- ^--+clp+++=EXTRAWORD
a ^at++++=EXTRAWORD
high ^jj+atrb+++=high
incurve ^nn+++??+=incurve,
, ^zz++++=EXTRAWORD
over ^in++++=over
the ^ati++++=the
inside ^jjb+atrb+++=inside
corner ^nn++++=corner.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
mistaking ^jj+++xvbg+=mistaking
the ^ati++++=the
Rube ^np++++=Rube's
's ^$++++=EXTRAWORD
magnificent ^jj+atrb+++=magnificent
control ^nn++++=control.
. ^zz++++=EXTRAWORD
True ^jj++++=True
as ^in++++=as
a ^at++++=a
plumb ^nn+++??+=plumb
line ^nn++++=line
he ^pp3a+pp3+++=he
shot ^vbd+++xvbnx+=shot
up ^rp++++=up
the ^ati++++=the
ball ^nn++++=ball--once,
-- ^--+clp+++=EXTRAWORD
once ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
twice ^rb+cnj+++=twice,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Berne ^np+++??+=Berne
fouled ^vbd+++xvbn+=fouled
both ^abx++++=both--two
-- ^--+clp+++=EXTRAWORD
two ^cd++++=EXTRAWORD
strikes ^nns++++=strikes.
. ^zz++++=EXTRAWORD
Grudgingly ^rb++++=Grudgingly
he ^pp3a+pp3+++=he
waited ^vbd+++xvbnx+=waited
on ^in+ppvb+++=on
the ^ati++++=the
next ^ap++++=next,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
over ^in++++=over
the ^ati++++=the
corner ^nn++++=corner,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Berne ^np+++??+=Berne
went ^vbd+++xvbn+=went
out ^rp+pl+++=out
on ^in++++=on
strikes ^nn++++=strikes.
. ^zz++++=EXTRAWORD
The ^ati++++=The
great ^jj+atrb+++=great
crowd ^nn++++=crowd
did ^vbd+dod+vrb++=did
not ^xnot++not++=not,
, ^zz++++=EXTRAWORD
of ^in+emph+++=of
course ^nn+emph"+++=course,
, ^zz++++=EXTRAWORD
grasp ^nn++++=grasp
the ^ati++++=the
finesse ^nn+nom+++=finesse
of ^in++++=of
the ^ati++++=the
play ^nn++++=play,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Berne ^np+++??+=Berne
had ^vbd+hvd+aux++=had
struck ^vprf+++xvbnx+=struck
out ^rp+pl+++=out
-- ^--+clp+++=--that
that ^dt+pdem+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
enough ^qlp++++=enough
for ^in++++=for
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Callopy ^np+++??+=Callopy,
, ^zz++++=EXTRAWORD
the ^ati++++=the
famous ^jj++++=famous
spiker ^jjr++++=spiker,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
put ^vprf+++xvbnx+=put
many ^ap++++=many
a ^at++++=a
player ^nn++++=player
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
game ^nn++++=game
for ^in++++=for
weeks ^nns++++=weeks
at ^in++++=at
a ^at++++=a
time ^nn++++=time,
, ^zz++++=EXTRAWORD
strode ^j+++xvbn+=strode
into ^in++++=into
the ^ati++++=the
batter ^nn++++=batter's
's ^$++++=EXTRAWORD
place ^nn++++=place,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
at ^in++++=at
the ^ati++++=the
moment ^nn++++=moment
making ^vwbg+++xvbg+=making
any ^dti++++=any
funny ^jj+atrb+++=funny
remarks ^nns++++=remarks.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Rube ^np+++??+=Rube
delivered ^vwbn+++xvbn+=delivered
a ^at++++=a
ball ^nn++++=ball
that ^tht+rel+++=that
all ^abn++++=all
but ^cc++++=but
hit ^nn+++xvbn+=hit
Callopy ^np+++??+=Callopy
fair ^jj++++=fair
on ^in++++=on
the ^ati++++=the
head ^nn++++=head.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
the ^ati++++=the
second ^od++++=second
narrow ^jj++++=narrow
escape ^vb++++=escape
for ^in++++=for
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
roar ^nn++++=roar
he ^pp3a+pp3+++=he
let ^vbd+++xvbnx+=let
out ^rb+phrv+++=out
showed ^vbd+vprv++xvbn+=showed
how ^wrb+who+whcl++=how
he ^pp3a+pp3+++=he
resented ^vbd+++xvbnx+=resented
being ^xvbg+++xvbg+=being
threatened ^vwbn+++xvbn+=threatened
with ^in++++=with
a ^rb++++=a
little ^rb"++++=little
of ^in++++=of
his ^pp$+pp3+++=his
own ^ap++++=own
medicine ^nn++++=medicine.
. ^zz++++=EXTRAWORD
As ^ql++++=As
might ^md+pos+++=might
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
expected ^vpsv++agls+xvbnx+=expected,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
very ^ql+amp+++=very
likely ^jj++++=likely
as ^in++++=as
the ^ati++++=the
Rube ^np+++??+=Rube
intended ^vwbn+vsua++xvbn+=intended,
, ^zz++++=EXTRAWORD
Callopy ^np+++??+=Callopy
hit ^vbd+++xvbn+=hit
the ^ati++++=the
next ^ap++++=next
ball ^nn++++=ball,
, ^zz++++=EXTRAWORD
a ^at++++=a
sweeping ^jj+atrb++xvbg+=sweeping
curve ^nn++++=curve,
, ^zz++++=EXTRAWORD
up ^rp++++=up
over ^in++++=over
the ^ati++++=the
infield ^nn+++??+=infield.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
trying ^vbg+++xvbgx+=trying
to ^to+vcmp+++=to
see ^vbi+vprv+++=see
all ^abn++++=all
the ^ati++++=the
intricate ^jj+atrb+++=intricate
details ^nns++++=details
of ^in++++=of
the ^ati++++=the
motive ^nn++++=motive
and ^cc++++=and
action ^nn++++=action
on ^in++++=on
the ^ati++++=the
field ^nn++++=field,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
easy ^jj++++=easy
to ^to+jcmp+++=to
watch ^vbi++++=watch
several ^ap++++=several
players ^nns+nom+++=players
at ^rb++++=at
once ^rb"+tm+++=once.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
while ^cs+sub+++=while
Berne ^np+++??+=Berne
and ^cc++++=and
Callopy ^np+++??+=Callopy
were ^vbd+bed+aux++=were
having ^vbg+hvg++xvbg+=having
their ^pp$+pp3+++=their
troubles ^nns++++=troubles
with ^in++++=with
the ^ati++++=the
Rube ^np+++??+=Rube,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
kept ^vbd+++xvbnx+=kept
the ^ati++++=the
tail ^nn++++=tail
of ^in++++=of
my ^pp$+pp1+++=my
eye ^nn++++=eye
on ^in++++=on
Cogswell ^np+++??+=Cogswell.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
prowling ^jj+pred+++=prowling
up ^rp++++=up
and ^cc++++=and
down ^in++++=down
the ^ati++++=the
thirdbase ^nn+++??+=thirdbase
line ^nn++++=line.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
missing ^vbg+++xvbgx+=missing
no ^at++++=no
signs ^nns++++=signs,
, ^zz++++=EXTRAWORD
no ^at++++=no
indications ^nns+nom+++=indications,
, ^zz++++=EXTRAWORD
no ^at++++=no
probabilities ^nns+nom+++=probabilities,
, ^zz++++=EXTRAWORD
no ^at++++=no
possibilities ^nns+nom+++=possibilities.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
in ^in++++=in
doubt ^nn++++=doubt.
. ^zz++++=EXTRAWORD
Like ^in++++=Like
a ^at++++=a
hawk ^nn+++??+=hawk
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
watching ^vbg+++xvbgx+=watching
the ^ati++++=the
Rube ^np+++??+=Rube,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
as ^rb++++=as
well ^rb+cnj+++=well,
, ^zz++++=EXTRAWORD
the ^ati++++=the
crafty ^jj+atrb+++=crafty
batters ^nns+nom+++=batters.
. ^zz++++=EXTRAWORD
The ^ati++++=The
inning ^jj+++xvbg+=inning
might ^md+pos+++=might
not ^xnot++not++=not
tell ^vb++++=tell
the ^ati++++=the
truth ^nn++++=truth
as ^in++++=as
to ^in++++=to
the ^ati++++=the
Rube ^np++++=Rube's
's ^$++++=EXTRAWORD
luck ^nn++++=luck,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
it ^pp3+it+++=it
would ^md+prd+++=would
test ^vb++++=test
his ^pp$+pp3+++=his
control ^nn++++=control.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Rube ^np++++=Rube's
's ^$++++=EXTRAWORD
speed ^nn++++=speed
and ^cc++++=and
curves ^nns++++=curves,
, ^zz++++=EXTRAWORD
without ^in++++=without
any ^dti++++=any
head ^jjb+atrb+++=head
work ^nn++++=work,
, ^zz++++=EXTRAWORD
would ^md+prd+++=would
have ^vb+hv+aux++=have
made ^vprf+++xvbnx+=made
him ^pp3o+pp3+++=him
a ^at++++=a
pitcher ^nn++++=pitcher
of ^in++++=of
no ^at++++=no
mean ^jj+atrb+++=mean
ability ^nn+nom+++=ability,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
was ^vbd+bedz+vrb++=was
this ^dt+dem+++=this
remarkable ^jj++++=remarkable
placing ^jj+++xvbg+=placing
of ^in++++=of
balls ^nns++++=balls
just ^rb+emph+++=just
accident ^nn++++=accident?
? ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
was ^vbd+bedz+vrb++=was
the ^ati++++=the
question ^nn+nom+++=question.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
Berne ^np+++??+=Berne
walked ^vbd+++xvbn+=walked
to ^in++++=to
the ^ati++++=the
bench ^nn++++=bench
I ^pp1a+pp1+++=I
distinctly ^rb++++=distinctly
heard ^vbd+vprv+tht0+xvbn+=heard
him ^pp3o+pp3+++=him
say ^vb+vpub+++=say:
: ^zz++++=EXTRAWORD
` ^zz++++=``Come
` ^zz++++=EXTRAWORD
come ^vprf+++xvbn+=EXTRAWORD
out ^rb+phrv+++=out
of ^in+ppvb+++=of
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
dubs ^nns+++??+=dubs.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
say ^vb+vpub+tht0++=say
you ^pp2+pp2+++=you
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
work ^nn++++=work
him ^pp3o+pp3+++=him
or ^cc++++=or
wait ^nn++++=wait
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He's
's ^vbz+bez+vrb++0=EXTRAWORD
peggin ^nn+++??+=peggin'
' ^zz++++=EXTRAWORD
them ^pp3o+pp3+++0='em
out ^rp+pl+++=out
of ^in++++=of
a ^at++++=a
gun! ^nn+++??+=gun!''
'' ^nn+++??+=EXTRAWORD
Several ^ap++++=Several
of ^in++++=of
the ^ati++++=the
Quakers ^nns+nom++??+=Quakers
were ^vbd+bed+aux++=were
standing ^vbg+++xvbgx+=standing
out ^rp+pl+++=out
from ^in++++=from
the ^ati++++=the
bench ^nn++++=bench,
, ^zz++++=EXTRAWORD
all ^abn++++=all
intent ^jj++++=intent
on ^in++++=on
the ^ati++++=the
Rube ^np+++??+=Rube.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
stirred ^vprf+++xvbnx+=stirred
them ^pp3o+pp3+++=them
up ^rp++++=up.
. ^zz++++=EXTRAWORD
First ^od++++=First
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
humor ^nn++++=humor;
; ^zz++++=EXTRAWORD
then ^rn+tm+++=then
ridicule ^nn++++=ridicule,
, ^zz++++=EXTRAWORD
curiosity ^nn+nom+++=curiosity,
, ^zz++++=EXTRAWORD
suspicion ^nn++++=suspicion,
, ^zz++++=EXTRAWORD
doubt ^nn++++=doubt.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
I ^pp1a+pp1+++=I
knew ^vbd+vprv+tht0+xvbnx+=knew
it ^pp3+it+++=it
would ^md+prd+++=would
grow ^vb++++=grow
to ^to++++=to
wonder ^vbi++++=wonder
and ^cc++++=and
certainty ^nn++++=certainty,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
fierce ^jj+atrb+++=fierce
attack ^nn++++=attack
from ^in++++=from
both ^abx++++=both
tongues ^nns++++=tongues
and ^cc++++=and
bats ^nns++++=bats,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
lastly ^rb++++=lastly--for
-- ^--+clp+++=EXTRAWORD
for ^in++++=EXTRAWORD
ball ^nn++++=ball
players ^nns+nom+++=players
are ^vb+ber+vrb++=are
generous ^jj+pred+++=generous--unstinted
-- ^--+clp+++=EXTRAWORD
unstinted ^jj+atrb++xvbn+=EXTRAWORD
admiration ^nn+nom+++=admiration.
. ^zz++++=EXTRAWORD
Somehow ^rb+cnj+++=Somehow,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
only ^rb+down+++=only
the ^ati++++=the
first ^rb++++=first
climaxes ^nns+++??+=climaxes
of ^in++++=of
a ^at++++=a
game ^nn++++=game
but ^cc++++=but
the ^ati++++=the
decisions ^nns++++=decisions,
, ^zz++++=EXTRAWORD
the ^ati++++=the
convictions ^nns+nom+++=convictions,
, ^zz++++=EXTRAWORD
the ^ati++++=the
reputations ^nns+nom+++=reputations
of ^in++++=of
pitchers ^nns+nom+++=pitchers
and ^cc++++=and
fielders ^nns+nom+++=fielders
evolve ^vb++++=evolve
around ^in++++=around
the ^ati++++=the
great ^jj++++=great
hitter ^jjr++++=hitter.
. ^zz++++=EXTRAWORD
Plain ^nn++++=Plain
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
that ^tht+vcmp+++=that
the ^ati++++=the
vast ^jj+atrb+++=vast
throng ^nn++++=throng
of ^in++++=of
spectators ^nns++++=spectators,
, ^zz++++=EXTRAWORD
eager ^jj++++=eager
to ^to+jcmp+++=to
believe ^vbi+vprv+++=believe
in ^in++++=in
a ^at++++=a
new ^nn++++=new
find ^vb+vprv+++=find,
, ^zz++++=EXTRAWORD
wild ^jj++++=wild
to ^to++++=to
welcome ^vbi++++=welcome
a ^at++++=a
new ^jj+atrb+++=new
star ^nn++++=star,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
loath ^jj++++=loath
to ^to+jcmp+++=to
trust ^vb++++=trust
to ^to+vcmp+++=to
their ^pp$+pp3+++=their
own ^ap++++=own
impulsive ^jj+atrb+++=impulsive
judgments ^nns+nom+++=judgments,
, ^zz++++=EXTRAWORD
held ^j+++xvbn+=held
themselves ^ppls+pp3+++=themselves
in ^in++++=in
