Two ^cd++++=Two
as ^ql++++=as
my ^pp$+pp1+++=my
great ^jj+atrb+++=great
love ^nn++++=love
and ^cc++++=and
you ^pp2+pp2+++=you
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
doubt ^vb++++=doubt
that ^tht+vcmp+++=that,
, ^zz++++=EXTRAWORD
Will ^md+prd+++=Will,
, ^zz++++=EXTRAWORD
do ^vb+do+vrb++=do
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
That ^dt+dem+++=That
soft ^jj+atrb+++=soft
voice ^nn++++=voice,
, ^zz++++=EXTRAWORD
the ^ati++++=the
warmth ^nn++++=warmth
and ^cc++++=and
fragrance ^nn+nom+++=fragrance
of ^in++++=of
her ^pp$+pp3+++=her
person ^nn++++=person
stole ^vbd+++xvbn+=stole
through ^in++++=through
his ^pp$+pp3+++=his
chill ^nn++++=chill,
, ^zz++++=EXTRAWORD
empty ^jj+atrb+++=empty
veins ^nns++++=veins
like ^in++++=like
a ^at++++=a
gentle ^jj+atrb+++=gentle
stimulant ^nn+nom+++=stimulant.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
felt ^vbd+vprv++xvbnx+=felt
as ^cs+sub+++=as
though ^cs+sub+++=though
all ^abn++++=all
his ^pp$+pp3+++=his
strength ^nn++++=strength
were ^vbd+bed+aux++=were
leaving ^vbg+++xvbgx+=leaving
him ^pp3o+pp3+++=him
and ^cc++++=and
even ^rb++++=even
consciousness ^nns+nom+++=consciousness.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
held ^vbd+vprv++xvbnx+=held
fast ^rb++++=fast
to ^in++++=to
her ^pp$+pp3+++=her
and ^cc++++=and
bowed ^vbd+++xvbn+=bowed
his ^pp$+pp3+++=his
head ^jjb++++=head
on ^in++++=on
her ^pp$+pp3+++=her
strong ^jj+atrb+++=strong
shoulder ^nn+nom+++=shoulder,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
groaned ^vbd+++xvbn+=groaned
aloud ^rb++++=aloud.
. ^zz++++=EXTRAWORD
" ^zz++++="O,
o ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
mother ^nn++++=mother,
, ^zz++++=EXTRAWORD
life ^nn++++=life
is ^vbz+bez+vrb++=is
hard ^jj+pred+++=hard,
, ^zz++++=EXTRAWORD
hard ^jj++++=hard!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
said ^vbd+vpub+tht0+xvbnx+=said
nothing ^pn++++=nothing,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
held ^vbd+vprv++xvbn+=held
him ^pp3o+pp3+++=him
closer ^rbr++++=closer.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
O ^zz++++=O,
, ^zz++++=EXTRAWORD
the ^ati++++=the
strength ^nn++++=strength
of ^in++++=of
those ^dt+dem+++=those
white ^jj+atrb+++=white
arms ^nns++++=arms
that ^tht+rel+subj++=that
held ^vprf+++xvbn+=held
him ^pp3o+pp3+++=him!
! ^zz++++=EXTRAWORD
O ^zz++++=O,
, ^zz++++=EXTRAWORD
the ^ati++++=the
assurance ^nn+nom+++=assurance
of ^in++++=of
safety ^nn++++=safety
in ^cs+sub+++=in
that ^cs"++++=that
warm ^jj+atrb+++=warm
bosom ^nn++++=bosom
that ^tht+rel+++=that
rose ^nn+++xvbn+=rose
and ^cc++++=and
fell ^nn+++xvbn+=fell
under ^in++++=under
his ^pp$+pp3+++=his
cheek ^nn++++=cheek!
! ^zz++++=EXTRAWORD
For ^in++++=For
a ^at++++=a
moment ^nn++++=moment
they ^pp3a+pp3+++=they
stood ^vbd+++xvbnx+=stood
so ^ql++++=so,
, ^zz++++=EXTRAWORD
silently ^rb++++=silently.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
they ^pp3a+pp3+++=they
heard ^vbd+vprv++xvbnx+=heard
a ^at++++=a
heavy ^jj+atrb+++=heavy
step ^nn++++=step
upon ^in++++=upon
the ^ati++++=the
stair ^nn++++=stair.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
led ^vbd+++xvbnx+=led
him ^pp3o+pp3+++=him
to ^in++++=to
a ^at++++=a
chair ^nn++++=chair
and ^cc++++=and
went ^vbd+++xvbn+=went
out ^rp+pl+++=out
and ^cc++++=and
closed ^vbd+++xvbn+=closed
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
top ^nn++++=top
of ^in++++=of
the ^ati++++=the
staircase ^nn++++=staircase
she ^pp3a+pp3+++=she
met ^vbd+++xvbnx+=met
a ^at++++=a
tall ^jj++++=tall,
, ^zz++++=EXTRAWORD
broad ^jj++++=broad-shouldered
- ^zz++++=EXTRAWORD
shouldered ^vbd+++xvbn+=EXTRAWORD
man ^nn++++=man,
, ^zz++++=EXTRAWORD
with ^in++++=with
iron ^nn++++=iron
gray ^np++++=gray
hair ^nn++++=hair,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
face ^nn++++=face
alert ^nn++++=alert
and ^cc++++=and
stem ^nn++++=stem.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
eyes ^nns++++=eyes
were ^vbd+bed+aux++=were
shining ^vbg+++xvbgx+=shining
and ^cc++++=and
her ^pp$+pp3+++=her
cheeks ^nns++++=cheeks
on ^in++++=on
fire ^nn++++=fire,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
whole ^jj+atrb+++=whole
face ^nn++++=face
was ^vbd+bedz+vrb++=was
one ^cd1++++=one
expression ^nn++++=expression
of ^in++++=of
intense ^jj+atrb+++=intense
determination ^nn+nom+++=determination.
. ^zz++++=EXTRAWORD
" ^zz++++="James,
james ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
William ^np++++=William
in ^in++++=in
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
come ^vprf+++xvbn+=come
home ^nr++++=home.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
must ^md+nec+++=must
keep ^vb++++=keep
him ^pp3o+pp3+++=him
at ^in++++=at
any ^dti++++=any
cost ^nn++++=cost.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
he ^pp3a+pp3+++=he
goes ^vbz++++=goes
this ^dt+dem+++=this
time ^nn++++=time,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
go ^vb++++=go
with ^in++++=with
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
O ^zz++++=O,
, ^zz++++=EXTRAWORD
James ^np++++=James,
, ^zz++++=EXTRAWORD
be ^vb+be+vrb++=be
easy ^jj+pred+++=easy
with ^in++++=with
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
has ^vbz+hvz+aux++=has
suffered ^vprf+++xvbnx+=suffered
so ^ql++++=so."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
broke ^vbd+++xvbnx+=broke
from ^in++++=from
a ^at++++=a
command ^nn++++=command
to ^in++++=to
an ^at++++=an
entreaty ^nn++++=entreaty,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
laid ^xvbn+++xvbn+=laid
her ^pp$+pp3+++=her
hand ^nn++++=hand
on ^in++++=on
his ^pp$+pp3+++=his
shoulder ^nn+nom+++=shoulder.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
questioningly ^jj++++=questioningly
at ^rb++++=at
her ^pp3o+pp3+++=her
a ^at++++=a
moment ^nn++++=moment,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
went ^vbd+++xvbn+=went
in ^in++++=in
the ^ati++++=the
room ^nn++++=room
and ^cc++++=and
quietly ^rb++++=quietly
shut ^vb+++xvbn+=shut
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
stood ^vbd+++xvbnx+=stood
leaning ^vbg+++xvbg+=leaning
against ^in++++=against
the ^ati++++=the
wall ^nn++++=wall,
, ^zz++++=EXTRAWORD
clasping ^vbg+++xvbg+=clasping
her ^pp$+pp3+++=her
temples ^nns++++=temples
with ^in++++=with
her ^pp$+pp3+++=her
hands ^nns++++=hands
and ^cc++++=and
listening ^nvbg+++xvbg+=listening
to ^in++++=to
the ^ati++++=the
low ^jj+atrb+++=low
indistinct ^nn+++??+=indistinct
sound ^jj++++=sound
of ^in++++=of
the ^ati++++=the
voices ^nns++++=voices
within ^in+strn+++=within.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
own ^ap++++=own
lips ^nns++++=lips
moved ^vbd+++xvbn+=moved
silently ^rb++++=silently.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
waited ^vbd+++xvbnx+=waited
a ^at++++=a
long ^jj+atrb+++=long
time ^nn++++=time,
, ^zz++++=EXTRAWORD
scarcely ^rb+down+++=scarcely
breathing ^nvbg+++xvbg+=breathing.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
the ^ati++++=the
door ^nn++++=door
opened ^vbd+++xvbn+=opened,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
her ^pp$+pp3+++=her
husband ^nn++++=husband
came ^vbd+++xvbn+=came
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
stopped ^vbd+++xvbnx+=stopped
to ^to++++=to
say ^vbi+vpub+++=say
in ^in++++=in
a ^at++++=a
shaken ^jj+atrb++xvbn+=shaken
voice ^nn++++=voice,
, ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
go ^vb++++=go
to ^in++++=to
him ^pp3o+pp3+++=him
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
will ^md+prd+++=will
stay ^vb++++=stay.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
go ^vb++++=go
to ^in++++=to
my ^pp$+pp1+++=my
room ^nn++++=room.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
see ^vb+vprv+++=see
him ^pp3o+pp3+++=him
again ^rb+tm+++=again
in ^in++++=in
the ^ati++++=the
morning ^nn++++=morning."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
put ^vbd+++xvbnx+=put
her ^pp$+pp3+++=her
arm ^vb++++=arm
about ^in++++=about
his ^pp$+pp3+++=his
neck ^nn++++=neck,
, ^zz++++=EXTRAWORD
" ^zz++++="O,
o ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
James ^np++++=James,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
thank ^vb++++=thank
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
thank ^vb++++=thank
you ^pp2+pp2+++=you!
! ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
is ^vbz+bez+vrb++=is
the ^ati++++=the
night ^nn++++=night
he ^pp3a+pp3+++=he
came ^vbd+++xvbnx+=came
so ^ql++++=so
long ^rb++++=long
ago ^rb+cnj+++=ago,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
remember ^nn+nom+++=remember?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
gave ^vbd+++xvbnx+=gave
him ^pp3o+pp3+++=him
to ^in++++=to
you ^pp2+pp2+++=you
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
now ^rn+tm+++=now
you ^pp2+pp2+++=you
give ^vb++++=give
him ^pp3o+pp3+++=him
back ^jjb++++=back
to ^in++++=to
me ^pp1o+pp1+++=me!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Don't,
do ^vb+do+vrb++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
, ^zz++++=EXTRAWORD
Helen ^np++++=Helen,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
muttered ^vbd+++xvbnx+=muttered.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
is ^vbz+bez+vrb++=is
my ^pp$+pp1+++=my
son ^nn++++=son,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
never ^rb++splt++=never
forgotten ^vprf++tht0+xvbnx+=forgotten
that ^tht+vcmp+++=that.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
failed ^vbd+++xvbnx+=failed
with ^in++++=with
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
like ^vb++++=like
to ^to+vcmp+++=to
fail ^vbi++++=fail,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
cuts ^vbz++++=cuts
my ^pp$+pp1+++=my
pride ^nn++++=pride.
. ^zz++++=EXTRAWORD
Take ^vb++++=Take
him ^pp3o+pp3+++=him
and ^cc++++=and
make ^vb++++=make
a ^at++++=a
man ^nn++++=man
of ^in++++=of
him ^pp3o+pp3+++=him."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
passed ^vbd+++xvbnx+=passed
on ^rb+phrv+++=on
down ^rp++++=down
the ^ati++++=the
hall ^nn++++=hall.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
flew ^vbd+++xvbnx+=flew
into ^in++++=into
the ^ati++++=the
room ^nn++++=room
where ^wrb+who+++=where
the ^ati++++=the
young ^jj+atrb+++=young
man ^nn++++=man
sat ^vbd+++xvbn+=sat
with ^in++++=with
his ^pp$+pp3+++=his
head ^jjb++++=head
bowed ^jj+++xvbn+=bowed
upon ^in++++=upon
his ^pp$+pp3+++=his
knee ^nn++++=knee.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
dropped ^vbd+++xvbnx+=dropped
upon ^in++++=upon
her ^pp$+pp3+++=her
knees ^nns++++=knees
beside ^in+pl+++=beside
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Ah ^uh++++=Ah,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
good ^jj++++=good
to ^to+jcmp+++=to
him ^pp3o+pp3+++=him
to ^to++++=to
feel ^vbi+vprv+++=feel
those ^dt+dem+++=those
arms ^nns++++=arms
again ^rb+tm+++=again!
! ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
is ^vbz+bez+vrb++=is
so ^ql+emph+++=so
glad ^jj++++=glad,
, ^zz++++=EXTRAWORD
Willie ^np++++=Willie,
, ^zz++++=EXTRAWORD
so ^ql+emph+++=so
glad ^jj++++=glad!
! ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
may ^md+pos+++=may
not ^xnot++not++=not
show ^vb+vprv+++=show
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
as ^ql++++=as
happy ^jj++++=happy
as ^ql++++=as
I ^pp1a+pp1+++=I.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
never ^rb++++=never
was ^vbd+bedz+vrb++=was
demonstrative ^jj+pred+++=demonstrative
with ^in++++=with
either ^dtx++++=either
of ^in++++=of
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+++=know."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="O,
o ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
God ^nn++++=God,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
good ^jj+pred+++=good
enough ^dt++++=enough,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
groaned ^vbd+++xvbn+=groaned
the ^ati++++=the
man ^nn++++=man.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
told ^vbd+vpub++xvbnx+=told
him ^pp3o+pp3+++=him
everything ^pn++++=everything,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
good ^jj+pred+++=good
enough ^dt++++=enough.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
see ^vb+vprv+++=see
how ^wrb+who+whcl++=how
either ^dtx++++=either
of ^in++++=of
you ^pp2+pp2+++=you
can ^md+pos+++=can
look ^vb++++=look
at ^rb++++=at
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
speak ^vb++++=speak
to ^in++++=to
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
touch ^nn++++=touch
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
shivered ^vbd+++xvbnx+=shivered
under ^in++++=under
her ^pp$+pp3+++=her
clasp ^nn++++=clasp
again ^rb+tm+++=again
as ^ql++++=as
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
had ^vb+hv+aux++=had
first ^rb++splt++=first
touched ^vprf+++xvbnx+=touched
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
tried ^vbd+++xvbn+=tried
weakly ^rb++++=weakly
to ^to++++=to
throw ^vbi++++=throw
her ^pp$+pp3+++=her
off ^rp+pl+++=off.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
she ^pp3a+pp3+++=she
whispered ^vbd+vpub++xvbnx+=whispered
softly ^rb+cnj+++=softly,
, ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
my ^pp$+pp1+++=my
right ^nn++++=right,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
son ^nn++++=son."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Presently ^rb+cnj+++=Presently,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
calmer ^jjr+pred+++=calmer,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
rose ^vbd+++xvbnx+=rose.
. ^zz++++=EXTRAWORD
" ^zz++++="Now,
now ^rn+tm+++=EXTRAWORD
, ^zz++++=EXTRAWORD
come ^vprf+++xvbn+=come
with ^in++++=with
me ^pp1o+pp1+++=me
into ^in++++=into
the ^ati++++=the
library ^nn+nom+++=library,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
will ^md+prd+++=will
have ^vb+hv+vrb++=have
your ^pp$+pp2+++=your
dinner ^nn++++=dinner
brought ^vbd+++xvbn+=brought
there ^rn+pl+++=there."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
As ^ql++++=As
they ^pp3a+pp3+++=they
went ^vbd+++xvbnx+=went
downstairs ^jjb++++=downstairs
she ^pp3a+pp3+++=she
remarked ^vbd+vpub++xvbnx+=remarked
apologetically ^rb+cnj+++=apologetically,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=will
not ^xnot++not++=not
call ^vb++++=call
Ellen ^np++++=Ellen
tonight ^nr+tm+++=tonight;
; ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
has ^vbz+hvz+vrb++=has
a ^at++++=a
number ^nn++++=number
of ^in++++=of
guests ^nns++++=guests
to ^to++++=to
attend ^vbi++++=attend
to ^in+strn+++=to.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
is ^vbz+bez+vrb++=is
a ^at++++=a
big ^jj+atrb+++=big
girl ^nn++++=girl
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+++=know,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
came ^vbd+++xvbn+=came
out ^rp+pl+++=out
last ^jj+atrb+++=last
winter ^nn++++=winter.
. ^zz++++=EXTRAWORD
Besides ^rb++++=Besides,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
want ^vb++++=want
you ^pp2+pp2+++=you
all ^rb++++=all
to ^in++++=to
myself ^ppl+pp1+++=myself
tonight ^nr+tm+++=tonight."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
dinner ^nn++++=dinner
came ^vbd+++xvbn+=came,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
came ^vbd+++xvbn+=came
very ^ql+amp+++=very
soon ^rb+cnj+++=soon,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
fell ^vbd+++xvbnx+=fell
upon ^in++++=upon
it ^pp3+it+++=it
savagely ^rb++++=savagely.
. ^zz++++=EXTRAWORD
As ^ql++++=As
he ^pp3a+pp3+++=he
ate ^vbd+++xvbnx+=ate
she ^pp3a+pp3+++=she
told ^vbd+vpub++xvbnx+=told
him ^pp3o+pp3+++=him
all ^abn++++=all
that ^dt+pdem+++=that
had ^vbd+hvd+aux++=had
transpired ^vprf+++xvbnx+=transpired
during ^in++++=during
the ^ati++++=the
years ^nns++++=years
of ^in++++=of
his ^pp$+pp3+++=his
absence ^nn+nom+++=absence,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
how ^wrb+who+++=how
his ^pp$+pp3+++=his
father ^nn++++=father's
's ^$++++=EXTRAWORD
business ^nns+nom+++=business
had ^vbd+hvd+aux++=had
brought ^vprf+++xvbnx+=brought
them ^pp3o+pp3+++=them
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
glad ^jj+pred+++=glad
when ^wrb+who+++=when
we ^pp1a+pp1+++=we
came ^vbd+++xvbn+=came.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
you ^pp2+pp2+++=you
would ^md+prd+++=would
drift ^vb++++=drift
West ^np+pl+++=West.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
seemed ^vbd+seem++xvbnx+=seemed
a ^at++++=a
good ^jj+atrb+++=good
deal ^nn++++=deal
nearer ^in+cmpx+++=nearer
to ^in"++++=to
you ^pp2+pp2+++=you
here ^rn+pl+++=here."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
gentle ^jj+atrb+++=gentle
unobtrusive ^jj+atrb+++=unobtrusive
sadness ^nns+nom+++=sadness
in ^in++++=in
her ^pp$+pp3+++=her
tone ^nn++++=tone
that ^tht+rel+subj++=that
was ^vbd+bedz+vrb++=was
too ^ql++++=too
soft ^jj++++=soft
for ^in++++=for
a ^at++++=a
reproach ^nn++++=reproach.
. ^zz++++=EXTRAWORD
" ^zz++++="Have
have ^vb+hv+vrb++=EXTRAWORD
you ^pp2+pp2+++=you
everything ^pn++++=everything
you ^pp2+pp2+++=you
want ^vb++++=want?
? ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
a ^at++++=a
comfort ^nn++++=comfort
to ^to++++=to
see ^vbi+vprv+tht0++=see
you ^pp2+pp2+++=you
eat ^vb++++=eat."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
smiled ^vbd+++xvbnx+=smiled
grimly ^rb+cnj+++=grimly,
, ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
certainly ^rb++++=certainly
a ^at++++=a
comfort ^nn++++=comfort
to ^in++++=to
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
not ^xnot++not++=not
indulged ^vprf+++xvbn+=indulged
in ^in++++=in
this ^dt+dem+++=this
frivolous ^jj+atrb+++=frivolous
habit ^nn++++=habit
for ^in++++=for
some ^dti++++=some
thirty ^cd++++=thirty-five
- ^zz++++=EXTRAWORD
five ^cd++++=EXTRAWORD
hours ^nns++++=hours."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
caught ^vbd+++xvbnx+=caught
his ^pp$+pp3+++=his
hand ^nn++++=hand
and ^cc++++=and
pressed ^vbd+++xvbn+=pressed
it ^pp3+it+++=it
sharply ^rb+cnj+++=sharply,
, ^zz++++=EXTRAWORD
uttering ^vbg+++xvbg+=uttering
a ^at++++=a
quick ^jj+atrb+++=quick
remonstrance ^nn+nom+++=remonstrance.
. ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+aux++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
say ^vb+vpub+tht0++=say
that ^tht+vcmp+++=that!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
hear ^vb+vprv+tht0++=hear
you ^pp2+pp2+++=you
say ^vb+vpub+++=say
it ^pp3+it+++=it
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
too ^ql++++=too
terrible ^jj++++=terrible!
! ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
boy ^nn++++=boy,
, ^zz++++=EXTRAWORD
food ^nn++++=food
has ^vbz+hvz+aux++=has
choked ^vprf+++xvbnx+=choked
me ^pp1o+pp1+++=me
many ^ap++++=many
a ^at++++=a
time ^nn++++=time
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
thought ^vprf+++xvbnx+=thought
of ^in++++=of
the ^ati++++=the
possibility ^nn+nom+++=possibility
of ^in++++=of
that ^dt+pdem+++=that.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
take ^vb++++=take
the ^ati++++=the
old ^jj+atrb+++=old
lounging ^jj+atrb++xvbg+=lounging
chair ^nn++++=chair
by ^in++++=by
the ^ati++++=the
fire ^nn++++=fire,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
too ^ql++++=too
tired ^jj+++xvbn+=tired
to ^to++++=to
talk ^vbi++++=talk,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
will ^md+prd+++=will
just ^rb+emph+splt++=just
sit ^vb++++=sit
and ^cc++++=and
rest ^nn++++=rest
together ^nn+nom+++=together."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
sank ^vbd+++xvbnx+=sank
into ^in++++=into
the ^ati++++=the
depths ^nns++++=depths
of ^in++++=of
the ^ati++++=the
big ^jj+atrb+++=big
leather ^nn++++=leather
chair ^nn++++=chair
with ^in++++=with
the ^ati++++=the
lions ^nns++++=lions'
' ^zz++++=EXTRAWORD
heads ^nns++++=heads
on ^in++++=on
the ^ati++++=the
arms ^nns++++=arms,
, ^zz++++=EXTRAWORD
