They ^pp3a+pp3+++=They
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
might ^md+pos+++=might
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
M.p ^npt++++=M.P.
. ^zz++++=EXTRAWORD
had ^vb+hv+aux++=had
he ^pp3a+pp3+++=he
chosen ^vbd+++xvbnx+=chosen.
. ^zz++++=EXTRAWORD
" ^zz++++="Dear
dear ^jj++++=EXTRAWORD
me ^pp1o+pp1+++=me!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr
Cowlishaw ^np++++=Cowlishaw
sympathized ^vbd+++xvbn+=sympathized,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
pointing ^vbg+++xvbg+=pointing
more ^rbr++++=more
firmly ^rb++++=firmly
to ^in++++=to
the ^ati++++=the
chair ^nn++++=chair
of ^in++++=of
chairs ^nns++++=chairs,
, ^zz++++=EXTRAWORD
" ^zz++++="Will
will ^md+prd+++=EXTRAWORD
you ^pp2+pp2+++=you
sit ^vb++++=sit
down ^rb+phrv+++=down?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
had ^vb+hv+vrb++=had
them ^pp3o+pp3+++0='em
all ^abn++++=all
picked ^jj+++xvbn+=picked
up ^rp++++=up,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr
Rannoch ^np++++=Rannoch
proceeded ^vbd+++xvbn+=proceeded,
, ^zz++++=EXTRAWORD
ignoring ^nvbg+++xvbg+=ignoring
the ^ati++++=the
suggestion ^nn+nom+++=suggestion.
. ^zz++++=EXTRAWORD
" ^zz++++="Because
because ^cs+cos+++=EXTRAWORD
a ^at++++=a
bit ^nn++++=bit
of ^in++++=of
a ^at++++=a
scheme ^nn++++=scheme
came ^vbd+++xvbn+=came
into ^in+ppvb+++=into
my ^pp$+pp1+++=my
head ^nn++++=head.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
why ^wrb+who+++=why
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
come ^vprf+++xvbn+=come
to ^in++++=to
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
as ^ql++++=as
you ^pp2+pp2+++=you're
're ^vb+ber+aux++0=EXTRAWORD
just ^rb+emph+splt++=just
commencing ^vbg+++xvbgx+=commencing
dentist ^nn+nom+++=dentist.
. ^zz++++=EXTRAWORD
Supposing ^vbg+vprv+tht0+xvbg+=Supposing
you ^pp2+pp2+++=you
put ^vbd+++xvbn+=put
these ^dt+dem+++=these
teeth ^nn++++=teeth
on ^rp++++=on
a ^at++++=a
bit ^nn++++=bit
of ^in++++=of
green ^jj+atrb+++=green
velvet ^nn++++=velvet
in ^in++++=in
the ^ati++++=the
case ^nn++++=case
in ^in++++=in
your ^pp$+pp2+++=your
window ^nn++++=window,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
big ^jj+atrb+++=big
card ^nn++++=card
to ^to++++=to
say ^vbi+vpub+++=say
as ^ql++++=as
they ^pp3a+pp3+++=they're
're ^vb+ber+aux++0=EXTRAWORD
guaranteed ^jj++agls+xvbnx+=guaranteed
to ^to+jcmp+++=to
be ^vbi++vrb++=be
my ^pp$+pp1+++=my
genuine ^jj+atrb+++=genuine
teeth ^nns++++=teeth,
, ^zz++++=EXTRAWORD
knocked ^j+++xvbn+=knocked
out ^rp+pl+++=out
by ^in++++=by
that ^dt+dem+++=that
blighter ^nn+nom+++=blighter
of ^in++++=of
a ^at++++=a
Tottenham ^np++++=Tottenham
half ^abn++++=half-back,
- ^zz++++=EXTRAWORD
back ^jjb++++=EXTRAWORD
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you'll
'll ^md+prd+++0=EXTRAWORD
have ^vb+hv+vrb++=have
such ^abl++++=such
a ^at++++=a
crowd ^nn++++=crowd
as ^ql++++=as
was ^vbd+bedz+aux++=was
never ^rb++splt++=never
seen ^vpsv++agls+xvbnx+=seen
around ^rp++++=around
your ^pp$+pp2+++=your
door ^nn++++=door.
. ^zz++++=EXTRAWORD
All ^abn++++=All
the ^ati++++=the
Five ^cd++++=Five
Towns ^nns++++=Towns'll
'll ^md+prd+++0=EXTRAWORD
come ^vb++++=come
to ^to++++=to
see ^vbi+vprv+++=see
' ^zz++++='em.
em ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It'll
'll ^md+prd+++0=EXTRAWORD
be ^vb+be+vrb++=be
the ^ati++++=the
biggest ^jjt+atrb+++=biggest
advertisement ^nn+nom+++=advertisement
that ^tht+rel+obj++=that
either ^dtx++++=either
you ^pp2+pp2+++=you
or ^cc++++=or
any ^dti++++=any
other ^ap++++=other
dentist ^nn+nom+++=dentist
ever ^rb++++=ever
had ^vb+hv+vrb++=had.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
you ^pp2+pp2+++=you
might ^md+pos+++=might
put ^vb+++xvbn+=put
a ^rb++++=a
little ^rb"++++=little
notice ^nn++++=notice
in ^in++++=in
the ^ati++++=the
Signal ^nn++++=Signal
saying ^vb+++xvbg+=saying
that ^tht+vcmp+++=that
my ^pp$+pp1+++=my
teeth ^nns++++=teeth
are ^vb+ber+vrb++=are
on ^in++++=on
view ^nn++++=view
at ^in++++=at
your ^pp$+pp2+++=your
premises ^nns++++=premises;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it
would ^md+prd+++=would
only ^rb+down+++=only
cost ^nn++++=cost
ye ^pp2+pp2+++=ye
a ^at++++=a
shilling.. ^nn+++??+=shilling....
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
should ^md+nec+++=should
expect ^vb+vprv+tht0++=expect
ye ^pp2+pp2+++=ye
to ^to++++=to
furnish ^vbi++++=furnish
me ^pp1o+pp1+++=me
with ^in++++=with
new ^jj+atrb+++=new
teeth ^nns++++=teeth
for ^in++++=for
nothing ^pn++++=nothing,
, ^zz++++=EXTRAWORD
ye ^pp2+pp2+++=ye
see ^vb+vprv+++=see."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
In ^in++++=In
his ^pp$+pp3+++=his
travels ^nns++++=travels
throughout ^in++++=throughout
England ^np++++=England
Mr ^npt++++=Mr
Rannoch ^np++++=Rannoch
had ^vbd+hvd+aux++=had
lost ^vprf+++xvbnx+=lost
most ^ql+emph+++=most
of ^in++++=of
his ^pp$+pp3+++=his
Scotch ^np++++=Scotch
accent ^nn++++=accent,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
not ^xnot++not++=not
lost ^vprf+++xvbn+=lost
his ^pp$+pp3+++=his
Scotch ^np++++=Scotch
skill ^nn++++=skill
in ^in++++=in
the ^ati++++=the
art ^nn++++=art
and ^cc++++=and
craft ^nn++++=craft
of ^in++++=of
trying ^vb+++xvbg+=trying
to ^to+vcmp+++=to
pay ^vbi++++=pay
less ^rbr++++=less
than ^in++++=than
other ^ap++++=other
folks ^nns++++=folks
for ^in++++=for
whatever ^nn+nom+++=whatever
he ^pp3a+pp3+++=he
might ^md+pos+++=might
happen ^vb+++??+=happen
to ^to+vcmp+++=to
want ^vbi++++=want.
. ^zz++++=EXTRAWORD
Assuredly ^rb++++=Assuredly
the ^ati++++=the
idea ^nn++++=idea
was ^vbd+bedz+vrb++=was
an ^at++++=an
idea ^nn++++=idea
of ^in++++=of
genius ^nn++++=genius.
. ^zz++++=EXTRAWORD
As ^in++++=As
an ^at++++=an
advertisement ^nn+nom+++=advertisement
it ^pp3+it+++=it
would ^md+prd+++=would
be ^vb+be+vrb++=be
indeed ^qlp++++=indeed
colossal ^jj++++=colossal
and ^cc+phrs+++=and
unique ^jj++++=unique.
. ^zz++++=EXTRAWORD
Tens ^cds++++=Tens
of ^in++++=of
thousands ^cds++++=thousands
would ^md+prd+++=would
gaze ^vb++++=gaze
spellbound ^jj++++=spellbound
for ^in++++=for
hours ^nns++++=hours
at ^in++++=at
those ^dt+dem+++=those
relics ^nns++++=relics
of ^in++++=of
their ^pp$+pp3+++=their
idol ^nn++++=idol,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
every ^at++++=every
gazer ^nn++++=gazer
would ^md+prd+++=would
inevitably ^rb++++=inevitably
be ^vb+be+aux++=be
familiarized ^vpsv++agls+xvbnx+=familiarized
with ^in++++=with
the ^ati++++=the
name ^nn++++=name
and ^cc++++=and
address ^nns+nom+++=address
of ^in++++=of
Mr ^npt++++=Mr
Cowlishaw ^np++++=Cowlishaw,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
with ^in++++=with
the ^ati++++=the
fact ^nn++++=fact
that ^tht+ncmp+++=that
Mr ^npt++++=Mr
Cowlishaw ^np++++=Cowlishaw
was ^vbd+bedz+vrb++=was
dentist ^nn+nom+++=dentist-in-chief
- ^zz++++=EXTRAWORD
in ^in++++=EXTRAWORD
- ^zz++++=EXTRAWORD
chief ^jjb++++=EXTRAWORD
to ^in++++=to
the ^ati++++=the
heroical ^jj+atrb+++=heroical
Rannoch ^np+++??+=Rannoch.
. ^zz++++=EXTRAWORD
Unfortunately ^rb+cnj+++=Unfortunately,
, ^zz++++=EXTRAWORD
in ^in++++=in
dentistry ^nn++++=dentistry
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
etiquette ^nn+nom+++=etiquette.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
the ^ati++++=the
etiquette ^nn+nom+++=etiquette
of ^in++++=of
dentistry ^nn++++=dentistry
is ^vbz+bez+vrb++=is
as ^ql++++=as
terrible ^jj++++=terrible,
, ^zz++++=EXTRAWORD
as ^ql++++=as
unbending ^jj++++=unbending,
, ^zz++++=EXTRAWORD
as ^in++++=as
the ^ati++++=the
etiquette ^nn+nom+++=etiquette
of ^in++++=of
the ^ati++++=the
Court ^nn++++=Court
of ^in++++=of
Austria ^np++++=Austria.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr
Cowlishaw ^np++++=Cowlishaw
knew ^vbd+vprv++xvbn+=knew
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
could ^md+pos+++=could
not ^xnot++not++=not
do ^vb+do+vrb++=do
this ^dt+dem+++=this
thing ^nn++++=thing
without ^in++++=without
sinning ^xvbg+++xvbg+=sinning
against ^in++++=against
etiquette ^nn+nom+++=etiquette.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
sorry ^uh++++=sorry
I ^pp1a+pp1+++=I
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
fall ^vb++++=fall
in ^rb+phrv+++=in
with ^in+ppvb+++=with
your ^pp$+pp2+++=your
scheme ^nn++++=scheme,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="but
but ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
ca ^np++++=can't."
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="But,
but ^cc++++=EXTRAWORD
, ^zz++++=EXTRAWORD
man ^nn++++=man!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
protested ^vbd+vpub++xvbn+=protested
the ^ati++++=the
Scotchman ^np+nom++??+=Scotchman,
, ^zz++++=EXTRAWORD
" ^zz++++="it's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
greatest ^jjt+atrb+++=greatest
scheme ^nn++++=scheme
that ^tht+rel+subj++=that
ever ^rb++++=ever
was ^vbd+bedz+vrb++=was."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,"
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr
Cowlishaw ^np++++=Cowlishaw,
, ^zz++++=EXTRAWORD
" ^zz++++="but
but ^cc++++=EXTRAWORD
it ^pp3+it+++=it
would ^md+prd+++=would
be ^vb+be+vrb++=be
unprofessional ^jj+pred+++=unprofessional."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr
Rannoch ^np++++=Rannoch
was ^vbd+bedz+vrb++=was
himself ^ppl+pp3+++=himself
a ^at++++=a
professional ^nn+nom+++=professional.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
well ^rb+cnj+++=well,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
sarcastically ^rb+cnj+++=sarcastically,
, ^zz++++=EXTRAWORD
" ^zz++++="if
if ^cs+cnd+++=EXTRAWORD
you ^pp2+pp2+++=you're
're ^vb+ber+vrb++0=EXTRAWORD
one ^pn++++=one
of ^in++++=of
those ^dt+dem+++=those
amateurs ^nns++++=amateurs--"
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
put ^vb+++xvbn+=put
you ^pp2+pp2+++=you
the ^ati++++=the
job ^nn++++=job
in ^in++++=in
as ^in++++=as
low ^nn++++=low
as ^in++++=as
possible ^jj++++=possible,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr
Cowlishaw ^np++++=Cowlishaw,
, ^zz++++=EXTRAWORD
persuasively ^rb++++=persuasively.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
Scotchmen ^np+++??+=Scotchmen
are ^vb+ber+vrb++=are
not ^xnot++not++=not
to ^to++++=to
be ^vbi+vbi+aux++=be
persuaded ^vpsv++agls+xvbnx+=persuaded
like ^in++++=like
that ^dt+pdem+++=that.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr
Rannoch ^np++++=Rannoch
wrapped ^vbd+++xvbn+=wrapped
up ^rp++++=up
his ^pp$+pp3+++=his
teeth ^nns++++=teeth
and ^cc++++=and
left ^nn+++xvbn+=left.
. ^zz++++=EXTRAWORD
What ^wdt+who+++=What
finally ^rb++++=finally
happened ^vbd+++xvbn+=happened
to ^to+vcmp+++=to
those ^dt+dem+++=those
teeth ^nn++++=teeth
Mr ^npt++++=Mr
Cowlishaw ^np++++=Cowlishaw
never ^rb++++=never
knew ^vbd+vprv++xvbn+=knew.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
he ^pp3a+pp3+++=he
satisfied ^vbd+++xvbnx+=satisfied
himself ^ppl+pp3+++=himself
that ^cs+sub+++=that
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
not ^xnot++not++=not
advertised ^vbd+++xvbn+=advertised
in ^in++++=in
the ^ati++++=the
Signal ^nn++++=Signal.
. ^zz++++=EXTRAWORD
Iii ^np+++??+=III
Now ^rn+tm+++=Now,
, ^zz++++=EXTRAWORD
just ^rb+emph+++=just
as ^ql++++=as
Mr ^npt++++=Mr
Cowlishaw ^np++++=Cowlishaw
was ^vbd+bedz+aux++=was
personally ^rb++splt++=personally
conducting ^vbg+++xvbgx+=conducting
to ^in++++=to
the ^ati++++=the
door ^nn++++=door
the ^ati++++=the
greatest ^jjt+atrb+++=greatest
goal ^nn++++=goal-getter
- ^zz++++=EXTRAWORD
getter ^jjr++++=EXTRAWORD
that ^cs+sub+++=that
the ^ati++++=the
Five ^cd++++=Five
Towns ^nns++++=Towns
had ^vb+hv+aux++=had
ever ^rb++splt++=ever
seen ^vprf+++xvbnx+=seen
there ^ex+pex+++=there
happened ^vbd+++xvbn+=happened
another ^dt++++=another
ring ^nn++++=ring,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
thus ^rb+cnj+++=thus
it ^pp3+it+++=it
fell ^vbd+++xvbn+=fell
out ^rp+pl+++=out
that ^cs+sub+++=that
Mr ^npt++++=Mr
Cowlishaw ^np++++=Cowlishaw
found ^vbd+vprv++xvbn+=found
himself ^ppl+pp3+++=himself
in ^in++++=in
the ^ati++++=the
double ^jj+atrb+++=double
difficulty ^nn++++=difficulty
of ^in++++=of
speeding ^xvbg+++xvbg+=speeding
his ^pp$+pp3+++=his
first ^od++++=first
visitor ^nn++++=visitor
and ^cc++++=and
welcoming ^vbg+++xvbg+=welcoming
his ^pp$+pp3+++=his
second ^od++++=second
all ^rb++++=all
in ^in++++=in
the ^ati++++=the
same ^ap++++=same
breath ^nn++++=breath.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
true ^jj+pred+++=true
that ^tht+jcmp+++=that
the ^ati++++=the
second ^od++++=second
might ^md+pos+++=might
imagine ^vb+vprv+++=imagine
that ^tht+vcmp+++=that
the ^ati++++=the
first ^rb++++=first
was ^vbd+bedz+vrb++=was
a ^at++++=a
client ^nn++++=client,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
then ^rn+tm+++=then
the ^ati++++=the
aspect ^nn++++=aspect
of ^in++++=of
Mr ^npt++++=Mr
Rannoch ^np++++=Rannoch's
's ^$++++=EXTRAWORD
mouth ^nn++++=mouth,
, ^zz++++=EXTRAWORD
had ^vb+hv+aux++=had
it ^pp3+it+++=it
caught ^vbd+++xvbn+=caught
the ^ati++++=the
eye ^nn++++=eye
of ^in++++=of
the ^ati++++=the
second ^rb+cnj+++=second,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
reassuring ^jj+++xvbg+=reassuring.
. ^zz++++=EXTRAWORD
However ^rb+cnj+++=However,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr
Rannoch ^np++++=Rannoch's
's ^$++++=EXTRAWORD
mouth ^nn++++=mouth
happily ^rb++++=happily
did ^vbd+dod+aux++=did
not ^xnot++not++=not
catch ^vb++++=catch
the ^ati++++=the
eye ^nn++++=eye
of ^in++++=of
the ^ati++++=the
second ^od++++=second.
. ^zz++++=EXTRAWORD
The ^ati++++=The
second ^od++++=second
was ^vbd+bedz+vrb++=was
a ^at++++=a
visitor ^nn++++=visitor
beyond ^in++++=beyond
Mr ^npt++++=Mr
Cowlishaw ^np++++=Cowlishaw's
's ^$++++=EXTRAWORD
hopes ^nns++++=hopes,
, ^zz++++=EXTRAWORD
no ^at++++=no
other ^ap++++=other
than ^in++++=than
Mrs ^npt++++=Mrs
Simeon ^np++++=Simeon
Clowes ^np+++??+=Clowes,
, ^zz++++=EXTRAWORD
landlady ^nn++++=landlady
of ^in++++=of
the ^ati++++=the
Turk ^np++++=Turk's
's ^$++++=EXTRAWORD
Head ^nn++++=Head
and ^cc++++=and
Mayoress ^nns+nom+++=Mayoress
of ^in++++=of
Hanbridge ^np+++??+=Hanbridge;
; ^zz++++=EXTRAWORD
a ^at++++=a
tall ^jj++++=tall
and ^cc++++=and
well ^rb++++=well-built,
- ^zz++++=EXTRAWORD
built ^vwbn+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
handsome ^jj+atrb+++=handsome,
, ^zz++++=EXTRAWORD
downright ^jjb+atrb+++=downright
woman ^nn++++=woman,
, ^zz++++=EXTRAWORD
of ^in++++=of
something ^pn++++=something
more ^rbr++++=more
than ^in++++=than
fifty ^cd++++=fifty
and ^cc++++=and
something ^pn++++=something
less ^rbr++++=less
than ^in++++=than
sixty ^cd++++=sixty;
; ^zz++++=EXTRAWORD
the ^ati++++=the
mother ^nn++++=mother
of ^in++++=of
five ^cd++++=five
married ^xvbn+++xvbn+=married
daughters ^nns+nom+++=daughters,
, ^zz++++=EXTRAWORD
the ^ati++++=the
aunt ^nn++++=aunt
of ^in++++=of
fourteen ^cd++++=fourteen
nephews ^nns++++=nephews
and ^cc++++=and
nieces ^nns++++=nieces,
, ^zz++++=EXTRAWORD
the ^ati++++=the
grandam ^nn+++??+=grandam
of ^in++++=of
seven ^cd++++=seven,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
it ^pp3+it+++=it
might ^md+pos+++=might
be ^vb+be+vrb++=be
eight ^cd++++=eight,
, ^zz++++=EXTRAWORD
assorted ^jj+atrb+++=assorted
babies ^nns++++=babies;
; ^zz++++=EXTRAWORD
in ^rb++++=in
short ^rb"++++=short,
, ^zz++++=EXTRAWORD
a ^at++++=a
lady ^nn++++=lady
of ^in++++=of
vast ^jj+atrb+++=vast
influence ^nn+nom+++=influence.
. ^zz++++=EXTRAWORD
After ^in++++=After
all ^abn++++=all,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
to ^in++++=to
him ^pp3o+pp3+++=him!
! ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
only ^rb+down+++=only
he ^pp3a+pp3+++=he
could ^md+pos+++=could
please ^uh++++=please
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
regarded ^vbd+++xvbnx+=regarded
his ^pp$+pp3+++=his
succession ^nn++++=succession
to ^in++++=to
his ^pp$+pp3+++=his
predecessor ^nn++++=predecessor
as ^cs+sub+++=as
definitely ^rb++++=definitely
established ^jj+++xvbn+=established
and ^cc++++=and
his ^pp$+pp3+++=his
fortune ^nn++++=fortune
made ^vbd+++xvbn+=made.
. ^zz++++=EXTRAWORD
No ^at++++=No
person ^nn++++=person
in ^in++++=in
Hanbridge ^np+++??+=Hanbridge
with ^in++++=with
any ^dti++++=any
yearnings ^nns+++??+=yearnings
for ^in++++=for
style ^nn++++=style
would ^md+prd+++=would
dream ^vb++++=dream,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
trusted ^vbd+++xvbnx+=trusted,
, ^zz++++=EXTRAWORD
of ^in++++=of
going ^nn++++=going
to ^in++++=to
any ^dti++++=any
other ^ap++++=other
dentist ^nn+nom+++=dentist
than ^in++++=than
the ^ati++++=the
dentist ^nn+nom+++=dentist
patronized ^vwbn+++xvbn+=patronized
by ^in++++=by
Mrs ^npt++++=Mrs
Clowes ^np++++=Clowes.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
eyed ^vbd+++xvbnx+=eyed
him ^pp3o+pp3+++=him
interrogatively ^jj++++=interrogatively
and ^cc++++=and
firmly ^rb++++=firmly.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
probed ^vbd+++xvbnx+=probed
into ^in++++=into
his ^pp$+pp3+++=his
character ^nn+nom+++=character,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
felt ^vbd+vprv+tht0+xvbnx+=felt
himself ^ppl+pp3+++=himself
pierced ^vbd+++xvbn+=pierced.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
are ^vb+ber+vrb++=are
Mr ^npt++++=Mr
Cowlishaw ^np++++=Cowlishaw?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
began ^vbd+++xvbnx+=began.
. ^zz++++=EXTRAWORD
" ^zz++++="Good
good ^jj+atrb+++=EXTRAWORD
afternoon ^nn++++=afternoon,
, ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs
Clowes ^np++++=Clowes,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
replied ^vbd+vpub++xvbnx+=replied.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am.
. ^zz++++=EXTRAWORD
Can ^md+pos+++=Can
I ^pp1a+pp1+++=I
be ^vb+be+vrb++=be
of ^in++++=of
service ^nn++++=service
to ^in++++=to
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
depends ^vbz++++=depends,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
asked ^vbd+vsua+tht0+xvbnx+=asked
her ^pp$+pp3+++=her
to ^in++++=to
step ^nn++++=step
in ^in+strn+++=in,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
she ^pp3a+pp3+++=she
stepped ^vbd+++xvbnx+=stepped.
. ^zz++++=EXTRAWORD
" ^zz++++="Have
have ^vb+hv+aux++=EXTRAWORD
you ^pp2+pp2+++=you
had ^vb+hv+vrb++=had
any ^dti++++=any
experience ^nn+nom+++=experience
in ^in++++=in
taking ^xvbg+++xvbg+=taking
teeth ^nn++++=teeth
out ^rp+pl+++=out?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked
in ^rb+phrv+++=in
the ^ati++++=the
surgery ^nn+nom+++=surgery.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
hand ^nn++++=hand
stroked ^vbd+++xvbn+=stroked
her ^pp$+pp3+++=her
left ^vbd+++xvbn+=left
cheek ^nn++++=cheek.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh
oh ^uh++++=EXTRAWORD
yes ^uh++++=yes,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
eagerly ^rb++++=eagerly.
. ^zz++++=EXTRAWORD
" ^zz++++="But,
but ^cc++++=EXTRAWORD
, ^zz++++=EXTRAWORD
of ^in+emph+++=of
course ^nn+emph"+++=course,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
try ^vb++++=try
to ^to+vcmp+++=to
avoid ^vbi++++=avoid
extraction ^nn+nom+++=extraction
as ^ql++++=as
much ^ap++++=much
as ^ql++++=as
possible ^jj++++=possible."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
you ^pp2+pp2+++=you're
're ^vb+ber+aux++0=EXTRAWORD
going ^md"++pmd"++=going
to ^md+prd+++=to
talk ^vb++++=talk
like ^in++++=like
that ^dt+pdem+++=that,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said
coldly ^rb+cnj+++=coldly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
even ^rb++++=even
bitterly ^rb+cnj+++=bitterly,
, ^zz++++=EXTRAWORD
" ^zz++++="I'd
i ^pp1a+pp1+++0=EXTRAWORD
'd ^md"+hvd+pmd"++0=EXTRAWORD
better ^md++++=better
go ^vb++++=go."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
wondered ^vbd+vprv++xvbnx+=wondered
what ^wdt+who+whcl++=what
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
driving ^vbg+++xvbgx+=driving
at ^rb++++=at.
