They ^pp3a+pp3+++=They
making ^jj+atrb++xvbg+=making
polite ^jj+atrb+++=polite
speeches ^nns++++=speeches.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
would ^md+prd+++=would
he ^pp3a+pp3+++=he
carry ^vb++++=carry
back ^rb+phrv+++=back
one ^cd1++++=one
small ^jj+atrb+++=small
whiff ^nn++++=whiff
of ^in++++=of
the ^ati++++=the
spirit ^nn++++=spirit
of ^in++++=of
the ^ati++++=the
country ^nn++++=country?
? ^zz++++=EXTRAWORD
Again ^rb+tm+++=Again
Senator ^npt++++=Senator
Bruner ^np+++??+=Bruner
looked ^vbd+++xvbn+=looked
about ^rb++++=about
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Speaker ^nn++++=Speaker
of ^in++++=of
the ^ati++++=the
House ^nn++++=House
was ^vbd+bedz+vrb++=was
just ^rb+emph+++=just
beginning ^xvbg+++xvbg+=beginning
laying ^vbg+++xvbg+=laying
the ^ati++++=the
stair ^nn++++=stair
carpet ^nn++++=carpet;
; ^zz++++=EXTRAWORD
a ^at++++=a
judge ^nn++++=judge
of ^in++++=of
the ^ati++++=the
Supreme ^jj+atrb+++=Supreme
Court ^nn++++=Court
was ^vbd+bedz+vrb++=was
contending ^jj+pred+++=contending
hotly ^rb++++=hotly
for ^in++++=for
a ^at++++=a
better ^jjr+atrb+++=better
hammer ^nn++++=hammer.
. ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
an ^at++++=an
insult ^nn++++=insult
to ^to++++=to
expect ^vbi+vprv+++=expect
any ^dti++++=any
decent ^jj+atrb+++=decent
man ^nn++++=man
to ^to++++=to
drive ^vbi++++=drive
tacks ^nns++++=tacks
with ^in++++=with
a ^at++++=a
hammer ^nn++++=hammer
like ^in++++=like
this ^dt+pdem+++=this,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
saying ^vbg+++xvbgx+=saying.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
were ^vbd+bed+vrb++=were
men ^nns++++=men--real,
-- ^--+clp+++=EXTRAWORD
real ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
live ^vb++++=live
men ^nns++++=men,
, ^zz++++=EXTRAWORD
men ^nns++++=men
with ^in++++=with
individuality ^nn+nom+++=individuality,
, ^zz++++=EXTRAWORD
spirit ^nn++++=spirit.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
Prince ^npt++++=Prince
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
so ^ql++++=so
far ^rb+cnj+++=far,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=wasn't
n't ^xnot++not++0=EXTRAWORD
it ^pp3+it+++=it
too ^rb++++=too
bad ^jj++++=bad
that ^tht+jcmp+++=that
he ^pp3a+pp3+++=he
should ^md+nec+++=should
not ^xnot++not++=not
see ^vb+vprv+++=see
anything ^rb++++=anything
but ^rb"++++=but
uniforms ^nns++++=uniforms
and ^cc++++=and
cut ^nn+++xvbn+=cut
glass ^nn++++=glass
and ^cc++++=and
dress ^nn++++=dress
suits ^nns++++=suits
and ^cc++++=and
other ^ap++++=other
externals ^nns+nom+++=externals
and ^cc++++=and
non ^&fw++++=non-essentials?
- ^zz++++=EXTRAWORD
essentials ^nns+nom+++=EXTRAWORD
? ^zz++++=EXTRAWORD
Senator ^npt++++=Senator
Bruner ^np+++??+=Bruner
was ^vbd+bedz+vrb++=was
a ^at++++=a
kind ^nn++++=kind
man ^nn++++=man;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
a ^at++++=a
good ^jj++++=good
fellow ^jjb++++=fellow;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
hospitable ^jj+pred+++=hospitable--patriotic.
-- ^--+clp+++=EXTRAWORD
patriotic ^jj++++=EXTRAWORD
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
decided ^vbd+vprv++xvbnx+=decided
now ^rn+tm+++=now
in ^in++++=in
favour ^in"++++=favour
of ^in"++++=of
the ^ati++++=the
Prince ^nn++++=Prince.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^md"++pmd"++=had
to ^md+nec+++=to
hurry ^vb++++=hurry
about ^in++++=about
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
for ^in++++=for
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
almost ^rb+hdg+++=almost
twelve ^cd++++=twelve
then ^rn+tm+++=then.
. ^zz++++=EXTRAWORD
One ^pn++++=One
of ^in++++=of
the ^ati++++=the
vice ^nn++++=vice-presidents
- ^zz++++=EXTRAWORD
presidents ^npts++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
road ^npl++++=road
lived ^vbd+++xvbn+=lived
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
taken ^vpsv++agls+xvbnx+=taken
into ^in++++=into
confidence ^nn+nom+++=confidence,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
proved ^vbd+vprv++xvbn+=proved
an ^at++++=an
able ^jj+atrb+++=able
and ^cc+phrs+++=and
eager ^jj+atrb+++=eager
ally ^nn++++=ally.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
located ^vbd+++xvbnx+=located
the ^ati++++=the
special ^jj+atrb+++=special
train ^nn++++=train
bearing ^vwbg+++xvbg+=bearing
the ^ati++++=the
Prince ^nn++++=Prince
and ^cc++++=and
ordered ^vbd+vsua+tht0+xvbn+=ordered
it ^pp3+it+++=it
stopped ^vbd+++xvbn+=stopped
at ^rb++++=at
the ^ati++++=the
next ^ap++++=next
station ^nn+nom+++=station.
. ^zz++++=EXTRAWORD
The ^ati++++=The
stop ^nn++++=stop
was ^vbd+bedz+aux++=was
made ^vpsv++agls+xvbnx+=made
that ^dt+dem+++=that
Senator ^npt++++=Senator
Patton ^np+++??+=Patton
might ^md+pos+++=might
receive ^vb++++=receive
a ^at++++=a
long ^jj+atrb+++=long
telegram ^nn++++=telegram
from ^in++++=from
Senator ^nn++++=Senator
Bruner ^np+++??+=Bruner.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
figure ^nn++++=figure
it ^pp3+it+++=it
like ^in++++=like
this ^dt+pdem+++=this,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
Senator ^npt++++=Senator
told ^vbd+vpub++xvbn+=told
the ^ati++++=the
vice ^nn++++=vice-president.
- ^zz++++=EXTRAWORD
president ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
get ^vb++++=get
to ^to+vcmp+++=to
Boden ^vb+++??+=Boden
at ^in++++=at
a ^at++++=a
quarter ^nn++++=quarter
of ^in++++=of
one ^cd1++++=one
and ^cc++++=and
were ^vbd+bed+aux++=were
going ^md"++pmd"++=going
to ^md+prd+++=to
stop ^vb++++=stop
there ^rn+pl+++=there
an ^at++++=an
hour ^nn++++=hour.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
going ^md"++pmd"++=going
to ^md+prd+++=to
stop ^vb++++=stop
a ^rb++++=a
little ^rb"++++=little
while ^cs+sub+++=while
at ^rb++++=at
Creyville ^np+++??+=Creyville.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
told ^vprf+++xvbnx+=told
Patton ^np+++??+=Patton
the ^ati++++=the
situation ^nn+nom+++=situation,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^dt+dem+++=that
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
wants ^vbz++++=wants
to ^to+vcmp+++=to
do ^vbi++++=do
the ^ati++++=the
right ^jj+atrb+++=right
thing ^nn++++=thing
by ^in++++=by
the ^ati++++=the
prince ^nn++++=prince
he ^pp3a+pp3+++=he'll
'll ^md+prd+++0=EXTRAWORD
cut ^vb+++xvbn+=cut
out ^rp+pl+++=out
those ^dt+dem+++=those
stops ^nns++++=stops
and ^cc++++=and
rush ^nn++++=rush
right ^jj++++=right
through ^in++++=through
here ^rn+pl+++=here.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
will ^md+prd+++=will
bring ^vb++++=bring
him ^pp3o+pp3+++=him
in ^in+strn+++=in--well,
-- ^--+clp+++=EXTRAWORD
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
could ^md+pos+++=could
make ^vb++++=make
it ^pp3+it+++=it
at ^in++++=at
a ^at++++=a
quarter ^nn++++=quarter
of ^in++++=of
two ^cd++++=two.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
told ^vprf+++xvbnx+=told
him ^pp3o+pp3+++=him
I ^pp1a+pp1+++0=I'd
'd ^md+prd+vrb++=EXTRAWORD
square ^npl++++=square
it ^pp3+it+++=it
with ^in++++=with
Boden ^np+++??+=Boden
and ^cc++++=and
Creyville ^np+++??+=Creyville.
. ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he'll
'll ^md+prd+++0=EXTRAWORD
do ^vb+do+vrb++=do
it ^pp3+it+++=it
all ^abn++++=all
right ^jj++++=right."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
even ^rb++++=even
as ^ql++++=as
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
so ^ql++++=so
came ^vbd+++xvbn+=came
the ^ati++++=the
reply ^nn++++=reply
from ^in++++=from
Patton ^np+++??+=Patton:
: ^zz++++=EXTRAWORD
" ^zz++++="Too
too ^ql++++=EXTRAWORD
good ^jj++++=good
to ^to+jcmp+++=to
miss ^vb++++=miss.
. ^zz++++=EXTRAWORD
Will ^np+prd+++=Will
rush ^nn++++=rush
through ^in+strn+++=through.
. ^zz++++=EXTRAWORD
Arrive ^vb++++=Arrive
before ^in++++=before
two ^cd++++=two.
. ^zz++++=EXTRAWORD
Have ^vb+hv+vrb++=Have
carriage ^nn+nom+++=carriage
at ^in++++=at
Water ^nn++++=Water
Street ^nn++++=Street."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
great ^jj++++=great!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
the ^ati++++=the
Senator ^nn++++=Senator.
. ^zz++++=EXTRAWORD
" ^zz++++="Trust
trust ^vb+vprv+++=EXTRAWORD
Billy ^np++++=Billy
Patton ^np+++??+=Patton
for ^in++++=for
falling ^xvbg+++xvbg+=falling
in ^in++++=in
with ^in++++=with
a ^at++++=a
good ^jj+atrb+++=good
thing ^nn++++=thing.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
he ^pp3a+pp3+++=he's
's ^vbz+bez+vrb++0=EXTRAWORD
right ^jj++++=right
about ^in++++=about
missing ^xvbg+++xvbg+=missing
the ^ati++++=the
station ^nn+nom+++=station
crowd ^nn++++=crowd.
. ^zz++++=EXTRAWORD
Patton ^np+++??+=Patton
can ^md+pos+++=can
always ^rb++splt++=always
go ^vb++++=go
you ^pp2+pp2+++=you
one ^cd1++++=one
better ^jjr++++=better,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
admitted ^vbd+vpub++xvbnx+=admitted,
, ^zz++++=EXTRAWORD
grinningly ^jj++++=grinningly.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
had ^vb+hv+vrb++=had
luncheon ^nn++++=luncheon
together ^nn+nom+++=together,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
a ^at++++=a
good ^jj+atrb+++=good
deal ^nn++++=deal
more ^rbr++++=more
like ^in++++=like
sophomores ^nns+++??+=sophomores
in ^in++++=in
college ^npl++++=college
than ^in++++=than
like ^in++++=like
a ^at++++=a
United ^np++++=United
States ^nns++++=States
Senator ^npt++++=Senator
and ^cc++++=and
a ^at++++=a
big ^jj+atrb+++=big
railroad ^nn++++=railroad
man ^nn++++=man.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
think ^vb+vprv+tht0++=think
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
any ^dti++++=any
danger ^nn++++=danger
of ^in++++=of
their ^pp$+pp3+++=their
getting ^vbg+++xvbg+=getting
through ^in++++=through
too ^ql++++=too
soon ^rb+tm+++=soon?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mcveigh ^np+++??+=McVeigh
kept ^vbd+++xvbn+=kept
asking ^vbg+vsua++xvbg+=asking,
, ^zz++++=EXTRAWORD
anxiously ^rb++++=anxiously.
. ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
a ^at++++=a
bit ^nn++++=bit,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
Senator ^npt++++=Senator
assured ^vwbn+++xvbn+=assured
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
possibly ^rb++++=possibly
make ^vb++++=make
it ^pp3+it+++=it
before ^in++++=before
three ^cd++++=three.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We'll
'll ^md+prd+++0=EXTRAWORD
come ^vb++++=come
in ^in++++=in
just ^rb+emph+++=just
in ^in++++=in
time ^nn++++=time
for ^in++++=for
the ^ati++++=the
final ^jj++++=final
skirmish ^jj++++=skirmish.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+aux++0=EXTRAWORD
going ^md"++pmd"++=going
to ^md+prd+++=to
be ^vbi++vrb++=be
a ^at++++=a
jolly ^jj+atrb+++=jolly
rush ^nn++++=rush
at ^rb++++=at
the ^ati++++=the
last ^ap++++=last."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
laid ^vbd+++xvbnx+=laid
their ^pp$+pp3+++=their
plans ^nns++++=plans
with ^in++++=with
skill ^nn++++=skill
worthy ^jj++++=worthy
of ^in++++=of
their ^pp$+pp3+++=their
training ^nn++++=training.
. ^zz++++=EXTRAWORD
The ^ati++++=The
State ^nn++++=State
library ^npl+nom+++=library
building ^vwbg+++xvbg+=building
was ^vbd+bedz+vrb++=was
across ^in+pl+++=across
from ^in++++=from
the ^ati++++=the
Capitol ^np++++=Capitol,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
connected ^vpsv++by+xvbnx+=connected
by ^in++++=by
tunnel ^nn++++=tunnel.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
never ^rb++++=never
saw ^vbd+vprv++xvbn+=saw
before ^in+strn+++=before,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Senator ^nn++++=Senator,
, ^zz++++=EXTRAWORD
" ^zz++++="what
what ^wdt+who+++=EXTRAWORD
that ^dt+dem+++=that
tunnel ^nn++++=tunnel
was ^vbd+bedz+vrb++=was
for ^in+strn+++=for,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
see ^vb+vprv+++=see
now ^rn+tm+++=now
what ^wdt+who+++=what
a ^at++++=a
great ^jj+atrb+++=great
thing ^nn++++=thing
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We'll
'll ^md+prd+++0=EXTRAWORD
get ^vb++++=get
him ^pp3o+pp3+++=him
in ^in++++=in
at ^in++++=at
the ^ati++++=the
west ^np+pl+++=west
door ^nn++++=door
of ^in++++=of
the ^ati++++=the
library ^nn+nom+++=library--we
-- ^--+clp+++=EXTRAWORD
we ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can
drive ^vb++++=drive
right ^jj++++=right
up ^in+cmpx+++=up
to ^in"++++=to
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+++=know,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
we ^pp1a+pp1+++=we
walk ^nn++++=walk
him ^pp3o+pp3+++=him
through ^in++++=through
the ^ati++++=the
tunnel ^nn++++=tunnel.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
stone ^nn++++=stone
floor" ^nn+++??+=floor"--the
-- ^--+clp+++=EXTRAWORD
the ^ati++++=EXTRAWORD
Senator ^nn++++=Senator
was ^vbd+bedz+vrb++=was
chuckling ^nn+nom+++=chuckling
with ^in++++=with
every ^at++++=every
sentence ^nn+nom+++=sentence--"so
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
so ^ql++++=EXTRAWORD
I ^pp1a+pp1+++=I
guess ^vb++++=guess
they ^pp3a+pp3+++=they
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+vrb++=be
carpeting ^nn++++=carpeting
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^rb++++=a
little ^rb"++++=little
stairway ^nn++++=stairway
running ^vwbg+++xvbg+=running
up ^rp++++=up
from ^in++++=from
the ^ati++++=the
tunnel ^nn++++=tunnel---and
-- ^--+clp+++=EXTRAWORD
- ^zz++++=EXTRAWORD
and ^cc++++=EXTRAWORD
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
must ^md+nec+++=must
telephone ^vb++++=telephone
over ^in++++=over
and ^cc++++=and
arrange ^vb++++=arrange
about ^in++++=about
those ^dt+dem+++=those
keys ^nns++++=keys.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There'll
'll ^md+prd+++0=EXTRAWORD
be ^vb+be+vrb++=be
a ^at++++=a
good ^jj+atrb+++=good
deal ^nn++++=deal
of ^in++++=of
climbing ^xvbg+++xvbg+=climbing,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
Prince ^nn++++=Prince
is ^vbz+bez+vrb++=is
a ^at++++=a
good ^jj++++=good
fellow ^jjb++++=fellow,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
mind ^nn++++=mind.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+vrb++=be
safe ^jj+pred+++=safe
to ^to+jcmp+++=to
try ^vbi++++=try
the ^ati++++=the
elevator ^nn++++=elevator,
, ^zz++++=EXTRAWORD
for ^in++++=for
Harry ^np++++=Harry
Weston ^np+++??+=Weston
would ^md+prd+++=would
be ^vb+be+vrb++=be
in ^in++++=in
it ^pp3+it+++=it
taking ^vbg+++xvbg+=taking
somebody ^pn++++=somebody
a ^at++++=a
bundle ^nn++++=bundle
of ^in++++=of
tacks ^nns++++=tacks.
. ^zz++++=EXTRAWORD
The ^ati++++=The
third ^nn++++=third
floor ^nn++++=floor
is ^vbz+bez+vrb++=is
nothing ^pn++++=nothing
but ^cc++++=but
store ^nn++++=store
rooms ^nns++++=rooms;
; ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we'll
'll ^md+prd+++0=EXTRAWORD
not ^xnot++not++=not
be ^vb+be+aux++=be
disturbed ^vpsv++agls+xvbnx+=disturbed
up ^rp++++=up
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
can ^md+pos+++=can
look ^vb++++=look
right ^jj++++=right
down ^rp++++=down
the ^ati++++=the
rotunda ^nn+++??+=rotunda
and ^cc++++=and
see ^vb+vprv+tht0++=see
the ^ati++++=the
whole ^nn++++=whole
show ^vb+vprv+++=show.
. ^zz++++=EXTRAWORD
Of ^in+emph+++=Of
course ^nn+emph"+++=course
we ^pp1a+pp1+++=we'll
'll ^md+prd+++0=EXTRAWORD
be ^vb+be+aux++=be
discovered ^vpsv++agls+xvbnx+=discovered
in ^in++++=in
time ^nn++++=time;
; ^zz++++=EXTRAWORD
some ^dti++++=some
one ^cd1++++=one
is ^vbz+bez+vrb++=is
sure ^jj+pred+++=sure
to ^to+jcmp+++=to
look ^vbi++++=look
up ^rp++++=up
and ^cc++++=and
see ^vb+vprv+++=see
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
we ^pp1a+pp1+++=we'll
'll ^md+prd+++0=EXTRAWORD
fix ^vb++++=fix
it ^pp3+it+++=it
so ^ql++++=so
they ^pp3a+pp3+++=they
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
see ^vb+vprv+++=see
us ^pp1o+pp1+++=us
before ^in++++=before
we ^pp1a+pp1+++=we've
've ^vb+hv+aux++0=EXTRAWORD
'd ^md+prd+vrb++=had
our ^pp$+pp1+++=our
fun ^nn++++=fun,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
strikes ^nns++++=strikes
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
Mcveigh ^np+++??+=McVeigh,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
for ^in++++=for
two ^cd++++=two
old ^jj+atrb+++=old
fellows ^nns++++=fellows
like ^in++++=like
you ^pp2+pp2+++=you
and ^cc++++=and
me ^pp1o+pp1+++=me
we ^pp1a+pp1+++=we've
've ^vb+hv+aux++0=EXTRAWORD
put ^vprf+++xvbnx+=put
the ^ati++++=the
thing ^nn++++=thing
through ^in++++=through
in ^in++++=in
pretty ^rb++++=pretty
neat ^jj+atrb+++=neat
shape ^nn++++=shape."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
very ^ql+amp+++=very
small ^jj+atrb+++=small
and ^cc+phrs+++=and
unpretentious ^jj+atrb+++=unpretentious
party ^nn++++=party
which ^whp+rel+subj++=which
stepped ^vbd+++xvbn+=stepped
from ^in++++=from
the ^ati++++=the
special ^nn++++=special
at ^in++++=at
Water ^nn++++=Water
Street ^nn++++=Street
a ^rb++++=a
little ^rb"++++=little
before ^in++++=before
two ^cd++++=two.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Prince ^nn++++=Prince
was ^vbd+bedz+aux++=was
wearing ^vbg+++xvbgx+=wearing
a ^at++++=a
long ^jj+atrb+++=long
coat ^nn++++=coat
and ^cc++++=and
an ^at++++=an
automobile ^nn+++??+=automobile
cap ^nn++++=cap
and ^cc++++=and
did ^vbd+dod+aux++=did
not ^xnot++not++=not
suggest ^vb+vpub+++=suggest
anything ^pn++++=anything
at ^rb++++=at
all ^abn++++=all
formidable ^jj++++=formidable
or ^cc+phrs+++=or
unusual ^jj++++=unusual.
. ^zz++++=EXTRAWORD
" ^zz++++="You've
you ^pp2+pp2+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
saved ^vprf+++xvbnx+=saved
the ^ati++++=the
country ^nn++++=country,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Senator ^npt++++=Senator
Patton ^np+++??+=Patton
whispered ^vbd+vpub++xvbn+=whispered
in ^in++++=in
an ^at++++=an
aside ^rp++++=aside.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
was ^vbd+bedz+aux++=was
getting ^vbg+++xvbgx+=getting
bored ^jj+++xvbn+=bored.
. ^zz++++=EXTRAWORD
Never ^rb++++=Never
saw ^vbd+vprv++xvbn+=saw
a ^at++++=a
fellow ^jjb++++=fellow
jolly ^rb++++=jolly
up ^rp++++=up
so ^rb++++=so
in ^in++++=in
my ^pp$+pp1+++=my
life ^nn++++=life.
. ^zz++++=EXTRAWORD
Guess ^vb++++=Guess
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
just ^rb+emph+splt++=just
spoiling ^nvbg+++xvbg+=spoiling
for ^in++++=for
some ^dti++++=some
fun ^nn++++=fun.
. ^zz++++=EXTRAWORD
Said ^j+++xvbn+=Said
it ^pp3+it+++=it
would ^md+prd+++=would
be ^vb+be+vrb++=be
really ^rb+emph+++=really
worth ^in++++=worth
while ^cs+sub+++=while
to ^to++++=to
see ^vbi+vprv+++=see
somebody ^pn++++=somebody
who ^whp+who+++=who
was ^vbd+bedz+aux++=wasn't
n't ^xnot++not++0=EXTRAWORD
looking ^vbg+++xvbg+=looking
for ^in++++=for
him ^pp3o+pp3+++=him."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Senator ^npt++++=Senator
Bruner ^np+++??+=Bruner
beamed ^vbd+++xvbn+=beamed.
. ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
just ^rb+emph+++=just
the ^ati++++=the
point ^nn++++=point.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He's
's ^vbz+bez+aux++0=EXTRAWORD
caught ^vpsv++agls+xvbnx+=caught
my ^pp$+pp1+++=my
idea ^nn++++=idea
exactly ^rb++++=exactly."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
It ^pp3+it+++=It
went ^vbd+++xvbn+=went
without ^in++++=without
a ^at++++=a
hitch ^nn++++=hitch.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
feel ^vb+vprv+++=feel,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Prince ^nn++++=Prince,
, ^zz++++=EXTRAWORD
as ^ql++++=as
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
hurrying ^vbg+++xvbgx+=hurrying
him ^pp3o+pp3+++=him
through ^in++++=through
the ^ati++++=the
tunnel ^nn++++=tunnel,
, ^zz++++=EXTRAWORD
" ^zz++++="that
that ^dt+dem+++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
a ^rb++++=a
little ^rb"++++=little
boy ^nn++++=boy
who ^whp+rel+subj++=who
has ^vbz+hvz+aux++=has
run ^vprf+++xvbnx+=run
away ^in+pl+++=away
from ^in"++++=from
school ^nn++++=school.
. ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
a ^at++++=a
terrible ^nn++++=terrible
fear ^vb++++=fear
that ^tht+vcmp+++=that
at ^rb++++=at
any ^dti++++=any
minute ^nn++++=minute
some ^dti++++=some
band ^nn++++=band
may ^md+pos+++=may
begin ^vb++++=begin
to ^to++++=to
play ^vbi++++=play,
