Being ^vbg+beg++xvbg+=Being
the ^ati++++=the
picturesque ^jj+atrb+++=picturesque
hotel ^nn++++=hotel,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+vrb++=was
sure ^jj+pred+++=sure
that ^tht+jcmp+++=that
it ^pp3+it+++=it
must ^md+nec+++=must
give ^vb++++=give
a ^at++++=a
charming ^jj+atrb++xvbg+=charming
view ^nn++++=view
from ^in++++=from
its ^pp$+it+++=its
perch ^nn++++=perch
on ^in++++=on
the ^ati++++=the
summit ^nn++++=summit
of ^in++++=of
a ^at++++=a
hill ^nn++++=hill.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
day ^nn++++=day
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
there, ^nn+++??+=there,--one
-- ^--+clp+++=EXTRAWORD
one ^cd1++++=EXTRAWORD
April ^nr++++=April
day ^nn++++=day,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
the ^ati++++=the
whole ^jj+atrb+++=whole
landscape ^nn++++=landscape
was ^vbd+bedz+vrb++=was
full ^jj+pred+++=full
of ^in++++=of
color ^nn++++=color
from ^in++++=from
the ^ati++++=the
budding ^nn++++=budding
trees, ^nn+++??+=trees,--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
before ^cs+sub+++=before
I ^pp1a+pp1+++=I
could ^md+pos+++=could
look ^vb++++=look
at ^rb++++=at
the ^ati++++=the
view ^nn++++=view,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
caught ^vbd+++xvbnx+=caught
sight ^nn++++=sight
of ^in++++=of
some ^dti++++=some
rare ^jj+atrb+++=rare
vines ^nns++++=vines,
, ^zz++++=EXTRAWORD
already ^rb++++=already
in ^in++++=in
leaf ^nn++++=leaf,
, ^zz++++=EXTRAWORD
about ^in++++=about
the ^ati++++=the
dilapidated ^jj+atrb+++=dilapidated
walls ^nns++++=walls
of ^in++++=of
the ^ati++++=the
cabin ^nn++++=cabin.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
across ^in+pl+++=across
the ^ati++++=the
low ^nn++++=low
paling ^vwbg+++xvbg+=paling
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
the ^ati++++=the
brilliant ^jj+atrb+++=brilliant
colors ^nns++++=colors
of ^in++++=of
tulips ^nns++++=tulips
and ^cc++++=and
daffodils ^nns++++=daffodils.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+aux++=were
many ^ap++++=many
rose ^vbd+++xvbn+=rose-bushes;
- ^zz++++=EXTRAWORD
bushes ^nns++++=EXTRAWORD
; ^zz++++=EXTRAWORD
in ^in++++=in
fact ^nn++++=fact,
, ^zz++++=EXTRAWORD
the ^ati++++=the
whole ^jj++++=whole
top ^jjb++++=top
of ^in++++=of
the ^ati++++=the
hill ^nn++++=hill
was ^vbd+bedz+vrb++=was
a ^at++++=a
flower ^nn++++=flower
garden ^nn++++=garden,
, ^zz++++=EXTRAWORD
once ^cs+tm+++=once
well ^rb++++=well
cared ^vbd+++xvbn+=cared
for ^in+ppvb+++=for
and ^cc++++=and
carefully ^rb++++=carefully
ordered ^vbd+vsua++xvbn+=ordered.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
all ^abn++++=all
the ^ati++++=the
work ^nn++++=work
of ^in++++=of
an ^at++++=an
old ^jj+atrb+++=old
woman ^nn++++=woman
of ^in++++=of
Scotch ^np++++=Scotch-Irish
- ^zz++++=EXTRAWORD
irish ^jj+atrb+++=EXTRAWORD
descent ^nn++++=descent,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
busy ^jj++++=busy
with ^in++++=with
the ^ati++++=the
cares ^nn++++=cares
of ^in++++=of
life ^nn++++=life,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
very ^ql+amp+++=very
hard ^jj+atrb+++=hard
worker ^nn++++=worker;
; ^zz++++=EXTRAWORD
yet ^rb++++=yet
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
told ^vpsv++agls+xvbnx+=told
that ^tht+vcmp+++=that
to ^to++++=to
gratify ^vbi++++=gratify
her ^pp$+pp3+++=her
love ^nn++++=love
for ^in++++=for
flowers ^nns+nom+++=flowers
she ^pp3a+pp3+++=she
would ^md+prd+++=would
often ^rb++splt++=often
go ^vb++++=go
afoot ^rb++++=afoot
many ^ap++++=many
miles ^nns++++=miles
over ^in++++=over
those ^dt+dem+++=those
rough ^jj+atrb+++=rough
Virginia ^np++++=Virginia
roads ^nns++++=roads,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
root ^nn++++=root
or ^cc++++=or
cutting ^nvbg+++xvbg+=cutting
from ^in++++=from
her ^pp$+pp3+++=her
own ^ap++++=own
garden ^nn++++=garden,
, ^zz++++=EXTRAWORD
to ^to++++=to
barter ^vbi++++=barter
for ^in++++=for
a ^at++++=a
new ^jj+atrb+++=new
rose ^nn+++xvbn+=rose
or ^cc++++=or
a ^at++++=a
brighter ^nn++++=brighter
blossom ^vb++++=blossom
of ^in++++=of
some ^dti++++=some
sort ^nn++++=sort,
, ^zz++++=EXTRAWORD
with ^in++++=with
which ^whp+rel+pied++=which
she ^pp3a+pp3+++=she
would ^md+prd+++=would
return ^vb++++=return
in ^in++++=in
triumph ^nn++++=triumph.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
fancied ^vbd+++xvbnx+=fancied
that ^tht+vcmp+++=that
sometimes ^rb++++=sometimes
she ^pp3a+pp3+++=she
had ^md"++pmd"++=had
to ^md+nec+++=to
go ^vb++++=go
by ^in++++=by
night ^nn++++=night
on ^in++++=on
these ^dt+dem+++=these
charming ^jj+atrb++xvbg+=charming
quests ^nns++++=quests.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
see ^vb+vprv+tht0++=see
her ^pp$+pp3+++=her
business ^nns+nom+++=business-like,
- ^zz++++=EXTRAWORD
like ^in+strn+++=EXTRAWORD
, ^zz++++=EXTRAWORD
small ^jj+atrb+++=small
figure ^nn++++=figure
setting ^vwbg+++xvbg+=setting
forth ^np++++=forth
down ^rp++++=down
the ^ati++++=the
steep ^jj+atrb+++=steep
path ^nn++++=path,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
had ^vb+hv+vrb++=had
a ^at++++=a
good ^jj+atrb+++=good
conscience ^nn+nom+++=conscience
toward ^in++++=toward
her ^pp$+pp3+++=her
housekeeping ^jj+++xvbg+=housekeeping
and ^cc++++=and
the ^ati++++=the
children ^nns++++=children
were ^vbd+bed+vrb++=were
in ^to++++=in
order ^vb++++=order
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
left ^vpsv++agls+xvbnx+=left.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
sure ^jj+pred+++=sure
that ^tht+jcmp+++=that
her ^pp3o+pp3+++=her
friends ^nns++++=friends
thought ^vbd+++xvbn+=thought
of ^in++++=of
her ^pp$+pp3+++=her
when ^wrb+who+++=when
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
away ^in+pl+++=away
from ^in"++++=from
home ^nr++++=home
and ^cc++++=and
could ^md+pos+++=could
bring ^vb++++=bring
her ^pp3o+pp3+++=her
an ^at++++=an
offering ^jj+++xvbg+=offering
of ^in++++=of
something ^pn++++=something
rare ^jj++++=rare.
. ^zz++++=EXTRAWORD
Alas ^uh++++=Alas,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
grown ^vprf+++xvbnx+=grown
too ^ql++++=too
old ^jj++++=old
and ^cc+phrs+++=and
feeble ^jj++++=feeble
to ^in++++=to
care ^nn++++=care
for ^in++++=for
her ^pp$+pp3+++=her
dear ^uh++++=dear
blossoms ^nns+++??+=blossoms
any ^dti++++=any
longer ^rbr++++=longer,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
forced ^vpsv++agls+xvbnx+=forced
to ^to+vcmp+++=to
go ^vbi++++=go
to ^to++++=to
live ^vbi++++=live
with ^in+ppvb+++=with
a ^at++++=a
married ^jj+atrb++xvbn+=married
son ^nn++++=son.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
dare ^vb++++=dare
say ^vb+vpub+++=say
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
thinking ^vbg+++xvbgx+=thinking
of ^in++++=of
her ^pp3o+pp3+++=her
garden ^npl++++=garden
that ^tht+rel+++=that
very ^ql+amp+++=very
day ^np++++=day,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
wondering ^vbg+++xvbg+=wondering
if ^cs+cnd+++=if
this ^dt+dem+++=this
plant ^nn++++=plant
or ^cc++++=or
that ^dt+pdem+++=that
were ^vbd+bed+vrb++=were
not ^xnot++not++=not
in ^in++++=in
bloom ^nn++++=bloom,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
perhaps ^rb++++=perhaps
had ^vb+hv+vrb++=had
a ^at++++=a
heartache ^nn++++=heartache
at ^in++++=at
the ^ati++++=the
thought ^vprf+++xvbn+=thought
that ^tht+vcmp+++=that
her ^pp3o+pp3+++=her
tenants ^nns+nom+++=tenants,
, ^zz++++=EXTRAWORD
the ^ati++++=the
careless ^jj+atrb+++=careless
colored ^jj+atrb++xvbn+=colored
children ^nns++++=children,
, ^zz++++=EXTRAWORD
might ^md+pos+++=might
tread ^vb++++=tread
the ^ati++++=the
young ^jj+atrb+++=young
shoots ^nns++++=shoots
of ^in++++=of
peony ^nn+++??+=peony
and ^cc++++=and
rose ^nn+++xvbn+=rose,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
make ^vb++++=make
havoc ^nn++++=havoc
in ^in++++=in
the ^ati++++=the
herb ^nn++++=herb-bed.
- ^zz++++=EXTRAWORD
bed ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
an ^at++++=an
uncommon ^jj+atrb+++=uncommon
collection ^nn+nom+++=collection,
, ^zz++++=EXTRAWORD
made ^xvbn+++xvbn+=made
by ^in++++=by
years ^nns++++=years
of ^in++++=of
patient ^nn++++=patient
toil ^nn++++=toil
and ^cc++++=and
self ^nn++++=self-sacrifice.
- ^zz++++=EXTRAWORD
sacrifice ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
of ^in++++=of
that ^cs+sub+++=that
deserted ^vprf+++xvbn+=deserted
Southern ^jj+atrb+++=Southern
garden ^nn++++=garden
as ^ql++++=as
I ^pp1a+pp1+++=I
followed ^vbd+vprv+tht0+xvbnx+=followed
my ^pp$+pp1+++=my
own ^ap++++=own
New ^jj+atrb+++=New
England ^np++++=England
road ^nn++++=road.
. ^zz++++=EXTRAWORD
The ^ati++++=The
flower ^nn++++=flower-plots
- ^zz++++=EXTRAWORD
plots ^nns++++=EXTRAWORD
were ^vbd+bed+vrb++=were
in ^in++++=in
gay ^jj+atrb+++=gay
bloom ^nn++++=bloom
all ^abn++++=all
along ^in++++=along
the ^ati++++=the
way ^nn++++=way;
; ^zz++++=EXTRAWORD
almost ^rb+hdg+++=almost
every ^at++++=every
house ^npl++++=house
had ^vb+hv+vrb++=had
some ^dti++++=some
flowers ^nns+nom+++=flowers
before ^in++++=before
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
sometimes ^rb++++=sometimes
carefully ^rb++++=carefully
fenced ^vbd+++xvbn+=fenced
about ^in++++=about
by ^in++++=by
stakes ^nns++++=stakes
and ^cc++++=and
barrel ^nn++++=barrel
staves ^nns++++=staves
from ^in++++=from
the ^ati++++=the
miscreant ^jj+atrb+++=miscreant
hens ^nns++++=hens
and ^cc++++=and
chickens ^nns++++=chickens
which ^whp+rel+subj++=which
lurked ^vbd+++xvbn+=lurked
everywhere ^rb+cnj+++=everywhere,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
liked ^vbd+++xvbn+=liked
a ^at++++=a
good ^jj+atrb+++=good
scratch ^nn++++=scratch
and ^cc++++=and
fluffing ^vbg+++xvbg+=fluffing
in ^in++++=in
soft ^jj+atrb+++=soft
earth ^nn++++=earth
this ^dt+dem+++=this
year ^nn++++=year
as ^cc++++=as
well ^rb++++=well
as ^cc"++++=as
any ^dti++++=any
other ^ap++++=other.
. ^zz++++=EXTRAWORD
The ^ati++++=The
world ^nn++++=world
seemed ^vbd+seem++xvbn+=seemed
full ^jj++++=full
of ^in++++=of
young ^jj+atrb+++=young
life ^nn++++=life.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+aux++=were
calves ^nns++++=calves
tethered ^vbd+++xvbn+=tethered
in ^in++++=in
pleasant ^jj+atrb+++=pleasant
shady ^jj+atrb+++=shady
spots ^nns++++=spots,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
puppies ^nns++++=puppies
and ^cc++++=and
kittens ^nns+++??+=kittens
adventuring ^nn++++=adventuring
from ^in++++=from
the ^ati++++=the
doorways ^nns++++=doorways.
. ^zz++++=EXTRAWORD
The ^ati++++=The
trees ^nns++++=trees
were ^vbd+bed+vrb++=were
full ^jj+pred+++=full
of ^in++++=of
birds ^nns++++=birds:
: ^zz++++=EXTRAWORD
bobolinks ^nns+++??+=bobolinks,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
cat ^nn++++=cat-birds,
- ^zz++++=EXTRAWORD
birds ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
yellow ^jj++++=yellow-hammers,
- ^zz++++=EXTRAWORD
hammers ^nns+nom+++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
golden ^jj+atrb+++=golden
robins ^nns+++??+=robins,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sometimes ^rb++++=sometimes
a ^at++++=a
thrush ^nn+++??+=thrush,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
afternoon ^nn++++=afternoon
was ^vbd+bedz+aux++=was
wearing ^vbg+++xvbgx+=wearing
late ^jj++++=late.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
passed ^vbd+++xvbn+=passed
the ^ati++++=the
spring ^nn++++=spring
which ^whp+rel+subj++=which
once ^rb+tm+++=once
marked ^vwbn+++xvbn+=marked
the ^ati++++=the
boundary ^nn+nom+++=boundary
where ^wrb+who+++=where
three ^cd++++=three
towns ^nns++++=towns
met, ^nn+++??+=met,--Berwick,
-- ^--+clp+++=EXTRAWORD
berwick ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
York ^np++++=York,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Wells, ^np+++??+=Wells,--a
-- ^--+clp+++=EXTRAWORD
a ^at++++=EXTRAWORD
famous ^jj+atrb+++=famous
spot ^nn++++=spot
in ^in++++=in
the ^ati++++=the
early ^jj+atrb+++=early
settlement ^nn+nom+++=settlement
of ^in++++=of
the ^ati++++=the
country ^nn++++=country,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
many ^ap++++=many
of ^in++++=of
its ^pp$+it+++=its
old ^jj+atrb+++=old
traditions ^nns+nom+++=traditions
are ^vb+ber+aux++=are
now ^rn+tm+splt++=now
forgotten ^vpsv++agls+xvbnx+=forgotten.
. ^zz++++=EXTRAWORD
One ^pn++++=One
of ^in++++=of
the ^ati++++=the
omnipresent ^jj+atrb+++=omnipresent
regicides ^nns+++??+=regicides
of ^in++++=of
Charles ^np++++=Charles
the ^ati++++=the
First ^rb++++=First
is ^vbz+bez+aux++=is
believed ^vpsv++agls+xvbnx+=believed
to ^to+vcmp+++=to
have ^vbi+vbi+aux++=have
hidden ^vprf+++xvbnx+=hidden
himself ^ppl+pp3+++=himself
for ^in++++=for
a ^at++++=a
long ^jj+atrb+++=long
time ^nn++++=time
under ^in++++=under
a ^at++++=a
great ^jj+atrb+++=great
rock ^npl++++=rock
close ^jj++++=close
by ^in+strn+++=by.
. ^zz++++=EXTRAWORD
The ^ati++++=The
story ^nn++++=story
runs ^vbz++++=runs
that ^dt+dem+++=that
he ^pp3a+pp3+++=he
made ^vbd+++xvbnx+=made
his ^pp$+pp3+++=his
miserable ^jj+atrb+++=miserable
home ^nr++++=home
in ^in++++=in
this ^dt+dem+++=this
den ^&fw++++=den
for ^in++++=for
several ^ap++++=several
years ^nns++++=years,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
believe ^vb+vprv+++=believe
that ^tht+vcmp+++=that
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
no ^at++++=no
record ^vb++++=record
that ^tht+vcmp+++=that
more ^rbr++++=more
than ^in++++=than
three ^cd++++=three
of ^in++++=of
the ^ati++++=the
regicides ^nn++++=regicides
escaped ^vbd+++xvbn+=escaped
to ^in++++=to
this ^dt+dem+++=this
country ^nn++++=country,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
their ^pp$+pp3+++=their
wanderings ^nns++++=wanderings
are ^vb+ber+aux++=are
otherwise ^rb+cnj+splt++=otherwise
accounted ^vpsv++agls+xvbnx+=accounted
for ^in+ppvb+++=for.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
a ^at++++=a
firm ^jj+atrb+++=firm
belief ^nn++++=belief
that ^tht+ncmp+++=that
one ^pn++++=one
of ^in++++=of
them ^pp3o+pp3+++=them
came ^vbd+++xvbn+=came
to ^in++++=to
York ^np++++=York,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+vrb++=was
the ^ati++++=the
ancestor ^nn++++=ancestor
of ^in++++=of
many ^ap++++=many
persons ^nns++++=persons
now ^rn+tm+++=now
living ^nvbg+++xvbg+=living
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
do ^vb+do+aux++=do
not ^xnot++not++=not
know ^vb+vprv+++=know
whether ^cs+who+++=whether
he ^pp3a+pp3+++=he
can ^md+pos+++=can
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
the ^ati++++=the
hero ^nn++++=hero
of ^in++++=of
the ^ati++++=the
Baker ^np++++=Baker's
's ^$++++=EXTRAWORD
Spring ^vb++++=Spring
hermitage ^nn+nom+++=hermitage
beside ^in+strn+++=beside.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
stopped ^vbd+++xvbn+=stopped
to ^to++++=to
drink ^vbi++++=drink
some ^dti++++=some
of ^in++++=of
the ^ati++++=the
delicious ^jj+atrb+++=delicious
water ^nn++++=water,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
never ^rb++++=never
fails ^vbz++++=fails
to ^to+vcmp+++=to
flow ^vbi++++=flow
cold ^jj++++=cold
and ^cc+phrs+++=and
clear ^jj++++=clear
under ^in++++=under
the ^ati++++=the
shade ^nn++++=shade
of ^in++++=of
a ^at++++=a
great ^jj+atrb+++=great
oak ^nn++++=oak,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
were ^vbd+bed+aux++=were
amused ^vpsv++agls+xvbnx+=amused
with ^in++++=with
the ^ati++++=the
sight ^nn++++=sight
of ^in++++=of
a ^at++++=a
flock ^nn++++=flock
of ^in++++=of
gay ^jj++++=gay
little ^ap++++=little
country ^nn++++=country
children ^nns++++=children
who ^whp+rel+subj++=who
passed ^vpsv++by+xvbn+=passed
by ^in++++=by
in ^in++++=in
deep ^jj+atrb+++=deep
conversation ^nn+nom+++=conversation.
. ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
could ^md+pos+++=could
such ^abl++++=such
atoms ^nns++++=atoms
of ^in++++=of
humanity ^nn+nom+++=humanity
be ^vb+be+aux++=be
talking ^vbg+++xvbgx+=talking
about ^in+strn+++=about?
? ^zz++++=EXTRAWORD
" ^zz++++="Old
old ^jj+atrb+++=EXTRAWORD
times ^nns++++=times,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
John ^np++++=John,
, ^zz++++=EXTRAWORD
the ^ati++++=the
master ^nn++++=master
of ^in++++=of
horse ^nn++++=horse,
, ^zz++++=EXTRAWORD
with ^in++++=with
instant ^jj+atrb+++=instant
decision ^nn++++=decision.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
met ^vbd+++xvbn+=met
now ^rn+tm+++=now
and ^cc+phrs+++=and
then ^rn+tm+++=then
a ^at++++=a
man ^nn++++=man
or ^cc++++=or
woman ^nn++++=woman,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
stopped ^vbd+++xvbn+=stopped
to ^to++++=to
give ^vbi++++=give
us ^pp1o+pp1+++=us
hospitable ^jj+atrb+++=hospitable
greeting ^nvbg+++xvbg+=greeting;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
no ^at++++=no
staying ^nn++++=staying
for ^in++++=for
visits ^nns++++=visits,
, ^zz++++=EXTRAWORD
lest ^cs+sub+++=lest
the ^ati++++=the
daylight ^nn++++=daylight
might ^md+pos+++=might
fail ^vb++++=fail
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
delightful ^jj+pred+++=delightful
to ^to++++=to
find ^vbi+vprv+++=find
this ^dt+dem+++=this
old ^jj++++=old-established
- ^zz++++=EXTRAWORD
established ^vbd+vprv++xvbn+=EXTRAWORD
neighborhood ^nn+nom+++=neighborhood
so ^ql+emph+++=so
thriving ^jj+++xvbg+=thriving
and ^cc+phrs+++=and
populous ^jj++++=populous,
, ^zz++++=EXTRAWORD
for ^in++++=for
a ^ap++++=a
few ^ap"++++=few
days ^nns++++=days
before ^cs+sub+++=before
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
driven ^vprf+++xvbnx+=driven
over ^in++++=over
three ^cd++++=three
miles ^nns++++=miles
of ^in++++=of
road ^nn++++=road,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
passed ^vbd+++xvbn+=passed
only ^rb+down+++=only
one ^cd1++++=one
house ^npl++++=house
that ^tht+rel+subj++=that
was ^vbd+bedz+aux++=was
tenanted ^vpsv++agls+xvbnx+=tenanted,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
six ^cd++++=six
cellars ^nns++++=cellars
or ^cc++++=or
crumbling ^jj+atrb++xvbg+=crumbling
chimneys ^nns++++=chimneys
where ^wrb+who+++=where
good ^jj+atrb+++=good
farmhouses ^nns++++=farmhouses
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been,
, ^zz++++=EXTRAWORD
the ^ati++++=the
lilacs ^nns++++=lilacs
blooming ^vwbg+++xvbg+=blooming
in ^in++++=in
solitude ^nn++++=solitude,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
fields ^nns++++=fields,
, ^zz++++=EXTRAWORD
cleared ^xvbn+++xvbn+=cleared
with ^in++++=with
so ^ql++++=so
much ^ap++++=much
difficulty ^nn++++=difficulty
a ^at++++=a
century ^nn++++=century
or ^cc++++=or
two ^cd++++=two
ago ^rb+cnj+++=ago,
, ^zz++++=EXTRAWORD
all ^abn++++=all
going ^jj+++xvbg+=going
back ^jjb++++=back
to ^in++++=to
the ^ati++++=the
original ^jj+atrb+++=original
woodland ^nn++++=woodland
from ^in++++=from
which ^whp+rel+pied++=which
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
won ^vpsv++agls+xvbnx+=won.
. ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
would ^md+prd+++=would
the ^ati++++=the
old ^jj+atrb+++=old
farmers ^nns+nom+++=farmers
say ^vb+vpub+++=say
to ^to+vcmp+++=to
see ^vbi+vprv+++=see
the ^ati++++=the
fate ^nn++++=fate
of ^in++++=of
their ^pp$+pp3+++=their
worthy ^jj++++=worthy
bequest ^jjt++++=bequest
to ^in++++=to
the ^ati++++=the
younger ^jjr+atrb+++=younger
generation ^nn+nom+++=generation?
? ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
would ^md+prd+++=would
wag ^vb++++=wag
their ^pp$+pp3+++=their
heads ^nns++++=heads
sorrowfully ^rb+cnj+++=sorrowfully,
, ^zz++++=EXTRAWORD
with ^in++++=with
sad ^jj+atrb+++=sad
foreboding ^nvbg+++xvbg+=foreboding.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
we ^pp1a+pp1+++=we
had ^vbd+hvd+aux++=had
passed ^vprf+++xvbnx+=passed
more ^rbr++++=more
woodland ^nn++++=woodland
and ^cc++++=and
a ^at++++=a
well ^rb++++=well-known
- ^zz++++=EXTRAWORD
known ^vbd+vprv++xvbn+=EXTRAWORD
quarry ^npl++++=quarry,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where,
, ^zz++++=EXTRAWORD
for ^in++++=for
a ^at++++=a
wonder ^nn++++=wonder,
, ^zz++++=EXTRAWORD
the ^ati++++=the
derrick ^nn++++=derrick
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
creaking ^jj++++=creaking
and ^cc++++=and
not ^xnot++not++=not
a ^at++++=a
single ^jj+atrb+++=single
hammer ^nn++++=hammer
was ^vbd+bedz+aux++=was
clinking ^vbg+++xvbgx+=clinking
at ^rb++++=at
the ^ati++++=the
stone ^nn++++=stone
wedges ^nns+++??+=wedges,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
did ^vbd+dod+aux++=did
not ^xnot++not++=not
see ^vb+vprv+++=see
any ^dti++++=any
one ^cd1++++=one
hoeing ^nvbg+++xvbg+=hoeing
in ^in++++=in
the ^ati++++=the
fields ^nns++++=fields,
, ^zz++++=EXTRAWORD
as ^ql++++=as
we ^pp1a+pp1+++=we
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
so ^ql++++=so
many ^ap++++=many
on ^in++++=on
the ^ati++++=the
white ^jj+atrb+++=white
rose ^nn+++xvbn+=rose
road ^npl++++=road,
, ^zz++++=EXTRAWORD
the ^ati++++=the
other ^ap++++=other
side ^nn++++=side
of ^in++++=of
the ^ati++++=the
hills ^nns++++=hills.
. ^zz++++=EXTRAWORD
Presently ^rb+tm+++=Presently
we ^pp1a+pp1+++=we
met ^vbd+++xvbn+=met
two ^cd++++=two
or ^cc++++=or
three ^cd++++=three
people ^nns++++=people
walking ^vwbg+++xvbg+=walking
sedately ^jj++++=sedately,
, ^zz++++=EXTRAWORD
clad ^jj++++=clad
in ^in++++=in
their ^pp$+pp3+++=their
best ^jjt+atrb+++=best
clothes ^nns++++=clothes.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
subdued ^jj+atrb+++=subdued
air ^nn++++=air
of ^in++++=of
public ^jj+atrb+++=public
excitement ^nn+nom+++=excitement
and ^cc++++=and
concern ^nn++++=concern,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
one ^pn++++=one
of ^in++++=of
us ^pp1o+pp1+++=us
remembered ^vbd+vprv++xvbn+=remembered
that ^tht+vcmp+++=that
there ^ex+pex+++=there
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
death ^nn++++=death
in ^in++++=in
the ^ati++++=the
neighborhood ^nn+nom+++=neighborhood;
