Being ^vbg+beg++xvbg+=Being
foemen ^vb+++xvbn+=foemen
their ^pp$+pp3+++=their
pledged ^jj+atrb++xvbn+=pledged
hands ^nns++++=hands
might ^md+pos+++=might
sever ^vb++++=sever,
, ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
true ^jj+atrb+++=true
heart ^nn++++=heart
was ^vbd+bedz+vrb++=was
his ^pp$+pp3+++=his,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
only ^rb+cnj+++=only,
, ^zz++++=EXTRAWORD
for ^rb++++=for
ever ^rb"++++=ever.
. ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
he ^pp3a+pp3+++=he
lifted ^vbd+++xvbnx+=lifted
his ^pp$+pp3+++=his
voice ^nn++++=voice,
, ^zz++++=EXTRAWORD
like ^in++++=like
the ^ati++++=the
agle ^nn+++??+=agle's
's ^vbz+bez+vrb++0=EXTRAWORD
hoarse ^jj+atrb+++=hoarse
call ^nn++++=call,
, ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
says ^vbz+vpub+++=says
Phaudhrig ^np+++??+=Phaudhrig,
, ^zz++++=EXTRAWORD
" ^zz++++="She's
she ^pp3a+pp3+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
mine ^nn++++=mine
still ^rb+cnj+++=still,
, ^zz++++=EXTRAWORD
in ^in++++=in
spite ^in"++++=spite
of ^in"++++=of
yez ^nn+++??+=yez
all ^abn++++=all!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
up ^rp++++=up
jumped ^vbd+++xvbn+=jumped
O ^zz++++=O'Hanlon,
'hanlon, ^nn+++??+=EXTRAWORD
and ^cc++++0=an'
a ^at++++=a
tall ^jj+atrb+++=tall
boy ^nn++++=boy
was ^vbd+bedz+vrb++=was
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
he ^pp3a+pp3+++=he
looked ^vbd+++xvbnx+=looked
on ^in++++=on
bould ^nn+++??+=bould
Phaudhrig ^np+++??+=Phaudhrig
as ^in++++=as
fierce ^jj++++=fierce
as ^ql++++=as
could ^md+pos+++=could
be ^vb+be+vrb++=be,
, ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="By
by ^in++++=EXTRAWORD
the ^ati++++=the
hokey ^nn+++??+=hokey!
! ^zz++++=EXTRAWORD
before ^cs+sub+++=before
you ^pp2+pp2+++=you
go ^vb++++=go
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
Bould ^np+++??+=Bould
Phaudhrig ^np+++??+=Phaudhrig
Crohoore ^np+++??+=Crohoore,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
, ^zz++++=,must
must ^md+nec+++=EXTRAWORD
fight ^vb++++=fight
for ^in++++=for
a ^at++++=a
bout ^nn++++=bout."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
Phaudhrig ^np+++??+=Phaudhrig
made ^vbd+++xvbn+=made
answer ^nn++++=answer:
: ^zz++++=EXTRAWORD
" ^zz++++="I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
do ^vb+do+vrb++=do
my ^pp$+pp1+++=my
endeavour ^nn++++=endeavour,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++0=An'
with ^in++++=with
one ^cd1++++=one
blow ^nn++++=blow
he ^pp3a+pp3+++=he
stretched ^vbd+++xvbnx+=stretched
bould ^nn+++??+=bould
O ^zz++++=O'Hanlon
'hanlon ^nn+++??+=EXTRAWORD
for ^rb++++=for
ever ^rb"++++=ever.
. ^zz++++=EXTRAWORD
In ^in++++=In
his ^pp$+pp3+++=his
arms ^nns++++=arms
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
Kathleen ^np++++=Kathleen,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
stepped ^vpsv++agls+xvbn+=stepped
to ^in++++=to
the ^ati++++=the
door ^nn++++=door;
; ^zz++++=EXTRAWORD
And ^cc+cls+++=And
he ^pp3a+pp3+++=he
leaped ^vbd+++xvbnx+=leaped
on ^in++++=on
his ^pp$+pp3+++=his
horse ^nn++++=horse,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
flung ^vbd+++xvbn+=flung
her ^pp$+pp3+++=her
before ^in++++=before;
; ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
they ^pp3a+pp3+++=they
all ^rb++++=all
were ^vbd+bed+aux++=were
so ^ql++++=so
bother ^vb++++=bother'd,
'd, ^nn+++??+=EXTRAWORD
that ^tht+rel+++=that
not ^xnot++not++=not
a ^at++++=a
man ^nn++++=man
stirred ^vbd+++xvbn+=stirred
Till ^in++++=Till
the ^ati++++=the
galloping ^jj+atrb++xvbg+=galloping
hoofs ^nns++++=hoofs
on ^in++++=on
the ^ati++++=the
pavement ^nn+nom+++=pavement
were ^vbd+bed+aux++=were
heard ^vpsv++agls+xvbnx+=heard.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
up ^rp++++=up
they ^pp3a+pp3+++=they
all ^abn++++=all
started ^jj+++xvbn+=started,
, ^zz++++=EXTRAWORD
like ^in++++=like
bees ^nns++++=bees
in ^in++++=in
the ^ati++++=the
swarm ^nn++++=swarm,
, ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
they ^pp3a+pp3+++=they
riz ^vb+++??+=riz
a ^at++++=a
great ^nn++++=great
shout ^vb++++=shout,
, ^zz++++=EXTRAWORD
like ^in++++=like
the ^ati++++=the
burst ^nn+++xvbn+=burst
of ^in++++=of
a ^at++++=a
storm ^nn++++=storm,
, ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
they ^pp3a+pp3+++=they
roared ^vbd+++xvbnx+=roared,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
ran ^vbd+++xvbnx+=ran,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
shouted ^vbd+vpub++xvbnx+=shouted
galore ^jj++++=galore;
; ^zz++++=EXTRAWORD
But ^cc+cls+++=But
Kathleen ^np++++=Kathleen
and ^cc++++=and
Phaudhrig ^np+++??+=Phaudhrig
they ^pp3a+pp3+++=they
never ^rb++++=never
saw ^vbd+vprv++xvbn+=saw
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
' ^zz++++='But
but ^cc++++=EXTRAWORD
them ^pp3o+pp3+++=them
days ^nns++++=days
are ^vb+ber+aux++=are
gone ^vpsv++by+xvbnx+=gone
by ^in+strn+++=by,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
no ^at++++=no
more ^ql++++=more;
; ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
the ^ati++++=the
green ^jj++++=green-grass
- ^zz++++=EXTRAWORD
grass ^nn++++=EXTRAWORD
is ^vbz+bez+vrb++=is
growin ^nn+++??+=growin'
' ^zz++++=EXTRAWORD
o ^zz++++=o'er
'er ^jjr++++0=EXTRAWORD
Phaudhrig ^np+++??+=Phaudhrig
Crohoore ^np+++??+=Crohoore,
, ^zz++++=EXTRAWORD
For ^in++++=For
he ^pp3a+pp3+++=he
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+vrb++=be
aisy ^nn+++??+=aisy
or ^cc++++=or
quiet ^nn++++=quiet
at ^rb++++=at
all ^abn++++=all;
; ^zz++++=EXTRAWORD
As ^ql++++=As
he ^pp3a+pp3+++=he
lived ^vbd+++xvbnx+=lived
a ^at++++=a
brave ^jj+atrb+++=brave
boy ^nn++++=boy,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
resolved ^vbd+vsua++xvbnx+=resolved
so ^ql++++=so
to ^to++++=to
fall ^vbi++++=fall.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
a ^at++++=a
good ^jj+atrb+++=good
pike ^nn++++=pike
for ^in++++=for
Phaudhrig ^np+++??+=Phaudhrig
was ^vbd+bedz+vrb++=was
great ^jj+pred+++=great
And ^cc++++=And
he ^pp3a+pp3+++=he
fought ^vbd+++xvbnx+=fought,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
died ^vbd+++xvbnx+=died
in ^in++++=in
the ^ati++++=the
year ^nn++++=year
ninety ^cd++++=ninety-eight.
- ^zz++++=EXTRAWORD
eight ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
the ^ati++++=the
day ^nn++++=day
that ^tht+rel+obj++=that
Crohoore ^np+++??+=Crohoore
in ^in++++=in
the ^ati++++=the
green ^jj+atrb+++=green
field ^nn++++=field
was ^vbd+bedz+aux++=was
killed ^vpsv++agls+xvbnx+=killed,
, ^zz++++=EXTRAWORD
A ^at++++=A
sthrong ^nn+++??+=sthrong
boy ^nn++++=boy
was ^vbd+bedz+aux++=was
sthretched ^vpsv++agls+xvbnx+=sthretched,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
sthrong ^nn+++??+=sthrong
heart ^nn++++=heart
was ^vbd+bedz+aux++=was
stilled ^vwbn+++xvbn+=stilled.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
due ^jj+cmpx+++=due
to ^to+jcmp+++=to
the ^ati++++=the
memory ^nn++++=memory
of ^in++++=of
Finley ^np+++??+=Finley
to ^to++++=to
say ^vbi+vpub+++=say
that ^tht+vcmp+++=that
the ^ati++++=the
foregoing ^jj+atrb++xvbg+=foregoing
ballad ^nn++++=ballad,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
bearing ^vbg+++xvbg+=bearing
throughout ^in++++=throughout
a ^at++++=a
strong ^jj+atrb+++=strong
resemblance ^nn+nom+++=resemblance
to ^in++++=to
Sir ^npt++++=Sir
Walter ^np++++=Walter
Scott ^np++++=Scott's
's ^$++++=EXTRAWORD
' ^zz++++='Lochinvar,'
lochinvar ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
nevertheless ^rb+cnj+splt++=nevertheless
composed ^vpsv++agls+xvbnx+=composed
long ^rb++++=long
before ^cs+sub+++=before
that ^dt+dem+++=that
spirited ^jj+atrb+++=spirited
production ^nn+nom+++=production
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbn+=seen
the ^ati++++=the
light ^nn++++=light.
. ^zz++++=EXTRAWORD
