We ^pp1a+pp1+++=We
hatred ^nn++++=hatred
against ^in++++=against
them ^pp3o+pp3+++=them
for ^in++++=for
their ^pp$+pp3+++=their
good ^jj+atrb+++=good
fortune ^nn++++=fortune.
. ^zz++++=EXTRAWORD
" ^zz++++="'What
' ^zz++++=EXTRAWORD
what ^wdt+who+++=EXTRAWORD
would ^md+prd+++=would
you ^pp2+pp2+++=you
like ^vb++++=like?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
the ^ati++++=the
shopman ^nn++++=shopman.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
put ^vbd+++xvbnx+=put
on ^rb+phrv+++=on
an ^at++++=an
indifferent ^jj+atrb+++=indifferent
air ^nn++++=air,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
answered ^vbd+vpub++xvbn+=answered
superciliously ^jj++++=superciliously:
: ^zz++++=EXTRAWORD
" ^zz++++="'Cut
' ^zz++++=EXTRAWORD
cut ^vbd+++xvbn+=EXTRAWORD
me ^pp1o+pp1+++=me
off ^in+pl+++=off
a ^at++++=a
pound ^nn++++=pound
of ^in++++=of
black ^jj+atrb+++=black
bread... ^nn+++??+=bread....'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
was ^vbd+bedz+aux++=was
far ^rb+pl+splt++=far
from ^rb"++++=from
being ^vbg+beg++xvbg+=being
at ^rb++++=at
my ^pp$+pp1+++=my
ease ^nn++++=ease
while ^cs+sub+++=while
the ^ati++++=the
man ^nn++++=man
skilfully ^rb++++=skilfully
cut ^vb+++xvbn+=cut
the ^ati++++=the
bread ^nn++++=bread
with ^in++++=with
his ^pp$+pp3+++=his
broad ^jj+atrb+++=broad
knife ^nn++++=knife.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
suddenly ^rb++++=suddenly
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
to ^to+vcmp+++=to
myself ^ppl+pp1+++=myself:
: ^zz++++=EXTRAWORD
' ^zz++++='Suppose
suppose ^vb+vprv+tht0++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
more ^rbr++++=more
than ^in++++=than
two ^cd++++=two
and ^cc++++=and
a ^at++++=a
half ^abn++++=half
copecks ^nns+++??+=copecks
a ^at++++=a
pound ^nn++++=pound,
, ^zz++++=EXTRAWORD
what ^wdt+who+whq++=what
shall ^md+prd+++=shall
I ^pp1a+pp1+++=I
do ^vb+do+vrb++=do
if ^cs+cnd+++=if
the ^ati++++=the
man ^nn++++=man
cuts ^nns++++=cuts
it ^pp3+it+++=it
overweight ^nn++++=overweight?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+tht0++=know
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
possible ^jj++++=possible
to ^to+jcmp+++=to
owe ^vbi++++=owe
five ^cd++++=five
or ^cc++++=or
ten ^cd++++=ten
roubles ^nns++++=roubles
in ^in++++=in
a ^at++++=a
restaurant ^nn+nom+++=restaurant,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
say ^vb+vpub+++=say
to ^to+vcmp+++=to
the ^ati++++=the
waiter ^nn++++=waiter,
, ^zz++++=EXTRAWORD
" ^zz++++="Put
put ^vbd+++xvbn+=EXTRAWORD
it ^pp3+it+++=it
down ^rp++++=down
to ^in++++=to
my ^pp$+pp1+++=my
account ^nn++++=account,
, ^zz++++=EXTRAWORD
please ^uh++++=please,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
but ^cc+cls+++=but
what ^wdt+who+++=what
can ^md+pos+++=can
one ^cd1++++=one
do ^vb+do+vrb++=do
if ^cs+cnd+++=if
one ^cd1++++=one
has ^vbz+hvz+vrb++=hasn't
n't ^xnot++not++0=EXTRAWORD
enough ^qlp++++=enough
by ^in++++=by
one ^cd1++++=one
copeck ^nn+++??+=copeck?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="Hurrah!
hurrah ^uh++++=EXTRAWORD
! ^zz++++=EXTRAWORD
The ^ati++++=The
bread ^nn++++=bread
cost ^nn++++=cost
exactly ^rb++++=exactly
three ^cd++++=three
copecks ^nns+++??+=copecks.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
shifted ^vbd+++xvbnx+=shifted
about ^in++++=about
from ^in++++=from
one ^cd1++++=one
foot ^nn++++=foot
to ^in++++=to
another ^dt++++=another
while ^cs+sub+++=while
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
being ^vbg+beg+aux+xvbg+=being
wrapped ^vbd+++xvbn+=wrapped
up ^rp++++=up
in ^in++++=in
paper ^nn++++=paper.
. ^zz++++=EXTRAWORD
As ^ql++++=As
soon ^rb+tm+++=soon
as ^ql++++=as
I ^pp1a+pp1+++=I
got ^vbd+++xvbnx+=got
out ^rb+phrv+++=out
of ^in++++=of
the ^ati++++=the
shop ^nn++++=shop
and ^cc++++=and
felt ^vpsv++agls+xvbn+=felt
in ^in++++=in
my ^pp$+pp1+++=my
pocket ^nn++++=pocket
the ^ati++++=the
soft ^jj+atrb+++=soft
warmth ^nn++++=warmth
of ^in++++=of
the ^ati++++=the
bread ^nn++++=bread,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wanted ^vbd+++xvbnx+=wanted
to ^to+vcmp+++=to
cry ^vbi++++=cry
out ^rb+phrv+++=out
for ^in+ppvb+++=for
joy ^nn++++=joy
and ^cc++++=and
begin ^vb++++=begin
to ^to++++=to
munch ^vbi++++=munch
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
as ^ql++++=as
children ^nns++++=children
do ^vb+do+vrb++=do
those ^dt+dem+++=those
crusts ^nns++++=crusts
which ^whp+rel+obj++=which
they ^pp3a+pp3+++=they
steal ^vb++++=steal
from ^in++++=from
the ^ati++++=the
table ^nn++++=table
after ^cs+sub+++=after
a ^at++++=a
long ^rb++++=long
day ^nn++++=day's
's ^vbz+bez+vrb++0=EXTRAWORD
romping ^jj++++=romping,
, ^zz++++=EXTRAWORD
to ^to++++=to
eat ^vbi++++=eat
as ^ql++++=as
they ^pp3a+pp3+++=they
lie ^vb++++=lie
in ^in++++=in
their ^pp$+pp3+++=their
beds ^nns++++=beds.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
I ^pp1a+pp1+++=I
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
restrain ^vb++++=restrain
myself ^ppl+pp1+++=myself.
. ^zz++++=EXTRAWORD
Even ^rb++++=Even
in ^in++++=in
the ^ati++++=the
street ^nn++++=street
I ^pp1a+pp1+++=I
thrust ^vbd+++xvbnx+=thrust
into ^in++++=into
my ^pp$+pp1+++=my
mouth ^nn++++=mouth
two ^cd++++=two
large ^jj+atrb+++=large
tasty ^jj+atrb+++=tasty
morsels ^nns++++=morsels.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes.
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
tell ^vb++++=tell
you ^pp2+pp2+++=you
all ^rb++++=all
this ^dt+dem+++=this
in ^in++++=in
almost ^rb+hdg+++=almost
a ^at++++=a
cheerful ^jj+atrb+++=cheerful
tone ^nn++++=tone.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
far ^rb+pl+++=far
from ^rb"++++=from
cheerful ^jj++++=cheerful
then ^rn+tm+++=then.
. ^zz++++=EXTRAWORD
Add ^vb+vpub+++=Add
to ^in++++=to
my ^pp$+pp1+++=my
torture ^nn++++=torture
of ^in++++=of
hunger ^nn++++=hunger
the ^ati++++=the
stinging ^nn++++=stinging
shame ^vb++++=shame
of ^in++++=of
failure ^nn++++=failure;
; ^zz++++=EXTRAWORD
the ^ati++++=the
near ^jj+atrb+++=near
prospect ^nn++++=prospect
of ^in++++=of
being ^xvbg+++xvbg+=being
the ^ati++++=the
laughing ^jj+++xvbg+=laughing-stock
- ^zz++++=EXTRAWORD
stock ^nn++++=EXTRAWORD
of ^in++++=of
my ^pp$+pp1+++=my
regimental ^jj+atrb+++=regimental
companions ^nns++++=companions;
; ^zz++++=EXTRAWORD
the ^ati++++=the
charming ^jj+atrb++xvbg+=charming
amiability ^nn+nom+++=amiability
of ^in++++=of
the ^ati++++=the
official ^jj++++=official
on ^rp++++=on
whom ^whp+wpor+++=whom
depended ^vbd+++xvbn+=depended
my ^pp$+pp1+++=my
cursed ^vbd+++xvbn+=cursed
' ^zz++++='dismissal'....
dismissal ^nn+nom+++=EXTRAWORD
'.... ^nn+++??+=EXTRAWORD
I ^pp1a+pp1+++=I
tell ^vb++++=tell
you ^pp2+pp2+++=you
frankly ^rb+cnj+++=frankly,
, ^zz++++=EXTRAWORD
in ^in++++=in
those ^dt+dem+++=those
days ^nns++++=days
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
face ^nn++++=face
to ^to++++=to
face ^vbi++++=face
all ^abn++++=all
the ^ati++++=the
time ^nn++++=time
with ^in++++=with
the ^ati++++=the
thought ^nn+++xvbn+=thought
of ^in++++=of
suicide ^nn++++=suicide.
. ^zz++++=EXTRAWORD
" ^zz++++="Next
next ^ap++++=EXTRAWORD
day ^nn++++=day
my ^pp$+pp1+++=my
hunger ^nn++++=hunger
again ^rb+tm+++=again
seemed ^vbd+seem++xvbn+=seemed
unbearable ^jj++++=unbearable.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
along ^in++++=along
to ^in++++=to
Alexandra ^np++++=Alexandra
Ivanovna ^np+++??+=Ivanovna.
. ^zz++++=EXTRAWORD
As ^ql++++=As
soon ^rb+tm+++=soon
as ^ql++++=as
Stepan ^np+++??+=Stepan
saw ^vbd+vprv++xvbn+=saw
me ^pp1o+pp1+++=me
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
into ^in++++=into
an ^at++++=an
ecstasy ^nn++++=ecstasy.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
cried ^vbd+++xvbnx+=cried
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
jumped ^j+++xvbn+=jumped
about ^rb++++=about
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
licked ^vbd+++xvbn+=licked
my ^pp$+pp1+++=my
coat ^nn++++=coat-sleeve.
- ^zz++++=EXTRAWORD
sleeve ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
at ^rb++++=at
length ^rb"++++=length
I ^pp1a+pp1+++=I
sat ^vbd+++xvbnx+=sat
down ^rb+phrv+++=down
he ^pp3a+pp3+++=he
placed ^vbd+++xvbnx+=placed
himself ^ppl+pp3+++=himself
near ^rb++++=near
me ^pp1o+pp1+++=me
on ^in++++=on
the ^ati++++=the
floor ^nn++++=floor
and ^cc++++=and
pressed ^vbd+++xvbn+=pressed
up ^in+cmpx+++=up
against ^in"++++=against
my ^pp$+pp1+++=my
legs ^nns++++=legs.
. ^zz++++=EXTRAWORD
Alexandra ^np++++=Alexandra
Ivanovna ^np+++??+=Ivanovna
was ^vbd+bedz+aux++=was
obliged ^jj++agls+xvbnx+=obliged
to ^to+jcmp+++=to
send ^vbi++++=send
him ^pp3o+pp3+++=him
away ^rp+pl+++=away
by ^in++++=by
force ^nn++++=force.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
very ^ql+amp+++=very
unpleasant ^jj++++=unpleasant
to ^to+jcmp+++=to
have ^vbi++pmd"++=have
to ^md+nec+++=to
ask ^vb++++=ask
a ^at++++=a
loan ^nn++++=loan
from ^in++++=from
this ^dt+dem+++=this
poor ^jj+atrb+++=poor
woman ^nn++++=woman,
, ^zz++++=EXTRAWORD
who ^whp+rel+obj++=who
herself ^ppl+pp3+++=herself
found ^vbd+vprv++xvbn+=found
life ^nn++++=life
so ^rb+emph+++=so
difficult ^jj++++=difficult,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
resolved ^vbd+vsua+tht0+xvbnx+=resolved
I ^pp1a+pp1+++=I
must ^md+nec+++=must
do ^vb+do+vrb++=do
so ^rb++++=so.
. ^zz++++=EXTRAWORD
" ^zz++++="'Alexandra
' ^zz++++=EXTRAWORD
alexandra ^np++++=EXTRAWORD
Ivanovna ^np+++??+=Ivanovna,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
I ^pp1a+pp1+++=I.
. ^zz++++=EXTRAWORD
' ^zz++++='I've
i ^pp1a+pp1+++=EXTRAWORD
've ^vb+hv+vrb++0=EXTRAWORD
nothing ^pn++++=nothing
to ^to++++=to
eat ^vbi++++=eat.
. ^zz++++=EXTRAWORD
Lend ^vb++++=Lend
me ^pp1o+pp1+++=me
what ^wdt+who+++=what
money ^nn++++=money
you ^pp2+pp2+++=you
can ^md+pos+++=can,
, ^zz++++=EXTRAWORD
please ^uh++++=please.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
wrung ^vbd+++xvbnx+=wrung
her ^pp$+pp3+++=her
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
" ^zz++++="'My
' ^zz++++=EXTRAWORD
my ^pp$+pp1+++=EXTRAWORD
dear ^jj+atrb+++=dear
boy ^nn++++=boy,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=haven't
n't ^xnot++not++0=EXTRAWORD
a ^at++++=a
copeck ^nn+++??+=copeck.
. ^zz++++=EXTRAWORD
Yesterday ^nr+tm+++=Yesterday
I ^pp1a+pp1+++=I
pawned ^vbd+++xvbnx+=pawned
my ^pp$+pp1+++=my
brooch.. ^nn+++??+=brooch....
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Today ^nr+tm+++=To-day
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
able ^jj++pmd"++=able
to ^to+jcmp+pmd++=to
buy ^vb++++=buy
something ^pn++++=something
in ^in++++=in
the ^ati++++=the
market ^nn++++=market,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
tomorrow ^nr+tm+++=to-morrow
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
do ^vb+do+vrb++=do.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="'Can't
' ^zz++++=EXTRAWORD
can ^md+pos+++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
borrow ^vb++++=borrow
a ^rb++++=a
little ^rb"++++=little
from ^in++++=from
your ^pp$+pp2+++=your
sister ^nn++++=sister?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
suggested ^vbd+vpub++xvbnx+=suggested.
. ^zz++++=EXTRAWORD
" ^zz++++="Alexandra
alexandra ^np++++=EXTRAWORD
Ivanovna ^np+++??+=Ivanovna
looked ^vbd+++xvbn+=looked
round ^rb++++=round
with ^in++++=with
a ^at++++=a
frightened ^jj+atrb++xvbn+=frightened
air ^nn++++=air,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
whispered ^jj+++xvbn+=whispered,
, ^zz++++=EXTRAWORD
almost ^rb+hdg+++=almost
in ^in++++=in
terror ^nn++++=terror:
: ^zz++++=EXTRAWORD
" ^zz++++="'What
' ^zz++++=EXTRAWORD
what ^wdt+who+++=EXTRAWORD
are ^vb+ber+vrb++=are
you ^pp2+pp2+++=you
saying ^nvbg+++xvbg+=saying?
? ^zz++++=EXTRAWORD
What ^wdt+who+++=What!
! ^zz++++=EXTRAWORD
Do ^vb+do+vrb++=Don't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+tht0++=know
I ^pp1a+pp1+++=I
live ^vb++++=live
here ^rn+pl+++=here
on ^rp++++=on
her ^pp3o+pp3+++=her
charity ^nn+nom+++=charity?
? ^zz++++=EXTRAWORD
No ^at++++=No,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we'd
'd ^md"+hvd+pmd"++0=EXTRAWORD
better ^md++++=better
think ^vb+vprv+++=think
of ^in++++=of
some ^dti++++=some
other ^ap++++=other
way ^nn++++=way
of ^in++++=of
getting ^xvbg+++xvbg+=getting
it ^pp3+it+++=it.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
the ^ati++++=the
more ^ql++++=more
we ^pp1a+pp1+++=we
thought ^vbd+++xvbn+=thought
the ^ati++++=the
more ^rbr++++=more
difficult ^jj++++=difficult
it ^pp3+it+++=it
appeared ^vbd+seem++xvbn+=appeared.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
a ^at++++=a
while ^cs+sub+++=while
we ^pp1a+pp1+++=we
became ^vbd+++xvbn+=became
silent ^jj++++=silent.
. ^zz++++=EXTRAWORD
Evening ^nn++++=Evening
came ^vbd+++xvbn+=came
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
room ^nn++++=room
was ^vbd+bedz+aux++=was
filled ^vpsv++agls+xvbnx+=filled
with ^in++++=with
a ^at++++=a
heavy ^jj+atrb+++=heavy
wearisome ^jj+atrb+++=wearisome
gloom ^nn++++=gloom.
. ^zz++++=EXTRAWORD
Despair ^vb++++=Despair
and ^cc++++=and
hate ^nn++++=hate
and ^cc++++=and
hunger ^nn++++=hunger
tortured ^vbd+++xvbn+=tortured
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
felt ^vbd+vprv++xvbnx+=felt
as ^cs+sub+++=as
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
were ^vbd+bed+aux++=were
abandoned ^vpsv++agls+xvbnx+=abandoned
on ^in++++=on
the ^ati++++=the
edge ^nn++++=edge
of ^in++++=of
the ^ati++++=the
world ^nn++++=world,
, ^zz++++=EXTRAWORD
alone ^rb++++=alone
and ^cc++++=and
humiliated ^vbd+++xvbn+=humiliated.
. ^zz++++=EXTRAWORD
" ^zz++++="Suddenly
suddenly ^rb++++=EXTRAWORD
something ^pn++++=something
touched ^vbd+++xvbn+=touched
my ^pp$+pp1+++=my
side ^nn++++=side.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
turned ^vbd+++xvbnx+=turned.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
Stepan ^np+++??+=Stepan.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
held ^vbd+vprv++xvbnx+=held
out ^rp+pl+++=out
to ^in++++=to
me ^pp1o+pp1+++=me
on ^in++++=on
his ^pp$+pp3+++=his
palm ^nn++++=palm
a ^rb++++=a
little ^rb"++++=little
pile ^nn++++=pile
of ^in++++=of
copper ^nn++++=copper
money ^nn++++=money,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vbd+vpub++xvbn+=said:
: ^zz++++=EXTRAWORD
' ^zz++++='Teki,
teki ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
teki ^nn+++??+=teki,
, ^zz++++=EXTRAWORD
teki... ^nn+++??+=teki....'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
did ^vbd+dod+aux++=did
not ^xnot++not++=not
understand ^vb+vprv+++=understand.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
threw ^vbd+++xvbnx+=threw
his ^pp$+pp3+++=his
money ^nn++++=money
on ^in+cmpx+++=on
to ^in"++++=to
my ^pp$+pp1+++=my
knee ^nn++++=knee,
, ^zz++++=EXTRAWORD
called ^j+++xvbn+=called
out ^rp+pl+++=out
once ^rb+tm+++=once
more ^rbr++++=more
teki ^nn+++??+=teki
and ^cc++++=and
ran ^vbd+++xvbn+=ran
off ^rb+phrv+++=off
into ^in++++=into
his ^pp$+pp3+++=his
corner ^nn++++=corner.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
why ^wrb+who+whq++=why
should ^md+nec+++=should
I ^pp1a+pp1+++=I
hide ^vb++++=hide
it ^pp3+it+++=it?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wept ^vbd+++xvbnx+=wept
like ^in++++=like
a ^at++++=a
child ^nn++++=child;
; ^zz++++=EXTRAWORD
sobbed ^j+++xvbn+=sobbed
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
long ^rb++++=long
and ^cc+phrs+++=and
loudly ^rb++++=loudly.
. ^zz++++=EXTRAWORD
Alexandra ^np++++=Alexandra
Ivanovna ^np+++??+=Ivanovna
wept ^vbd+++xvbn+=wept
also ^rb+cnj+++=also,
, ^zz++++=EXTRAWORD
out ^rp+pl+++=out
of ^in++++=of
pity ^nn++++=pity
and ^cc++++=and
tenderness ^nns+nom+++=tenderness,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
from ^in++++=from
his ^pp$+pp3+++=his
far ^rb+pl+++=far
corner ^nn++++=corner
Stepan ^np+++??+=Stepan
uttered ^vwbn+++xvbn+=uttered
his ^pp$+pp3+++=his
pitiful ^jj+atrb+++=pitiful,
, ^zz++++=EXTRAWORD
unmeaning ^jj+atrb++xvbg+=unmeaning
cry ^nn++++=cry
of ^in++++=of
oorli ^nn+++??+=oorli,
, ^zz++++=EXTRAWORD
oorli ^nn+++??+=oorli,
, ^zz++++=EXTRAWORD
oorli ^nn+++??+=oorli.
. ^zz++++=EXTRAWORD
" ^zz++++="When
when ^wrb+who+++=EXTRAWORD
I ^pp1a+pp1+++=I
became ^vbd+++xvbnx+=became
quieter ^jjr++++=quieter
I ^pp1a+pp1+++=I
felt ^vbd+vprv++xvbnx+=felt
better ^jjr++++=better.
. ^zz++++=EXTRAWORD
The ^ati++++=The
unexpected ^jj+atrb+++=unexpected
sympathy ^nn++++=sympathy
of ^in++++=of
the ^ati++++=the
idiot ^nn++++=idiot
boy ^nn++++=boy
had ^vb+hv+aux++=had
suddenly ^rb++splt++=suddenly
warmed ^vprf+++xvbnx+=warmed
and ^cc+phrs+++=and
soothed ^vbd+++xvbn+=soothed
my ^pp$+pp1+++=my
heart ^nn++++=heart,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
shown ^vbd+vprv++xvbn+=shown
me ^pp1o+pp1+++=me
that ^cs+sub+++=that
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
possible ^jj+pred+++=possible
to ^to+jcmp+++=to
live ^vbi++++=live,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^cs+sub+++=that
one ^cd1++++=one
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
live ^vb++++=live,
, ^zz++++=EXTRAWORD
as ^ql++++=as
long ^rb++++=long
as ^ql++++=as
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
love ^nn++++=love
and ^cc++++=and
compassion ^nn++++=compassion
in ^in++++=in
the ^ati++++=the
world ^nn++++=world."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
why ^wrb+who+++=why,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
concluded ^vbd+vprv++xvbn+=concluded
Zimina ^np+++??+=Zimina,
, ^zz++++=EXTRAWORD
finishing ^vbg+++xvbg+=finishing
his ^pp$+pp3+++=his
story ^nn++++=story,
, ^zz++++=EXTRAWORD
" ^zz++++="that
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
why ^wrb+who+++=why
I ^pp1a+pp1+++=I
pity ^nn++++=pity
all ^rb++++=all
these ^dt+dem+++=these
unfortunates ^nns+nom+++=unfortunates,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
why ^wrb+who+++=why
I ^pp1a+pp1+++=I
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
deny ^vb+vpub+++=deny
that ^tht+vcmp+++=that
they ^pp3a+pp3+++=they
are ^vb+ber+vrb++=are
human ^jj+atrb+++=human
beings ^nns++++=beings."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Yes ^uh++++=Yes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
by ^in++++=by
the ^ati++++=the
way ^nn++++=way,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
sympathy ^nn++++=sympathy
brought ^vbd+++xvbn+=brought
me ^pp1o+pp1+++=me
happiness ^nns+nom+++=happiness.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
very ^ql+amp+++=very
glad ^jj++++=glad
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
become ^vb++++=become
a ^at++++=a
" ^zz++++="moment"
moment ^nn++++=EXTRAWORD
" ^zz++++=EXTRAWORD
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
our ^pp$+pp1+++=our
nickname ^nn++++=nickname
for ^in++++=for
the ^ati++++=the
officers ^nns+nom+++=officers
of ^in++++=of
the ^ati++++=the
General ^jj+atrb+++=General
Staff ^nn++++=Staff.
. ^zz++++=EXTRAWORD
Since ^cs+sub+++=Since
that ^dt+dem+++=that
time ^nn++++=time
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
had ^vb+hv+vrb++=had
a ^at++++=a
full ^jj+atrb+++=full
and ^cc+phrs+++=and
broad ^jj+atrb+++=broad
life ^nn++++=life,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
promises ^vb++++=promises
to ^to+vcmp+++=to
be ^vbi++vrb++=be
as ^ql++++=as
full ^jj++++=full
in ^in++++=in
the ^ati++++=the
future ^nn++++=future.
. ^zz++++=EXTRAWORD
i ^pp1a+pp1+++=I'm
am ^vb+bem+vrb++=EXTRAWORD
superstitious ^jj+pred+++=superstitious
about ^in++++=about
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
