This ^dt+pdem+++=THIS
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
nothing ^pn++++=nothing
in ^in++++=in
the ^ati++++=the
room ^nn++++=room
but ^cc++++=but
a ^at++++=a
cruet ^nn++++=cruet
contained ^vbd+++xvbn+=contained
mustard ^nn++++=mustard,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
about ^md"++pmd"++=about
to ^md+prd+++=to
administer ^nn+nom+++=administer
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
recovered ^vbd+++xvbnx+=recovered
her ^pp$+pp3+++=her
composure ^nn++++=composure.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
should ^md+nec+++=should
have ^vb+hv+aux++=have
thought ^vprf+++xvbnx+=thought
of ^in++++=of
that ^dt+dem+++=that
three ^cd++++=three
months ^nns++++=months
ago ^rb+cnj+++=ago,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said
severely ^rb++++=severely.
. ^zz++++=EXTRAWORD
" ^zz++++="True,"
true ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
replied ^vbd+vpub++xvbnx+=replied.
. ^zz++++=EXTRAWORD
" ^zz++++="There's
there ^ex+pex+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
not ^xnot++not++=not
much ^rb++++=much
good ^jj++++=good
in ^in++++=in
thinking ^xvbg+++xvbg+=thinking
of ^in++++=of
it ^pp3+it+++=it
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
unfortunate ^jj+pred+++=unfortunate,
, ^zz++++=EXTRAWORD
by ^in++++=by
the ^ati++++=the
way ^nn++++=way,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
my ^pp$+pp1+++=my
mother ^nn++++=mother
had ^vb+hv+aux++=had
me ^pp1o+pp1+++=me
called ^vbd+++xvbn+=called
Castalia ^np+++??+=Castalia."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Castalia ^np+++??+=Castalia,
, ^zz++++=EXTRAWORD
your ^pp$+pp2+++=your
mother ^nn++++=mother"
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
beginning ^vbg+++xvbgx+=beginning
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
reached ^vbd+++xvbnx+=reached
for ^in++++=for
the ^ati++++=the
mustard ^nn++++=mustard
pot ^nn++++=pot.
. ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
no ^at++++=no,
, ^zz++++=EXTRAWORD
no ^at++++=no,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
shaking ^jj+++xvbg+=shaking
her ^pp3o+pp3+++=her
head ^jjb++++=head.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
you ^pp2+pp2+++=you'd
'd ^vbd+hvd+aux++0=EXTRAWORD
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
chaste ^jj+atrb+++=chaste
woman ^nn++++=woman
yourself ^ppl+pp2+++=yourself
you ^pp2+pp2+++=you
would ^md+prd+++=would
have ^vb+hv+aux++=have
screamed ^vprf+++xvbnx+=screamed
at ^in++++=at
the ^ati++++=the
sight ^nn++++=sight
of ^in++++=of
meinstead ^nn+++??+=meinstead
of ^in++++=of
which ^whp+rel+pied++=which
you ^pp2+pp2+++=you
rushed ^vbd+++xvbn+=rushed
across ^in+pl+++=across
the ^ati++++=the
room ^nn++++=room
and ^cc++++=and
took ^vbd+++xvbn+=took
me ^pp1o+pp1+++=me
in ^in++++=in
your ^pp$+pp2+++=your
arms ^nns++++=arms.
. ^zz++++=EXTRAWORD
No ^at++++=No,
, ^zz++++=EXTRAWORD
Cassandra ^np+++??+=Cassandra.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
are ^vb+ber+vrb++=are
neither ^dt++neg++=neither
of ^in++++=of
us ^pp1o+pp1+++=us
chaste ^jj++++=chaste."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
So ^ql++++=So
we ^pp1a+pp1+++=we
went ^vbd+++xvbn+=went
on ^in++++=on
talking ^nn++++=talking.
. ^zz++++=EXTRAWORD
Meanwhile ^rb++++=Meanwhile
the ^ati++++=the
room ^nn++++=room
was ^vbd+bedz+aux++=was
filling ^nvbg+++xvbg+=filling
up ^rp++++=up,
, ^zz++++=EXTRAWORD
for ^in++++=for
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
the ^ati++++=the
day ^nn++++=day
appointed ^vwbn+++xvbn+=appointed
to ^to+vcmp+++=to
discuss ^vbi++++=discuss
the ^ati++++=the
results ^nns++++=results
of ^in++++=of
our ^pp$+pp1+++=our
observations ^nns+nom+++=observations.
. ^zz++++=EXTRAWORD
Everyone ^pn++++=Everyone,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought,
, ^zz++++=EXTRAWORD
felt ^j+++xvbn+=felt
as ^ql++++=as
I ^pp1a+pp1+++=I
did ^vbd+dod+vrb++=did
about ^in++++=about
Castalia ^np+++??+=Castalia.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
kissed ^vbd+++xvbnx+=kissed
her ^pp$+pp3+++=her
and ^cc++++=and
said ^vbd+vpub++xvbn+=said
how ^wrb+who+whcl++=how
glad ^jj++++=glad
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
to ^to++++=to
see ^vbi+vprv+tht0++=see
her ^pp$+pp3+++=her
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
At ^rb++++=At
length ^rb"++++=length,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
we ^pp1a+pp1+++=we
were ^vbd+bed+vrb++=were
all ^abn++++=all
assembled ^jj+++xvbn+=assembled,
, ^zz++++=EXTRAWORD
Jane ^np++++=Jane
rose ^vbd+++xvbn+=rose
and ^cc+phrs+++=and
said ^vbd+vpub++xvbn+=said
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
time ^nn++++=time
to ^to++++=to
begin ^vbi++++=begin.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
began ^vbd+++xvbnx+=began
by ^in++++=by
saying ^vb+++xvbg+=saying
that ^tht+vcmp+++=that
we ^pp1a+pp1+++=we
had ^vb+hv+aux++=had
now ^rn+tm+splt++=now
asked ^vprf+++xvbnx+=asked
questions ^nns+nom+++=questions
for ^in++++=for
over ^in++++=over
five ^cd++++=five
years ^nns++++=years,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^dt+dem+++=that
though ^cs+sub+++=though
the ^ati++++=the
results ^nns++++=results
were ^vbd+bed+aux++=were
bound ^jj++agls+xvbnx+=bound
to ^to+jcmp+++=to
be ^vbi++vrb++=be
inconclusivehere ^nn+++??+=inconclusivehere
Castalia ^np+++??+=Castalia
nudged ^vbd+++xvbn+=nudged
me ^pp1o+pp1+++=me
and ^cc++++=and
whispered ^vbd+vpub++xvbn+=whispered
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
so ^rb+emph+++=so
sure ^jj++++=sure
about ^in++++=about
that ^dt+pdem+++=that.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
got ^vbd+++xvbnx+=got
up ^rp++++=up,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
interrupting ^vbg+++xvbg+=interrupting
Jane ^np++++=Jane
in ^in++++=in
the ^ati++++=the
middle ^nn++++=middle
of ^in++++=of
a ^at++++=a
sentence ^nn+nom+++=sentence,
, ^zz++++=EXTRAWORD
said ^j+++xvbn+=said:
: ^zz++++=EXTRAWORD
" ^zz++++="Before
before ^cs+sub+++=EXTRAWORD
you ^pp2+pp2+++=you
say ^vb+vpub+++=say
any ^dti++++=any
more ^rbr++++=more,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
want ^vb++++=want
to ^to+vcmp+++=to
knowam ^vbi+++??+=knowam
I ^pp1a+pp1+++=I
to ^to++++=to
stay ^vbi++++=stay
in ^in++++=in
the ^ati++++=the
room ^nn++++=room?
? ^zz++++=EXTRAWORD
Because ^cs+cos+++=Because,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
added ^vbd+vpub++xvbnx+=added,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^md"++pmd"++=have
to ^md+nec+++=to
confess ^nns+nom+++=confess
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
an ^at++++=an
impure ^nn+++??+=impure
woman ^nn++++=woman."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Everyone ^pn++++=Everyone
looked ^vbd+++xvbn+=looked
at ^rb++++=at
her ^pp$+pp3+++=her
in ^in++++=in
astonishment ^nn+nom+++=astonishment.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
are ^vb+ber+aux++=are
going ^md"++pmd"++=going
to ^md+prd+++=to
have ^vbi++vrb++=have
a ^at++++=a
baby ^nn++++=baby?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbn+vsua++xvbn+=asked
Jane ^np++++=Jane.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
nodded ^vbd+++xvbnx+=nodded
her ^pp$+pp3+++=her
head ^jjb++++=head.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
extraordinary ^jj+pred+++=extraordinary
to ^to++++=to
see ^vbi+vprv+++=see
the ^ati++++=the
different ^jj+atrb+++=different
expressions ^nns++++=expressions
on ^in++++=on
their ^pp$+pp3+++=their
faces ^nns++++=faces.
. ^zz++++=EXTRAWORD
A ^at++++=A
sort ^nn++++=sort
of ^in++++=of
hum ^nn+++??+=hum
went ^vbd+++xvbn+=went
through ^in++++=through
the ^ati++++=the
room ^nn++++=room
in ^in++++=in
which ^whp+rel+pied++=which
I ^pp1a+pp1+++=I
could ^md+pos+++=could
catch ^vb++++=catch
the ^ati++++=the
words ^nns++++=words
" ^zz++++="impure,"
impure ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
" ^zz++++="baby,"
baby ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Castalia,"
castalia ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^rb++++=and
so ^rb"++++=so
on ^rb"++++=on.
. ^zz++++=EXTRAWORD
Jane ^np++++=Jane,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
was ^vbd+bedz+aux++=was
herself ^ppl+pp3+++=herself
considerably ^rb++++=considerably
moved ^vbd+++xvbn+=moved,
, ^zz++++=EXTRAWORD
put ^j+++xvbn+=put
it ^pp3+it+++=it
to ^in++++=to
us ^pp1o+pp1+++=us:
: ^zz++++=EXTRAWORD
" ^zz++++="Shall
shall ^md+prd+++=EXTRAWORD
she ^pp3a+pp3+++=she
go ^vb++++=go?
? ^zz++++=EXTRAWORD
Is ^vbz+bez+vrb++=Is
she ^pp3a+pp3+++=she
impure ^nn+++??+=impure?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Such ^abl++++=Such
a ^at++++=a
roar ^nn++++=roar
filled ^vbd+++xvbn+=filled
the ^ati++++=the
room ^nn++++=room
as ^ql++++=as
might ^md+pos+++=might
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
heard ^vpsv++agls+xvbnx+=heard
in ^in++++=in
the ^ati++++=the
street ^npl++++=street
outside ^jjb++++=outside.
. ^zz++++=EXTRAWORD
" ^zz++++="No!
no ^at++++=EXTRAWORD
! ^zz++++=EXTRAWORD
No ^at++++=No!
! ^zz++++=EXTRAWORD
No ^at++++=No!
! ^zz++++=EXTRAWORD
Let ^j+++xvbn+=Let
her ^pp$+pp3+++=her
stay ^vb++++=stay!
! ^zz++++=EXTRAWORD
Impure ^np+++??+=Impure?
? ^zz++++=EXTRAWORD
Fiddlesticks ^np+++??+=Fiddlesticks!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
I ^pp1a+pp1+++=I
fancied ^vbd+++xvbnx+=fancied
that ^tht+vcmp+++=that
some ^dti++++=some
of ^in++++=of
the ^ati++++=the
youngest ^jjt++++=youngest,
, ^zz++++=EXTRAWORD
girls ^nns++++=girls
of ^in++++=of
nineteen ^cd++++=nineteen
or ^cc++++=or
twenty ^cd++++=twenty,
, ^zz++++=EXTRAWORD
held ^j+++xvbn+=held
back ^jjb++++=back
as ^cs+sub+++=as
if ^cs+cnd+++=if
overcome ^vb+++xvbn+=overcome
with ^in++++=with
shyness ^nns+nom+++=shyness.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
we ^pp1a+pp1+++=we
all ^rb++++=all
came ^vbd+++xvbn+=came
about ^rb++++=about
her ^pp3o+pp3+++=her
and ^cc++++=and
began ^vbd+++xvbn+=began
asking ^jj+atrb++xvbg+=asking
questions ^nns+nom+++=questions,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^rb++++=at
last ^rb"++++=last
I ^pp1a+pp1+++=I
saw ^vbd+vprv+tht0+xvbnx+=saw
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
youngest ^jjt++++=youngest,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
kept ^vprf+++xvbnx+=kept
in ^rb+phrv+++=in
the ^ati++++=the
background ^nn++++=background,
, ^zz++++=EXTRAWORD
approach ^nn++++=approach
shyly ^rb++++=shyly
and ^cc++++=and
say ^vb+vpub+++=say
to ^to+vcmp+++=to
her ^pp$+pp3+++=her:
: ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
chastity ^nn+nom+++=chastity
then ^rn+tm+++=then?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
mean ^jj++++=mean
is ^vbz+bez+vrb++=is
it ^pp3+it+++=it
good ^jj++++=good,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
is ^vbz+bez+vrb++=is
it ^pp3+it+++=it
bad ^jj++++=bad,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
is ^vbz+bez+vrb++=is
it ^pp3+it+++=it
nothing ^pn++++=nothing
at ^rb++++=at
all ^abn++++=all?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
replied ^vbd+vpub++xvbnx+=replied
so ^rb+emph+++=so
low ^jj++++=low
that ^cs+sub+++=that
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not
catch ^vb++++=catch
what ^wdt+who+++=what
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
know ^vb+vprv+tht0++=know
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
shocked ^vpsv++agls+xvbnx+=shocked,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
another ^ppls++++=another,
, ^zz++++=EXTRAWORD
" ^zz++++="for
for ^in++++=EXTRAWORD
at ^rb++++=at
least ^rb"++++=least
ten ^cd++++=ten
minutes ^nns++++=minutes."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="In
in ^in++++=EXTRAWORD
my ^pp$+pp1+++=my
opinion ^nn++++=opinion,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Poll ^nn++++=Poll,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
was ^vbd+bedz+aux++=was
growing ^vbg+++xvbgx+=growing
crusty ^nn+++??+=crusty
from ^in++++=from
always ^rb++++=always
reading ^nvbg+++xvbg+=reading
in ^in++++=in
the ^ati++++=the
London ^np++++=London
Library ^nn+nom+++=Library,
, ^zz++++=EXTRAWORD
" ^zz++++="chastity
chastity ^nn+nom+++=EXTRAWORD
is ^vbz+bez+vrb++=is
nothing ^pn++++=nothing
but ^cc++++=but
ignorancea ^nn+++??+=ignorancea
most ^ql+emph+++=most
discreditable ^jj+atrb+++=discreditable
state ^nn++++=state
of ^in++++=of
mind ^nn++++=mind.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
should ^md+nec+++=should
admit ^vb+vpub+++=admit
only ^rb+down+++=only
the ^ati++++=the
unchaste ^nn+++??+=unchaste
to ^in++++=to
our ^pp$+pp1+++=our
society ^nn++++=society.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
vote ^nn++++=vote
that ^tht+rel+obj++=that
Castalia ^np+++??+=Castalia
shall ^md+prd+++=shall
be ^vb+be+vrb++=be
our ^pp$+pp1+++=our
President ^nn++++=President."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
was ^vbd+bedz+aux++=was
violently ^rb++splt++=violently
disputed ^vpsv++agls+xvbnx+=disputed.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
as ^ql++++=as
unfair ^jj++++=unfair
to ^in++++=to
brand ^nn++++=brand
women ^nns++++=women
with ^in++++=with
chastity ^nn+nom+++=chastity
as ^in++++=as
with ^in"++++=with
unchastity ^nn+nom+++=unchastity,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Poll ^nn++++=Poll.
. ^zz++++=EXTRAWORD
" ^zz++++="Some
some ^dti++++=EXTRAWORD
of ^in++++=of
us ^pp1o+pp1+++=us
have ^vb+hv+vrb++=haven't
n't ^xnot++not++0=EXTRAWORD
the ^ati++++=the
opportunity ^nn+nom+++=opportunity
either ^dtx++++=either.
. ^zz++++=EXTRAWORD
Moreover ^nn+nom+++=Moreover,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
believe ^vb+vprv+++=believe
Cassy ^np+++??+=Cassy
herself ^ppl+pp3+++=herself
maintains ^vbz+vpub+++=maintains
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
acted ^vbd+++xvbnx+=acted
as ^ql++++=as
she ^pp3a+pp3+++=she
did ^vbd+dod+vrb++=did
from ^in++++=from
a ^at++++=a
pure ^jj+atrb+++=pure
love ^nn++++=love
of ^in++++=of
knowledge ^nn++++=knowledge."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
is ^vbz+bez+vrb++=is
only ^rb+down+++=only
twenty ^cd++++=twenty-one
- ^zz++++=EXTRAWORD
one ^cd1++++=EXTRAWORD
and ^cc++++=and
divinely ^rb++++=divinely
beautiful ^jj++++=beautiful,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Cassy ^np+++??+=Cassy,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
ravishing ^jj+atrb+++=ravishing
gesture ^nn++++=gesture.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
move ^vb++++=move,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Helen ^np++++=Helen,
, ^zz++++=EXTRAWORD
" ^zz++++="that
that ^dt+dem+++=EXTRAWORD
no ^at++++=no
one ^cd1++++=one
be ^vb+be+aux++=be
allowed ^vb++pmd"+xvbnx+=allowed
to ^to+vcmp+pmd++=to
talk ^vb++++=talk
of ^in++++=of
chastity ^nn+nom+++=chastity
or ^cc++++=or
unchastity ^nn+nom+++=unchastity
save ^in++++=save
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
are ^vb+ber+vrb++=are
in ^in++++=in
love ^nn++++=love."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
bother ^nn++++=bother,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Judith ^np++++=Judith,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
enquiring ^vbg+++xvbgx+=enquiring
into ^in++++=into
scientific ^jj+atrb+++=scientific
matters ^nns+nom+++=matters,
, ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
not ^xnot++not++=not
in ^in++++=in
love ^nn++++=love
and ^cc++++=and
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
longing ^vbg+++xvbgx+=longing
to ^to+vcmp+++=to
explain ^vbi+vpub+tht0++=explain
my ^pp$+pp1+++=my
measures ^nns++++=measures
for ^in++++=for
dispensing ^xvbg+++xvbg+=dispensing
with ^in++++=with
prostitutes ^nns++++=prostitutes
and ^cc++++=and
fertilizing ^nn++++=fertilizing
virgins ^nns+++??+=virgins
by ^in++++=by
Act ^nn++++=Act
of ^in++++=of
Parliament ^nn+nom+++=Parliament."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
went ^vbd+++xvbnx+=went
on ^in++++=on
to ^to++++=to
tell ^vbi++++=tell
us ^pp1o+pp1+++=us
of ^in++++=of
an ^at++++=an
invention ^nn+nom+++=invention
of ^in++++=of
hers ^pp$$++++=hers
to ^to++++=to
be ^vbi+vbi+aux++=be
erected ^vpsv++agls+xvbnx+=erected
at ^rb++++=at
Tube ^nn++++=Tube
stations ^nns+nom+++=stations
and ^cc++++=and
other ^ap++++=other
public ^jj+atrb+++=public
resorts ^nns++++=resorts,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which,
, ^zz++++=EXTRAWORD
upon ^in++++=upon
payment ^nn+nom+++=payment
of ^in++++=of
a ^at++++=a
small ^jj+atrb+++=small
fee ^nn++++=fee,
, ^zz++++=EXTRAWORD
would ^md+prd+++=would
safeguard ^vb++++=safeguard
the ^ati++++=the
nation ^nn++++=nation's
's ^$++++=EXTRAWORD
health ^nn++++=health,
, ^zz++++=EXTRAWORD
accommodate ^nn+nom+++=accommodate
its ^pp$+it+++=its
sons ^nns++++=sons,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
relieve ^vb++++=relieve
its ^pp$+it+++=its
daughters ^nns+nom+++=daughters.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
contrived ^vprf+++xvbnx+=contrived
a ^at++++=a
method ^nn++++=method
of ^in++++=of
preserving ^nn++++=preserving
in ^in++++=in
sealed ^xvbn+++xvbn+=sealed
tubes ^nns++++=tubes
the ^ati++++=the
germs ^nns++++=germs
of ^in++++=of
future ^jjb++++=future
Lord ^npt++++=Lord
Chancellors ^np+++??+=Chancellors
" ^zz++++="or
or ^cc++++=EXTRAWORD
poets ^nns++++=poets
or ^cc++++=or
painters ^nns+nom+++=painters
or ^cc++++=or
musicians ^nns++++=musicians,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
went ^vbd+++xvbnx+=went
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
" ^zz++++="supposing,
supposing ^vbg+vprv++xvbg+=EXTRAWORD
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
is ^vbz+bez+aux++=is
to ^to++++=to
say ^vbi+vpub+++=say,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
these ^dt+dem+++=these
breeds ^nns++++=breeds
are ^vb+ber+vrb++=are
not ^xnot++not++=not
extinct ^jj++++=extinct,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
women ^nns++++=women
still ^rb++++=still
wish ^vb+vprv+++=wish
to ^to+vcmp+++=to
bear ^vbi+vprv+++=bear
children ^nns++++=children"
" ^zz++++=EXTRAWORD
" ^zz++++="Of
of ^in+emph+++=EXTRAWORD
course ^nn+emph"+++=course
we ^pp1a+pp1+++=we
wish ^vb+vprv+++=wish
to ^to+vcmp+++=to
bear ^vbi+vprv+++=bear
children ^nns++++=children!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
Castalia ^np+++??+=Castalia,
, ^zz++++=EXTRAWORD
impatiently ^rb++++=impatiently.
. ^zz++++=EXTRAWORD
Jane ^np++++=Jane
rapped ^vbd+++xvbn+=rapped
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
the ^ati++++=the
very ^ql+amp+++=very
point ^vb++++=point
we ^pp1a+pp1+++=we
are ^vb+ber+aux++=are
met ^vpsv++agls+xvbnx+=met
to ^to++++=to
consider ^nn+nom+++=consider,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
five ^cd++++=five
years ^nns++++=years
we ^pp1a+pp1+++=we
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
trying ^vbg+++xvbgx+=trying
to ^to+vcmp+++=to
find ^vbi+vprv+++=find
out ^rp+pl+++=out
whether ^cs+who+++=whether
we ^pp1a+pp1+++=we
are ^vb+ber+aux++=are
justified ^vpsv++agls+xvbnx+=justified
in ^in++++=in
continuing ^xvbg+++xvbg+=continuing
the ^ati++++=the
human ^jj+atrb+++=human
race ^nn++++=race.
. ^zz++++=EXTRAWORD
Castalia ^np+++??+=Castalia
has ^vbz+hvz+aux++=has
anticipated ^vprf+++xvbnx+=anticipated
our ^pp$+pp1+++=our
decision ^nn++++=decision.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
it ^pp3+it+++=it
remains ^vbz++++=remains
for ^in++++=for
the ^ati++++=the
rest ^nn++++=rest
of ^in++++=of
us ^pp1o+pp1+++=us
to ^to++++=to
make ^vbi++++=make
up ^rp++++=up
our ^pp$+pp1+++=our
minds ^nns++++=minds."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
one ^cd1++++=one
after ^cs+sub+++=after
another ^ppls++++=another
of ^in++++=of
our ^pp$+pp1+++=our
messengers ^nns+nom+++=messengers
rose ^vbd+++xvbn+=rose
and ^cc+phrs+++=and
delivered ^vbd+++xvbn+=delivered
their ^pp$+pp3+++=their
reports ^nns++++=reports.
