Two ^cd++++=Two
one ^pn++++=one,
, ^zz++++=EXTRAWORD
for ^in++++=for
they ^pp3a+pp3+++=they
killed ^vbd+++xvbnx+=killed
the ^ati++++=the
big ^jj+atrb+++=big
one ^cd1++++=one
two ^cd++++=two
years ^nns++++=years
ago ^rb++++=ago."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
was ^vbd+bedz+vrb++=was
true ^jj+pred+++=true,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
man ^nn++++=man
knew ^vbd+vprv++xvbn+=knew
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
did ^vbd+dod+aux++=did
not ^xnot++not++=not
really ^rb+emph+++=really
expect ^vb+vprv+++=expect
or ^cc+phrs+++=or
want ^vb++++=want
to ^to+vcmp+++=to
meet ^vbi++++=meet
a ^at++++=a
bear ^nn++++=bear,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
thought ^nn+++xvbn+=thought
the ^ati++++=the
idea ^nn++++=idea
of ^in++++=of
one ^cd1++++=one
would ^md+prd+++=would
send ^vb++++=send
the ^ati++++=the
little ^jj+atrb+++=little
fellows ^nns++++=fellows
home ^nr++++=home
at ^rb++++=at
once ^rb"+tm+++=once.
. ^zz++++=EXTRAWORD
Finding ^vbg+++xvbg+=Finding
one ^pn++++=one
of ^in++++=of
them ^pp3o+pp3+++=them
was ^vbd+bedz+aux++=was
unscared ^vpsv++agls+xvbnx+=unscared,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
laughed ^vbd+++xvbnx+=laughed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vpsv++agls+xvbn+=said
with ^in++++=with
a ^at++++=a
nod ^nn++++=nod
to ^in++++=to
Tommy, ^np+++??+=Tommy,-"If
- ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
if ^cs+cnd+++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
time ^nn++++=time
I ^pp1a+pp1+++0=I'd
'd ^md+prd+aux++=EXTRAWORD
take ^vb++++=take
you ^pp2+pp2+++=you
along ^in+strn+++=along,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
show ^vb+vprv+tht0++=show
you ^pp2+pp2+++=you
how ^wrb+who+++=how
to ^to++++=to
hunt ^vbi++++=hunt;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
this ^dt+dem+++=this
fat ^nn++++=fat
friend ^nn++++=friend
of ^in++++=of
yours ^pp$$++++=yours
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
rough ^jj++++=rough
it ^pp3+it+++=it
with ^in++++=with
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
leave ^nn++++=leave
him ^pp3o+pp3+++=him
alone ^rb++++=alone;
; ^zz++++=EXTRAWORD
so ^ql++++=so
go ^vb++++=go
ahead ^rb+pl+++=ahead
your ^pp$+pp2+++=your
own ^ap++++=own
way ^nn++++=way.
. ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
I ^pp1a+pp1+++=I
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
climb ^vb++++=climb
any ^dti++++=any
higher ^jjr++++=higher,
, ^zz++++=EXTRAWORD
for ^in++++=for
among ^in++++=among
the ^ati++++=the
rocks ^nns++++=rocks
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
sure ^jj+pred+++=sure
to ^to+jcmp+++=to
get ^vbi++++=get
hurt ^vbd+++xvbn+=hurt
or ^cc+phrs+++=or
lost ^vbd+++xvbn+=lost."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
let ^vb++++0=let's
us ^pp1o+pp1+++=EXTRAWORD
go ^vb++++=go!
! ^zz++++=EXTRAWORD
Such ^abl++++=Such
fun ^nn++++=fun,
, ^zz++++=EXTRAWORD
Billy ^np++++=Billy!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+tht0++=know
you ^pp2+pp2+++=you'll
'll ^md+prd+++0=EXTRAWORD
like ^vb++++=like
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
A ^at++++=A
real ^jj+atrb+++=real
gun ^nn++++=gun
and ^cc++++=and
dog ^nn++++=dog
and ^cc++++=and
hunter ^nn++++=hunter!
! ^zz++++=EXTRAWORD
Come ^vprf+++xvbn+=Come
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+vrb++=be
a ^at++++=a
molly ^np++++=molly-coddle,"
- ^zz++++=EXTRAWORD
coddle ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
Tommy ^np++++=Tommy,
, ^zz++++=EXTRAWORD
wild ^jj++++=wild
to ^to++++=to
go ^vbi++++=go.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
wo ^&fw++++=won't!
n't ^xnot++not++0=EXTRAWORD
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
tired ^vpsv++agls+xvbnx+=tired,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
going ^vbg+++xvbgx+=going
home ^nr++++=home;
; ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
can ^md+pos+++=can
go ^vb++++=go
after ^cs+sub+++=after
your ^pp$+pp2+++=your
old ^jj+atrb+++=old
bears ^nns++++=bears
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
want ^vb++++=want
to ^to+vcmp+++=to.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
think ^vb+vprv+++=think
much ^rb++++=much
of ^in++++=of
hunting ^xvbg+++xvbg+=hunting
anyway ^rb+cnj+++=anyway,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
wish ^nn++++=wish
I ^pp1a+pp1+++=I
had ^vb+hv+aux++=hadn't
n't ^xnot++not++0=EXTRAWORD
come ^vb++++=come,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
growled ^vbd+++xvbn+=growled
Billy ^np++++=Billy,
, ^zz++++=EXTRAWORD
very ^ql+amp+++=very
cross ^np++++=cross
at ^rb++++=at
being ^xvbg+++xvbg+=being
left ^vbd+++xvbn+=left
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
with ^in++++=with
no ^at++++=no
desire ^nn++++=desire
to ^to+ncmp+++=to
scramble ^vb++++=scramble
any ^dti++++=any
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
" ^zz++++="Can't
can ^md+pos+++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
stop ^vb++++=stop.
. ^zz++++=EXTRAWORD
Good ^jj++++=Good-by.
- ^zz++++=EXTRAWORD
by ^in+strn+++=EXTRAWORD
. ^zz++++=EXTRAWORD
Get ^vb++++=Get
along ^in++++=along
home ^nr++++=home,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
some ^dti++++=some
day ^nn++++=day
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
come ^vb++++=come
and ^cc+phrs+++=and
take ^vb++++=take
you ^pp2+pp2+++=you
out ^rp+pl+++=out
with ^in++++=with
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
little ^ap++++=little
Leatherstocking ^np+++??+=Leatherstocking,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
man ^nn++++=man,
, ^zz++++=EXTRAWORD
striding ^vbg+++xvbg+=striding
off ^rp+pl+++=off
with ^in++++=with
the ^ati++++=the
dear ^uh++++=dear
gun ^nn++++=gun
and ^cc++++=and
dog ^nn++++=dog
and ^cc++++=and
bag ^nn++++=bag,
, ^zz++++=EXTRAWORD
leaving ^vbg+++xvbg+=leaving
Billy ^np++++=Billy
to ^to++++=to
wonder ^vbi++++=wonder
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
meant ^vbd+vprv++xvbnx+=meant
by ^in++++=by
that ^dt+dem+++=that
queer ^jj+atrb+++=queer
name ^nn++++=name,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Tommy ^np++++=Tommy
to ^in++++=to
console ^nn+++??+=console
himself ^ppl+pp3+++=himself
with ^in++++=with
the ^ati++++=the
promise ^nn++++=promise
made ^vbd+++xvbn+=made
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Let's
let ^vb++++0=EXTRAWORD
us ^pp1o+pp1+++=EXTRAWORD
go ^vb++++=go
and ^cc+phrs+++=and
see ^vb+vprv+++=see
how ^wrb+who+whcl++=how
old ^jj+atrb+++=old
Chucky ^np+++??+=Chucky
gets ^vbz++++=gets
on ^in+strn+++=on,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
good ^jj++++=good-naturedly,
- ^zz++++=EXTRAWORD
naturedly ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
the ^ati++++=the
man ^nn++++=man
vanished ^vbd+++xvbn+=vanished.
. ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
till ^cs+sub+++=till
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
rested ^vpsv++agls+xvbnx+=rested.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can
get ^vb++++=get
a ^at++++=a
good ^jj+atrb+++=good
nap ^nn++++=nap
on ^in++++=on
this ^dt+dem+++=this
pile ^nn++++=pile
of ^in++++=of
hay ^nn++++=hay;
; ^zz++++=EXTRAWORD
then ^rn+tm+++=then
we ^pp1a+pp1+++=we'll
'll ^md+prd+++0=EXTRAWORD
go ^vb++++=go
home ^nr++++=home
before ^cs+sub+++=before
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
late ^jj++++=late,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
answered ^vbd+vpub++xvbn+=answered
lazy ^jj+atrb+++=lazy
Billy ^np++++=Billy,
, ^zz++++=EXTRAWORD
settling ^jj+++xvbg+=settling
himself ^ppl+pp3+++=himself
on ^in++++=on
the ^ati++++=the
rough ^jj+atrb+++=rough
bed ^nn++++=bed
the ^ati++++=the
lumbermen ^jj+++xvbn+=lumbermen
had ^vbd+hvd+aux++=had
used ^vprf+++xvbnx+=used.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
just ^rb+emph+++=just
wish ^vb+vprv+tht0++=wish
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
a ^at++++=a
boy ^nn++++=boy
with ^in++++=with
some ^dti++++=some
go ^vb++++=go
in ^in++++=in
him ^pp3o+pp3+++=him;
; ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
much ^ap++++=much
better ^jjr++++=better
than ^in++++=than
a ^at++++=a
girl ^nn++++=girl,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
sighed ^vbd+++xvbn+=sighed
Tommy ^np++++=Tommy,
, ^zz++++=EXTRAWORD
walking ^vbg+++xvbg+=walking
off ^in+pl+++=off
to ^in++++=to
a ^at++++=a
pine ^nn++++=pine-tree
- ^zz++++=EXTRAWORD
tree ^nn++++=EXTRAWORD
where ^wrb+who+++=where
some ^dti++++=some
squirrels ^nns++++=squirrels
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
having ^vbg+hvg++xvbg+=having
a ^at++++=a
party ^nn++++=party,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
chattered ^vbd+++xvbnx+=chattered
and ^cc+phrs+++=and
raced ^vbd+++xvbn+=raced
up ^rp++++=up
and ^cc+phrs+++=and
down ^rp++++=down
at ^rb++++=at
such ^abl++++=such
a ^at++++=a
rate ^nn++++=rate.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
tried ^vbd+++xvbnx+=tried
his ^pp$+pp3+++=his
bow ^nn++++=bow
and ^cc++++=and
shot ^nn+++xvbn+=shot
all ^abn++++=all
his ^pp$+pp3+++=his
arrows ^nns++++=arrows
many ^ap++++=many
times ^nns++++=times
in ^rb++++=in
vain ^rb"++++=vain,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
lively ^jj+atrb+++=lively
creatures ^nns++++=creatures
gave ^vbd+++xvbn+=gave
him ^pp3o+pp3+++=him
no ^at++++=no
chance ^nn++++=chance.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
better ^jjr+atrb+++=better
luck ^nn++++=luck
with ^in++++=with
a ^at++++=a
brown ^jj+atrb+++=brown
bird ^nn++++=bird
who ^whp+rel+subj++=who
sat ^vbd+++xvbn+=sat
in ^in++++=in
a ^at++++=a
bush ^nn++++=bush
and ^cc++++=and
was ^vbd+bedz+aux++=was
hit ^vpsv++agls+xvbnx+=hit
full ^jj++++=full
in ^in++++=in
the ^ati++++=the
breast ^nn++++=breast
with ^in++++=with
the ^ati++++=the
sharpest ^jjt+atrb+++=sharpest
arrow ^nn++++=arrow.
. ^zz++++=EXTRAWORD
The ^ati++++=The
poor ^jj+atrb+++=poor
thing ^nn++++=thing
fluttered ^vbd+++xvbn+=fluttered
and ^cc+phrs+++=and
fell ^vbd+++xvbn+=fell,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
its ^pp$+it+++=its
blood ^nn++++=blood
wet ^nn++++=wet
the ^ati++++=the
green ^nn++++=green
leaves ^nns++++=leaves
as ^ql++++=as
it ^pp3+it+++=it
lay ^vbd+++xvbn+=lay
dying ^vbg+++xvbg+=dying
on ^in++++=on
the ^ati++++=the
grass ^nn++++=grass.
. ^zz++++=EXTRAWORD
Tommy ^np++++=Tommy
was ^vbd+bedz+vrb++=was
much ^ap++++=much
pleased ^jj+++xvbn+=pleased
at ^rb++++=at
first ^rb"++++=first;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
as ^ql++++=as
he ^pp3a+pp3+++=he
stood ^vbd+++xvbnx+=stood
watching ^vbg+++xvbg+=watching
its ^pp$+it+++=its
bright ^jj+atrb+++=bright
eye ^nn++++=eye
grow ^vb++++=grow
dim ^jj++++=dim
and ^cc++++=and
its ^pp$+it+++=its
pretty ^rb++++=pretty
brown ^jj+atrb+++=brown
wings ^nns++++=wings
stop ^vb++++=stop
fluttering ^vbg+++xvbg+=fluttering,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
felt ^vbd+vprv++xvbnx+=felt
sorry ^jj++++=sorry
that ^tht+jcmp+++=that
its ^pp$+it+++=its
happy ^jj+atrb+++=happy
little ^jj+atrb+++=little
life ^nn++++=life
was ^vbd+bedz+aux++=was
so ^ql++++=so
cruelly ^rb++++=cruelly
ended ^vbd+++xvbn+=ended,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
ashamed ^jj++++=ashamed
that ^tht+jcmp+++=that
his ^pp$+pp3+++=his
thoughtless ^jj+atrb+++=thoughtless
fun ^nn++++=fun
had ^vbd+hvd+aux++=had
given ^vprf+++xvbnx+=given
so ^ql++++=so
much ^ap++++=much
pain ^nn++++=pain.
. ^zz++++=EXTRAWORD
" ^zz++++="I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
never ^rb++splt++=never
shoot ^vb++++=shoot
another ^dt++++=another
bird ^nn++++=bird
except ^in++++=except
hawks ^nns+++??+=hawks
after ^in++++=after
chickens ^nns++++=chickens,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
brag ^nn+++??+=brag
about ^in++++=about
this ^dt+dem+++=this
one ^pn++++=one.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
tame ^jj++++=tame,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
trusted ^jj+++xvbn+=trusted
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
very ^ql+amp+++=very
mean ^vb+vprv+++=mean
to ^to+vcmp+++=to
kill ^vbi++++=kill
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
As ^ql++++=As
he ^pp3a+pp3+++=he
thought ^vbd+++xvbnx+=thought
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
Tommy ^np++++=Tommy
smoothed ^vbd+++xvbn+=smoothed
the ^ati++++=the
ruffled ^jj+atrb++xvbn+=ruffled
feathers ^nns+nom+++=feathers
of ^in++++=of
the ^ati++++=the
dead ^jj+atrb+++=dead
thrush ^nn+++??+=thrush,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
making ^vbg+++xvbg+=making
a ^rb++++=a
little ^rb"++++=little
grave ^jj++++=grave
under ^in++++=under
the ^ati++++=the
pine ^nn++++=pine,
, ^zz++++=EXTRAWORD
buried ^xvbn+++xvbn+=buried
it ^pp3+it+++=it
wrapped ^vbd+++xvbn+=wrapped
in ^in++++=in
green ^nn++++=green
leaves ^nns++++=leaves,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
left ^nn+++xvbn+=left
it ^pp3+it+++=it
there ^rn+pl+++=there
where ^wrb+who+++=where
its ^pp$+it+++=its
mate ^nn++++=mate
could ^md+pos+++=could
sing ^vb++++=sing
over ^in++++=over
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
no ^at++++=no
rude ^jj+atrb+++=rude
hands ^nns++++=hands
disturb ^vb++++=disturb
its ^pp$+it+++=its
rest ^nn++++=rest.
. ^zz++++=EXTRAWORD
" ^zz++++="I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
tell ^vb++++=tell
mamma ^npt++++=mamma
and ^cc++++=and
she ^pp3a+pp3+++=she
will ^md+prd+++=will
understand ^vb+vprv+++=understand:
: ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
tell ^vb++++=tell
Billy ^np++++=Billy.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
is ^vbz+bez+vrb++=is
such ^abl++++=such
a ^at++++=a
greedy ^jj+atrb+++=greedy
old ^jj+atrb+++=old
chap ^nn++++=chap
he ^pp3a+pp3+++=he'll
'll ^md+prd+++0=EXTRAWORD
say ^vb+vpub+tht0++=say
I ^pp1a+pp1+++=I
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
have ^vbi+vbi+aux++=have
kept ^vprf+++xvbn+=kept
the ^ati++++=the
poor ^jj+atrb+++=poor
bird ^nn++++=bird
to ^to++++=to
eat ^vbi++++=eat,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
thought ^nn+++xvbn+=thought
Tommy ^np++++=Tommy,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
back ^jjb++++=back
to ^in++++=to
the ^ati++++=the
hut ^nn++++=hut,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sat ^vbd+++xvbn+=sat
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
restringing ^jj+++xvbg+=restringing
his ^pp$+pp3+++=his
bow ^nn++++=bow,
, ^zz++++=EXTRAWORD
till ^cs+sub+++=till
Billy ^np++++=Billy
woke ^vbd+++xvbn+=woke
up ^rp++++=up,
, ^zz++++=EXTRAWORD
much ^ap++++=much
more ^rbr++++=more
amiable ^jj++++=amiable
for ^in++++=for
his ^pp$+pp3+++=his
sleep ^nn++++=sleep.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
tried ^vbd+++xvbnx+=tried
to ^to+vcmp+++=to
find ^vbi+vprv+++=find
the ^ati++++=the
woodchuck ^nn+++??+=woodchuck,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
lost ^vbd+++xvbn+=lost
their ^pp$+pp3+++=their
way ^nn++++=way,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
wandered ^vbd+++xvbn+=wandered
deeper ^jjr++++=deeper
into ^in++++=into
the ^ati++++=the
great ^jj+atrb+++=great
forest ^nn++++=forest
till ^cs+sub+++=till
they ^pp3a+pp3+++=they
came ^vbd+++xvbnx+=came
to ^in++++=to
a ^at++++=a
rocky ^jj+atrb+++=rocky
place ^nn++++=place
and ^cc++++=and
could ^md+pos+++=could
go ^vb++++=go
no ^at++++=no
farther ^rbr++++=farther.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
climbed ^vbd+++xvbnx+=climbed
up ^rp++++=up
and ^cc++++=and
tumbled ^vbd+++xvbn+=tumbled
down ^rp++++=down,
, ^zz++++=EXTRAWORD
turned ^j+++xvbn+=turned
back ^jjb++++=back
and ^cc++++=and
went ^vbd+++xvbn+=went
round ^rb+cnj+++=round,
, ^zz++++=EXTRAWORD
looked ^j+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
sun ^nn++++=sun
and ^cc++++=and
knew ^vbd+vprv+tht0+xvbn+=knew
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
late ^jj+pred+++=late,
, ^zz++++=EXTRAWORD
chewed ^jj+atrb++xvbn+=chewed
sassafras ^nns+++??+=sassafras
bark ^nn++++=bark
and ^cc++++=and
checkerberry ^nn++++=checkerberry
leaves ^nns++++=leaves
for ^in++++=for
supper ^nn++++=supper,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
grew ^vbd+++xvbn+=grew
more ^rbr++++=more
and ^cc+phrs+++=and
more ^rbr++++=more
worried ^jj+++xvbn+=worried
and ^cc+phrs+++=and
tired ^jj+++xvbn+=tired
as ^ql++++=as
hour ^nn++++=hour
after ^cs+sub+++=after
hour ^nn++++=hour
went ^vwbn+++xvbn+=went
by ^in++++=by
and ^cc++++=and
they ^pp3a+pp3+++=they
saw ^vbd+vprv++xvbnx+=saw
no ^at++++=no
end ^nn++++=end
to ^in++++=to
woods ^nns++++=woods
and ^cc++++=and
rocks ^nns++++=rocks.
. ^zz++++=EXTRAWORD
Once ^rb+tm+++=Once
or ^cc+phrs+++=or
twice ^rb++++=twice
they ^pp3a+pp3+++=they
heard ^vbd+vprv++xvbnx+=heard
the ^ati++++=the
hunter ^nn++++=hunter's
's ^$++++=EXTRAWORD
gun ^nn++++=gun
far ^rb+pl+++=far
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
called ^jj+++xvbn+=called
and ^cc+phrs+++=and
tried ^vb+++xvbn+=tried
to ^to+vcmp+++=to
find ^vbi+vprv+++=find
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Tommy ^np++++=Tommy
scolded ^vbd+++xvbn+=scolded
Billy ^np++++=Billy
for ^in++++=for
not ^xnot++not++=not
going ^vbg+++xvbg+=going
with ^in++++=with
the ^ati++++=the
man ^nn++++=man,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
knew ^vbd+vprv++xvbn+=knew
his ^pp$+pp3+++=his
way ^nn++++=way
and ^cc++++=and
was ^vbd+bedz+vrb++=was
probably ^rb++++=probably
safe ^jj+pred+++=safe
in ^in++++=in
the ^ati++++=the
valley ^nn++++=valley
when ^wrb+who+++=when
the ^ati++++=the
last ^rb++++=last
faint ^jj++++=faint
shot ^xvbn+++xvbn+=shot
came ^vbd+++xvbn+=came
up ^in+cmpx+++=up
to ^in"++++=to
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Billy ^np++++=Billy
cried ^vbd+++xvbn+=cried,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
reproached ^vbd+++xvbn+=reproached
Tommy ^np++++=Tommy
for ^in++++=for
proposing ^xvbg+++xvbg+=proposing
to ^to++++=to
run ^vbi++++=run
away ^rp+pl+++=away;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
both ^abx++++=both
felt ^vbd+vprv++xvbn+=felt
very ^ql+amp+++=very
homesick ^jj++++=homesick
for ^in++++=for
their ^pp$+pp3+++=their
mothers ^nns+nom+++=mothers
and ^cc++++=and
their ^pp$+pp3+++=their
good ^jj+atrb+++=good
safe ^jj+atrb+++=safe
beds ^nns++++=beds
at ^rb++++=at
Farmer ^nn++++=Farmer
Mullin ^np+++??+=Mullin's.
's. ^nn+++??+=EXTRAWORD
The ^ati++++=The
sun ^nn++++=sun
set ^vbd+++xvbn+=set,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
found ^vbd+vprv++xvbn+=found
them ^pp3o+pp3+++=them
in ^in++++=in
a ^at++++=a
dreary ^jj+atrb+++=dreary
place ^nn++++=place
full ^jj++++=full
of ^in++++=of
rocks ^nns++++=rocks
and ^cc++++=and
blasted ^vbd+++xvbn+=blasted
trees ^nns++++=trees
half ^abn++++=half-way
- ^zz++++=EXTRAWORD
way ^nn++++=EXTRAWORD
up ^rp++++=up
the ^ati++++=the
mountain ^nn++++=mountain.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
were ^vbd+bed+vrb++=were
so ^ql+emph+++=so
tired ^jj+++xvbn+=tired
they ^pp3a+pp3+++=they
could ^md+pos+++=could
hardly ^rb+down+++=hardly
walk ^nn++++=walk,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
longed ^vbd+++xvbn+=longed
to ^to+vcmp+++=to
lie ^vbi++++=lie
down ^rp++++=down
anywhere ^rb++++=anywhere
to ^to++++=to
sleep ^vbi++++=sleep;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but,
, ^zz++++=EXTRAWORD
remembering ^vbg+vprv++xvbg+=remembering
the ^ati++++=the
hunter ^nn++++=hunter's
's ^$++++=EXTRAWORD
story ^nn++++=story
of ^in++++=of
the ^ati++++=the
bear ^nn++++=bear,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
afraid ^jj+pred+++=afraid
to ^to+jcmp+++=to
do ^vbi++++=do
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
till ^cs+sub+++=till
Tommy ^np++++=Tommy
suggested ^vbd+vpub++xvbn+=suggested
climbing ^nvbg+++xvbg+=climbing
a ^at++++=a
tree ^nn++++=tree,
, ^zz++++=EXTRAWORD
after ^in++++=after
making ^xvbg+++xvbg+=making
a ^at++++=a
fire ^nn++++=fire
at ^rb++++=at
the ^ati++++=the
foot ^nn++++=foot
of ^in++++=of
it ^pp3+it+++=it
to ^to++++=to
scare ^vbi++++=scare
away ^rp+pl+++=away
the ^ati++++=the
bear ^nn++++=bear,
, ^zz++++=EXTRAWORD
lest ^cs+sub+++=lest
he ^pp3a+pp3+++=he
