We ^pp1a+pp1+++=We
rub ^vb++++=rub
his ^pp$+pp3+++=his
legs ^nns++++=legs
and ^cc++++=and
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Van ^np++++=Van
Riddle ^nn++++=Riddle
himself ^ppl+pp3+++=himself
put ^vbd+++xvbn+=put
the ^ati++++=the
saddle ^nn++++=saddle
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
just ^rb+emph+++=just
a ^at++++=a
raging ^jj+atrb++xvbg+=raging
torrent ^nn++++=torrent
inside ^jjb++++=inside.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
like ^in++++=like
the ^ati++++=the
water ^nn++++=water
in ^in++++=in
the ^ati++++=the
river ^nn++++=river
at ^rb++++=at
Niagara ^np+++??+=Niagara
Falls ^vbz++++=Falls
just ^rb+emph+++=just
before ^cs+sub+++=before
its ^pp$+it+++=its
goes ^vbz++++=goes
plunk ^nn+++??+=plunk
down ^rp++++=down.
. ^zz++++=EXTRAWORD
That ^dt+dem+++=That
horse ^nn++++=horse
was ^vbd+bedz+vrb++=wasn't
n't ^xnot++not++0=EXTRAWORD
thinking ^nvbg+++xvbg+=thinking
about ^in++++=about
running ^nn++++=running.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
have ^md"++pmd"++=have
to ^md+nec+++=to
think ^vb+vprv+++=think
about ^in++++=about
that ^dt+pdem+++=that.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
just ^rb+emph+splt++=just
thinking ^vbg+++xvbgx+=thinking
about ^in++++=about
holding ^xvbg+++xvbg+=holding
himself ^ppl+pp3+++=himself
back ^rp++++=back
' ^zz++++='til
til ^nn+++??+=EXTRAWORD
the ^ati++++=the
time ^nn++++=time
for ^in++++=for
the ^ati++++=the
running ^xvbg+++xvbg+=running
came ^vbd+++xvbn+=came.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
knew ^vbd+vprv+tht0+xvbnx+=knew
that ^tht+vcmp+++=that.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
just ^rb+emph+++=just
in ^in++++=in
a ^at++++=a
way ^nn++++=way
see ^vb+vprv+++=see
right ^jj++++=right
inside ^rp+pl+++=inside
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
going ^md"++pmd"++=going
to ^md+prd+++=to
do ^vb++++=do
some ^dti++++=some
awful ^jj++++=awful
running ^jj+++xvbg+=running
and ^cc++++=and
I ^pp1a+pp1+++=I
knew ^vbd+vprv+tht0+xvbnx+=knew
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=wasn't
n't ^xnot++not++0=EXTRAWORD
bragging ^vbg+++xvbg+=bragging
or ^cc+phrs+++=or
letting ^vbg+++xvbg+=letting
on ^in++++=on
much ^ap++++=much
or ^cc++++=or
prancing ^jj++++=prancing
or ^cc+phrs+++=or
making ^jj+++xvbg+=making
a ^at++++=a
fuss ^nn++++=fuss,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
just ^rb+emph+++=just
waiting ^nvbg+++xvbg+=waiting.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
knew ^vbd+vprv+tht0+xvbnx+=knew
it ^pp3+it+++=it
and ^cc++++=and
Jerry ^np++++=Jerry
Tillford ^np+++??+=Tillford
his ^pp$+pp3+++=his
trainer ^nn++++=trainer
knew ^vbd+vprv++xvbn+=knew.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
looked ^vbd+++xvbnx+=looked
up ^rp++++=up
and ^cc+phrs+++=and
then ^rn+tm+++=then
that ^dt+dem+++=that
man ^nn++++=man
and ^cc++++=and
I ^pp1a+pp1+++=I
looked ^vbd+++xvbnx+=looked
into ^in+ppvb+++=into
each ^ppls++++=each
other's ^ppls++++=other's
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
Something ^pn++++=Something
happened ^vbd+++xvbn+=happened
to ^to+vcmp+++=to
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
guess ^vb++++=guess
I ^pp1a+pp1+++=I
loved ^vbd+++xvbnx+=loved
the ^ati++++=the
man ^nn++++=man
as ^ql++++=as
much ^ap++++=much
as ^ql++++=as
I ^pp1a+pp1+++=I
did ^vbd+dod+vrb++=did
the ^ati++++=the
horse ^nn++++=horse
because ^cs+cos+++=because
he ^pp3a+pp3+++=he
knew ^vbd+vprv++xvbnx+=knew
what ^wdt+who+whcl++=what
I ^pp1a+pp1+++=I
knew ^vbd+vprv++xvbnx+=knew.
. ^zz++++=EXTRAWORD
Seemed ^vb+++xvbn+=Seemed
to ^to+vcmp+++=to
me ^vbi++++=me
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=wasn't
n't ^xnot++not++0=EXTRAWORD
anything ^pn++++=anything
in ^in++++=in
the ^ati++++=the
world ^nn++++=world
but ^cs+sub+++=but
that ^cs"++++=that
man ^nn++++=man
and ^cc++++=and
the ^ati++++=the
horse ^nn++++=horse
and ^cc++++=and
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
cried ^vbd+++xvbnx+=cried
and ^cc++++=and
Jerry ^np++++=Jerry
Tillford ^np+++??+=Tillford
had ^vb+hv+vrb++=had
a ^at++++=a
shine ^nn++++=shine
in ^in++++=in
his ^pp$+pp3+++=his
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
I ^pp1a+pp1+++=I
came ^vbd+++xvbnx+=came
away ^rp+pl+++=away
to ^in++++=to
the ^ati++++=the
fence ^nn++++=fence
to ^to++++=to
wait ^vbi++++=wait
for ^in++++=for
the ^ati++++=the
race ^nn++++=race.
. ^zz++++=EXTRAWORD
The ^ati++++=The
horse ^nn++++=horse
was ^vbd+bedz+vrb++=was
better ^jjr+pred+++=better
than ^cs+sub+++=than
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
more ^ql++++=more
steadier ^jjr++++=steadier,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
now ^rn+tm+++=now
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
better ^jjr++++=better
than ^in++++=than
Jerry ^np++++=Jerry.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
the ^ati++++=the
quietest ^jjt++++=quietest
and ^cc++++=and
he ^pp3a+pp3+++=he
had ^md"++pmd"++=had
to ^md+nec+++=to
do ^vb++++=do
the ^ati++++=the
running ^nvbg+++xvbg+=running.
. ^zz++++=EXTRAWORD
Sunstreak ^np+++??+=Sunstreak
ran ^vbd+++xvbn+=ran
first ^rb++++=first
of ^in+emph+++=of
course ^nn+emph"+++=course
and ^cc++++=and
he ^pp3a+pp3+++=he
busted ^vbd+++xvbnx+=busted
the ^ati++++=the
world ^nn++++=world's
's ^$++++=EXTRAWORD
record ^nn++++=record
for ^in++++=for
a ^at++++=a
mile ^nn++++=mile.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
seen ^vprf+++xvbnx+=seen
that ^tht+vcmp+++=that
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
never ^rb++++=never
see ^vb+vprv+tht0++=see
anything ^pn++++=anything
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
Everything ^pn++++=Everything
came ^vbd+++xvbn+=came
out ^rp+pl+++=out
just ^rb+emph+++=just
as ^ql++++=as
I ^pp1a+pp1+++=I
expected ^vbd+vprv++xvbnx+=expected.
. ^zz++++=EXTRAWORD
Middlestride ^np+++??+=Middlestride
got ^vbd+++xvbn+=got
left ^vbd+++xvbn+=left
at ^rb++++=at
the ^ati++++=the
post ^nn++++=post
and ^cc++++=and
was ^vbd+bedz+vrb++=was
way ^nn++++=way
back ^jjb++++=back
and ^cc+phrs+++=and
closed ^jj+++xvbn+=closed
up ^rp++++=up
to ^to++++=to
be ^vbi++vrb++=be
second ^rb+cnj+++=second,
, ^zz++++=EXTRAWORD
just ^rb+emph+++=just
as ^ql++++=as
I ^pp1a+pp1+++=I
knew ^vbd+vprv+tht0+xvbnx+=knew
he ^pp3a+pp3+++=he
would ^md+prd+++=would.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He'll
'll ^md+prd+++0=EXTRAWORD
get ^vb++++=get
a ^at++++=a
world ^nn++++=world's
's ^$++++=EXTRAWORD
record ^nn++++=record
too ^ql++++=too
some ^dti++++=some
day ^nn++++=day.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
skin ^nn++++=skin
the ^ati++++=the
Beckersville ^np+++??+=Beckersville
country ^nn++++=country
on ^in++++=on
horses ^nns++++=horses.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
watched ^vbd+++xvbnx+=watched
the ^ati++++=the
race ^nn++++=race
calm ^nn++++=calm
because ^cs+cos+++=because
I ^pp1a+pp1+++=I
knew ^vbd+vprv++xvbnx+=knew
what ^wdt+who+++=what
would ^md+prd+++=would
happen ^vb+++??+=happen.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
sure ^jj+pred+++=sure.
. ^zz++++=EXTRAWORD
Hanley ^np+++??+=Hanley
Turner ^np++++=Turner
and ^cc++++=and
Henry ^np++++=Henry
Rieback ^np+++??+=Rieback
and ^cc++++=and
Tom ^np++++=Tom
Tumberton ^np+++??+=Tumberton
were ^vbd+bed+vrb++=were
all ^abn++++=all
more ^rbr++++=more
excited ^jj+++xvbn+=excited
than ^cs+sub+++=than
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
A ^at++++=A
funny ^jj+atrb+++=funny
thing ^nn++++=thing
had ^vbd+hvd+aux++=had
happened ^vprf+++xvbnx+=happened
to ^to+vcmp+++=to
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
thinking ^vbg+++xvbgx+=thinking
about ^in++++=about
Jerry ^np++++=Jerry
Tillford ^np+++??+=Tillford
the ^ati++++=the
trainer ^nn++++=trainer
and ^cc+cls+++=and
how ^wrb+who+++=how
happy ^jj++++=happy
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
all ^abn++++=all
through ^in++++=through
the ^ati++++=the
race ^nn++++=race.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
liked ^vbd+++xvbnx+=liked
him ^pp3o+pp3+++=him
that ^cs+sub+++=that
afternoon ^nn++++=afternoon
even ^rb++++=even
more ^rbr++++=more
than ^cs+sub+++=than
I ^pp1a+pp1+++=I
ever ^rb++++=ever
liked ^vbd+++xvbn+=liked
my ^pp$+pp1+++=my
own ^ap++++=own
father ^nn++++=father.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
almost ^rb+hdg+++=almost
forgot ^vbd+vprv++xvbn+=forgot
the ^ati++++=the
horses ^nns++++=horses
thinking ^vb+vprv++xvbg+=thinking
that ^tht+vcmp+++=that
way ^nn++++=way
about ^rb++++=about
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
because ^cs+cos+++=because
of ^in"++++=of
what ^wdt+who+++=what
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
in ^in++++=in
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
as ^ql++++=as
he ^pp3a+pp3+++=he
stood ^vbd+++xvbnx+=stood
in ^in++++=in
the ^ati++++=the
paddocks ^nns+++??+=paddocks
beside ^in+pl+++=beside
Sunstreak ^np+++??+=Sunstreak
before ^cs+sub+++=before
the ^ati++++=the
race ^nn++++=race
started ^vbd+++xvbn+=started.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
knew ^vbd+vprv+tht0+xvbnx+=knew
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
watching ^vbg+++xvbgx+=watching
and ^cc+phrs+++=and
working ^vbg+++xvbg+=working
with ^in++++=with
Sunstreak ^np+++??+=Sunstreak
since ^cs+sub+++=since
the ^ati++++=the
horse ^nn++++=horse
was ^vbd+bedz+vrb++=was
a ^at++++=a
baby ^nn++++=baby
colt ^nn++++=colt,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
taught ^vprf+++xvbnx+=taught
him ^pp3o+pp3+++=him
to ^to++++=to
run ^vbi++++=run
and ^cc++++=and
be ^vb+be+vrb++=be
patient ^nn++++=patient
and ^cc+cls+++=and
when ^wrb+who+++=when
to ^to++++=to
let ^vbi++++=let
himself ^ppl+pp3+++=himself
out ^rp+pl+++=out
and ^cc++++=and
not ^xnot++not++=not
to ^to++++=to
quit ^vbi++++=quit,
, ^zz++++=EXTRAWORD
never ^rb++++=never.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
knew ^vbd+vprv++xvbnx+=knew
that ^tht+vcmp+++=that
for ^in++++=for
him ^pp3o+pp3+++=him
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
like ^in++++=like
a ^at++++=a
mother ^nn++++=mother
seeing ^vwbg+vprv+tht0+xvbg+=seeing
her ^pp$+pp3+++=her
child ^nn++++=child
do ^vb+do+vrb++=do
something ^pn++++=something
brave ^jj++++=brave
or ^cc+phrs+++=or
wonderful ^jj++++=wonderful.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
the ^ati++++=the
first ^od++++=first
time ^nn++++=time
I ^pp1a+pp1+++=I
ever ^rb++++=ever
felt ^vbd+vprv++xvbn+=felt
for ^in+ppvb+++=for
a ^at++++=a
man ^nn++++=man
like ^in++++=like
that ^dt+pdem+++=that.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
the ^ati++++=the
race ^nn++++=race
that ^tht+rel+++=that
night ^nn++++=night
I ^pp1a+pp1+++=I
cut ^vbd+++xvbnx+=cut
out ^rp+pl+++=out
from ^in++++=from
Tom ^np++++=Tom
and ^cc++++=and
Hanley ^np+++??+=Hanley
and ^cc++++=and
Henry ^np++++=Henry.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wanted ^vbd+++xvbnx+=wanted
to ^to+vcmp+++=to
be ^vbi++vrb++=be
by ^in++++=by
myself ^ppl+pp1+++=myself
and ^cc++++=and
I ^pp1a+pp1+++=I
wanted ^vbd+++xvbnx+=wanted
to ^to+vcmp+++=to
be ^vbi++vrb++=be
near ^in+pl+++=near
Jerry ^np++++=Jerry
Tillford ^np+++??+=Tillford
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
could ^md+pos+++=could
work ^vb++++=work
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
is ^vbz+bez+aux++=is
what ^wdt+who+++=what
happened ^vbd+++xvbn+=happened.
. ^zz++++=EXTRAWORD
The ^ati++++=The
track ^nn++++=track
in ^in++++=in
Saratoga ^np+++??+=Saratoga
is ^vbz+bez+vrb++=is
near ^in+pl+++=near
the ^ati++++=the
edge ^nn++++=edge
of ^in++++=of
town ^nn++++=town.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
all ^abn++++=all
polished ^jj++++=polished
up ^rp++++=up
and ^cc++++=and
trees ^nns++++=trees
around ^in+strn+++=around,
, ^zz++++=EXTRAWORD
the ^ati++++=the
evergreen ^jj+atrb+++=evergreen
kind ^nn++++=kind,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
grass ^nn++++=grass
and ^cc++++=and
everything ^pn++++=everything
painted ^vbd+++xvbn+=painted
and ^cc++++=and
nice ^jj++++=nice.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
you ^pp2+pp2+++=you
go ^vb++++=go
past ^jjb++++=past
the ^ati++++=the
track ^nn++++=track
you ^pp2+pp2+++=you
get ^vb++++=get
to ^to+vcmp+++=to
a ^at++++=a
hard ^jj+atrb+++=hard
road ^npl++++=road
made ^vbd+++xvbn+=made
of ^in++++=of
asphalt ^nn++++=asphalt
for ^in++++=for
automobiles ^nns++++=automobiles,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
go ^vb++++=go
along ^in++++=along
this ^dt+dem+++=this
for ^in++++=for
a ^ap++++=a
few ^ap"++++=few
miles ^nns++++=miles
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
a ^at++++=a
road ^npl++++=road
turns ^vbz++++=turns
off ^in+pl+++=off
to ^in++++=to
a ^rb++++=a
little ^rb"++++=little
rummy ^nn+++??+=rummy-looking
- ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=EXTRAWORD
farm ^npl++++=farm
house ^npl++++=house
set ^vbd+++xvbn+=set
in ^in++++=in
a ^at++++=a
yard ^nn++++=yard.
. ^zz++++=EXTRAWORD
That ^tht+vcmp+++=That
night ^nn++++=night
after ^cs+sub+++=after
the ^ati++++=the
race ^nn++++=race
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
along ^in++++=along
that ^dt+dem+++=that
road ^npl++++=road
because ^cs+cos+++=because
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
Jerry ^np++++=Jerry
and ^cc++++=and
some ^dti++++=some
other ^ap++++=other
men ^nns++++=men
go ^vb++++=go
that ^dt+dem+++=that
way ^nn++++=way
in ^in++++=in
an ^at++++=an
automobile ^nn+++??+=automobile.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
expect ^vb+vprv+++=expect
to ^to+vcmp+++=to
find ^vbi+vprv+++=find
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
walked ^vbd+++xvbnx+=walked
for ^in++++=for
a ^at++++=a
ways ^nns++++=ways
and ^cc++++=and
then ^rn+tm+++=then
sat ^vbd+++xvbn+=sat
down ^rb+phrv+++=down
by ^in++++=by
a ^at++++=a
fence ^nn++++=fence
to ^to++++=to
think ^vbi+vprv+++=think.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
the ^ati++++=the
direction ^nn+nom+++=direction
they ^pp3a+pp3+++=they
went ^vbd+++xvbnx+=went
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wanted ^vbd+++xvbnx+=wanted
to ^to+vcmp+++=to
be ^vbi++vrb++=be
as ^ql++++=as
near ^in+pl+++=near
Jerry ^np++++=Jerry
as ^ql++++=as
I ^pp1a+pp1+++=I
could ^md+pos+++=could.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
felt ^vbd+vprv++xvbnx+=felt
close ^in+cmpx+++=close
to ^in"++++=to
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Pretty ^rb++++=Pretty
soon ^rb+tm+++=soon
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
up ^rp++++=up
the ^ati++++=the
side ^nn++++=side
road ^nn++++=road--I
-- ^--+clp+++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know
why ^wrb+who+whcl++=why--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
came ^vpsv++agls+xvbn+=came
to ^in++++=to
the ^ati++++=the
rummy ^nn+++??+=rummy
farm ^nn++++=farm
house ^npl++++=house.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
just ^rb+emph+++=just
lonesome ^jj+pred+++=lonesome
to ^to++++=to
see ^vbi+vprv+++=see
Jerry ^np++++=Jerry,
, ^zz++++=EXTRAWORD
like ^in++++=like
wanting ^vb+++xvbg+=wanting
to ^to+vcmp+++=to
see ^vbi+vprv+++=see
your ^pp$+pp2+++=your
father ^nn++++=father
at ^rb++++=at
night ^nn++++=night
when ^wrb+who+++=when
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
a ^at++++=a
young ^jj+atrb+++=young
kid ^nn++++=kid.
. ^zz++++=EXTRAWORD
Just ^rb+emph+++=Just
then ^rn+tm+++=then
an ^at++++=an
automobile ^nn+++??+=automobile
came ^vbd+++xvbn+=came
along ^in++++=along
and ^cc++++=and
turned ^vpsv++agls+xvbn+=turned
in ^rb+phrv+++=in.
. ^zz++++=EXTRAWORD
Jerry ^np++++=Jerry
was ^vbd+bedz+vrb++=was
in ^in++++=in
it ^pp3+it+++=it
and ^cc++++=and
Henry ^np++++=Henry
Rieback ^np++++=Rieback's
's ^$++++=EXTRAWORD
father ^nn++++=father,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Arthur ^np++++=Arthur
Bedford ^np++++=Bedford
from ^in++++=from
home ^nr++++=home,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Dave ^np++++=Dave
Williams ^np++++=Williams
and ^cc++++=and
two ^cd++++=two
other ^ap++++=other
men ^nns++++=men
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
got ^vbd+++xvbnx+=got
out ^rb+phrv+++=out
of ^in++++=of
the ^ati++++=the
car ^nn++++=car
and ^cc++++=and
went ^vpsv++agls+xvbn+=went
into ^in++++=into
the ^ati++++=the
house ^nn++++=house,
, ^zz++++=EXTRAWORD
all ^abn++++=all
but ^cc++++=but
Henry ^np++++=Henry
Rieback ^np++++=Rieback's
's ^$++++=EXTRAWORD
father ^nn++++=father
who ^whp+rel+subj++=who
quarreled ^vbd+++xvbn+=quarreled
with ^in++++=with
them ^pp3o+pp3+++=them
and ^cc++++=and
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
go ^vb++++=go.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
only ^rb+down+++=only
about ^in++++=about
nine ^cd++++=nine
o ^zz++++=o'clock,
'clock, ^nn+++??+=EXTRAWORD
but ^cc++++=but
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
all ^abn++++=all
drunk ^vprf+++xvbn+=drunk
and ^cc++++=and
the ^ati++++=the
rummy ^nn+++??+=rummy
looking ^vwbg+++xvbg+=looking
farm ^nn++++=farm
house ^npl++++=house
was ^vbd+bedz+vrb++=was
a ^at++++=a
place ^nn++++=place
for ^in++++=for
bad ^jj+atrb+++=bad
women ^nns++++=women
to ^to++++=to
stay ^vbi++++=stay
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That's
's ^vbz+bez+vrb++0=EXTRAWORD
what ^wdt+who+++=what
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
crept ^vbd+++xvbnx+=crept
up ^rp++++=up
along ^in++++=along
a ^at++++=a
fence ^nn++++=fence
and ^cc++++=and
looked ^vpsv++agls+xvbn+=looked
through ^in++++=through
a ^at++++=a
window ^nn++++=window
and ^cc++++=and
saw ^vbd+vprv++xvbn+=saw.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+aux++0=EXTRAWORD
what ^wdt+who+++=what
give ^vb++++=give
me ^pp1o+pp1+++=me
the ^ati++++=the
fantods ^nns+++??+=fantods.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
make ^vb++++=make
it ^pp3+it+++=it
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
The ^ati++++=The
women ^nns++++=women
in ^in++++=in
the ^ati++++=the
house ^nn++++=house
were ^vbd+bed+vrb++=were
all ^abn++++=all
ugly ^jj++++=ugly
mean ^vb+vprv+++=mean-looking
- ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=EXTRAWORD
women ^nns++++=women,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
nice ^jj++++=nice
to ^to+jcmp+++=to
look ^vbi++++=look
at ^in++++=at
or ^cc++++=or
be ^vb+be+vrb++=be
near ^in+strn+++=near.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
were ^vbd+bed+vrb++=were
homely ^jj+pred+++=homely
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
except ^in++++=except
one ^cd1++++=one
who ^whp+rel+subj++=who
was ^vbd+bedz+vrb++=was
tall ^jj+pred+++=tall
and ^cc+phrs+++=and
looked ^jj+++xvbn+=looked
a ^rb++++=a
little ^rb"++++=little
like ^in++++=like
the ^ati++++=the
gelding ^nn++++=gelding
Middlestride ^np+++??+=Middlestride,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
not ^xnot++not++=not
clean ^jj++++=clean
like ^in++++=like
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
with ^in++++=with
a ^at++++=a
hard ^jj+atrb+++=hard
ugly ^jj+atrb+++=ugly
mouth ^nn++++=mouth.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vb+hv+vrb++=had
red ^jj+atrb+++=red
hair ^nn++++=hair.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
saw ^vbd+vprv+tht0+xvbnx+=saw
everything ^pn++++=everything
plain ^jj++++=plain.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
got ^vbd+++xvbnx+=got
up ^rp++++=up
by ^in++++=by
an ^at++++=an
old ^jj+atrb+++=old
rose ^nn+++xvbn+=rose
bush ^nn++++=bush
by ^in++++=by
an ^at++++=an
open ^jj+atrb+++=open
window ^nn++++=window
and ^cc++++=and
looked ^vbd+++xvbn+=looked.
. ^zz++++=EXTRAWORD
The ^ati++++=The
women ^nns++++=women
had ^vb+hv+vrb++=had
on ^in++++=on
loose ^jj+atrb+++=loose
dresses ^nns+nom+++=dresses
and ^cc++++=and
sat ^vbd+++xvbn+=sat
around ^rb++++=around
in ^in++++=in
chairs ^nns++++=chairs.
. ^zz++++=EXTRAWORD
The ^ati++++=The
men ^nns++++=men
came ^vbd+++xvbn+=came
in ^in++++=in
and ^cc++++=and
some ^dti++++=some
sat ^vbd+++xvbn+=sat
on ^in++++=on
the ^ati++++=the
women ^nns++++=women's
's ^$++++=EXTRAWORD
laps ^nns++++=laps.
. ^zz++++=EXTRAWORD
The ^ati++++=The
place ^nn++++=place
smelled ^vbd+++xvbn+=smelled
rotten ^jj++++=rotten
and ^cc++++=and
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
rotten ^jj+atrb+++=rotten
talk ^nn++++=talk,
, ^zz++++=EXTRAWORD
the ^ati++++=the
kind ^nn++++=kind
a ^at++++=a
kid ^nn++++=kid
hears ^vbz+vprv+++=hears
around ^in++++=around
a ^at++++=a
livery ^nn++++=livery
stable ^nn++++=stable
in ^in++++=in
a ^at++++=a
town ^nn++++=town
like ^in++++=like
Beckersville ^np+++??+=Beckersville
