As ^ql++++=As
lips ^nns++++=lips
were ^vbd+bed+aux++=were
firmly ^rb++splt++=firmly
closed ^vpsv++agls+xvbnx+=closed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
face ^nn++++=face
was ^vbd+bedz+vrb++=was
void ^jj+pred+++=void
of ^in++++=of
all ^abn++++=all
expression ^nn++++=expression.
. ^zz++++=EXTRAWORD
" ^zz++++="Come,
come ^vprf+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
let ^j+++xvbn+=let
us ^pp1o+pp1+++=us
examine ^vb++++=examine
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Tell ^vb++++=Tell
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
Kireelka ^np+++??+=Kireelka,
, ^zz++++=EXTRAWORD
what ^wdt+who+++=what
benefits ^nns++++=benefits
are ^vb+ber+aux++=are
to ^to++++=to
be ^vbi+vbi+aux++=be
derived ^vpsv++agls+xvbnx+=derived
from ^in++++=from
learning ^vb+++xvbg+=learning
to ^to+vcmp+++=to
read ^vbn+vprv++xvbn+=read?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Kireelka ^np+++??+=Kireelka
sighed ^vbd+++xvbn+=sighed,
, ^zz++++=EXTRAWORD
moved ^j+++xvbn+=moved
his ^pp$+pp3+++=his
lips ^nns++++=lips,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
no ^at++++=no
word ^nn++++=word
escaped ^vbd+++xvbn+=escaped
from ^in++++=from
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
" ^zz++++="Come
come ^vprf+++xvbn+=EXTRAWORD
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
can ^md+pos+++=can
read ^vb+vprv++xvbn+=read!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
continued ^vbd+++xvbn+=continued
the ^ati++++=the
judge ^nn++++=judge,
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
more ^rbr++++=more
imperative ^jj+atrb+++=imperative
tone ^nn++++=tone.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
must ^md+nec+++=must
know ^vb+vprv+++=know
whether ^cs+who+++=whether
learning ^vb+++xvbg+=learning
to ^to+vcmp+++=to
read ^vbn+vprv++xvbn+=read
has ^vbz+hvz+aux++=has
made ^vprf+++xvbnx+=made
it ^pp3+it+++=it
easier ^jjr++++=easier
for ^in++++=for
you ^pp2+pp2+++=you
to ^to++++=to
live ^vbi++++=live
or ^cc++++=or
not ^xnot++not++=not!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
depends ^vbz++++=depends
upon ^in++++=upon
circumstances ^nns+nom+++=circumstances,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Kireelka ^np+++??+=Kireelka,
, ^zz++++=EXTRAWORD
dropping ^vbg+++xvbg+=dropping
his ^pp$+pp3+++=his
head ^jjb++++=head
still ^rb+atrb+++=still
lower ^jjr++++=lower
on ^in++++=on
his ^pp$+pp3+++=his
breast ^nn++++=breast.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
you ^pp2+pp2+++=you
must ^md+nec+++=must
tell ^vb++++=tell
us ^pp1o+pp1+++=us
something ^pn++++=something
more ^rbr++++=more
definite ^jj++++=definite
than ^in++++=than
that ^dt+pdem+++=that.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
can ^md+pos+++=can
read ^vb+vprv++xvbn+=read
and ^cc+phrs+++=and
write ^vb++++=write,
, ^zz++++=EXTRAWORD
so ^ql++++=so
you ^pp2+pp2+++=you
surely ^rb++++=surely
can ^md+pos+++=can
say ^vb+vpub+++=say
whether ^cs+who+++=whether
you ^pp2+pp2+++=you
gain ^vb++++=gain
any ^dti++++=any
benefit ^nn++++=benefit
by ^in++++=by
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Benefit,
benefit ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
well ^rb+dspt+++=well
perhaps ^rb++++=perhaps.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
no ^rb+cnj+++=no,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
think ^vb+vprv+tht0++=think
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
more ^ql++++=more;
; ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
is ^vbz+bez+vrb++=is,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
we ^pp1a+pp1+++=we
look ^vb++++=look
upon ^in++++=upon
it ^pp3+it+++=it
in ^in++++=in
the ^ati++++=the
right ^jj++++=right
light ^jj++++=light,
, ^zz++++=EXTRAWORD
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
teach ^vb+vsua+++=teach
us ^pp1o+pp1+++=us
may ^md+pos+++=may
gain ^vb++++=gain
something ^pn++++=something
by ^in++++=by
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
can ^md+pos+++=can
they ^pp3a+pp3+++=they
gain ^vb++++=gain
by ^in++++=by
it ^pp3+it+++=it?
? ^zz++++=EXTRAWORD
And ^cc+cls+++=And
who ^whp+rel+subj++=who
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
mean ^vb+vprv+++=mean
by ^in++++=by
' ^zz++++='they'?"
they ^pp3a+pp3+++=EXTRAWORD
'?" ^nn+++??+=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
mean ^vb+vprv+++=mean
the ^ati++++=the
teachers ^nns+nom+++=teachers,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
maybe ^rb+hdg+++=maybe
the ^ati++++=the
Zemstvo ^np+++??+=Zemstvo,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
somebody ^pn++++=somebody."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
stupid ^jj+atrb+++=stupid
creature ^nn++++=creature!
! ^zz++++=EXTRAWORD
But ^cc+cls+++=But
I ^pp1a+pp1+++=I
ask ^vb++++=ask
you ^pp2+pp2+++=you
about ^in++++=about
yourself ^ppl+pp2+++=yourself;
; ^zz++++=EXTRAWORD
for ^in++++=for
you ^pp2+pp2+++=you
personally ^rb+cnj+++=personally,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
it ^pp3+it+++=it
of ^in++++=of
any ^dti++++=any
use ^nn++++=use?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
just ^rb+emph+++=just
as ^ql++++=as
you ^pp2+pp2+++=you
wish ^vb+vprv+++=wish,
, ^zz++++=EXTRAWORD
your ^pp$+pp2+++=your
honour ^nn++++=honour."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
just ^rb+emph+++=just
as ^ql++++=as
I ^pp1a+pp1+++=I
wish ^vb+vprv+++=wish?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why,
why ^wrb+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
to ^to++++=to
be ^vbi++vrb++=be
sure ^jj+pred+++=sure,
, ^zz++++=EXTRAWORD
just ^rb+emph+++=just
as ^ql++++=as
you ^pp2+pp2+++=you
wish ^vb+vprv+++=wish.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
see ^vb+vprv+++=see,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
our ^pp$+pp1+++=our
masters ^nns+nom+++=masters."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Be
be ^vb+be+vrb++=EXTRAWORD
off ^in+pl+++=off
with ^in++++=with
you ^pp2+pp2+++=you!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
ends ^nns++++=ends
of ^in++++=of
the ^ati++++=the
judge ^nn++++=judge's
's ^$++++=EXTRAWORD
moustache ^nn++++=moustache
quivered ^vbd+++xvbn+=quivered,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
face ^nn++++=face
grew ^vbd+++xvbn+=grew
very ^ql+amp+++=very
red ^jj++++=red.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
see ^vb+vprv+++=see,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
has ^vbz+hvz+aux++=has
said ^vprf+++xvbnx+=said
little ^ap++++=little,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
think ^vb+vprv+tht0++=think
you ^pp2+pp2+++=you
are ^vb+ber+aux++=are
well ^rb++++=well
answered ^vbd+vpub++xvbn+=answered.
. ^zz++++=EXTRAWORD
No ^at++++=No,
, ^zz++++=EXTRAWORD
gentlemen ^nns++++=gentlemen,
, ^zz++++=EXTRAWORD
the ^ati++++=the
time ^nn++++=time
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
yet ^rb++++=yet
ripe ^jj++++=ripe
for ^in++++=for
teaching ^xvbg+++xvbg+=teaching
the ^ati++++=the
peasant ^nn+nom+++=peasant
his ^pp$+pp3+++=his
A ^at++++=A
B ^zz++++=B
C ^zz++++=C;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
must ^md+nec+++=must
be ^vb+be+vrb++=be
thoroughly ^rb+amp+++=thoroughly
disciplined ^jj+pred+++=disciplined
first ^rb++++=first.
. ^zz++++=EXTRAWORD
The ^ati++++=The
peasant ^nn+nom+++=peasant
is ^vbz+bez+vrb++=is
nothing ^pn++++=nothing
but ^cc++++=but
a ^at++++=a
vicious ^jj+atrb+++=vicious
child ^nn++++=child;
; ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
is ^vbz+bez+vrb++=is
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is.
. ^zz++++=EXTRAWORD
Nevertheless ^rb+cnj+++=Nevertheless,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
of ^in++++=of
him ^pp3o+pp3+++=him
that ^cs+sub+++=that
the ^ati++++=the
foundations ^nns+nom+++=foundations
are ^vb+ber+aux++=are
made ^vpsv++agls+xvbnx+=made.
. ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Do
you ^pp2+pp2+++=you
understand ^vb+vprv+++=understand?
? ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
is ^vbz+bez+vrb++=is
the ^ati++++=the
groundwork ^nn++++=groundwork,
, ^zz++++=EXTRAWORD
the ^ati++++=the
base ^nn++++=base
of ^in++++=of
the ^ati++++=the
pyramid ^nn++++=pyramid
of ^in++++=of
the ^ati++++=the
State ^nn++++=State.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
that ^dt+dem+++=that
base ^nn++++=base
should ^md+nec+++=should
suddenly ^rb++splt++=suddenly
begin ^vb++++=begin
to ^to++++=to
shake ^vbi++++=shake,
, ^zz++++=EXTRAWORD
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
not ^xnot++not++=not
understand ^vb+vprv+++=understand
what ^wdt+who+whcl++=what
serious ^jj+atrb+++=serious
disorder ^nn+nom+++=disorder
might ^md+pos+++=might
be ^vb+be+aux++=be
produced ^vpsv++agls+xvbnx+=produced
in ^in++++=in
the ^ati++++=the
State ^nn++++=State?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
quite ^rb++++=quite
true ^jj++++=true,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
reflected ^vbd+vprv++xvbn+=reflected
Mamaieff ^np+++??+=Mamaieff.
. ^zz++++=EXTRAWORD
" ^zz++++="Certainly
certainly ^rb++++=EXTRAWORD
the ^ati++++=the
foundations ^nns+nom+++=foundations
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
be ^vbi+vbi+aux++=be
kept ^vbd+++xvbn+=kept
strong ^jj++++=strong."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
As ^ql++++=As
I ^pp1a+pp1+++=I
also ^rb++++=also
was ^vbd+bedz+vrb++=was
interested ^jj+pred+++=interested
in ^in++++=in
the ^ati++++=the
cause ^nn++++=cause
of ^in++++=of
the ^ati++++=the
peasants ^nns+nom+++=peasants,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I,
, ^zz++++=EXTRAWORD
at ^rb++++=at
this ^dt+dem+++=this
point ^nn++++=point,
, ^zz++++=EXTRAWORD
joined ^j+++xvbn+=joined
in ^in++++=in
the ^ati++++=the
conversation ^nn+nom+++=conversation,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
a ^at++++=a
short ^jj+atrb+++=short
time ^nn++++=time
all ^rb++++=all
four ^cd++++=four
of ^in++++=of
us ^pp1o+pp1+++=us
were ^vbd+bed+vrb++=were
hotly ^rb++++=hotly
and ^cc+phrs+++=and
eagerly ^rb++++=eagerly
deciding ^vbg+++xvbg+=deciding
the ^ati++++=the
future ^nn++++=future
of ^in++++=of
the ^ati++++=the
peasantry ^nn++++=peasantry.
. ^zz++++=EXTRAWORD
The ^ati++++=The
true ^jj+atrb+++=true
vocation ^nn+nom+++=vocation
of ^in++++=of
every ^at++++=every
individual ^nn+nom+++=individual
seems ^vbz+seem+++=seems
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
to ^to++++=to
lay ^vbi++++=lay
down ^rb+phrv+++=down
rules ^nns++++=rules
for ^in++++=for
his ^pp$+pp3+++=his
neighbour ^nn++++=neighbour's
's ^$++++=EXTRAWORD
conduct ^nn++++=conduct;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
those ^dt+dem+++=those
preachers ^nns+nom+++=preachers
are ^vb+ber+vrb++=are
in ^in++++=in
the ^ati++++=the
wrong ^jj++++=wrong
who ^whp+who+++=who
declare ^vb+vpub+++=declare
that ^tht+vcmp+++=that
we ^pp1a+pp1+++=we
are ^vb+ber+vrb++=are
all ^abn++++=all
egoists ^nns+nom+++=egoists;
; ^zz++++=EXTRAWORD
for ^in++++=for
in ^in++++=in
our ^pp$+pp1+++=our
altruistic ^jj+atrb+++=altruistic
aspirations ^nns+nom+++=aspirations
to ^to++++=to
improve ^vbi++++=improve
the ^ati++++=the
human ^jj+atrb+++=human
race ^nn++++=race,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
forget ^vb+vprv+tht0++=forget
our ^pp$+pp1+++=our
own ^ap++++=own
shortcomings ^nns++++=shortcomings;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
this ^dt+dem+++=this
may ^md+pos+++=may
account ^vb++++=account
for ^in++++=for
the ^ati++++=the
fact ^nn++++=fact
that ^tht+ncmp+++=that
much ^ap++++=much
of ^in++++=of
the ^ati++++=the
evil ^nn++++=evil
of ^in++++=of
the ^ati++++=the
world ^nn++++=world
is ^vbz+bez+aux++=is
concealed ^vpsv++agls+xvbnx+=concealed
from ^in++++=from
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
continued ^vbd+++xvbn+=continued
thus ^rb+cnj+++=thus
to ^to++++=to
argue ^vbi+vpub+++=argue,
, ^zz++++=EXTRAWORD
whilst ^cs+sub+++=whilst
the ^ati++++=the
river ^nn++++=river
wound ^vbd+++xvbn+=wound
its ^pp$+it+++=its
serpentine ^nn+++??+=serpentine
course ^nn++++=course
in ^in++++=in
front ^in"++++=front
of ^in"++++=of
our ^pp$+pp1+++=our
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
swishing ^nn++++=swishing
against ^in++++=against
the ^ati++++=the
banks ^nns++++=banks
with ^in++++=with
its ^pp$+it+++=its
cold ^jj+atrb+++=cold
grey ^np++++=grey
scales ^nns++++=scales
of ^in++++=of
ice ^nn++++=ice.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
same ^ap++++=same
way ^nn++++=way
our ^pp$+pp1+++=our
conversation ^nn+nom+++=conversation
twisted ^vbd+++xvbn+=twisted
and ^cc+phrs+++=and
wound ^vbd+++xvbn+=wound
like ^in++++=like
an ^at++++=an
angry ^jj+atrb+++=angry
snake ^nn++++=snake,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
flings ^nn++++=flings
itself ^ppl++++=itself
now ^rn+tm+++=now
on ^in++++=on
one ^cd1++++=one
side ^nn++++=side,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
now ^rn+tm+++=now
on ^in++++=on
the ^ati++++=the
other ^ap++++=other,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
endeavour ^nn++++=endeavour
to ^to++++=to
seize ^vbi++++=seize
its ^pp$+it+++=its
prey ^nn++++=prey,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
nevertheless ^rb+cnj+++=nevertheless
continues ^vbz++++=continues
to ^to++++=to
escape ^vbi++++=escape.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
the ^ati++++=the
cause ^nn++++=cause
of ^in++++=of
all ^abn++++=all
our ^pp$+pp1+++=our
talk ^nn++++=talk,
, ^zz++++=EXTRAWORD
the ^ati++++=the
peasant ^nn+nom+++=peasant
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
sat ^vbd+++xvbn+=sat
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
at ^rb++++=at
no ^at++++=no
great ^jj+atrb+++=great
distance ^nn+nom+++=distance
from ^in++++=from
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
sandy ^np++++=sandy
bank ^nn++++=bank,
, ^zz++++=EXTRAWORD
in ^in++++=in
silence ^nn+nom+++=silence,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
with ^in++++=with
a ^at++++=a
countenance ^nn+nom+++=countenance
wholly ^rb++++=wholly
devoid ^in++++=devoid
of ^in"++++=of
expression ^nn++++=expression
who ^whp+rel+subj++=who
was ^vbd+bedz+vrb++=was
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
what ^wdt+who+whq++=what
was ^vbd+bedz+aux++=was
he ^pp3a+pp3+++=he?
? ^zz++++=EXTRAWORD
Mamaieff ^np+++??+=Mamaieff
again ^rb+tm+++=again
took ^vbd+++xvbn+=took
up ^rb+phrv+++=up
the ^ati++++=the
conversation ^nn+nom+++=conversation.
. ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
such ^abl++++=such
a ^at++++=a
fool ^nn++++=fool
as ^ql++++=as
you ^pp2+pp2+++=you
say ^vb+vpub+++=say;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
really ^rb+emph+++=really
stupid ^jj++++=stupid;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
not ^xnot++not++=not
so ^rb+emph+++=so
easy ^jj++++=easy
to ^to+jcmp+++=to
get ^vbi++++=get
round ^rb++++=round
him ^pp3o+pp3+++=him."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
district ^nn++++=district
judge ^npt++++=judge
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
losing ^vbg+++xvbgx+=losing
his ^pp$+pp3+++=his
temper ^nn++++=temper.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
say ^vb+vpub+tht0++=say
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
a ^at++++=a
fool ^nn++++=fool;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
say ^vb+vpub+tht0++=say
he ^pp3a+pp3+++=he
is ^vbz+bez+aux++=is
demoralised ^vpsv++agls+xvbnx+=demoralised!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Pray
pray ^vb+vsua+++=EXTRAWORD
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
misunderstand ^nn+++??+=misunderstand
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
say ^vb+vpub+tht0++=say
he ^pp3a+pp3+++=he
has ^vbz+hvz+vrb++=has
no ^at++++=no
control ^nn++++=control
over ^in++++=over
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
No ^at++++=No
control ^nn++++=control
such ^abl++++=such
as ^ql++++=as
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
necessary ^jj+pred+++=necessary
to ^to+jcmp+++=to
exercise ^vbi++++=exercise
over ^in++++=over
children ^nns++++=children
that ^tht+rel+subj++=that
is ^vbz+bez+vrb++=is
where ^wrb+who+++=where
the ^ati++++=the
root ^nn++++=root
of ^in++++=of
the ^ati++++=the
evil ^nn++++=evil
lies ^vbz++++=lies."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
with ^in++++=with
all ^rb++++=all
due ^jj+atrb+++=due
deference ^nn+nom+++=deference,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
beg ^vb++++=beg
to ^to+vcmp+++=to
think ^vbi+vprv+++=think
that ^tht+vcmp+++=that
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
nothing ^pn++++=nothing
wrong ^jj++++=wrong
with ^in++++=with
him ^pp3o+pp3+++=him!
! ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
is ^vbz+bez+vrb++=is
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
Great ^jj+atrb+++=Great
Maker ^np++++=Maker's
's ^$++++=EXTRAWORD
children ^nns++++=children,
, ^zz++++=EXTRAWORD
like ^in++++=like
all ^abn++++=all
of ^in++++=of
us ^pp1o+pp1+++=us;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
must ^md+nec+++=must
apologise ^vb++++=apologise
perhaps ^rb++++=perhaps
for ^in++++=for
mentioning ^xvbg+vpub+tht0+xvbg+=mentioning
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
is ^vbz+bez+aux++=is
tormented ^vpsv++agls+xvbnx+=tormented
out ^rp+pl+++=out
of ^in++++=of
his ^pp$+pp3+++=his
senses ^nns++++=senses.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
mean ^jj+atrb+++=mean,
, ^zz++++=EXTRAWORD
bad ^jj+atrb+++=bad
government ^nn+nom+++=government
has ^vbz+hvz+aux++=has
deprived ^vprf+++xvbnx+=deprived
him ^pp3o+pp3+++=him
of ^in++++=of
all ^abn++++=all
hope ^nn++++=hope
for ^in++++=for
the ^ati++++=the
future ^nn++++=future."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
Isaiah ^np++++=Isaiah
who ^whp+rel+subj++=who
spoke ^vbd+++xvbn+=spoke
in ^in++++=in
a ^at++++=a
suave ^jj+atrb+++=suave,
, ^zz++++=EXTRAWORD
respectful ^jj+atrb+++=respectful
voice ^nn++++=voice,
, ^zz++++=EXTRAWORD
smiling ^jj+++xvbg+=smiling
softly ^rb+cnj+++=softly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sighing ^vbg+++xvbg+=sighing
all ^rb++++=all
the ^ati++++=the
time ^nn++++=time.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
eyes ^nns++++=eyes
were ^vbd+bed+vrb++=were
half ^abn++++=half
closed ^jj+++xvbn+=closed,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
feared ^vbd+vprv++xvbnx+=feared
to ^to++++=to
look ^vbi++++=look
straight ^jj++++=straight
at ^rb++++=at
anyone ^pn++++=anyone;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
swelling ^nn+nom+++=swelling
on ^in++++=on
the ^ati++++=the
side ^nn++++=side
of ^in++++=of
his ^pp$+pp3+++=his
head ^jjb++++=head
seemed ^vb+++xvbn+=seemed
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
overflowing ^vbg+++xvbgx+=overflowing
with ^in++++=with
laughter ^nn+nom+++=laughter,
, ^zz++++=EXTRAWORD
ready ^jj++++=ready
to ^to+jcmp+++=to
burst ^vbi++++=burst
into ^in+ppvb+++=into
loud ^jj+atrb+++=loud
mirth ^nn++++=mirth,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
not ^xnot++not++=not
daring ^vb+++xvbg+=daring
to ^to+vcmp+++=to
do ^vbi++++=do
so ^rb++++=so.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
for ^in++++=for
my ^pp$+pp1+++=my
part ^nn++++=part
urge ^vb+vsua+++=urge
that ^tht+vcmp+++=that
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
nothing ^pn++++=nothing
the ^ati++++=the
matter ^nn++++=matter
with ^in++++=with
the ^ati++++=the
peasant ^nn+nom+++=peasant
but ^cc++++=but
hunger ^nn++++=hunger.
. ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
give ^vb++++=give
him ^pp3o+pp3+++=him
enough ^qlp++++=enough
good ^jj+atrb+++=good
food ^nn++++=food,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
would ^md+prd+++=would
soon ^rb+tm+++=soon
be ^vb+be+vrb++=be
everything ^pn++++=everything
we ^pp1a+pp1+++=we
I ^pp1a+pp1+++=I
could ^md+pos+++=could
desire ^vb++++=desire."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
believe ^vb+vprv+tht0++=believe
he ^pp3a+pp3+++=he
is ^vbz+bez+aux++=is
starved ^vprf+++xvbn+=starved!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
exclaimed ^vbd+++xvbn+=exclaimed
the ^ati++++=the
judge ^nn++++=judge
irritably ^rb++++=irritably.
. ^zz++++=EXTRAWORD
" ^zz++++="In
in ^in++++=EXTRAWORD
the ^ati++++=the
devil ^nn++++=devil's
's ^$++++=EXTRAWORD
name ^nn++++=name,
, ^zz++++=EXTRAWORD
what ^wdt+who+++=what
makes ^vbz++++=makes
you ^pp2+pp2+++=you
think ^vb+vprv+++=think
so ^ql++++=so?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="To
