Being ^vbg+beg++xvbg+=Being
is ^vbz+bez+vrb++=is
as ^ql++++=as
good ^jj++++=good
as ^in++++=as
a ^at++++=a
faste ^nn+++??+=faste,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he;
; ^zz++++=EXTRAWORD
" ^zz++++="an'
and ^cc++++0=EXTRAWORD
I ^pp1a+pp1+++=I
pity ^nn++++=pity
the ^ati++++=the
vagabond ^nn++++=vagabond,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="that
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
able ^jj++++=able
to ^to+jcmp+++=to
conthroul ^vb+++??+=conthroul
his ^pp$+pp3+++=his
licquor ^nn++++=licquor,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="an'
and ^cc++++0=EXTRAWORD
to ^to++++=to
keep ^vbi++++=keep
constantly ^rb++++=constantly
inside ^jjb+atrb+++=inside
iv ^nn+++??+=iv
a ^at++++=a
pint ^nn++++=pint
measure ^nn++++=measure,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he;
; ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
wid ^in++++=wid
that ^dt+dem+++=that
he ^pp3a+pp3+++=he
wished ^vbd+vprv++xvbnx+=wished
Jer ^np+++??+=Jer
Garvan ^np+++??+=Garvan
a ^at++++=a
good ^jj++++=good-night,
- ^zz++++=EXTRAWORD
night ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
walked ^vbd+++xvbn+=walked
out ^rp+pl+++=out
iv ^nn+++??+=iv
the ^ati++++=the
room ^nn++++=room.
. ^zz++++=EXTRAWORD
' ^zz++++='But
but ^cc++++=EXTRAWORD
he ^pp3a+pp3+++=he
wint ^vbd+++xvbnx+=wint
out ^rp+pl+++=out
the ^ati++++=the
wrong ^jj+atrb+++=wrong
door ^nn++++=door,
, ^zz++++=EXTRAWORD
bein ^nn+++??+=bein'
' ^zz++++=EXTRAWORD
a ^at++++=a
thrifle ^nn+++??+=thrifle
hearty ^jj++++=hearty
in ^in++++=in
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
not ^xnot++not++=not
rightly ^rb++++=rightly
knowin ^vb+++??+=knowin'
' ^zz++++=EXTRAWORD
whether ^cs+who+++=whether
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
standin ^nn+++??+=standin'
' ^zz++++=EXTRAWORD
on ^in++++=on
his ^pp$+pp3+++=his
head ^nn++++=head
or ^cc++++=or
his ^pp$+pp3+++=his
heels ^nns++++=heels,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
both ^abx++++=both
iv ^nn+++??+=iv
them ^pp3o+pp3+++=them
at ^in++++=at
the ^ati++++=the
same ^ap++++=same
time ^nn++++=time,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
in ^in++++=in
place ^nn++++=place
iv ^nn+++??+=iv
gettin ^nn+++??+=gettin'
' ^zz++++=EXTRAWORD
into ^in++++=into
bed ^nn++++=bed,
, ^zz++++=EXTRAWORD
where ^wrb+who+whq++=where
did ^vbd+dod+vrb++=did
he ^pp3a+pp3+++=he
thrun ^nn+++??+=thrun
himself ^ppl+pp3+++=himself
but ^cc++++=but
into ^in++++=into
the ^ati++++=the
poulthry ^nn++++=poulthry
hamper ^nn++++=hamper,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
the ^ati++++=the
boys ^nns++++=boys
had ^vbd+hvd+aux++=had
settled ^vprf+++xvbnx+=settled
out ^rp+pl+++=out
ready ^jj++++=ready
for ^in++++=for
the ^ati++++=the
gandher ^nn++++=gandher
in ^in++++=in
the ^ati++++=the
mornin ^nn+++??+=mornin'.
'. ^nn+++??+=EXTRAWORD
And ^cc++++0=An'
sure ^jj++++=sure
enough ^dt++++=enough
he ^pp3a+pp3+++=he
sunk ^vbd+++xvbnx+=sunk
down ^rp++++=down
soft ^jj++++=soft
and ^cc++++0=an'
complate ^nn+nom+++=complate
through ^in++++=through
the ^ati++++=the
hay ^nn++++=hay
to ^in++++=to
the ^ati++++=the
bottom ^nn++++=bottom;
; ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
wid ^in++++=wid
the ^ati++++=the
turnin ^nn+++??+=turnin'
' ^zz++++=EXTRAWORD
and ^cc++++=and
roulin ^nn+++??+=roulin'
' ^zz++++=EXTRAWORD
about ^in++++=about
in ^in++++=in
the ^ati++++=the
night ^nn++++=night,
, ^zz++++=EXTRAWORD
the ^ati++++=the
divil ^nn+++??+=divil
a ^at++++=a
bit ^nn++++=bit
iv ^nn+++??+=iv
him ^pp3o+pp3+++=him
but ^cc++++=but
was ^vbd+bedz+aux++=was
covered ^vpsv++agls+xvbnx+=covered
up ^rp++++=up
as ^ql++++=as
shnug ^vb+++??+=shnug
as ^ql++++=as
a ^at++++=a
lumper ^nn++++=lumper
in ^in++++=in
a ^at++++=a
pittaty ^nn+++??+=pittaty
furrow ^nn+++??+=furrow
before ^in++++=before
mornin ^nn+++??+=mornin'.
'. ^nn+++??+=EXTRAWORD
' ^zz++++='So
so ^rb++++=EXTRAWORD
wid ^in++++=wid
the ^ati++++=the
first ^rb++++=first
light ^jj++++=light,
, ^zz++++=EXTRAWORD
up ^rp++++=up
gets ^vbz++++=gets
the ^ati++++=the
two ^cd++++=two
boys ^nns++++=boys,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
war ^nn++++=war
to ^to++++=to
take ^vbi++++=take
the ^ati++++=the
sperit ^nn+++??+=sperit,
, ^zz++++=EXTRAWORD
as ^ql++++=as
they ^pp3a+pp3+++=they
consaved ^vbd+++xvbnx+=consaved,
, ^zz++++=EXTRAWORD
to ^in++++=to
Tipperary ^np+nom++??+=Tipperary;
; ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
they ^pp3a+pp3+++=they
cotched ^vbd+++xvbnx+=cotched
the ^ati++++=the
ould ^np++++=ould
gandher ^jjr++++=gandher,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
put ^vb+++xvbn+=put
him ^pp3o+pp3+++=him
in ^in++++=in
the ^ati++++=the
hamper ^nn++++=hamper,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
clapped ^vbd+++xvbn+=clapped
a ^at++++=a
good ^jj+atrb+++=good
wisp ^nn++++=wisp
iv ^nn+++??+=iv
hay ^nn++++=hay
and ^cc++++0=an'
the ^ati++++=the
top ^nn++++=top
iv ^nn+++??+=iv
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
tied ^vbd+++xvbn+=tied
it ^pp3+it+++=it
down ^rp++++=down
sthrong ^nn+++??+=sthrong
wid ^in++++=wid
a ^at++++=a
bit ^nn++++=bit
iv ^nn+++??+=iv
a ^at++++=a
coard ^nn+++??+=coard,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
med ^vbd+++xvbn+=med
the ^ati++++=the
sign ^vb++++=sign
iv ^nn+++??+=iv
the ^ati++++=the
crass ^nns+++??+=crass
over ^rp++++=over
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
in ^in++++=in
dhread ^nn+++??+=dhread
iv ^nn+++??+=iv
any ^dti++++=any
harum ^nn+++??+=harum,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
put ^vb+++xvbn+=put
the ^ati++++=the
hamper ^nn++++=hamper
up ^rp++++=up
an ^at++++=an
the ^ati++++=the
car ^nn++++=car,
, ^zz++++=EXTRAWORD
wontherin ^nn+++??+=wontherin'
' ^zz++++=EXTRAWORD
all ^abn++++=all
the ^ati++++=the
while ^cs+sub+++=while
what ^wdt+who+++=what
in ^in++++=in
the ^ati++++=the
world ^nn++++=world
was ^vbd+bedz+vrb++=was
makin ^nn+++??+=makin'
' ^zz++++=EXTRAWORD
the ^ati++++=the
ould ^np++++=ould
burd ^nn+++??+=burd
so ^ql++++=so
surprisin ^nn+++??+=surprisin'
' ^zz++++=EXTRAWORD
heavy ^jj++++=heavy.
. ^zz++++=EXTRAWORD
' ^zz++++='Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
wint ^vbd+++xvbnx+=wint
along ^in++++=along
quite ^rb++++=quite
anasy ^nn+++??+=anasy
towards ^in++++=towards
Tipperary ^np+nom++??+=Tipperary,
, ^zz++++=EXTRAWORD
wishin ^nn+++??+=wishin'
' ^zz++++=EXTRAWORD
every ^at++++=every
minute ^nn++++=minute
that ^tht+rel+obj++=that
some ^dti++++=some
iv ^nn+++??+=iv
the ^ati++++=the
neighbours ^nns++++=neighbours
bound ^vwbn+++xvbn+=bound
the ^ati++++=the
same ^ap++++=same
way ^nn++++=way
id ^nn+++??+=id
happen ^vb+++??+=happen
to ^to+vcmp+++=to
fall ^vbi++++=fall
in ^rb+phrv+++=in
with ^in+ppvb+++=with
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
for ^in++++=for
they ^pp3a+pp3+++=they
did ^vbd+dod+vrb++=didn't
n't ^xnot++not++0=EXTRAWORD
half ^abn++++=half
like ^in++++=like
the ^ati++++=the
notions ^nns+nom+++=notions
iv ^nn+++??+=iv
havin ^nn+++??+=havin'
' ^zz++++=EXTRAWORD
no ^at++++=no
company ^nn++++=company
but ^cc++++=but
the ^ati++++=the
bewitched ^jj+++xvbn+=bewitched
gandher ^jjr++++=gandher,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
small ^jj+atrb+++=small
blame ^nn++++=blame
to ^in++++=to
them ^pp3o+pp3+++=them
for ^in++++=for
that ^dt+dem+++=that
same ^ap++++=same.
. ^zz++++=EXTRAWORD
' ^zz++++='But
but ^cc+cls+++=EXTRAWORD
although ^cs+con+++=although
they ^pp3a+pp3+++=they
wor ^nn++++=wor
shaking ^vwbg+++xvbg+=shaking
in ^in++++=in
their ^pp$+pp3+++=their
skhins ^nns+++??+=skhins
in ^in++++=in
dhread ^nn+++??+=dhread
iv ^nn+++??+=iv
the ^ati++++=the
ould ^np++++=ould
bird ^nn++++=bird
beginnin ^nn+++??+=beginnin'
' ^zz++++=EXTRAWORD
to ^in++++=to
convarse ^nn+++??+=convarse
them ^pp3o+pp3+++=them
every ^at++++=every
minute ^nn++++=minute,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
did ^vbd+dod+aux++=did
not ^xnot++not++=not
let ^vb+++xvbn+=let
and ^cc++++0=an'
to ^to++++=to
one ^cd1++++=one
another ^dt++++=another,
, ^zz++++=EXTRAWORD
bud ^nn++++=bud
kep ^nn+++??+=kep
singin ^nn+++??+=singin'
' ^zz++++=EXTRAWORD
and ^cc++++0=an'
whistlin ^nn+++??+=whistlin'
' ^zz++++=EXTRAWORD
like ^in++++=like
mad ^jj++++=mad,
, ^zz++++=EXTRAWORD
to ^to++++=to
keep ^vbi++++=keep
the ^ati++++=the
dread ^nn++++=dread
out ^rp+pl+++=out
iv ^nn+++??+=iv
their ^pp$+pp3+++=their
hearts ^nns++++=hearts.
. ^zz++++=EXTRAWORD
' ^zz++++='Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
afther ^jjr++++=afther
they ^pp3a+pp3+++=they
war ^nn++++=war
on ^in++++=on
the ^ati++++=the
road ^nn++++=road
betther ^jjr++++=betther
nor ^cc++neg++=nor
half ^nn++++=half
an ^at++++=an
hour ^nn++++=hour,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
kem ^vb+++??+=kem
to ^in++++=to
the ^ati++++=the
bad ^jj+atrb+++=bad
bit ^nn++++=bit
close ^nn++++=close
by ^in++++=by
Father ^nn++++=Father
Crotty ^np+++??+=Crotty's,
's, ^nn+++??+=EXTRAWORD
and ^cc++++0=an'
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
one ^cd1++++=one
divil ^nn+++??+=divil
of ^in++++=of
a ^at++++=a
rut ^nn++++=rut
three ^cd++++=three
feet ^nns++++=feet
deep ^jj++++=deep
at ^rb++++=at
the ^ati++++=the
laste ^nn+++??+=laste;
; ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
the ^ati++++=the
car ^nn++++=car
got ^vbd+++xvbn+=got
sich ^&fw++++=sich
a ^at++++=a
wondherful ^jj+atrb+++=wondherful
chuck ^nn++++=chuck
goin ^nn+++??+=goin'
' ^zz++++=EXTRAWORD
through ^in++++=through
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
it ^pp3+it+++=it
wakened ^vprf+++xvbn+=wakened
Terence ^np+nom+++=Terence
widin ^nn+++??+=widin
in ^in++++=in
the ^ati++++=the
basket ^nn++++=basket.
. ^zz++++=EXTRAWORD
' ^zz++++='
" ^zz++++="Bad
bad ^jj+atrb+++=EXTRAWORD
luck ^nn++++=luck
to ^in++++=to
ye ^pp2+pp2+++=ye,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="my
my ^pp$+pp1+++=EXTRAWORD
bones ^nns++++=bones
is ^vbz+bez+vrb++=is
bruck ^nn+++??+=bruck
wid ^in++++=wid
yer ^pp$++++=yer
thricks ^vbz+++??+=thricks;
; ^zz++++=EXTRAWORD
what ^wdt+who+++=what
the ^ati++++=the
divil ^nn+++??+=divil
are ^vb+ber+vrb++=are
ye ^pp2+pp2+++=ye
doin ^nn+++??+=doin'
' ^zz++++=EXTRAWORD
wid ^in++++=wid
me ^pp1o+pp1+++=me?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
' ^zz++++='
" ^zz++++="Did
did ^vbd+dod+aux++=EXTRAWORD
ye ^pp2+pp2+++=ye
hear ^vb+vprv+++=hear
anything ^pn++++=anything
quare ^jj++++=quare,
, ^zz++++=EXTRAWORD
Thady ^np+++??+=Thady?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
the ^ati++++=the
boy ^nn++++=boy
that ^tht+rel+subj++=that
was ^vbd+bedz+vrb++=was
next ^in+cmpx+++=next
to ^in"++++=to
the ^ati++++=the
car ^nn++++=car,
, ^zz++++=EXTRAWORD
turnin ^nn+++??+=turnin'
' ^zz++++=EXTRAWORD
as ^ql++++=as
white ^np++++=white
as ^ql++++=as
the ^ati++++=the
top ^jjb+atrb+++=top
iv ^nn+++??+=iv
a ^at++++=a
musharoon ^nn+++??+=musharoon;
; ^zz++++=EXTRAWORD
" ^zz++++="did
did ^vbd+dod+aux++=EXTRAWORD
ye ^pp2+pp2+++=ye
hear ^vb+vprv+++=hear
anything ^pn++++=anything
quare ^jj+atrb+++=quare
soundin ^nn+++??+=soundin'
' ^zz++++=EXTRAWORD
out ^rp+pl+++=out
iv ^nn+++??+=iv
the ^ati++++=the
hamper ^nn++++=hamper?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
' ^zz++++='
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
nor ^cc+cls+neg++=nor
you ^pp2+pp2+++=you,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
Thady ^np+++??+=Thady,
, ^zz++++=EXTRAWORD
turnin ^nn+++??+=turnin'
' ^zz++++=EXTRAWORD
as ^ql++++=as
pale ^nn++++=pale
as ^ql++++=as
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
" ^zz++++="it's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
ould ^np++++=ould
gandher ^jjr++++=gandher
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
gruntin ^nn+++??+=gruntin'
' ^zz++++=EXTRAWORD
wid ^in++++=wid
the ^ati++++=the
shakin ^nn+++??+=shakin'
' ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he's
's ^vbz+bez+vrb++0=EXTRAWORD
gettin ^nn+++??+=gettin',"
'," ^nn+++??+=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
' ^zz++++='
" ^zz++++="Where
where ^wrb+who+++=EXTRAWORD
the ^ati++++=the
divil ^nn+++??+=divil
have ^vb+hv+aux++=have
ye ^pp2+pp2+++=ye
put ^vbd+++xvbn+=put
me ^pp1o+pp1+++=me
into ^in+strn+++=into,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
Terence ^np+nom+++=Terence
inside ^jjb++++=inside,
, ^zz++++=EXTRAWORD
" ^zz++++="bad
bad ^jj+atrb+++=EXTRAWORD
luck ^nn++++=luck
to ^in++++=to
your ^pp$+pp2+++=your
sowls ^nns+++??+=sowls,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="let
let ^vb+++xvbn+=EXTRAWORD
me ^pp1o+pp1+++=me
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
be ^vb+be+aux++=be
smothered ^vpsv++agls+xvbnx+=smothered
this ^dt+dem+++=this
minute ^nn++++=minute,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
' ^zz++++='
" ^zz++++="There's
there ^ex+pex+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
no ^at++++=no
use ^nn++++=use
in ^in++++=in
purtending ^xvbg+++xvbg+=purtending,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
the ^ati++++=the
boy ^nn++++=boy,
, ^zz++++=EXTRAWORD
" ^zz++++="the
the ^ati++++=EXTRAWORD
gandher ^jjr++++=gandher's
's ^vbz+bez+vrb++0=EXTRAWORD
spakin ^nn+++??+=spakin',
', ^nn+++??+=EXTRAWORD
glory ^nn++++=glory
be ^vb+be+vrb++=be
to ^in++++=to
God ^np++++=God,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
' ^zz++++='
" ^zz++++="Let
let ^vb+++xvbn+=EXTRAWORD
me ^pp1o+pp1+++=me
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
murdherers ^nns+nom+++=murdherers,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
Terence ^np+nom+++=Terence.
. ^zz++++=EXTRAWORD
' ^zz++++='
" ^zz++++="In
in ^in++++=EXTRAWORD
the ^ati++++=the
name ^nn++++=name
iv ^nn+++??+=iv
the ^ati++++=the
blessed ^jj+++xvbn+=blessed
Vargin ^np+++??+=Vargin,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
Thady ^np+++??+=Thady,
, ^zz++++=EXTRAWORD
" ^zz++++="an'
and ^cc++++0=EXTRAWORD
iv ^nn+++??+=iv
all ^abn++++=all
the ^ati++++=the
holy ^jj+atrb+++=holy
saints ^nns++++=saints,
, ^zz++++=EXTRAWORD
hould ^nn+++??+=hould
yer ^pp$++++=yer
tongue ^nn++++=tongue,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
unnatheral ^jj++++=unnatheral
gandher ^jjr++++=gandher,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
' ^zz++++='
" ^zz++++="Who's
who ^whp+who+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
dar ^nn+++??+=dar
to ^to++++=to
call ^vbi++++=call
me ^pp1o+pp1+++=me
nick ^np++++=nick-names?"
- ^zz++++=EXTRAWORD
names ^nns++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
Terence ^np+nom+++=Terence
inside ^jjb++++=inside,
, ^zz++++=EXTRAWORD
roaring ^nvbg+++xvbg+=roaring
wid ^in++++=wid
the ^ati++++=the
fair ^jj+atrb+++=fair
passion ^nn++++=passion,
, ^zz++++=EXTRAWORD
" ^zz++++="let
let ^vb+++xvbn+=EXTRAWORD
me ^pp1o+pp1+++=me
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
blasphamious ^jj+atrb+++=blasphamious
infiddles ^nns+++??+=infiddles,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="or
or ^cc++++=EXTRAWORD
by ^in++++=by
this ^dt+pdem+++=this
crass ^vbz+++??+=crass
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
stretch ^vb++++=stretch
ye ^pp2+pp2+++=ye,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
' ^zz++++='
" ^zz++++="In
in ^in++++=EXTRAWORD
the ^ati++++=the
name ^nn++++=name
iv ^nn+++??+=iv
all ^abn++++=all
the ^ati++++=the
blessed ^jj+atrb++xvbn+=blessed
saints ^nns++++=saints
in ^in++++=in
heaven ^nn++++=heaven,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
Thady ^np+++??+=Thady,
, ^zz++++=EXTRAWORD
" ^zz++++="who
who ^whp+who+++=EXTRAWORD
the ^ati++++=the
divil ^nn+++??+=divil
are ^vb+ber+vrb++=are
ye ^pp2+pp2+++=ye?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
' ^zz++++='
" ^zz++++="Who
who ^whp+who+++=EXTRAWORD
the ^ati++++=the
divil ^nn+++??+=divil
would ^md+prd+++=would
I ^pp1a+pp1+++=I
be ^vb+be+vrb++=be,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Terence ^np+nom+++=Terence
Mooney ^np+++??+=Mooney,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
myself ^ppl+pp1+++=myself
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
in ^in++++=in
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
unmerciful ^jj+atrb+++=unmerciful
bliggards ^nns+++??+=bliggards,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="let
let ^vb+++xvbn+=EXTRAWORD
me ^pp1o+pp1+++=me
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
by ^in++++=by
the ^ati++++=the
holy ^jj++++=holy,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
get ^vb++++=get
out ^rb+phrv+++=out
in ^in++++=in
spite ^in"++++=spite
iv ^nn+++??+=iv
yes ^uh++++=yes,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="an'
and ^cc++++0=EXTRAWORD
by ^in++++=by
jaburs ^nns+++??+=jaburs,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
wallop ^vb+++??+=wallop
yes ^uh++++=yes
in ^in++++=in
arnest ^jjt++++=arnest,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
' ^zz++++='
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
ould ^np++++=ould
Terence ^np+nom+++=Terence,
, ^zz++++=EXTRAWORD
sure ^jj++++=sure
enough ^dt++++=enough,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
Thady ^np+++??+=Thady,
, ^zz++++=EXTRAWORD
" ^zz++++="isn't
is ^vbz+bez+vrb++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
it ^pp3+it+++=it
cute ^jj++++=cute
the ^ati++++=the
fairy ^nn++++=fairy
docthor ^nn++++=docthor
found ^vbd+vprv++xvbn+=found
him ^pp3o+pp3+++=him
out ^rp+pl+++=out,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
' ^zz++++='
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
an ^at++++=an
the ^ati++++=the
pint ^nn++++=pint
iv ^nn+++??+=iv
snuffication ^nn+nom+++=snuffication,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+++=says
Terence ^np+nom+++=Terence,
, ^zz++++=EXTRAWORD
" ^zz++++="let
let ^vb+++xvbn+=EXTRAWORD
me ^pp1o+pp1+++=me
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
tell ^vb++++=tell
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
wait ^vb++++=wait
till ^cs+sub+++=till
I ^pp1a+pp1+++=I
get ^vb++++=get
at ^in+ppvb+++=at
ye ^pp2+pp2+++=ye,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
" ^zz++++="for
for ^in++++=EXTRAWORD
begorra ^nn+++??+=begorra,
, ^zz++++=EXTRAWORD
the ^ati++++=the
divil ^nn+++??+=divil
a ^at++++=a
bone ^nn++++=bone
in ^in++++=in
your ^pp$+pp2+++=your
body ^nn++++=body
but ^cc++++=but
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
powdher ^jjr++++=powdher,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
' ^zz++++='An'
and ^cc++++0=EXTRAWORD
wid ^in++++=wid
