This ^dt+pdem+++=This
Southern ^jj+atrb+++=Southern
burr ^nn++++=burr
of ^in++++=of
his ^pp$+pp3+++=his
ordinary ^jj+atrb+++=ordinary
conversation ^nn+nom+++=conversation
had ^vbd+hvd+aux++=had
given ^vprf+++xvbnx+=given
place ^nn++++=place
to ^in++++=to
a ^at++++=a
clear ^jj+atrb+++=clear
incisiveness ^nns+nom+++=incisiveness.
. ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Caldwell ^np++++=Caldwell
looked ^vbd+++xvbn+=looked
at ^rb++++=at
him ^pp3o+pp3+++=him
amazed ^vbd+++xvbn+=amazed.
. ^zz++++=EXTRAWORD
Seeing ^vbg+vprv++xvbg+=Seeing
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
at ^rb++++=at
once ^rb"+tm+++=once
obey ^vb++++=obey,
, ^zz++++=EXTRAWORD
Alfred ^np++++=Alfred
actually ^rb+amp+++=actually
began ^vbd+++xvbn+=began
to ^to++++=to
fumble ^vbi++++=fumble
hastily ^rb++++=hastily
with ^in++++=with
the ^ati++++=the
straps ^nns++++=straps
that ^tht+rel+subj++=that
held ^vwbn+vprv++xvbn+=held
her ^pp$+pp3+++=her
riding ^nvbg+++xvbg+=riding-skirt
- ^zz++++=EXTRAWORD
skirt ^nn++++=EXTRAWORD
in ^in++++=in
place ^nn++++=place.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
unusual ^jj++++=unusual
in ^in++++=in
the ^ati++++=the
bashful ^jj+atrb+++=bashful
Alfred ^np++++=Alfred
that ^tht+rel+obj++=that
Miss ^npt++++=Miss
Caldwell ^np++++=Caldwell
roused ^vbd+++xvbn+=roused
and ^cc+phrs+++=and
slipped ^vbd+++xvbn+=slipped
lightly ^rb++++=lightly
to ^in++++=to
the ^ati++++=the
ground ^nn++++=ground.
. ^zz++++=EXTRAWORD
" ^zz++++="Now
now ^rn+tm+++=EXTRAWORD
what ^wdt+who+++=what?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
Alfred ^np++++=Alfred,
, ^zz++++=EXTRAWORD
without ^in++++=without
replying ^xvbg+++xvbg+=replying,
, ^zz++++=EXTRAWORD
drew ^j+++xvbn+=drew
the ^ati++++=the
bit ^nn++++=bit
to ^in++++=to
within ^in++++=within
a ^ap++++=a
few ^ap"++++=few
inches ^nns++++=inches
of ^in++++=of
the ^ati++++=the
animal ^nn++++=animal's
's ^$++++=EXTRAWORD
hoofs ^nns++++=hoofs,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
tied ^xvbn+++xvbn+=tied
both ^abx++++=both
fetlocks ^nns+++??+=fetlocks
firmly ^rb++++=firmly
together ^nn+nom+++=together
with ^in++++=with
the ^ati++++=the
double ^jj++++=double-loop.
- ^zz++++=EXTRAWORD
loop ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
brought ^vbd+++xvbn+=brought
the ^ati++++=the
pony ^nn++++=pony's
's ^$++++=EXTRAWORD
nose ^nn++++=nose
down ^rp++++=down
close ^in+cmpx+++=close
to ^in"++++=to
his ^pp$+pp3+++=his
shackled ^vbd+++xvbn+=shackled
feet ^nns++++=feet.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
did ^vbd+dod+vrb++=did
the ^ati++++=the
same ^ap++++=same
thing ^nn++++=thing
with ^in++++=with
his ^pp$+pp3+++=his
own ^ap++++=own
beast ^nn++++=beast.
. ^zz++++=EXTRAWORD
Thus ^rb+cnj+++=Thus
neither ^dt++neg++=neither
animal ^nn++++=animal
could ^md+pos+++=could
so ^ql++++=so
much ^ap++++=much
as ^ql++++=as
hobble ^vb+++??+=hobble
one ^cd1++++=one
way ^nn++++=way
or ^cc++++=or
the ^ati++++=the
other ^ap++++=other.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
were ^vbd+bed+aux++=were
securely ^rb++splt++=securely
moored ^vpsv++agls+xvbnx+=moored.
. ^zz++++=EXTRAWORD
Alfred ^nn++++=Alfred
stepped ^vbd+++xvbn+=stepped
a ^ap++++=a
few ^ap"++++=few
paces ^nns++++=paces
to ^in++++=to
the ^ati++++=the
eastward ^rb++++=eastward.
. ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Caldwell ^np++++=Caldwell
followed ^vbd+vprv++xvbn+=followed.
. ^zz++++=EXTRAWORD
" ^zz++++="Sit
sit ^vb++++=EXTRAWORD
down ^rb+cnj+++=down,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Caldwell ^np++++=Caldwell
obeyed ^vbd+++xvbn+=obeyed
with ^in++++=with
some ^dti++++=some
nervousness ^nns+nom+++=nervousness.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
did ^vbd+dod+aux++=did
not ^xnot++not++=not
understand ^vb+vprv+++=understand
at ^rb++++=at
all ^abn++++=all,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^cs+sub+++=that
made ^vprf+++xvbn+=made
her ^pp$+pp3+++=her
afraid ^jj++++=afraid.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
began ^vbd+++xvbnx+=began
to ^to++++=to
have ^vbi++++=have
a ^at++++=a
dim ^jj+atrb+++=dim
fear ^nn++++=fear
lest ^cs+sub+++=lest
Alfred ^np++++=Alfred
might ^md+pos+++=might
have ^vb+hv+aux++=have
gone ^vprf+++xvbnx+=gone
crazy ^jj++++=crazy.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
next ^ap++++=next
move ^vb++++=move
strengthened ^vbd+++xvbn+=strengthened
this ^dt+dem+++=this
suspicion ^nn++++=suspicion.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
walked ^vbd+++xvbnx+=walked
away ^rp+pl+++=away
ten ^cd++++=ten
feet ^nns++++=feet
and ^cc++++=and
raised ^vbd+++xvbn+=raised
his ^pp$+pp3+++=his
hand ^nn++++=hand
over ^in++++=over
his ^pp$+pp3+++=his
head ^nn++++=head,
, ^zz++++=EXTRAWORD
palm ^np++++=palm
forward ^rb++++=forward.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
watched ^vbd+++xvbnx+=watched
him ^pp3o+pp3+++=him
so ^rb++++=so
intently ^rb++++=intently
that ^cs+sub+++=that
for ^in++++=for
a ^at++++=a
moment ^nn++++=moment
she ^pp3a+pp3+++=she
saw ^vbd+vprv+tht0+xvbnx+=saw
nothing ^pn++++=nothing
else ^rb+cnj+++=else.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
followed ^vbd+vprv++xvbnx+=followed
the ^ati++++=the
direction ^nn+nom+++=direction
of ^in++++=of
his ^pp$+pp3+++=his
gaze ^nn++++=gaze,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
uttered ^vbd+++xvbn+=uttered
a ^rb++++=a
little ^rb"++++=little
sobbing ^vbg+++xvbg+=sobbing
cry ^nn++++=cry.
. ^zz++++=EXTRAWORD
Just ^rb+emph+++=Just
below ^in+pl+++=below
the ^ati++++=the
sky ^nn++++=sky-line
- ^zz++++=EXTRAWORD
line ^nn++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
first ^od++++=first
slope ^nn++++=slope
to ^to++++=to
eastward ^rb++splt++=eastward
was ^vbi+vbi+aux++=was
silhouetted ^xvbn+++xvbn+=silhouetted
a ^at++++=a
figure ^nn++++=figure
on ^in++++=on
horseback ^nn++++=horseback.
. ^zz++++=EXTRAWORD
The ^ati++++=The
figure ^nn++++=figure
on ^in++++=on
horseback ^nn++++=horseback
sat ^vbd+++xvbn+=sat
motionless ^jj++++=motionless.
. ^zz++++=EXTRAWORD
" ^zz++++="We're
we ^pp1a+pp1+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
in ^in++++=in
for ^in++++=for
fight ^nn++++=fight,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Alfred ^np++++=Alfred,
, ^zz++++=EXTRAWORD
coming ^vbg+++xvbg+=coming
back ^jjb++++=back
after ^in++++=after
a ^at++++=a
moment ^nn++++=moment.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
answer ^vb++++=answer
my ^pp$+pp1+++=my
peace ^nn++++=peace-sign,
- ^zz++++=EXTRAWORD
sign ^vb++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
Sioux ^np+++??+=Sioux.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
make ^vb++++=make
a ^at++++=a
run ^nn+++xvbn+=run
for ^in++++=for
it ^pp3+it+++=it
through ^in++++=through
this ^dt+dem+++=this
dog ^nn++++=dog-town.
- ^zz++++=EXTRAWORD
town ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We've
've ^vb+hv+aux++0=EXTRAWORD
just ^rb+emph+splt++=just
got ^vprf+++xvbnx+=got
to ^to+vcmp+++=to
stand ^vbi++++=stand
them ^pp3o+pp3+++0='em
off ^rp+pl+++=off."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
threw ^vbd+++xvbnx+=threw
down ^rp++++=down
and ^cc++++=and
back ^jjb++++=back
the ^ati++++=the
lever ^nn++++=lever
of ^in++++=of
his ^pp$+pp3+++=his
old ^jj++++=old
44 ^cd++++=44
Winchester ^np+nom+++=Winchester,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
softly ^rb++++=softly
uncocked ^vbd+++xvbn+=uncocked
the ^ati++++=the
arm ^nn++++=arm.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
sat ^vbd+++xvbnx+=sat
down ^rb+phrv+++=down
by ^in++++=by
Miss ^npt++++=Miss
Caldwell ^np++++=Caldwell.
. ^zz++++=EXTRAWORD
From ^in++++=From
various ^jj+atrb+++=various
directions ^nns+nom+++=directions,
, ^zz++++=EXTRAWORD
silently ^rb+cnj+++=silently,
, ^zz++++=EXTRAWORD
warriors ^nns++++=warriors
on ^in++++=on
horseback ^nn++++=horseback
sprang ^vbd+++xvbn+=sprang
into ^in++++=into
sight ^nn++++=sight
and ^cc++++=and
moved ^vbd+++xvbn+=moved
dignifiedly ^jj++++=dignifiedly
toward ^in++++=toward
the ^ati++++=the
first ^od++++=first-comer,
- ^zz++++=EXTRAWORD
comer ^jjr++++=EXTRAWORD
, ^zz++++=EXTRAWORD
forming ^vbg+++xvbg+=forming
at ^rb++++=at
the ^ati++++=the
last ^rb++++=last
a ^at++++=a
band ^nn++++=band
of ^in++++=of
perhaps ^rb++++=perhaps
thirty ^cd++++=thirty
men ^nns++++=men.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
talked ^vbd+++xvbnx+=talked
together ^nn+nom+++=together
for ^in++++=for
a ^at++++=a
moment ^nn++++=moment,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
one ^pn++++=one
by ^in++++=by
one ^pn++++=one,
, ^zz++++=EXTRAWORD
at ^rb++++=at
regular ^jj+atrb+++=regular
intervals ^nns+nom+++=intervals,
, ^zz++++=EXTRAWORD
detached ^j+++xvbn+=detached
themselves ^ppls+pp3+++=themselves
and ^cc++++=and
began ^vbd+++xvbn+=began
circling ^vbg+nom++xvbg+=circling
at ^rb++++=at
full ^jj+atrb+++=full
speed ^nn++++=speed
to ^in++++=to
the ^ati++++=the
left ^nn+++xvbn+=left,
, ^zz++++=EXTRAWORD
throwing ^vbg+++xvbg+=throwing
themselves ^ppls+pp3+++=themselves
behind ^in+pl+++=behind
their ^pp$+pp3+++=their
horses ^nns++++=horses,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
yelling ^vbg+nom++xvbg+=yelling
shrill ^jj++++=shrill-voiced,
- ^zz++++=EXTRAWORD
voiced ^vprf+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
firing ^nvbg+++xvbg+=firing
no ^at++++=no
shot ^nn+++xvbn+=shot
as ^ql++++=as
yet ^rb++++=yet.
. ^zz++++=EXTRAWORD
" ^zz++++="They'll
they ^pp3a+pp3+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
rush ^vb++++=rush
us ^pp1o+pp1+++=us,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
speculated ^vbd+++xvbn+=speculated
Alfred ^np++++=Alfred.
. ^zz++++=EXTRAWORD
" ^zz++++="We're
we ^pp1a+pp1+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
too ^ql++++=too
few ^ap++++=few
to ^in++++=to
monkey ^nn++++=monkey
with ^in++++=with
this ^dt+dem+++=this
way ^nn++++=way.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
is ^vbz+bez+vrb++=is
a ^at++++=a
bluff ^nn++++=bluff."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
circle ^nn++++=circle
about ^in++++=about
the ^ati++++=the
two ^cd++++=two
was ^vbd+bedz+vrb++=was
now ^rn+tm+++=now
complete ^jj+pred+++=complete.
. ^zz++++=EXTRAWORD
After ^in++++=After
watching ^xvbg+++xvbg+=watching
the ^ati++++=the
whirl ^nn++++=whirl
of ^in++++=of
figures ^nns++++=figures
a ^ap++++=a
few ^ap"++++=few
minutes ^nns++++=minutes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
motionless ^jj+atrb+++=motionless
landscape ^nn++++=landscape
beyond ^in+strn+++=beyond,
, ^zz++++=EXTRAWORD
the ^ati++++=the
eye ^nn++++=eye
became ^vbd+++xvbn+=became
dizzied ^jj+++xvbn+=dizzied
and ^cc+phrs+++=and
confused ^jj+++xvbn+=confused.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
have ^vb+hv+vrb++=have
no ^at++++=no
picnic ^nn++++=picnic,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
went ^vbd+++xvbn+=went
on ^rp++++=on
Alfred ^nn++++=Alfred,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^rb++++=a
little ^rb"++++=little
chuckle ^nn++++=chuckle.
. ^zz++++=EXTRAWORD
" ^zz++++="Dog-hole's
dog-hole ^nn+++??+=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
as ^in++++=as
bad ^jj++++=bad
fer ^&fw++++=fer
them ^pp3o+pp3+++=them
as ^in++++=as
fer ^&fw++++=fer
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know
how ^wrb+who+whcl++=how
to ^to++++=to
fight ^vbi++++=fight.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
they ^pp3a+pp3+++=they
was ^vbd+bedz+aux++=was
to ^to++++=to
come ^vbi++++=come
in ^in++++=in
on ^in++++=on
all ^abn++++=all
sides ^nns++++=sides,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
handle ^vb++++=handle
' ^zz++++='em,
em ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
they ^pp3a+pp3+++=they
always ^rb++++=always
rush ^nn++++=rush
in ^in++++=in
a ^at++++=a
bunch ^nn++++=bunch,
, ^zz++++=EXTRAWORD
like ^in++++=like
damn ^vb++++=damn
fools ^nns++++=fools!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
then ^rn+tm+++=then
Alfred ^np++++=Alfred
became ^vbd+++xvbn+=became
suffused ^jj+++xvbn+=suffused
with ^in++++=with
blushes ^nns++++=blushes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
commenced ^vbd+++xvbn+=commenced
to ^to++++=to
apologise ^vbi++++=apologise
abjectly ^rb++++=abjectly
and ^cc+phrs+++=and
profusely ^rb++++=profusely
to ^in++++=to
a ^at++++=a
girl ^nn++++=girl
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
heard ^vprf+++xvbnx+=heard
neither ^dt++neg++=neither
the ^ati++++=the
word ^nn++++=word
nor ^cc++neg++=nor
its ^pp$+it+++=its
atonement ^nn+nom+++=atonement.
. ^zz++++=EXTRAWORD
The ^ati++++=The
savages ^nns+nom+++=savages
and ^cc++++=and
the ^ati++++=the
approaching ^jj+atrb++xvbg+=approaching
fight ^nn++++=fight
were ^vbd+bed+vrb++=were
all ^abn++++=all
she ^pp3a+pp3+++=she
could ^md+pos+++=could
think ^vb+vprv+++=think
of ^in+strn+++=of.
. ^zz++++=EXTRAWORD
Suddenly ^rb++++=Suddenly
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
Sioux ^np+++??+=Sioux
threw ^vbd+++xvbn+=threw
himself ^ppl+pp3+++=himself
forward ^rb++++=forward
under ^in++++=under
his ^pp$+pp3+++=his
horse ^nn++++=horse's
's ^$++++=EXTRAWORD
neck ^nn++++=neck
and ^cc++++=and
fired ^vwbn+++xvbn+=fired.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bullet ^nn++++=bullet
went ^vbd+++xvbn+=went
wild ^jj++++=wild,
, ^zz++++=EXTRAWORD
of ^in+emph+++=of
course ^nn+emph"+++=course,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
shrieked ^vbd+++xvbn+=shrieked
with ^in++++=with
the ^ati++++=the
rising ^jj+atrb++xvbg+=rising
inflection ^nn+nom+++=inflection
of ^in++++=of
a ^at++++=a
wind ^nn++++=wind-squall
- ^zz++++=EXTRAWORD
squall ^nn+++??+=EXTRAWORD
through ^in++++=through
bared ^vbd+++xvbn+=bared
boughs ^nns++++=boughs,
, ^zz++++=EXTRAWORD
seeming ^vbg+seem++xvbg+=seeming
to ^to+vcmp+++=to
come ^vbi++++=come
ever ^rb++++=ever
nearer ^rbr++++=nearer.
. ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Caldwell ^np++++=Caldwell
screamed ^vbd+++xvbn+=screamed
and ^cc+phrs+++=and
covered ^vbd+++xvbn+=covered
her ^pp3o+pp3+++=her
face ^nn++++=face.
. ^zz++++=EXTRAWORD
The ^ati++++=The
savages ^nns+nom+++=savages
yelled ^vbd+++xvbn+=yelled
in ^in++++=in
chorus ^nn++++=chorus.
. ^zz++++=EXTRAWORD
The ^ati++++=The
one ^cd1++++=one
shot ^vbd+++xvbn+=shot
seemed ^vprf+++xvbn+=seemed
to ^to+vcmp+++=to
be ^vbi++vrb++=be
the ^ati++++=the
signal ^nn++++=signal
for ^in++++=for
a ^at++++=a
spattering ^jj+atrb++xvbg+=spattering
fire ^nn++++=fire
all ^abn++++=all
along ^in++++=along
the ^ati++++=the
line ^nn++++=line.
. ^zz++++=EXTRAWORD
Indians ^nn++++=Indians
never ^rb++++=never
clean ^vb++++=clean
their ^pp$+pp3+++=their
rifles ^nns++++=rifles,
, ^zz++++=EXTRAWORD
rarely ^rb++++=rarely
get ^vb++++=get
good ^jj+atrb+++=good
ammunition ^nn+nom+++=ammunition,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
are ^vb+ber+vrb++=are
deficient ^jj+pred+++=deficient
in ^in++++=in
the ^ati++++=the
philosophy ^nn++++=philosophy
of ^in++++=of
hind ^nn++++=hind-sights.
- ^zz++++=EXTRAWORD
sights ^nns++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Besides ^rb+cnj+++=Besides
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
easy ^jj++++=easy
to ^to+jcmp+++=to
shoot ^vbi++++=shoot
at ^rb++++=at
long ^rb++++=long
range ^nn++++=range
in ^in++++=in
a ^at++++=a
constrained ^jj+atrb++xvbn+=constrained
position ^nn+nom+++=position
from ^in++++=from
a ^at++++=a
running ^jj+atrb++xvbg+=running
horse ^nn++++=horse.
. ^zz++++=EXTRAWORD
Alfred ^nn++++=Alfred
watched ^vbd+++xvbn+=watched
them ^pp3o+pp3+++=them
contemptuously ^rb++++=contemptuously
in ^in++++=in
silence ^nn+nom+++=silence.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
they ^pp3a+pp3+++=they
keep ^vb++++=keep
that ^dt+dem+++=that
up ^rp++++=up
long ^rb++++=long
enough ^qlp++++=enough,
, ^zz++++=EXTRAWORD
the ^ati++++=the
wagon ^nn++++=wagon-train
- ^zz++++=EXTRAWORD
train ^nn++++=EXTRAWORD
may ^md+pos+++=may
hear ^vb+vprv+++=hear
' ^zz++++='em,"
em ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
finally ^rb++++=finally.
. ^zz++++=EXTRAWORD
" ^zz++++="Wisht
wisht ^nn+++??+=EXTRAWORD
we ^pp1a+pp1+++=we
were ^vbd+bed+vrb++=weren't
n't ^xnot++not++0=EXTRAWORD
so ^rb++++=so
far ^rb+pl+++=far
to ^to++++=to
nor ^cc++neg++=nor-rard.
- ^zz++++=EXTRAWORD
rard ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
There ^rn+pl+++=There,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
comin ^nn+++??+=comin'!"
'!" ^nn+++??+=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
more ^rbr++++=more
excitedly ^rb++++=excitedly.
. ^zz++++=EXTRAWORD
The ^ati++++=The
chief ^jjb++++=chief
had ^vbd+hvd+aux++=had
paused ^vprf+++xvbnx+=paused,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
as ^in++++=as
the ^ati++++=the
warriors ^nns++++=warriors
came ^vbd+++xvbn+=came
to ^in++++=to
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
threw ^vbd+++xvbnx+=threw
their ^pp$+pp3+++=their
ponies ^nns++++=ponies
back ^jjb++++=back
on ^in++++=on
their ^pp$+pp3+++=their
haunches ^nns++++=haunches,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sat ^vbd+++xvbn+=sat
motionless ^jj++++=motionless.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
turned ^vbd+++xvbnx+=turned,
, ^zz++++=EXTRAWORD
the ^ati++++=the
ponies ^nns++++=ponies'
' ^zz++++=EXTRAWORD
heads ^nns++++=heads
toward ^in++++=toward
the ^ati++++=the
two ^cd++++=two.
. ^zz++++=EXTRAWORD
Alfred ^np++++=Alfred
arose ^vbd+++xvbn+=arose
deliberately ^rb++++=deliberately
for ^in++++=for
a ^at++++=a
better ^jjr+atrb+++=better
look ^nn++++=look.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
right ^nn++++=right,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
to ^to+vcmp+++=to
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
" ^zz++++="that's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
old ^jj+atrb+++=old
Lone ^jjb+atrb+++=Lone
Pine ^nn++++=Pine,
, ^zz++++=EXTRAWORD
sure ^jj+atrb+++=sure
thing ^nn++++=thing.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
reckon ^vb+vprv+++=reckon
we-all ^jj+atrb++??+=we-all's
's ^vbz+bez+aux++0=EXTRAWORD
got ^vbd+++xvbn+=got
to ^to+vcmp+++=to
make ^vbi++++=make
a ^at++++=a
good ^jj+atrb+++=good
fight ^nn++++=fight!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
girl ^nn++++=girl
had ^vbd+hvd+aux++=had
sunk ^vprf+++xvbnx+=sunk
to ^in++++=to
the ^ati++++=the
ground ^nn++++=ground,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+aux++=was
shaking ^vbg+++xvbgx+=shaking
from ^in++++=from
head ^nn++++=head
to ^in++++=to
foot ^nn++++=foot.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
nice ^jj++++=nice
to ^to+jcmp+++=to
be ^vbi+vbi+aux++=be
shot ^vpsv++agls+xvbnx+=shot
at ^rb++++=at
in ^in++++=in
the ^ati++++=the
best ^nn++++=best
of ^in++++=of
circumstances ^nns+nom+++=circumstances,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
to ^to++++=to
be ^vbi+vbi+aux++=be
shot ^vpsv++agls+xvbnx+=shot
at ^rb++++=at
by ^in++++=by
odds ^nns++++=odds
of ^in++++=of
thirty ^cd++++=thirty
to ^to++++=to
one ^pn++++=one,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
thirty ^cd++++=thirty
of ^in++++=of
an ^at++++=an
out ^rp+pl+++=out-landish
- ^zz++++=EXTRAWORD
landish ^jj+atrb+++=EXTRAWORD
and ^cc+phrs+++=and
terrifying ^jj+atrb+++=terrifying
species ^nn++++=species,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
nice ^jj++++=nice
at ^rb++++=at
all ^abn++++=all.
. ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Caldwell ^np++++=Caldwell
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
to ^in++++=to
pieces ^nns++++=pieces
badly ^rb+cnj+++=badly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Alfred ^nn++++=Alfred
looked ^vbd+++xvbn+=looked
grave ^jj++++=grave.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
thoughtfully ^rb++++=thoughtfully
drew ^vbd+++xvbn+=drew
from ^in++++=from
its ^pp$+it+++=its
holster ^nn+nom+++=holster
his ^pp$+pp3+++=his
beautiful ^jj+atrb+++=beautiful
Colt ^np++++=Colt's
's ^vbz+bez+vrb++0=EXTRAWORD
with ^in++++=with
its ^pp$+it+++=its
ivory ^nn++++=ivory
handle ^nn++++=handle,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
laid ^vbd+++xvbn+=laid
it ^pp3+it+++=it
on ^in++++=on
the ^ati++++=the
grass ^nn++++=grass.
