Being ^vbg+beg++xvbg+=Being
I ^pp1a+pp1+++=I
found ^vbd+vprv+tht0+xvbnx+=found
myself ^ppl+pp1+++=myself
once ^rb+tm+++=once
more ^rbr++++=more
in ^in++++=in
the ^ati++++=the
dreary ^jj+atrb+++=dreary
chamber ^nn++++=chamber
of ^in++++=of
want ^nn++++=want
and ^cc++++=and
sickness ^nns+nom+++=sickness.
. ^zz++++=EXTRAWORD
The ^ati++++=The
man ^nn++++=man
was ^vbd+bedz+vrb++=was
in ^in++++=in
bed ^nn++++=bed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
appeared ^vbd+seem++xvbn+=appeared
low ^jj++++=low
and ^cc+phrs+++=and
restless ^jj++++=restless.
. ^zz++++=EXTRAWORD
On ^in++++=On
my ^pp$+pp1+++=my
entering ^nvbg+++xvbg+=entering
the ^ati++++=the
room ^nn++++=room
he ^pp3a+pp3+++=he
raised ^vbd+++xvbnx+=raised
himself ^ppl+pp3+++=himself
in ^in++++=in
the ^ati++++=the
bed ^nn++++=bed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
muttered ^vbd+++xvbn+=muttered
twice ^rb++++=twice
or ^cc+phrs+++=or
thrice ^rb++++=thrice--"Thank
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
thank ^vb++++=EXTRAWORD
God ^nn++++=God!
! ^zz++++=EXTRAWORD
thank ^vb++++=thank
God ^nn++++=God."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
signed ^vbd+++xvbnx+=signed
to ^in++++=to
those ^dt+dem+++=those
of ^in++++=of
his ^pp$+pp3+++=his
family ^nn++++=family
who ^whp+rel+subj++=who
stood ^vpsv++by+xvbn+=stood
by ^in+strn+++=by,
, ^zz++++=EXTRAWORD
to ^to++++=to
leave ^vbi++++=leave
the ^ati++++=the
room ^nn++++=room,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
took ^vbd+++xvbn+=took
a ^at++++=a
chair ^nn++++=chair
beside ^in+pl+++=beside
the ^ati++++=the
bed ^nn++++=bed.
. ^zz++++=EXTRAWORD
So ^ql++++=So
soon ^rb+tm+++=soon
as ^ql++++=as
we ^pp1a+pp1+++=we
were ^vbd+bed+vrb++=were
alone ^rb+cnj+++=alone,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
rather ^rb++++=rather
doggedly--"there ^jj+atrb++??+=doggedly--"There's
's ^vbz+bez+vrb++0=EXTRAWORD
no ^at++++=no
use ^nn++++=use
now ^rn+tm+++=now
in ^in++++=in
telling ^xvbg+++xvbg+=telling
me ^pp1o+pp1+++=me
of ^in++++=of
the ^ati++++=the
sinfulness ^nns+nom+++=sinfulness
of ^in++++=of
bad ^jj+atrb+++=bad
ways ^nns++++=ways--I
-- ^--+clp+++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+tht0++=know
it ^pp3+it+++=it
all ^abn++++=all--I
-- ^--+clp+++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+++=know
where ^wrb+who+whcl++=where
they ^pp3a+pp3+++=they
lead ^nn++++=lead
to ^to++++=to--I
-- ^--+clp+++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
seen ^vbd+vprv++xvbnx+=seen
everything ^pn++++=everything
about ^in++++=about
it ^pp3+it+++=it
with ^in++++=with
my ^pp$+pp1+++=my
own ^ap++++=own
eyesight ^nn++++=eyesight,
, ^zz++++=EXTRAWORD
as ^ql++++=as
plain ^nn++++=plain
as ^ql++++=as
I ^pp1a+pp1+++=I
see ^vb+vprv+tht0++=see
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
rolled ^vbd+++xvbnx+=rolled
himself ^ppl+pp3+++=himself
in ^in++++=in
the ^ati++++=the
bed ^nn++++=bed,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
to ^to++++=to
hide ^vbi++++=hide
his ^pp$+pp3+++=his
face ^nn++++=face
in ^in++++=in
the ^ati++++=the
clothes ^nns++++=clothes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
suddenly ^rb++++=suddenly
raising ^vbg+++xvbg+=raising
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
exclaimed ^vbd+++xvbnx+=exclaimed
with ^in++++=with
startling ^jj+atrb+++=startling
vehemence ^nn+nom+++=vehemence--"Look,
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
look ^vb++++=EXTRAWORD
, ^zz++++=EXTRAWORD
sir ^npt++++=sir,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
no ^at++++=no
use ^nn++++=use
in ^in++++=in
mincing ^jj++++=mincing
the ^ati++++=the
matter ^nn++++=matter;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
blasted ^vpsv++agls+xvbnx+=blasted
with ^in++++=with
the ^ati++++=the
fires ^nns++++=fires
of ^in++++=of
hell ^nn++++=hell;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
in ^in++++=in
hell ^nn++++=hell;
; ^zz++++=EXTRAWORD
what ^wdt+who+whq++=what
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
think ^vb+vprv+++=think
of ^in++++=of
that? ^nn+++??+=that?--in
-- ^--+clp+++=EXTRAWORD
in ^in++++=EXTRAWORD
hell--i ^nn+++??+=hell--I'm
'm ^vb+bem+aux++0=EXTRAWORD
lost ^vpsv++agls+xvbnx+=lost
for ^rb++++=for
ever ^rb"++++=ever--I
-- ^--+clp+++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+vrb++=have
not ^xnot++not++=not
a ^at++++=a
chance ^nn++++=chance--I
-- ^--+clp+++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+aux++=am
damned ^vpsv++agls+xvbnx+=damned
already ^rb++++=already--damned--damned--."
-- ^--+clp+++=EXTRAWORD
damned ^j+++xvbn+=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
damned ^j+++xvbn+=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
end ^nn++++=end
of ^in++++=of
this ^dt+dem+++=this
sentence ^nn+nom+++=sentence
he ^pp3a+pp3+++=he
actually ^rb+amp+++=actually
shouted ^vbd+vpub++xvbn+=shouted;
; ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
vehemence ^nn+nom+++=vehemence
was ^vbd+bedz+vrb++=was
perfectly ^rb+amp+++=perfectly
terrific ^jj+pred+++=terrific;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
threw ^vbd+++xvbnx+=threw
himself ^ppl+pp3+++=himself
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
laughed ^vbd+++xvbn+=laughed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sobbed ^vbd+++xvbn+=sobbed
hysterically ^rb++++=hysterically.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
poured ^vbd+++xvbnx+=poured
some ^dti++++=some
water ^nn++++=water
into ^in++++=into
a ^at++++=a
tea ^nn++++=tea-cup,
- ^zz++++=EXTRAWORD
cup ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
gave ^vbd+++xvbn+=gave
it ^pp3+it+++=it
to ^in++++=to
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
swallowed ^vprf+++xvbnx+=swallowed
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
told ^vbd+vpub++xvbnx+=told
him ^pp3o+pp3+++=him
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
anything ^pn++++=anything
to ^to++++=to
communicate ^nn+nom+++=communicate,
, ^zz++++=EXTRAWORD
to ^to++++=to
do ^vbi++++=do
so ^ql++++=so
as ^cs+sub+++=as
briefly ^rb++++=briefly
as ^ql++++=as
he ^pp3a+pp3+++=he
could ^md+pos+++=could,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
a ^at++++=a
manner ^nn++++=manner
as ^ql++++=as
little ^ap++++=little
agitating ^jj+++xvbg+=agitating
to ^in++++=to
himself ^ppl+pp3+++=himself
as ^in++++=as
possible ^jj++++=possible;
; ^zz++++=EXTRAWORD
threatening ^jj++++=threatening
at ^in++++=at
the ^ati++++=the
same ^ap++++=same
time ^nn++++=time,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
no ^at++++=no
intention ^nn+nom+++=intention
of ^in++++=of
doing ^xvbg+++xvbg+=doing
so ^ql++++=so,
, ^zz++++=EXTRAWORD
to ^to++++=to
leave ^vbi++++=leave
him ^pp3o+pp3+++=him
at ^rb++++=at
once ^rb"+tm+++=once,
, ^zz++++=EXTRAWORD
in ^in++++=in
case ^nn++++=case
he ^pp3a+pp3+++=he
again ^rb+tm+++=again
gave ^vbd+++xvbn+=gave
way ^nn++++=way
to ^in++++=to
such ^abl++++=such
passionate ^jj+atrb+++=passionate
excitement ^nn+nom+++=excitement.
. ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
only ^ap+down+++=only
foolishness ^nns+nom+++=foolishness,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
continued ^vbd+++xvbnx+=continued,
, ^zz++++=EXTRAWORD
" ^zz++++="for
for ^in++++=EXTRAWORD
me ^pp1o+pp1+++=me
to ^to++++=to
try ^vbi++++=try
to ^to+vcmp+++=to
thank ^vbi++++=thank
you ^pp2+pp2+++=you
for ^in++++=for
coming ^xvbg+++xvbg+=coming
to ^in++++=to
such ^abl++++=such
a ^at++++=a
villain ^nn++++=villain
as ^ql++++=as
myself ^ppl+pp1+++=myself
at ^rb++++=at
all ^abn++++=all;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
no ^at++++=no
use ^nn++++=use
for ^in++++=for
me ^pp1o+pp1+++=me
to ^to++++=to
wish ^vbi+vprv+++=wish
good ^jj++++=good
to ^to+jcmp+++=to
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
to ^to++++=to
bless ^vbi++++=bless
you ^pp2+pp2+++=you;
; ^zz++++=EXTRAWORD
for ^in++++=for
such ^abl++++=such
as ^cs+sub+++=as
me ^pp1o+pp1+++=me
has ^vbz+hvz+vrb++=has
no ^at++++=no
blessings ^nns++++=blessings
to ^to++++=to
give ^vbi++++=give."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
told ^vbd+vpub++xvbnx+=told
him ^pp3o+pp3+++=him
that ^cs+sub+++=that
I ^pp1a+pp1+++=I
had ^vb+hv+aux++=had
but ^cc++++=but
done ^vprf+++xvbn+=done
my ^pp$+pp1+++=my
duty ^nn++++=duty,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
urged ^vbd+vsua++xvbn+=urged
him ^pp3o+pp3+++=him
to ^to++++=to
proceed ^vbi++++=proceed
to ^in++++=to
the ^ati++++=the
matter ^nn++++=matter
which ^whp+rel+subj++=which
weighed ^vbd+++xvbn+=weighed
upon ^in++++=upon
his ^pp$+pp3+++=his
mind ^nn++++=mind;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
then ^rn+tm+++=then
spoke ^vbd+++xvbn+=spoke
nearly ^rb+down+++=nearly
as ^in++++=as
follows: ^nn+++??+=follows:--"I
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
came ^vbd+++xvbnx+=came
in ^in++++=in
drunk ^nn++++=drunk
on ^in++++=on
Friday ^nr++++=Friday
night ^nn++++=night
last ^rb+cnj+++=last,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
got ^vpsv++agls+xvbn+=got
to ^to+vcmp+++=to
my ^pp$+pp1+++=my
bed ^nn++++=bed
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
remember ^nn+nom+++=remember
how ^wrb+who+++=how;
; ^zz++++=EXTRAWORD
sometime ^rb++++=sometime
in ^in++++=in
the ^ati++++=the
night ^nn++++=night,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
me ^vbi++++=me,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wakened ^vprf+++xvbn+=wakened,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
feeling ^nvbg+++xvbg+=feeling
unasy ^nn+++??+=unasy
in ^in++++=in
myself ^ppl+pp1+++=myself,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
got ^vbd+++xvbnx+=got
up ^rp++++=up
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
bed ^nn++++=bed.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wanted ^vbd+++xvbnx+=wanted
the ^ati++++=the
fresh ^jj+atrb+++=fresh
air ^nn++++=air,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
would ^md+prd+++=would
not ^xnot++not++=not
make ^vb++++=make
a ^at++++=a
noise ^nn++++=noise
to ^to++++=to
open ^vbi++++=open
the ^ati++++=the
window ^nn++++=window,
, ^zz++++=EXTRAWORD
for ^in++++=for
fear ^nn++++=fear
I ^pp1a+pp1+++0=I'd
'd ^md+prd+aux++=EXTRAWORD
waken ^vb++++=waken
the ^ati++++=the
crathurs ^nns+++??+=crathurs.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
very ^ql+amp+++=very
dark ^jj++++=dark,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
throublesome ^nn+++??+=throublesome
to ^to++++=to
find ^vbi+vprv+++=find
the ^ati++++=the
door ^nn++++=door;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
at ^rb++++=at
last ^rb"++++=last
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=did
get ^vb++++=get
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
groped ^vbd+++xvbnx+=groped
my ^pp$+pp1+++=my
way ^nn++++=way
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
went ^vbd+++xvbn+=went
down ^rp++++=down
as ^ql++++=as
asy ^nn+++??+=asy
as ^ql++++=as
I ^pp1a+pp1+++=I
could ^md+pos+++=could.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
felt ^vbd+vprv++xvbnx+=felt
quite ^rb++++=quite
sober ^jj++++=sober,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
counted ^vbd+++xvbnx+=counted
the ^ati++++=the
steps ^nns++++=steps
one ^cd1++++=one
after ^in++++=after
another ^ppls++++=another,
, ^zz++++=EXTRAWORD
as ^ql++++=as
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
going ^vbg+++xvbgx+=going
down ^rp++++=down,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
might ^md+pos+++=might
not ^xnot++not++=not
stumble ^vb++++=stumble
at ^in++++=at
the ^ati++++=the
bottom ^nn++++=bottom.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
I ^pp1a+pp1+++=I
came ^vbd+++xvbnx+=came
to ^in++++=to
the ^ati++++=the
first ^od++++=first
landing ^nvbg+++xvbg+=landing-place,
- ^zz++++=EXTRAWORD
place ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
God ^np++++=God
be ^vb+be+vrb++=be
about ^rb++++=about
us ^pp1o+pp1+++=us
always ^rb++++=always!
! ^zz++++=EXTRAWORD
the ^ati++++=the
floor ^nn++++=floor
of ^in++++=of
it ^pp3+it+++=it
sunk ^vbd+++xvbn+=sunk
under ^in++++=under
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
down ^rp++++=down,
, ^zz++++=EXTRAWORD
down ^rp++++=down,
, ^zz++++=EXTRAWORD
down ^rp++++=down,
, ^zz++++=EXTRAWORD
till ^cs+sub+++=till
the ^ati++++=the
senses ^nns++++=senses
almost ^rb+hdg+++=almost
left ^vbd+++xvbn+=left
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=do
not ^xnot++not++=not
know ^vb+vprv+++=know
how ^wrb+who+whcl++=how
long ^rb++++=long
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
falling ^nvbg+++xvbg+=falling,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
me ^vbi++++=me
a ^at++++=a
great ^jj++++=great
while ^cs+sub+++=while.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
I ^pp1a+pp1+++=I
came ^vbd+++xvbnx+=came
rightly ^rb++++=rightly
to ^in++++=to
myself ^ppl+pp1+++=myself
at ^rb++++=at
last ^rb"++++=last,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
sitting ^vbg+++xvbgx+=sitting
at ^rb++++=at
a ^at++++=a
great ^jj+atrb+++=great
table ^nn++++=table,
, ^zz++++=EXTRAWORD
near ^in+pl+++=near
the ^ati++++=the
top ^nn++++=top
of ^in++++=of
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not
see ^vb+vprv+++=see
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
it ^pp3+it+++=it
had ^vb+hv+vrb++=had
any ^dti++++=any,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
so ^ql++++=so
far ^rb+pl+++=far
off ^in+strn+++=off;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
men ^nns++++=men
beyond ^in++++=beyond
reckoning ^nn++++=reckoning,
, ^zz++++=EXTRAWORD
sitting ^vbg+++xvbg+=sitting
down ^rb+cnj+++=down,
, ^zz++++=EXTRAWORD
all ^abn++++=all
along ^in++++=along
by ^in++++=by
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
at ^rb++++=at
each ^dt++++=each
side ^nn++++=side,
, ^zz++++=EXTRAWORD
as ^in++++=as
far ^in"+pl+++=far
as ^in"++++=as
I ^pp1a+pp1+++=I
could ^md+pos+++=could
see ^vb+vprv+++=see
at ^rb++++=at
all ^abn++++=all.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=did
not ^xnot++not++=not
know ^vb+vprv+++=know
at ^rb++++=at
first ^rb"++++=first
was ^vbd+bedz+vrb++=was
it ^pp3+it+++=it
in ^in++++=in
the ^ati++++=the
open ^jj+atrb+++=open
air ^nn++++=air;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
a ^at++++=a
close ^jj++++=close
smothering ^xvbg+++xvbg+=smothering
feel ^vb+vprv+++=feel
in ^in++++=in
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
natural ^jj++++=natural,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
a ^at++++=a
kind ^rb++++=kind
of ^rb"++++=of
light ^jj++++=light
that ^dt+dem+++=that
my ^pp$+pp1+++=my
eyesight ^nn++++=eyesight
never ^rb++++=never
saw ^vbd+vprv++xvbn+=saw
before ^in+strn+++=before,
, ^zz++++=EXTRAWORD
red ^jj++++=red
and ^cc+phrs+++=and
unsteady ^jj++++=unsteady,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=did
not ^xnot++not++=not
see ^vb+vprv+++=see
for ^in++++=for
a ^at++++=a
long ^jj+atrb+++=long
time ^nn++++=time
where ^wrb+who+++=where
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
coming ^vbg+++xvbgx+=coming
from ^in+ppvb+++=from,
, ^zz++++=EXTRAWORD
until ^cs+sub+++=until
I ^pp1a+pp1+++=I
looked ^vbd+++xvbnx+=looked
straight ^jj++++=straight
up ^rp++++=up,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
I ^pp1a+pp1+++=I
seen ^vbd+vprv++xvbnx+=seen
that ^tht+vcmp+++=that
it ^pp3+it+++=it
came ^vbd+++xvbn+=came
from ^in+ppvb+++=from
great ^jj+atrb+++=great
balls ^nns++++=balls
of ^in++++=of
blood ^nn++++=blood-coloured
- ^zz++++=EXTRAWORD
coloured ^jj+atrb++xvbn+=EXTRAWORD
fire ^nn++++=fire,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
were ^vbd+bed+aux++=were
rolling ^nvbg+++xvbg+=rolling
high ^jj++++=high
over ^in++++=over
head ^nn++++=head
with ^in++++=with
a ^at++++=a
sort ^nn++++=sort
of ^in++++=of
rushing ^xvbg+++xvbg+=rushing,
, ^zz++++=EXTRAWORD
trembling ^jj+++xvbg+=trembling
sound ^jj++++=sound,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
perceived ^vbd+vprv++xvbnx+=perceived
that ^tht+vcmp+++=that
they ^pp3a+pp3+++=they
shone ^vbd+++xvbnx+=shone
on ^in++++=on
the ^ati++++=the
ribs ^nns++++=ribs
of ^in++++=of
a ^at++++=a
great ^jj+atrb+++=great
roof ^nn++++=roof
of ^in++++=of
rock ^npl++++=rock
that ^tht+rel+subj++=that
was ^vbd+bedz+aux++=was
arched ^vpsv++agls+xvbnx+=arched
overhead ^jjb++++=overhead
instead ^rb+cnj+++=instead
of ^in++++=of
the ^ati++++=the
sky ^nn++++=sky.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
I ^pp1a+pp1+++=I
seen ^vbd+vprv+tht0+xvbnx+=seen
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
scarce ^jj++++=scarce
knowing ^jj+++xvbg+=knowing
what ^wdt+who+++=what
I ^pp1a+pp1+++=I
did ^vbd+dod+vrb++=did,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
got ^vbd+++xvbnx+=got
up ^rp++++=up,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+vrb++=have
no ^at++++=no
right ^nn++++=right
to ^to+ncmp+++=to
be ^vbi++vrb++=be
here ^rn+pl+++=here;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
must ^md+nec+++=must
go ^vb++++=go,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
and ^cc++++=and
the ^ati++++=the
man ^nn++++=man
that ^tht+rel+subj++=that
was ^vbd+bedz+aux++=was
sitting ^vbg+++xvbgx+=sitting
at ^rb++++=at
my ^pp$+pp1+++=my
left ^jj+atrb++xvbn+=left
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
only ^rb+down+++=only
smiled ^vbd+++xvbn+=smiled,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
' ^zz++++='sit
sit ^vb++++=EXTRAWORD
down ^rb+phrv+++=down
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
can ^md+pos+++=can
never ^rb++splt++=never
leave ^vb++++=leave
this ^dt+dem+++=this
place ^nn++++=place,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
and ^cc++++=and
his ^pp$+pp3+++=his
voice ^nn++++=voice
was ^vbd+bedz+vrb++=was
weaker ^jjr+pred+++=weaker
than ^in++++=than
any ^dti++++=any
child ^nn++++=child's
's ^$++++=EXTRAWORD
voice ^nn++++=voice
I ^pp1a+pp1+++=I
ever ^rb++++=ever
heerd ^jj+++??+=heerd,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
done ^vpsv++agls+xvbnx+=done
speaking ^vbg+++xvbg+=speaking
he ^pp3a+pp3+++=he
smiled ^vbd+++xvbnx+=smiled
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
I ^pp1a+pp1+++=I
spoke ^vbd+++xvbnx+=spoke
out ^rp+pl+++=out
very ^ql+amp+++=very
loud ^jj++++=loud
and ^cc+phrs+++=and
bold ^jj++++=bold,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
said-- ^nn+++??+=said--'in
'in ^nn+++??+=EXTRAWORD
the ^ati++++=the
name ^nn++++=name
of ^in++++=of
God ^np++++=God,
, ^zz++++=EXTRAWORD
let ^j+++xvbn+=let
me ^pp1o+pp1+++=me
out ^rp+pl+++=out
of ^in++++=of
this ^dt+dem+++=this
bad ^jj+atrb+++=bad
place ^nn++++=place.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
And ^cc++++=And
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
a ^at++++=a
great ^jj+atrb+++=great
man ^nn++++=man,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=did
not ^xnot++not++=not
see ^vb+vprv+++=see
before ^in+strn+++=before,
, ^zz++++=EXTRAWORD
sitting ^vbg+++xvbg+=sitting
at ^rb++++=at
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
the ^ati++++=the
table ^nn++++=table
that ^tht+rel+obj++=that
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
near ^in+strn+++=near,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
taller ^jjr+pred+++=taller
than ^in++++=than
twelve ^cd++++=twelve
men ^nns++++=men,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
face ^nn++++=face
was ^vbd+bedz+vrb++=was
very ^ql+amp+++=very
proud ^jj++++=proud
and ^cc+phrs+++=and
terrible ^jj++++=terrible
