We ^pp1a+pp1+++=We
every ^at++++=every
night ^nn++++=night,
, ^zz++++=EXTRAWORD
going ^vbg+++xvbg+=going
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
humping ^jj+++xvbg+=humping
back ^jjb++++=back
to ^in++++=to
the ^ati++++=the
room ^nn++++=room
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
want ^vb++++=want
to ^to+vcmp+++=to
wash ^vbi++++=wash
up ^rp++++=up
some ^dti++++=some
supper ^nn++++=supper
dishes ^nns++++=dishes
with ^in++++=with
egg ^nn++++=egg
on ^in++++=on
' ^zz++++='em,
em ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
set ^nn+++xvbn+=set
some ^dti++++=some
yeast ^nn++++=yeast
for ^in++++=for
bread ^nn++++=bread,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
pop ^nn++++=pop
a ^at++++=a
dishpan ^jj++++=dishpan
full ^jj++++=full
of ^in++++=of
corn ^nn++++=corn,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
put ^vb+++xvbn+=put
a ^at++++=a
shawl ^nn++++=shawl
over ^in++++=over
my ^pp$+pp1+++=my
head ^nn++++=head
and ^cc++++=and
run ^vpsv++agls+xvbn+=run
over ^rb+phrv+++=over
to ^in++++=to
Millie ^np+++??+=Millie
Krause ^np++++=Krause's
's ^$++++=EXTRAWORD
to ^to++++=to
get ^vbi++++=get
her ^pp$+pp3+++=her
kimono ^np++++=kimono
sleeve ^nn++++=sleeve
pattern ^nn++++=pattern.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
sour ^jj+pred+++=sour
on ^in++++=on
this ^dt+dem+++=this
dirt ^nn++++=dirt
and ^cc++++=and
noise ^nn++++=noise.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
want ^vb++++=want
to ^to+vcmp+++=to
spend ^vbi++++=spend
the ^ati++++=the
rest ^nn++++=rest
of ^in++++=of
my ^pp$+pp1+++=my
life ^nn++++=life
in ^in++++=in
a ^at++++=a
place ^nn++++=place
so ^ql++++=so
that ^dt+pdem+++=that
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
die ^vb++++=die
they ^pp3a+pp3+++=they'll
'll ^md+prd+++0=EXTRAWORD
put ^vb+++xvbn+=put
a ^at++++=a
column ^nn++++=column
in ^in++++=in
the ^ati++++=the
paper ^nn++++=paper,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
verse ^nn++++=verse
at ^in++++=at
the ^ati++++=the
top ^jjb++++=top,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
all ^rb++++=all
the ^ati++++=the
neighbors ^nns++++=neighbors'll
'll ^md+prd+++0=EXTRAWORD
come ^vb++++=come
in ^in++++=in
and ^cc++++=and
help ^nn++++=help
bake ^vb++++=bake
up ^rp++++=up.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here--why,
-- ^--+clp+++=EXTRAWORD
why ^wrb+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
here ^rn+pl+++=here
I ^pp1a+pp1+++0=I'd
'd ^md+prd+vrb++=EXTRAWORD
just ^rb+emph+++=just
be ^vb+be+vrb++=be
two ^cd++++=two
lines ^nns++++=lines
on ^in++++=on
the ^ati++++=the
want ^vb++++=want
ad ^&fw++++=ad
page ^nn++++=page,
, ^zz++++=EXTRAWORD
with ^in++++=with
fifty ^cd++++=fifty
cents ^nns++++=cents
extra ^jj++++=extra
for ^in++++=for
` ^zz++++=`Kewaskum
kewaskum ^nn+++??+=EXTRAWORD
paper ^nn++++=paper
please ^uh++++=please
copy. ^nn+++??+=copy.'"
'" ^nn+++??+=EXTRAWORD
The ^ati++++=The
man ^nn++++=man
held ^vbd+vprv++xvbn+=held
out ^rp+pl+++=out
his ^pp$+pp3+++=his
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
" ^zz++++="Good-bye,"
good ^jj++++=EXTRAWORD
- ^zz++++=EXTRAWORD
bye ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc++++=EXTRAWORD
please ^uh++++=please
excuse ^nn++++=excuse
me ^pp1o+pp1+++=me
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
say ^vb+vpub+tht0++=say
God ^nn++++=God
bless ^vb++++=bless
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
never ^rb++splt++=never
really ^rb+emph+++=really
wanted ^vbd+++xvbn+=wanted
to ^to+vcmp+++=to
say ^vbi+vpub+tht0++=say
it ^pp3+it+++=it
before ^in+strn+++=before,
, ^zz++++=EXTRAWORD
so ^ql++++=so
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
quite ^rb++++=quite
extraordinary ^jj++++=extraordinary.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
name ^nn++++=name's
's ^$++++=EXTRAWORD
Guy ^np++++=Guy
Peel ^nn++++=Peel."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
white ^jj+atrb+++=white
glove ^nn++++=glove,
, ^zz++++=EXTRAWORD
with ^in++++=with
its ^pp$+it+++=its
too ^ql++++=too-conspicuous
- ^zz++++=EXTRAWORD
conspicuous ^jj+atrb+++=EXTRAWORD
black ^jj+atrb+++=black
stitching ^nn++++=stitching,
, ^zz++++=EXTRAWORD
disappeared ^j+++xvbn+=disappeared
within ^in++++=within
his ^pp$+pp3+++=his
palm ^nn++++=palm.
. ^zz++++=EXTRAWORD
" ^zz++++="Mine's
mine ^pp$$++++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
Mercedes ^np++++=Mercedes
Meron ^np+++??+=Meron,
, ^zz++++=EXTRAWORD
late ^jj++++=late
of ^in++++=of
the ^ati++++=the
Morning ^nn++++=Morning
Glory ^nn++++=Glory
Burlesquers ^nns+nom++??+=Burlesquers,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
from ^in++++=from
now ^rn+tm+++=now
on ^in++++=on
Sadie ^np+++??+=Sadie
Hayes ^np+++??+=Hayes,
, ^zz++++=EXTRAWORD
of ^in++++=of
Kewaskum ^np+++??+=Kewaskum,
, ^zz++++=EXTRAWORD
Wisconsin ^np+++??+=Wisconsin.
. ^zz++++=EXTRAWORD
Good ^jj++++=Good-bye
- ^zz++++=EXTRAWORD
bye ^rb++++=EXTRAWORD
and ^cc++++=and--well--God
-- ^--+clp+++=EXTRAWORD
well ^rb+dspt+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
god ^np++++=EXTRAWORD
bless ^vb++++=bless
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
too ^rb++++=too.
. ^zz++++=EXTRAWORD
Say ^vb+vpub+++=Say,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
hope ^nn++++=hope
you ^pp2+pp2+++=you
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
think ^vb+vprv+tht0++=think
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
in ^in++++=in
the ^ati++++=the
habit ^nn++++=habit
of ^in++++=of
talking ^xvbg+++xvbg+=talking
to ^in++++=to
strange ^jj+atrb+++=strange
gents ^nns+++??+=gents
like ^in++++=like
this ^dt+pdem+++=this."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
quite ^rb++++=quite
sure ^jj+pred+++=sure
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
not ^xnot++not++=not,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Guy ^np++++=Guy
Peel ^nn++++=Peel,
, ^zz++++=EXTRAWORD
very ^ql+amp+++=very
gravely ^np++++=gravely,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
bowed ^vwbn+++xvbn+=bowed
slightly ^rb+down+++=slightly
before ^cs+sub+++=before
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
south ^nr+pl+++=south
on ^in++++=on
Clark ^np++++=Clark
Street ^nn++++=Street,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
went ^vbd+++xvbnx+=went
north ^np+pl+++=north.
. ^zz++++=EXTRAWORD
Dear ^jj+atrb+++=Dear
Reader ^nn++++=Reader,
, ^zz++++=EXTRAWORD
will ^md+prd+++=will
you ^pp2+pp2+++=you
take ^vb++++=take
my ^pp$+pp1+++=my
hand ^nn++++=hand
while ^cs+sub+++=while
I ^pp1a+pp1+++=I
assist ^vb++++=assist
you ^pp2+pp2+++=you
to ^to++++=to
make ^vbi++++=make
a ^at++++=a
one ^cd1++++=one
year ^nn++++=year's
's ^$++++=EXTRAWORD
leap ^nn++++=leap.
. ^zz++++=EXTRAWORD
Whoop ^np+++??+=Whoop-la!
- ^zz++++=EXTRAWORD
la ^&fw++++=EXTRAWORD
! ^zz++++=EXTRAWORD
There ^ex+pex+++=There
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are.
. ^zz++++=EXTRAWORD
A ^at++++=A
man ^nn++++=man
and ^cc++++=and
a ^at++++=a
woman ^nn++++=woman
approached ^vbd+++xvbn+=approached
Tony ^np++++=Tony's
's ^$++++=EXTRAWORD
news ^nn++++=news
stand ^nn++++=stand.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
are ^vb+ber+vrb++=are
quite ^rb++++=quite
right ^jj+pred+++=right.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
her ^pp$+pp3+++=her
willow ^nn++++=willow
plume ^nn++++=plume
was ^vbd+bedz+vrb++=was
purple ^jj+pred+++=purple
this ^dt+dem+++=this
time ^nn++++=time.
. ^zz++++=EXTRAWORD
A ^at++++=A
purple ^jj+atrb+++=purple
willow ^nn++++=willow
plume ^nn++++=plume
would ^md+prd+++=would
make ^vb++++=make
Mario ^np+++??+=Mario
Doro ^np+++??+=Doro
look ^nn++++=look
sophisticated ^jj++++=sophisticated.
. ^zz++++=EXTRAWORD
The ^ati++++=The
man ^nn++++=man
was ^vbd+bedz+vrb++=was
sandy ^jj+pred+++=sandy-haired,
- ^zz++++=EXTRAWORD
haired ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
raw ^jj++++=raw-boned,
- ^zz++++=EXTRAWORD
boned ^jj+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
loping ^jj+atrb++xvbg+=loping
gait ^nn++++=gait,
, ^zz++++=EXTRAWORD
very ^ql+amp+++=very
blue ^np++++=blue
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
very ^ql+amp+++=very
white ^np++++=white
teeth ^nns++++=teeth,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
an ^at++++=an
objectionably ^jj+atrb+++=objectionably
apparent ^jj+atrb+++=apparent
Adam ^np++++=Adam's
's ^$++++=EXTRAWORD
apple ^nn++++=apple.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
came ^vbd+++xvbnx+=came
from ^in+ppvb+++=from
the ^ati++++=the
north ^np+pl+++=north,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
from ^in++++=from
the ^ati++++=the
south ^np+pl+++=south.
. ^zz++++=EXTRAWORD
In ^in++++=In
story ^nn++++=story
books ^nns++++=books,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
on ^in++++=on
the ^ati++++=the
stage ^nn++++=stage,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
two ^cd++++=two
people ^nns++++=people
meet ^vb++++=meet
unexpectedly ^rb++++=unexpectedly
after ^cs+sub+++=after
a ^at++++=a
long ^jj+atrb+++=long
separation ^nn+nom+++=separation
they ^pp3a+pp3+++=they
always ^rb++++=always
stop ^vb++++=stop
short ^jj++++=short,
, ^zz++++=EXTRAWORD
bring ^vb++++=bring
one ^cd1++++=one
hand ^nn++++=hand
up ^in+cmpx+++=up
to ^in"++++=to
their ^pp$+pp3+++=their
breast ^nn++++=breast,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
say ^vb+vpub+++=say:
: ^zz++++=EXTRAWORD
" ^zz++++="You!"
you ^pp2+pp2+++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sometimes ^rb+cnj+++=Sometimes,
, ^zz++++=EXTRAWORD
especially ^rb++++=especially
in ^in++++=in
the ^ati++++=the
case ^nn++++=case
where ^wrb+who+++=where
the ^ati++++=the
heroine ^nn++++=heroine
chances ^nns+nom+++=chances
on ^in++++=on
the ^ati++++=the
villain ^nn++++=villain,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
simultaneously ^rb+tm+++=simultaneously:
: ^zz++++=EXTRAWORD
" ^zz++++="You!
you ^pp2+pp2+++=EXTRAWORD
! ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
seen ^vprf++tht0+xvbnx+=seen
people ^nns++++=people
reunited ^vwbn+++xvbn+=reunited
under ^in++++=under
surprising ^xvbg+++xvbg+=surprising
circumstances ^nns+nom+++=circumstances,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
they ^pp3a+pp3+++=they
never ^rb++++=never
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="You!"
you ^pp2+pp2+++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
said ^vbd+vpub+tht0+xvbnx+=said
something ^pn++++=something
quite ^rb++++=quite
unmelodramatic ^jj++++=unmelodramatic,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
commonplace ^nn++++=commonplace,
, ^zz++++=EXTRAWORD
such ^abl++++=such
as ^ql++++=as:
: ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
look ^vb++++=look
who ^whp+who+++=who's
's ^vbz+bez+vrb++0=EXTRAWORD
here ^rn+pl+++=here!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
or ^cc++++=or,
, ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
land ^nn++++=land!
! ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
it ^pp3+it+++=it
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
Ed ^np++++=Ed!
! ^zz++++=EXTRAWORD
How ^wrb+who+++=How's
's ^vbz+bez+vrb++0=EXTRAWORD
Ed ^np++++=Ed?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
So ^ql++++=So
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
that ^tht+vcmp+++=that
the ^ati++++=the
Purple ^jj+atrb+++=Purple
Willow ^nn++++=Willow
Plume ^nn++++=Plume
and ^cc++++=and
the ^ati++++=the
Adam ^np++++=Adam's
's ^$++++=EXTRAWORD
Apple ^nn++++=Apple
stopped ^vbd+++xvbn+=stopped,
, ^zz++++=EXTRAWORD
shook ^jj+atrb++xvbn+=shook
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
viewed ^vbd+++xvbn+=viewed
one ^cd1++++=one
another ^dt++++=another
while ^cs+sub+++=while
the ^ati++++=the
Plume ^nn++++=Plume
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
kind ^rb+hdg+++=kind
of ^rb"+hdg"+++=of
thought ^nn+++xvbn+=thought
I ^pp1a+pp1+++0=I'd
'd ^md+prd+vrb++=EXTRAWORD
bump ^nn++++=bump
into ^in++++=into
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
Felt ^j+++xvbn+=Felt
it ^pp3+it+++=it
in ^in++++=in
my ^pp$+pp1+++=my
bones ^nns++++=bones."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
the ^ati++++=the
Adam ^np++++=Adam's
's ^$++++=EXTRAWORD
Apple ^nn++++=Apple
said ^vbd+vpub++xvbn+=said:
: ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
you ^pp2+pp2+++=you're
're ^vb+ber+vrb++0=EXTRAWORD
not ^xnot++not++=not
living ^nvbg+++xvbg+=living
in ^in++++=in
Kewaskum ^np+++??+=Kewaskum--er--Wisconsin?"
-- ^--+clp+++=EXTRAWORD
er ^&fw++++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
wisconsin ^nn+++??+=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
any ^dti++++=any,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
responded ^vbd+++xvbn+=responded
she ^pp3a+pp3+++=she,
, ^zz++++=EXTRAWORD
briskly ^rb++++=briskly.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+whq++=EXTRAWORD
do ^vb+do+vrb++=do
you ^pp2+pp2+++=you
happen ^vb+++??+=happen
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
straying ^vbg+++xvbgx+=straying
away ^in+pl+++=away
from ^in"++++=from
the ^ati++++=the
tapestries ^nns++++=tapestries,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
yew ^nn++++=yew
trees ^nns++++=trees
and ^cc++++=and
the ^ati++++=the
ghost ^nn++++=ghost,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
pink ^jj+atrb+++=pink
roses ^nns++++=roses,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
garden ^nn++++=garden
gloves ^nns++++=gloves,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
silver ^nn++++=silver
tea ^nn++++=tea-service
- ^zz++++=EXTRAWORD
service ^nn++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
coat ^nn++++=coat-of-arms
- ^zz++++=EXTRAWORD
of ^in++++=EXTRAWORD
- ^zz++++=EXTRAWORD
arms ^nns++++=EXTRAWORD
on ^in++++=on
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
slow ^jj+atrb+++=slow,
, ^zz++++=EXTRAWORD
grim ^jj+atrb+++=grim
smile ^nn++++=smile
overspread ^nn+++??+=overspread
the ^ati++++=the
features ^nns++++=features
of ^in++++=of
the ^ati++++=the
man ^nn++++=man.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
tell ^vb++++=tell
yours ^pp$$++++=yours
first ^rb+cnj+++=first,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,"
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
began ^vbd+++xvbn+=began
she ^pp3a+pp3+++=she,
, ^zz++++=EXTRAWORD
" ^zz++++="in
in ^in++++=EXTRAWORD
the ^ati++++=the
first ^od++++=first
place ^nn++++=place,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
name ^nn++++=name's
's ^$++++=EXTRAWORD
Mercedes ^np++++=Mercedes
Meron ^np+++??+=Meron,
, ^zz++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
Morning ^nn++++=Morning
Glory ^nn++++=Glory
Burlesquers ^nns+nom++??+=Burlesquers,
, ^zz++++=EXTRAWORD
formerly ^rb+tm+++=formerly
Sadie ^np+++??+=Sadie
Hayes ^np+++??+=Hayes
of ^in++++=of
Kewaskum ^np+++??+=Kewaskum,
, ^zz++++=EXTRAWORD
Wisconsin ^np+++??+=Wisconsin.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
home ^nr++++=home
next ^ap++++=next
day ^nn++++=day,
, ^zz++++=EXTRAWORD
like ^in++++=like
I ^pp1a+pp1+++=I
said ^vbd+vpub+tht0+xvbnx+=said
I ^pp1a+pp1+++=I
would ^md+prd+++=would.
. ^zz++++=EXTRAWORD
Say ^vb+vpub+++=Say,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Peel ^np++++=Peel
( ^zz++++=(you
you ^pp2+pp2+++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Peel ^np++++=Peel,
, ^zz++++=EXTRAWORD
did ^vbd+dod+vrb++=didn't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you?
? ^zz++++=EXTRAWORD
Guy ^np++++=Guy
Peel ^nn++++=Peel.
. ^zz++++=EXTRAWORD
Nice ^jj+atrb+++=Nice,
, ^zz++++=EXTRAWORD
neat ^jj+atrb+++=neat
name ^nn++++=name),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
to ^in++++=to
this ^dt+dem+++=this
day ^nn++++=day,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
eat ^vb++++=eat
lobster ^nn+nom+++=lobster
late ^jj++++=late
at ^rb++++=at
night ^nn++++=night,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
have ^vb+hv+vrb++=have
dreams ^nps++++=dreams,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
always ^rb++++=always
about ^in++++=about
that ^dt+dem+++=that
visit ^nn++++=visit
home ^nr++++=home."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
long ^rb++++=long
did ^vbd+dod+aux++=did
you ^pp2+pp2+++=you
stay ^vb++++=stay?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+aux++0=EXTRAWORD
coming ^vbg+++xvbgx+=coming
to ^in++++=to
that ^dt+pdem+++=that.
. ^zz++++=EXTRAWORD
Or ^cc+cls+++=Or
maybe ^rb+hdg+++=maybe
you ^pp2+pp2+++=you
can ^md+pos+++=can
figure ^vb++++=figure
it ^pp3+it+++=it
out ^rp+pl+++=out
yourself ^ppl+pp2+++=yourself
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
tell ^vb++++=tell
you ^pp2+pp2+++=you
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
been ^vprf+ben+vrb+xvbnx+=been
back ^jjb++++=back
eleven ^cd++++=eleven
months ^nns++++=months.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wired ^vbd+++xvbnx+=wired
the ^ati++++=the
folks ^nns++++=folks
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
coming ^vbg+++xvbgx+=coming,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
I ^pp1a+pp1+++=I
came ^vbd+++xvbnx+=came
before ^in++++=before
they ^pp3a+pp3+++=they
had ^vb+hv+vrb++=had
a ^at++++=a
chance ^nn++++=chance
to ^to+ncmp+++=to
answer ^vb++++=answer.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
train ^nn++++=train
reached ^vbd+++xvbn+=reached
Kewaskum ^np+++??+=Kewaskum
I ^pp1a+pp1+++=I
stepped ^vbd+++xvbnx+=stepped
off ^in+pl+++=off
into ^in++++=into
the ^ati++++=the
arms ^nns++++=arms
of ^in++++=of
a ^at++++=a
dowd ^np++++=dowd
in ^in++++=in
a ^at++++=a
home ^nr++++=home-made-made-over-year-beforesuit,
- ^zz++++=EXTRAWORD
made ^vbd+++xvbn+=EXTRAWORD
- ^zz++++=EXTRAWORD
made ^vbd+++xvbn+=EXTRAWORD
- ^zz++++=EXTRAWORD
over ^in++++=EXTRAWORD
- ^zz++++=EXTRAWORD
year ^nn++++=EXTRAWORD
- ^zz++++=EXTRAWORD
befores ^nns+++??+=EXTRAWORD
and ^cc++++=and
a ^at++++=a
hat ^nn++++=hat
that ^tht+rel+subj++=that
would ^md+prd+++=would
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
funny ^jj++++=funny
if ^cs+cnd+++=if
it ^pp3+it+++=it
had ^vb+hv+aux++=hadn't
n't ^xnot++not++0=EXTRAWORD
been ^vprf+ben+vrb+xvbn+=been
so ^ql+emph+++=so
pathetic ^jj++++=pathetic.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
grabbed ^vbd+++xvbnx+=grabbed
her ^pp$+pp3+++=her
by ^in++++=by
the ^ati++++=the
shoulders ^nns+nom+++=shoulders,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
held ^vbd+vprv+tht0+xvbnx+=held
her ^pp$+pp3+++=her
off ^rp+pl+++=off,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
looked ^vbd+++xvbn+=looked--looked
-- ^--+clp+++=EXTRAWORD
looked ^j+++xvbn+=EXTRAWORD
at ^rb++++=at
the ^ati++++=the
wrinkles ^nns++++=wrinkles,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
sallow ^jj+atrb+++=sallow
complexion ^nn++++=complexion,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
coat ^nn++++=coat
with ^in++++=with
the ^ati++++=the
sleeves ^nns++++=sleeves
in ^in++++=in
wrong ^jj++++=wrong,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
mashed ^jj+atrb++xvbn+=mashed
hat ^nn++++=hat
( ^zz++++=(I
i ^pp1a+pp1+++=EXTRAWORD
told ^vbd+vpub+tht0+xvbnx+=told
you ^pp2+pp2+++=you
Lil ^np+++??+=Lil
used ^md"++pmd"++=used
to ^to++++=to
be ^vbi++vrb++=be
the ^ati++++=the
village ^nn+nom+++=village
peach ^nn++++=peach,
, ^zz++++=EXTRAWORD
did ^vbd+dod+vrb++=didn't
n't ^xnot++not++0=EXTRAWORD
I ^pp1a+pp1+++=I?)
? ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
and ^cc++++=and
I ^pp1a+pp1+++=I
says ^vbz+vpub+++=says:
: ^zz++++=EXTRAWORD
" ^zz++++="`For
` ^zz++++=EXTRAWORD
for ^in++++=EXTRAWORD
Gawd ^np++++=Gawd's
's ^$++++=EXTRAWORD
sakes ^nns++++=sakes,
, ^zz++++=EXTRAWORD
Lil ^np+++??+=Lil,
, ^zz++++=EXTRAWORD
does ^vbz+doz+vrb++=does
your ^pp$+pp2+++=your
husband ^nn++++=husband
beat ^vbd+++xvbn+=beat
you ^pp2+pp2+++=you?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="`Steve!'
` ^zz++++=EXTRAWORD
steve ^np++++=EXTRAWORD
