I ^pp1a+pp1+++=I
acted ^vbd+++xvbnx+=acted."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
six ^cd++++=six
weeks ^nns++++=weeks."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
travelled ^vbd+++xvbnx+=travelled."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="So
so ^ql++++=EXTRAWORD
does ^vbz+doz+vrb++=does
luggage ^nn+nom+++=luggage."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
loved ^vbd+++xvbnx+=loved."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Frequently,
frequently ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
punctually ^rb+cnj+++=punctually,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
with ^in++++=with
references ^nns+nom+++=references."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Eeldrop ^np+++??+=Eeldrop
smiled ^vbd+++xvbn+=smiled
despite ^in++++=despite
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
" ^zz++++="What,
what ^wdt+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
she ^pp3a+pp3+++=she?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
precisely ^rb++++=precisely
the ^ati++++=the
improper ^jj+atrb+++=improper
question ^nn+nom+++=question.
. ^zz++++=EXTRAWORD
The ^ati++++=The
answer ^nn++++=answer
becomes ^vbz++++=becomes
a ^at++++=a
type ^nn++++=type:
: ^zz++++=EXTRAWORD
adventuress ^nns+nom+++=adventuress,
, ^zz++++=EXTRAWORD
muse ^nn++++=muse,
, ^zz++++=EXTRAWORD
emancipated ^jj+atrb++xvbn+=emancipated
woman ^nn++++=woman,
, ^zz++++=EXTRAWORD
minor ^jj+atrb+++=minor
decadent ^jj+atrb+++=decadent,
, ^zz++++=EXTRAWORD
social ^jj+atrb+++=social
parasite ^nn++++=parasite,
, ^zz++++=EXTRAWORD
experimental ^jj+atrb+++=experimental
soul ^nn++++=soul.
. ^zz++++=EXTRAWORD
Each ^dt++++=Each
is ^vbz+bez+vrb++=is
false ^jj+pred+++=false;
; ^zz++++=EXTRAWORD
taken ^xvbn+++xvbn+=taken
together ^nn+nom+++=together
they ^pp3a+pp3+++=they
are ^vb+ber+aux++=are
merely ^rb+down+splt++=merely
crowded ^vpsv++agls+xvbnx+=crowded.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
say ^vb+vpub+++=say
only ^rb+down+++=only
that ^dt+dem+++=that
she ^pp3a+pp3+++=she
has ^vbz+hvz+aux++=has
made ^vprf+++xvbnx+=made
herself ^ppl+pp3+++=herself
too ^rb++++=too
completely ^rb+amp+++=completely
available ^jj++++=available
to ^in++++=to
interpretation ^nn+nom+++=interpretation."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Too
too ^ql++++=EXTRAWORD
completely ^rb+amp+++=completely?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
is ^vbz+bez+vrb++=is
no ^at++++=no
dark ^jj+atrb+++=dark
residue ^nn++++=residue.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
are ^vb+ber+vrb++=are
secrets ^nns++++=secrets,
, ^zz++++=EXTRAWORD
certainly ^rb+cnj+++=certainly,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
her ^pp$+pp3+++=her
secrets ^nns++++=secrets
are ^vb+ber+aux++=are
brightly ^rb++splt++=brightly
furnished ^vpsv++agls+xvbnx+=furnished.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
tells ^vbz++++=tells
one ^cd1++++=one
man ^nn++++=man
that ^tht+rel+obj++=that
her ^pp3o+pp3+++=her
marriage ^nn+nom+++=marriage
destroyed ^vwbn+++xvbn+=destroyed
her ^pp$+pp3+++=her
innocence ^nn+nom+++=innocence,
, ^zz++++=EXTRAWORD
another ^dt++++=another
that ^dt+dem+++=that
it ^pp3+it+++=it
awakened ^vbd+++xvbn+=awakened
her ^pp$+pp3+++=her
body ^nn++++=body,
, ^zz++++=EXTRAWORD
a ^at++++=a
third ^od++++=third
that ^dt+dem+++=that
marriage ^nn+nom+++=marriage
never ^rb++++=never
touched ^vbd+++xvbn+=touched
the ^ati++++=the
inviolable ^jj+atrb+++=inviolable
centre ^nn++++=centre
of ^in++++=of
her ^pp$+pp3+++=her
being ^vbg+beg++xvbg+=being.
. ^zz++++=EXTRAWORD
These ^dt+pdem+++=These
are ^vb+ber+vrb++=are
not ^xnot++not++=not
contradictions ^nns+nom+++=contradictions
forced ^vwbn+++xvbn+=forced
upon ^in++++=upon
her ^pp$+pp3+++=her
by ^in++++=by
life ^nn++++=life.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
are ^vb+ber+aux++=are
costumes ^nns++++=costumes
selected ^vwbn+++xvbn+=selected
for ^in++++=for
different ^jj+atrb+++=different
climates ^nns+nom+++=climates."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Contradiction
contradiction ^nn+nom+++=EXTRAWORD
may ^md+pos+++=may
be ^vb+be+vrb++=be
the ^ati++++=the
form ^nn++++=form
of ^in++++=of
sincerity ^nn+nom+++=sincerity
in ^in++++=in
a ^at++++=a
divided ^jj+atrb++xvbn+=divided
nature ^nn++++=nature."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes.
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
Edith ^np++++=Edith
is ^vbz+bez+aux++=is
not ^xnot++not++=not
divided ^vbd+++xvbn+=divided.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
is ^vbz+bez+aux++=is
multiplied ^vpsv++agls+xvbnx+=multiplied."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
distinction ^nn+nom+++=distinction
pleased ^vbd+++xvbn+=pleased
Eeldrop ^np+++??+=Eeldrop
and ^cc++++=and
irritated ^jj+++xvbn+=irritated
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
sat ^vbd+++xvbnx+=sat
down ^rb+phrv+++=down
among ^in++++=among
the ^ati++++=the
papers ^nns++++=papers.
. ^zz++++=EXTRAWORD
" ^zz++++="Let
let ^vb+++xvbn+=EXTRAWORD
us ^pp1o+pp1+++=us
imagine ^vb+vprv+++=imagine
the ^ati++++=the
marriage ^nn+nom+++=marriage.
. ^zz++++=EXTRAWORD
A ^at++++=A
girl ^nn++++=girl
of ^in++++=of
nineteen ^cd++++=nineteen,
, ^zz++++=EXTRAWORD
intelligent ^jj++++=intelligent
beyond ^in++++=beyond
her ^pp$+pp3+++=her
circumstances ^nns+nom+++=circumstances,
, ^zz++++=EXTRAWORD
fastened ^j+++xvbn+=fastened
to ^in++++=to
a ^at++++=a
man ^nn++++=man
whose ^whp+rel+obj++=whose
conversation ^nn+nom+++=conversation
concerns ^nns++++=concerns
rubber ^nn++++=rubber
tubes ^nns++++=tubes
and ^cc++++=and
invoices ^nns+++??+=invoices.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
sees ^vbz+vprv+++=sees
the ^ati++++=the
years ^nns++++=years
advancing ^vwbg+++xvbg+=advancing:
: ^zz++++=EXTRAWORD
dinners ^nns+nom+++=dinners,
, ^zz++++=EXTRAWORD
accounts ^nns++++=accounts,
, ^zz++++=EXTRAWORD
a ^at++++=a
villa ^np++++=villa
named ^vbd+++xvbn+=named
Restharrow ^np+++??+=Restharrow,
, ^zz++++=EXTRAWORD
children ^nns++++=children
instructed ^vwbn+++xvbn+=instructed
to ^to+vcmp+++=to
be ^vbi++vrb++=be
quiet ^nn++++=quiet.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
thunder ^nn++++=thunder,
, ^zz++++=EXTRAWORD
rain ^nn++++=rain,
, ^zz++++=EXTRAWORD
a ^at++++=a
railway ^nn++++=railway
carriage ^nn+nom+++=carriage
" ^zz++++="
" ^zz++++="Her
her ^pp$+pp3+++=EXTRAWORD
husband ^nn++++=husband
manufactured ^vbd+++xvbn+=manufactured
surgical ^jj+atrb+++=surgical
fittings ^nns++++=fittings,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Appleplex ^np+++??+=Appleplex,
, ^zz++++=EXTRAWORD
" ^zz++++="but
but ^cc++++=EXTRAWORD
collected ^vbd+++xvbn+=collected
Japanese ^jj+atrb+++=Japanese
prints ^nns++++=prints
and ^cc++++=and
read ^vb+vprv++xvbn+=read
Verlaine ^np+++??+=Verlaine.
. ^zz++++=EXTRAWORD
Restharrow ^np+++??+=Restharrow
belonged ^vbd+++xvbn+=belonged
to ^in++++=to
his ^pp$+pp3+++=his
mother ^nn++++=mother."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+aux++=have
poisoned ^vprf+++xvbn+=poisoned
the ^ati++++=the
image ^nn++++=image
with ^in++++=with
information ^nn+nom+++=information."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
saved ^vprf+++xvbnx+=saved
the ^ati++++=the
man ^nn++++=man
from ^in++++=from
symbolism ^nn+nom+++=symbolism."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
This ^dt+dem+++=This
rebuke ^nn++++=rebuke
introduced ^vwbn+++xvbn+=introduced
a ^at++++=a
silence ^nn+nom+++=silence
more ^rbr++++=more
serious ^jj++++=serious
than ^in++++=than
the ^ati++++=the
previous ^jj+atrb+++=previous
ones ^pn++++=ones.
. ^zz++++=EXTRAWORD
Eeldrop ^np+++??+=Eeldrop
looked ^vbd+++xvbn+=looked
again ^rb+tm+++=again
at ^in++++=at
the ^ati++++=the
photograph ^nn++++=photograph.
. ^zz++++=EXTRAWORD
The ^ati++++=The
face ^nn++++=face
in ^in++++=in
profile ^nn++++=profile
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
arranged ^vpsv++agls+xvbnx+=arranged
to ^to+vcmp+++=to
exclude ^vbi++++=exclude
appeal ^vb++++=appeal.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
beauty ^nn++++=beauty,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
beauty ^nn++++=beauty
it ^pp3+it+++=it
possessed ^vbd+++xvbn+=possessed,
, ^zz++++=EXTRAWORD
seemed ^vb+++xvbn+=seemed
to ^to+vcmp+++=to
demand ^vbi++++=demand
that ^tht+vcmp+++=that
the ^ati++++=the
observer ^nn+nom+++=observer
congratulate ^nn+nom+++=congratulate
himself ^ppl+pp3+++=himself
upon ^in++++=upon
perceiving ^nn++++=perceiving
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
wronged ^vprf+++xvbnx+=wronged
the ^ati++++=the
manufacturer ^nn+nom+++=manufacturer,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
admitted ^vbd+vpub++xvbnx+=admitted.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
perhaps ^rb++++=perhaps
Edith ^np++++=Edith.
. ^zz++++=EXTRAWORD
For ^in++++=For
to ^to++++=to
accuse ^vbi++++=accuse
her ^pp$+pp3+++=her
of ^in++++=of
lacking ^xvbg+++xvbg+=lacking
mystery ^nn+nom+++=mystery
is ^vbz+bez+vrb++=is
another ^dt++++=another
way ^nn++++=way
of ^in++++=of
demanding ^nn+vsua++xvbg+=demanding
that ^tht+ncmp+++=that
she ^pp3a+pp3+++=she
entertain ^vb++++=entertain
us ^pp1o+pp1+++=us."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yet
yet ^rb++++=EXTRAWORD
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
something ^pn++++=something
absent ^jj++++=absent."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Catastrophe."
catastrophe ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
was ^vbd+bedz+aux++=was
divorced ^vpsv++agls+xvbnx+=divorced."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
legal ^jj+atrb+++=legal
event ^nn++++=event."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
has ^vbz+hvz+aux++=has
suffered ^vprf+++xvbnx+=suffered."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Everyone
everyone ^pn++++=EXTRAWORD
has ^vbz+hvz+aux++=has
suffered ^vprf+++xvbnx+=suffered.
. ^zz++++=EXTRAWORD
The ^ati++++=The
question ^nn+nom+++=question
is ^vbz+bez+vrb++=is
whether ^cs+who+++=whether
suffering ^xvbg+++xvbg+=suffering
surprised ^vbd+++xvbn+=surprised
her ^pp$+pp3+++=her."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Eeldrop ^np+++??+=Eeldrop
waited ^vbd+++xvbn+=waited.
. ^zz++++=EXTRAWORD
Appleplex ^np+++??+=Appleplex
gathered ^vbd+++xvbn+=gathered
the ^ati++++=the
theatre ^nn++++=theatre
programmes ^nns++++=programmes
into ^in++++=into
a ^at++++=a
square ^jj+atrb+++=square
pile ^nn++++=pile.
. ^zz++++=EXTRAWORD
" ^zz++++="Edith
edith ^np++++=EXTRAWORD
permits ^nn++++=permits
nothing ^pn++++=nothing
unforeseen ^jj++++=unforeseen,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
because ^cs+cos+++=because
she ^pp3a+pp3+++=she
controls ^vbz++++=controls
circumstances ^nns+nom+++=circumstances
no ^at++++=no
one ^cd1++++=one
does ^vbz+doz+vrb++=does
but ^cc+cls+++=but
because ^cs+cos+++=because
she ^pp3a+pp3+++=she
annexes ^nns+++??+=annexes
each ^dt++++=each
circumstance ^nn+nom+++=circumstance
at ^rb++++=at
once ^rb"+tm+++=once.
. ^zz++++=EXTRAWORD
Betrayal ^nn+nom+++=Betrayal
becomes ^vbz++++=becomes
development ^nn+nom+++=development;
; ^zz++++=EXTRAWORD
poverty ^nn++++=poverty
becomes ^vbz++++=becomes
freedom ^nn+nom+++=freedom;
; ^zz++++=EXTRAWORD
rejection ^nn+nom+++=rejection
becomes ^vbz++++=becomes
solitude ^nn++++=solitude;
; ^zz++++=EXTRAWORD
illness ^nns+nom+++=illness
becomes ^vbz++++=becomes
purification ^nn+nom+++=purification.
. ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
an ^at++++=an
event ^nn++++=event
can ^md+pos+++=can
wound ^vb+++xvbn+=wound
her ^pp$+pp3+++=her
without ^in++++=without
meaning ^xvbg+++xvbg+=meaning,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
has ^vbz+hvz+aux++=has
named ^vprf+++xvbnx+=named
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
dressed ^j+++xvbn+=dressed
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
invited ^vbd+++xvbn+=invited
witnesses ^nns+nom+++=witnesses.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
is ^vbz+bez+vrb++=is
always ^rb++++=always
one ^cd1++++=one
interpretation ^nn+nom+++=interpretation
ahead ^rb+pl+++=ahead
of ^in++++=of
disaster ^nn+nom+++=disaster."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
she ^pp3a+pp3+++=she
is ^vbz+bez+vrb++=is
invulnerable ^jj+pred+++=invulnerable."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No.
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
is ^vbz+bez+aux++=is
merely ^rb+down+splt++=merely
never ^rb++++=never
present ^vb++++=present
at ^rb++++=at
the ^ati++++=the
point ^nn++++=point
of ^in++++=of
impact ^nn++++=impact."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Outside ^jjb++++=Outside,
, ^zz++++=EXTRAWORD
two ^cd++++=two
constables ^nns++++=constables
brought ^vbd+++xvbn+=brought
in ^rb+phrv+++=in
a ^at++++=a
woman ^nn++++=woman
without ^in++++=without
a ^at++++=a
hat ^nn++++=hat.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
large ^jj+pred+++=large,
, ^zz++++=EXTRAWORD
grey ^jj++++=grey-faced,
- ^zz++++=EXTRAWORD
faced ^vbd+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
quiet ^jj++++=quiet.
. ^zz++++=EXTRAWORD
No ^at++++=No
crowd ^nn++++=crowd
formed ^vbd+++xvbn+=formed.
. ^zz++++=EXTRAWORD
One ^pn++++=One
of ^in++++=of
her ^pp$+pp3+++=her
shoes ^nns++++=shoes
was ^vbd+bedz+aux++=was
tied ^vpsv++agls+xvbnx+=tied
with ^in++++=with
string ^nn++++=string.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
station ^nn+nom+++=station
door ^nn++++=door
she ^pp3a+pp3+++=she
bent ^vbd+++xvbnx+=bent
suddenly ^rb+cnj+++=suddenly,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
in ^in++++=in
resistance ^nn+nom+++=resistance
but ^cc++++=but
to ^to++++=to
pick ^vbi++++=pick
up ^rp++++=up
a ^at++++=a
small ^jj+atrb+++=small
white ^jj+atrb+++=white
button ^nn++++=button
from ^in++++=from
the ^ati++++=the
pavement ^nn+nom+++=pavement.
. ^zz++++=EXTRAWORD
The ^ati++++=The
constable ^npt++++=constable
waited ^vbd+++xvbn+=waited.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
placed ^vbd+++xvbnx+=placed
the ^ati++++=the
button ^nn++++=button
in ^in++++=in
her ^pp$+pp3+++=her
pocket ^nn++++=pocket
and ^cc++++=and
went ^vbd+++xvbn+=went
inside ^jjb++++=inside.
. ^zz++++=EXTRAWORD
Neither ^dt++neg++=Neither
man ^nn++++=man
spoke ^vbd+++xvbn+=spoke
until ^cs+sub+++=until
the ^ati++++=the
door ^nn++++=door
had ^vbd+hvd+aux++=had
closed ^vprf+++xvbnx+=closed.
. ^zz++++=EXTRAWORD
" ^zz++++="There,"
there ^rn+pl+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Eeldrop ^np+++??+=Eeldrop,
, ^zz++++=EXTRAWORD
" ^zz++++="we
we ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+tht0++=know
nothing ^pn++++=nothing."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+++=know
the ^ati++++=the
shoe ^nn++++=shoe,
, ^zz++++=EXTRAWORD
the ^ati++++=the
button ^nn++++=button,
, ^zz++++=EXTRAWORD
the ^ati++++=the
absence ^nn+nom+++=absence
of ^in++++=of
spectators ^nns++++=spectators."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc+cls+++=EXTRAWORD
if ^cs+cnd+++=if
we ^pp1a+pp1+++=we
learn ^vb+vprv+tht0++=learn
everything ^pn++++=everything?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
shall ^md+prd+++=shall
know ^vb+vprv+++=know
more ^rbr++++=more
and ^cc++++=and
understand ^vb+vprv+++=understand
differently ^rb++++=differently."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
more ^rbr++++=more
deeply ^rb++++=deeply?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
distrust ^nn++++=distrust
depth ^nn++++=depth.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
often ^rb++++=often
ignorance ^nn+nom+++=ignorance
with ^in++++=with
a ^at++++=a
vertical ^jj+atrb+++=vertical
arrangement ^nn+nom+++=arrangement."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Eeldrop ^np+++??+=Eeldrop
returned ^vbd+++xvbn+=returned
to ^in++++=to
Edith ^np++++=Edith's
's ^$++++=EXTRAWORD
photograph ^nn++++=photograph.
. ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
unhappy ^jj++++=unhappy,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
tragic ^jj++++=tragic."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
an ^at++++=an
artist ^nn++++=artist."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
severe ^jj+atrb+++=severe
sense ^nn++++=sense."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
yet ^rb++++=yet
she ^pp3a+pp3+++=she
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
commonplace ^jj++++=commonplace."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Commonplaceness
commonplaceness ^nns+nom+++=EXTRAWORD
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
the ^ati++++=the
alternative ^nn++++=alternative.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
is ^vbz+bez+vrb++=is
the ^ati++++=the
error ^nn++++=error
by ^in++++=by
which ^whp+rel+pied++=which
society ^nn++++=society
manufactures ^nns++++=manufactures
eccentrics ^nns++++=eccentrics.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
tells ^vbz++++=tells
a ^at++++=a
woman ^nn++++=woman
she ^pp3a+pp3+++=she
must ^md+nec+++=must
be ^vb+be+vrb++=be
ordinary ^jj+pred+++=ordinary
or ^cc+phrs+++=or
exceptional ^jj++++=exceptional,
, ^zz++++=EXTRAWORD
obedient ^jj++++=obedient
or ^cc+phrs+++=or
liberated ^jj+++xvbn+=liberated,
, ^zz++++=EXTRAWORD
wife ^nn++++=wife
or ^cc++++=or
enchantress ^nns+nom+++=enchantress.
. ^zz++++=EXTRAWORD
Edith ^np++++=Edith
has ^vbz+hvz+aux++=has
rejected ^vprf+++xvbnx+=rejected
the ^ati++++=the
first ^od++++=first
column ^nn++++=column
and ^cc++++=and
become ^vb++++=become
the ^ati++++=the
complete ^jj+atrb+++=complete
anthology ^nn++++=anthology
of ^in++++=of
the ^ati++++=the
second ^od++++=second."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
her ^pp$+pp3+++=her
freedom ^nn+nom+++=freedom
is ^vbz+bez+vrb++=is
another ^dt++++=another
classification ^nn+nom+++=classification."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="An
an ^at++++=EXTRAWORD
illustrated ^jj+atrb++xvbn+=illustrated
classification ^nn+nom+++=classification,
, ^zz++++=EXTRAWORD
revised ^j+++xvbn+=revised
annually ^rb++++=annually."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
gramophone ^nn++++=gramophone
across ^in+pl+++=across
the ^ati++++=the
street ^npl++++=street
stopped ^vbd+++xvbn+=stopped.
. ^zz++++=EXTRAWORD
Evening ^nn++++=Evening
settled ^vbd+++xvbn+=settled
over ^in++++=over
the ^ati++++=the
dusty ^jj+atrb+++=dusty
shrubs ^nns++++=shrubs,
, ^zz++++=EXTRAWORD
the ^ati++++=the
broken ^jj+atrb++xvbn+=broken
blinds ^nns++++=blinds,
, ^zz++++=EXTRAWORD
the ^ati++++=the
physician ^nn++++=physician's
's ^$++++=EXTRAWORD
plate ^nn++++=plate,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
station ^nn+nom+++=station
entrance ^nn+nom+++=entrance.
. ^zz++++=EXTRAWORD
For ^in++++=For
a ^at++++=a
moment ^nn++++=moment
the ^ati++++=the
neighborhood ^nn+nom+++=neighborhood
appeared ^vbd+seem++xvbn+=appeared
not ^xnot++not++=not
secretive ^jj++++=secretive
but ^cc+phrs+++=but
exhausted ^jj+++xvbn+=exhausted
by ^in++++=by
secrecy ^nn++++=secrecy.
. ^zz++++=EXTRAWORD
Eeldrop ^np+++??+=Eeldrop
put ^vbd+++xvbn+=put
the ^ati++++=the
photograph ^nn++++=photograph
back ^jjb++++=back
into ^in++++=into
the ^ati++++=the
packet ^nn++++=packet.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
should ^md+nec+++=should
examine ^vb++++=examine
circles ^nns++++=circles
next ^rb+cnj+++=next,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
individuals ^nns+nom+++=individuals
merely ^rb+cnj+++=merely,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
manner ^nn++++=manner
in ^in++++=in
which ^whp+rel+pied++=which
five ^cd++++=five
or ^cc++++=or
six ^cd++++=six
persons ^nns++++=persons
combine ^vb++++=combine
to ^to++++=to
create ^vbi++++=create
an ^at++++=an
atmosphere ^nn++++=atmosphere
none ^rb++++=none
could ^md+pos+++=could
sustain ^vb++++=sustain
alone ^jj++++=alone.
. ^zz++++=EXTRAWORD
The ^ati++++=The
