We ^pp1a+pp1+++=We
question ^nn+nom+++=question
is ^vbz+bez+aux++=is
asked ^vpsv++agls+xvbnx+=asked,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
will ^md+prd+++=will
be ^vb+be+aux++=be
found ^vpsv++agls+xvbnx+=found
obscuring ^vbg+++xvbg+=obscuring
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
wherever ^nn+nom+++=wherever
two ^cd++++=two
principles ^nns++++=principles
conflict ^nn++++=conflict,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
will ^md+prd+++=will
embrace ^vb++++=embrace
both ^abx++++=both
and ^cc++++=and
act ^nn++++=act
upon ^in++++=upon
neither ^dt++neg++=neither;
; ^zz++++=EXTRAWORD
wherever ^nn+nom+++=wherever
ignorance ^nn+nom+++=ignorance
sleeps ^vbz++++=sleeps,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
will ^md+prd+++=will
awaken ^vb++++=awaken
it ^pp3+it+++=it
with ^in++++=with
a ^at++++=a
slogan ^nn++++=slogan;
; ^zz++++=EXTRAWORD
wherever ^nn+nom+++=wherever
prejudice ^nn++++=prejudice
flickers ^nns+nom+++=flickers,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
will ^md+prd+++=will
pour ^&fw++++=pour
on ^in++++=on
patriotic ^jj+atrb+++=patriotic
oil ^nn++++=oil.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
when ^wrb+who+++=when,
, ^zz++++=EXTRAWORD
amid ^in++++=amid
the ^ati++++=the
solemn ^jj+atrb+++=solemn
councils ^nns++++=councils
of ^in++++=of
the ^ati++++=the
nation ^nn++++=nation,
, ^zz++++=EXTRAWORD
some ^dti++++=some
troublesome ^jj+atrb+++=troublesome
person ^nn++++=person
demands ^nns++++=demands
what ^wdt+who+++=what
all ^abn++++=all
this ^dt+dem+++=this
noise ^nn++++=noise,
, ^zz++++=EXTRAWORD
loyalty ^nn++++=loyalty,
, ^zz++++=EXTRAWORD
religion ^nn++++=religion,
, ^zz++++=EXTRAWORD
unanimity ^nn+nom+++=unanimity,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
magnificent ^jj+atrb+++=magnificent
language ^nn+nom+++=language
are ^vb+ber+aux++=are
driving ^vbg+++xvbgx+=driving
at ^rb+cnj+++=at,
, ^zz++++=EXTRAWORD
our ^pp$+pp1+++=our
honourable ^jj+atrb+++=honourable
friend ^nn++++=friend
will ^md+prd+++=will
rise ^vb++++=rise
honourable ^jj++++=honourable,
, ^zz++++=EXTRAWORD
noble ^jj++++=noble,
, ^zz++++=EXTRAWORD
free ^jj++++=free,
, ^zz++++=EXTRAWORD
independent ^jj++++=independent,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
gloriously ^rb++++=gloriously
incomprehensible ^jj++++=incomprehensible
and ^cc++++=and
point ^nn++++=point
once ^rb+tm+++=once
more ^rbr++++=more
toward ^in++++=toward
the ^ati++++=the
illimitable ^jj+atrb+++=illimitable
perspective ^nn++++=perspective.
. ^zz++++=EXTRAWORD
