This ^dt+pdem+++=This
does ^vbz+doz+vrb++=doesn't
n't ^xnot++not++0=EXTRAWORD
knock ^nn++++=knock
him ^pp3o+pp3+++=him
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
box ^nn++++=box
in ^in++++=in
the ^ati++++=the
second ^od++++=second
inning ^nvbg+++xvbg+=inning.
. ^zz++++=EXTRAWORD
Marriage ^nn+nom+++=Marriage
is ^vbz+bez+vrb++=is
a ^at++++=a
double ^jj++++=double-header
- ^zz++++=EXTRAWORD
header ^nn++++=EXTRAWORD
every ^at++++=every
day ^nn++++=day,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
any ^dti++++=any
rain ^nn++++=rain
checks ^nns++++=checks."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
understand ^vb+vprv+++=understand
him ^pp3o+pp3+++=him."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
understand ^vb+vprv+++=understand
installment ^nn+nom+++=installment
payments ^nns+nom+++=payments."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
judge ^npt++++=judge
everything ^pn++++=everything
by ^in++++=by
money ^nn++++=money."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
everything ^pn++++=everything.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
judge ^nn++++=judge
ball ^nn++++=ball
players ^nns+nom+++=players
partly ^rb+down+++=partly
by ^in++++=by
earned ^vprf+++xvbn+=earned-run
- ^zz++++=EXTRAWORD
run ^vb+++xvbn+=EXTRAWORD
average ^jj++++=average."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ivy ^nn++++=Ivy
swept ^vwbn+++xvbn+=swept
from ^in++++=from
the ^ati++++=the
room ^nn++++=room.
. ^zz++++=EXTRAWORD
The ^ati++++=The
following ^jj+atrb++xvbg+=following
week ^nn++++=week
Rudie ^np+++??+=Rudie
proposed ^vbd+++xvbn+=proposed.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
did ^vbd+dod+vrb++=did
it ^pp3+it+++=it
by ^in++++=by
the ^ati++++=the
river ^nn++++=river,
, ^zz++++=EXTRAWORD
beneath ^in+pl+++=beneath
a ^at++++=a
willow ^nn++++=willow
tree ^nn++++=tree,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
freight ^nn++++=freight
train ^nn++++=train
switching ^vwbg+++xvbg+=switching
behind ^in+pl+++=behind
the ^ati++++=the
flour ^nn++++=flour
mill ^nn++++=mill.
. ^zz++++=EXTRAWORD
The ^ati++++=The
surroundings ^nns++++=surroundings
were ^vbd+bed+vrb++=were
not ^xnot++not++=not
Italian ^jj++++=Italian,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Rudie ^np+++??+=Rudie
supplied ^vbd+++xvbn+=supplied
emotion ^nn+nom+++=emotion
enough ^dt++++=enough
for ^in++++=for
Lake ^nn++++=Lake
Como ^np+++??+=Como.
. ^zz++++=EXTRAWORD
" ^zz++++="Ivy,"
ivy ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="you're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
the ^ati++++=the
only ^ap+down+++=only
girl ^nn++++=girl
I ^pp1a+pp1+++=I
ever ^rb++++=ever
seen ^vprf++tht0+xvbn+=seen
that ^tht+vcmp+++=that
was ^vbd+bedz+vrb++=was
different ^jj+pred+++=different."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
was ^vbd+bedz+vrb++=was
inaccurate ^jj+pred+++=inaccurate,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
sincere ^jj++++=sincere.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
wearing ^vbg+++xvbgx+=wearing
his ^pp$+pp3+++=his
road ^npl++++=road
uniform ^nn++++=uniform
because ^cs+cos+++=because
the ^ati++++=the
club ^nn++++=club
train ^vb++++=train
left ^vbd+++xvbn+=left
in ^in++++=in
an ^at++++=an
hour ^nn++++=hour.
. ^zz++++=EXTRAWORD
The ^ati++++=The
gray ^np++++=gray
cloth ^nn++++=cloth
fitted ^vwbn+++xvbn+=fitted
his ^pp$+pp3+++=his
shoulders ^nns+nom+++=shoulders;
; ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
cap ^nn++++=cap
was ^vbd+bedz+aux++=was
tucked ^vpsv++agls+xvbnx+=tucked
into ^in++++=into
his ^pp$+pp3+++=his
pocket ^nn++++=pocket;
; ^zz++++=EXTRAWORD
the ^ati++++=the
clean ^jj+atrb+++=clean
afternoon ^nn++++=afternoon
light ^jj++++=light
touched ^jj+++xvbn+=touched
his ^pp$+pp3+++=his
hair ^nn++++=hair.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
like ^in++++=like
Romance ^nn+nom+++=Romance
pitching ^vwbg+++xvbg+=pitching
the ^ati++++=the
deciding ^jj+atrb++xvbg+=deciding
game ^nn++++=game
of ^in++++=of
the ^ati++++=the
World ^np++++=World's
's ^$++++=EXTRAWORD
Series ^nn++++=Series.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes,"
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ivy ^nn++++=Ivy
whispered ^vbd+vpub++xvbn+=whispered.
. ^zz++++=EXTRAWORD
" ^zz++++="Will
will ^md+prd+++=EXTRAWORD
you ^pp2+pp2+++=you
marry ^vb++++=marry
me ^pp1o+pp1+++=me?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="When?"
when ^wrb+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Whenever
whenever ^nn+nom+++=EXTRAWORD
you ^pp2+pp2+++=you
say ^vb+vpub+++=say."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Rudie ^np+++??+=Rudie
kissed ^vbd+++xvbn+=kissed
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
freight ^nn++++=freight
engine ^nn++++=engine
contributed ^vbd+++xvbn+=contributed
a ^at++++=a
long ^jj+atrb+++=long,
, ^zz++++=EXTRAWORD
scandalized ^jj+atrb+++=scandalized
whistle ^nn++++=whistle.
. ^zz++++=EXTRAWORD
Henry ^np++++=Henry's
's ^$++++=EXTRAWORD
response ^nn++++=response,
, ^zz++++=EXTRAWORD
upon ^in++++=upon
receiving ^xvbg+++xvbg+=receiving
the ^ati++++=the
news ^nn++++=news,
, ^zz++++=EXTRAWORD
lacked ^jj+atrb++xvbn+=lacked
poetry ^nn++++=poetry.
. ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
you ^pp2+pp2+++=you
refuse ^vb++++=refuse,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ivy ^nn++++=Ivy
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
shall ^md+prd+++=shall
leave ^vb++++=leave
home ^nr++++=home."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Keller ^np++++=Keller
became ^vbd+++xvbn+=became
Little ^jj+atrb+++=Little
Eva ^np+++??+=Eva
without ^in++++=without
the ^ati++++=the
cough ^nn++++=cough.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
lay ^vbd+++xvbnx+=lay
on ^rb+phrv+++=on
a ^at++++=a
sofa ^nn++++=sofa
and ^cc++++=and
spoke ^vpsv++agls+xvbn+=spoke
of ^in++++=of
mothers ^nns+nom+++=mothers'
' ^zz++++=EXTRAWORD
graves ^np++++=graves,
, ^zz++++=EXTRAWORD
broken ^jj+atrb++xvbn+=broken
hearts ^nns++++=hearts,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
dangers ^nns+nom+++=dangers
of ^in++++=of
night ^nn++++=night
trains ^nns++++=trains.
. ^zz++++=EXTRAWORD
Henry ^np++++=Henry
said ^vbd+vpub+tht0+xvbn+=said
nothing ^pn++++=nothing
for ^in++++=for
several ^ap++++=several
minutes ^nns++++=minutes.
. ^zz++++=EXTRAWORD
That ^cs+sub+++=That
worried ^vprf+++xvbn+=worried
Ivy ^nn++++=Ivy.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+aux++=was
accustomed ^vpsv++agls+xvbnx+=accustomed
to ^in++++=to
his ^pp$+pp3+++=his
words ^nns++++=words
and ^cc++++=and
knew ^vbd+vprv++xvbn+=knew
how ^wrb+who+whcl++=how
to ^in++++=to
dodge ^nn++++=dodge
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Silence ^nn+nom+++=Silence
indicated ^vbd+vprv++xvbn+=indicated
machinery ^nn+nom+++=machinery
at ^rb++++=at
work ^nn++++=work.
. ^zz++++=EXTRAWORD
Finally ^rb++++=Finally
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="You're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+aux++0=EXTRAWORD
determined ^vpsv++agls+xvbnx+=determined?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
believe ^vb+vprv+tht0++=believe
you ^pp2+pp2+++=you'll
'll ^md+prd+++0=EXTRAWORD
feel ^vb+vprv+++=feel
the ^ati++++=the
same ^ap++++=same
in ^in++++=in
six ^cd++++=six
months ^nns++++=months?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Always."
always ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
this ^dt+pdem+++=this
has ^vbz+hvz+vrb++=has
nothing ^pn++++=nothing
to ^to++++=to
do ^vbi++++=do
with ^in++++=with
his ^pp$+pp3+++=his
uniform ^nn++++=uniform
and ^cc++++=and
the ^ati++++=the
cheering ^jj++++=cheering
and ^cc++++=and
his ^pp$+pp3+++=his
picture ^nn++++=picture
in ^in++++=in
the ^ati++++=the
paper ^nn++++=paper?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ivy ^nn++++=Ivy
froze ^vbd+++xvbn+=froze
him ^pp3o+pp3+++=him
with ^in++++=with
a ^at++++=a
Dorrington ^np+++??+=Dorrington
look ^nn++++=look.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+whq++=EXTRAWORD
can ^md+pos+++=can
you ^pp2+pp2+++=you
be ^vb+be+vrb++=be
so ^ql+emph+++=so
vulgar ^jj++++=vulgar?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Practice,"
practice ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Henry ^np++++=Henry.
. ^zz++++=EXTRAWORD
" ^zz++++="Now
now ^rn+tm+++=EXTRAWORD
listen ^vb++++=listen.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
lock ^nn++++=lock
you ^pp2+pp2+++=you
up ^rp++++=up,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
have ^vb+hv+vrb++=have
your ^pp$+pp2+++=your
mother ^nn++++=mother
dying ^vwbg+++xvbg+=dying
all ^abn++++=all
over ^in++++=over
the ^ati++++=the
furniture ^nn++++=furniture.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
propose ^vb++++=propose
an ^at++++=an
agreement ^nn+nom+++=agreement."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
a ^at++++=a
business ^nns+nom+++=business
matter ^nn++++=matter."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Everything's
everything ^pn++++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
business ^nns+nom+++=business
matter ^nn++++=matter
if ^cs+cnd+++=if
it ^pp3+it+++=it
keeps ^vbz++++=keeps
people ^nns++++=people
from ^in++++=from
acting ^nn++++=acting
like ^in++++=like
lunatics ^nns++++=lunatics.
. ^zz++++=EXTRAWORD
The ^ati++++=The
season ^nn++++=season
ends ^nns++++=ends
October ^nr++++=October
first ^rb++++=first.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
wait ^vb++++=wait
until ^in++++=until
then ^rn+tm+++=then.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
the ^ati++++=the
season ^nn++++=season
you ^pp2+pp2+++=you
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
see ^vb+vprv+++=see
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
write ^vb++++=write
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
telephone ^nn++++=telephone
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
send ^vb++++=send
him ^pp3o+pp3+++=him
picture ^nn++++=picture
postal ^jj+atrb+++=postal
cards ^nns++++=cards,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
get ^vb++++=get
messages ^nns+nom+++=messages
through ^in++++=through
Undine ^np+++??+=Undine
for ^in++++=for
one ^cd1++++=one
full ^jj+atrb+++=full
month ^nn++++=month."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ivy ^nn++++=Ivy
started ^vbd+++xvbn+=started
to ^in++++=to
protest ^nn++++=protest.
. ^zz++++=EXTRAWORD
Henry ^np++++=Henry
raised ^vbd+++xvbn+=raised
one ^cd1++++=one
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
the ^ati++++=the
hand ^nn++++=hand
with ^in++++=with
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
silenced ^vprf+++xvbnx+=silenced
the ^ati++++=the
Street ^npl++++=Street-Oiling
- ^zz++++=EXTRAWORD
oiling ^nn++++=EXTRAWORD
Committee ^nn+nom+++=Committee.
. ^zz++++=EXTRAWORD
" ^zz++++="On
on ^in++++=EXTRAWORD
November ^nr+nom+++=November
first ^rb++++=first
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
take ^vb++++=take
you ^pp2+pp2+++=you
to ^to++++=to
see ^vbi+vprv+++=see
him ^pp3o+pp3+++=him
wherever ^nn+nom+++=wherever
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
you ^pp2+pp2+++=you
still ^rb+atrb+++=still
want ^nn++++=want
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
still ^rb++++=still
wants ^vbz++++=wants
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
withdraw ^vb++++=withdraw
my ^pp$+pp1+++=my
objections ^nns+nom+++=objections.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
give ^vb++++=give
you ^pp2+pp2+++=you
a ^at++++=a
wedding ^nn++++=wedding,
, ^zz++++=EXTRAWORD
furniture ^nn++++=furniture,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
enough ^dt++++=enough
money ^nn++++=money
to ^to++++=to
start ^vbi++++=start.
. ^zz++++=EXTRAWORD
Is ^vbz+bez+vrb++=Is
that ^dt+dem+++=that
fair ^jj++++=fair?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ivy ^nn++++=Ivy
considered ^vwbn+vprv++xvbn+=considered.
. ^zz++++=EXTRAWORD
A ^at++++=A
month ^nn++++=month
was ^vbd+bedz+vrb++=was
eternity ^nn+nom+++=eternity,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
victory ^nn++++=victory
stood ^vbd+++xvbn+=stood
beyond ^in++++=beyond
it ^pp3+it+++=it
in ^in++++=in
orange ^np++++=orange
blossoms ^nns+++??+=blossoms.
. ^zz++++=EXTRAWORD
" ^zz++++="Will
will ^md+prd+++=EXTRAWORD
you ^pp2+pp2+++=you
give ^vb++++=give
your ^pp$+pp2+++=your
word ^nn++++=word?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
put ^vb+++xvbn+=put
it ^pp3+it+++=it
in ^in++++=in
writing ^xvbg+++xvbg+=writing."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
I ^pp1a+pp1+++=I
agree ^vb+vpub+++=agree."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Rudie ^np+++??+=Rudie
disliked ^vbd+++xvbn+=disliked
the ^ati++++=the
arrangement ^nn+nom+++=arrangement,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
accepted ^vbd+vprv+tht0+xvbn+=accepted
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
club ^nn++++=club
was ^vbd+bedz+vrb++=was
in ^in++++=in
fourth ^od++++=fourth
place ^nn++++=place,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
lost ^vprf+++xvbnx+=lost
three ^cd++++=three
games ^nns++++=games
in ^in++++=in
succession ^nn++++=succession,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Henry ^np++++=Henry's
's ^$++++=EXTRAWORD
promise ^nn++++=promise
of ^in++++=of
furniture ^nn++++=furniture
possessed ^vbd+++xvbn+=possessed
a ^at++++=a
solid ^jj++++=solid
sound ^jj++++=sound.
. ^zz++++=EXTRAWORD
The ^ati++++=The
remainder ^nn+nom+++=remainder
of ^in++++=of
the ^ati++++=the
season ^nn++++=season
was ^vbd+bedz+vrb++=was
an ^at++++=an
opera ^nn++++=opera
in ^in++++=in
nine ^cd++++=nine
innings ^nns++++=innings.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
Rudie ^np+++??+=Rudie
won ^vbd+++xvbn+=won,
, ^zz++++=EXTRAWORD
Ivy ^nn++++=Ivy
saw ^vbd+vprv++xvbn+=saw
destiny ^nn++++=destiny
unfolding ^vwbg+++xvbg+=unfolding.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
lost ^vbd+++xvbnx+=lost,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
blamed ^vbd+++xvbnx+=blamed
the ^ati++++=the
catcher ^jjr++++=catcher,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sun ^nn++++=sun,
, ^zz++++=EXTRAWORD
the ^ati++++=the
wind ^nn++++=wind,
, ^zz++++=EXTRAWORD
the ^ati++++=the
umpire ^nn++++=umpire,
, ^zz++++=EXTRAWORD
the ^ati++++=the
infield ^nn+++??+=infield,
, ^zz++++=EXTRAWORD
the ^ati++++=the
manager ^nn++++=manager,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
once ^rb+tm+++=once
the ^ati++++=the
shape ^nn++++=shape
of ^in++++=of
the ^ati++++=the
pitcher ^nn++++=pitcher's
's ^$++++=EXTRAWORD
box ^nn++++=box.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
kept ^vbd+++xvbnx+=kept
his ^pp$+pp3+++=his
clippings ^nns+++??+=clippings
in ^in++++=in
a ^at++++=a
blue ^jj+atrb+++=blue
album ^nn++++=album.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
learned ^vbd+vprv+tht0+xvbnx+=learned
his ^pp$+pp3+++=his
record ^nn++++=record,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
strikeouts ^nns+++??+=strikeouts,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
walks ^nns++++=walks,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
batting ^nn++++=batting
average ^nn+nom+++=average,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
last ^jj+atrb+++=last
item ^nn++++=item
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
worth ^in++++=worth
learning ^nn++++=learning.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
final ^jj+atrb+++=final
day ^nn++++=day
Rudie ^np+++??+=Rudie
pitched ^vbd+++xvbn+=pitched
a ^at++++=a
shutout ^nn+++??+=shutout.
. ^zz++++=EXTRAWORD
The ^ati++++=The
crowd ^nn++++=crowd
poured ^vbd+++xvbn+=poured
onto ^in++++=onto
the ^ati++++=the
field ^nn++++=field.
. ^zz++++=EXTRAWORD
Boys ^nns++++=Boys
followed ^vbd+vprv++xvbn+=followed
him ^pp3o+pp3+++=him
toward ^in++++=toward
the ^ati++++=the
clubhouse ^nn+++??+=clubhouse.
. ^zz++++=EXTRAWORD
Men ^nns++++=Men
pounded ^vbd+++xvbn+=pounded
his ^pp$+pp3+++=his
back ^nn++++=back.
. ^zz++++=EXTRAWORD
Ivy ^nn++++=Ivy,
, ^zz++++=EXTRAWORD
watching ^vbg+++xvbg+=watching
from ^in++++=from
the ^ati++++=the
stand ^nn++++=stand,
, ^zz++++=EXTRAWORD
saw ^j+++xvbn+=saw
him ^pp3o+pp3+++=him
carried ^vbd+++xvbn+=carried
through ^in++++=through
a ^at++++=a
golden ^jj+atrb+++=golden
haze ^nn++++=haze
of ^in++++=of
dust ^nn++++=dust
and ^cc++++=and
applause ^nn++++=applause
like ^in++++=like
a ^at++++=a
conquering ^jj+atrb++xvbg+=conquering
knight ^nn++++=knight,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
a ^at++++=a
conquering ^jj+atrb++xvbg+=conquering
knight ^nn++++=knight
may ^md+pos+++=may
be ^vb+be+aux++=be
imagined ^vpsv++agls+xvbnx+=imagined
in ^in++++=in
striped ^jj+atrb+++=striped
stockings ^nns++++=stockings
with ^in++++=with
a ^at++++=a
rip ^nn++++=rip
at ^in++++=at
one ^cd1++++=one
knee ^nn++++=knee.
. ^zz++++=EXTRAWORD
That ^dt+dem+++=That
picture ^nn++++=picture
remained ^vbd+++xvbn+=remained
with ^in++++=with
her ^pp$+pp3+++=her
through ^in++++=through
October ^nr++++=October.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
did ^vbd+dod+aux++=did
not ^xnot++not++=not
see ^vb+vprv+++=see
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
To ^in++++=To
her ^pp$+pp3+++=her
credit ^nn++++=credit,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
obeyed ^vbd+++xvbnx+=obeyed
the ^ati++++=the
agreement ^nn+nom+++=agreement.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
wrote ^vbd+vprv++xvbnx+=wrote
no ^at++++=no
letters ^nns+nom+++=letters.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
Undine ^np+++??+=Undine
attempted ^vbd+++xvbn+=attempted
to ^to+vcmp+++=to
mention ^nn+nom+++=mention
that ^tht+vcmp+++=that
Rudie ^np+++??+=Rudie
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
winter ^nn++++=winter
work ^nn++++=work
in ^in++++=in
another ^dt++++=another
town ^nn++++=town,
, ^zz++++=EXTRAWORD
Ivy ^nn++++=Ivy
stopped ^vbd+++xvbn+=stopped
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=do
not ^xnot++not++=not
want ^vb++++=want
to ^to+vcmp+++=to
know ^vbi+vprv+++=know.
. ^zz++++=EXTRAWORD
Papa ^np++++=Papa's
's ^$++++=EXTRAWORD
test ^nn++++=test
is ^vbz+bez+vrb++=is
absurd ^jj+pred+++=absurd,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
meet ^vb++++=meet
it ^pp3+it+++=it
honorably ^rb++++=honorably."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
spent ^vbd+++xvbnx+=spent
the ^ati++++=the
month ^nn++++=month
choosing ^vwbg+++xvbg+=choosing,
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
detached ^jj+atrb++xvbn+=detached
and ^cc+phrs+++=and
maidenly ^jj+atrb+++=maidenly
way ^nn++++=way,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sort ^nn++++=sort
of ^in++++=of
apartment ^nn+nom+++=apartment
she ^pp3a+pp3+++=she
and ^cc++++=and
Rudie ^np+++??+=Rudie
might ^md+pos+++=might
occupy ^vb++++=occupy.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
would ^md+prd+++=would
be ^vb+be+vrb++=be
pennants ^nns+nom+++=pennants
in ^in++++=in
his ^pp$+pp3+++=his
study ^nn++++=study,
, ^zz++++=EXTRAWORD
photographs ^nns++++=photographs
of ^in++++=of
great ^jj+atrb+++=great
players ^nns+nom+++=players,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
perhaps ^rb++++=perhaps
a ^at++++=a
baby ^nn++++=baby
named ^vbd+++xvbn+=named
Matthewson ^np+++??+=Matthewson
if ^cs+cnd+++=if
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^at++++=a
boy ^nn++++=boy.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
pictured ^vbd+++xvbnx+=pictured
herself ^ppl+pp3+++=herself
traveling ^nn+nom+++=traveling
with ^in++++=with
him ^pp3o+pp3+++=him
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
entered ^vbd+++xvbnx+=entered
the ^ati++++=the
major ^jj+atrb+++=major
leagues ^nns++++=leagues,
, ^zz++++=EXTRAWORD
