From ^in++++=From
. ^zz++++=EXTRAWORD
Underground ^jjb++++=Underground,
, ^zz++++=EXTRAWORD
tragedy ^nn++++=tragedy
had ^vb+hv+vrb++=had
no ^at++++=no
room ^nn++++=room
for ^in++++=for
monuments ^nns+nom+++=monuments.
. ^zz++++=EXTRAWORD
The ^ati++++=The
rails ^nns++++=rails
were ^vbd+bed+aux++=were
diverted ^vpsv++agls+xvbnx+=diverted,
, ^zz++++=EXTRAWORD
the ^ati++++=the
loose ^jj+atrb+++=loose
roof ^nn++++=roof
fenced ^vwbn+++xvbn+=fenced,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
work ^vb++++=work
continued ^vbd+++xvbn+=continued
around ^rp++++=around
the ^ati++++=the
grave ^nn++++=grave.
. ^zz++++=EXTRAWORD
The ^ati++++=The
dangers ^nns+nom+++=dangers
multiplied ^vwbn+++xvbn+=multiplied
as ^ql++++=as
Harlan ^np+++??+=Harlan
named ^vbd+++xvbn+=named
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Gas ^nn++++=Gas
might ^md+pos+++=might
gather ^vb+vprv+++=gather
in ^in++++=in
a ^at++++=a
high ^jj+atrb+++=high
pocket ^nn++++=pocket
and ^cc++++=and
ignite ^nn++++=ignite
at ^in++++=at
a ^at++++=a
naked ^jj+atrb+++=naked
flame ^nn++++=flame.
. ^zz++++=EXTRAWORD
A ^at++++=A
premature ^jj+atrb+++=premature
blast ^nn++++=blast
might ^md+pos+++=might
fill ^vb++++=fill
a ^at++++=a
man ^nn++++=man
with ^in++++=with
slate ^nn++++=slate.
. ^zz++++=EXTRAWORD
A ^at++++=A
runaway ^jjb+atrb+++=runaway
car ^nn++++=car
could ^md+pos+++=could
overtake ^vb++++=overtake
a ^at++++=a
driver ^nn++++=driver
in ^in++++=in
the ^ati++++=the
gangway ^nn++++=gangway.
. ^zz++++=EXTRAWORD
A ^at++++=A
cable ^nn++++=cable
could ^md+pos+++=could
break ^vb++++=break.
. ^zz++++=EXTRAWORD
A ^at++++=A
mule ^nn++++=mule
could ^md+pos+++=could
kick ^vb++++=kick.
. ^zz++++=EXTRAWORD
Water ^nn++++=Water
imprisoned ^vwbn+++xvbn+=imprisoned
in ^in++++=in
abandoned ^jj+atrb++xvbn+=abandoned
workings ^nns++++=workings
might ^md+pos+++=might
burst ^vbd+++xvbn+=burst
through ^in++++=through
a ^at++++=a
wall ^nn++++=wall
and ^cc++++=and
flood ^nn++++=flood
a ^at++++=a
level ^nn++++=level
before ^cs+sub+++=before
the ^ati++++=the
men ^nns++++=men
reached ^vbd+++xvbn+=reached
the ^ati++++=the
shaft ^nn++++=shaft.
. ^zz++++=EXTRAWORD
Fire ^nn++++=Fire
could ^md+pos+++=could
travel ^vb++++=travel
through ^in++++=through
timber ^nn++++=timber
and ^cc++++=and
coal ^nn++++=coal,
, ^zz++++=EXTRAWORD
feeding ^vbg+++xvbg+=feeding
upon ^in++++=upon
the ^ati++++=the
mine ^pp$$++++=mine
itself ^ppl++++=itself.
. ^zz++++=EXTRAWORD
Sometimes ^rb++++=Sometimes
the ^ati++++=the
roof ^nn++++=roof
fell ^vbd+++xvbn+=fell
with ^in++++=with
warning ^nn++++=warning
ticks ^nns+++??+=ticks,
, ^zz++++=EXTRAWORD
whispers ^nns+nom+++=whispers,
, ^zz++++=EXTRAWORD
little ^ap++++=little
showers ^nns+nom+++=showers
of ^in++++=of
dust ^nn++++=dust.
. ^zz++++=EXTRAWORD
Sometimes ^rb++++=Sometimes
it ^pp3+it+++=it
fell ^vbd+++xvbn+=fell
in ^in++++=in
one ^cd1++++=one
instant ^nn+nom+++=instant
of ^in++++=of
ponderous ^jj+atrb+++=ponderous
precision ^nn++++=precision.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
always ^rb++++=always
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
the ^ati++++=the
dust ^nn++++=dust.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
floated ^vbd+++xvbn+=floated
invisibly ^jj++++=invisibly
after ^cs+sub+++=after
the ^ati++++=the
heavier ^jjr+atrb+++=heavier
clouds ^nns++++=clouds
settled ^vbd+++xvbn+=settled.
. ^zz++++=EXTRAWORD
Men ^nns++++=Men
drew ^vbd+++xvbn+=drew
it ^pp3+it+++=it
into ^in++++=into
their ^pp$+pp3+++=their
lungs ^nns++++=lungs
day ^nn++++=day
after ^in++++=after
day ^nn++++=day,
, ^zz++++=EXTRAWORD
year ^nn++++=year
after ^in++++=after
year ^nn++++=year,
, ^zz++++=EXTRAWORD
until ^cs+sub+++=until
breath ^nn++++=breath
became ^vbd+++xvbn+=became
labor ^nn++++=labor.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
met ^vbd+++xvbn+=met
an ^at++++=an
old ^jj+atrb+++=old
miner ^nn++++=miner
beside ^in+pl+++=beside
a ^at++++=a
pump ^nn++++=pump
station ^nn+nom+++=station.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
said ^vbd+vpub+tht0+xvbnx+=said
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
fifty ^cd++++=fifty-one,
- ^zz++++=EXTRAWORD
one ^pn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
his ^pp$+pp3+++=his
bent ^xvbn+++xvbn+=bent
shoulders ^nns+nom+++=shoulders
and ^cc++++=and
gray ^np++++=gray,
, ^zz++++=EXTRAWORD
dust ^nn++++=dust-stiffened
- ^zz++++=EXTRAWORD
stiffened ^jj+atrb++xvbn+=EXTRAWORD
mustache ^nn+++??+=mustache
gave ^vbd+++xvbn+=gave
him ^pp3o+pp3+++=him
the ^ati++++=the
age ^nn++++=age
of ^in++++=of
seventy ^cd++++=seventy.
. ^zz++++=EXTRAWORD
After ^in++++=After
speaking ^xvbg+++xvbg+=speaking,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
paused ^vbd+++xvbnx+=paused
to ^to++++=to
breathe ^vbi++++=breathe.
. ^zz++++=EXTRAWORD
Each ^dt++++=Each
inhalation ^nn+nom+++=inhalation
was ^vbd+bedz+vrb++=was
a ^at++++=a
negotiation ^nn+nom+++=negotiation.
. ^zz++++=EXTRAWORD
" ^zz++++="Worked
worked ^vbd+++xvbn+=EXTRAWORD
below ^rb++++=below
since ^cs+sub+++=since
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
twelve ^cd++++=twelve,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
told ^vbd+vpub++xvbnx+=told
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
" ^zz++++="Breaker
breaker ^jjr++++=EXTRAWORD
first ^rb++++=first.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
doors ^nns++++=doors.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
drivin ^nn+++??+=drivin'.
'. ^nn+++??+=EXTRAWORD
Been ^vprf+ben+vrb+xvbn+=Been
cuttin ^nn+++??+=cuttin'
' ^zz++++=EXTRAWORD
coal ^nn++++=coal
thirty ^cd++++=thirty
year ^nn++++=year."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Will
will ^md+prd+++=EXTRAWORD
you ^pp2+pp2+++=you
retire ^vb++++=retire
soon ^rb+tm+++=soon?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
smiled ^vbd+++xvbnx+=smiled.
. ^zz++++=EXTRAWORD
" ^zz++++="Reckon
reckon ^vb+vprv+tht0++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
when ^wrb+who+++=when
the ^ati++++=the
mine ^pp$$++++=mine
retires ^vbz++++=retires
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
pump ^nn++++=pump
behind ^in+pl+++=behind
him ^pp3o+pp3+++=him
beat ^vbd+++xvbn+=beat
steadily ^rb+cnj+++=steadily,
, ^zz++++=EXTRAWORD
drawing ^nvbg+++xvbg+=drawing
black ^jj+atrb+++=black
water ^nn++++=water
from ^in++++=from
a ^at++++=a
sump ^nn++++=sump.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
rods ^nns++++=rods
rose ^vbd+++xvbn+=rose
and ^cc+phrs+++=and
fell ^vbd+++xvbn+=fell
like ^in++++=like
the ^ati++++=the
limbs ^nns++++=limbs
of ^in++++=of
an ^at++++=an
imprisoned ^jj+++xvbn+=imprisoned
giant ^jjb++++=giant.
. ^zz++++=EXTRAWORD
The ^ati++++=The
man ^nn++++=man
coughed ^vbd+++xvbn+=coughed,
, ^zz++++=EXTRAWORD
spat ^j+++xvbn+=spat
into ^in++++=into
the ^ati++++=the
ditch ^nn++++=ditch,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
returned ^vpsv++agls+xvbn+=returned
to ^in++++=to
his ^pp$+pp3+++=his
wrench ^nn++++=wrench.
. ^zz++++=EXTRAWORD
At ^in++++=At
our ^pp$+pp1+++=our
farthest ^jjt+atrb+++=farthest
point ^nn++++=point
we ^pp1a+pp1+++=we
extinguished ^vbd+++xvbn+=extinguished
our ^pp$+pp1+++=our
lamps ^nns++++=lamps.
. ^zz++++=EXTRAWORD
The ^ati++++=The
dark ^nn++++=dark
did ^vbd+dod+aux++=did
not ^xnot++not++=not
merely ^rb+down+++=merely
surround ^vb++++=surround
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
arrived ^vbd+++xvbn+=arrived
like ^in++++=like
matter ^nn++++=matter
and ^cc++++=and
pressed ^vpsv++agls+xvbn+=pressed
against ^in++++=against
the ^ati++++=the
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
A ^at++++=A
hand ^nn++++=hand
moved ^vbd+++xvbn+=moved
an ^at++++=an
inch ^nn++++=inch
before ^cs+sub+++=before
one ^cd1++++=one's
's ^vbz+bez+vrb++0=EXTRAWORD
face ^nn++++=face
and ^cc++++=and
did ^vbd+dod+aux++=did
not ^xnot++not++=not
exist ^vb++++=exist.
. ^zz++++=EXTRAWORD
Space ^nn++++=Space
disappeared ^vbd+seem++xvbn+=disappeared;
; ^zz++++=EXTRAWORD
the ^ati++++=the
roof ^nn++++=roof
might ^md+pos+++=might
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
one ^cd1++++=one
foot ^nn++++=foot
above ^jjb++++=above
or ^cc++++=or
a ^at++++=a
mile ^nn++++=mile
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
heard ^vbd+vprv++xvbn+=heard
water ^nn++++=water,
, ^zz++++=EXTRAWORD
breathing ^nvbg+++xvbg+=breathing,
, ^zz++++=EXTRAWORD
the ^ati++++=the
small ^jj+atrb+++=small
shift ^nn++++=shift
of ^in++++=of
boots ^nns++++=boots
upon ^in++++=upon
coal ^nn++++=coal.
. ^zz++++=EXTRAWORD
Deprived ^j+++xvbn+=Deprived
of ^in++++=of
sight ^nn++++=sight,
, ^zz++++=EXTRAWORD
imagination ^nn+nom+++=imagination
populated ^vbd+++xvbn+=populated
the ^ati++++=the
passage ^nn+nom+++=passage
with ^in++++=with
falling ^xvbg+++xvbg+=falling
stone ^nn++++=stone,
, ^zz++++=EXTRAWORD
rising ^nvbg+++xvbg+=rising
flood ^nn++++=flood,
, ^zz++++=EXTRAWORD
creeping ^vbg+++xvbg+=creeping
gas ^nn++++=gas.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
understood ^vbd+vprv++xvbn+=understood
how ^wrb+who+whcl++=how
a ^at++++=a
lamp ^nn++++=lamp
could ^md+pos+++=could
become ^vb++++=become
more ^rbr++++=more
precious ^jj++++=precious
than ^in++++=than
bread ^nn++++=bread,
, ^zz++++=EXTRAWORD
how ^wrb+who+++=how
its ^pp$+it+++=its
tiny ^jj+atrb+++=tiny
flame ^nn++++=flame
might ^md+pos+++=might
be ^vb+be+vrb++=be
companion ^nn++++=companion,
, ^zz++++=EXTRAWORD
compass ^nn++++=compass,
, ^zz++++=EXTRAWORD
sun ^nn++++=sun,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
salvation ^nn+nom+++=salvation.
. ^zz++++=EXTRAWORD
Harlan ^np+++??+=Harlan
relit ^nn+++??+=relit
his ^pp$+pp3+++=his
lamp ^nn++++=lamp.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
face ^nn++++=face
emerged ^vbd+++xvbn+=emerged
piece ^nn++++=piece
by ^in++++=by
piece ^nn++++=piece:
: ^zz++++=EXTRAWORD
flame ^nn++++=flame,
, ^zz++++=EXTRAWORD
fingers ^nns+nom+++=fingers,
, ^zz++++=EXTRAWORD
nose ^nn++++=nose,
, ^zz++++=EXTRAWORD
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
teeth ^nns++++=teeth.
. ^zz++++=EXTRAWORD
The ^ati++++=The
others ^aps++++=others
followed ^jj+++xvbn+=followed
until ^cs+sub+++=until
we ^pp1a+pp1+++=we
stood ^vbd+++xvbn+=stood
again ^rb+tm+++=again
within ^in++++=within
our ^pp$+pp1+++=our
frail ^jj+atrb+++=frail
constellation ^nn+nom+++=constellation.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
return ^nn++++=return
journey ^nn++++=journey,
, ^zz++++=EXTRAWORD
familiarity ^nn+nom+++=familiarity
did ^vbd+dod+aux++=did
not ^xnot++not++=not
make ^vb++++=make
the ^ati++++=the
mine ^pp$$++++=mine
less ^rbr++++=less
dreadful ^jj++++=dreadful.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
made ^vbd+++xvbn+=made
the ^ati++++=the
dread ^nn++++=dread
more ^rbr++++=more
exact ^jj++++=exact.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
now ^rn+tm+++=now
recognized ^vbd+vprv++xvbn+=recognized
the ^ati++++=the
ventilation ^nn+nom+++=ventilation
doors ^nns++++=doors,
, ^zz++++=EXTRAWORD
the ^ati++++=the
loaded ^jj+atrb++xvbn+=loaded
cars ^nns++++=cars,
, ^zz++++=EXTRAWORD
the ^ati++++=the
props ^nns++++=props
bowed ^vbd+++xvbn+=bowed
under ^in++++=under
pressure ^nn++++=pressure.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
knew ^vbd+vprv++xvbn+=knew
that ^tht+vcmp+++=that
the ^ati++++=the
black ^jj+atrb+++=black
walls ^nns++++=walls
were ^vbd+bed+vrb++=were
not ^xnot++not++=not
boundaries ^nns++++=boundaries
but ^cc++++=but
temporary ^jj+atrb+++=temporary
arrangements ^nns+nom+++=arrangements.
. ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
them ^pp3o+pp3+++=them
waited ^vbd+++xvbn+=waited
old ^jj+atrb+++=old
chambers ^nns+nom+++=chambers,
, ^zz++++=EXTRAWORD
trapped ^jj+atrb++xvbn+=trapped
water ^nn++++=water,
, ^zz++++=EXTRAWORD
compressed ^jj+atrb++xvbn+=compressed
gas ^nn++++=gas,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
acres ^nns++++=acres
of ^in++++=of
excavated ^vbd+++xvbn+=excavated
darkness ^nns+nom+++=darkness.
. ^zz++++=EXTRAWORD
A ^at++++=A
mule ^nn++++=mule
train ^vb++++=train
passed ^vbd+++xvbn+=passed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
its ^pp$+it+++=its
driver ^nn++++=driver
called ^vbd+++xvbn+=called,
, ^zz++++=EXTRAWORD
" ^zz++++="Look
look ^vb++++=EXTRAWORD
lively ^jj++++=lively!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
flattened ^vbd+++xvbn+=flattened
ourselves ^ppls+pp1+++=ourselves
against ^in++++=against
the ^ati++++=the
dripping ^jj+atrb++xvbg+=dripping
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
Cars ^nns++++=Cars
rumbled ^vprf+++xvbn+=rumbled
within ^in++++=within
inches ^nns++++=inches
of ^in++++=of
our ^pp$+pp1+++=our
knees ^nns++++=knees,
, ^zz++++=EXTRAWORD
each ^dt++++=each
heaped ^jj+++xvbn+=heaped
with ^in++++=with
coal ^nn++++=coal
that ^tht+rel+subj++=that
shone ^vbd+++xvbn+=shone
under ^in++++=under
the ^ati++++=the
lamps ^nns++++=lamps
like ^in++++=like
broken ^xvbn+++xvbn+=broken
diamonds ^nns++++=diamonds.
. ^zz++++=EXTRAWORD
Beautiful ^jj++++=Beautiful,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
might ^md+pos+++=might
have ^vb+hv+aux++=have
said ^vprf+++xvbnx+=said,
, ^zz++++=EXTRAWORD
had ^vb+hv+aux++=had
beauty ^nn++++=beauty
not ^xnot++not++=not
seemed ^vprf+++xvbn+=seemed
an ^at++++=an
indecency ^nn+++??+=indecency
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
shaft ^nn++++=shaft,
, ^zz++++=EXTRAWORD
men ^nns++++=men
gathered ^vbd+++xvbn+=gathered
for ^in++++=for
the ^ati++++=the
upward ^jjb+atrb+++=upward
trip ^nn++++=trip.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
joked ^vbd+++xvbnx+=joked,
, ^zz++++=EXTRAWORD
traded ^jj+atrb++xvbn+=traded
bits ^nns++++=bits
of ^in++++=of
food ^nn++++=food,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
discussed ^vbd+++xvbn+=discussed
a ^at++++=a
sick ^jj+atrb+++=sick
child ^nn++++=child,
, ^zz++++=EXTRAWORD
a ^at++++=a
landlord ^nn++++=landlord,
, ^zz++++=EXTRAWORD
a ^at++++=a
prizefight ^nn+++??+=prizefight,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
price ^nn++++=price
of ^in++++=of
flour ^nn++++=flour.
. ^zz++++=EXTRAWORD
The ^ati++++=The
infernal ^jj+atrb+++=infernal
disguises ^nns++++=disguises
fell ^vbd+++xvbn+=fell
from ^in++++=from
them ^pp3o+pp3+++=them
when ^wrb+who+++=when
they ^pp3a+pp3+++=they
spoke ^vbd+++xvbnx+=spoke.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
were ^vbd+bed+vrb++=were
not ^xnot++not++=not
imps ^nns+++??+=imps
or ^cc++++=or
ghouls ^nns+++??+=ghouls
or ^cc++++=or
apparitions ^nns+nom+++=apparitions,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
darkness ^nns+nom+++=darkness
had ^vbd+hvd+aux++=had
painted ^vprf+++xvbnx+=painted
them ^pp3o+pp3+++=them
so ^rb++++=so.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
were ^vbd+bed+aux++=were
tired ^vpsv++agls+xvbnx+=tired
men ^nns++++=men
going ^vwbg+++xvbg+=going
home ^nr++++=home.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
had ^vbd+hvd+aux++=had
brought ^vprf+++xvbnx+=brought
a ^at++++=a
piece ^nn++++=piece
of ^in++++=of
sparkling ^jj+atrb+++=sparkling
mineral ^nn++++=mineral
for ^in++++=for
his ^pp$+pp3+++=his
daughter ^nn+nom+++=daughter.
. ^zz++++=EXTRAWORD
Another ^dt++++=Another
shared ^jj+++xvbn+=shared
the ^ati++++=the
last ^jj+atrb+++=last
coffee ^nn++++=coffee
in ^in++++=in
his ^pp$+pp3+++=his
bottle ^nn++++=bottle
with ^in++++=with
a ^at++++=a
boy ^nn++++=boy.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
ordinary ^jj+atrb+++=ordinary
tenderness ^nns+nom+++=tenderness
condemned ^vbd+++xvbn+=condemned
the ^ati++++=the
place ^nn++++=place
more ^rbr++++=more
powerfully ^rb++++=powerfully
than ^in++++=than
any ^dti++++=any
spectacle ^nn++++=spectacle.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
entered ^vbd+++xvbn+=entered
the ^ati++++=the
cage ^nn++++=cage.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bell ^nn++++=bell
rang ^vbd+++xvbn+=rang.
. ^zz++++=EXTRAWORD
Upward ^jjb++++=Upward
we ^pp1a+pp1+++=we
flew ^vbd+++xvbn+=flew
through ^in++++=through
wet ^jj++++=wet,
, ^zz++++=EXTRAWORD
rushing ^vbg+++xvbg+=rushing
blackness ^nns+nom+++=blackness.
. ^zz++++=EXTRAWORD
Levels ^nns++++=Levels
flashed ^vbd+++xvbn+=flashed
past ^jjb++++=past,
, ^zz++++=EXTRAWORD
each ^dt++++=each
holding ^jj+++xvbg+=holding
its ^pp$+it+++=its
unseen ^jj+atrb+++=unseen
population ^nn+nom+++=population.
. ^zz++++=EXTRAWORD
The ^ati++++=The
pressure ^nn++++=pressure
changed ^vbd+++xvbn+=changed;
; ^zz++++=EXTRAWORD
our ^pp$+pp1+++=our
ears ^nns++++=ears
rebelled ^vbd+++xvbn+=rebelled;
; ^zz++++=EXTRAWORD
the ^ati++++=the
lamps ^nns++++=lamps
trembled ^vbd+++xvbn+=trembled.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
a ^at++++=a
gray ^np++++=gray
square ^npl++++=square
appeared ^vbd+seem++xvbn+=appeared
overhead ^jjb++++=overhead.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
expanded ^vbd+++xvbn+=expanded
rapidly ^rb+cnj+++=rapidly,
, ^zz++++=EXTRAWORD
became ^jj+atrb++xvbn+=became
silver ^nn++++=silver,
, ^zz++++=EXTRAWORD
became ^j+++xvbn+=became
white ^jj++++=white.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
rose ^vbd+++xvbn+=rose
into ^in++++=into
noon ^nn++++=noon.
. ^zz++++=EXTRAWORD
Sunlight ^nn++++=Sunlight
struck ^vbd+++xvbn+=struck
us ^pp1o+pp1+++=us
with ^in++++=with
almost ^rb+hdg+++=almost
physical ^jj+atrb+++=physical
force ^nn++++=force.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
blinked ^vbd+++xvbn+=blinked
and ^cc+phrs+++=and
covered ^vbd+++xvbn+=covered
our ^pp$+pp1+++=our
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sky ^nn++++=sky
was ^vbd+bedz+vrb++=was
blue ^jj+pred+++=blue
astonishingly ^rb+cnj+++=astonishingly,
, ^zz++++=EXTRAWORD
extravagantly ^jj++++=extravagantly
blue ^jj++++=blue.
. ^zz++++=EXTRAWORD
Air ^nn++++=Air
entered ^vbd+++xvbn+=entered
our ^pp$+pp1+++=our
alarmed ^jj+atrb++xvbn+=alarmed
lungs ^nns++++=lungs,
, ^zz++++=EXTRAWORD
cool ^vb++++=cool
and ^cc++++=and
sweet ^nn++++=sweet
despite ^in++++=despite
the ^ati++++=the
breaker ^jjr+atrb+++=breaker's
's ^vbz+bez+vrb++0=EXTRAWORD
smoke ^nn++++=smoke.
. ^zz++++=EXTRAWORD
A ^at++++=A
patch ^nn++++=patch
of ^in++++=of
weeds ^nns++++=weeds
beside ^in+pl+++=beside
the ^ati++++=the
shaft ^nn++++=shaft
shone ^vbd+++xvbn+=shone
with ^in++++=with
a ^at++++=a
green ^npl++++=green
so ^ql+emph+++=so
vivid ^jj++++=vivid
that ^cs+sub+++=that
we ^pp1a+pp1+++=we
stared ^vbd+++xvbn+=stared
at ^rb++++=at
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Clouds ^nns++++=Clouds
moved ^vbd+++xvbn+=moved
freely ^rb++++=freely.
. ^zz++++=EXTRAWORD
Wind ^nn++++=Wind
touched ^vbd+++xvbn+=touched
our ^pp$+pp1+++=our
faces ^nns++++=faces.
. ^zz++++=EXTRAWORD
Far ^rb+pl+++=Far
hills ^npl++++=hills
stood ^vbd+++xvbn+=stood
in ^in++++=in
golden ^jj++++=golden
light ^jj++++=light
like ^in++++=like
serene ^jj+atrb+++=serene
monarchs ^nns++++=monarchs
ignorant ^jj++++=ignorant
of ^in++++=of
the ^ati++++=the
dungeons ^nns+++??+=dungeons
beneath ^rb++++=beneath
their ^pp$+pp3+++=their
feet ^nns++++=feet.
. ^zz++++=EXTRAWORD
For ^in++++=For
several ^ap++++=several
minutes ^nns++++=minutes
we ^pp1a+pp1+++=we
could ^md+pos+++=could
not ^xnot++not++=not
speak ^vb++++=speak.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
breaker ^nn++++=breaker
roared ^vbd+++xvbn+=roared
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
A ^at++++=A
locomotive ^nn++++=locomotive
pushed ^vwbn+++xvbn+=pushed
loaded ^vbd+++xvbn+=loaded
cars ^nns++++=cars
up ^rp++++=up
the ^ati++++=the
incline ^nn++++=incline.
. ^zz++++=EXTRAWORD
One ^pn++++=One
by ^in++++=by
one ^cd1++++=one
they ^pp3a+pp3+++=they
climbed ^vbd+++xvbnx+=climbed,
, ^zz++++=EXTRAWORD
tipped ^xvbn+++xvbn+=tipped,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
emptied ^vbd+++xvbn+=emptied
themselves ^ppls+pp3+++=themselves
into ^in++++=into
the ^ati++++=the
building ^nvbg+++xvbg+=building's
's ^vbz+bez+vrb++0=EXTRAWORD
voracious ^jj+atrb+++=voracious
mouth ^nn++++=mouth.
. ^zz++++=EXTRAWORD
The ^ati++++=The
coal ^nn++++=coal
we ^pp1a+pp1+++=we
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
blasted ^vbd+++xvbn+=blasted
and ^cc+phrs+++=and
loaded ^vbd+++xvbn+=loaded
in ^in++++=in
darkness ^nns+nom+++=darkness
now ^rn+tm+++=now
rushed ^vbd+++xvbn+=rushed
through ^rb+phrv+++=through
the ^ati++++=the
monster ^nn+nom+++=monster's
's ^$++++=EXTRAWORD
jaws ^nns++++=jaws.
. ^zz++++=EXTRAWORD
Within ^in+strn+++=Within,
, ^zz++++=EXTRAWORD
the ^ati++++=the
slate ^nn++++=slate-pickers
- ^zz++++=EXTRAWORD
pickers ^nns+nom+++=EXTRAWORD
bent ^vbd+++xvbn+=bent
over ^in++++=over
their ^pp$+pp3+++=their
chutes ^nns+++??+=chutes;
; ^zz++++=EXTRAWORD
below ^rb++++=below,
, ^zz++++=EXTRAWORD
the ^ati++++=the
door ^nn++++=door
boy ^nn++++=boy
sat ^vbd+++xvbn+=sat
with ^in++++=with
his ^pp$+pp3+++=his
rat ^nn++++=rat;
; ^zz++++=EXTRAWORD
Sal ^np+++??+=Sal
strained ^vbd+++xvbn+=strained
against ^in++++=against
her ^pp$+pp3+++=her
harness ^nns+nom+++=harness;
; ^zz++++=EXTRAWORD
miners ^nns++++=miners
listened ^vbd+++xvbn+=listened
to ^in++++=to
the ^ati++++=the
roof ^nn++++=roof
and ^cc++++=and
breathed ^vbd+++xvbn+=breathed
the ^ati++++=the
dust ^nn++++=dust;
; ^zz++++=EXTRAWORD
pumps ^nns++++=pumps
fought ^vbd+++xvbn+=fought
the ^ati++++=the
accumulating ^jj+atrb+++=accumulating
water ^nn++++=water;
; ^zz++++=EXTRAWORD
the ^ati++++=the
fan ^nn++++=fan-wheel
- ^zz++++=EXTRAWORD
wheel ^nn++++=EXTRAWORD
revolved ^vbd+++xvbn+=revolved
to ^to++++=to
hold ^vbi+vprv+++=hold
back ^jjb+atrb+++=back
invisible ^jj+atrb+++=invisible
death ^nn++++=death.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
