# ^zz++++=##
# ^zz++++=EXTRAWORD
What ^wdt+who+++=What
bitter ^jj+atrb+++=bitter
smoke ^nn++++=smoke.
. ^zz++++=EXTRAWORD
The ^ati++++=The
yellow ^jj+atrb+++=yellow
lump ^nn++++=lump
broke ^vbd+++xvbn+=broke
into ^in+ppvb+++=into
black ^jj+atrb+++=black
grains ^nns++++=grains
and ^cc++++=and
greenish ^jj+atrb+++=greenish
scum ^nn+++??+=scum.
. ^zz++++=EXTRAWORD
Acid ^jj++++=Acid
ran ^vbd+++xvbn+=ran
between ^in++++=between
the ^ati++++=the
stones ^nns++++=stones.
. ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
had ^vbd+hvd+aux++=had
looked ^vprf+++xvbnx+=looked
like ^in++++=like
treasure ^nn++++=treasure
smoked ^vbd+++xvbn+=smoked
and ^cc+phrs+++=and
vanished ^vbd+++xvbn+=vanished
with ^in++++=with
the ^ati++++=the
fumes ^nns++++=fumes.
. ^zz++++=EXTRAWORD
For ^in++++=For
a ^at++++=a
moment ^nn++++=moment
no ^at++++=no
one ^cd1++++=one
spoke ^vbd+++xvbn+=spoke.
. ^zz++++=EXTRAWORD
Waldemar ^np+++??+=Waldemar
knelt ^vbd+++xvbn+=knelt
among ^in++++=among
the ^ati++++=the
shards ^nns+++??+=shards.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
touched ^vbd+++xvbnx+=touched
the ^ati++++=the
stained ^jj+atrb++xvbn+=stained
floor ^nn++++=floor
with ^in++++=with
both ^abx++++=both
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
whispered ^vbd+vpub++xvbnx+=whispered.
. ^zz++++=EXTRAWORD
Johanna ^np+++??+=Johanna
turned ^vbd+++xvbn+=turned
away ^rb+phrv+++=away.
. ^zz++++=EXTRAWORD
Ida ^np+++??+=Ida
began ^vbd+++xvbn+=began
to ^to++++=to
sob ^vbi++++=sob.
. ^zz++++=EXTRAWORD
Anna ^np++++=Anna
Dorothea ^np++++=Dorothea
knelt ^vbd+++xvbn+=knelt
beside ^in+pl+++=beside
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
the ^ati++++=the
vapour ^nn++++=vapour
made ^vbd+++xvbn+=made
her ^pp$+pp3+++=her
cough ^nn++++=cough.
. ^zz++++=EXTRAWORD
" ^zz++++="Father."
father ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
lifted ^vbd+++xvbnx+=lifted
his ^pp$+pp3+++=his
head ^nn++++=head.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
face ^nn++++=face
had ^vbd+hvd+aux++=had
become ^vb++++=become
very ^ql+amp+++=very
old ^jj++++=old.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
vessel ^nn++++=vessel
was ^vbd+bedz+vrb++=was
impure ^nn+++??+=impure,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
final ^jj+atrb+++=final
conjunction ^nn+nom+++=conjunction
was ^vbd+bedz+aux++=was
disturbed ^vpsv++agls+xvbnx+=disturbed.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
can ^md+pos+++=can
be ^vb+be+aux++=be
done ^vpsv++agls+xvbnx+=done
again ^rb+tm+++=again."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
But ^cc++++=But
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
no ^at++++=no
money ^nn++++=money
for ^in++++=for
another ^dt++++=another
trial ^nn++++=trial.
. ^zz++++=EXTRAWORD
No ^at++++=No
fuel ^nn++++=fuel.
. ^zz++++=EXTRAWORD
No ^at++++=No
metals ^nns++++=metals.
. ^zz++++=EXTRAWORD
No ^at++++=No
credit ^nn++++=credit.
. ^zz++++=EXTRAWORD
Nothing ^pn++++=Nothing
to ^to++++=to
melt ^vbi++++=melt,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
nothing ^pn++++=nothing
to ^to++++=to
burn ^vbi++++=burn!
! ^zz++++=EXTRAWORD
The ^ati++++=The
creditors ^nns++++=creditors
came ^vbd+++xvbn+=came
in ^in++++=in
winter ^nn++++=winter.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
boots ^nns++++=boots
left ^vbd+++xvbn+=left
snow ^nn++++=snow
and ^cc++++=and
mud ^nn++++=mud
upon ^in++++=upon
the ^ati++++=the
floor ^nn++++=floor
where ^wrb+who+++=where
princes ^nns++++=princes
had ^vb+hv+aux++=had
once ^rb+tm+splt++=once
danced ^vprf+++xvbnx+=danced.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
opened ^vbd+++xvbnx+=opened
cupboards ^nns++++=cupboards,
, ^zz++++=EXTRAWORD
counted ^jj+atrb++xvbn+=counted
chairs ^nns++++=chairs,
, ^zz++++=EXTRAWORD
lifted ^jj+atrb++xvbn+=lifted
lids ^nns++++=lids
and ^cc++++=and
wrote ^vpsv++agls+xvbn+=wrote
in ^in++++=in
ledgers ^nns+nom+++=ledgers.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
took ^vbd+++xvbn+=took
the ^ati++++=the
carved ^jj+atrb++xvbn+=carved
chest ^nn++++=chest
from ^in++++=from
the ^ati++++=the
blue ^jj+atrb+++=blue
chamber ^nn++++=chamber;
; ^zz++++=EXTRAWORD
another ^dt++++=another
marked ^jj+++xvbn+=marked
the ^ati++++=the
great ^jj+atrb+++=great
dining ^jj+atrb++xvbg+=dining
table ^nn++++=table.
. ^zz++++=EXTRAWORD
The ^ati++++=The
portraits ^nns++++=portraits
were ^vbd+bed+aux++=were
valued ^vpsv++by+xvbnx+=valued
by ^in++++=by
the ^ati++++=the
frames ^nns++++=frames.
. ^zz++++=EXTRAWORD
Waldemar ^np+++??+=Waldemar
walked ^vbd+++xvbn+=walked
from ^in++++=from
room ^nn++++=room
to ^in++++=to
room ^nn++++=room
while ^cs+sub+++=while
strangers ^nns+nom+++=strangers
handled ^vbd+++xvbn+=handled
his ^pp$+pp3+++=his
possessions ^nns++++=possessions.
. ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+aux++=is
entailed ^vpsv++agls+xvbnx+=entailed,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
was ^vbd+bedz+aux++=was
pledged ^vpsv++agls+xvbnx+=pledged."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+dem+++=EXTRAWORD
cup ^nn++++=cup
belonged ^vbd+++xvbn+=belonged
to ^in++++=to
my ^pp$+pp1+++=my
grandfather ^nn+nom+++=grandfather."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
was ^vbd+bedz+aux++=was
listed ^vpsv++agls+xvbnx+=listed
among ^in++++=among
the ^ati++++=the
securities ^nns+nom+++=securities."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
cannot ^md+pos+not++=cannot
take ^vb++++=take
Borreby ^np+++??+=Borreby."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
But ^cc++++=But
Borreby ^np+++??+=Borreby
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
taken ^vpsv++agls+xvbnx+=taken
already ^rb++++=already
field ^nn++++=field
by ^in++++=by
field ^nn++++=field,
, ^zz++++=EXTRAWORD
coin ^nn++++=coin
by ^in++++=by
coin ^nn++++=coin,
, ^zz++++=EXTRAWORD
flame ^nn++++=flame
by ^in++++=by
flame ^nn++++=flame.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
morning ^nn++++=morning
of ^in++++=of
eviction ^nn+nom+++=eviction,
, ^zz++++=EXTRAWORD
frost ^np++++=frost
silvered ^jj++++=silvered
the ^ati++++=the
empty ^jj+atrb+++=empty
courtyard ^nn++++=courtyard.
. ^zz++++=EXTRAWORD
A ^at++++=A
cart ^np++++=cart
stood ^vbd+++xvbn+=stood
at ^rb++++=at
the ^ati++++=the
gate ^nn++++=gate.
. ^zz++++=EXTRAWORD
Upon ^in++++=Upon
it ^pp3+it+++=it
lay ^vbd+++xvbn+=lay
three ^cd++++=three
trunks ^nns++++=trunks,
, ^zz++++=EXTRAWORD
bedding ^nn++++=bedding,
, ^zz++++=EXTRAWORD
a ^at++++=a
kettle ^nn++++=kettle
and ^cc++++=and
a ^at++++=a
bundle ^nn++++=bundle
of ^in++++=of
clothes ^nns++++=clothes.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
was ^vbd+bedz+vrb++=was
all ^abn++++=all.
. ^zz++++=EXTRAWORD
Ida ^np+++??+=Ida
wore ^vbd+++xvbn+=wore
a ^at++++=a
brown ^jj+atrb+++=brown
cloak ^nn++++=cloak
too ^rb++++=too
thin ^jj++++=thin
for ^in++++=for
the ^ati++++=the
weather ^nn++++=weather.
. ^zz++++=EXTRAWORD
Johanna ^np+++??+=Johanna
carried ^vbd+++xvbn+=carried
herself ^ppl+pp3+++=herself
as ^cs+sub+++=as
if ^cs+cnd+++=if
she ^pp3a+pp3+++=she
departed ^vbd+++xvbnx+=departed
by ^in++++=by
choice ^nn++++=choice.
. ^zz++++=EXTRAWORD
Anna ^np++++=Anna
Dorothea ^np++++=Dorothea
wrapped ^vbd+++xvbn+=wrapped
a ^at++++=a
shawl ^nn++++=shawl
around ^rp++++=around
her ^pp3o+pp3+++=her
father ^npt++++=father's
's ^$++++=EXTRAWORD
shoulders ^nns+nom+++=shoulders.
. ^zz++++=EXTRAWORD
Waldemar ^np+++??+=Waldemar
paused ^vbd+++xvbn+=paused
beneath ^in+pl+++=beneath
the ^ati++++=the
archway ^nn++++=archway.
. ^zz++++=EXTRAWORD
Above ^rb++++=Above
him ^pp3o+pp3+++=him
the ^ati++++=the
stone ^nn++++=stone
shield ^nn++++=shield
of ^in++++=of
his ^pp$+pp3+++=his
house ^npl++++=house
remained ^vbd+++xvbn+=remained
set ^vbd+++xvbn+=set
in ^in++++=in
the ^ati++++=the
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
it ^pp3+it+++=it
a ^at++++=a
long ^rb++++=long
while ^cs+sub+++=while.
. ^zz++++=EXTRAWORD
" ^zz++++="Come,
come ^vprf+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
father ^nn++++=father,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Anna ^np++++=Anna
Dorothea ^np++++=Dorothea
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
answer ^nn++++=answer.
. ^zz++++=EXTRAWORD
A ^at++++=A
gust ^nn++++=gust
crossed ^vbd+++xvbn+=crossed
the ^ati++++=the
courtyard ^nn++++=courtyard.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
lifted ^vbd+++xvbnx+=lifted
dead ^jj+atrb+++=dead
leaves ^nns++++=leaves
from ^in++++=from
the ^ati++++=the
corners ^nns+nom+++=corners,
, ^zz++++=EXTRAWORD
whirled ^jj+atrb++xvbn+=whirled
straw ^nn++++=straw
round ^in++++=round
his ^pp$+pp3+++=his
boots ^nns++++=boots
and ^cc++++=and
slammed ^vbd+++xvbn+=slammed
the ^ati++++=the
great ^jj+atrb+++=great
door ^nn++++=door
behind ^in+pl+++=behind
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
So ^ql++++=So
Herr ^npt++++=Herr
Waldemar ^np+++??+=Waldemar
Daa ^np+++??+=Daa
left ^vbd+++xvbn+=left
Borreby ^np+++??+=Borreby
Hall ^nn++++=Hall.
. ^zz++++=EXTRAWORD
No ^at++++=No
trumpets ^nns++++=trumpets.
. ^zz++++=EXTRAWORD
No ^at++++=No
black ^jj+atrb+++=black
horses ^nns++++=horses.
. ^zz++++=EXTRAWORD
No ^at++++=No
tenants ^nns+nom+++=tenants
kneeling ^vwbg+++xvbg+=kneeling
by ^in++++=by
the ^ati++++=the
road ^nn++++=road.
. ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
a ^at++++=a
groaning ^jj+++xvbg+=groaning
cart ^np++++=cart
and ^cc++++=and
four ^cd++++=four
figures ^nns++++=figures
walking ^vwbg+++xvbg+=walking
beside ^in+pl+++=beside
it ^pp3+it+++=it
through ^in++++=through
the ^ati++++=the
frost ^nn++++=frost.
. ^zz++++=EXTRAWORD
Whew ^np+++??+=Whew!
! ^zz++++=EXTRAWORD
whew ^nn+++??+=whew!
! ^zz++++=EXTRAWORD
fare ^vb++++=fare
away ^rp+pl+++=away!
! ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
found ^vbd+vprv++xvbnx+=found
shelter ^nn++++=shelter
in ^in++++=in
a ^at++++=a
poor ^jj+atrb+++=poor
cottage ^nn+nom+++=cottage
beyond ^in++++=beyond
the ^ati++++=the
marshes ^nns++++=marshes.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
roof ^nn++++=roof
sagged ^vbd+++xvbn+=sagged,
, ^zz++++=EXTRAWORD
its ^pp$+it+++=its
door ^nn++++=door
hung ^vbd+++xvbn+=hung
loose ^jj++++=loose,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
smoke ^nn++++=smoke
preferred ^vbd+++xvbn+=preferred
the ^ati++++=the
room ^nn++++=room
to ^in++++=to
the ^ati++++=the
chimney ^nn++++=chimney.
. ^zz++++=EXTRAWORD
Rain ^nn++++=Rain
crept ^vbd+++xvbn+=crept
through ^in++++=through
cracks ^nns++++=cracks;
; ^zz++++=EXTRAWORD
rats ^nns++++=rats
scratched ^vwbn+++xvbn+=scratched
behind ^in+pl+++=behind
the ^ati++++=the
boards ^nns++++=boards.
. ^zz++++=EXTRAWORD
In ^in++++=In
winter ^nn++++=winter
the ^ati++++=the
water ^nn++++=water
froze ^vbd+++xvbn+=froze
in ^in++++=in
the ^ati++++=the
pail ^nn++++=pail.
. ^zz++++=EXTRAWORD
Waldemar ^np+++??+=Waldemar
still ^rb++++=still
spoke ^vbd+++xvbn+=spoke
of ^in++++=of
restoration ^nn+nom+++=restoration.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
kept ^vbd+++xvbnx+=kept
one ^cd1++++=one
alchemical ^jj+atrb+++=alchemical
book ^nn++++=book
beneath ^in+pl+++=beneath
his ^pp$+pp3+++=his
pillow ^nn++++=pillow
and ^cc++++=and
covered ^vbd+++xvbn+=covered
its ^pp$+it+++=its
pages ^nns++++=pages
with ^in++++=with
notes ^nns++++=notes.
. ^zz++++=EXTRAWORD
" ^zz++++="When
when ^wrb+who+++=EXTRAWORD
I ^pp1a+pp1+++=I
obtain ^vb++++=obtain
a ^rb++++=a
little ^rb"++++=little
copper ^nn++++=copper,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc++++=EXTRAWORD
a ^at++++=a
proper ^jj+atrb+++=proper
furnace ^nn++++=furnace
" ^zz++++="
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
is ^vbz+bez+vrb++=is
no ^at++++=no
bread ^nn++++=bread,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Johanna ^np+++??+=Johanna
answered ^vbd+vpub++xvbn+=answered.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
frowned ^vbd+++xvbnx+=frowned
as ^cs+sub+++=as
though ^cs+sub+++=though
hunger ^nn++++=hunger
were ^vbd+bed+vrb++=were
an ^at++++=an
impertinence ^nn+nom+++=impertinence.
. ^zz++++=EXTRAWORD
Ida ^np+++??+=Ida
worked ^vbd+++xvbn+=worked
in ^in++++=in
a ^at++++=a
farmhouse ^nn++++=farmhouse,
, ^zz++++=EXTRAWORD
first ^rb++++=first
sewing ^nn++++=sewing,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
milking ^nn++++=milking
and ^cc++++=and
churning ^nvbg+++xvbg+=churning.
. ^zz++++=EXTRAWORD
There ^rn+pl+++=There
Niels ^np++++=Niels
found ^vbd+vprv+tht0+xvbn+=found
her ^pp$+pp3+++=her
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
no ^at++++=no
longer ^rbr++++=longer
merely ^rb+down+++=merely
a ^at++++=a
shipwright ^nn+++??+=shipwright's
's ^$++++=EXTRAWORD
son ^nn++++=son;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
his ^pp$+pp3+++=his
own ^ap++++=own
yard ^nn++++=yard,
, ^zz++++=EXTRAWORD
a ^at++++=a
modest ^jj+atrb+++=modest
house ^nn++++=house
and ^cc++++=and
work ^vb++++=work
enough ^qlp++++=enough
for ^in++++=for
willing ^jj+atrb+++=willing
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
asked ^vbd+vsua++xvbnx+=asked
once ^rb+cnj+++=once,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
ask ^vb++++=ask
again ^rb+tm+++=again."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ida ^np+++??+=Ida
looked ^vbd+++xvbn+=looked
toward ^in++++=toward
the ^ati++++=the
cottage ^nn+nom+++=cottage
where ^wrb+who+++=where
her ^pp3o+pp3+++=her
father ^npt++++=father
sat ^vbd+++xvbn+=sat
among ^in++++=among
ashes ^nns++++=ashes.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
I ^pp1a+pp1+++=I
say ^vb+vpub+++=say
yes ^nn++++=yes,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wound ^vbd+++xvbnx+=wound
him ^pp3o+pp3+++=him."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
you ^pp2+pp2+++=you
say ^vb+vpub+++=say
no ^rb+cnj+++=no,
, ^zz++++=EXTRAWORD
whom ^whp+rel+subj++=whom
do ^vb+do+vrb++=do
you ^pp2+pp2+++=you
save ^cs+sub+++=save?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
wept ^vbd+++xvbnx+=wept,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
rose ^nn+++xvbn+=rose
bends ^nns++++=bends
beneath ^in+pl+++=beneath
both ^abx++++=both
rain ^nn++++=rain
and ^cc++++=and
sun ^nn++++=sun.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said
yes ^uh++++=yes.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
were ^vbd+bed+aux++=were
married ^vpsv++agls+xvbnx+=married
in ^in++++=in
the ^ati++++=the
village ^nn+nom+++=village
church ^nn++++=church.
. ^zz++++=EXTRAWORD
Ida ^np+++??+=Ida
wore ^vbd+++xvbn+=wore
no ^at++++=no
crimson ^nn+++??+=crimson
silk ^nn++++=silk,
, ^zz++++=EXTRAWORD
only ^rb+down+++=only
a ^at++++=a
plain ^jj+atrb+++=plain
woollen ^jj+atrb+++=woollen
kirtle ^nn+++??+=kirtle
and ^cc++++=and
a ^at++++=a
sprig ^nn+++??+=sprig
of ^in++++=of
rosemary ^np+nom+++=rosemary.
. ^zz++++=EXTRAWORD
Niels ^np++++=Niels
stood ^vbd+++xvbn+=stood
beside ^in+pl+++=beside
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
honest ^jj++++=honest
and ^cc+phrs+++=and
steady ^jj++++=steady.
. ^zz++++=EXTRAWORD
The ^ati++++=The
peasants ^nns+nom+++=peasants
feasted ^vbd+++xvbn+=feasted
them ^pp3o+pp3+++=them
with ^in++++=with
rye ^nn++++=rye
bread ^nn++++=bread,
, ^zz++++=EXTRAWORD
smoked ^jj+atrb++xvbn+=smoked
fish ^nns++++=fish
and ^cc++++=and
ale ^nn++++=ale.
. ^zz++++=EXTRAWORD
Waldemar ^np+++??+=Waldemar
did ^vbd+dod+aux++=did
not ^xnot++not++=not
attend ^vb++++=attend.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
Ida ^np+++??+=Ida
came ^vbd+++xvbn+=came
afterward ^rb++++=afterward
to ^to++++=to
ask ^vbi++++=ask
his ^pp$+pp3+++=his
blessing ^nn++++=blessing,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
remained ^vbd+++xvbnx+=remained
seated ^vbd+++xvbn+=seated.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+aux++=have
made ^vprf+++xvbnx+=made
yourself ^ppl+pp2+++=yourself
a ^at++++=a
peasant ^nn+nom+++=peasant's
's ^$++++=EXTRAWORD
wife ^nn++++=wife."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
made ^vprf+++xvbnx+=made
myself ^ppl+pp1+++=myself
the ^ati++++=the
wife ^nn++++=wife
of ^in++++=of
a ^at++++=a
good ^jj+atrb+++=good
man ^nn++++=man."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
blood ^nn++++=blood
of ^in++++=of
the ^ati++++=the
Daa ^np+++??+=Daa
family ^nn++++=family
" ^zz++++="
" ^zz++++="Blood
blood ^nn++++=EXTRAWORD
does ^vbz+doz+aux++=does
not ^xnot++not++=not
warm ^vb++++=warm
a ^at++++=a
cold ^jj+atrb+++=cold
house ^npl++++=house,
, ^zz++++=EXTRAWORD
father ^nn++++=father."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
her ^pp$+pp3+++=her
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
words ^nns++++=words
struck ^vbd+++xvbn+=struck
deeper ^jjr++++=deeper
because ^cs+cos+++=because
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
spoken ^vprf+++xvbnx+=spoken
gently ^rb++++=gently.
. ^zz++++=EXTRAWORD
" ^zz++++="Go,"
go ^vb++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
knelt ^vbd+++xvbnx+=knelt
and ^cc+phrs+++=and
kissed ^vbd+++xvbn+=kissed
his ^pp$+pp3+++=his
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
did ^vbd+dod+aux++=did
not ^xnot++not++=not
bless ^vb++++=bless
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
him ^pp3o+pp3+++=him
press ^nn++++=press
that ^tht+rel+++=that
hand ^nn++++=hand
to ^in++++=to
his ^pp$+pp3+++=his
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
Ida ^np++++=Ida's
's ^$++++=EXTRAWORD
cottage ^nn+nom+++=cottage
was ^vbd+bedz+vrb++=was
small ^jj+pred+++=small,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
bread ^nn++++=bread
in ^in++++=in
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Children ^nns++++=Children
came ^vbd+++xvbn+=came.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
voices ^nns++++=voices
were ^vbd+bed+vrb++=were
loud ^jj+pred+++=loud,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
feet ^nns++++=feet
muddy ^jj++++=muddy,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
cheeks ^nns++++=cheeks
red ^jj++++=red.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
knew ^vbd+vprv+tht0+xvbnx+=knew
nothing ^pn++++=nothing
of ^in++++=of
gold ^nn++++=gold
brocade ^nn++++=brocade
or ^cc++++=or
silver ^nn++++=silver
flagons ^nns+++??+=flagons,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
laughed ^vbd+++xvbnx+=laughed
as ^in++++=as
freely ^rb++++=freely
as ^ql++++=as
princes ^nns++++=princes.
. ^zz++++=EXTRAWORD
Waldemar ^np+++??+=Waldemar
never ^rb++++=never
entered ^vbd+++xvbn+=entered
their ^pp$+pp3+++=their
home ^nr++++=home.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
pride ^nn++++=pride
was ^vbd+bedz+vrb++=was
now ^rn+tm+++=now
the ^ati++++=the
last ^rb++++=last
estate ^nn++++=estate
he ^pp3a+pp3+++=he
owned ^vbd+++xvbnx+=owned,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
guarded ^vbd+++xvbnx+=guarded
it ^pp3+it+++=it
fiercely ^rb++++=fiercely.
. ^zz++++=EXTRAWORD
Johanna ^np+++??+=Johanna
could ^md+pos+++=could
not ^xnot++not++=not
endure ^vb++++=endure
the ^ati++++=the
marsh ^npl++++=marsh
cottage ^nn+nom+++=cottage.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
who ^whp+who+whq++=who
had ^vbd+hvd+aux++=had
walked ^vprf+++xvbnx+=walked
upright ^jj++++=upright
through ^in++++=through
the ^ati++++=the
halls ^nns++++=halls
of ^in++++=of
Borreby ^np+++??+=Borreby
would ^md+prd+++=would
not ^xnot++not++=not
bow ^nn++++=bow
her ^pp3o+pp3+++=her
head ^jjb++++=head
under ^in++++=under
a ^at++++=a
peasant ^nn+nom+++=peasant's
's ^$++++=EXTRAWORD
doorway ^nn++++=doorway.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
shall ^md+prd+++=shall
seek ^vb++++=seek
service ^nn++++=service
abroad ^rb+cnj+++=abroad,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
