I ^pp1a+pp1+++=I
what ^wdt+who+whq++=EXTRAWORD
are ^vb+ber+aux++=are
you ^pp2+pp2+++=you
thinking ^nvbg+++xvbg+=thinking?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+aux++=am
thinking ^vbg+++xvbgx+=thinking,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="that
that ^dt+dem+++=EXTRAWORD
Samuel ^np++++=Samuel
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
a ^at++++=a
hard ^jj+atrb+++=hard
man ^nn++++=man.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
is ^vbz+bez+vrb++=is
only ^rb+down+++=only
a ^at++++=a
man ^nn++++=man
who ^whp+rel+subj++=who
must ^md+nec+++=must
be ^vb+be+aux++=be
enabled ^vpsv++agls+xvbnx+=enabled
to ^to+vcmp+++=to
do ^vbi++++=do
right ^jj++++=right
without ^in++++=without
appearing ^xvbg+seem++xvbg+=appearing
weak ^jj++++=weak."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="How?"
how ^wrb+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Pack
pack ^vb++++=EXTRAWORD
for ^in++++=for
Bursley ^np+++??+=Bursley."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mary ^np++++=Mary
looked ^vbd+++xvbn+=looked
at ^rb++++=at
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="With
with ^in++++=EXTRAWORD
Georgie ^np++++=Georgie?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Especially
especially ^rb++++=EXTRAWORD
with ^in++++=with
Georgie ^np++++=Georgie."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
From ^in++++=From
the ^ati++++=the
hearthrug ^nn++++=hearthrug
Georgie ^np++++=Georgie
sneezed ^vwbn+++xvbn+=sneezed.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
no ^at++++=no
notion ^nn++++=notion
that ^tht+ncmp+++=that
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
just ^rb+emph+splt++=just
been ^vprf+ben+aux+xvbnx+=been
appointed ^vpsv++agls+xvbnx+=appointed
to ^to+vcmp+++=to
a ^at++++=a
leading ^jj+atrb++xvbg+=leading
political ^jj+atrb+++=political
r ^zz++++=r
le ^&fw++++=le.
. ^zz++++=EXTRAWORD
Iii ^np+++??+=III
George ^np++++=George's
's ^$++++=EXTRAWORD
plan ^vb++++=plan,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
disclosed ^vbn+vpub++xvbn+=disclosed,
, ^zz++++=EXTRAWORD
seemed ^vb+++xvbn+=seemed
to ^to+vcmp+++=to
Mary ^vbi++++=Mary
outrageous ^jj++++=outrageous,
, ^zz++++=EXTRAWORD
theatrical ^jj++++=theatrical,
, ^zz++++=EXTRAWORD
uncertain ^jj++++=uncertain,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
expensive ^jj++++=expensive.
. ^zz++++=EXTRAWORD
These ^dt+pdem+++=These
were ^vbd+bed+vrb++=were
not ^xnot++not++=not,
, ^zz++++=EXTRAWORD
in ^in++++=in
George ^np++++=George's
's ^$++++=EXTRAWORD
mind ^nn++++=mind,
, ^zz++++=EXTRAWORD
objections ^nns+nom+++=objections.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
were ^vbd+bed+vrb++=were
the ^ati++++=the
ordinary ^jj+atrb+++=ordinary
characteristics ^nns++++=characteristics
of ^in++++=of
any ^dti++++=any
enterprise ^nn++++=enterprise
worth ^in++++=worth
undertaking ^xvbg+++xvbg+=undertaking.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
cannot ^md+pos+not++=cannot
go ^vb++++=go
to ^in++++=to
the ^ati++++=the
Tiger ^nn++++=Tiger
merely ^rb+down+++=merely
to ^in++++=to
annoy ^nn+++??+=annoy
Uncle ^nn++++=Uncle
Samuel ^np++++=Samuel,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
dear ^jj+atrb+++=dear
Mary ^np++++=Mary,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
are ^vb+ber+aux++=are
going ^vbg+++xvbgx+=going
there ^rn+pl+++=there
because ^cs+cos+++=because
we ^pp1a+pp1+++=we
can ^md+pos+++=can
no ^at++++=no
longer ^rbr++++=longer
afford ^vb++++=afford
London ^np++++=London."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
cannot ^md+pos+not++=cannot
afford ^vb++++=afford
a ^at++++=a
hotel ^nn++++=hotel."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
Tiger ^nn++++=Tiger
is ^vbz+bez+vrb++=is
cheaper ^jjr+pred+++=cheaper
than ^in++++=than
ruin ^nn++++=ruin
in ^in++++=in
Regent ^np++++=Regent's
's ^$++++=EXTRAWORD
Park ^npl++++=Park."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
much ^rb++++=much."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Appearances
appearances ^nns+nom+++=EXTRAWORD
must ^md+nec+++=must
be ^vb+be+aux++=be
maintained ^vpsv++agls+xvbnx+=maintained."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
thought ^vbd+++xvbnx+=thought
appearances ^nns+nom+++=appearances
were ^vbd+bed+vrb++=were
the ^ati++++=the
cause ^nn++++=cause
of ^in++++=of
the ^ati++++=the
trouble ^nn++++=trouble."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
are ^vb+ber+vrb++=are
also ^rb++++=also
the ^ati++++=the
cure ^nn++++=cure.
. ^zz++++=EXTRAWORD
Poison ^nn++++=Poison
and ^cc++++=and
medicine ^nn++++=medicine
are ^vb+ber+vrb++=are
often ^rb++++=often
the ^ati++++=the
same ^ap++++=same
thing ^nn++++=thing
in ^in++++=in
different ^jj+atrb+++=different
bottles ^nns++++=bottles."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mary ^np++++=Mary
declined ^vbd+++xvbn+=declined
to ^to+vcmp+++=to
admire ^vbi++++=admire
this ^dt+dem+++=this
observation ^nn+nom+++=observation.
. ^zz++++=EXTRAWORD
George ^np++++=George
proposed ^vbd+vsua++xvbn+=proposed
that ^tht+vcmp+++=that
they ^pp3a+pp3+++=they
should ^md+nec+++=should
take ^vb++++=take
sufficient ^jj+atrb+++=sufficient
luggage ^nn+nom+++=luggage
to ^to++++=to
imply ^vbi+vprv+++=imply
permanence ^nn+nom+++=permanence,
, ^zz++++=EXTRAWORD
the ^ati++++=the
perambulator ^nn++++=perambulator
to ^to++++=to
guarantee ^nn+nom+++=guarantee
visibility ^nn+nom+++=visibility,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
child ^nn++++=child
because ^cs+cos+++=because
leaving ^vbg+++xvbg+=leaving
an ^at++++=an
eleven ^cd++++=eleven-month-old
- ^zz++++=EXTRAWORD
month ^nn++++=EXTRAWORD
- ^zz++++=EXTRAWORD
old ^jj+atrb+++=EXTRAWORD
infant ^nn++++=infant
alone ^rb++++=alone
in ^in++++=in
London ^np++++=London
would ^md+prd+++=would
expose ^vb++++=expose
them ^pp3o+pp3+++=them
to ^in++++=to
criticism ^nn+nom+++=criticism
from ^in++++=from
quarters ^nns+nom+++=quarters
more ^rbr++++=more
formidable ^jj++++=formidable
than ^in++++=than
Samuel ^np++++=Samuel.
. ^zz++++=EXTRAWORD
George ^np++++=George
would ^md+prd+++=would
inform ^vb++++=inform
the ^ati++++=the
servants ^nns+nom+++=servants
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
obtained ^vprf+++xvbnx+=obtained
industrial ^jj+atrb+++=industrial
work ^nn++++=work
in ^in++++=in
Bursley ^np+++??+=Bursley.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
would ^md+prd+++=would
say ^vb+vpub+++=say
the ^ati++++=the
same ^ap++++=same
thing ^nn++++=thing
in ^in++++=in
Bursley ^np+++??+=Bursley
itself ^ppl++++=itself.
. ^zz++++=EXTRAWORD
A ^at++++=A
rising ^jj+atrb++xvbg+=rising
young ^jj+atrb+++=young
sculptor ^nn++++=sculptor
abandoning ^vwbg+++xvbg+=abandoning
Art ^nn++++=Art
for ^in++++=for
the ^ati++++=the
potteries ^nns+nom+++=potteries
was ^vbd+bedz+vrb++=was
a ^at++++=a
tragedy ^nn++++=tragedy;
; ^zz++++=EXTRAWORD
a ^at++++=a
nephew ^nn++++=nephew
by ^in++++=by
marriage ^nn+nom+++=marriage
driven ^vwbn+++xvbn+=driven
into ^in++++=into
a ^at++++=a
public ^jj++++=public-house
- ^zz++++=EXTRAWORD
house ^npl++++=EXTRAWORD
hotel ^npl++++=hotel
by ^in++++=by
family ^nn++++=family
parsimony ^nn+++??+=parsimony
was ^vbd+bedz+vrb++=was
a ^at++++=a
scandal ^nn++++=scandal;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Samuel ^np++++=Samuel
Peel ^nn++++=Peel,
, ^zz++++=EXTRAWORD
candidate ^nn+nom+++=candidate
for ^in++++=for
the ^ati++++=the
South ^nr+pl+++=South
Ward ^nn++++=Ward
upon ^in++++=upon
a ^at++++=a
platform ^nn++++=platform
of ^in++++=of
temperance ^nn+nom+++=temperance,
, ^zz++++=EXTRAWORD
domestic ^jj+atrb+++=domestic
virtue ^nn++++=virtue,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
efficient ^jj+atrb+++=efficient
relief ^nn++++=relief,
, ^zz++++=EXTRAWORD
could ^md+pos+++=could
not ^xnot++not++=not
endure ^vb++++=endure
both ^abx++++=both
at ^rb++++=at
once ^rb"+tm+++=once.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
Tiger ^nn++++=Tiger
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
a ^at++++=a
public ^jj++++=public-house
- ^zz++++=EXTRAWORD
house ^npl++++=EXTRAWORD
hotel ^npl++++=hotel,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mary ^np++++=Mary
protested ^vbd+vpub++xvbn+=protested.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
perfectly ^rb+amp+++=perfectly
respectable ^jj+pred+++=respectable."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Of ^in+emph+++=Of
course ^nn+emph"+++=course
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
perfectly ^rb+amp+++=perfectly
respectable ^jj+pred+++=respectable.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Tiger ^nn++++=Tiger
had ^vb+hv+vrb++=had
bedrooms ^nns++++=bedrooms
with ^in++++=with
mahogany ^nn++++=mahogany
furniture ^nn++++=furniture,
, ^zz++++=EXTRAWORD
a ^at++++=a
dining ^jj+++xvbg+=dining-room
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
where ^wrb+who+++=where
cold ^jj+atrb+++=cold
beef ^nn++++=beef
appeared ^vbd+seem++xvbn+=appeared
under ^in++++=under
a ^at++++=a
silver ^nn++++=silver
cover ^nn++++=cover,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
hall ^npl++++=hall
porter ^nn++++=porter
whose ^whp+rel+obj++=whose
dignity ^nn+nom+++=dignity
equalled ^vbd+++xvbn+=equalled
that ^dt+dem+++=that
of ^in++++=of
an ^at++++=an
ambassador ^nn++++=ambassador
from ^in++++=from
a ^at++++=a
minor ^jj+atrb+++=minor
power ^nn++++=power.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
respectability ^nn+nom+++=respectability
is ^vbz+bez+vrb++=is
a ^at++++=a
delicate ^jj+atrb+++=delicate
fabric ^nn++++=fabric.
. ^zz++++=EXTRAWORD
To ^in++++=To
a ^at++++=a
temperance ^nn+nom+++=temperance
reformer ^nn+nom+++=reformer,
, ^zz++++=EXTRAWORD
any ^dti++++=any
building ^xvbg+++xvbg+=building
containing ^vbg+++xvbg+=containing
a ^at++++=a
bar ^nn++++=bar
is ^vbz+bez+vrb++=is
morally ^rb++++=morally
all ^rb++++=all
bar ^nn++++=bar;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
to ^in++++=to
the ^ati++++=the
public ^nn++++=public,
, ^zz++++=EXTRAWORD
a ^at++++=a
bar ^nn++++=bar
is ^vbz+bez+vrb++=is
always ^rb++++=always
the ^ati++++=the
most ^ql+emph+++=most
memorable ^jj+atrb+++=memorable
part ^nn++++=part
of ^in++++=of
a ^at++++=a
respectable ^jj+atrb+++=respectable
hotel ^nn++++=hotel.
. ^zz++++=EXTRAWORD
" ^zz++++="Uncle
uncle ^nn++++=EXTRAWORD
Samuel ^np++++=Samuel
will ^md+prd+++=will
see ^vb+vprv+++=see
through ^rb+phrv+++=through
you ^pp2+pp2+++=you,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mary ^np++++=Mary.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
has ^vbz+hvz+aux++=has
never ^rb++splt++=never
yet ^rb++++=yet
seen ^vprf+++xvbn+=seen
through ^rb+phrv+++=through
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
reduced ^vbd+++xvbnx+=reduced
the ^ati++++=the
allowance ^nn+nom+++=allowance."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
saw ^vbd+vprv++xvbnx+=saw
the ^ati++++=the
champagne ^nn++++=champagne.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
is ^vbz+bez+vrb++=is
different ^jj+pred+++=different."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc+cls+++=EXTRAWORD
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
refuses ^vbz++++=refuses?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
seek ^vb++++=seek
employment ^nn+nom+++=employment."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="In
in ^in++++=EXTRAWORD
Bursley ^np+++??+=Bursley?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="In
in ^in++++=EXTRAWORD
the ^ati++++=the
industries ^nns++++=industries."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
George ^np++++=George
pronounced ^vbd+++xvbn+=pronounced
" ^zz++++="the
the ^ati++++=EXTRAWORD
industries ^nns++++=industries"
" ^zz++++=EXTRAWORD
as ^in++++=as
an ^at++++=an
explorer ^nn+nom+++=explorer
might ^md+pos+++=might
have ^vb+hv+aux++=have
pronounced ^vprf+++xvbnx+=pronounced
" ^zz++++="the
the ^ati++++=EXTRAWORD
interior ^nn++++=interior."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
can ^md+pos+++=can
you ^pp2+pp2+++=you
do ^vb+do+vrb++=do
in ^in++++=in
a ^at++++=a
pottery ^nn+nom+++=pottery?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Sculpture
sculpture ^nn++++=EXTRAWORD
is ^vbz+bez+aux++=is
modelling ^nvbg+++xvbg+=modelling.
. ^zz++++=EXTRAWORD
Pottery ^nn+nom+++=Pottery
is ^vbz+bez+aux++=is
modelling ^nvbg+++xvbg+=modelling.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
may ^md+pos+++=may
transform ^vb++++=transform
English ^jj+atrb+++=English
ceramics ^nns++++=ceramics."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
do ^vb+do+aux++=do
not ^xnot++not++=not
know ^vb+vprv+++=know
anything ^pn++++=anything
about ^in++++=about
firing ^xvbg+++xvbg+=firing."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
shall ^md+prd+++=shall
begin ^vb++++=begin
with ^in++++=with
design ^nn++++=design."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+tht0++=know
anything ^pn++++=anything
about ^in++++=about
design ^nn++++=design
for ^in++++=for
pottery ^nn+nom+++=pottery?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
George ^np++++=George
frowned ^vbd+++xvbn+=frowned.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
man ^nn++++=man
of ^in++++=of
general ^jj+atrb+++=general
artistic ^jj+atrb+++=artistic
training ^nn++++=training
" ^zz++++="
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No
no ^at++++=EXTRAWORD
specialist ^jj+atrb+++=specialist
permits ^nn++++=permits
that ^tht+rel+++=that
question ^nn+nom+++=question
to ^to++++=to
be ^vbi+vbi+aux++=be
answered ^vpsv++agls+xvbnx+=answered
simply ^rb++++=simply."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mary ^np++++=Mary
walked ^vbd+++xvbn+=walked
to ^in++++=to
the ^ati++++=the
window ^nn++++=window.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+aux++=was
distressed ^vpsv++agls+xvbnx+=distressed,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
not ^xnot++not++=not
so ^ql+emph+++=so
distressed ^jj+++xvbn+=distressed
as ^ql++++=as
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
before ^cs+sub+++=before
George ^np++++=George
conceived ^vbd+++xvbn+=conceived
the ^ati++++=the
plan ^nn++++=plan.
. ^zz++++=EXTRAWORD
Activity ^nn+nom+++=Activity,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however
absurd ^jj++++=absurd,
, ^zz++++=EXTRAWORD
gives ^vbz++++=gives
poverty ^nn++++=poverty
a ^at++++=a
temporary ^jj+atrb+++=temporary
air ^nn++++=air
of ^in++++=of
adventure ^nn++++=adventure.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc+cls+++=EXTRAWORD
what ^wdt+who+++=what
am ^vb+bem+vrb++=am
I ^pp1a+pp1+++=I
to ^to++++=to
say ^vbi+vpub+++=say?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
truth ^nn++++=truth."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Which
which ^whp+who+++=EXTRAWORD
truth ^nn++++=truth?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+dem+++=EXTRAWORD
Samuel ^np++++=Samuel's
's ^$++++=EXTRAWORD
remarks ^vbz+vpub+++=remarks
about ^in++++=about
the ^ati++++=the
champagne ^nn++++=champagne
wounded ^vbd+++xvbn+=wounded
you ^pp2+pp2+++=you
profoundly ^rb++++=profoundly."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
did ^vbd+dod+vrb++=did
not ^xnot++not++=not."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
will ^md+prd+++=will,
, ^zz++++=EXTRAWORD
on ^in++++=on
reflection ^nn+nom+++=reflection."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mary ^np++++=Mary
laughed ^vbd+++xvbn+=laughed.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
encouraged ^jj+++xvbn+=encouraged
George ^np++++=George
more ^rbr++++=more
than ^in++++=than
agreement ^nn+nom+++=agreement
would ^md+prd+++=would
have ^vb+hv+aux++=have
done ^vprf+++xvbnx+=done.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
left ^vbd+++xvbnx+=left
London ^np++++=London
on ^in++++=on
Saturday ^nr++++=Saturday.
. ^zz++++=EXTRAWORD
George ^np++++=George
travelled ^vbd+++xvbn+=travelled
first ^rb++++=first
class ^nn++++=class
because ^cs+cos+++=because
he ^pp3a+pp3+++=he
might ^md+pos+++=might
meet ^vb++++=meet
someone ^pn++++=someone,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
because ^cs+cos+++=because
third ^od++++=third
class ^nn++++=class,
, ^zz++++=EXTRAWORD
in ^in++++=in
his ^pp$+pp3+++=his
opinion ^nn++++=opinion,
, ^zz++++=EXTRAWORD
represented ^j+++xvbn+=represented
panic ^vb++++=panic.
. ^zz++++=EXTRAWORD
The ^ati++++=The
luggage ^nn+nom+++=luggage
went ^vbd+++xvbn+=went
separately ^rb++++=separately.
. ^zz++++=EXTRAWORD
Georgie ^np++++=Georgie
occupied ^vbd+++xvbn+=occupied
more ^rbr++++=more
space ^nn++++=space
than ^in++++=than
either ^dtx++++=either
parent ^nn++++=parent
and ^cc++++=and
accepted ^vbn+vprv++xvbn+=accepted
none ^pn++++=none
of ^in++++=of
the ^ati++++=the
responsibility ^nn+nom+++=responsibility.
. ^zz++++=EXTRAWORD
During ^in++++=During
the ^ati++++=the
journey ^nn++++=journey
George ^np++++=George
elaborated ^vbd+++xvbn+=elaborated
his ^pp$+pp3+++=his
future ^jjb++++=future
in ^in++++=in
the ^ati++++=the
potteries ^nns+nom+++=potteries.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
would ^md+prd+++=would
first ^od++++=first
secure ^vb++++=secure
a ^at++++=a
position ^nn+nom+++=position
at ^in++++=at
four ^cd++++=four
pounds ^nns++++=pounds
a ^at++++=a
week ^nn++++=week;
; ^zz++++=EXTRAWORD
within ^in++++=within
six ^cd++++=six
months ^nns++++=months
he ^pp3a+pp3+++=he
would ^md+prd+++=would
become ^vb++++=become
art ^nn++++=art
director ^nn++++=director;
; ^zz++++=EXTRAWORD
within ^in++++=within
two ^cd++++=two
years ^nns++++=years
the ^ati++++=the
firm ^nn++++=firm
would ^md+prd+++=would
issue ^vb++++=issue
a ^at++++=a
Peel ^nn++++=Peel
Series ^nn++++=Series
of ^in++++=of
modern ^jj+atrb+++=modern
ware ^nn++++=ware;
; ^zz++++=EXTRAWORD
in ^in++++=in
five ^cd++++=five
years ^nns++++=years
" ^zz++++="In
in ^in++++=EXTRAWORD
five ^cd++++=five
years ^nns++++=years,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mary ^np++++=Mary
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="Uncle
uncle ^nn++++=EXTRAWORD
Samuel ^np++++=Samuel
will ^md+prd+++=will
be ^vb+be+vrb++=be
sixty ^cd++++=sixty-seven."
- ^zz++++=EXTRAWORD
seven ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
George ^np++++=George
stopped ^vbd+++xvbn+=stopped.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
relevant ^jj++++=relevant."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
the ^ati++++=the
most ^ql+emph+++=most
relevant ^jj+atrb+++=relevant
fact ^nn++++=fact
in ^in++++=in
our ^pp$+pp1+++=our
finances ^nns+nom+++=finances."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
George ^np++++=George
rebuked ^vbd+++xvbn+=rebuked
the ^ati++++=the
observation ^nn+nom+++=observation
as ^in++++=as
cynical ^jj++++=cynical,
, ^zz++++=EXTRAWORD
chiefly ^rb++++=chiefly
because ^cs+cos+++=because
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
true ^jj+pred+++=true.
. ^zz++++=EXTRAWORD
Bursley ^np+++??+=Bursley
received ^vbd+++xvbn+=received
them ^pp3o+pp3+++=them
under ^in++++=under
a ^at++++=a
yellow ^jj++++=yellow-grey
- ^zz++++=EXTRAWORD
grey ^np++++=EXTRAWORD
afternoon ^nn++++=afternoon
sky ^nn++++=sky.
. ^zz++++=EXTRAWORD
Kilns ^nns++++=Kilns
and ^cc++++=and
chimneys ^nns++++=chimneys
rose ^vbd+++xvbn+=rose
beyond ^in++++=beyond
the ^ati++++=the
station ^nn+nom+++=station;
; ^zz++++=EXTRAWORD
carts ^vbz+++??+=carts
rattled ^vbd+++xvbn+=rattled;
; ^zz++++=EXTRAWORD
the ^ati++++=the
air ^nn++++=air
contained ^vbd+++xvbn+=contained
smoke ^nn++++=smoke,
, ^zz++++=EXTRAWORD
clay ^nn++++=clay,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
commercial ^jj+atrb+++=commercial
purpose ^nn++++=purpose.
. ^zz++++=EXTRAWORD
George ^np++++=George,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
born ^vpsv++agls+xvbnx+=born
in ^in++++=in
a ^at++++=a
cathedral ^nn+nom+++=cathedral
town ^nn++++=town
and ^cc++++=and
educated ^vpsv++agls+xvbn+=educated
in ^in++++=in
London ^np++++=London,
, ^zz++++=EXTRAWORD
surveyed ^xvbn+++xvbn+=surveyed
the ^ati++++=the
place ^nn++++=place
as ^cs+sub+++=as
if ^cs+cnd+++=if
industrial ^jj+atrb+++=industrial
England ^np++++=England
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
arranged ^vpsv++agls+xvbnx+=arranged
for ^in++++=for
his ^pp$+pp3+++=his
inspection ^nn+nom+++=inspection.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Tiger ^np++++=Tiger's
's ^$++++=EXTRAWORD
omnibus ^nn++++=omnibus
carried ^vbd+++xvbn+=carried
them ^pp3o+pp3+++=them
to ^in++++=to
the ^ati++++=the
market ^nn++++=market
square ^nn++++=square.
. ^zz++++=EXTRAWORD
