From ^in++++=From
. ^zz++++=EXTRAWORD
Steel ^nn++++=Steel
frames ^vbz++++=frames
hung ^vbd+++xvbn+=hung
from ^in++++=from
hooks ^nns++++=hooks
and ^cc++++=and
passed ^vbd+++xvbn+=passed
slowly ^rb++++=slowly
beneath ^in+pl+++=beneath
white ^jj+atrb+++=white
lights ^nns++++=lights.
. ^zz++++=EXTRAWORD
Kern ^np+++??+=Kern
stood ^vbd+++xvbn+=stood
among ^in++++=among
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Through ^in++++=Through
glass ^nn++++=glass
he ^pp3a+pp3+++=he
saw ^vbd+vprv++xvbnx+=saw
the ^ati++++=the
young ^jj+atrb+++=young
woman ^nn++++=woman
bending ^vwbg+++xvbg+=bending
over ^in++++=over
a ^at++++=a
ledger ^np++++=ledger.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
a ^at++++=a
woman ^nn++++=woman
to ^in++++=to
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
an ^at++++=an
opening ^jj+++xvbg+=opening
in ^in++++=in
a ^at++++=a
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
Beyond ^in++++=Beyond
her ^pp$+pp3+++=her
were ^vbd+bed+vrb++=were
roads ^nns++++=roads,
, ^zz++++=EXTRAWORD
lakes ^nns++++=lakes,
, ^zz++++=EXTRAWORD
clean ^jj+atrb+++=clean
rooms ^nns++++=rooms,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
evenings ^nns++++=evenings
in ^in++++=in
which ^whp+rel+pied++=which
no ^at++++=no
one ^cd1++++=one
asked ^vbd+vsua++xvbn+=asked
him ^pp3o+pp3+++=him
for ^in++++=for
money ^nn++++=money
or ^cc++++=or
coal ^nn++++=coal
or ^cc++++=or
speech ^nn++++=speech.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
foolish ^jj+atrb+++=foolish
dream ^nn++++=dream
and ^cc++++=and
a ^at++++=a
cruel ^jj+atrb+++=cruel
dream ^nn++++=dream,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
his ^pp$+pp3+++=his.
. ^zz++++=EXTRAWORD
At ^rb++++=At
home ^nr++++=home
waited ^vbd+++xvbn+=waited
the ^ati++++=the
pregnant ^jj+atrb+++=pregnant
wife ^nn++++=wife,
, ^zz++++=EXTRAWORD
the ^ati++++=the
children ^nns++++=children,
, ^zz++++=EXTRAWORD
the ^ati++++=the
good ^jj+atrb+++=good
old ^jj+atrb+++=old
mother ^nn++++=mother,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
all ^rb++++=all
the ^ati++++=the
warm ^jj+atrb+++=warm,
, ^zz++++=EXTRAWORD
tired ^jj+atrb++xvbn+=tired
bodies ^nns++++=bodies
of ^in++++=of
life ^nn++++=life.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
loved ^vbd+++xvbnx+=loved
him ^pp3o+pp3+++=him
and ^cc+cls+++=and
therefore ^rb+cnj+++=therefore
held ^vbd+vprv++xvbn+=held
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
need ^vb++++=need
pressed ^vbd+++xvbn+=pressed
against ^in++++=against
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
could ^md+pos+++=could
not ^xnot++not++=not
tell ^vb++++=tell
them ^pp3o+pp3+++=them
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
wished ^vbd+vprv++xvbnx+=wished
to ^to+vcmp+++=to
become ^vbi++++=become
light ^jj++++=light
enough ^qlp++++=enough
to ^to++++=to
pass ^vbi++++=pass
through ^in++++=through
a ^at++++=a
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
the ^ati++++=the
wife ^nn++++=wife's
's ^$++++=EXTRAWORD
hand ^nn++++=hand
on ^in++++=on
his ^pp$+pp3+++=his
arm ^nn++++=arm
in ^in++++=in
the ^ati++++=the
picture ^nn++++=picture
show ^vb+vprv+++=show
had ^vbd+hvd+aux++=had
frightened ^vprf+++xvbnx+=frightened
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
her ^pp$+pp3+++=her
trust ^vb+vprv+++=trust
was ^vbd+bedz+vrb++=was
heavier ^jjr+pred+++=heavier
than ^in++++=than
hatred ^nn++++=hatred.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
dark ^jj+atrb+++=dark
hall ^npl++++=hall
he ^pp3a+pp3+++=he
destroyed ^vbd+++xvbnx+=destroyed
the ^ati++++=the
person ^nn++++=person
nearest ^jjt++++=nearest
to ^in++++=to
him ^pp3o+pp3+++=him
because ^cs+cos+++=because
nearness ^nns+nom+++=nearness
itself ^ppl++++=itself
had ^vbd+hvd+aux++=had
become ^vprf+++xvbn+=become
unbearable ^jj++++=unbearable.
. ^zz++++=EXTRAWORD
None ^pn++++=None
of ^in++++=of
this ^dt+dem+++=this
excused ^jj+++xvbn+=excused
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
dead ^jj+atrb+++=dead
woman ^nn++++=woman
lay ^vbd+++xvbn+=lay
on ^rb+phrv+++=on
the ^ati++++=the
floor ^nn++++=floor.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
unborn ^jj+atrb+++=unborn
child ^nn++++=child
died ^vbd+++xvbn+=died
with ^in++++=with
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
as ^ql++++=as
Aaron ^np+++??+=Aaron
spoke ^vbd+++xvbn+=spoke,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
felt ^vbd+vprv+tht0+xvbnx+=felt
the ^ati++++=the
murderer ^nn+nom+++=murderer's
's ^vbz+bez+vrb++0=EXTRAWORD
dumb ^jj++++=dumb
longing ^xvbg+++xvbg+=longing
move ^vb++++=move
through ^in++++=through
the ^ati++++=the
fog ^nn++++=fog
and ^cc++++=and
enter ^vb++++=enter
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
of ^in++++=of
the ^ati++++=the
red ^jj+atrb+++=red
glow ^nn++++=glow
beyond ^in++++=beyond
the ^ati++++=the
plains ^npls++++=plains,
, ^zz++++=EXTRAWORD
of ^in++++=of
thousands ^cds++++=thousands
of ^in++++=of
windows ^nns++++=windows
and ^cc++++=and
men ^nns++++=men
sitting ^vwbg+++xvbg+=sitting
behind ^rp+pl+++=behind
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Each ^dt++++=Each
man ^nn++++=man
desired ^vbd+vsua++xvbn+=desired
some ^dti++++=some
star ^nn++++=star.
. ^zz++++=EXTRAWORD
Each ^dt++++=Each
man ^nn++++=man
had ^vb+hv+vrb++=had
his ^pp$+pp3+++=his
hands ^nns++++=hands
upon ^in++++=upon
some ^dti++++=some
living ^jj+atrb++xvbg+=living
thing ^nn++++=thing.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
are ^vb+ber+vrb++=are
brothers ^nns+nom+++=brothers,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Aaron ^np+++??+=Aaron
said ^vbd+vpub++xvbn+=said
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
begun ^vprf+++xvbnx+=begun
to ^to++++=to
rock ^vbi++++=rock
the ^ati++++=the
dog ^nn++++=dog
against ^in++++=against
his ^pp$+pp3+++=his
breast ^nn++++=breast.
. ^zz++++=EXTRAWORD
The ^ati++++=The
animal ^nn++++=animal's
's ^$++++=EXTRAWORD
head ^nn++++=head
protruded ^vbd+++xvbn+=protruded
beneath ^in+pl+++=beneath
his ^pp$+pp3+++=his
chin ^nn++++=chin.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
eyes ^nns++++=eyes
were ^vbd+bed+vrb++=were
bright ^jj+pred+++=bright
and ^cc+phrs+++=and
frightened ^jj+++xvbn+=frightened.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
are ^vb+ber+vrb++=are
all ^abn++++=all
brothers ^nns+nom+++=brothers,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Elias
elias ^nns+++??+=EXTRAWORD
and ^cc++++=and
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
too ^rb++++=too.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
think ^vb+vprv+++=think
so ^rb+cnj+++=so,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
arms ^nns++++=arms
tightened ^vbd+++xvbn+=tightened.
. ^zz++++=EXTRAWORD
The ^ati++++=The
dog ^nn++++=dog
gave ^vbd+++xvbn+=gave
a ^rb++++=a
little ^rb"++++=little
sound ^jj++++=sound.
. ^zz++++=EXTRAWORD
" ^zz++++="Aaron,
aaron ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
put ^j+++xvbn+=put
it ^pp3+it+++=it
down ^rp++++=down."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
alone ^rb+cnj+++=alone,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know.
. ^zz++++=EXTRAWORD
A ^at++++=A
man ^nn++++=man
gets ^vbz++++=gets
a ^at++++=a
wife ^nn++++=wife
and ^cc++++=and
children ^nns++++=children
and ^cc++++=and
is ^vbz+bez+vrb++=is
still ^rb+atrb+++=still
alone ^jj+pred+++=alone.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
works ^nns++++=works
beside ^in+pl+++=beside
men ^nns++++=men
and ^cc++++=and
is ^vbz+bez+vrb++=is
alone ^rb++++=alone.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
speaks ^vbz++++=speaks
and ^cc++++=and
the ^ati++++=the
words ^nns++++=words
fall ^nn++++=fall
down ^rp++++=down
between ^in++++=between
them ^pp3o+pp3+++=them."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
dog ^nn++++=dog
struggled ^vbd+++xvbn+=struggled.
. ^zz++++=EXTRAWORD
Aaron ^np+++??+=Aaron
pressed ^vbd+++xvbn+=pressed
it ^pp3+it+++=it
harder ^jjr++++=harder.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
fingers ^nns+nom+++=fingers
disappeared ^vbd+seem++xvbn+=disappeared
into ^in++++=into
its ^pp$+it+++=its
brown ^jj+atrb+++=brown
hair ^nn++++=hair.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
slept ^vbd+++xvbn+=slept
together ^nn+nom+++=together
under ^in++++=under
the ^ati++++=the
roof ^nn++++=roof,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
rained ^vbd+++xvbn+=rained.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
held ^vbd+vprv+tht0+xvbnx+=held
my ^pp$+pp1+++=my
hand ^nn++++=hand."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
seized ^vbd+++xvbnx+=seized
the ^ati++++=the
dog ^nn++++=dog.
. ^zz++++=EXTRAWORD
For ^in++++=For
an ^at++++=an
instant ^nn+nom+++=instant
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man
resisted ^vbd+++xvbn+=resisted.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
strength ^nn++++=strength
surprised ^vbd+++xvbn+=surprised
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
face ^vb++++=face
lifted ^vbd+++xvbn+=lifted
above ^jjb++++=above
the ^ati++++=the
animal ^nn++++=animal,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
the ^ati++++=the
fog ^nn++++=fog
he ^pp3a+pp3+++=he
looked ^vbd+++xvbnx+=looked
like ^in++++=like
a ^at++++=a
hanged ^jj+atrb++xvbn+=hanged
body ^nn++++=body
twisting ^vwbg+++xvbg+=twisting
at ^rb++++=at
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
a ^at++++=a
rope ^nn++++=rope.
. ^zz++++=EXTRAWORD
" ^zz++++="Let
let ^vb+++xvbn+=EXTRAWORD
go ^vb++++=go,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
shouted ^vbd+vpub++xvbnx+=shouted.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
released ^vbd+++xvbnx+=released
it ^pp3+it+++=it
suddenly ^rb++++=suddenly.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
stumbled ^vbd+++xvbnx+=stumbled
backward ^jj++++=backward,
, ^zz++++=EXTRAWORD
holding ^vbg+vprv++xvbg+=holding
the ^ati++++=the
dog ^nn++++=dog.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
trembled ^vbd+++xvbn+=trembled
and ^cc+phrs+++=and
tried ^vbd+++xvbn+=tried
to ^to+vcmp+++=to
bite ^vbi++++=bite
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
I ^pp1a+pp1+++=I
set ^vbd+++xvbnx+=set
it ^pp3+it+++=it
on ^in++++=on
the ^ati++++=the
road ^nn++++=road,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
ran ^vbd+++xvbn+=ran
several ^ap++++=several
yards ^nns++++=yards,
, ^zz++++=EXTRAWORD
stopped ^j+++xvbn+=stopped,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
looked ^vbd+++xvbn+=looked
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
Aaron ^np+++??+=Aaron
began ^vbd+++xvbn+=began
to ^to++++=to
cry ^vbi++++=cry.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
violence ^nn+nom+++=violence
in ^in++++=in
his ^pp$+pp3+++=his
crying ^nvbg+++xvbg+=crying.
. ^zz++++=EXTRAWORD
Tears ^nns++++=Tears
slid ^vbd+++xvbn+=slid
quietly ^rb++++=quietly
through ^in++++=through
the ^ati++++=the
white ^jj+atrb+++=white
hairs ^nns++++=hairs
on ^in++++=on
his ^pp$+pp3+++=his
cheeks ^nns++++=cheeks.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
hurt ^nn+++xvbn+=hurt
him ^pp3o+pp3+++=him,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
The ^ati++++=The
dog ^nn++++=dog
came ^vbd+++xvbn+=came
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
approached ^vbd+++xvbn+=approached
upon ^in++++=upon
its ^pp$+it+++=its
belly ^nn++++=belly
and ^cc++++=and
then ^rn+tm+++=then
stood ^vbd+++xvbn+=stood
beside ^in+pl+++=beside
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man's
's ^$++++=EXTRAWORD
shoe ^nn++++=shoe.
. ^zz++++=EXTRAWORD
Aaron ^np+++??+=Aaron
did ^vbd+dod+aux++=did
not ^xnot++not++=not
pick ^vb++++=pick
it ^pp3+it+++=it
up ^rp++++=up.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
walked ^vbd+++xvbn+=walked
toward ^in++++=toward
the ^ati++++=the
village ^nn+nom+++=village.
. ^zz++++=EXTRAWORD
Fog ^nn++++=Fog
gathered ^vbd+++xvbn+=gathered
on ^in++++=on
our ^pp$+pp1+++=our
clothing ^nn++++=clothing.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
first ^od++++=first
houses ^nns++++=houses
he ^pp3a+pp3+++=he
left ^vbd+++xvbnx+=left
me ^pp1o+pp1+++=me
without ^in++++=without
speaking ^xvbg+++xvbg+=speaking.
. ^zz++++=EXTRAWORD
The ^ati++++=The
dog ^nn++++=dog
followed ^vbd+vprv++xvbn+=followed
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
trial ^nn++++=trial
ended ^vbd+++xvbn+=ended
two ^cd++++=two
days ^nns++++=days
later ^rbr+tm+++=later.
. ^zz++++=EXTRAWORD
Kern ^np+++??+=Kern
was ^vbd+bedz+aux++=was
found ^vpsv++agls+xvbnx+=found
guilty ^jj++++=guilty
and ^cc+phrs+++=and
sentenced ^jj+++xvbn+=sentenced
to ^to++++=to
die ^vbi++++=die.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
statement ^nn+nom+++=statement
before ^cs+sub+++=before
sentence ^nn+nom+++=sentence
was ^vbd+bedz+vrb++=was
brief ^jj+pred+++=brief.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
said ^vbd+vpub+tht0+xvbnx+=said
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
sorry ^uh++++=sorry
for ^in++++=for
the ^ati++++=the
children ^nns++++=children.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
did ^vbd+dod+aux++=did
not ^xnot++not++=not
mention ^nn+nom+++=mention
Celia ^np++++=Celia
Ward ^nn++++=Ward.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
did ^vbd+dod+aux++=did
not ^xnot++not++=not
explain ^vb+vpub+++=explain
the ^ati++++=the
darkness ^nns+nom+++=darkness
in ^in++++=in
the ^ati++++=the
hallway ^nn++++=hallway.
. ^zz++++=EXTRAWORD
The ^ati++++=The
papers ^nns++++=papers
soon ^rb+tm+++=soon
found ^vbd+vprv++xvbn+=found
other ^ap++++=other
matters ^nns+nom+++=matters.
. ^zz++++=EXTRAWORD
A ^at++++=A
train ^nn++++=train
struck ^vbd+++xvbn+=struck
a ^at++++=a
wagon ^nn++++=wagon.
. ^zz++++=EXTRAWORD
An ^at++++=An
alderman ^nn+nom+++=alderman
was ^vbd+bedz+aux++=was
accused ^vpsv++agls+xvbnx+=accused
of ^in++++=of
taking ^xvbg+++xvbg+=taking
money ^nn++++=money.
. ^zz++++=EXTRAWORD
A ^at++++=A
singer ^nn++++=singer
came ^vbd+++xvbn+=came
to ^in++++=to
Chicago ^np++++=Chicago
and ^cc++++=and
was ^vbd+bedz+aux++=was
photographed ^vpsv++agls+xvbnx+=photographed
stepping ^vbg+++xvbg+=stepping
from ^in++++=from
a ^at++++=a
railway ^nn++++=railway
car ^nn++++=car.
. ^zz++++=EXTRAWORD
Elias ^np+++??+=Elias
Kern ^np++++=Kern's
's ^$++++=EXTRAWORD
face ^vb++++=face
moved ^vbd+++xvbn+=moved
from ^in++++=from
the ^ati++++=the
first ^od++++=first
page ^nn++++=page
to ^in++++=to
the ^ati++++=the
third ^nn++++=third
and ^cc++++=and
then ^rn+tm+++=then
disappeared ^vbd+seem++xvbn+=disappeared.
. ^zz++++=EXTRAWORD
Aaron ^np+++??+=Aaron
continued ^vbd+++xvbn+=continued
to ^to++++=to
collect ^vbi++++=collect
papers ^nns++++=papers.
. ^zz++++=EXTRAWORD
For ^in++++=For
a ^at++++=a
week ^nn++++=week
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=did
not ^xnot++not++=not
see ^vb+vprv+++=see
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked
at ^rb++++=at
the ^ati++++=the
harness ^nns+nom+++=harness
shop ^nn++++=shop
and ^cc++++=and
was ^vbd+bedz+aux++=was
told ^vpsv++tht0+xvbnx+=told
he ^pp3a+pp3+++=he
still ^rb++++=still
slept ^vbd+++xvbn+=slept
in ^in++++=in
his ^pp$+pp3+++=his
room ^nn++++=room.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
evening ^nn++++=evening,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
I ^pp1a+pp1+++=I
sat ^vbd+++xvbnx+=sat
at ^in++++=at
the ^ati++++=the
west ^np+pl+++=west
window ^nn++++=window,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
passed ^vbd+++xvbnx+=passed
my ^pp$+pp1+++=my
house ^nn++++=house.
. ^zz++++=EXTRAWORD
The ^ati++++=The
day ^nn++++=day
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
rainy ^jj++++=rainy.
. ^zz++++=EXTRAWORD
Water ^nn++++=Water
dripped ^vbd+++xvbn+=dripped
from ^in++++=from
the ^ati++++=the
bare ^jj+atrb+++=bare
branches ^nns++++=branches,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
light ^nn++++=light
was ^vbd+bedz+aux++=was
almost ^rb+hdg+splt++=almost
gone ^vpsv++agls+xvbnx+=gone.
. ^zz++++=EXTRAWORD
Aaron ^np+++??+=Aaron
walked ^vbd+++xvbn+=walked
slowly ^rb++++=slowly
along ^in++++=along
the ^ati++++=the
road ^nn++++=road.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
arms ^nns++++=arms
hung ^vbd+++xvbn+=hung
empty ^jj++++=empty
at ^rb++++=at
his ^pp$+pp3+++=his
sides ^nns++++=sides.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
went ^vbd+++xvbnx+=went
to ^in++++=to
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
the ^ati++++=the
dog ^nn++++=dog?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
called ^vbd+++xvbnx+=called.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
did ^vbd+dod+aux++=did
not ^xnot++not++=not
turn ^vb++++=turn.
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=did
not ^xnot++not++=not
hear ^vb+vprv+++=hear.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
walked ^vbd+++xvbnx+=walked
on ^in++++=on
toward ^in++++=toward
the ^ati++++=the
fields ^nns++++=fields,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
fog ^nn++++=fog
was ^vbd+bedz+aux++=was
beginning ^vbg+++xvbgx+=beginning
to ^to++++=to
rise ^vbi++++=rise.
. ^zz++++=EXTRAWORD
The ^ati++++=The
next ^ap++++=next
morning ^nn++++=morning
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked
in ^rb+phrv+++=in
the ^ati++++=the
village ^nn+nom+++=village.
. ^zz++++=EXTRAWORD
No ^at++++=No
one ^cd1++++=one
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
the ^ati++++=the
dog ^nn++++=dog.
. ^zz++++=EXTRAWORD
A ^at++++=A
boy ^nn++++=boy
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
heard ^vprf++tht0+xvbnx+=heard
something ^pn++++=something
crying ^nvbg+++xvbg+=crying
behind ^in+pl+++=behind
the ^ati++++=the
harness ^nns+nom+++=harness
shop ^nn++++=shop
during ^in++++=during
the ^ati++++=the
night ^nn++++=night,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
boys ^nns++++=boys
say ^vb+vpub+++=say
many ^ap++++=many
things ^nns++++=things.
. ^zz++++=EXTRAWORD
Aaron ^np+++??+=Aaron
would ^md+prd+++=would
answer ^vb++++=answer
no ^at++++=no
questions ^nns+nom+++=questions.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
never ^rb++++=never
had ^vb+hv+vrb++=had
a ^at++++=a
dog ^nn++++=dog,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
I ^pp1a+pp1+++=I
reminded ^vbd+vsua++xvbnx+=reminded
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
me ^pp1o+pp1+++=me
with ^in++++=with
mild ^jj+atrb+++=mild
surprise ^nn++++=surprise.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
brother ^nn++++=brother
had ^vb+hv+vrb++=had
one ^cd1++++=one
when ^wrb+who+++=when
we ^pp1a+pp1+++=we
were ^vbd+bed+vrb++=were
boys ^nns++++=boys,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
drowned ^vbd+++xvbn+=drowned
in ^in++++=in
the ^ati++++=the
river ^nn++++=river."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
After ^cs+sub+++=After
that ^dt+dem+++=that
he ^pp3a+pp3+++=he
avoided ^vbd+++xvbnx+=avoided
my ^pp$+pp1+++=my
road ^nn++++=road.
. ^zz++++=EXTRAWORD
Winter ^nn++++=Winter
came ^vbd+++xvbn+=came.
. ^zz++++=EXTRAWORD
Kern ^np+++??+=Kern
was ^vbd+bedz+aux++=was
executed ^vpsv++agls+xvbnx+=executed
before ^in++++=before
spring ^nn++++=spring.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
knew ^vbd+vprv++xvbnx+=knew
the ^ati++++=the
morning ^nn++++=morning
it ^pp3+it+++=it
happened ^vbd+++xvbn+=happened,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
stopped ^vprf+++xvbnx+=stopped
reading ^vbg+++xvbg+=reading
the ^ati++++=the
accounts ^nns++++=accounts.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sky ^nn++++=sky
above ^jjb++++=above
Chicago ^np++++=Chicago
was ^vbd+bedz+vrb++=was
colorless ^jj+pred+++=colorless,
