# ^zz++++=###
# ^zz++++=EXTRAWORD
# ^zz++++=EXTRAWORD
What ^wdt+who+++=What
the ^ati++++=the
selections ^nns+nom+++=selections
she ^pp3a+pp3+++=she
wiped ^vbd+++xvbnx+=wiped
her ^pp$+pp3+++=her
face ^nn++++=face
with ^in++++=with
a ^at++++=a
handkerchief ^nn++++=handkerchief,
, ^zz++++=EXTRAWORD
folded ^j+++xvbn+=folded
it ^pp3+it+++=it
into ^in++++=into
a ^at++++=a
smaller ^jjr+atrb+++=smaller
square ^nn++++=square,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
asked ^vpsv++agls+xvbn+=asked
in ^rb+phrv+++=in
a ^at++++=a
whisper ^nn++++=whisper,
, ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
hear ^vb+vprv+tht0++=hear
this ^dt+pdem+++=this
often ^rb++++=often?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
this ^dt+dem+++=this
program ^nn+++??+=program.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
concerts ^nns++++=concerts,
, ^zz++++=EXTRAWORD
yes ^uh++++=yes."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
often ^rb++++=often?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="In
in ^in++++=EXTRAWORD
the ^ati++++=the
season ^nn++++=season
perhaps ^rb++++=perhaps
every ^at++++=every
week ^nn++++=week."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
me ^pp1o+pp1+++=me
then ^rn+tm+++=then.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
accusation ^nn+nom+++=accusation
in ^in++++=in
her ^pp$+pp3+++=her
eyes ^nns++++=eyes;
; ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
would ^md+prd+++=would
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
easier ^jjr++++=easier
to ^to+jcmp+++=to
bear ^vbi+vprv+++=bear.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+aux++=was
only ^rb+down+splt++=only
wonder ^vb++++=wonder,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
behind ^in+pl+++=behind
it ^pp3+it+++=it
the ^ati++++=the
terrible ^jj+atrb+++=terrible
arithmetic ^nn++++=arithmetic
by ^in++++=by
which ^whp+rel+pied++=which
she ^pp3a+pp3+++=she
measured ^vbd+++xvbnx+=measured
my ^pp$+pp1+++=my
years ^nns++++=years
of ^in++++=of
abundance ^nn+nom+++=abundance
against ^in++++=against
her ^pp$+pp3+++=her
own ^ap++++=own
starvation ^nn+nom+++=starvation.
. ^zz++++=EXTRAWORD
" ^zz++++="Ever
ever ^rb++++=EXTRAWORD
since ^cs+sub+++=since
you ^pp2+pp2+++=you
came ^vbd+++xvbn+=came
back ^jjb++++=back
East ^np+pl+++=East?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Nearly."
nearly ^rb+down+++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
turned ^vbd+++xvbnx+=turned
away ^rb+phrv+++=away
before ^cs+sub+++=before
the ^ati++++=the
applause ^nn++++=applause
ended ^vbd+++xvbn+=ended.
. ^zz++++=EXTRAWORD
The ^ati++++=The
next ^ap++++=next
music ^nn++++=music
began ^vbd+++xvbn+=began
with ^in++++=with
tumult ^nn++++=tumult.
. ^zz++++=EXTRAWORD
The ^ati++++=The
orchestra ^nn++++=orchestra
became ^vbd+++xvbn+=became
wind ^nn++++=wind
and ^cc++++=and
black ^jj+atrb+++=black
water ^nn++++=water,
, ^zz++++=EXTRAWORD
a ^at++++=a
vessel ^nn++++=vessel
laboring ^vwbg+++xvbg+=laboring
under ^in++++=under
a ^at++++=a
torn ^jj+atrb++xvbn+=torn
heaven ^nn++++=heaven;
; ^zz++++=EXTRAWORD
waves ^nns++++=waves
rose ^vbd+++xvbn+=rose
in ^in++++=in
the ^ati++++=the
lower ^jjr+atrb+++=lower
strings ^nns++++=strings,
, ^zz++++=EXTRAWORD
the ^ati++++=the
brass ^nn++++=brass
flung ^vbd+++xvbn+=flung
out ^rp+pl+++=out
signals ^nns+nom+++=signals,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
violins ^nns++++=violins
drove ^vbd+++xvbn+=drove
forward ^rb++++=forward
like ^in++++=like
rain ^nn++++=rain.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
aunt ^nn++++=aunt's
's ^$++++=EXTRAWORD
hand ^nn++++=hand
seized ^vbd+++xvbn+=seized
mine ^pp$$++++=mine.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
grip ^nn++++=grip,
, ^zz++++=EXTRAWORD
hardened ^xvbn+++xvbn+=hardened
by ^in++++=by
ax ^nn+++??+=ax
handles ^nns++++=handles,
, ^zz++++=EXTRAWORD
pails ^nns+++??+=pails,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
wringing ^nn++++=wringing
of ^in++++=of
heavy ^jj+atrb+++=heavy
linen ^nn++++=linen,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
painfully ^rb++++=painfully
strong ^jj+pred+++=strong.
. ^zz++++=EXTRAWORD
Once ^rb+cnj+++=Once,
, ^zz++++=EXTRAWORD
long ^rb++++=long
ago ^rb+cnj+++=ago,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
told ^vprf+++xvbnx+=told
me ^pp1o+pp1+++=me
the ^ati++++=the
tale ^nn++++=tale
of ^in++++=of
the ^ati++++=the
wandering ^jj+atrb++xvbg+=wandering
mariner ^nn++++=mariner
condemned ^vbd+++xvbn+=condemned
to ^to++++=to
seek ^vbi++++=seek
a ^at++++=a
harbor ^nn++++=harbor
he ^pp3a+pp3+++=he
could ^md+pos+++=could
never ^rb++splt++=never
keep ^vb++++=keep.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
rolling ^nvbg+++xvbg+=rolling
pastry ^nn++++=pastry
at ^in++++=at
the ^ati++++=the
time ^nn++++=time,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
flour ^nn++++=flour
whitened ^jj++++=whitened
her ^pp$+pp3+++=her
arms ^nns++++=arms
to ^in++++=to
the ^ati++++=the
elbow ^nn++++=elbow.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
thought ^vprf+++xvbnx+=thought
it ^pp3+it+++=it
only ^rb+down+++=only
another ^dt++++=another
legend ^nn++++=legend,
, ^zz++++=EXTRAWORD
akin ^jj++++=akin
to ^in++++=to
Ulysses ^np++++=Ulysses
and ^cc++++=and
Perseus ^np+++??+=Perseus,
, ^zz++++=EXTRAWORD
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
stories ^nns++++=stories
with ^in++++=with
which ^whp+rel+pied++=which
she ^pp3a+pp3+++=she
illuminated ^vbd+++xvbnx+=illuminated
winter ^nn++++=winter
evenings ^nns++++=evenings.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
I ^pp1a+pp1+++=I
wondered ^vbd+vprv++xvbnx+=wondered
whether ^cs+who+++=whether
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
understood ^vprf+++xvbnx+=understood
it ^pp3+it+++=it
even ^rb++++=even
then ^rn+tm+++=then
as ^ql++++=as
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not:
: ^zz++++=EXTRAWORD
the ^ati++++=the
curse ^nn++++=curse
not ^xnot++not++=not
merely ^rb+down+++=merely
of ^in++++=of
wandering ^xvbg+++xvbg+=wandering,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
of ^in++++=of
seeing ^xvbg+++xvbg+=seeing
rest ^nn++++=rest,
, ^zz++++=EXTRAWORD
beauty ^nn++++=beauty,
, ^zz++++=EXTRAWORD
home ^nr++++=home,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
being ^xvbg+++xvbg+=being
compelled ^xvbn+++xvbn+=compelled
to ^to+vcmp+++=to
pass ^vbi++++=pass
them ^pp3o+pp3+++=them
by ^in+strn+++=by.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
tears ^nns++++=tears
continued ^vbd+++xvbn+=continued.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
made ^vbd+++xvbnx+=made
no ^at++++=no
effort ^nn++++=effort
now ^rn+tm+++=now
to ^to++++=to
conceal ^vbi++++=conceal
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
The ^ati++++=The
woman ^nn++++=woman
in ^in++++=in
pale ^nn++++=pale
blue ^jj++++=blue,
, ^zz++++=EXTRAWORD
seated ^j+++xvbn+=seated
across ^in+pl+++=across
the ^ati++++=the
aisle ^nn++++=aisle,
, ^zz++++=EXTRAWORD
looked ^j+++xvbn+=looked
over ^in++++=over
once ^rb+tm+++=once
and ^cc+phrs+++=and
then ^rn+tm+++=then
lowered ^jj+++xvbn+=lowered
her ^pp3o+pp3+++=her
gaze ^nn++++=gaze
with ^in++++=with
an ^at++++=an
altered ^jj+atrb++xvbn+=altered
expression ^nn++++=expression.
. ^zz++++=EXTRAWORD
During ^in++++=During
the ^ati++++=the
intermission ^nn++++=intermission
people ^nns++++=people
rose ^vbd+++xvbn+=rose,
, ^zz++++=EXTRAWORD
talked ^j+++xvbn+=talked,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
displayed ^vwbn+++xvbn+=displayed
themselves ^ppls+pp3+++=themselves.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
aunt ^npt++++=aunt
remained ^vbd+++xvbn+=remained
seated ^xvbn+++xvbn+=seated.
. ^zz++++=EXTRAWORD
Around ^in++++=Around
her ^pp$+pp3+++=her
flowed ^vbd+++xvbn+=flowed
silk ^nn++++=silk,
, ^zz++++=EXTRAWORD
broadcloth ^nn+++??+=broadcloth,
, ^zz++++=EXTRAWORD
laughter ^nn+nom+++=laughter,
, ^zz++++=EXTRAWORD
greetings ^nns++++=greetings,
, ^zz++++=EXTRAWORD
the ^ati++++=the
hundred ^cd++++=hundred
easy ^jj+atrb+++=easy
gestures ^nns++++=gestures
of ^in++++=of
those ^dt+dem+++=those
accustomed ^jj+++xvbn+=accustomed
to ^in++++=to
leisure ^nn++++=leisure.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
appeared ^vbd+seem++xvbnx+=appeared
among ^in++++=among
them ^pp3o+pp3+++=them
like ^in++++=like
a ^at++++=a
figure ^nn++++=figure
dug ^vwbn+++xvbn+=dug
from ^in++++=from
an ^at++++=an
ancient ^jj+atrb+++=ancient
field ^nn++++=field,
, ^zz++++=EXTRAWORD
scarred ^xvbn+++xvbn+=scarred
by ^in++++=by
tools ^nns++++=tools
and ^cc++++=and
weather ^nn++++=weather,
, ^zz++++=EXTRAWORD
its ^pp$+it+++=its
original ^jj+atrb+++=original
features ^nns++++=features
barely ^rb+down+++=barely
discernible ^jj++++=discernible,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
possessing ^jj+++xvbg+=possessing
through ^in++++=through
mutilation ^nn+nom+++=mutilation
a ^at++++=a
gravity ^nn+nom+++=gravity
the ^ati++++=the
unbroken ^jj+atrb+++=unbroken
statues ^nns+++??+=statues
lack ^nn++++=lack.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
asked ^vbd+vsua++xvbnx+=asked
no ^at++++=no
questions ^nns+nom+++=questions
about ^in++++=about
the ^ati++++=the
performers ^nns+nom+++=performers.
. ^zz++++=EXTRAWORD
Instead ^rb+cnj+++=Instead
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="Caleb
caleb ^np++++=EXTRAWORD
will ^md+prd+++=will
be ^vb+be+aux++=be
feeding ^vbg+++xvbgx+=feeding
by ^in++++=by
now ^rn+tm+++=now."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes."
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It'll
it ^pp3+it+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
be ^vb+be+vrb++=be
dark ^jj++++=dark
early ^jj++++=early."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Aunt ^nn++++=Aunt
Miriam ^np+++??+=Miriam."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
stove ^nn++++=stove
smokes ^vbz++++=smokes
when ^wrb+who+++=when
the ^ati++++=the
wind ^nn++++=wind's
's ^$++++=EXTRAWORD
north ^np+pl+++=north."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
words ^nns++++=words
fell ^vbd+++xvbn+=fell
one ^pn++++=one
by ^in++++=by
one ^pn++++=one
into ^in++++=into
the ^ati++++=the
brilliant ^jj+atrb+++=brilliant
hall ^nn++++=hall:
: ^zz++++=EXTRAWORD
feed ^nn++++=feed,
, ^zz++++=EXTRAWORD
darkness ^nns+nom+++=darkness,
, ^zz++++=EXTRAWORD
smoke ^nn++++=smoke.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
were ^vbd+bed+vrb++=were
not ^xnot++not++=not
irrelevancies ^nns+++??+=irrelevancies,
, ^zz++++=EXTRAWORD
as ^ql++++=as
I ^pp1a+pp1+++=I
first ^od++++=first
supposed ^vbd+vprv++xvbn+=supposed,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
terms ^nns++++=terms
of ^in++++=of
the ^ati++++=the
sentence ^nn+nom+++=sentence
awaiting ^vwbg+++xvbg+=awaiting
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
The ^ati++++=The
final ^jj+atrb+++=final
selection ^nn+nom+++=selection
was ^vbd+bedz+vrb++=was
quieter ^jjr+pred+++=quieter.
. ^zz++++=EXTRAWORD
A ^at++++=A
single ^jj+atrb+++=single
theme ^nn++++=theme
passed ^vbd+++xvbn+=passed
through ^in++++=through
the ^ati++++=the
orchestra ^nn++++=orchestra
and ^cc++++=and
was ^vbd+bedz+aux++=was
given ^vpsv++agls+xvbnx+=given
back ^rb+phrv+++=back
transformed ^jj+++xvbn+=transformed;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it
moved ^vbd+++xvbn+=moved
from ^in++++=from
instrument ^nn+nom+++=instrument
to ^in++++=to
instrument ^nn+nom+++=instrument
as ^ql++++=as
light ^jj++++=light
moves ^vbz++++=moves
across ^in+pl+++=across
separate ^nn+nom+++=separate
windows ^nns++++=windows
at ^in++++=at
sunset ^nn++++=sunset.
. ^zz++++=EXTRAWORD
Under ^in++++=Under
its ^pp$+it+++=its
influence ^nn+nom+++=influence
my ^pp$+pp1+++=my
aunt ^npt++++=aunt
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
lose ^vbi++++=lose
the ^ati++++=the
rigidity ^nn+nom+++=rigidity
that ^tht+rel+subj++=that
had ^vbd+hvd+aux++=had
sustained ^vprf+++xvbnx+=sustained
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
shoulders ^nns+nom+++=shoulders
sank ^vbd+++xvbn+=sank.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
leaned ^vbd+++xvbnx+=leaned
toward ^in++++=toward
the ^ati++++=the
stage ^nn++++=stage
with ^in++++=with
an ^at++++=an
expression ^nn++++=expression
almost ^rb+hdg+++=almost
hungry ^jj++++=hungry.
. ^zz++++=EXTRAWORD
The ^ati++++=The
music ^nn++++=music
rose ^vbd+++xvbn+=rose,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
violently ^rb+cnj+++=violently,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
with ^in++++=with
the ^ati++++=the
immense ^jj+atrb+++=immense
assurance ^nn+nom+++=assurance
of ^in++++=of
something ^pn++++=something
released ^vbd+++xvbn+=released
from ^in++++=from
mortal ^jj+atrb+++=mortal
limitation ^nn+nom+++=limitation.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
filled ^vbd+++xvbn+=filled
every ^at++++=every
hollow ^nn++++=hollow
of ^in++++=of
the ^ati++++=the
hall ^nn++++=hall,
, ^zz++++=EXTRAWORD
touched ^j+++xvbn+=touched
the ^ati++++=the
gilded ^jj+atrb++xvbn+=gilded
balconies ^nns++++=balconies,
, ^zz++++=EXTRAWORD
trembled ^j+++xvbn+=trembled
in ^in++++=in
the ^ati++++=the
chandeliers ^nns+nom+++=chandeliers,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
entered ^vbd+++xvbn+=entered,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
believed ^vbd+vprv++xvbnx+=believed,
, ^zz++++=EXTRAWORD
those ^dt+dem+++=those
sealed ^jj+atrb++xvbn+=sealed
chambers ^nns+nom+++=chambers
within ^in++++=within
her ^pp$+pp3+++=her
where ^wrb+who+++=where
for ^in++++=for
thirty ^cd++++=thirty
years ^nns++++=years
no ^at++++=no
voice ^nn++++=voice
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
permitted ^vpsv++agls+xvbnx+=permitted.
. ^zz++++=EXTRAWORD
What ^wdt+who+++=What
dormant ^jj+atrb+++=dormant
growths ^nns++++=growths
stirred ^vbd+++xvbn+=stirred
there ^rn+pl+++=there?
? ^zz++++=EXTRAWORD
Music ^nn++++=Music
may ^md+pos+++=may
lie ^vb++++=lie
long ^rb++++=long
in ^in++++=in
a ^at++++=a
human ^nn++++=human
being ^vwbg+beg++xvbg+=being
as ^ql++++=as
moss ^np++++=moss
lies ^vbz++++=lies
gray ^np++++=gray
and ^cc++++=and
brittle ^jj++++=brittle
upon ^in++++=upon
a ^at++++=a
stone ^nn++++=stone,
, ^zz++++=EXTRAWORD
indistinguishable ^jj++++=indistinguishable
from ^in++++=from
death ^nn++++=death
until ^cs+sub+++=until
rain ^nn++++=rain
discovers ^nns+nom+++=discovers
its ^pp$+it+++=its
color ^nn++++=color.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
is ^vbz+bez+vrb++=is
revival ^nn++++=revival
always ^rb++++=always
mercy ^nn++++=mercy?
? ^zz++++=EXTRAWORD
To ^to++++=To
awaken ^vbi++++=awaken
an ^at++++=an
appetite ^nn++++=appetite
where ^wrb+who+++=where
no ^at++++=no
food ^nn++++=food
can ^md+pos+++=can
be ^vb+be+aux++=be
given ^vpsv++agls+xvbnx+=given,
, ^zz++++=EXTRAWORD
to ^to++++=to
restore ^vbi++++=restore
sight ^nn++++=sight
at ^in++++=at
the ^ati++++=the
door ^nn++++=door
of ^in++++=of
darkness ^nns+nom+++=darkness
what ^wdt+who+++=what
kindness ^nns+nom+++=kindness
is ^vbz+bez+vrb++=is
that ^dt+pdem+++=that?
? ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
last ^jj+atrb+++=last
chord ^nn++++=chord
she ^pp3a+pp3+++=she
lifted ^vbd+++xvbnx+=lifted
both ^abx++++=both
hands ^nns++++=hands
slightly ^rb+cnj+++=slightly,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
let ^vb+++xvbn+=let
them ^pp3o+pp3+++=them
fall ^nn++++=fall.
. ^zz++++=EXTRAWORD
Applause ^nn++++=Applause
broke ^vbd+++xvbn+=broke
over ^rp++++=over
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
The ^ati++++=The
conductor ^nn++++=conductor
returned ^vbd+++xvbn+=returned,
, ^zz++++=EXTRAWORD
bowed ^j+++xvbn+=bowed,
, ^zz++++=EXTRAWORD
departed ^j+++xvbn+=departed,
, ^zz++++=EXTRAWORD
returned ^j+++xvbn+=returned
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
Chairs ^nns++++=Chairs
scraped ^vbd+++xvbn+=scraped;
; ^zz++++=EXTRAWORD
programs ^nns+++??+=programs
fluttered ^vbd+++xvbn+=fluttered;
; ^zz++++=EXTRAWORD
the ^ati++++=the
audience ^nn+nom+++=audience
began ^vbd+++xvbn+=began
to ^to++++=to
pour ^vbi++++=pour
into ^in++++=into
the ^ati++++=the
aisles ^nns+++??+=aisles.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
stood ^vbd+++xvbnx+=stood
and ^cc+phrs+++=and
held ^vbd+vprv++xvbn+=held
out ^rp+pl+++=out
her ^pp$+pp3+++=her
mantle ^nn++++=mantle.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
did ^vbd+dod+aux++=did
not ^xnot++not++=not
see ^vb+vprv+++=see
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="Aunt
aunt ^nn++++=EXTRAWORD
Miriam ^np+++??+=Miriam,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
must ^md+nec+++=must
go ^vb++++=go
before ^in++++=before
the ^ati++++=the
crush ^nn++++=crush."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
sat ^vbd+++xvbnx+=sat
bent ^xvbn+++xvbn+=bent
forward ^rb+cnj+++=forward,
, ^zz++++=EXTRAWORD
staring ^vbg+++xvbg+=staring
at ^rb++++=at
the ^ati++++=the
emptying ^jj+atrb++xvbg+=emptying
stage ^nn++++=stage.
. ^zz++++=EXTRAWORD
Musicians ^nns++++=Musicians
were ^vbd+bed+aux++=were
closing ^vbg+++xvbgx+=closing
their ^pp$+pp3+++=their
cases ^nns++++=cases.
. ^zz++++=EXTRAWORD
A ^at++++=A
man ^nn++++=man
carried ^vbd+++xvbn+=carried
away ^rp+pl+++=away
the ^ati++++=the
conductor ^nn++++=conductor's
's ^$++++=EXTRAWORD
desk ^nn++++=desk.
. ^zz++++=EXTRAWORD
The ^ati++++=The
harps ^nns+++??+=harps,
, ^zz++++=EXTRAWORD
stripped ^j+++xvbn+=stripped
of ^in++++=of
human ^jj+atrb+++=human
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
stood ^j+++xvbn+=stood
remote ^jj++++=remote
and ^cc+phrs+++=and
shining ^jj+++xvbg+=shining.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
touched ^vbd+++xvbnx+=touched
her ^pp$+pp3+++=her
shoulder ^nn+nom+++=shoulder.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
caught ^vbd+++xvbnx+=caught
my ^pp$+pp1+++=my
wrist ^nn++++=wrist
with ^in++++=with
both ^abx++++=both
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
face ^nn++++=face,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
had ^vbd+hvd+aux++=had
endured ^vprf+++xvbnx+=endured
births ^nns++++=births,
, ^zz++++=EXTRAWORD
graves ^np++++=graves,
, ^zz++++=EXTRAWORD
winters ^nns+nom+++=winters,
, ^zz++++=EXTRAWORD
hunger ^nn++++=hunger,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
all ^rb++++=all
the ^ati++++=the
blunt ^jj+atrb+++=blunt
injuries ^nns++++=injuries
of ^in++++=of
necessity ^nn+nom+++=necessity,
, ^zz++++=EXTRAWORD
broke ^j+++xvbn+=broke
at ^rb++++=at
last ^rb"++++=last.
. ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
sobbed ^vbd+++xvbnx+=sobbed.
. ^zz++++=EXTRAWORD
" ^zz++++="Please,
please ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Julian ^np++++=Julian.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
want ^vb++++=want
to ^to+vcmp+++=to
go ^vbi++++=go."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
words ^nns++++=words
were ^vbd+bed+vrb++=were
scarcely ^rb+down+++=scarcely
louder ^jjr+pred+++=louder
than ^in++++=than
a ^at++++=a
child ^nn++++=child's.
's. ^nn+++??+=EXTRAWORD
Yet ^rb++++=Yet
I ^pp1a+pp1+++=I
knew ^vbd+vprv++xvbnx+=knew
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
the ^ati++++=the
cold ^jj+atrb+++=cold
street ^nn++++=street
she ^pp3a+pp3+++=she
feared ^vbd+vprv++xvbnx+=feared,
, ^zz++++=EXTRAWORD
nor ^cc+cls+neg++=nor
my ^pp$+pp1+++=my
rooms ^nns++++=rooms,
, ^zz++++=EXTRAWORD
nor ^cc+cls+neg++=nor
even ^rb++++=even
the ^ati++++=the
westbound ^nn+++??+=westbound
train ^nn++++=train
waiting ^vwbg+++xvbg+=waiting
two ^cd++++=two
days ^nns++++=days
hence ^rb+cnj+++=hence.
. ^zz++++=EXTRAWORD
To ^to++++=To
go ^vbi++++=go
was ^vbd+bedz+aux++=was
to ^to++++=to
return ^vbi++++=return
to ^in++++=to
the ^ati++++=the
station ^nn+nom+++=station
platform ^nn++++=platform
under ^in++++=under
the ^ati++++=the
iron ^nn++++=iron
roof ^nn++++=roof;
; ^zz++++=EXTRAWORD
to ^in++++=to
the ^ati++++=the
long ^rb++++=long
passage ^nn+nom+++=passage
across ^in+pl+++=across
Ohio ^np+++??+=Ohio,
, ^zz++++=EXTRAWORD
Illinois ^np+++??+=Illinois,
, ^zz++++=EXTRAWORD
Iowa ^np+++??+=Iowa;
; ^zz++++=EXTRAWORD
to ^in++++=to
the ^ati++++=the
narrowing ^jj+atrb++xvbg+=narrowing
towns ^nns++++=towns
and ^cc++++=and
widening ^vbg+++xvbg+=widening
spaces ^nns++++=spaces;
; ^zz++++=EXTRAWORD
to ^in++++=to
the ^ati++++=the
branch ^nn++++=branch
line ^nn++++=line
where ^wrb+who+++=where
the ^ati++++=the
cars ^nns++++=cars
smelled ^vbd+++xvbn+=smelled
of ^in++++=of
coal ^nn++++=coal
dust ^nn++++=dust
and ^cc++++=and
livestock ^nn++++=livestock;
; ^zz++++=EXTRAWORD
to ^in++++=to
Caleb ^np+++??+=Caleb
waiting ^vwbg+++xvbg+=waiting
in ^in++++=in
a ^at++++=a
buffalo ^nn+++??+=buffalo
coat ^nn++++=coat
beside ^in+pl+++=beside
the ^ati++++=the
wagon ^nn++++=wagon.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+aux++=was
to ^to++++=to
return ^vbi++++=return
to ^in++++=to
the ^ati++++=the
fallen ^vprf+++xvbn+=fallen
wire ^nn++++=wire,
, ^zz++++=EXTRAWORD
the ^ati++++=the
red ^jj+atrb+++=red
cow ^nn++++=cow,
, ^zz++++=EXTRAWORD
the ^ati++++=the
scouring ^jj+atrb++xvbg+=scouring
calves ^nns++++=calves,
