Old ^jj+atrb+++=Old
accept ^vb+vprv+++=accept
this ^dt+dem+++=this
broadening ^jj+++xvbg+=broadening
of ^in++++=of
his ^pp$+pp3+++=his
profession ^nn++++=profession.
. ^zz++++=EXTRAWORD
A ^at++++=A
hero ^nn++++=hero,
, ^zz++++=EXTRAWORD
so ^ql++++=so
far ^rb+pl+++=far
as ^ql++++=as
he ^pp3a+pp3+++=he
knew ^vbd+vprv++xvbnx+=knew,
, ^zz++++=EXTRAWORD
stood ^j+++xvbn+=stood
on ^in++++=on
a ^at++++=a
plinth ^nn++++=plinth,
, ^zz++++=EXTRAWORD
wore ^j+++xvbn+=wore
very ^ql+amp+++=very
little ^ap++++=little
clothing ^nn++++=clothing
and ^cc++++=and
had ^vb+hv+vrb++=had
no ^at++++=no
weeds ^nns++++=weeds
to ^to++++=to
attend ^vbi++++=attend
to ^in+strn+++=to.
. ^zz++++=EXTRAWORD
The ^ati++++=The
officers ^nns+nom+++=officers
wanted ^vbd+++xvbn+=wanted
him ^pp3o+pp3+++=him
to ^to++++=to
remain ^vbi++++=remain
for ^in++++=for
formal ^jj+atrb+++=formal
statements ^nns+nom+++=statements.
. ^zz++++=EXTRAWORD
Intelligence ^nn+nom+++=Intelligence
officers ^nns+nom+++=officers
wished ^vbd+vprv++xvbn+=wished
to ^to+vcmp+++=to
interview ^vb++++=interview
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
A ^at++++=A
colonel ^npt++++=colonel
arrived ^vbd+++xvbn+=arrived
and ^cc+phrs+++=and
shook ^vbd+++xvbn+=shook
his ^pp$+pp3+++=his
hand ^nn++++=hand
twice ^rb++++=twice.
. ^zz++++=EXTRAWORD
Someone ^pn++++=Someone
proposed ^vbd+vsua++xvbn+=proposed
a ^at++++=a
decoration ^nn+nom+++=decoration.
. ^zz++++=EXTRAWORD
Someone ^pn++++=Someone
else ^rb+cnj+++=else
proposed ^vbd+vsua++xvbn+=proposed
sending ^vbg+++xvbg+=sending
his ^pp$+pp3+++=his
story ^nn++++=story
to ^in++++=to
the ^ati++++=the
newspapers ^nns+nom+++=newspapers,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
the ^ati++++=the
captain ^npt++++=captain
observed ^vbd+vprv++xvbn+=observed
that ^tht+vcmp+++=that
secrecy ^nn++++=secrecy
might ^md+pos+++=might
be ^vb+be+vrb++=be
wiser ^jjr+pred+++=wiser.
. ^zz++++=EXTRAWORD
A ^at++++=A
photographer ^nn+nom+++=photographer
appeared ^vbd+seem++xvbn+=appeared,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Sam ^nn++++=Sam
refused ^vbd+++xvbn+=refused
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
taken ^vpsv++agls+xvbnx+=taken
until ^cs+sub+++=until
his ^pp$+pp3+++=his
cap ^nn++++=cap
was ^vbd+bedz+aux++=was
recovered ^vpsv++agls+xvbnx+=recovered
or ^cc+phrs+++=or
replaced ^vbd+++xvbn+=replaced.
. ^zz++++=EXTRAWORD
Through ^in++++=Through
all ^abn++++=all
this ^dt+dem+++=this
he ^pp3a+pp3+++=he
maintained ^vbd+vpub++xvbnx+=maintained
one ^cd1++++=one
position ^nn+nom+++=position:
: ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
left ^vprf+++xvbnx+=left
seventeen ^cd++++=seventeen
rows ^nns++++=rows
of ^in++++=of
turnips ^nns++++=turnips
in ^in++++=in
the ^ati++++=the
morning ^nn++++=morning
and ^cc++++=and
intended ^vb+++xvbn+=intended
to ^to+vcmp+++=to
return ^vbi++++=return
to ^in++++=to
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
cannot ^md+pos+not++=cannot
simply ^rb++++=simply
walk ^nn++++=walk
from ^in++++=from
France ^np++++=France
to ^in++++=to
Norfolk ^np++++=Norfolk,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
major ^npt++++=major
explained ^vbd+vpub++xvbn+=explained.
. ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
send ^vb++++=send
me ^pp1o+pp1+++=me
how ^wrb+who+++=how
Oi ^uh++++=Oi
come ^vb++++=come."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="In
in ^in++++=EXTRAWORD
a ^at++++=a
German ^jj+atrb+++=German
aeroplane ^nn++++=aeroplane?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+aux++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
matter ^vb++++=matter
whose ^whp+who+++=whose.
. ^zz++++=EXTRAWORD
One ^pn++++=One
of ^in++++=of
yours ^pp$$++++=yours'll
'll ^md+prd+++0=EXTRAWORD
do ^vb+do+vrb++=do."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
suggestion ^nn+nom+++=suggestion,
, ^zz++++=EXTRAWORD
delivered ^xvbn+++xvbn+=delivered
as ^cs+sub+++=as
if ^cs+cnd+++=if
aeroplanes ^nns+nom+++=aeroplanes
were ^vbd+bed+vrb++=were
farm ^nn++++=farm
carts ^nns+++??+=carts,
, ^zz++++=EXTRAWORD
amused ^j+++xvbn+=amused
the ^ati++++=the
lieutenant ^npt+nom+++=lieutenant
so ^ql++++=so
much ^ap++++=much
that ^dt+dem+++=that
he ^pp3a+pp3+++=he
repeated ^vbd+++xvbnx+=repeated
it ^pp3+it+++=it
to ^in++++=to
an ^at++++=an
officer ^nn++++=officer
from ^in++++=from
the ^ati++++=the
Royal ^jj+atrb+++=Royal
Flying ^jj+atrb++xvbg+=Flying
Corps ^nn++++=Corps.
. ^zz++++=EXTRAWORD
The ^ati++++=The
flying ^jj+atrb++xvbg+=flying
officer ^nn++++=officer
was ^vbd+bedz+vrb++=was
a ^at++++=a
lean ^jj+atrb+++=lean
young ^jj+atrb+++=young
man ^nn++++=man
with ^in++++=with
a ^at++++=a
scarf ^nn++++=scarf,
, ^zz++++=EXTRAWORD
bright ^jj+atrb+++=bright
eyes ^nns++++=eyes
and ^cc++++=and
the ^ati++++=the
expression ^nn++++=expression
of ^in++++=of
one ^cd1++++=one
who ^whp+rel+subj++=who
regarded ^vbd+++xvbn+=regarded
death ^nn++++=death
as ^in++++=as
an ^at++++=an
entertaining ^jj+atrb++xvbg+=entertaining
rumour ^nn++++=rumour.
. ^zz++++=EXTRAWORD
" ^zz++++="Fly
fly ^vb++++=EXTRAWORD
him ^pp3o+pp3+++=him
to ^in++++=to
Norfolk ^np++++=Norfolk?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+++=EXTRAWORD
not ^xnot++not++=not?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+++=EXTRAWORD
not ^xnot++not++=not
indeed ^rb++++=indeed?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
lieutenant ^nn+nom+++=lieutenant.
. ^zz++++=EXTRAWORD
" ^zz++++="He's
he ^pp3a+pp3+++=EXTRAWORD
's ^vbz+bez+aux++0=EXTRAWORD
captured ^vpsv++agls+xvbnx+=captured
a ^at++++=a
master ^nn++++=master
spy ^vb++++=spy,
, ^zz++++=EXTRAWORD
crossed ^j+++xvbn+=crossed
the ^ati++++=the
lines ^nns++++=lines
and ^cc++++=and
saved ^vbd+++xvbn+=saved
Intelligence ^nn+nom+++=Intelligence
a ^at++++=a
frightful ^jj+atrb+++=frightful
headache ^nn++++=headache.
. ^zz++++=EXTRAWORD
The ^ati++++=The
least ^ql++++=least
we ^pp1a+pp1+++=we
can ^md+pos+++=can
do ^vb+do+aux++=do
is ^vbz+bez+aux++=is
get ^vb++++=get
him ^pp3o+pp3+++=him
back ^jjb++++=back
for ^in++++=for
breakfast ^nn++++=breakfast."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Tea,"
tea ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
corrected ^xvbn+++xvbn+=corrected
Sam ^np++++=Sam.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
already ^rb++++=already
morning ^nn++++=morning
by ^in++++=by
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
military ^jj+atrb+++=military
clocks ^nns++++=clocks
had ^vbd+hvd+aux++=had
ceased ^vprf+++xvbnx+=ceased
to ^in++++=to
interest ^nn++++=interest
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Arrangements ^nns+nom+++=Arrangements
were ^vbd+bed+aux++=were
made ^vpsv++agls+xvbnx+=made
with ^in++++=with
astonishing ^jj+atrb+++=astonishing
speed ^nn++++=speed.
. ^zz++++=EXTRAWORD
A ^at++++=A
staff ^nn++++=staff
car ^nn++++=car
carried ^vbd+++xvbn+=carried
Sam ^np++++=Sam
to ^in++++=to
an ^at++++=an
aerodrome ^nn+++??+=aerodrome
behind ^in+pl+++=behind
the ^ati++++=the
lines ^nns++++=lines.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
given ^vpsv++agls+xvbnx+=given
a ^at++++=a
replacement ^nn+nom+++=replacement
cap ^nn++++=cap,
, ^zz++++=EXTRAWORD
a ^at++++=a
breakfast ^nn++++=breakfast
of ^in++++=of
bacon ^nn++++=bacon
and ^cc++++=and
tea ^nn++++=tea,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
new ^jj+atrb+++=new
clay ^nn++++=clay
pipe ^nn++++=pipe
by ^in++++=by
the ^ati++++=the
colonel ^nn++++=colonel.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
also ^rb++splt++=also
given ^vpsv++agls+xvbnx+=given
his ^pp$+pp3+++=his
German ^jj+atrb+++=German
documents ^nns+nom+++=documents
as ^in++++=as
evidence ^nn+nom+++=evidence
for ^in++++=for
later ^rbr+tm+++=later
inquiry ^nn++++=inquiry,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Sam ^np++++=Sam
handed ^vbd+++xvbn+=handed
them ^pp3o+pp3+++=them
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+aux++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
want ^vb++++=want
furrin ^nn+++??+=furrin
papers ^nns++++=papers
clutterin ^nn+++??+=clutterin'
' ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
pockets ^nns++++=pockets."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
aerodrome ^nn+++??+=aerodrome
rows ^nns++++=rows
of ^in++++=of
machines ^nns++++=machines
stood ^vbd+++xvbn+=stood
upon ^in++++=upon
wet ^jj+atrb+++=wet
grass ^nn++++=grass.
. ^zz++++=EXTRAWORD
Mechanics ^nn++++=Mechanics
moved ^vbd+++xvbn+=moved
about ^rb+phrv+++=about
them ^pp3o+pp3+++=them
in ^in++++=in
the ^ati++++=the
dawn ^nn++++=dawn.
. ^zz++++=EXTRAWORD
Engines ^nns++++=Engines
began ^vbd+++xvbn+=began
to ^to++++=to
roar ^vbi++++=roar
one ^cd1++++=one
after ^in++++=after
another ^ppls++++=another,
, ^zz++++=EXTRAWORD
shaking ^jj+++xvbg+=shaking
the ^ati++++=the
air ^nn++++=air.
. ^zz++++=EXTRAWORD
The ^ati++++=The
young ^jj+atrb+++=young
pilot ^nn++++=pilot
pointed ^vbd+++xvbn+=pointed
to ^in++++=to
a ^at++++=a
two ^cd++++=two-seater.
- ^zz++++=EXTRAWORD
seater ^jjr++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
she ^pp3a+pp3+++=she
is ^vbz+bez+vrb++=is."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Looks
looks ^nns++++=EXTRAWORD
draughty ^nn+++??+=draughty,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Sam ^nn++++=Sam.
. ^zz++++=EXTRAWORD
" ^zz++++="She'll
she ^pp3a+pp3+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
do ^vb+do+vrb++=do
a ^at++++=a
hundred ^cd++++=hundred
miles ^nns++++=miles
an ^at++++=an
hour ^nn++++=hour."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+dem+++=EXTRAWORD
ai ^nn+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
an ^at++++=an
answer ^nn++++=answer."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
strapped ^vbd+++xvbnx+=strapped
him ^pp3o+pp3+++=him
into ^in++++=into
the ^ati++++=the
rear ^jjb+atrb+++=rear
cockpit ^nn++++=cockpit.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
time ^nn++++=time
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
provided ^vpsv++agls+xvbnx+=provided
with ^in++++=with
goggles ^nns++++=goggles,
, ^zz++++=EXTRAWORD
a ^at++++=a
leather ^nn++++=leather
coat ^nn++++=coat
and ^cc++++=and
clear ^jj+atrb+++=clear
instructions ^nns+nom+++=instructions
not ^xnot++not++=not
to ^in++++=to
touch ^nn++++=touch
anything ^pn++++=anything.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
immediately ^rb+tm+++=immediately
asked ^vbd+vsua++xvbn+=asked
where ^wrb+who+whcl++=where
he ^pp3a+pp3+++=he
could ^md+pos+++=could
put ^vb+++xvbn+=put
a ^at++++=a
hoe ^vb++++=hoe,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+aux++=was
reminded ^vpsv++agls+xvbnx+=reminded
that ^tht+vcmp+++=that
the ^ati++++=the
Germans ^nns+nom+++=Germans
still ^rb++++=still
had ^vb+hv+vrb++=had
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="Best
best ^jjt+atrb+++=EXTRAWORD
ash ^nn++++=ash
handle ^vb++++=handle
Oi ^uh++++=Oi
ever ^rb++++=ever
owned ^vbd+++xvbn+=owned,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
grumbled ^vbd+++xvbnx+=grumbled.
. ^zz++++=EXTRAWORD
The ^ati++++=The
pilot ^nn++++=pilot
climbed ^vbd+++xvbn+=climbed
in ^in++++=in
front ^nn++++=front.
. ^zz++++=EXTRAWORD
" ^zz++++="We'll
we ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
have ^vb+hv+vrb++=have
you ^pp2+pp2+++=you
in ^in++++=in
England ^np++++=England
in ^in++++=in
no ^at++++=no
time ^nn++++=time,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Gates ^np++++=Gates."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No
no ^at++++=EXTRAWORD
need ^vb++++=need
to ^to+vcmp+++=to
tear ^vb++++=tear."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
aeroplane ^nn++++=aeroplane
ran ^vbd+++xvbn+=ran
across ^in+ppvb+++=across
the ^ati++++=the
grass ^nn++++=grass
and ^cc++++=and
rose ^nn+++xvbn+=rose.
. ^zz++++=EXTRAWORD
France ^np++++=France
spread ^vbd+++xvbn+=spread
beneath ^rb++++=beneath
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
grey ^np++++=grey
in ^in++++=in
the ^ati++++=the
first ^rb++++=first
light ^jj++++=light.
. ^zz++++=EXTRAWORD
As ^ql++++=As
they ^pp3a+pp3+++=they
climbed ^vbd+++xvbnx+=climbed
westward ^rb++++=westward
Sam ^nn++++=Sam
looked ^vbd+++xvbn+=looked
down ^rp++++=down
once ^rb+tm+++=once
more ^rbr++++=more
upon ^in++++=upon
the ^ati++++=the
scarred ^jj+atrb++xvbn+=scarred
country ^nn++++=country.
. ^zz++++=EXTRAWORD
Guns ^nns++++=Guns
flashed ^vbd+++xvbn+=flashed
along ^in++++=along
the ^ati++++=the
horizon ^nn++++=horizon.
. ^zz++++=EXTRAWORD
Smoke ^vb++++=Smoke
drifted ^vbd+++xvbn+=drifted
from ^in++++=from
the ^ati++++=the
trenches ^nns++++=trenches.
. ^zz++++=EXTRAWORD
Far ^rb+pl+++=Far
below ^in+strn+++=below,
, ^zz++++=EXTRAWORD
thousands ^cds++++=thousands
of ^in++++=of
men ^nns++++=men
prepared ^jj+++xvbn+=prepared
to ^to+jcmp+++=to
continue ^vbi++++=continue
the ^ati++++=the
day ^nn++++=day's
's ^$++++=EXTRAWORD
destruction ^nn+nom+++=destruction.
. ^zz++++=EXTRAWORD
Sam ^np++++=Sam
shook ^vbd+++xvbn+=shook
his ^pp$+pp3+++=his
head ^nn++++=head.
. ^zz++++=EXTRAWORD
" ^zz++++="Plaguey
plaguey ^nn+++??+=EXTRAWORD
noosance ^nn+nom+++=noosance,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
no ^at++++=no
one ^cd1++++=one
heard ^vbd+vprv++xvbn+=heard.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
crossed ^vbd+++xvbnx+=crossed
the ^ati++++=the
coast ^nn++++=coast
and ^cc++++=and
flew ^vpsv++agls+xvbn+=flew
over ^in++++=over
the ^ati++++=the
Channel ^nn++++=Channel.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sun ^nn++++=sun
came ^vbd+++xvbn+=came
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
Ships ^nns++++=Ships
moved ^vbd+++xvbn+=moved
below ^rb++++=below,
, ^zz++++=EXTRAWORD
each ^dt++++=each
drawing ^jj+++xvbg+=drawing
a ^at++++=a
white ^jj+atrb+++=white
line ^nn++++=line
through ^in++++=through
the ^ati++++=the
water ^nn++++=water.
. ^zz++++=EXTRAWORD
The ^ati++++=The
pilot ^nn++++=pilot
performed ^vwbn+++xvbn+=performed
a ^at++++=a
banking ^nn++++=banking
turn ^nn++++=turn
to ^to++++=to
avoid ^vbi++++=avoid
cloud ^nn++++=cloud,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Sam ^np++++=Sam,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
mistook ^vbd+++xvbn+=mistook
this ^dt+dem+++=this
for ^in++++=for
showing ^nn++++=showing
off ^in+strn+++=off,
, ^zz++++=EXTRAWORD
struck ^j+++xvbn+=struck
him ^pp3o+pp3+++=him
on ^in++++=on
the ^ati++++=the
shoulder ^nn+nom+++=shoulder
and ^cc++++=and
ordered ^jj+++xvbn+=ordered
him ^pp3o+pp3+++=him
to ^to++++=to
fly ^vbi++++=fly
level ^nn++++=level.
. ^zz++++=EXTRAWORD
England ^np++++=England
appeared ^vbd+seem++xvbn+=appeared
ahead ^rb+cnj+++=ahead,
, ^zz++++=EXTRAWORD
green ^nn++++=green
and ^cc++++=and
quiet ^jj++++=quiet.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sight ^nn++++=sight
affected ^vwbn+++xvbn+=affected
Sam ^np++++=Sam
more ^ql++++=more
than ^cs+sub+++=than
he ^pp3a+pp3+++=he
would ^md+prd+++=would
have ^vb+hv+aux++=have
admitted ^vprf+++xvbnx+=admitted.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
proper ^jj+atrb+++=proper
fields ^nns++++=fields
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
whole ^jj+atrb+++=whole
hedges ^nns++++=hedges,
, ^zz++++=EXTRAWORD
cattle ^nns++++=cattle
in ^in++++=in
meadows ^nns++++=meadows
and ^cc++++=and
roofs ^nns++++=roofs
with ^in++++=with
houses ^nns++++=houses
beneath ^in+pl+++=beneath
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Smoke ^nn++++=Smoke
rose ^vbd+++xvbn+=rose
peacefully ^rb++++=peacefully
from ^in++++=from
chimneys ^nns++++=chimneys
instead ^rb+cnj+++=instead
of ^in++++=of
violently ^rb++++=violently
from ^in++++=from
shell ^nn++++=shell
holes ^nns++++=holes.
. ^zz++++=EXTRAWORD
Roads ^nns++++=Roads
went ^vbd+++xvbn+=went
where ^wrb+who+++=where
roads ^nns++++=roads
had ^vb+hv+vrb++=had
reason ^nn++++=reason
to ^to++++=to
go ^vbi++++=go.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
recognized ^vbd+vprv+tht0+xvbnx+=recognized
nothing ^pn++++=nothing
for ^in++++=for
a ^at++++=a
long ^jj+atrb+++=long
time ^nn++++=time,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
recognized ^vbd+vprv++xvbnx+=recognized
the ^ati++++=the
sense ^nn++++=sense
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
landed ^vbd+++xvbnx+=landed
first ^rb++++=first
at ^rb++++=at
an ^at++++=an
aerodrome ^nn+++??+=aerodrome
in ^in++++=in
Kent ^np++++=Kent,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
explanations ^nns+nom+++=explanations
were ^vbd+bed+aux++=were
made ^vpsv++agls+xvbnx+=made,
, ^zz++++=EXTRAWORD
petrol ^nn++++=petrol
taken ^vwbn+++xvbn+=taken
aboard ^in+pl+++=aboard
and ^cc++++=and
messages ^nns+nom+++=messages
sent ^vbd+++xvbn+=sent.
. ^zz++++=EXTRAWORD
Officers ^nns+nom+++=Officers
appeared ^vbd+seem++xvbn+=appeared
to ^to+vcmp+++=to
shake ^vbi++++=shake
Sam ^np++++=Sam's
's ^$++++=EXTRAWORD
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
A ^at++++=A
woman ^nn++++=woman
from ^in++++=from
a ^at++++=a
canteen ^nn++++=canteen
gave ^vbd+++xvbn+=gave
him ^pp3o+pp3+++=him
cake ^nn++++=cake.
. ^zz++++=EXTRAWORD
A ^at++++=A
reporter ^nn+nom+++=reporter
tried ^vbd+++xvbn+=tried
to ^to+vcmp+++=to
question ^nn+nom+++=question
him ^pp3o+pp3+++=him
and ^cc++++=and
was ^vbd+bedz+aux++=was
removed ^vpsv++by+xvbnx+=removed
by ^in++++=by
military ^jj+atrb+++=military
police ^nns++++=police.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
flew ^vbd+++xvbnx+=flew
north ^np+pl+++=north
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
By ^in++++=By
early ^jj+atrb+++=early
afternoon ^nn++++=afternoon
the ^ati++++=the
Norfolk ^np++++=Norfolk
landscape ^nn++++=landscape
unfolded ^vbd+++xvbn+=unfolded
below ^in+strn+++=below.
. ^zz++++=EXTRAWORD
Sam ^nn++++=Sam
picked ^vbd+++xvbn+=picked
out ^rp+pl+++=out
a ^at++++=a
church ^nn++++=church,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
a ^at++++=a
wood ^nn++++=wood,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
the ^ati++++=the
white ^jj+atrb+++=white
road ^npl++++=road
near ^in+pl+++=near
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Habbage ^np+nom+++=Habbage's
's ^$++++=EXTRAWORD
farm ^nn++++=farm.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
leaned ^vbd+++xvbnx+=leaned
forward ^rb++++=forward
and ^cc++++=and
shouted ^vbd+vpub++xvbn+=shouted
directions ^nns+nom+++=directions
which ^whp+rel+obj++=which
the ^ati++++=the
pilot ^nn++++=pilot
could ^md+pos+++=could
not ^xnot++not++=not
hear ^vb+vprv+++=hear.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
aeroplane ^nn++++=aeroplane
passed ^vbd+++xvbn+=passed
the ^ati++++=the
turnip ^nn++++=turnip
field ^nn++++=field,
, ^zz++++=EXTRAWORD
Sam ^np++++=Sam
waved ^vbd+++xvbn+=waved
both ^abx++++=both
arms ^nns++++=arms,
, ^zz++++=EXTRAWORD
pointed ^j+++xvbn+=pointed
down ^rp++++=down
and ^cc+phrs+++=and
nearly ^rb+down+++=nearly
lost ^vbd+++xvbn+=lost
his ^pp$+pp3+++=his
new ^jj+atrb+++=new
cap ^nn++++=cap.
. ^zz++++=EXTRAWORD
The ^ati++++=The
pilot ^nn++++=pilot
circled ^vbd+++xvbn+=circled.
. ^zz++++=EXTRAWORD
Below ^rb++++=Below,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Habbage ^np+nom+++=Habbage
and ^cc++++=and
two ^cd++++=two
labourers ^nns+nom+++=labourers
stood ^vbd+++xvbn+=stood
looking ^vbg+++xvbg+=looking
upward ^jjb++++=upward.
. ^zz++++=EXTRAWORD
Aggie ^np+++??+=Aggie
was ^vbd+bedz+aux++=was
coming ^vbg+++xvbgx+=coming
along ^in++++=along
the ^ati++++=the
lane ^nn++++=lane
with ^in++++=with
her ^pp$+pp3+++=her
apron ^nn++++=apron
over ^rp++++=over
her ^pp3o+pp3+++=her
head ^jjb++++=head,
, ^zz++++=EXTRAWORD
having ^xvbg+++xvbg+=having
been ^vprf+ben+aux+xvbn+=been
informed ^vpsv++by+xvbnx+=informed
by ^in++++=by
half ^nn++++=half
the ^ati++++=the
village ^nn+nom+++=village
that ^tht+rel+++=that
Uncle ^nn++++=Uncle
Sam ^nn++++=Sam
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
carried ^vpsv++agls+xvbnx+=carried
off ^rb+phrv+++=off
by ^in++++=by
a ^at++++=a
German ^nn++++=German.
. ^zz++++=EXTRAWORD
The ^ati++++=The
field ^nn++++=field
still ^rb++++=still
bore ^vbd+++xvbn+=bore
the ^ati++++=the
scars ^nns++++=scars
of ^in++++=of
the ^ati++++=the
first ^rb++++=first
landing ^nvbg+++xvbg+=landing.
. ^zz++++=EXTRAWORD
The ^ati++++=The
British ^jj+atrb+++=British
machine ^nn++++=machine
descended ^vbd+++xvbn+=descended.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
wheels ^nns++++=wheels
touched ^vbd+++xvbn+=touched
earth ^nn++++=earth
more ^rbr++++=more
gently ^rb++++=gently
than ^in++++=than
the ^ati++++=the
German ^np++++=German's
's ^$++++=EXTRAWORD
'd ^vbd+hvd+aux++=had
done ^vprf+++xvbnx+=done,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
they ^pp3a+pp3+++=they
nevertheless ^rb+cnj+++=nevertheless
flattened ^vbd+++xvbn+=flattened
four ^cd++++=four
turnips ^nns++++=turnips
and ^cc++++=and
damaged ^jj+++xvbn+=damaged
a ^at++++=a
fifth ^nn++++=fifth.
. ^zz++++=EXTRAWORD
Sam ^nn++++=Sam
counted ^vbd+++xvbn+=counted
them ^pp3o+pp3+++=them
before ^cs+sub+++=before
