prompt,source,filename,ttr,wrlengh,wcount,that_del,contrac,pres,pro2,pro_do,pdem,gen_emph,pro1,it,be_state,sub_cos,prtcle,pany,gen_hdg,amplifr,wh_ques,pos_mod,o_and,wh_cl,finlprep,n,prep,adj_attr,pasttnse,pro3,perfects,rel_obj,rel_subj,rel_pipe,p_and,n_nom,tm_adv,pl_adv,advs,inf,prd_mod,sua_vb,sub_cnd,nec_mod,spl_aux,conjncts,agls_psv,by_pasv,whiz_vbn,sub_othr,vcmp,downtone,pred_adj,allmodal,allconj,allpasv,allwh,allwhrel,alladj,allpro,have,allverb,vprogrsv,that_rel,jcmp,nonf_vth,att_vth,fact_vth,lkly_vth,att_jth,fact_jth,lkly_jth,nfct_nth,att_nth,fct_nth,lkly_nth,spch_vto,mntl_vto,dsre_vto,efrt_vto,prob_vto,x1_jto,x2_jto,x3_jto,x4_jto,x5_jto,all_nto,nonfadvl,atadvl,fctadvl,lklydvl,all_vth,all_jth,all_nth,all_th,all_vto,all_jto,all_to,all_advl,act_ipv,act_tpv,mentalpv,commpv,occurpv,copulapv,aspectpv,humann,prcessn,cognitn,abstrcn,concrtn,tccncrt,quann,placen,groupn,sizej,timej,colorj,evalj,relatnj,topicj,actv,commv,mentalv,causev,occurv,existv,aspectv
llm,ai,4000_story_3172_llm.txt,35.5,5.1,4578,2.6,0.2,92.4,13.3,0.9,2.4,1.1,28,14.4,1.5,5.2,0,2.4,0.2,0.9,2,10,16.8,0.4,0.7,278.1,93.9,43.9,42.6,26.2,10.9,2.6,2.4,2.6,0.9,79.7,5.9,4.8,33.9,5,4.4,1.3,1.5,1.7,1.5,5.2,6.6,1.1,2.4,7,3.1,4.8,5.9,16.2,31.5,10,2.4,7.6,76.7,67.5,1.1,140.2,3.1,1.7,0,1.7,0.9,0.9,2.2,0.2,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0,0,0.2,0,0,0.2,0,0,1.1,0.7,5.7,0.2,0,5.9,1.3,0.2,1.7,1.7,0,0,0,0,0,0,0,4.2,10.3,11.8,16.6,13.3,7.9,5,3.3,0,0.2,0,0.2,0.4,2.8,0.4,15.5,12.5,18.3,2.6,6.6,9,2
llm,ai,4000_story_3173_llm.txt,37,5.1,3332,1.2,0.3,24.6,0.6,0.3,0,1.2,4.5,21.3,0.6,1.2,0.3,2.1,0.9,0.6,0.6,2.1,12.9,0,1.5,270.4,115.8,41.4,95.1,35.7,15,3.6,4.2,0.9,3,45.9,5.4,9,33.6,7.2,2.7,1.5,0.9,0.9,1.2,4.5,10.5,1.2,3.6,4.8,2.1,3,5.4,5.7,22.8,15.3,0.6,8.7,87.6,40.8,0.6,138.1,3,0.6,0.6,2.1,0.3,0.9,2.1,0.6,0.6,0,0,0,0,0,0,0.3,0.6,1.5,1.8,0,0.3,0,0.3,0,0,0.6,0,0.6,1.2,5.4,1.2,0,6.6,4.2,0.6,4.8,2.4,0.3,0,0,0,0,0,0,8.4,3.9,1.2,9.9,9.6,3,4.2,7.2,2.4,0.9,2.1,2.4,0,0.3,0.6,17.7,11.4,10.2,0.9,6.3,12.9,5.4
llm,ai,4000_story_3177_llm.txt,35.8,4.8,3822,3.1,2.9,46,3.9,0.3,1,1,34.8,13.6,0.8,1.6,0,3.9,0,1,0.3,7.3,16.2,0.8,0.8,255.6,89.5,42.9,89.7,54.2,11.8,1.6,2.9,0.5,1,53.4,4.4,4.2,28.8,7.3,5.8,2.4,4.7,2.1,2.1,4.4,7.6,2.1,4.4,5.8,6,3.1,8.1,15.2,29.3,14.1,1,5,82.9,92.9,1.6,152.3,3.1,0.8,0.3,4.4,1.3,1.8,1.3,0,0.3,0,0,0,0,0,0,0.8,0.8,1.6,0.5,0,0,0,0.3,0,0,0.8,0,4.2,1,8.9,0.3,0,9.2,3.7,0.3,3.9,6,0,0,0,0.5,0,0,0,8.9,3.7,4.7,14.1,16,2.6,5.8,4.2,1.3,1,2.4,1.8,0.8,0.5,1,22.8,18.3,13.9,1.6,4.4,5,3.9
llm,ai,4000_story_3183_llm.txt,33.8,4.7,3095,2.9,0.3,42.6,12.9,0.3,1.3,1,69.8,8.4,0.6,1,0,1,0,1.3,0,5.2,15.2,0,0.6,271.1,101.1,48.5,81.1,20.4,11.6,2.9,0.6,1.3,1.6,54.9,2.9,5.5,35.9,6.8,2.3,2.6,0,1.3,3.9,4.8,6.1,3.2,2.9,4.5,3.2,1.9,4.5,8.7,22.3,12.3,0,4.8,75,103.1,1.9,144.1,6.1,1.3,0,1.9,1,0.6,2.3,0.3,0,0,0,0,0,0,0.3,0,1,1.3,0.6,0,0,0,0,0,0,0,0,2.6,1.3,5.8,0.3,0,6.1,3.2,0,3.2,3.9,0,0,0,0,0,0,0,6.8,2.6,3.6,9.4,22.9,3.9,5.5,7.8,3.6,2.6,1,0.6,1.3,1.6,1.9,20.4,12.3,9.7,1.9,5.8,8.1,2.3
llm,ai,4000_story_3188_llm.txt,33.5,4.5,2112,3.3,0,54.5,12.3,0.5,1.9,0.9,63.9,18.5,0.5,0.9,0,1.9,0,0.5,0.5,5.2,12.8,0.5,1.9,222.1,85.7,23.2,98,58.2,12.8,0.9,1.4,0.5,2.4,33.1,10.4,7.1,37.9,4.3,6.6,1.9,1.9,2.4,1.4,5.7,5.7,0.9,4.3,10.4,0.5,1.9,11.4,14.2,28.4,10.9,0.9,2.8,64.9,134.5,1.9,168.1,7.6,0.9,0.5,0.5,0,1.4,1.4,0.5,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0.5,0,0,0,0.5,0.5,0,1.4,1.4,3.3,0.5,0,3.8,0.9,0.5,1.9,3.3,0,0,0,0,0,0,0,5.7,4.3,1.9,10.4,18,2.4,3.3,3.3,0.9,2.4,0.9,0.5,0,1.4,0.5,29.4,18,16.6,3.3,7.6,8.5,7.6
llm,ai,4000_story_3189_llm.txt,37.8,4.9,3245,1.5,0.6,27.7,0.3,0,0.3,0.9,12.6,13.9,0.6,1.8,0.3,3.1,0,0.3,0.3,4,18.8,0,0,276.7,94.6,41.9,85.4,37.9,8,2.2,2.8,0.3,1.5,44.7,6.8,5.2,41.6,4.9,2.2,0.9,1.5,1.8,2.2,4.6,9.9,0.9,5.9,8,2.2,2.5,4.3,8,31.7,16.6,0.3,5.2,73.3,50.8,0.6,133.4,4.9,2.5,0,0.9,0.6,0.6,3.1,0,0,0,0,0,0,0,0,0.3,1.2,0.3,1.5,0,0,0,0,0,0,1.5,0.3,2.2,0.9,5.2,0,0,5.2,3.4,0,3.4,4.9,0.3,0.6,0,0,0.3,0,0,10.5,3.4,0.3,6.8,20.6,1.2,7.1,6.2,2.8,0.3,1.5,1.5,0.6,0,0.6,21,5.5,8.6,2.2,3.1,7.4,4.9
llm,ai,4000_story_3190_llm.txt,35.5,5.2,6303,0.5,0,37.1,0.8,0.5,2.1,1.9,16.3,15.1,1,2.4,0.3,1.7,1.1,0.3,0.2,6.2,20.1,0.3,0.6,280.5,118.5,53,76.5,28.2,12.1,4.4,3.3,3.8,2.1,65.4,3.8,9.2,31.4,5.4,3.5,2.2,0.6,1.6,1.6,4.4,7.3,1.4,5.7,6.2,2.4,3.5,4.8,11.3,31.4,14.4,0.5,11.6,86.3,45.4,1.1,130.1,2.9,1.1,0,0.6,0.3,0.5,1.6,0.3,0.2,0,0,0,0,0.2,0,0.2,0.3,0.5,1.1,0,0.3,0,0.3,0,0,0,0,1.3,1.1,3,0.5,0.2,3.6,2.1,0.6,2.7,2.4,0,0,0,0,0,0,0,5.4,5.1,3,15.5,18.9,2.9,4.3,14,1,1.1,0.3,2.1,0,1.1,1.9,19.2,9.5,10.2,1.7,7.9,11.7,3.6
llm,ai,4000_story_3196_llm.txt,37,4.9,1923,1,0.5,35.9,0,0,1,1.6,26.5,16.1,1,1.6,0,2.6,0.5,1.6,0,3.1,20.3,0,1,250.7,116.5,47.3,78,33.3,9.9,2.6,1.6,2.1,3.6,48.4,12,9.9,38.5,5.2,1.6,1,1.6,1,2.1,9.4,5.2,2.1,4.2,5.2,1.6,4.2,4.2,5.7,32.2,11.4,0,6.2,87.9,59.8,1.6,130.5,3.1,2.6,0,0.5,0.5,1,2.1,0,0.5,0,0,0,0,0,0,0,0.5,0,1.6,0,0,0,0.5,0,0,0.5,0.5,1.6,1.6,4.2,0.5,0,4.7,2.1,0.5,2.6,4.2,0,0,0,0,0,0,0,3.1,3.1,3.1,5.7,13.5,5.7,7.8,13.5,1.6,1.6,0,2.1,0,0.5,1.6,20.8,8.8,12,1.6,13,12.5,1.6
llm,ai,4000_story_3218_llm.txt,35.8,4.3,2594,19.7,12,70.2,17,0.8,3.1,2.7,58.2,13.5,0.8,0,0.8,5.8,0,1.2,0.4,6.6,18.9,0.4,2.3,253.7,84.8,29.7,71.3,55.9,7.7,0.8,2.3,0,0.4,26.6,3.5,8.1,33.2,7.7,3.9,0,3.9,0.8,1.9,5.4,5.8,0.4,1.9,10,1.9,2.7,1.9,11.2,33.2,8.1,0.8,3.1,58.2,131.1,3.1,155.7,6.6,3.5,0,15.8,2.3,2.7,2.3,0,0,0,0,0,0,0,0.4,0.4,1.2,0.8,0.4,0,0,0,0,0,0.8,0,0,3.5,1.2,23.1,0,0,23.1,3.1,0,3.9,4.6,1.2,0.4,0,0,0,0,0,5.8,1.2,1.2,7.7,21.2,1.2,3.5,4.6,1.9,3.1,0,1.9,1.2,2.3,0,22.4,23.9,17.3,1.5,3.1,9.3,3.9
llm,ai,4000_story_3220_llm.txt,36.3,4.9,2283,3.9,6.1,52.6,2.2,0.9,2.2,1.8,11,12.3,2.2,1.3,0,4.4,0.4,0.4,0.9,4.4,21.9,0,1.3,309.7,85.4,51.7,59.1,34.2,10.1,2.2,3.5,0.4,0.4,58.3,4.4,7.9,25.8,7.9,5.7,3.5,0.9,2.2,5.7,4.4,9.2,2.2,4.8,3.9,3.5,3.1,5.3,12.3,28.5,16.2,0.9,6.1,89.4,47.3,0.4,129.2,1.8,1.8,0,3.5,1.3,0,0.9,0,0,0,0,0,0,0,0.4,0,0.4,0.4,0,0,0,0,0,0,0,0.4,0,1.3,0.4,5.7,0,0,5.7,1.3,0,1.3,2.2,0,0,0,0,0,0,0,8.3,3.1,3.5,8.8,15.3,3.5,3.5,5.7,2.6,1.8,0.4,1.8,0.4,2.6,2.6,18.8,21,11.4,2.2,1.8,5.3,0.4
llm,ai,4000_story_3221_llm.txt,34.3,4.6,7505,3.7,6.3,67,12.1,1.5,3.7,0.9,23.6,19.6,1.9,1.3,0.5,3.9,0.5,1.2,0.8,4.5,10.8,0.1,1.3,272.1,73.2,43.2,92.7,52.8,11.7,0.3,2,0.3,1.1,33,9.5,5.5,26.8,5.2,6.3,2,3.3,1.9,1.2,1.7,7.3,0.5,3.6,5.5,0.9,2.3,9.2,12.7,22,11.5,0.9,2.5,69.8,88.5,3.6,165.9,4.4,1.2,0,1.7,0.1,2,1.3,0,0,0,0,0,0,0,0.1,0,0.3,0.5,0.1,0,0.3,0,0,0,0.1,0,0,1.6,2.3,5.2,0,0,5.2,1.1,0.3,1.5,3.9,0.5,1.5,0.1,0,0.1,0,0,9.5,4,2.3,10.3,20.8,4,5.2,4.1,5.3,2.1,0.5,1.7,1.5,1.5,0.7,38.8,21.1,17.3,1.9,2.8,8.8,4.8
llm,ai,4000_story_3222_llm.txt,34.8,4.6,4211,1.9,1.9,40.8,4.5,0,2.4,1.4,13.8,15.4,0.5,1.7,0,5,0.2,0.7,0.2,9.7,10.2,0.7,1.9,270.7,89.1,39.4,102.1,62.2,16.4,0.5,0.9,0,2.6,40.6,5.2,6.6,28,6.2,4.7,3.3,2.8,0.7,2.8,3.6,10.4,0.7,3.3,5.7,3.8,2.6,4.3,15.2,23,14.5,0.9,1.4,65.5,80.5,1.7,155.5,3.1,0.7,0,1.4,1.2,2.8,1.4,0,0,0.2,0,0,0,0,0,0.2,0.5,0,0.5,0.2,0,0,0,0.2,0.2,0,0.5,1.7,0.7,6.9,0.2,0,7.1,1.2,0.5,1.9,2.8,0.2,0.7,0,0,0,0,0,10.7,5.9,4,9,19.9,3.8,2.8,7.8,1.7,0.7,1.2,2.6,0.5,0.9,1.4,26.4,17.8,25.6,1.2,5.2,10.4,6.2
llm,ai,4000_story_3223_llm.txt,35,4.6,5561,4.5,0.7,46.4,15.3,0.2,2.3,0.7,27,12.8,0.5,1.6,0.2,4.7,0.9,0.4,0.5,7.6,14.6,0.4,1.1,262.4,88.3,37.2,106.3,47.3,17.1,0.7,2.2,0.7,2.9,37.4,7.4,10.4,32.5,7,3.4,5.2,3.4,2,2.5,2.2,10.1,1.4,2.2,4.3,3.1,2.5,6.8,12.9,26.8,13.7,0.9,3.6,68.9,89.6,3.1,165.1,3.1,0.9,0,3.8,0.7,2.3,2.5,0.2,0,0,0,0,0,0,0.7,0.5,0.7,1.6,0.7,0,0,0.2,0,0,0.7,0.5,0,2,0.7,9.4,0.2,0,9.5,4.3,0.2,5.2,3.2,0,0.2,0,0,0.2,0,0,14,5.6,1.4,8.6,23.6,2.7,4,7.4,1.3,2.7,3.1,2.9,0.9,0.5,0.7,26.4,27.2,20.3,2.9,4.5,13.5,4.9
llm,ai,4000_story_3225_llm.txt,32.5,4.6,6250,3.4,1,64,14.6,1.1,4.6,0.8,19.7,17.4,1.3,1.3,0.5,6.7,1.1,0.8,1.3,5.9,9.6,0.8,1,258.6,88,40.3,82.7,51,17.6,1.3,3.2,1.4,1.4,41.8,6.9,10.4,31.7,6.9,4.3,1.1,2.7,0.3,3.2,3.5,7,1.3,3.5,3.5,1.1,3.5,7.8,10.6,18.6,11.8,2.1,5.9,74.9,85.3,4.3,157,3.7,0.5,0,1.6,0.6,2.4,1.9,0,0,0,0,0,0,0,0.3,0.5,0.6,0.5,1,0,0.5,0,0.5,0,0.3,0.2,0,2.7,2.1,6.6,0,0,6.6,2.9,1,4.2,5,0.2,0.3,0,0,0.2,0,0.3,9.3,3.8,2.1,11,25.6,3.8,3.5,8.8,2.2,1.8,1,1.3,0.5,0.3,1.1,31,13.1,17.9,2.1,5.3,10.7,3
llm,ai,4000_story_3226_llm.txt,35,4.6,6438,3,0.3,46.3,14,0.3,3,0.5,30.8,20.3,0.5,1.7,0,4.3,0.6,1.4,1.7,6.7,11.8,0.6,0.8,267.2,83.3,41.6,103.4,44.1,12.6,0.9,1.2,0.8,1.9,43,7.1,8.2,26.3,5,5.6,3.6,1.6,1.1,1.4,3.3,7.9,0.5,4.7,4.7,1.9,2.3,5.1,13.4,21.6,13,2.3,3,67.1,88.8,2.3,157.7,2.8,1.1,0,2.5,0.5,1.9,1.4,0.2,0,0,0,0,0,0,0,0,0.9,1.1,0.8,0,0,0,0,0,0.5,0,0.3,0.8,1.1,6.2,0.2,0,6.4,2.8,0,3.3,2.2,0.2,0.5,0,0,0,0,0,22.1,4.2,2.2,10.7,32,5,3.9,8.9,0.8,2,2.5,1.2,0.9,1.2,0.5,27.3,26.4,15.4,1.9,2.6,10.3,5
llm,ai,4000_story_3227_llm.txt,36.5,4.4,6081,4.3,0.2,51.1,26.5,1,3,0.2,35,18.4,0.7,2.1,0.2,3.1,0.3,0.3,1.6,4.8,11.5,0.8,1.3,256.7,87.2,27,109.4,50,15.8,0.5,1.3,0.8,1,27.6,6.6,10.9,27.8,4.3,4.9,2.5,1.8,0.7,0.5,2,8.6,1.8,3.9,4.9,1.6,1,5.3,10.4,21.4,14.3,2.5,2.6,50.6,111.5,2.8,170,2,1.3,0.2,1.8,0.8,2,1.3,0.2,0.2,0,0,0,0.2,0,0,0.2,0.2,1,1,0,0.2,0,0,0,0.2,0,0,1,2,5.9,0.3,0.2,6.4,2.3,0.2,2.6,3,0.5,0.3,0,0,0,0,0.2,24.5,3.9,2,8.4,23,6.1,4.3,13.6,2.8,3,2.3,2.8,0,0.5,0.5,34.5,19.1,13.6,1.8,5.4,13,5.8
llm,ai,4000_story_3229_llm.txt,36.3,4.5,5769,5.4,11.4,56.2,9,0.9,6.9,1.2,32.4,15.3,1.6,1.7,0,3.6,1.2,0.7,0.2,7.6,7.3,1.2,0.9,249.8,81.6,39.5,97.1,51.3,16.6,0.9,2.6,0.2,1.6,37.4,6.6,8.5,30.3,6.9,5.4,4.3,2.4,0.3,3.1,1.7,4.9,1.2,2.8,6.4,2.3,1.6,7.1,13.3,19.4,8.8,1.4,3.6,66,92.7,4.9,164.3,2.6,1.2,0,3.6,0.5,3.1,1.2,0.2,0,0,0,0,0,0,1,0.7,1.7,0.9,0.2,0,0,0,0,0.2,0.2,0.3,0,2.8,1.9,8.5,0.2,0,8.7,4.5,0.2,4.9,5,0.9,0.5,0,0,0,0,0,7.1,4.2,1.9,11.1,22.2,3.1,4.9,10.6,2.6,1.9,1,0.3,0.5,1.4,1,34.8,19.8,18.9,2.4,4.3,9,3.6
llm,ai,4000_story_3231_llm.txt,37.3,4.9,4448,2.7,0,50.8,5.8,0,2.5,0.9,12.6,11.5,0.9,2.9,0.4,4,0,1.3,0,6.1,13.3,0.2,0.2,282.4,93.8,35.1,81.8,44.7,11.9,1.8,3.4,1.1,2.2,53.1,7.6,6.7,32.4,7,4.5,2.7,2.9,3.1,1.1,4,8.8,2.7,4.7,3.4,3.4,2.5,8.3,13.7,24.7,16.2,0.2,6.3,67.7,63.2,1.1,148.6,1.3,0.9,0,1.6,0.7,2.2,1.3,0.4,0,0,0,0.2,0,0,0.4,0,0.9,1.1,0.4,0,0.9,0.2,0,0,0.2,0,0.2,2.7,1.1,5.8,0.4,0.2,6.5,2.9,1.1,4.3,4,0,0.4,0,0,0,0,0,14.2,9.7,4.9,10.6,14.8,3.4,4.3,4.9,1.1,1.1,0.7,0.7,0.2,0.7,1.1,20,17.8,18.7,3.4,4.7,4.7,2.9
llm,ai,4000_story_3232_llm.txt,36,4.6,6904,4.9,0.9,54.6,13.9,0,2.9,1,18.1,10,1.2,1.3,0.1,4.3,0.6,0.9,1.4,6.7,10,0.4,1,272.3,86.3,34.3,91.7,61.4,16.5,1.6,2.5,1.3,2.3,39,8.7,9.8,24.6,5.8,6.2,2,2.5,1.3,2.2,2.9,6.7,0.9,5.5,4.8,1.9,2,6.2,14.2,20.9,13,1.9,5.4,62.9,93.4,2.9,159.6,2.9,1.2,0.1,2.5,0.7,2.3,1.4,0.1,0,0,0,0,0.1,0,0.6,0,0.7,0.9,0.4,0,0.1,0,0,0,0.4,0.1,0,1.3,1.2,7,0.1,0.1,7.2,2.6,0.1,3.2,2.6,0,0.4,0,0,0,0,0,12,4.6,2.2,11.9,24.9,2.6,3.3,9.8,2,1.2,1.2,1.4,1.3,0.7,0.7,35.9,16.2,16.9,1.4,6.1,8.3,3.5
llm,ai,4000_story_3233_llm.txt,36,4.5,7040,5.3,10.2,51,14.1,1,3.7,0.7,38.2,12.5,0.4,0.9,0.3,4.7,1,0.7,0.4,4.8,14.6,1.4,1.8,259.9,80.3,36.8,102.8,57.7,13.4,0.4,1.3,0.3,2.3,34.7,6.8,9.7,31.8,4.5,2.1,2.7,1.7,0.7,1.6,3.4,7.5,0.7,3.4,5,2.4,1.7,6.1,7.7,24.4,11.6,1.8,2,69,109.9,1.8,165.2,4.3,1.1,0,2.1,0.4,3.7,1.7,0,0,0,0,0,0,0,0.7,0.3,0.7,0.4,0.4,0,0,0,0,0.1,0,0,0.1,1.7,1.6,8,0,0,8,2.6,0.1,2.7,3.4,0.7,0.6,0.1,0,0,0,0,9.7,4.3,1.3,11.4,22.4,2.4,4.5,9.7,5,1.4,1.6,1,1,0.3,0.7,35.7,18,22.6,2.1,3.6,8.2,3.6
llm,ai,4000_story_3235_llm.txt,30.8,4.6,6248,3,0.3,41.5,7.4,0.2,4.2,0.5,17.3,13.6,0.2,1.9,0,3.4,0.2,0.3,1.3,5,10.9,0.3,0.3,266.8,84,41.9,111.2,49.5,13.4,1.8,1,1.1,1.9,34.7,8.3,7.8,25.4,5.9,3.4,2.7,1.3,0.8,1.4,1.4,12,1.3,3.4,5.9,2.2,2.2,8,9.1,21.9,16.6,1.6,3.8,74.4,74.1,0.3,162.8,1.9,1.9,0,2.1,0.5,2.1,1.3,0,0,0,0,0,0.2,0,0.5,0.5,0.8,0.2,0.3,0,0.2,0,0.2,0,0.5,0.2,0.3,1,0.6,5.9,0,0.2,6.1,2.2,0.3,3,2.1,0.2,0.5,0,0,0,0,0.2,11.4,5.8,3.5,11.4,22.1,8.2,3.5,8.5,1.6,0.3,0.3,4.2,0.2,0.8,0.8,30.2,19.8,18.2,1.1,5.1,12.2,5
llm,ai,4000_story_3236_llm.txt,36,4.5,6148,3.7,0.3,43.6,15,1,2.4,0.7,27.3,12.2,0.7,1.3,0,3.1,0,1.8,1.5,3.4,12.7,0.5,0.5,281.9,96.5,36.3,103.4,54.8,11.4,0.5,1.1,0.5,1.3,39.9,8.9,8,23.6,8.3,3.7,3.7,1,0.5,1.3,2.4,9.4,0.8,5.5,4.1,2.1,1.1,5.2,7.6,20.3,15.8,2,2.1,57.6,97.1,1.1,161,2.4,1.8,0,1.8,0.7,2.3,2.6,0.2,0,0,0,0,0,0,0.2,0.2,0.3,0.7,1.3,0,0.3,0,0,0.2,0,0,0,0.8,1,7.3,0.2,0,7.5,2.6,0.5,3.1,1.8,0.2,0.3,0,0,0,0.2,0.2,25.4,6.2,1.8,12,25.2,4.1,3.7,9.6,4.1,2,3.6,2.4,0.3,0.7,0.3,29,18.2,14.8,2,4.9,12,4.2
llm,ai,4000_story_3237_llm.txt,34.8,4.7,5447,2.6,0.6,47.2,7.2,0.4,1.5,1.3,14,16.3,0,2.2,0.4,4,1.3,0.7,1.7,7.9,13,0.4,0.6,247.1,90.9,40.6,98.4,73.1,21.8,3.9,4.4,2.9,1.8,42.4,5.1,4.6,28.1,8.3,1.7,2.4,1.8,2.8,3.5,3.3,9.7,1.1,5.1,9.2,3.5,2.8,5.5,12.3,28.1,16,2,11.2,68.3,94.2,2.8,158.4,2.9,0.9,0.2,2.6,0,2.4,3.3,0,0,0.2,0,0,0,0,1.1,0.2,0.7,1.7,1.7,0,0,0,0,0,0.4,0.2,0,1.7,2,8.3,0.2,0,8.4,5.3,0,5.7,3.9,0.2,0.4,0.2,0,0,0,0,12.7,6.1,3.3,14,18,4,3.3,5.1,2,2.9,0.7,0.7,0.4,0.6,0.4,27.9,17.3,20.9,2.4,5,12.9,3.5
llm,ai,4000_story_3238_llm.txt,33.3,4.5,2510,0.8,0.4,41.4,6.4,0,3.6,1.6,13.1,13.1,0.4,0.8,0,3.6,0.4,4,2.4,6,21.5,0.4,0.4,292.8,87.3,39.8,100.8,47.4,8.8,0,1.2,0,2.4,18.7,7.2,15.5,31.9,6,4.4,2,0.4,1.6,3.2,0.8,10.4,0,1.2,3.6,2.4,2,6,12,28.7,11.6,2.8,1.2,72.1,66.9,2,153,5.6,0.4,0,2,0.4,1.2,0.4,0,0,0,0,0,0,0,0.4,0,0,1.6,0.8,0,0,0.4,0,0,0,0,0.4,2.4,0.8,4,0,0,4,2.8,0.4,3.2,3.6,0.4,0.8,0,0,0.4,0,0,4.8,2.8,0,2.4,17.1,1.6,3.6,10.8,3.2,2.8,2,1.2,0.4,0.4,0,33.9,17.9,9.2,2,4.8,7.6,4.8
llm,ai,4000_story_3248_llm.txt,36.3,4.4,5242,2.9,0.6,36.2,3.6,0,3.6,0.4,9,12,0.6,1.1,0,5.9,0.4,1.9,1,2.3,13.2,0.2,1.7,291.1,83.7,30.7,119.6,53.2,7.8,0.8,0.8,0,3.1,13.5,12,15.5,32.4,5.3,2.3,1.5,0.4,2.1,1.3,1.9,5.9,1,3.1,4.6,0.8,1.7,9,6.7,22.3,9.9,1.1,1.5,66,65.8,2.5,168.1,6.5,0.6,0,1.3,0.6,1.3,1.7,0.2,0,0,0,0,0,0,0,0.4,0.8,0.4,0.4,0,0.2,0,0,0,0.4,0.2,0,1.1,0.8,5,0.2,0,5.2,1.9,0.2,2.5,2.1,1.1,0.6,0,0,0.2,0,0.6,3.1,1.1,0.4,3.8,27.9,3.2,2.5,8.6,3.1,1.3,1,1,0.6,0.6,0,40.3,14.3,12.2,0.8,5.9,7.2,6.5
llm,ai,4000_story_3250_llm.txt,30.3,4.4,2476,2,0,35.5,5.3,0,3.2,0.8,10.9,13.3,1.6,1.2,0,4.4,0,2.8,1.2,2.4,20.2,1.6,0.8,299.3,85.6,39.6,109.5,56.1,7.3,0,1.2,0,1.2,23.4,6.9,17.4,29.9,5.7,4,2,0.4,3.2,1.6,3.6,6.9,0,4.8,2.8,2,1.2,7.7,9.7,25.8,11.7,2.8,1.2,70.7,72.3,2,159.5,5.7,0.4,0,2.4,0.4,0.8,1.2,0.4,0,0,0,0,0,0,0,0,0.8,0.8,0.4,0,0,0,0,0.4,0,0.4,0,2,0,4.8,0.4,0,5.3,2,0.4,2.4,2.4,1.2,0,0,0,0,0,0,5.7,0.4,0,2.4,19.4,2,4,8.1,2,4.8,4,2,0.4,0,0,37.6,20.2,10.5,1.6,4.8,8.1,4.4
llm,ai,4000_story_3253_llm.txt,34,4.3,1812,3.9,0,50.2,7.2,1.7,1.1,2.2,26.5,17.7,4.4,1.1,0,1.7,0,3.9,1.7,6.1,18.2,0,2.2,268.8,74.5,36.4,100.4,55.2,11,0,3.3,0.6,1.1,32,8.8,12.1,37,7.7,10.5,2.2,1.7,2.8,1.7,3.3,3.3,0,2.8,2.8,1.1,1.1,7.2,19.3,24.8,6.1,1.7,3.9,61.8,88.9,2.8,162.3,6.1,0.6,0,0,1.1,3.3,2.2,0,0,0,0,0,0,0,0,0.6,1.7,0.6,0,0,0,0,0,0.6,0,0,0,2.8,1.1,6.6,0,0,6.6,2.8,0.6,3.3,3.9,0,0.6,0,0,0,0,0,3.9,0.6,0.6,2.2,34.2,1.1,4.4,4.4,1.1,2.8,1.1,1.7,0,0,0,34.8,14.3,21.5,1.1,5,11.6,4.4
llm,ai,4000_story_3256_llm.txt,39.8,4.7,4117,3.4,0.2,32.3,10.7,0,2.7,1.2,57.3,21.1,0.2,1.7,0,4.9,1,1.5,0,5.3,14.6,1,0.7,225.2,83.8,41,114.9,33.5,14.8,2.4,1.2,1.2,2.9,41,8.3,5.1,29.4,7.3,1.9,2.4,2.2,1,3.4,4.4,9,0.5,3.4,7.8,3.9,3.2,8.3,8.3,29.1,12.9,1,4.9,73.1,101.5,1.5,163.5,7.5,0,0.2,1.5,0.2,2.2,3.2,0.5,0.2,0,0,0,0.2,0,0.5,0,1.2,0.7,1.7,0,0.2,0,0.2,0,0.2,0.2,0.2,1.9,1.5,7,0.7,0.2,8,4.1,0.5,4.9,3.9,0,0.2,0,0,0,0,0,18.7,5.1,4.6,7.5,22.1,5.8,4.9,7.5,2.4,1.5,2.4,1,0.2,1.9,1,25.3,18,21.9,0.7,9.2,11.2,4.6
llm,ai,4000_story_3257_llm.txt,36.3,4.8,2448,2.5,1.2,35.9,1.6,0,2.5,0.8,14.3,7.8,0,2,0.4,5.3,0,0.8,0.4,3.7,7.8,0.8,0.4,265.1,89.9,38,109.5,65.8,13.5,0.4,4.9,0.4,2,40.8,6.5,6.9,22.5,4.1,3.7,2,2.5,1.2,2,0.4,11.4,1.2,6.1,8.6,3.3,4.1,3.7,8.6,22.9,18.8,1.2,5.7,61.7,81.7,1.6,155.2,3.3,0.4,0,3.7,0.8,1.6,0,0.4,0,0,0,0,0,0,0.4,0.4,0.8,2,0,0,0,0,0,0,1.2,1.6,0,0.8,0.4,6.1,0.4,0,6.5,3.7,0,4.9,2.9,0,0,0,0,0,0,0,12.7,4.1,1.6,7.8,12.3,2.5,5.7,12.3,2.9,1.6,1.2,1.6,0,1.2,0.8,30.6,17.6,15.9,2.9,5.7,6.9,4.9
