prompt,source,filename,ttr,wrlengh,wcount,that_del,contrac,pres,pro2,pro_do,pdem,gen_emph,pro1,it,be_state,sub_cos,prtcle,pany,gen_hdg,amplifr,wh_ques,pos_mod,o_and,wh_cl,finlprep,n,prep,adj_attr,pasttnse,pro3,perfects,rel_obj,rel_subj,rel_pipe,p_and,n_nom,tm_adv,pl_adv,advs,inf,prd_mod,sua_vb,sub_cnd,nec_mod,spl_aux,conjncts,agls_psv,by_pasv,whiz_vbn,sub_othr,vcmp,downtone,pred_adj,allmodal,allconj,allpasv,allwh,allwhrel,alladj,allpro,have,allverb,vprogrsv,that_rel,jcmp,nonf_vth,att_vth,fact_vth,lkly_vth,att_jth,fact_jth,lkly_jth,nfct_nth,att_nth,fct_nth,lkly_nth,spch_vto,mntl_vto,dsre_vto,efrt_vto,prob_vto,x1_jto,x2_jto,x3_jto,x4_jto,x5_jto,all_nto,nonfadvl,atadvl,fctadvl,lklydvl,all_vth,all_jth,all_nth,all_th,all_vto,all_jto,all_to,all_advl,act_ipv,act_tpv,mentalpv,commpv,occurpv,copulapv,aspectpv,humann,prcessn,cognitn,abstrcn,concrtn,tccncrt,quann,placen,groupn,sizej,timej,colorj,evalj,relatnj,topicj,actv,commv,mentalv,causev,occurv,existv,aspectv,f1,f2,f3,f4
human,human,4000_story_0010.txt,-0.755540392,-0.229956614,-1.437346992,-0.223898136,-0.743067758,-0.400292211,-0.255365716,-1.182874986,-0.173660891,-0.671333658,-0.780674636,-0.959401536,-0.266290531,-1.12316803,-1.016310153,-0.633211077,-1.000771421,-0.937114622,-1.027375632,1.7365174329,0.0486224873,-0.782206992,-0.261408333,-0.158914579,1.9651000076,0.5477338731,-0.573426528,0.0502041607,-0.604090951,0.9750664258,0.2540935578,0.5281275824,0.0263412193,1.4921112939,-1.230549595,-1.07003441,-1.56890947,0.9539750737,0.5671900089,-0.082872969,1.9280267669,-0.204154666,1.4571547235,-0.568626206,3.5302061674,0.596246308,-0.640701942,1.058532077,1.7421841911,1.0626919711,1.1342933965,0.9771294542,0.3703306991,2.5388973386,-1.117112429,0.6214688954,-0.123694447,-0.659326132,2.0081148735,-1.091159903,-0.987447476,1.3283317696,0.742931057,0.1783879296,1.4078768473,0.1806514056,1.5236383988,-0.640172914,1.1241373119,-0.324160474,-0.149287935,-0.248365383,1.9809995181,2.1306296366,0.0683884716,1.6005114925,0.1068552483,0.5488575199,-0.335719207,5.8268776331,0.1981302704,-0.475839257,-0.478595003,-0.417845591,0.1136462368,1.3441623043,-0.532794219,-1.480609162,0.7293265609,1.0201215104,0.0578544382,2.6440437233,1.1895401869,0.560274505,0.9474355094,0.736549046,-0.856378968,0.8214122576,-1.14317494,-0.322361049,-0.188007178,-0.276801185,9.5271567674,0.7595100274,0.0494021666,2.4434833967,2.1319113641,2.2679588208,-1.701381717,-0.25027914,0.3985491376,-0.282670452,0.1439745588,0.2921969583,1.4924483898,-1.24096216,2.474666345,-0.004719778,3.0918923641,-0.422038868,-1.409021558,-0.299930231,1.0531374226,-0.970349912,-1.313243272,-1.050091281,5.9074552203,30.40795564,-10.00061618,0.1853453595
llm_free,ai,4000_story_0010_llm_free.txt,0.2051012601,0.695350438,-0.320706746,0.1342328213,-0.327652425,-0.605849499,-0.019096306,1.4425161047,-0.48020584,-0.671333658,-0.288780392,2.2288742454,-0.833493562,-0.294041257,0.2575881993,0.7685305758,-0.445325462,-0.718952271,-0.122096506,-0.295198991,-0.79492792,0.8544717255,-0.941817238,0.4004235885,-0.424957868,0.4811799616,0.7480477317,-0.655037446,1.1353665093,-0.441269115,-0.533253189,-0.318827416,0.155247766,-0.369914095,-0.99765468,0.5033229083,-0.416388714,-0.865397252,0.0588987413,0.9037226492,0.0207857266,-0.117714258,-0.287899492,-0.100661021,0.3182287588,-0.468691999,-0.128140388,0.7233008367,-0.567379785,0.1545027416,-0.756592523,-0.078213601,-0.547676415,0.083892902,0.475264014,-0.530725089,0.3879823854,-0.694951838,-1.503260748,0.6240768674,0.4329345199,-0.309175536,-0.60217915,0.2954450779,0.166033694,-0.52234931,-0.289513669,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,1.4965732847,2.1402395884,-0.104942373,-0.015523911,0.4007310599,-1.029767283,-0.33345673,-0.03744011,-0.475839257,-0.478595003,-0.417845591,-0.125447508,0.8743084692,-0.532794219,0.5639999367,-0.792733196,-0.061407653,-0.760387041,0.5146548602,-0.130704917,0.3633994144,-0.480767126,0.077782069,0.2222628746,0.3074059051,-1.14317494,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,-0.621834127,-1.082108305,-0.35804968,-0.4133974,0.9619740519,-0.073370099,-0.712868172,0.4017780375,-0.079973584,-1.277166096,0.347518175,2.8469550804,-0.754513312,0.4506264049,-0.627016552,0.4150835074,0.2077815869,-0.110556367,-0.218203274,1.0450277396,0.3091956749,1.0431609297,-10.21531906,-6.159191991,3.6130311504,-0.747708857
human,human,4000_story_0013.txt,-0.179155401,0.2326969118,0.620993195,-1.925020186,-0.555141774,-1.203834336,-1.052774976,-1.182874986,-1.0166595,-0.04241517,-0.903648197,-1.680559154,0.773581692,-0.846792439,-0.591677369,-0.516399272,-0.630474115,-0.209906784,-1.253695414,-1.417989646,0.36632329,-1.07978494,-0.431510559,0.2944437252,1.7704042818,-0.151082197,-0.952998922,-1.372986109,-1.053950639,-0.036601817,0.1884813289,-0.036509084,0.7353272263,0.5418362678,-1.323707561,-1.07003441,-0.721876144,1.7713742344,0.5073910362,-1.428230631,-1.123558898,-1.673641603,-0.113394071,-1.270573985,3.9473460906,2.5486332048,-0.948238874,1.784866431,0.2024748736,-0.148227002,-1.147810299,-0.576016929,0.5279682843,3.043350305,-1.452349575,0.0813779654,0.0827716432,-1.999743312,-0.113341231,-1.614375364,2.2873221252,-0.567729322,0.0703759536,-0.641012108,-0.920579065,-1.049599847,-1.296820374,-0.029537168,1.5303263959,-0.324160474,-0.149287935,-0.248365383,-0.369860065,0.8625169328,-0.449574308,1.0320268705,-0.627419709,1.5857427398,-1.029767283,1.0355064617,-0.74415125,-0.475839257,0.5367280088,0.7686367738,2.0263961915,-0.535253036,-0.532794219,-1.753223709,0.5771205852,-1.431344593,0.6715355474,0.1597567163,-1.153894872,0.1665243239,0.0905139281,0.5953846938,-1.367314577,-0.377935898,-1.14317494,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,-1.013388632,1.625042466,-0.35804968,0.1824595379,-1.002122287,-0.16182462,1.2241734248,-0.124720801,0.7598319519,-1.004233391,-0.616633585,-1.1207293,0.1148812111,-0.3082839,-0.627016552,-0.366230709,-1.697736406,-2.172627337,3.4802423887,-1.150294345,-2.090661933,-1.468741723,-8.18878372,11.53547657,-12.36258425,-4.98861825
llm_free,ai,4000_story_0013_llm_free.txt,0.2051012601,1.1580039642,-0.437333616,-0.626795464,-0.772740282,-0.792719761,-0.580236155,-0.466859234,-0.250297128,-0.61415925,-0.898058489,-0.124376927,-0.549892047,-0.294041257,0.2575881993,-0.808428783,0.110120497,0.0082555678,0.6700227292,-0.027867883,-0.619644718,0.1105268541,-0.346459446,1.0863488149,-0.310825891,0.6364724217,0.7937370014,-0.019684647,0.7154974671,-0.744769588,-0.926926563,-0.318827416,-0.038112054,1.9929319158,-0.764759766,0.5033229083,-0.277530792,-1.23454526,-0.628789444,-0.17256348,0.0207857266,-1.154999155,0.3228694831,-0.615422725,0.4016567434,0.7737360259,0.2306526992,-1.120470985,0.0248161062,-0.148227002,-0.69138956,-0.695489727,-0.723859599,0.5883458684,0.5590733005,-0.854779647,0.6572859813,-0.904252859,-0.771724161,0.483036178,-0.592896921,0.8974087943,-0.60217915,-0.758069257,0.3212640882,-0.698099489,0.1134090125,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,0.5863512508,-0.957669306,0.1068552483,-1.37678646,-1.029767283,-0.33345673,0.6692710307,-0.475839257,-0.478595003,-0.417845591,-0.125447508,-0.535253036,-0.532794219,0.6321535734,-1.249351124,-0.674274179,-0.760387041,-0.550039571,-0.790827469,-1.014726219,-0.052306335,-0.72214926,-0.061590242,-0.7206068,0.1650941779,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,0.1985657874,0.1770315887,-0.496380849,-0.545810053,0.5712114295,-1.002142563,-1.252699437,3.3677214935,-0.751818013,-0.594834333,-0.19481719,0.6827636004,-0.381915659,-0.915412143,0.6855395362,-0.408086828,-0.061685604,-0.468262555,0.2441024338,1.4768943792,0.2077932408,0.9465492892,-11.00819706,-2.391786166,-1.144399151,-2.102648857
human,human,4000_story_0014.txt,-1.139797052,-1.617917193,0.4634228492,-0.671561834,1.4230264809,1.4684104055,2.8013697795,-0.228187317,0.8226101929,0.3006312776,1.5278744845,-0.9973572,0.3009124996,-0.708604643,0.6822209834,0.0092538473,-1.000771421,-0.573510703,-0.348416288,0.8275916643,0.2019952886,-0.187051095,0.2488983465,-0.853671461,0.6492254469,-1.21594478,-1.272823809,-1.360279053,-1.563791619,-0.744769588,-0.598865418,-0.742304916,-0.682644788,-1.101882696,-1.510023492,0.2574858272,-0.097015493,1.6922710899,2.0322648389,0.0068175413,1.4702889172,0.7466898232,-0.985921179,0.4608972022,-0.891477018,0.4187565901,-1.307031962,1.784866431,0.7354511758,-1.359145974,-1.278216224,1.8532633112,0.5094226861,-1.530356591,-0.362828851,-0.782767523,-1.003419527,1.1085995162,1.6423465795,-0.595242641,-0.395621644,0.8112241992,0.4066535053,0.6466165227,1.097416059,-0.258724042,0.012678342,3.3289594318,-0.500619024,-0.324160474,-0.149287935,3.3372992197,-0.369860065,-0.405595771,0.3273698612,1.3162691815,0.7187510458,0.8451104399,0.3583288683,-0.33345673,-0.03744011,3.9606556077,2.0597125268,-0.417845591,0.3527399812,0.8743084692,-0.532794219,-0.185690066,-0.792733196,0.551458873,1.8988977657,0.5146548602,0.8594789109,1.2821498371,1.6615368271,1.5364803752,-0.458984605,0.6500768068,0.601183884,1.4370772209,-0.188007178,-0.276801185,-0.227359292,-0.489489417,-0.342152338,0.6177305513,1.3019243496,-0.479603727,-1.269486187,-0.559869961,1.0971543037,-0.38797022,-0.303921727,-0.253668452,-0.43585513,-1.24096216,1.4810726044,0.9059725877,0.0292614923,0.6801722595,0.0345526785,0.7100637135,1.9777488383,-1.582160984,-1.583649763,-1.017887401,17.59345931,3.422192729,1.5083220797,-1.643948406
llm_free,ai,4000_story_0014_llm_free.txt,-0.179155401,0.2326969118,-0.572571157,-0.000066288,-0.218853171,-0.593391481,-0.654070346,0.7265003526,-1.399840687,-0.442636026,-0.540317221,1.8493176047,-0.833493562,-0.155853461,-0.379360977,-0.341181566,-0.445325462,-0.937114622,-0.008936615,-0.295198991,-0.685375919,-0.335840069,0.2488983465,0.5741128089,-0.404816931,-0.43948248,0.6566691925,-0.261118711,0.8654506965,-0.441269115,-0.926926563,-0.742304916,-0.618191514,-0.395597204,0.259977857,-0.012934962,-0.666332975,-0.680823248,-0.688588417,0.1861985629,-0.436952123,-1.068558746,0.4101221939,-1.223777466,-0.724621049,0.2412668722,1.8195935156,1.7289945576,-0.508160196,-0.047317087,0.0258430301,-0.834874659,-0.445675625,0.6219760662,-0.195210278,-0.818773585,-0.024949795,-0.810735382,-1.503260748,0.3146972908,0.1567491319,0.1217474388,-0.60217915,-0.172783515,-1.231039853,0.7957770321,-0.793167022,0.2757807044,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,-0.190592918,-0.957669306,-1.484073825,0.5488575199,-0.509231226,-0.33345673,-0.03744011,0.8551092026,1.0443895148,-0.417845591,-0.842728741,-0.535253036,-0.532794219,-0.662765523,0.7293265609,-0.385866402,-0.146705931,-0.550039571,-0.427760065,-0.949101189,0.5189747188,-0.675094476,-0.345443358,-0.7206068,-0.489040381,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,0.403665766,0.6177305513,-0.012221757,-1.207873317,0.848858556,2.1822201692,-0.395320369,0.5421777277,-1.143727263,-0.594834333,-0.134557705,1.1035786104,-0.381915659,-0.915412143,-0.627016552,0.261611072,-0.331152795,0.0156928765,0.3596788608,0.1812944605,-0.569625421,1.1719764504,-16.21147602,-8.32061678,0.1015214418,0.3618085183
human,human,4000_story_0016.txt,-0.563412061,-1.155263667,1.7922247421,-0.313430876,0.3844881472,0.0232803821,-0.196298364,-0.228187317,-0.633478314,-0.04241517,1.1533640945,-1.225091185,1.1517170458,-1.12316803,-1.016310153,1.0605600867,-1.000771421,-0.937114622,-1.253695414,0.1325307825,-0.422451117,-0.187051095,1.0143583649,-0.432695892,1.0319032528,-1.005190727,-0.555853732,-1.118844989,-0.933988056,0.8738996015,0.3197057867,0.1046500829,-1.004911154,-0.742319173,-1.556602475,0.1837347029,-0.166444454,1.5076970858,0.9558833311,-0.17256348,0.936261426,0.0551665586,-0.636910336,-0.475033169,0.9439386436,0.0637771543,-0.384421165,2.064225798,0.1432552845,-0.35004683,-1.213013262,0.6983595906,-0.111854856,0.5210854729,-1.033303143,0.5134507094,-1.129094539,0.0754540491,0.4718880389,-0.33590976,1.3798558502,0.6388550091,0.0703759536,0.2954450779,0.9421856648,-0.873849668,0.1134090125,-0.029537168,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,1.6222768092,1.8847538035,1.2082676837,1.5857427398,-0.335719207,-0.33345673,-0.74415125,-0.475839257,-0.478595003,0.7686367738,2.5045836801,-0.535253036,-0.532794219,-0.253843703,-0.640527221,0.1188472077,-0.351266301,-0.550039571,0.0013195935,2.1352752295,-0.62358739,1.8188090796,-0.572525851,-0.377935898,-1.14317494,0.3814142588,2.6024876395,-0.276801185,-0.227359292,0.1350103052,-0.621834127,2.6323543807,-0.012221757,0.7783164758,-1.403168137,-0.073370099,0.9701351826,-0.738969446,0.7038449162,-0.390134805,-0.134557705,-0.76003072,1.2326741693,-0.763630082,-0.627016552,1.3777742388,-0.119428573,-0.699719501,0.5908317147,-1.474194325,-1.211840837,-1.178906802,7.8781690978,4.38622726,-2.874133432,-2.010680456
llm_free,ai,4000_story_0016_llm_free.txt,0.7814862511,0.2326969118,-0.241301217,1.1638593248,-0.030927186,-0.786490752,-0.004329468,-0.466859234,-0.326933365,-0.671333658,-0.322318636,0.2362018818,-0.549892047,-0.294041257,-0.379360977,0.3012833582,-0.445325462,-0.500789919,-0.801055851,-0.348665213,-0.83874872,-0.484629043,-1.196970577,0.768409225,-0.377962348,-0.572590303,1.1487074808,0.4377693681,-0.214212555,-0.441269115,-0.730089876,-0.318827416,0.0907944927,-0.536854302,1.0983995486,1.609589773,-0.041472324,-1.049971256,-1.226779171,0.8140321384,-0.055503915,-0.377035482,-0.811415757,-0.428236651,-0.766335042,-1.001161153,0.5894457868,-0.058905391,-0.567379785,-0.551866659,0.1562489556,-1.03399599,-0.733132398,-0.386929867,-0.86568457,-0.638743275,-0.518673054,0.0487347698,-0.625416843,0.8697606489,-0.356166589,0.466485819,-0.60217915,0.4125022262,-0.299657488,0.0049012266,0.6170623647,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,-0.190592918,-0.104942373,-0.38266139,-0.93240708,0.5318408872,-0.33345673,-0.74415125,-0.475839257,-0.478595003,-0.417845591,-0.842728741,-0.535253036,-0.532794219,-0.11753643,-0.336115269,0.4433059567,-0.760387041,-0.550039571,0.2323624866,-0.489725978,-0.909227917,-0.816258828,-0.345443358,-0.206600447,0.1650941779,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,0.8138657232,-0.326624369,-0.35804968,-0.247881584,0.4992288411,0.5458115429,-0.744622952,2.700822965,0.0320004874,0.3604301346,-0.255076675,0.2018321604,-0.009318006,0.4506264049,-0.627016552,0.9592130513,0.4964964343,-0.762844123,-1.605120398,1.009038853,0.8500086571,1.1075686901,-11.96874838,-13.77194898,0.7113230875,2.0190321456
human,human,4000_story_0018.txt,-1.331925383,-1.155263667,2.3455820197,-0.358197246,0.849357687,2.0477082167,1.7086237569,0.3684924766,0.3627927696,-0.671333658,1.125415558,-1.073268529,3.0423938152,-1.12316803,3.0177012963,-0.925240588,-0.630474115,0.4445802708,-0.461576178,1.8434498763,-0.170481515,-0.03826212,-0.091306106,-0.276669983,0.4343887839,-0.59477494,-1.662939881,-1.531824309,-0.484128368,0.7727327771,0.7133791602,-0.459986583,-1.198270975,1.0426568897,-0.6716018,-0.55377654,-0.652447182,2.2196253871,2.8395509697,0.0965080521,1.0125510676,1.0924514555,-0.375152203,0.1801180907,0.3599427511,-0.291202281,-0.948238874,0.2763258496,1.268427478,-0.35004683,-0.495780672,2.8289578338,-0.213855646,-0.420560064,-0.279019564,0.5134507094,-0.931605235,0.3426468423,0.6181953564,-0.47240075,-0.119436256,1.1559625794,0.742931057,0.7051450969,0.7869552707,-0.346599131,0.9192543761,2.1076879408,1.1241373119,3.0308797316,-0.149287935,-0.248365383,0.8055697264,2.1306296366,0.8453326404,0.1792999375,2.1873009596,0.8451104399,0.1848168494,1.0355064617,2.3182636919,1.2987586891,2.5673740328,3.1416015034,0.5918337255,1.3441623043,-0.532794219,0.6321535734,-0.640527221,0.8398666499,2.7171392445,1.5793492917,1.3215646973,1.8727751087,3.3753799897,2.5246308406,0.3925747444,0.8214122576,0.383139031,-0.322361049,-0.188007178,3.8695884654,-0.227359292,0.1350103052,0.0121112614,0.2399885833,0.8869308423,1.7714113725,-1.25920296,-0.16182462,0.8748708418,0.3140282311,0.7598319519,-0.185435276,-0.91793101,-1.00049644,1.1084749517,0.9059725877,1.7793362762,0.5406518637,0.6312300297,-0.678677961,2.3244781191,-1.438205438,-1.887857065,-0.82466412,19.157424729,24.302408297,1.0372918973,-1.531475589
llm_free,ai,4000_story_0018_llm_free.txt,2.2416615618,0.2326969118,-0.159414266,2.059186719,-0.021036345,0.0793414606,0.6158777342,0.2491565179,1.4357000907,-0.499810434,-0.288780392,0.9573594991,-0.833493562,0.9496489027,0.2575881993,-0.107557957,0.110120497,-0.500789919,0.8963425107,0.881057886,-0.663465519,-0.484629043,-0.686663898,0.1943516321,-1.150031606,-0.772252037,1.0502998231,0.3615270322,-0.454137722,-0.441269115,-0.533253189,-0.742304916,0.0907944927,-0.241498551,1.0052415829,-0.012934962,0.1112713904,0.1893113427,-0.957683794,1.0831036708,-0.513241765,-0.636356706,1.0208911695,-1.130184429,0.6936546897,-0.468691999,0.5381896314,0.2204539762,-0.567379785,-0.551866659,-0.626186597,-0.45654413,-0.519858018,0.8237572528,0.3914547275,-0.638743275,-0.491742695,0.2090504457,-0.18649489,1.5340167987,-0.632351977,-1.084836892,-0.60217915,1.7586594315,-0.765348671,2.2896535537,-0.289513669,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,1.4965732847,2.9171837571,1.6005114925,1.0858885242,-0.04364832,0.5318408872,-0.33345673,-0.03744011,-0.475839257,-0.478595003,-0.417845591,-0.125447508,-0.535253036,-0.532794219,1.6544581229,0.120502658,1.7411409526,-0.760387041,0.5146548602,1.5196014628,1.8071500785,-0.480767126,1.1129873185,1.3009047169,-0.206600447,0.819228737,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,-0.342152338,0.0511175993,-0.565546433,-0.115468931,-0.354278992,0.5015842828,3.5740271653,-0.563469833,-0.807805049,-0.66306751,-0.43585513,0.0214828703,-0.381915659,0.9059725877,-0.627016552,1.9637599014,1.112421442,1.2361022264,-0.218203274,0.6131611001,0.2753948635,0.4634910868,-6.772422782,-5.371065734,10.382445303,6.4690267364
human,human,4000_story_0019.txt,-0.832391724,-2.080570719,2.5751136258,0.2237655608,0.6020866552,0.4468529751,0.8669139826,0.96517227,0.5927014813,0.2434568696,2.2042290694,-1.035312864,0.1118448227,-1.12316803,-0.591677369,-0.866834686,-0.630474115,-0.282627568,-1.027375632,0.5602605559,0.3334576897,1.598416597,3.0555850808,-1.495438411,0.1389883723,-1.21594478,-0.337951062,-0.222997543,-1.473819682,-0.238935466,0.3197057867,-0.459986583,-0.167018601,-1.66691109,-0.159232989,0.3312369516,0.1807003515,2.4569348209,1.1053807628,0.0068175413,1.6228682004,-0.722797114,-0.113394071,0.6948797951,-0.265767134,-1.001161153,-1.153263496,1.8407383044,0.6170119976,-0.753686488,0.3518578438,0.7580959899,0.6856058696,-1.160424415,0.0562175816,-0.026640221,-0.886721302,1.8567393372,1.2765782856,0.1099608062,0.9063951851,0.380301224,-0.60217915,0.6466165227,0.7869552707,-0.52234931,1.0199850465,0.8864164499,1.1241373119,1.3533596288,-0.149287935,2.1420776855,0.8055697264,0.8625169328,0.3273698612,0.1792999375,1.8201634812,0.2526045999,0.1848168494,5.8268776331,1.3759821712,1.2987586891,-0.478595003,0.7686367738,0.8309274698,-0.535253036,-0.532794219,0.5639999367,-0.944939172,0.7317137335,1.4897770262,1.2244511479,1.0245095489,1.2821498371,2.3756381449,1.8658638637,-0.004819619,0.1360704543,0.383139031,-0.322361049,-0.188007178,-0.276801185,1.9403109437,0.1350103052,-0.267570528,-0.137753385,0.6794340887,0.3148721907,-1.146087464,-0.559869961,0.779606501,-0.510819949,-1.199714299,-0.594834333,0.9501130249,-1.00049644,1.9778694747,-0.004719778,-0.627016552,0.4708916658,0.015305022,0.2681913627,0.9375609956,-1.582160984,-0.603426232,-1.211110682,19.986167496,4.9769504277,2.6150414892,0.1250352303
llm_free,ai,4000_story_0019_llm_free.txt,1.7421279029,0.2326969118,0.3157781944,0.4475974093,-0.555141774,-0.730429673,-0.004329468,-1.182874986,0.2861565324,-0.556984842,-0.43970249,-0.219266087,-0.36082437,2.8842780398,0.0452718072,-0.049152055,-1.000771421,-0.573510703,0.330543057,-0.027867883,-0.718241519,0.2593158283,0.3339494596,0.6948120977,-0.666649114,0.1040411302,1.2260277832,0.8062739914,-0.963978702,0.0645650068,-0.402028731,-0.318827416,-0.811551334,0.0153325371,0.3997148056,1.855426854,-0.208101831,-0.918132681,-0.957683794,-0.441635013,-0.665821048,-0.982118338,-1.422184733,-0.241050576,-0.182339149,-0.468691999,0.896982719,-1.008727238,-0.981916909,0.3563225704,-0.495780672,-0.874698925,-0.779496394,0.3193042863,0.3914547275,-0.314688717,-0.536626628,0.2179568721,-0.552263184,1.1154444303,-0.00107109,-0.912467702,-0.60217915,-0.114254941,0.0108032999,-1.137474937,0.4156010238,0.2757807044,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,-0.967537087,-0.104942373,0.1068552483,-0.19177478,0.3583288683,-0.33345673,-0.03744011,0.8551092026,-0.478595003,-0.417845591,-0.842728741,-0.535253036,-0.532794219,-0.32199734,0.4249146094,-0.385866402,-0.146705931,-0.550039571,-0.460766193,-0.161600827,-0.195126599,-0.345710988,-0.231902112,-0.206600447,-0.489040381,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,0.310438503,-0.641409342,-0.496380849,-0.777532196,0.7871591945,0.3246752421,-0.998661195,2.8236726939,-0.583856906,-0.936000215,1.3719294199,0.0214828703,-0.381915659,1.5131008314,1.1230582322,0.6243641012,0.3425151824,0.2471498221,0.4752552878,1.4768943792,1.0528135254,1.0753648099,-13.15360246,-9.832721258,7.4197198649,0.0021415227
human,human,4000_story_0020.txt,0.1282499279,0.695350438,1.0986670781,-1.611655598,-0.782631123,-1.658551973,-1.407179092,-0.944203069,-0.940023263,-0.556984842,-0.993083514,-1.244069017,-0.266290531,-1.12316803,0.8945373755,-0.341181566,2.3319043329,0.3718594869,-1.480015195,-0.776394986,-0.652510319,-1.377362889,-1.28202169,0.1207545048,2.3276368764,0.5144569174,-0.580455647,-0.591502166,0.7754787588,2.6949024394,0.1884813289,1.5162417478,-0.747098061,2.0956643511,-1.742918406,-0.873364746,-0.63856139,0.2156790576,-0.897884821,-1.607611653,-0.970979614,-1.241439563,0.4973749047,-0.709015762,2.5290703517,2.5486332048,-0.076884233,2.1200976713,-0.21206225,-0.35004683,1.8515259864,-1.193293055,-0.50131242,2.4716369431,-1.871396007,1.4856143834,0.3790055988,-1.625673401,-0.040187573,-1.79181365,0.0383839656,1.5007009597,0.0703759536,-0.699540683,-0.454887883,-0.873849668,-0.994628362,-0.029537168,3.1550827319,-0.324160474,-0.149287935,2.1420776855,0.8055697264,0.8625169328,-0.967537087,1.0320268705,-1.239315506,2.0301221198,-1.029767283,1.0355064617,2.5538340721,-0.475839257,4.0903585508,-0.417845591,-0.364541252,-0.535253036,0.519805574,-1.003533706,-0.183909293,-1.287140705,1.4897770262,1.9342474356,-0.757821341,-0.161600827,2.661278672,0.6894942619,-0.913149591,-0.377935898,0.819228737,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,-0.174343265,2.6323543807,-0.012221757,0.4141816804,-0.889006791,-1.179051604,2.1768168331,0.7001273792,-0.52786987,-0.390134805,-0.79741204,-1.24096216,1.2326741693,0.298844344,1.3418175802,-0.324374591,-2.563880948,-2.109502716,-0.911661836,-1.402216551,-2.327267613,-0.695848599,-7.627911036,22.954246912,-14.39190754,-3.776548115
llm_free,ai,4000_story_0020_llm_free.txt,0.9736145815,1.1580039642,0.0589509378,0.4475974093,-0.258416536,-0.512414368,0.0990383992,-0.466859234,-0.250297128,-0.385461618,-0.506778978,-0.314155247,-1.117095077,-1.12316803,-0.379360977,0.5933128692,0.480417803,-0.500789919,1.3489820737,-1.364523425,-0.970211121,1.598416597,-1.452123917,1.1746653677,-0.975476817,0.3924414131,1.0362415863,-0.089573455,-0.784034827,-0.744769588,-0.205192045,0.3869684159,-1.133817701,0.7473011383,-0.531864852,0.2820695353,-0.791305105,-0.970868111,-0.897884821,2.6975328651,-0.360662481,-0.46347589,-0.375152203,-0.241050576,0.3182287588,0.0637771543,-0.128140388,-1.176342858,-0.626599374,-0.955506317,0.5474667319,-1.233117321,-1.298773145,0.1511532975,1.9000218841,-0.242676593,0.5316109699,-0.441118684,-0.698570502,0.9152576454,0.7091199079,-0.136806346,-0.60217915,0.1198593554,-1.231039853,0.6200268531,-0.39024434,-0.640172914,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,-0.190592918,-0.104942373,0.9635093647,0.2526045999,-1.029767283,-0.33345673,0.6692710307,-0.475839257,-0.478595003,-0.417845591,-0.842728741,2.2838699746,-0.532794219,-0.594611886,0.4249146094,-0.061407653,-0.760387041,-0.550039571,-0.2297233,0.1665243239,-0.052306335,-0.110437067,-0.118360865,-0.7206068,0.601183884,0.7333019128,-0.188007178,-0.276801185,-0.227359292,-0.489489417,0.6647021024,-1.459850273,-0.427215264,0.2155627011,0.9722572788,0.2804479819,1.4147021065,1.4547757142,0.0879875231,-0.526601157,0.0462207501,0.9833457504,-0.754513312,1.2095367095,1.1230582322,0.1081386365,0.8622019076,0.6679806325,0.9375609956,1.0810166263,0.0049883725,0.3346755661,-16.4952092,-3.950744234,5.5424859544,1.0979101628
