prompt,source,filename,ttr,wrlengh,wcount,that_del,contrac,pres,pro2,pro_do,pdem,gen_emph,pro1,it,be_state,sub_cos,prtcle,pany,gen_hdg,amplifr,wh_ques,pos_mod,o_and,wh_cl,finlprep,n,prep,adj_attr,pasttnse,pro3,perfects,rel_obj,rel_subj,rel_pipe,p_and,n_nom,tm_adv,pl_adv,advs,inf,prd_mod,sua_vb,sub_cnd,nec_mod,spl_aux,conjncts,agls_psv,by_pasv,whiz_vbn,sub_othr,vcmp,downtone,pred_adj,allmodal,allconj,allpasv,allwh,allwhrel,alladj,allpro,have,allverb,vprogrsv,that_rel,jcmp,nonf_vth,att_vth,fact_vth,lkly_vth,att_jth,fact_jth,lkly_jth,nfct_nth,att_nth,fct_nth,lkly_nth,spch_vto,mntl_vto,dsre_vto,efrt_vto,prob_vto,x1_jto,x2_jto,x3_jto,x4_jto,x5_jto,all_nto,nonfadvl,atadvl,fctadvl,lklydvl,all_vth,all_jth,all_nth,all_th,all_vto,all_jto,all_to,all_advl,act_ipv,act_tpv,mentalpv,commpv,occurpv,copulapv,aspectpv,humann,prcessn,cognitn,abstrcn,concrtn,tccncrt,quann,placen,groupn,sizej,timej,colorj,evalj,relatnj,topicj,actv,commv,mentalv,causev,occurv,existv,aspectv,f1,f2,f3,f4
llm,ai,4000_story_0019_llm.txt,0.1282499279,-0.692610141,4.4299771458,0.0894664516,0.7801217981,0.9950057427,0.6158777342,-0.347523276,0.4394290068,-0.728508066,1.0471596556,-1.111224193,-0.455358208,2.6079024488,-1.016310153,0.9437482823,0.8507151089,-0.646231487,-1.027375632,0.6671929993,0.3005920894,-0.335840069,0.4190005728,0.1825760917,-0.854631194,-0.67242117,-0.162223102,-0.635976862,-0.364165784,-0.441269115,0.4509302445,-0.742304916,-0.618191514,-1.204615132,-0.392127903,2.0520965189,-1.207878872,0.2684144873,0.2681951456,-0.441635013,0.7073925011,-0.722797114,-0.898668468,-0.568626206,-1.225188957,-0.468691999,-0.281908855,1.784866431,-1.041136498,0.0535928272,0.4170608065,0.2602926621,0.7226970661,-1.261315008,-0.949493856,-0.098652345,-0.150624807,0.5742139297,1.3497319444,0.5649307719,0.1172940764,0.1217474388,-0.265901598,0.4125022262,-0.610118277,-1.225350026,-0.39024434,-0.640172914,-0.09442994,0.5145995774,-0.149287935,-0.248365383,-0.369860065,-0.405595771,0.0683884716,-0.673426995,0.4739927268,1.5857427398,0.0113048305,1.7199880576,-0.74415125,-0.475839257,-0.478595003,-0.417845591,-0.603634996,0.8743084692,-0.532794219,-0.185690066,-0.183909293,-0.53007029,-0.146705931,-0.550039571,-0.559784576,0.8227746257,-0.480767126,0.3130559894,-0.175131488,0.9927477084,-0.489040381,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.177239556,-0.118406907,-0.326624369,-0.703877602,-0.280984747,-1.053538422,-0.33873366,-0.45882993,-0.089620878,-0.863792084,-0.936000215,-0.134557705,-0.45944857,0.8600765166,0.1470622831,-0.627016552,1.3498701597,0.9776878466,-0.994301068,0.3596788608,-0.934361025,-0.569625421,-0.438217558,1.916867356,-11.88629933,6.7219037752,-0.134008184
llm,ai,4000_story_0020_llm.txt,0.8967632493,1.6206574905,1.1706283384,-0.940160052,-0.851867012,-1.228750371,-1.377645415,-1.182874986,-0.786750789,-1.18590333,-1.082518831,-1.908293138,-0.9280274,-0.570416848,-0.591677369,-1.275676001,-0.630474115,-0.791673054,-1.480015195,0.6671929993,0.7935760936,-0.03826212,-0.346459446,1.5220438085,0.5686616983,1.3352884917,-0.049757207,-1.144259101,1.0453945717,0.8738996015,0.6477669313,1.5162417478,-0.618191514,2.1085059055,-1.742918406,1.0933319028,-1.166221495,-0.839029537,-1.107181225,-0.800397056,-1.123558898,-1.500760787,-0.287899492,-0.100661021,1.9033604669,0.9512257438,2.0758742925,0.7791727101,-0.093623072,0.1545027416,-0.886998448,-0.834874659,0.5372410835,3.0769805028,-1.117112429,1.0175355774,0.3341216662,-2.075447936,-0.771724161,-0.73628333,-1.618728363,-0.653913917,-0.60217915,-0.699540683,-0.144427094,0.4442766741,0.1134090125,-0.640172914,-0.500619024,-0.324160474,3.9657781381,-0.248365383,-0.369860065,0.8625169328,-0.449574308,2.7374807364,-1.239315506,-0.33990124,0.1848168494,-0.33345673,-0.74415125,-0.475839257,-0.478595003,-0.417845591,-0.364541252,-0.535253036,-0.532794219,-0.867226433,-0.944939172,-0.241662513,-0.760387041,0.869553004,-0.262729427,-0.227225857,-0.909227917,-0.48687534,-1.140232084,-0.035264997,-1.14317494,-0.322361049,-0.188007178,-0.276801185,-0.227359292,0.7595100274,-0.28621598,-0.263667374,-0.150552926,0.0169437217,-0.066348639,-0.2945064,1.0971543037,-0.159820723,-0.415895799,-0.117202099,-0.67689307,-0.03863356,-0.257716442,-0.3082839,0.2480208402,0.4569396262,-1.524507497,-0.131597907,-0.911661836,-0.034638859,-0.603426232,0.0126367644,-13.45432493,2.6540913111,-7.98973005,-2.783959836
llm,ai,4000_story_0022_llm.txt,0.7814862511,1.1580039642,2.9088649883,-1.25352464,-0.416669996,-1.42807865,-1.348111739,-0.944203069,-1.093295738,-1.014380106,-1.060160002,-2.003182298,-0.9280274,0.2587099252,-0.591677369,-1.626111414,-0.445325462,-0.282627568,-1.253695414,-1.578388311,0.6511584924,-0.930995966,0.504051686,0.7419142592,0.7700710698,0.4700876431,0.2946695947,0.7236781276,0.2956284249,0.1657318312,0.7789913891,-0.318827416,0.3486075861,0.6830933663,0.1668198913,0.3066532434,-0.777419313,-0.786294107,-1.226779171,-0.800397056,-0.970979614,-1.241439563,-0.811415757,-0.287847095,0.0679448049,1.6611846153,1.1532634958,0.9467883302,0.0248161062,0.5581423992,-0.430577709,-1.691096383,0.6485146731,1.1264290326,-1.452349575,0.4054325234,1.1689628137,-0.73948397,-0.991185137,-0.399605555,-0.474531755,-0.309175536,-0.60217915,-0.816597831,0.166033694,-0.6102244,-0.994628362,0.2757807044,-0.500619024,-0.324160474,-0.149287935,-0.248365383,0.8055697264,-0.405595771,-0.449574308,1.0320268705,-0.38266139,0.1044781399,-0.162207188,-0.33345673,-0.27301049,-0.475839257,-0.478595003,1.3618779562,-0.842728741,-0.535253036,1.0461054705,-0.935380069,-0.488321245,-1.106885844,-0.146705931,0.1597567163,-1.021870362,-0.161600827,-0.195126599,-0.298656204,-0.856378968,-0.206600447,-1.14317494,-0.322361049,-0.188007178,-0.276801185,-0.227359292,0.1350103052,-0.603188674,-0.515495353,-0.427215264,1.0431417816,-0.498244169,0.4573570226,-0.109527347,-0.001871072,-0.639843941,0.0192642531,-0.07429822,-0.519565,-0.506114877,-0.004719778,0.4667801882,-0.00347768,-1.293535619,-1.162633392,-0.333779701,0.037338914,-0.975235158,0.0770445248,-10.55168475,-0.645549761,-11.32189744,-1.346444343
llm,ai,4000_story_0188_llm.txt,-0.640263394,0.2326969118,5.9796256652,-0.268664506,-0.733176917,0.4966850449,-0.314433069,0.4878284352,1.2057913791,-0.271112802,-0.260831856,-1.206113353,0.584514015,1.6405878802,-0.167044585,1.6446191086,-0.630474115,0.8081841899,0.6700227292,0.2929294475,0.3005920894,0.2593158283,-0.261408333,0.60943943,-1.311159103,1.0247035717,-0.018126174,-0.64233039,-1.143922577,-0.542435939,0.3853180156,-0.601145749,0.155247766,-1.268822904,-0.625022818,-1.242120367,0.0696140137,-0.31167524,0.0588987413,1.2624846924,-0.208083198,0.2280473747,-0.811415757,-0.521829688,-0.098911164,0.0637771543,-0.076884233,0.1645821028,0.2024748736,0.255412656,1.0690904337,0.2005562627,0.3888762973,-0.117888285,0.642882587,-0.134658407,0.6213788352,-0.75284361,1.9349612147,0.2555511952,-0.987447476,-0.222990941,0.0703759536,-0.172783515,0.9421856648,0.4442766741,-0.793167022,-0.334855041,-0.09442994,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,0.0683884716,0.4635422485,-0.137903071,-0.33990124,-0.335719207,-0.33345673,0.4337006506,-0.475839257,0.5367280088,-0.417845591,0.1136462368,-0.065399201,-0.532794219,0.3595390268,0.4249146094,0.0467452634,-0.351266301,-0.550039571,-0.064692662,-0.292850887,0.0905139281,-0.157491851,0.3925747444,-0.549271349,0.383139031,0.3814142588,-0.188007178,-0.276801185,-0.227359292,-0.177239556,0.4596021238,-1.145065299,-0.911374356,-1.307182807,0.0981829918,0.0593116811,-1.252699437,-0.738969446,-0.079973584,1.3839277789,-0.014038735,0.5625307404,-0.133517224,-0.156501839,-0.627016552,-0.617367422,0.7467159687,0.3523575247,0.9375609956,-0.070627746,-0.53582461,-0.116178756,-0.405973975,-6.746927687,2.831902007,-1.083778412
llm,ai,4000_story_0190_llm.txt,1.1657429118,1.1580039642,-1.813282542,-0.402963615,-0.822194488,-1.484139729,-0.919873433,-1.182874986,-0.633478314,0.1862824616,-0.389395124,-0.9973572,-0.644425885,2.8842780398,1.1068537676,1.4109954998,-1.000771421,0.5173010546,-0.914215741,-1.043726095,1.659036901,-0.633418017,-0.856766125,1.2099919888,-0.478667034,0.6364724217,-0.056786326,-0.331007519,0.1456751955,1.2785668988,0.1884813289,-0.742304916,0.2197010394,0.2079558532,0.2133988741,-1.045450702,0.9583047166,-0.628087818,-1.286578143,1.441865714,0.1733650099,0.8331302313,-0.113394071,1.4436240922,0.9439386436,0.7737360259,1.0507511851,2.511200785,-0.685818963,2.576340687,0.4170608065,-1.053908123,2.0765257397,1.5972518013,-1.033303143,0.3334203994,0.4687734642,-0.819641808,-0.625416843,-0.881873719,-0.158891312,-0.309175536,2.7605963673,0.6466165227,-1.231039853,-0.346599131,-0.49097501,0.8864164499,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,0.3273698612,-0.957669306,-0.872178028,-1.37678646,0.7053529061,-0.33345673,0.4337006506,-0.475839257,-0.478595003,-0.417845591,0.3527399812,1.8140161395,-0.532794219,-0.390150976,1.0337385123,-0.205611541,0.2624148079,-0.550039571,-0.2297233,-0.949101189,-0.195126599,-0.72214926,0.1654922513,0.1360704543,1.03727359,-0.322361049,-0.188007178,-0.276801185,-0.227359292,1.0717598885,-0.435379601,-0.011839395,-1.049705525,-0.711325869,-0.601076438,-0.515642701,-1.093925535,-1.283018245,-0.471882834,-0.117202099,-0.134557705,0.5024143104,-0.133517224,0.1470622831,-0.627016552,0.1220906761,0.3425151824,-1.604505743,0.3596788608,-0.106616633,0.3091956749,-0.92127576,2.5938810556,2.9401785853,-2.293534726,-0.087354611
llm,ai,4000_story_0198_llm.txt,1.3578712422,1.6206574905,3.8939898277,-0.716328203,-0.663941028,0.7832194461,-0.06339682,0.8458363113,0.0562478207,-0.04241517,-0.037243563,-0.750645384,0.2063786612,1.3642122892,-0.379360977,-0.399587468,-1.000771421,0.3718594869,-0.122096506,0.720659221,0.2239056888,-1.07978494,-0.431510559,0.7742969952,-1.022472337,0.9692419788,-0.359038417,-0.604209222,-0.424147076,0.9750664258,1.631950365,0.3869684159,-0.747098061,0.9912906721,-0.625022818,-1.512541156,-0.055358116,0.0311050536,-0.269995608,2.4284613327,0.3259442931,1.4382130878,-0.811415757,0.0865250536,-0.182339149,1.1287154617,1.1532634958,0.7233008367,0.4393532302,0.5581423992,1.4603082101,0.3996775939,0.3239667034,0.790127055,-0.698065997,1.3055840734,1.2766842521,-0.472291177,0.3987343801,0.2464517959,0.2356592427,-0.309175536,-0.60217915,-0.348369238,1.4078768473,-0.52234931,0.012678342,-0.029537168,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,0.8625169328,-0.449574308,0.7477845595,0.3516135673,-0.63615416,-0.162207188,3.0889512495,0.6692710307,-0.475839257,-0.478595003,-0.417845591,-0.125447508,1.8140161395,1.0461054705,0.2913853902,-0.336115269,-0.133509597,-0.351266301,0.1597567163,-0.196717172,-0.161600827,0.6617949823,0.030727285,0.4493453677,-0.377935898,0.601183884,-0.322361049,-0.188007178,-0.276801185,-0.227359292,0.1350103052,-0.043825096,0.8066015353,0.0569438278,-0.115468931,-0.621642892,0.0150844209,-0.649358611,-0.774069368,0.311935666,-0.048968923,1.9142647848,-0.94038001,0.6116780814,-1.067194204,1.1230582322,-0.408086828,0.9584401901,0.5838144704,0.8219845686,-0.646449932,-0.29921893,-0.309402037,-0.206088015,9.6831511355,0.7727181133,-1.668906663
llm,ai,4000_story_0199_llm.txt,0.9736145815,-0.229956614,3.6892724492,-0.179131767,0.8394668457,0.203921635,-0.403034098,1.0845082286,-0.020388417,-0.728508066,-0.339087758,-0.276199583,-0.549892047,0.9496489027,-0.379360977,-0.049152055,0.6655664559,-0.355348351,1.1226622922,0.1859970042,0.4977856911,0.2593158283,-0.431510559,0.5476178431,-0.834490257,-0.51712871,0.4282228444,-0.362775159,-0.094249972,-0.238935466,-0.598865418,-0.742304916,-0.747098061,-1.114724251,0.0270829427,0.1099835786,0.1807003515,-0.31167524,-0.060699204,1.5315562248,0.4785235763,-0.636356706,-0.636910336,0.2737111279,0.1096587972,0.4187565901,0.7432142529,0.8909164569,0.2024748736,-0.450956745,1.2646993219,-0.098125734,0.5836050791,0.655606264,0.9781197329,-0.638743275,-0.446858762,-0.645966493,-0.625416843,0.6377259664,-0.395621644,-1.343390677,0.0703759536,-0.055726367,0.6317248765,-0.170848952,-0.39024434,0.2757807044,0.3117591439,3.8696397829,-0.149287935,2.1420776855,-0.369860065,-0.405595771,-0.190592918,-0.389184684,-0.749798868,0.6969839799,-0.509231226,3.0889512495,-0.03744011,-0.475839257,1.0443895148,0.7686367738,0.3527399812,0.404454634,1.0461054705,-0.253843703,0.8815325366,-0.133509597,1.0806562868,0.1597567163,0.0673318486,-0.424100948,0.8046152459,0.030727285,0.2222628746,0.3074059051,0.1650941779,0.3814142588,-0.188007178,-0.276801185,-0.227359292,-0.489489417,-0.192988717,-0.893237321,-0.773043187,-0.976151175,-0.025215731,-0.2945064,-0.744622952,0.3315781924,-0.471882834,0.223963782,-0.19481719,-0.33921571,-0.009318006,-1.370758326,-0.189497856,0.8196926554,0.7852112817,0.7731883351,0.9375609956,0.2892611204,0.1063908066,-0.373809798,-2.572847727,-1.358131422,2.2380189745,-0.597633292
llm,ai,4000_story_0201_llm.txt,0.5125065886,0.695350438,-0.898878251,0.178999191,-0.44634252,0.5216010798,-0.403034098,-0.347523276,0.0562478207,-0.156763986,2.4334070693,-1.035312864,-0.077222854,-0.155853461,2.8053849042,-1.567705512,-1.000771421,0.3718594869,-0.68789596,1.4691863245,0.1581744882,0.7056827512,0.1638472333,-0.494517479,-0.95533588,0.3147951831,-0.176281338,-1.493703141,0.8654506965,0.6715659528,0.7789913891,-0.17766825,-0.489284968,1.5177944028,0.5860307371,-0.971699578,1.222134769,-0.047998091,-0.389593554,0.99341316,0.2496546515,0.2280473747,0.3228694831,0.367304165,0.7770826743,-0.291202281,-0.230652699,-0.617624125,-0.21206225,0.5581423992,0.0258430301,0.3200290614,-0.019126865,0.3865646819,-0.027591705,0.6214688954,0.8547752851,0.7746085247,-0.918031478,0.2646505945,-0.158891312,-0.395360132,0.742931057,-0.055726367,-0.144427094,0.0927763161,0.7177930352,-0.640172914,1.1241373119,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,1.8812581988,-0.957669306,-0.627419709,-0.33990124,0.8788649251,-0.33345673,0.9048414109,-0.475839257,-0.478595003,-0.417845591,0.1136462368,2.7537238098,3.1513050564,0.4276926635,0.4249146094,0.227000124,0.0578544382,-0.550039571,0.1333441038,0.1008992937,0.0905139281,0.1248368531,1.2441340936,-0.7206068,-1.14317494,-0.322361049,-0.188007178,-0.276801185,-0.227359292,0.7595100274,-0.025179644,-0.704366337,-0.911374356,0.3810785172,-1.135804237,-0.471415441,-1.030415975,-1.265468284,1.0957541663,0.223963782,-1.339747405,-0.57968143,-0.257716442,-0.763630082,0.2480208402,-0.589463343,1.112421442,0.0998590385,-0.680508982,0.5411833268,0.7824070343,0.4312872066,10.411765396,6.2673283412,-0.294919955,-1.370430317
llm,ai,4000_story_0203_llm.txt,-0.563412061,0.2326969118,-0.186709916,-1.25352464,-0.189180647,0.0793414606,-0.122464173,0.96517227,-0.326933365,-1.014380106,-0.367036295,0.31211321,-0.549892047,2.6079024488,-0.379360977,-1.275676001,0.110120497,0.5900218384,-0.122096506,1.2553214378,0.5525616916,-0.930995966,-0.686663898,0.7507459144,-0.478667034,1.3020115359,-0.095446477,-0.67409803,-0.54410966,-0.441269115,0.844603618,-0.742304916,-0.489284968,-0.90925938,-0.764759766,-0.430858,-0.430274507,-0.285307525,-0.509191499,0.2758890737,0.4022339347,0.1416069666,-0.287899492,-0.709015762,-0.140625157,0.596246308,0.1281403884,1.8966101778,-0.21206225,0.3563225704,0.7430756201,0.1408198634,0.9359714462,0.0502627043,-0.61425671,0.1173840274,0.5585413295,-0.801828955,-0.18649489,0.032615912,0.1172940764,-0.826283107,0.4066535053,-1.167769276,1.097416059,-0.52234931,0.3148703534,-0.640172914,0.7179482279,-0.324160474,-0.149287935,-0.248365383,-0.369860065,1.4965732847,0.5863512508,0.7477845595,0.7187510458,0.8451104399,0.5318408872,-0.33345673,-0.03744011,-0.475839257,-0.478595003,-0.417845591,-0.842728741,6.512554491,-0.532794219,-0.11753643,2.4035922939,-0.566121262,-0.146705931,0.5146548602,-0.49377232,1.2821498371,-0.480767126,0.5953846938,1.52798721,-0.7206068,-0.489040381,-0.322361049,-0.188007178,-0.276801185,-0.227359292,0.4472601663,-0.565897769,-1.082108305,-0.565546433,-1.770627092,0.2112984877,-0.648324482,-1.220944656,-0.809169291,1.375689345,0.3604301346,1.1911509649,1.1035786104,0.3632796463,0.9059725877,-0.627016552,-0.031381759,-0.003942634,-0.363054853,2.5556309731,0.72112776,0.9852119026,-0.277198157,-1.560484441,3.8872884228,1.0537955695,-3.095391946
llm,ai,4000_story_0205_llm.txt,1.1657429118,0.695350438,5.1036834276,-0.761094573,-0.485905885,0.135402539,-0.698370861,-0.108851358,-0.250297128,-0.213938394,-0.652111368,0.1982462178,0.3954463381,0.3968977207,-0.379360977,-1.334081903,-0.445325462,0.3718594869,-0.008936615,1.3622538812,1.0455456958,0.2593158283,-0.771715011,0.3915919332,-0.921767651,1.4240270402,-0.067330003,-0.64233039,-0.244203201,0.3680654798,0.7789913891,-0.036509084,0.2197010394,0.516153159,-0.34554892,-0.971699578,0.7222462486,-0.31167524,1.9425663799,0.2758890737,0.3259442931,0.8331302313,0.6718803263,0.5076937208,0.9439386436,-0.291202281,-0.230652699,0.8909164569,0.2616944627,0.9617820567,0.4822637692,1.992648243,1.1214274289,0.5547156707,0.1400268681,0.5494567714,1.1869163868,-1.180352079,-0.698570502,0.0235165127,0.5907547416,0.2941166289,0.4066535053,-0.875126405,0.166033694,0.0049012266,0.2141396829,-0.334855041,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,-0.708555697,1.3162691815,-0.505040549,-0.04364832,0.1848168494,0.3510248658,0.1981302704,-0.475839257,-0.478595003,-0.417845591,-0.603634996,1.8140161395,-0.532794219,0.0187708437,1.4903564395,-0.421917374,-0.555826671,-0.550039571,-0.526778448,-0.095975797,-0.195126599,-0.251601419,0.7899691073,-0.206600447,-0.489040381,0.0295266047,-0.188007178,-0.276801185,-0.227359292,-0.177239556,-0.398088696,0.8066015353,-0.427215264,-0.843738522,-0.025215731,-0.869460782,-0.173036907,-1.089968671,2.3834559882,0.5651296634,0.1667397201,-0.27909928,0.6116780814,-0.3082839,0.2480208402,-0.310422551,0.3232675259,0.0577759575,1.3998667035,-0.250572179,-0.738629478,-0.79246024,4.3324676038,3.5270874146,-1.829749146,-2.278551368
llm,ai,4000_story_0208_llm.txt,1.5499995726,-0.229956614,1.804631856,0.1342328213,-0.228744012,0.7458453938,1.1622507455,0.96517227,0.4394290068,-0.156763986,0.270190339,-0.390066575,0.584514015,-0.570416848,0.2575881993,0.1844715539,0.480417803,-0.355348351,-1.253695414,2.1642472064,0.8593072942,1.0032606998,-0.176357219,-0.403257042,-1.633414097,0.7584879259,-0.000553378,-0.216644015,0.0856939037,0.0645650068,0.9758280758,-0.459986583,0.670873953,0.0024909827,-0.392127903,-0.848781037,1.4304216525,0.3475176319,1.3146771671,-0.351944502,1.2414199924,0.573809007,0.5846276155,0.1801180907,-0.098911164,0.0637771543,-0.486933476,0.9467883302,0.0248161062,0.8608721423,2.2427437628,1.813439045,1.0936090315,-0.353299669,-0.362828851,0.4414385854,0.9265895773,0.418351467,0.6181953564,0.4511882805,-1.500363196,-1.429575272,0.0703759536,0.1783879296,0.3212640882,1.2351524796,0.3148703534,-0.029537168,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,0.8625169328,1.10431403,0.7477845595,0.7187510458,0.6969839799,0.7053529061,-0.33345673,0.1981302704,-0.475839257,-0.478595003,0.7686367738,-0.364541252,1.3441623043,0.519805574,0.2913853902,0.2727086337,0.8398666499,-0.351266301,0.1597567163,0.7274544005,1.4133998974,-0.052306335,0.9718229663,0.5628866142,-0.7206068,0.601183884,-0.322361049,-0.188007178,-0.276801185,-0.227359292,0.1350103052,-0.584543222,-0.452538358,-0.150552926,-0.810635359,0.0878997648,-0.25027914,-0.966906414,-1.107518632,0.0320004874,0.2921969583,-0.014038735,-0.27909928,0.2390804287,-0.763630082,-0.627016552,0.3871794282,0.092295648,0.7731883351,-0.333779701,-0.538483272,0.6810046002,-0.212790397,6.5916821026,0.4737802681,6.3101228551,0.0959767361
llm,ai,4000_story_0209_llm.txt,0.5125065886,-1.155263667,-0.267356156,-1.522122858,-0.782631123,0.4779980188,-0.004329468,0.6071643939,-0.326933365,-0.156763986,-0.249652441,0.5588250264,0.0173109842,-0.708604643,-1.016310153,0.534906967,-0.445325462,-0.282627568,1.5753018552,1.4691863245,0.8593072942,-0.930995966,1.3545628176,-0.744747712,-0.176552976,1.4018424031,-0.021640733,-0.67409803,-0.844016118,-0.744769588,1.0414403047,-0.318827416,1.3154066866,-1.654069536,0.6791887028,1.4129201082,-0.263645,-0.944500396,-0.120498177,-0.531325523,-0.28437284,0.4009281909,1.0208911695,-0.568626206,-0.849763026,-0.468691999,-0.179396544,1.8407383044,-1.100356087,0.6590523135,1.1994963592,0.5589746588,1.1399730272,-0.891382833,0.642882587,0.2254022134,2.9014826145,-0.668232559,-0.844877819,0.2009547993,-0.553441866,-1.343390677,-0.60217915,-0.641012108,-0.765348671,-1.840475653,-0.591705681,0.2757807044,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,-0.967537087,-0.957669306,-0.749798868,-0.4880277,0.5318408872,-0.33345673,-0.74415125,-0.475839257,-0.478595003,-0.417845591,-0.125447508,-0.535253036,-0.532794219,-0.526458249,0.120502658,-1.539497509,-0.146705931,-0.550039571,-1.483956148,-0.883476159,-0.909227917,-0.95742318,-0.515755228,-0.206600447,0.1650941779,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,-0.006534191,-1.270979289,-0.773043187,-0.943048012,0.6123443371,-0.515642701,-0.903396854,0.4895278439,-0.471882834,3.9085553014,-1.15896895,1.3440443304,-0.009318006,-1.370758326,-0.627016552,-0.156950116,1.112421442,-0.994301068,0.4752552878,0.5771722134,0.4443989205,-0.148382636,-3.243715053,-14.32552824,-8.246516261,-2.837232997
llm,ai,4000_story_0213_llm.txt,0.5893579208,0.695350438,4.282332491,-1.074459161,-0.832085329,0.47176901,-0.06339682,0.3684924766,-0.173660891,-0.556984842,-0.339087758,0.1792683857,-0.077222854,0.6732733117,-1.016310153,-0.224369761,-1.000771421,0.2264179193,-0.348416288,-0.348665213,0.6730688926,-0.335840069,-0.516561672,0.9362106752,-0.894913068,1.4129347217,-0.148164865,-0.718572726,-0.993969348,-0.036601817,1.2382769915,0.2458092494,0.0907944927,-0.446963422,-0.857917732,-1.119201827,-0.01370074,-0.15346895,-0.41949304,1.8903182679,-0.208083198,1.1788918636,-0.636910336,0.2269146093,0.9439386436,-0.823671435,0.6407019421,0.5556852165,0.0248161062,0.5581423992,1.9167289491,-0.13795,0.6856058696,1.0591686371,-0.446638137,0.7294870814,1.9499432421,-0.792922529,-0.040187573,0.2146038983,-1.145267697,-0.826283107,-0.60217915,-0.933654979,2.3392592123,0.5321517636,-0.793167022,-0.334855041,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,0.0683884716,0.1792999375,1.3306468432,-1.22866,0.0113048305,-0.33345673,0.1981302704,-0.03218977,0.0290665028,-0.417845591,2.5045836801,-0.535253036,-0.006494323,0.0187708437,-0.183909293,-0.061407653,-0.555826671,-0.550039571,-0.196717172,0.2977743843,0.0905139281,0.736549046,-0.118360865,-0.7206068,-1.14317494,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.177239556,-0.21163417,0.302945578,-0.496380849,-0.777532196,-0.364562219,-1.267506124,-0.204791688,0.4895278439,1.0397671306,0.0874974294,-0.375595645,0.5024143104,0.1148812111,-0.004719778,-0.408257204,0.429035547,0.2270292434,-0.342013312,-0.102626847,1.1529943995,-1.009035969,-0.856868,-2.925885061,1.3126185972,1.0876978727,-2.726686866
llm,ai,4000_story_0215_llm.txt,0.8967632493,-0.229956614,1.062686448,0.4475974093,0.4438331948,0.4530819839,-0.343966745,-0.347523276,-0.250297128,0.0147592376,1.3154656066,-0.143354759,-0.455358208,1.7787756758,-0.591677369,-1.217270099,1.0358637619,-0.573510703,-1.253695414,2.4315783148,0.6621136925,-0.633418017,0.0787961201,-0.538675756,-0.371248702,0.3369798202,-0.032184411,0.2916382243,2.1250578232,1.5820673718,1.1070525336,0.2458092494,-0.940457881,0.8371920192,0.1202409084,-0.873364746,0.4723019884,-0.390778384,0.0588987413,0.6346511168,0.936261426,0.3144877828,-0.287899492,-0.241050576,0.1513727895,-0.646181717,-0.794470408,2.511200785,1.3276470672,0.4572324848,0.6778726574,1.0169537204,1.0843362324,-0.48782046,-1.284731002,1.2335719494,0.7829609928,1.1442252219,-0.552263184,0.1554578028,-0.869082309,0.2079320339,0.0703759536,0.0028022072,-0.144427094,-0.52234931,0.8185237056,2.7183236863,-0.500619024,-0.324160474,-0.149287935,-0.248365383,-0.369860065,-0.405595771,0.8453326404,0.4635422485,-0.38266139,-1.08053354,0.1848168494,-0.33345673,1.3759821712,1.7424081755,-0.478595003,0.7686367738,-0.842728741,-0.535253036,-0.532794219,-0.526458249,0.8815325366,0.0467452634,1.4897770262,-0.550039571,0.2653686142,-0.292850887,1.3758963,0.077782069,-0.231902112,-0.377935898,0.383139031,-0.322361049,-0.188007178,-0.276801185,-0.227359292,-0.489489417,-0.379443243,2.0657414287,0.0569438278,-0.446500563,-0.076631866,-0.073370099,0.3032847968,-1.019768826,0.7598319519,1.3156946026,-1.219228435,-0.15886642,0.6116780814,-0.3082839,0.4667801882,0.3034671907,0.4002581518,0.7100637135,-0.102626847,-0.142605519,-0.400621364,-0.92127576,3.9427105409,8.8855809884,0.5315265056,0.7420378408
