# ^zz++++=###
# ^zz++++=EXTRAWORD
# ^zz++++=EXTRAWORD
What ^wdt+who+++=What
the ^ati++++=the
ground ^nn++++=ground.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
Nonso ^np+++??+=Nonso
himself ^ppl+pp3+++=himself
refuses ^vbz++++=refuses
to ^to+vcmp+++=to
appear ^vbi+seem+++=appear.
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
the ^ati++++=the
dead ^jj++++=dead
have ^vb+hv+vrb++=have
their ^pp$+pp3+++=their
own ^ap++++=own
refusals ^nns+nom+++=refusals.
. ^zz++++=EXTRAWORD
The ^ati++++=The
next ^ap++++=next
morning ^nn++++=morning
you ^pp2+pp2+++=you
wake ^vb++++=wake
before ^in++++=before
Dozie ^np+++??+=Dozie.
. ^zz++++=EXTRAWORD
The ^ati++++=The
rain ^nn++++=rain
has ^vbz+hvz+aux++=has
washed ^vprf+++xvbnx+=washed
the ^ati++++=the
yard ^nn++++=yard
bright ^jj++++=bright.
. ^zz++++=EXTRAWORD
Drops ^nns++++=Drops
hang ^nn++++=hang
from ^in++++=from
the ^ati++++=the
clothesline ^nn+++??+=clothesline
and ^cc++++=and
the ^ati++++=the
leaves ^nns++++=leaves
shine ^vb++++=shine
as ^cs+sub+++=as
though ^rb+cnj+++=though
varnished ^jj+++xvbn+=varnished.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
walk ^vb++++=walk
barefoot ^jj++++=barefoot
to ^in++++=to
the ^ati++++=the
avocado ^nn+++??+=avocado
tree ^nn++++=tree.
. ^zz++++=EXTRAWORD
At ^rb++++=At
ten ^cd++++=ten,
, ^zz++++=EXTRAWORD
Nonso ^np+++??+=Nonso
was ^vbd+bedz+vrb++=was
taller ^jjr+pred+++=taller
than ^in++++=than
you ^pp2+pp2+++=you
by ^in++++=by
half ^nn++++=half
a ^at++++=a
head ^nn++++=head.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
climbed ^vbd+++xvbnx+=climbed
well ^jj+pred+++=well
but ^cc++++=but
cautiously ^rb++++=cautiously.
. ^zz++++=EXTRAWORD
Dozie ^np+++??+=Dozie
climbed ^vbd+++xvbn+=climbed
quickly ^rb+cnj+++=quickly,
, ^zz++++=EXTRAWORD
careless ^jj++++=careless
of ^in++++=of
scratches ^nns++++=scratches.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
disliked ^vbd+++xvbn+=disliked
this ^dt+dem+++=this
difference ^nn+nom+++=difference
because ^cs+cos+++=because
Grandmama ^np+++??+=Grandmama
praised ^vbd+++xvbn+=praised
Nonso ^np++++=Nonso's
's ^$++++=EXTRAWORD
caution ^nn+nom+++=caution
as ^ql++++=as
wisdom ^np++++=wisdom
and ^cc++++=and
called ^xvbn+++xvbn+=called
Dozie ^np+++??+=Dozie
wild ^jj++++=wild.
. ^zz++++=EXTRAWORD
The ^ati++++=The
three ^cd++++=three
of ^in++++=of
you ^pp2+pp2+++=you
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
into ^in++++=into
the ^ati++++=the
yard ^nn++++=yard
after ^in++++=after
lunch ^nn++++=lunch.
. ^zz++++=EXTRAWORD
Grandmama ^np+++??+=Grandmama
was ^vbd+bedz+vrb++=was
asleep ^jj+pred+++=asleep
on ^in++++=on
the ^ati++++=the
veranda ^nn++++=veranda,
, ^zz++++=EXTRAWORD
a ^at++++=a
folded ^jj+atrb++xvbn+=folded
cloth ^nn++++=cloth
over ^rp++++=over
her ^pp3o+pp3+++=her
face ^nn++++=face.
. ^zz++++=EXTRAWORD
The ^ati++++=The
heat ^nn++++=heat
made ^vbd+++xvbn+=made
everything ^pn++++=everything
slow ^jj++++=slow
except ^in++++=except
the ^ati++++=the
insects ^nns++++=insects.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
pointed ^vbd+++xvbn+=pointed
to ^in++++=to
an ^at++++=an
avocado ^nn+++??+=avocado
hanging ^vwbg+++xvbg+=hanging
near ^in+pl+++=near
the ^ati++++=the
upper ^jjb+atrb+++=upper
branches ^nns++++=branches.
. ^zz++++=EXTRAWORD
" ^zz++++="Grandmama
grandmama ^nn+++??+=EXTRAWORD
said ^vbd+vpub++xvbn+=said
whoever ^wp+who+whcl++=whoever
brings ^vbz++++=brings
that ^cs+sub+++=that
one ^pn++++=one
down ^in++++=down
gets ^vbz++++=gets
the ^ati++++=the
chicken ^nn++++=chicken
gizzard ^nn+++??+=gizzard
tonight ^nr+tm+++=tonight,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
told ^vbd+vpub++xvbn+=told
Nonso ^np+++??+=Nonso.
. ^zz++++=EXTRAWORD
Grandmama ^np+++??+=Grandmama
had ^vbd+hvd+aux++=had
said ^vprf+++xvbnx+=said
no ^at++++=no
such ^abl++++=such
thing ^nn++++=thing.
. ^zz++++=EXTRAWORD
Nonso ^np+++??+=Nonso
looked ^vbd+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
tree ^nn++++=tree.
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^ex+pex+++=EXTRAWORD
are ^vb+ber+vrb++=are
lower ^jjr+pred+++=lower
ones ^pn++++=ones."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+dem+++=EXTRAWORD
one ^cd1++++=one
is ^vbz+bez+vrb++=is
biggest ^jjt+pred+++=biggest."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
you ^pp2+pp2+++=you
climb ^vb++++=climb."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="She
she ^pp3a+pp3+++=EXTRAWORD
wants ^vbz++++=wants
you ^pp2+pp2+++=you
to ^to++++=to
do ^vbi++++=do
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You're
're ^vb+ber+vrb++0=EXTRAWORD
the ^ati++++=the
heir ^nn++++=heir."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
knew ^vbd+vprv++xvbn+=knew
exactly ^rb++++=exactly
how ^wrb+who+++=how
to ^to++++=to
say ^vbi+vpub+++=say
the ^ati++++=the
word ^nn++++=word.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
made ^vbd+++xvbn+=made
it ^pp3+it+++=it
heavy ^jj++++=heavy
with ^in++++=with
mock ^vb++++=mock
respect ^nn++++=respect.
. ^zz++++=EXTRAWORD
Dozie ^np+++??+=Dozie
laughed ^vbd+++xvbn+=laughed
because ^cs+cos+++=because
you ^pp2+pp2+++=you
wanted ^vbd+++xvbn+=wanted
him ^pp3o+pp3+++=him
to ^to++++=to
laugh ^vbi++++=laugh.
. ^zz++++=EXTRAWORD
Nonso ^np+++??+=Nonso
glanced ^vbd+++xvbn+=glanced
toward ^in++++=toward
the ^ati++++=the
veranda ^nn++++=veranda.
. ^zz++++=EXTRAWORD
Even ^rb++++=Even
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
wanted ^vbd+++xvbnx+=wanted
Grandmama ^np++++=Grandmama's
's ^$++++=EXTRAWORD
approval ^nn+nom+++=approval
more ^rbr++++=more
than ^in++++=than
the ^ati++++=the
gizzard ^nn+++??+=gizzard.
. ^zz++++=EXTRAWORD
Or ^cc+cls+++=Or
perhaps ^rb++++=perhaps
he ^pp3a+pp3+++=he
wanted ^vbd+++xvbnx+=wanted
to ^to+vcmp+++=to
prove ^vbi+vprv+tht0++=prove
something ^pn++++=something
to ^in++++=to
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
had ^vb+hv+aux++=had
not ^xnot++not++=not
considered ^vbd+vprv++xvbn+=considered
that ^tht+vcmp+++=that
until ^in++++=until
years ^nns++++=years
later ^rbr+tm+++=later:
: ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
might ^md+pos+++=might
have ^vb+hv+aux++=have
felt ^vprf+++xvbnx+=felt
the ^ati++++=the
narrowness ^nns+nom+++=narrowness
of ^in++++=of
the ^ati++++=the
space ^nn++++=space
assigned ^vbd+++xvbn+=assigned
to ^in++++=to
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
began ^vbd+++xvbnx+=began
to ^to++++=to
climb ^vbi++++=climb.
. ^zz++++=EXTRAWORD
The ^ati++++=The
trunk ^nn++++=trunk
forked ^jj++++=forked
low ^jj++++=low,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
pulled ^vbd+++xvbnx+=pulled
himself ^ppl+pp3+++=himself
up ^rp++++=up
easily ^rb++++=easily.
. ^zz++++=EXTRAWORD
Leaves ^vbz++++=Leaves
closed ^vbd+++xvbn+=closed
around ^rp++++=around
his ^pp$+pp3+++=his
yellow ^jj+atrb+++=yellow
shirt ^nn++++=shirt.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
stood ^vbd+++xvbn+=stood
below ^rb++++=below,
, ^zz++++=EXTRAWORD
giving ^vbg+++xvbg+=giving
directions ^nns+nom+++=directions.
. ^zz++++=EXTRAWORD
" ^zz++++="Left.
left ^jj+++xvbn+=EXTRAWORD
. ^zz++++=EXTRAWORD
Higher ^jjr++++=Higher.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
above ^rb++++=above
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Dozie ^np+++??+=Dozie
stood ^vbd+++xvbn+=stood
beside ^in+pl+++=beside
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
shoulder ^nn+nom+++=shoulder
touched ^vbd+++xvbn+=touched
yours ^pp$$++++=yours.
. ^zz++++=EXTRAWORD
Nonso ^np+++??+=Nonso
reached ^vbd+++xvbn+=reached
the ^ati++++=the
branch ^nn++++=branch
Grandmama ^np+++??+=Grandmama
had ^vbd+hvd+aux++=had
warned ^vprf+++xvbnx+=warned
all ^abn++++=all
of ^in++++=of
you ^pp2+pp2+++=you
about ^rb++++=about.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
gray ^np++++=gray
at ^in++++=at
its ^pp$+it+++=its
base ^nn++++=base
and ^cc++++=and
hollowed ^vpsv++by+xvbn+=hollowed
by ^in++++=by
ants ^nns++++=ants.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
tested ^vbd+++xvbnx+=tested
it ^pp3+it+++=it
with ^in++++=with
one ^cd1++++=one
foot ^nn++++=foot.
. ^zz++++=EXTRAWORD
" ^zz++++="Don't,"
do ^vb+do+vrb++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Dozie ^np+++??+=Dozie
said ^vbd+vpub++xvbn+=said
softly ^rb++++=softly.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
told ^vbd+vpub++xvbn+=told
him ^pp3o+pp3+++=him
to ^to++++=to
be ^vbi++vrb++=be
quiet ^nn++++=quiet.
. ^zz++++=EXTRAWORD
Nonso ^np+++??+=Nonso
edged ^vbd+++xvbn+=edged
outward ^jjb++++=outward.
. ^zz++++=EXTRAWORD
The ^ati++++=The
branch ^nn++++=branch
bent ^vbd+++xvbn+=bent.
. ^zz++++=EXTRAWORD
The ^ati++++=The
avocado ^nn++++=avocado
hung ^vbd+++xvbn+=hung
just ^rb+emph+++=just
beyond ^in++++=beyond
his ^pp$+pp3+++=his
fingers ^nns+nom+++=fingers,
, ^zz++++=EXTRAWORD
dark ^jj++++=dark
and ^cc+phrs+++=and
shining ^jj+++xvbg+=shining.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
could ^md+pos+++=could
have ^vb+hv+aux++=have
stopped ^vprf+++xvbnx+=stopped
then ^rn+tm+++=then.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
is ^vbz+bez+vrb++=is
the ^ati++++=the
place ^nn++++=place
where ^wrb+who+++=where
memory ^nn++++=memory
always ^rb++++=always
pauses ^nns+++??+=pauses,
, ^zz++++=EXTRAWORD
offering ^vbg+++xvbg+=offering
you ^pp2+pp2+++=you
an ^at++++=an
exit ^nn++++=exit.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
could ^md+pos+++=could
have ^vb+hv+aux++=have
called ^vprf+++xvbnx+=called
him ^pp3o+pp3+++=him
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
could ^md+pos+++=could
have ^vb+hv+aux++=have
shouted ^vprf+++xvbnx+=shouted
for ^in++++=for
Grandmama ^np+++??+=Grandmama.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
could ^md+pos+++=could
have ^vb+hv+aux++=have
said ^vprf++tht0+xvbnx+=said
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^at++++=a
joke ^nn++++=joke.
. ^zz++++=EXTRAWORD
Instead ^rb+cnj+++=Instead
you ^pp2+pp2+++=you
looked ^vbd+++xvbn+=looked
at ^rb++++=at
Dozie ^np+++??+=Dozie,
, ^zz++++=EXTRAWORD
making ^vbg+++xvbg+=making
sure ^jj++++=sure
he ^pp3a+pp3+++=he
watched ^vbd+++xvbnx+=watched
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
you ^pp2+pp2+++=you
screamed ^vbd+++xvbn+=screamed,
, ^zz++++=EXTRAWORD
" ^zz++++="Echi
echi ^nn+++??+=EXTRAWORD
eteka ^nn+++??+=eteka!
! ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
you ^pp2+pp2+++=you!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Nonso ^np+++??+=Nonso
jerked ^vbd+++xvbn+=jerked
around ^rp++++=around.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
snake ^nn++++=snake.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
foot ^nn++++=foot
slipped ^vbd+++xvbn+=slipped
first ^rb++++=first.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
hands ^nns++++=hands
seized ^vbd+++xvbn+=seized
at ^rb++++=at
leaves ^nns++++=leaves,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
at ^in++++=at
air ^nn++++=air.
. ^zz++++=EXTRAWORD
For ^in++++=For
one ^cd1++++=one
impossible ^jj++++=impossible
second ^od++++=second
he ^pp3a+pp3+++=he
hung ^vbd+++xvbnx+=hung
level ^nn++++=level
with ^in++++=with
the ^ati++++=the
branch ^nn++++=branch,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
the ^ati++++=the
tree ^nn++++=tree
were ^vbd+bed+aux++=were
deciding ^vbg+++xvbgx+=deciding
whether ^cs+who+++=whether
to ^to++++=to
keep ^vbi++++=keep
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
released ^vbd+++xvbn+=released
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sound ^nn++++=sound
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
one ^cd1++++=one
sound ^nn++++=sound.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
leaves ^nns++++=leaves
tearing ^vwbg+++xvbg+=tearing,
, ^zz++++=EXTRAWORD
wood ^nn++++=wood
cracking ^vwbg+++xvbg+=cracking,
, ^zz++++=EXTRAWORD
breath ^nn++++=breath
leaving ^vwbg+++xvbg+=leaving
a ^at++++=a
body ^nn++++=body,
, ^zz++++=EXTRAWORD
the ^ati++++=the
dull ^jj+atrb+++=dull
collapse ^nn++++=collapse
of ^in++++=of
something ^pn++++=something
that ^dt+pdem+++=that
had ^vbd+hvd+aux++=had
believed ^vprf++tht0+xvbnx+=believed
the ^ati++++=the
ground ^nn++++=ground
was ^vbd+bedz+vrb++=was
farther ^rbr++++=farther
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
like ^in++++=like
a ^at++++=a
basket ^nn++++=basket
of ^in++++=of
hard ^jj+atrb+++=hard
fruit ^nn++++=fruit
overturned ^vbd+++xvbn+=overturned
at ^rb++++=at
once ^rb"+tm+++=once.
. ^zz++++=EXTRAWORD
Dozie ^np+++??+=Dozie
did ^vbd+dod+aux++=did
not ^xnot++not++=not
scream ^vb++++=scream.
. ^zz++++=EXTRAWORD
Neither ^dt++neg++=Neither
did ^vbd+dod+vrb++=did
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
Nonso ^np+++??+=Nonso
lay ^vbd+++xvbn+=lay
on ^rb+phrv+++=on
his ^pp$+pp3+++=his
side ^nn++++=side,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
arm ^vb++++=arm
tucked ^vwbn+++xvbn+=tucked
beneath ^rb++++=beneath
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
eyes ^nns++++=eyes
were ^vbd+bed+vrb++=were
open ^jj+pred+++=open.
. ^zz++++=EXTRAWORD
A ^at++++=A
thin ^jj+atrb+++=thin
red ^jj+atrb+++=red
line ^nn++++=line
ran ^vbd+++xvbn+=ran
from ^in++++=from
his ^pp$+pp3+++=his
nose ^nn++++=nose
into ^in++++=into
the ^ati++++=the
soil ^nn++++=soil.
. ^zz++++=EXTRAWORD
Grandmama ^np+++??+=Grandmama
woke ^vbd+++xvbn+=woke
because ^cs+cos+++=because
a ^at++++=a
hen ^nn++++=hen
began ^vbd+++xvbn+=began
shrieking ^vbg+++xvbg+=shrieking.
. ^zz++++=EXTRAWORD
For ^in++++=For
eighteen ^cd++++=eighteen
years ^nns++++=years
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
remembered ^vprf+++xvbnx+=remembered
her ^pp$+pp3+++=her
slowness ^nns+nom+++=slowness:
: ^zz++++=EXTRAWORD
the ^ati++++=the
cloth ^nn++++=cloth
falling ^vwbg+++xvbg+=falling
from ^in++++=from
her ^pp$+pp3+++=her
face ^nn++++=face,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
feet ^nns++++=feet
searching ^vwbg+++xvbg+=searching
for ^in++++=for
slippers ^nns+nom+++=slippers,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
confusion ^nn++++=confusion
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
saw ^vbd+vprv++xvbnx+=saw
the ^ati++++=the
two ^cd++++=two
of ^in++++=of
you ^pp2+pp2+++=you
beneath ^in+pl+++=beneath
the ^ati++++=the
tree ^nn++++=tree.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
slow ^jj++++=slow.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
know ^vb+vprv+tht0++=know
this ^dt+pdem+++=this
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
ran ^vbd+++xvbnx+=ran.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
lifted ^vbd+++xvbnx+=lifted
Nonso ^np++++=Nonso's
's ^$++++=EXTRAWORD
head ^nn++++=head
and ^cc++++=and
called ^vbd+++xvbn+=called
his ^pp$+pp3+++=his
name ^nn++++=name.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
sent ^vbd+++xvbnx+=sent
Dozie ^np+++??+=Dozie
for ^in++++=for
the ^ati++++=the
neighbors ^nns++++=neighbors.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
pressed ^vbd+++xvbnx+=pressed
her ^pp3o+pp3+++=her
mouth ^nn++++=mouth
against ^in++++=against
Nonso ^np++++=Nonso's
's ^$++++=EXTRAWORD
mouth ^nn++++=mouth,
, ^zz++++=EXTRAWORD
once ^rb+cnj+++=once,
, ^zz++++=EXTRAWORD
twice ^rb+cnj+++=twice,
, ^zz++++=EXTRAWORD
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
stood ^vbd+++xvbn+=stood
close ^jj++++=close
enough ^qlp++++=enough
to ^to++++=to
smell ^vbi++++=smell
the ^ati++++=the
bitter ^jj+atrb+++=bitter
oil ^nn++++=oil
in ^in++++=in
her ^pp$+pp3+++=her
hair ^nn++++=hair.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
she ^pp3a+pp3+++=she
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
you ^pp2+pp2+++=you
and ^cc++++=and
asked ^vbd+vsua++xvbn+=asked
what ^wdt+who+whcl++=what
happened ^vbd+++xvbn+=happened,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
said ^vbd+vpub+tht0+xvbn+=said
nothing ^pn++++=nothing.
. ^zz++++=EXTRAWORD
Silence ^nn+nom+++=Silence
was ^vbd+bedz+vrb++=was
your ^pp$+pp2+++=your
first ^od++++=first
lie ^vb++++=lie.
. ^zz++++=EXTRAWORD
Dozie ^np+++??+=Dozie
finds ^vbz+vprv+++=finds
you ^pp2+pp2+++=you
beneath ^in+pl+++=beneath
the ^ati++++=the
tree ^nn++++=tree
after ^in++++=after
sunrise ^nn++++=sunrise.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
is ^vbz+bez+aux++=is
dressed ^vpsv++agls+xvbnx+=dressed
to ^to++++=to
meet ^vbi++++=meet
the ^ati++++=the
agent ^nn++++=agent,
, ^zz++++=EXTRAWORD
dark ^jj+atrb+++=dark
trousers ^nns+nom+++=trousers
and ^cc++++=and
a ^at++++=a
blue ^jj+atrb+++=blue
shirt ^nn++++=shirt.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
carries ^vbz++++=carries
two ^cd++++=two
cups ^nns++++=cups
of ^in++++=of
tea ^nn++++=tea.
. ^zz++++=EXTRAWORD
" ^zz++++="You'll
you ^pp2+pp2+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
catch ^vb++++=catch
cold ^jj++++=cold,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
says ^vbz+vpub+++=says,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
the ^ati++++=the
morning ^nn++++=morning
is ^vbz+bez+vrb++=is
warm ^jj+pred+++=warm.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
places ^nns++++=places
one ^cd1++++=one
cup ^nn++++=cup
on ^in++++=on
a ^at++++=a
root ^nn++++=root.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
do ^vb+do+aux++=do
not ^xnot++not++=not
take ^vb++++=take
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="Dozie."
dozie ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
waits ^nns+++??+=waits.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
have ^vb+hv+aux++=have
practiced ^vprf+++xvbnx+=practiced
the ^ati++++=the
sentence ^nn+nom+++=sentence
in ^rb++++=in
private ^nn+nom+++=private
for ^in++++=for
years ^nns++++=years.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
told ^vbd+vpub++xvbnx+=told
him ^pp3o+pp3+++=him
to ^to++++=to
climb ^vbi++++=climb.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
frightened ^vbd+++xvbnx+=frightened
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
Each ^dt++++=Each
version ^nn++++=version
has ^vbz+hvz+aux++=has
seemed ^vprf+++xvbnx+=seemed
both ^abx++++=both
too ^rb++++=too
small ^jj++++=small
and ^cc++++=and
too ^rb++++=too
enormous ^jj++++=enormous.
. ^zz++++=EXTRAWORD
Words ^nns++++=Words
cannot ^md+pos+not++=cannot
return ^vb++++=return
breath ^nn++++=breath
to ^in++++=to
a ^at++++=a
body ^nn++++=body.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
cannot ^md+pos+not++=cannot
repair ^vb++++=repair
your ^pp$+pp2+++=your
mother ^nn++++=mother's
's ^$++++=EXTRAWORD
grief ^nn++++=grief
or ^cc++++=or
your ^pp$+pp2+++=your
father ^nn++++=father's
's ^vbz+bez+aux++0=EXTRAWORD
leaving ^vbg+++xvbgx+=leaving
or ^cc++++=or
Grandmama ^np++++=Grandmama's
's ^$++++=EXTRAWORD
final ^jj+atrb+++=final
years ^nns++++=years
of ^in++++=of
accusation ^nn+nom+++=accusation.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
can ^md+pos+++=can
only ^rb+down+splt++=only
move ^vb++++=move
the ^ati++++=the
burden ^nn++++=burden,
, ^zz++++=EXTRAWORD
dividing ^jj+++xvbg+=dividing
it ^pp3+it+++=it
among ^in++++=among
those ^dt+dem+++=those
still ^rb+atrb+++=still
alive ^jj++++=alive.
. ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
sorry ^uh++++=sorry,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
say ^vb+vpub+++=say.
. ^zz++++=EXTRAWORD
Dozie ^np+++??+=Dozie
looks ^vbz++++=looks
toward ^in++++=toward
the ^ati++++=the
cut ^vb+++xvbn+=cut
branch ^nn++++=branch,
, ^zz++++=EXTRAWORD
the ^ati++++=the
pale ^jj+atrb+++=pale
scar ^nn++++=scar
where ^wrb+who+++=where
wood ^nn++++=wood
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
removed ^vpsv++agls+xvbnx+=removed.
. ^zz++++=EXTRAWORD
" ^zz++++="For
for ^in++++=EXTRAWORD
what ^wdt+who+++=what?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
question ^nn+nom+++=question
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
innocence ^nn+nom+++=innocence.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
an ^at++++=an
opening ^nvbg+++xvbg+=opening,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
also ^rb++++=also
a ^at++++=a
blade ^nn++++=blade.
. ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
mouth ^nn++++=mouth
dries ^nns++++=dries.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
see ^vb+vprv+++=see
your ^pp$+pp2+++=your
mother ^nn++++=mother
slicing ^vwbg+++xvbg+=slicing
pears ^nns+++??+=pears.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
hear ^vb+vprv+++=hear
your ^pp$+pp2+++=your
father ^nn++++=father
saying ^vwbg+++xvbg+=saying
be ^vb+be+vrb++=be
careful ^jj+pred+++=careful.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
feel ^vb+vprv+++=feel
Grandmama ^np++++=Grandmama's
's ^$++++=EXTRAWORD
hand ^nn++++=hand
